FID,loc_nr,oid,loc_type,loc_des,roadnumber,roadname,first_name,secnd_name,junct_ref,exit_nr,hstart_pos,hend_pos,hstart_neg,hend_neg,hecto_char,hecto_dir,pos_in,pos_out,neg_in,neg_out,dir,area_ref,lin_ref,inter_ref,pos_off,neg_off,urban_code,pres_pos,pres_neg,far_away,city_distr,top_sign,type_code,mw_ref,rw_nr,aw_ref,gdb_geomattr_data,shape
afrit_66.1,32001,11436,P1.3,Afrit,x053,Baron van Nagellstraat,A30: Barneveld-Noord,A30,0, ,-1,-1,-1,-1, ,0,1,0,0,1, ,2305,32000,8737,32002,0,0,1,1,0, , ,0,0,0,0,,POINT (167073.4283999987 462460.98800000176)
afrit_66.7,32006,11439,P1.3,Afrit,x054,Rijksweg Zuid,A76: Geleen,A76,0, ,-1,-1,-1,-1, ,0,1,0,0,1, ,999,32005,10419,32007,0,0,1,1,0, , ,0,0,0,0,,POINT (184929.8044999987 329634.1079999991)
afrit_66.9,32008,11441,P1.3,Afrit,x054,Westelijke Randweg,N276: Sittard/Geleen,N276,0, ,-1,-1,-1,-1, ,0,0,1,1,0, ,999,32005,12517,0,32007,0,1,1,0, , ,0,0,0,0,,POINT (186943.89889999852 333009.88699999824)
afrit_66.11,32012,11444,P1.3,Afrit,x055,Kerenshofweg,A76: Stein,A76,0, ,-1,-1,-1,-1, ,0,1,0,1,0, ,999,32010,10453,32013,32011,0,1,1,0, , ,0,0,0,0,,POINT (183187.96429999918 331720.1094000004)
afrit_66.16,32017,11448,P1.3,Afrit,x056,Kolenbranderweg,N18: Haaksbergen,N18,0, ,-1,-1,-1,-1, ,0,0,1,1,0, ,2267,32015,22518,0,32016,0,1,1,0, , ,0,0,0,0,,POINT (248747.4010999985 466865.4924999997)
afrit_66.19,32026,11453,P1.3,Afrit,x058,Verbindingsweg,A28: Amersfoort-Vathorst,A28,0, ,-1,-1,-1,-1, ,0,1,0,0,1, ,2348,32025,21802,32027,0,0,1,1,0, , ,0,0,0,0,,POINT (158860.8436000012 469166.42069999874)
afrit_66.28,32039,11462,P1.3,Afrit,x060,Zuiddijk,A7: Purmerend,A7,0, ,-1,-1,-1,-1, ,0,0,1,1,0, ,2419,32035,10106,0,32038,0,1,1,0, , ,0,0,0,0,,POINT (124286.61950000003 502809.93019999936)
afrit_66.30,32042,11465,P1.3,Afrit,x061,Prins Bernhardstraat,A2: Vianen,A2,0, ,-1,-1,-1,-1, ,0,1,1,1,1, ,1961,32040,7984,32043,32041,0,1,1,0, , ,0,0,0,0,,POINT (134131.05429999903 444576.29560000077)
afrit_66.31,32043,11466,P1.3,Afrit,x061,Hagenweg,A27: Hagestein,A27,0, ,-1,-1,-1,-1, ,0,0,1,1,0, ,1961,32040,8336,0,32042,0,1,1,0, , ,0,0,0,0,,POINT (135999.80539999902 444597.7135999985)
afrit_66.47,13985,4619,P1.3,Afrit,N340, ,Industriegebied Hessenpoort,N758,0, ,265,265,265,265, ,1,1,1,1,1, ,2297,4850,18340,13982,13980,0,1,1,0, , ,0,0,0,0,,POINT (207522.13340000063 504856.53009999916)
