objectid;bestandsnaam;shape_area;shape_len;geo_shape;geo_point_2d
3801;Van der Werffstraat 14.pdf;30.7800555;28.2000183412207;"{""coordinates"": [[[5.4652080251959845, 51.463080807755695], [5.465240365293615, 51.46309425826983], [5.465331282010956, 51.46300896413303], [5.465298941947059, 51.46299551364406], [5.4652080251959845, 51.463080807755695]]], ""type"": ""Polygon""}";51.46304488595998, 5.465269653602319
3803;victoriapark 1.pdf;23.855047265000003;20.019570600099698;"{""coordinates"": [[[5.4722218014133075, 51.44026350732848], [5.472169856522924, 51.44025581140818], [5.4721499621555, 51.440308291008996], [5.472205942588856, 51.440316579939896], [5.472224239608718, 51.44026830370037], [5.472219966798612, 51.44026770458055], [5.4722218014133075, 51.44026350732848]]], ""type"": ""Polygon""}";51.4402863182331, 5.472187687856728
3804;victoriapark 1.pdf;31.999816915;23.9999556426558;"{""coordinates"": [[[5.472333807353794, 51.44027575611715], [5.472347272015073, 51.44024080010987], [5.4722354043243016, 51.44022397150482], [5.472221941020338, 51.44025892749826], [5.472333807353794, 51.44027575611715]]], ""type"": ""Polygon""}";51.44024986378252, 5.472284606246155
3808;Vonderweg 1.pdf;289.3242785;69.21110249221701;"{""coordinates"": [[[5.469827030031855, 51.44095212652039], [5.470124179768445, 51.440902711205844], [5.470093297122257, 51.440830167674704], [5.470014253190439, 51.440777415509956], [5.469886498940928, 51.44075892676186], [5.469817238376694, 51.44094594027805], [5.469827030031855, 51.44095212652039]]], ""type"": ""Polygon""}";51.440858918718575, 5.469961677395151
3841;Vonderweg 5.pdf;96.55557554;43.7000291446144;"{""coordinates"": [[[5.4691529223797355, 51.44044533650585], [5.469139116539289, 51.44049993982088], [5.469362159871235, 51.440521964818494], [5.469375965450862, 51.44046736147724], [5.4691529223797355, 51.44044533650585]]], ""type"": ""Polygon""}";51.44048365066095, 5.46925754105909
3843;Ouverture 224.pdf;5.000266085;9.000260656683249;"{""coordinates"": [[[5.473497100043898, 51.48919792413567], [5.473522961392048, 51.489205832053365], [5.4735387957299535, 51.489185649795054], [5.473512934392233, 51.48917774277966], [5.473497100043898, 51.48919792413567]]], ""type"": ""Polygon""}";51.48919178725229, 5.473517947937407
3844;Oude Muschbergweg 3.pdf;880.89038497;132.050021733379;"{""coordinates"": [[[5.51759819681554, 51.46030556393915], [5.517524656513545, 51.46053892270674], [5.5180914228060205, 51.46060227237495], [5.518140991809207, 51.46044937434673], [5.51786849375984, 51.46041583071421], [5.5178912397116875, 51.460344426226875], [5.51759819681554, 51.46030556393915]]], ""type"": ""Polygon""}";51.460466765333834, 5.517811853668771
3846;Winkelcentrum Woensel 290.pdf;208.51366771;57.760009378807595;"{""coordinates"": [[[5.477332383182594, 51.46950454488888], [5.4771247261537725, 51.469509701310834], [5.477132982699536, 51.46963939490775], [5.477340640317861, 51.46963423847099], [5.477332383182594, 51.46950454488888]]], ""type"": ""Polygon""}";51.46957196992529, 5.477232683090373
3850;Antwerpenlaan 20.pdf;22.50011368;23.000058331703798;"{""coordinates"": [[[5.478111901035809, 51.47977237146282], [5.478112031716683, 51.4796914735263], [5.478076043497014, 51.47969145127302], [5.478075912752116, 51.479772349209526], [5.478111901035809, 51.47977237146282]]], ""type"": ""Polygon""}";51.47973191137991, 5.478093972250385
3852;Barrierweg 227.pdf;15.90216453;15.951116401643699;"{""coordinates"": [[[5.459981438890703, 51.45722785766829], [5.4600142996287975, 51.457257375635656], [5.460061296470071, 51.457237136112134], [5.460028632698737, 51.45720753354124], [5.459981438890703, 51.45722785766829]]], ""type"": ""Polygon""}";51.45723246545408, 5.4600214054933565
3853;Amazonelaan 4.pdf;36.55345230500001;27.121953550357098;"{""coordinates"": [[[5.495842660395252, 51.45803988301], [5.4958648411079585, 51.458069853889384], [5.495993744931657, 51.45803336273829], [5.495971481854434, 51.45800267017062], [5.495842660395252, 51.45803988301]]], ""type"": ""Polygon""}";51.458036372829916, 5.495918394908672
3856;Alberdingk Thijmlaan 1.pdf;14.01776267;20.3872572932819;"{""coordinates"": [[[5.483522760325698, 51.42791867916628], [5.483419978706141, 51.42796583787395], [5.48343459628401, 51.42797808545461], [5.483526217721309, 51.42793535210665], [5.483522760325698, 51.42791867916628]]], ""type"": ""Polygon""}";51.42794950243392, 5.483475485089333
3861;Aalsterweg 56.pdf;2.40009836;7.60010900500248;"{""coordinates"": [[[5.48624039997124, 51.426650457613086], [5.486248164462025, 51.42667698379835], [5.486259480420346, 51.426675688790205], [5.486251714487272, 51.42664916350583], [5.48624039997124, 51.426650457613086]]], ""type"": ""Polygon""}";51.42666307375224, 5.486249939904312
3867;De Jonghlaan 32.pdf;21.85174904;27.879953585613002;"{""coordinates"": [[[5.463316370190684, 51.442979350351], [5.463337561111934, 51.44308766612019], [5.463363260051928, 51.443085702355155], [5.463342069070537, 51.44297738659064], [5.463316370190684, 51.442979350351]]], ""type"": ""Polygon""}";51.44303252637538, 5.463339815110403
3871;Eckartseweg Zuid 348.pdf;16.79968282;20.7999574328333;"{""coordinates"": [[[5.48335868233211, 51.45542598026019], [5.4833859115551835, 51.4554201681725], [5.483346839564377, 51.455348718106656], [5.483319610379087, 51.45535453018523], [5.48335868233211, 51.45542598026019]]], ""type"": ""Polygon""}";51.45538734918953, 5.483352760962239
3873;Edisonstraat 115-117.pdf;25.00002184;25.0000109199976;"{""coordinates"": [[[5.460615358874504, 51.45252839383879], [5.460735488444449, 51.45247893427011], [5.460715698142853, 51.45246017036208], [5.460595568600962, 51.4525096299104], [5.460615358874504, 51.45252839383879]]], ""type"": ""Polygon""}";51.45249428209714, 5.46066552851289
3878;Gagelboschplein 200.pdf;83.99943992;39.999920355921894;"{""coordinates"": [[[5.447731162007017, 51.419669355607816], [5.447884329250549, 51.419750993721195], [5.447940287588344, 51.419709950910786], [5.447787120382534, 51.41962831287066], [5.447731162007017, 51.419669355607816]]], ""type"": ""Polygon""}";51.41968965328449, 5.447835724814257
3886;Heezerweg 452.pdf;33.74975796;23.9999510084095;"{""coordinates"": [[[5.505080564586005, 51.419389366354366], [5.5050070196751655, 51.41943866467462], [5.505054326999435, 51.4194662543257], [5.505127871903614, 51.41941695597566], [5.505080564586005, 51.419389366354366]]], ""type"": ""Polygon""}";51.419427810335605, 5.505067445788623
3888;Hendrik Staetslaan 75.pdf;9.119804895;12.399883055909099;"{""coordinates"": [[[5.463406858794963, 51.46310866608813], [5.463452121540529, 51.46312783171091], [5.463471499493595, 51.463109974732], [5.463426236759129, 51.46309081001555], [5.463406858794963, 51.46310866608813]]], ""type"": ""Polygon""}";51.4631093207143, 5.463439179253235
3889;.pdf;64.99951566;35.999940956095095;"{""coordinates"": [[[5.408113811955332, 51.43587610406127], [5.408173681518737, 51.43590099632062], [5.4082772314877605, 51.43580370377215], [5.408217361995585, 51.435778811565704], [5.408113811955332, 51.43587610406127]]], ""type"": ""Polygon""}";51.43583990394227, 5.408195521727438
3891;Hoogstraat 50.pdf;3.60010312;8.40010650154893;"{""coordinates"": [[[5.471745525378953, 51.43395897308877], [5.4717614011479165, 51.433954743169366], [5.471744482175806, 51.433929936830175], [5.471728607852075, 51.4339341667462], [5.471745525378953, 51.43395897308877]]], ""type"": ""Polygon""}";51.43394445511353, 5.471745004264699
3896;Iepenlaan 40.pdf;62.10003534;36.5999352267257;"{""coordinates"": [[[5.461613699692303, 51.440790296994045], [5.461552724126762, 51.44090834192877], [5.461614318024187, 51.44092076803532], [5.461675293446836, 51.44080272306855], [5.461613699692303, 51.440790296994045]]], ""type"": ""Polygon""}";51.44085553252976, 5.461614008810736
3897;Insulindelaan 128.pdf;7.54000262;11.0000002364294;"{""coordinates"": [[[5.503646907450886, 51.44152779225873], [5.503683457746579, 51.44153273543194], [5.503692280054372, 51.44150725810621], [5.503655729778149, 51.44150231493575], [5.503646907450886, 51.44152779225873]]], ""type"": ""Polygon""}";51.44151752518429, 5.503669593757115
3901;Kanaaldijk Zuid 50.pdf;134.99967807;75.9999179714817;"{""coordinates"": [[[5.5263158639018215, 51.43231886497514], [5.526139708158374, 51.43224105168892], [5.526098212142112, 51.43227775435288], [5.526309598330908, 51.4323711308798], [5.5264755830846095, 51.432224318035104], [5.526440351329524, 51.43220875490865], [5.5263158639018215, 51.43231886497514]]], ""type"": ""Polygon""}";51.432294591107905, 5.526281677285881
3904;kastanjelaan 500.pdf;90.71894112;52.02007145247279;"{""coordinates"": [[[5.454527222621172, 51.44575462019958], [5.454804511110448, 51.44566196061485], [5.4547763608512865, 51.445629065865084], [5.454499072505087, 51.44572172538286], [5.454527222621172, 51.44575462019958]]], ""type"": ""Polygon""}";51.44569184302063, 5.45465179176286
3910;Koudenhovenseweg Noord 70.pdf;44.249952115;26.799971058917198;"{""coordinates"": [[[5.506890254836684, 51.45229074479437], [5.506788299434185, 51.45226867896127], [5.506760516531634, 51.452318791433626], [5.506862472030555, 51.45234085639198], [5.506890254836684, 51.45229074479437]]], ""type"": ""Polygon""}";51.452304767851764, 5.506825385580562
3914;Kruisstraat 104.pdf;4.90015191;9.8000582549807;"{""coordinates"": [[[5.475177092609326, 51.448349393504685], [5.475159233478312, 51.448343576052395], [5.475135958520802, 51.44837147288009], [5.475153817659786, 51.44837729033591], [5.475177092609326, 51.448349393504685]]], ""type"": ""Polygon""}";51.4483604331944, 5.475156525566163
3917;Kruisstraat 106.pdf;4.90021111;9.800142826473309;"{""coordinates"": [[[5.475141757506504, 51.4483917478275], [5.47512389836339, 51.44838593036984], [5.475100624802899, 51.448413828088185], [5.475118483953983, 51.4484196455494], [5.475141757506504, 51.4483917478275]]], ""type"": ""Polygon""}";51.448402787959864, 5.475121191155799
3925;Leenderweg 70-72.pdf;4.62008225;10.6000621250798;"{""coordinates"": [[[5.489177891873597, 51.42618329343959], [5.489191705875502, 51.42618811006042], [5.489221122148996, 51.42615513897471], [5.489207309593797, 51.426150323254916], [5.489177891873597, 51.42618329343959]]], ""type"": ""Polygon""}";51.42616921677754, 5.48919950707889
3928;Leenderweg 283.pdf;22.24327192;19.340136111456896;"{""coordinates"": [[[5.495773537692919, 51.42024569243448], [5.495835372666875, 51.420281994896364], [5.495872472709722, 51.420257290809786], [5.495810637739774, 51.42022098836754], [5.495773537692919, 51.42024569243448]]], ""type"": ""Polygon""}";51.42025149162876, 5.4958230052033485
