Nummer;Totaal van;Jaar;Maand;Categorie;Nationaliteit;Aantal ketenbreed vertrek
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Guinese;20
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Hondurese;10
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Indiase;30
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Indonesische;20
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Iraakse;80
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Iraanse;80
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Jemenitische;10
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Jordaanse;10
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Kosovaarse;10
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Libische;30
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Malinese;10
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Marokkaanse;190
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Mexicaanse;10
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Moldavische;280
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Myanmarese;10
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Nicaraguaanse;10
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Nigeriaanse;180
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Oekraïense;20
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Oezbeekse;10
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Onbekend;20
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Pakistaanse;30
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Paraguayaanse;10
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Peruaanse;20
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Poolse;20
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Roemeense;10
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Russische;70
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Senegalese;10
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Servische;30
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Soedanese;20
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Somalische;10
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Sri Lankaanse;10
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Staatloos;10
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Surinaamse;50
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Syrische;70
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Tadzjiekse;20
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Thaise;10
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Tunesische;50
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Turkse;50
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Ugandese;10
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Venezolaanse;10
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Vietnamese;10
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Zuid-Afrikaanse;10
5;Jaar, Maand, Nationaliteit;2020;01;*Alle*;Zuid-Koreaanse;10
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Afghaanse;50
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Albanese;70
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Algerijnse;160
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Amerikaans burger;10
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Argentijnse;10
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Armeense;10
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Azerbeidzjaanse;20
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Belarussische;30
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Braziliaanse;70
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Burger van Bosnië-Herzegovina;10
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Burger van Congo;10
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Burger van de Republiek Noord-Macedonië;30
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Chinese;30
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Colombiaanse;70
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Ecuadoraanse;10
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Egyptische;20
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Eritrese;30
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Filipijnse;20
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Gambiaanse;40
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Georgische;40
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Ghanese;20
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Guinese;20
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Indiase;20
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Indonesische;30
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Iraakse;70
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Iraanse;60
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Jemenitische;10
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Jordaanse;10
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Libische;20
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Malinese;10
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Marokkaanse;150
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Moldavische;80
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Nigeriaanse;150
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Oekraïense;50
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Oezbeekse;10
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Onbekend;20
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Pakistaanse;20
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Palestijnse;10
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Paraguayaanse;10
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Peruaanse;40
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Poolse;20
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Roemeense;10
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Russische;50
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Senegalese;10
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Servische;30
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Soedanese;20
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Somalische;30
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Sri Lankaanse;10
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Staatloos;10
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Surinaamse;30
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Syrische;70
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Tadzjiekse;20
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Thaise;10
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Tunesische;20
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Turkse;40
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Ugandese;10
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Venezolaanse;10
5;Jaar, Maand, Nationaliteit;2020;02;*Alle*;Vietnamese;10
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Afghaanse;40
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Albanese;40
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Algerijnse;120
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Amerikaans burger;30
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Armeense;20
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Australische;10
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Azerbeidzjaanse;30
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Belarussische;20
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Braziliaanse;130
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Burger van Bosnië-Herzegovina;10
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Burger van de Republiek Noord-Macedonië;30
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Canadese;10
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Chinese;60
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Colombiaanse;50
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Cubaanse;10
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Ecuadoraanse;10
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Egyptische;20
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Eritrese;30
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Filipijnse;10
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Gambiaanse;20
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Georgische;30
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Ghanese;10
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Guinese;20
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Indiase;20
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Indonesische;50
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Iraakse;50
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Iraanse;30
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Israëlische;10
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Ivoriaanse;10
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Jemenitische;10
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Kazachse;10
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Libische;20
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Litouwse;10
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Marokkaanse;120
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Mexicaanse;10
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Moldavische;90
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Nigerese;10
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Nigeriaanse;70
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Oekraïense;20
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Onbekend;10
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Pakistaanse;30
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Paraguayaanse;20
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Peruaanse;20
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Poolse;10
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Russische;30
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Salvadoraanse;10
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Senegalese;10
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Servische;30
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Soedanese;20
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Somalische;20
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Sri Lankaanse;10
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Surinaamse;20
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Syrische;50
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Tadzjiekse;10
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Thaise;10
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Tunesische;20
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Turkse;40
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Ugandese;10
5;Jaar, Maand, Nationaliteit;2020;03;*Alle*;Venezolaanse;20
5;Jaar, Maand, Nationaliteit;2020;04;*Alle*;Afghaanse;10
5;Jaar, Maand, Nationaliteit;2020;04;*Alle*;Albanese;10
5;Jaar, Maand, Nationaliteit;2020;04;*Alle*;Algerijnse;30
5;Jaar, Maand, Nationaliteit;2020;04;*Alle*;Amerikaans burger;20
5;Jaar, Maand, Nationaliteit;2020;04;*Alle*;Belarussische;20
5;Jaar, Maand, Nationaliteit;2020;04;*Alle*;Braziliaanse;110
5;Jaar, Maand, Nationaliteit;2020;04;*Alle*;Chinese;20
5;Jaar, Maand, Nationaliteit;2020;04;*Alle*;Egyptische;10
5;Jaar, Maand, Nationaliteit;2020;04;*Alle*;Georgische;10
5;Jaar, Maand, Nationaliteit;2020;04;*Alle*;Indonesische;30
5;Jaar, Maand, Nationaliteit;2020;04;*Alle*;Iraakse;20
5;Jaar, Maand, Nationaliteit;2020;04;*Alle*;Iraanse;20
5;Jaar, Maand, Nationaliteit;2020;04;*Alle*;Libische;10
5;Jaar, Maand, Nationaliteit;2020;04;*Alle*;Marokkaanse;40
5;Jaar, Maand, Nationaliteit;2020;04;*Alle*;Nigeriaanse;10
5;Jaar, Maand, Nationaliteit;2020;04;*Alle*;Russische;10
5;Jaar, Maand, Nationaliteit;2020;04;*Alle*;Somalische;10
5;Jaar, Maand, Nationaliteit;2020;04;*Alle*;Surinaamse;30
5;Jaar, Maand, Nationaliteit;2020;04;*Alle*;Tunesische;10
5;Jaar, Maand, Nationaliteit;2020;04;*Alle*;Turkse;30
5;Jaar, Maand, Nationaliteit;2020;04;*Alle*;Vietnamese;10
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Afghaanse;10
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Albanese;10
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Algerijnse;30
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Amerikaans burger;30
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Armeense;10
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Belarussische;10
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Braziliaanse;80
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Canadese;10
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Chinese;10
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Colombiaanse;10
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Eritrese;10
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Georgische;20
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Ghanese;10
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Indiase;20
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Indonesische;20
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Iraakse;20
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Iraanse;20
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Libische;10
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Marokkaanse;50
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Mexicaanse;10
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Oekraïense;10
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Poolse;10
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Roemeense;10
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Servische;10
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Somalische;10
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Surinaamse;40
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Syrische;10
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Thaise;10
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Tunesische;10
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Turkse;10
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Vietnamese;10
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Zuid-Afrikaanse;10
5;Jaar, Maand, Nationaliteit;2020;05;*Alle*;Zuid-Koreaanse;10
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Afghaanse;20
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Albanese;30
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Algerijnse;140
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Amerikaans burger;80
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Armeense;10
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Belarussische;20
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Braziliaanse;90
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Burger van de Republiek Noord-Macedonië;30
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Canadese;10
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Chinese;30
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Colombiaanse;10
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Egyptische;10
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Eritrese;20
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Filipijnse;10
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Gambiaanse;10
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Georgische;30
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Ghanese;10
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Guinese;10
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Indiase;10
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Indonesische;20
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Iraakse;40
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Iraanse;50
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Jemenitische;10
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Kazachse;10
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Libische;20
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Marokkaanse;120
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Mexicaanse;10
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Moldavische;20
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Montenegrijnse;10
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Nigeriaanse;40
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Oekraïense;20
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Onbekend;10
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Pakistaanse;10
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Palestijnse;10
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Poolse;20
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Russische;20
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Servische;30
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Soedanese;20
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Somalische;10
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Sri Lankaanse;10
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Surinaamse;20
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Syrische;40
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Tadzjiekse;10
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Tunesische;30
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Turkse;30
5;Jaar, Maand, Nationaliteit;2020;06;*Alle*;Zuid-Afrikaanse;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Afghaanse;40
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Albanese;50
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Algerijnse;120
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Amerikaans burger;70
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Amerikaans onderdaan;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Armeense;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Azerbeidzjaanse;20
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Belarussische;30
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Bengalese;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Braziliaanse;70
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Burger van Bosnië-Herzegovina;10
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Burger van de Republiek Noord-Macedonië;30
5;Jaar, Maand, Nationaliteit;2020;07;*Alle*;Canadese;10
