TYPE_CODE;TYPE;ID;COUNTER
FPD;Fietspad;106350;7
FPD;Fietspad;106351;8
FPD;Fietspad;106352;9
FPD;Fietspad;106353;10
FPD;Fietspad;106354;11
FPD;Fietspad;106355;12
FPD;Fietspad;106357;13
FPD;Fietspad;106358;14
FPD;Fietspad;106359;15
FPD;Fietspad;106334;28
FPD;Fietspad;106335;29
FPD;Fietspad;106336;30
FPD;Fietspad;106337;31
FPD;Fietspad;106338;32
FPD;Fietspad;106339;33
FPD;Fietspad;106340;34
FPD;Fietspad;106341;35
FPD;Fietspad;106342;36
FPD;Fietspad;106343;37
FPD;Fietspad;106322;16
FPD;Fietspad;106323;17
FPD;Fietspad;106324;18
FPD;Fietspad;106325;19
FPD;Fietspad;106326;20
FPD;Fietspad;106327;21
FPD;Fietspad;106328;22
FPD;Fietspad;106329;23
FPD;Fietspad;106330;24
FPD;Fietspad;106331;25
FPD;Fietspad;106332;26
FPD;Fietspad;106333;27
FPD;Fietspad;106344;1
FPD;Fietspad;106345;2
FPD;Fietspad;106346;3
FPD;Fietspad;106347;4
FPD;Fietspad;106348;5
FPD;Fietspad;106349;6
FPD;Fietspad;106371;67
FPD;Fietspad;106372;68
FPD;Fietspad;106373;69
FPD;Fietspad;106374;70
FPD;Fietspad;106375;71
FPD;Fietspad;106376;72
FPD;Fietspad;106377;73
FPD;Fietspad;106378;74
FPD;Fietspad;106379;75
FPD;Fietspad;106380;76
FPD;Fietspad;106396;92
FPD;Fietspad;106397;93
FPD;Fietspad;106398;94
FPD;Fietspad;106399;95
FPD;Fietspad;106400;96
FPD;Fietspad;106401;97
FPD;Fietspad;106402;98
FPD;Fietspad;106403;99
FPD;Fietspad;106404;100
FPD;Fietspad;106405;101
FPD;Fietspad;106406;102
FPD;Fietspad;106407;103
FPD;Fietspad;106408;104
FPD;Fietspad;106409;105
FPD;Fietspad;106410;106
FPD;Fietspad;106411;107
FPD;Fietspad;106412;108
FPD;Fietspad;106413;109
FPD;Fietspad;106414;110
FPD;Fietspad;106415;111
FPD;Fietspad;106381;77
FPD;Fietspad;106382;78
FPD;Fietspad;106383;79
FPD;Fietspad;106384;80
FPD;Fietspad;106385;81
FPD;Fietspad;106386;82
FPD;Fietspad;106387;83
FPD;Fietspad;106388;84
FPD;Fietspad;106389;85
FPD;Fietspad;106390;86
FPD;Fietspad;106391;87
FPD;Fietspad;106392;88
FPD;Fietspad;106393;89
FPD;Fietspad;106394;90
FPD;Fietspad;106395;91
FPD;Fietspad;106360;38
FPD;Fietspad;106361;39
FPD;Fietspad;106362;40
FPD;Fietspad;106363;41
FPD;Fietspad;106364;42
FPD;Fietspad;106365;43
FPD;Fietspad;106366;44
FPD;Fietspad;106367;45
FPD;Fietspad;106368;46
FPD;Fietspad;106369;47
FPD;Fietspad;106416;48
FPD;Fietspad;106417;49
FPD;Fietspad;106418;50
FPD;Fietspad;106419;51
FPD;Fietspad;106420;52
FPD;Fietspad;106421;53
FPD;Fietspad;106422;54
FPD;Fietspad;106423;55
FPD;Fietspad;106424;56
FPD;Fietspad;106425;57
FPD;Fietspad;106426;58
FPD;Fietspad;106427;59
FPD;Fietspad;106428;60
FPD;Fietspad;106429;61
FPD;Fietspad;106430;62
FPD;Fietspad;106431;63
FPD;Fietspad;106432;64
FPD;Fietspad;106433;65
FPD;Fietspad;106370;66
FPD;Fietspad;106468;163
FPD;Fietspad;106469;164
FPD;Fietspad;106470;165
FPD;Fietspad;106471;166
FPD;Fietspad;106472;167
FPD;Fietspad;106473;168
FPD;Fietspad;106474;169
FPD;Fietspad;106475;170
FPD;Fietspad;106476;171
FPD;Fietspad;106477;172
FPD;Fietspad;106478;173
FPD;Fietspad;106479;174
FPD;Fietspad;106480;175
FPD;Fietspad;106481;176
FPD;Fietspad;106482;177
FPD;Fietspad;106483;178
FPD;Fietspad;106484;179
FPD;Fietspad;106485;180
FPD;Fietspad;106486;181
FPD;Fietspad;106487;182
FPD;Fietspad;106488;183
FPD;Fietspad;106489;184
FPD;Fietspad;106490;185
FPD;Fietspad;106491;186
FPD;Fietspad;106492;187
FPD;Fietspad;106493;188
FPD;Fietspad;106494;189
FPD;Fietspad;106495;190
FPD;Fietspad;106496;191
FPD;Fietspad;106497;192
FPD;Fietspad;106498;193
FPD;Fietspad;106499;112
FPD;Fietspad;106500;113
FPD;Fietspad;106501;114
FPD;Fietspad;106502;115
FPD;Fietspad;106503;116
FPD;Fietspad;106504;117
FPD;Fietspad;106505;118
FPD;Fietspad;106506;119
FPD;Fietspad;106507;120
FPD;Fietspad;106508;121
FPD;Fietspad;106509;122
FPD;Fietspad;106510;123
FPD;Fietspad;106511;124
FPD;Fietspad;106512;125
FPD;Fietspad;106513;126
FPD;Fietspad;106514;127
FPD;Fietspad;106515;128
FPD;Fietspad;106434;129
FPD;Fietspad;106435;130
FPD;Fietspad;106436;131
FPD;Fietspad;106437;132
FPD;Fietspad;106438;133
FPD;Fietspad;106439;134
FPD;Fietspad;106440;135
FPD;Fietspad;106441;136
FPD;Fietspad;106442;137
FPD;Fietspad;106443;138
FPD;Fietspad;106444;139
FPD;Fietspad;106445;140
FPD;Fietspad;106446;141
FPD;Fietspad;106447;142
FPD;Fietspad;106448;143
FPD;Fietspad;106449;144
FPD;Fietspad;106450;145
FPD;Fietspad;106451;146
FPD;Fietspad;106452;147
FPD;Fietspad;106453;148
FPD;Fietspad;106454;149
FPD;Fietspad;106455;150
FPD;Fietspad;106456;151
FPD;Fietspad;106457;152
FPD;Fietspad;106458;153
FPD;Fietspad;106459;154
FPD;Fietspad;106460;155
FPD;Fietspad;106461;156
FPD;Fietspad;106462;157
FPD;Fietspad;106463;158
FPD;Fietspad;106464;159
FPD;Fietspad;106465;160
FPD;Fietspad;106466;161
FPD;Fietspad;106467;162
FPD;Fietspad;106526;225
FPD;Fietspad;106527;226
FPD;Fietspad;106528;227
FPD;Fietspad;106529;228
FPD;Fietspad;106530;229
FPD;Fietspad;106531;230
FPD;Fietspad;106532;231
FPD;Fietspad;106533;232
FPD;Fietspad;106534;233
FPD;Fietspad;106535;234
FPD;Fietspad;106536;235
FPD;Fietspad;106537;236
HRB;Hoofdrijbaan;106538;237
HRB;Hoofdrijbaan;106542;238
HRB;Hoofdrijbaan;106543;239
HRB;Hoofdrijbaan;106563;258
HRB;Hoofdrijbaan;106564;259
HRB;Hoofdrijbaan;106565;260
HRB;Hoofdrijbaan;106566;261
HRB;Hoofdrijbaan;106567;262
HRB;Hoofdrijbaan;106568;263
HRB;Hoofdrijbaan;106569;264
HRB;Hoofdrijbaan;106570;265
HRB;Hoofdrijbaan;106571;266
HRB;Hoofdrijbaan;106572;267
HRB;Hoofdrijbaan;106573;268
HRB;Hoofdrijbaan;106574;269
HRB;Hoofdrijbaan;106575;270
HRB;Hoofdrijbaan;106576;271
HRB;Hoofdrijbaan;106577;272
HRB;Hoofdrijbaan;106653;273
HRB;Hoofdrijbaan;106545;240
HRB;Hoofdrijbaan;106546;241
HRB;Hoofdrijbaan;106547;242
HRB;Hoofdrijbaan;106548;243
HRB;Hoofdrijbaan;106549;244
HRB;Hoofdrijbaan;106550;245
HRB;Hoofdrijbaan;106551;246
HRB;Hoofdrijbaan;106552;247
HRB;Hoofdrijbaan;106553;248
HRB;Hoofdrijbaan;106554;249
HRB;Hoofdrijbaan;106555;250
HRB;Hoofdrijbaan;106556;251
HRB;Hoofdrijbaan;106557;252
