FID,OVW_STARTDATUM,GEOMETRIE,LATITUDE,LONGITUDE,NIEUWNUMMER,OVW_MAX_SIZE
Zoutkisten.31135,2023-02-03,POINT (52.143688379451234 5.397910787031204),52.1436849447504,5.39791100100769,31,0

Zoutkisten.31136,2023-02-03,POINT (52.14809209167733 5.368114943954034),52.1480884924767,5.36811520821911,32,0

Zoutkisten.31137,2023-02-03,POINT (52.17750038993983 5.398115927102015),52.1774968079006,5.39811566482507,33,0

Zoutkisten.31138,2023-02-03,POINT (52.19272081338654 5.3836519002506344),52.1927170687002,5.38365151464892,34,0

Zoutkisten.31139,2023-02-03,POINT (52.188518943450525 5.3931582266630755),52.1885152729518,5.39315783924777,35,0

Zoutkisten.31140,2023-02-03,POINT (52.19101583251934 5.384490437713339),52.1910121025451,5.38449006953473,36,0

Zoutkisten.31141,2023-02-03,POINT (52.18276008594001 5.378199905655065),52.1827563732887,5.37819968340176,37,0

Zoutkisten.31142,2023-02-03,POINT (52.16916955398783 5.409824681500084),52.1691660782826,5.40982447845663,38,0

Zoutkisten.31143,2023-02-03,POINT (52.188813417047 5.432627865021261),52.1888099672866,5.43262723407575,39,0

Zoutkisten.31144,2023-02-03,POINT (52.150900273938916 5.388925498995688),52.1508967661182,5.38892564692586,40,0

Zoutkisten.31145,2023-02-03,POINT (52.20204688301195 5.366672083540543),52.2020429959646,5.36667169004717,41,0

Zoutkisten.31146,2023-02-03,POINT (52.203358926947196 5.3708443597444875),52.2033550505887,5.3708439213126,42,0

Zoutkisten.31147,2023-02-03,POINT (52.206728236301934 5.3719987440809565),52.2067243421561,5.37199825518247,43,0

Zoutkisten.31148,2023-02-03,POINT (52.1876079222917 5.395332163413998),52.1876042685945,5.39533177552632,44,0

Zoutkisten.31149,2023-02-03,POINT (52.15450351730419 5.390088022464434),52.1545000012427,5.39008811682037,45,0

Zoutkisten.31150,2023-02-03,POINT (52.18704641006894 5.397314094650568),52.1870427701548,5.39731370275131,46,0

Zoutkisten.31151,2023-02-03,POINT (52.16831869735334 5.416341346861166),52.1683152625329,5.41634112439176,47,0

Zoutkisten.31152,2023-02-03,POINT (52.17013007694063 5.4164790028038645),52.1701266340716,5.41647875228657,48,0

Zoutkisten.31153,2023-02-03,POINT (52.13682041025684 5.380651350649526),52.1368169092779,5.38065171494386,49,0

Zoutkisten.31154,2023-02-03,POINT (52.13477709646158 5.377048280617578),52.1347735839137,5.37704868243338,50,0

Zoutkisten.31155,2023-02-03,POINT (52.162101210512574 5.387006473737674),52.1620976463214,5.38700647874949,51,0

Zoutkisten.31156,2023-02-03,POINT (52.19101000487148 5.394802411169534),52.1910063279274,5.39480197918142,52,0

Zoutkisten.31157,2023-02-03,POINT (52.16709878374825 5.381321387920124),52.1670951679412,5.3813213532954,53,0

Zoutkisten.31158,2023-02-03,POINT (52.18218913595616 5.375342191248205),52.1821854126221,5.37534199266962,54,0

Zoutkisten.31159,2023-02-03,POINT (52.156577366457064 5.384821643689026),52.1565738150747,5.38482173217607,55,0

Zoutkisten.31160,2023-02-03,POINT (52.157550510199904 5.3888386188444),52.1575469751349,5.38883867711402,56,0

Zoutkisten.31161,2023-02-03,POINT (52.18265430781223 5.372398433326716),52.1826505677292,5.3723982456491,57,0

Zoutkisten.31162,2023-02-03,POINT (52.13878396089146 5.398893925957077),52.1387805475834,5.39889420560353,58,0

Zoutkisten.31163,2023-02-03,POINT (52.158926265757486 5.374087129567056),52.1589226516346,5.37408723378562,59,0

Zoutkisten.31164,2023-02-03,POINT (52.19255250903837 5.388015232581674),52.1925487874636,5.38801482179567,60,0

Zoutkisten.31165,2023-02-03,POINT (52.136134414070696 5.379658637619378),52.1361309102703,5.37965901393429,61,0

Zoutkisten.31166,2023-02-03,POINT (52.20557979304771 5.376984976317243),52.2055759309147,5.37698446688047,62,0

Zoutkisten.31167,2023-02-03,POINT (52.204253987709144 5.376307487388269),52.2042501314294,5.37630699975897,63,0

Zoutkisten.31168,2023-02-03,POINT (52.17661837083777 5.401455622507271),52.1766148113791,5.40145535468667,64,0

Zoutkisten.31169,2023-02-03,POINT (52.19934500044035 5.429423527097127),52.199341465195,5.42942274849728,65,0

Zoutkisten.31170,2023-02-03,POINT (52.200291569294414 5.377035551932206),52.2002877432978,5.37703511035288,66,0

Zoutkisten.31171,2023-02-03,POINT (52.19799352814686 5.430125840839278),52.1979900059581,5.43012507906087,67,0

Zoutkisten.31172,2023-02-03,POINT (52.19914581767142 5.3771895398132665),52.1991419999923,5.37718911198496,68,0

Zoutkisten.31173,2023-02-03,POINT (52.19873611704632 5.42860144120395),52.1987325808794,5.42860067771492,69,0

Zoutkisten.31174,2023-02-03,POINT (52.1969391872793 5.433675323540443),52.1969356933735,5.43367455537377,70,0

Zoutkisten.31175,2023-02-03,POINT (52.1619169313032 5.351131123846532),52.1619131994392,5.35113129452249,71,0

Zoutkisten.31176,2023-02-03,POINT (52.197032238437444 5.427808879621025),52.1970287086159,5.42780814826621,72,0

Zoutkisten.31177,2023-02-03,POINT (52.16622818769901 5.406291387342469),52.166224706538,5.40629124454843,73,0

Zoutkisten.31178,2023-02-03,POINT (52.1984354483979 5.4339785281444115),52.1984319466302,5.43397773386987,74,0

Zoutkisten.31179,2023-02-03,POINT (52.203136288726306 5.427140121247193),52.2031327144954,5.42713929817985,75,0

Zoutkisten.31180,2023-02-03,POINT (52.15996041956036 5.406394355734632),52.1599569673642,5.40639430355072,76,0

Zoutkisten.31181,2023-02-03,POINT (52.198705848065394 5.4306793967015725),52.1987023245569,5.43067861992365,77,0

Zoutkisten.31182,2023-02-03,POINT (52.20620763158947 5.366633527220744),52.206203715842,5.36663308277405,78,0

Zoutkisten.31183,2023-02-03,POINT (52.20183172200178 5.422695508740308),52.2018281303865,5.42269473645018,79,0

Zoutkisten.31184,2023-02-03,POINT (52.16030254026636 5.383510958318238),52.1602989664031,5.38351100306625,80,0

Zoutkisten.31185,2023-02-03,POINT (52.20226082705857 5.42331512985273),52.2022572361809,5.42331434668481,81,0

Zoutkisten.31186,2023-02-03,POINT (52.20304706462817 5.424298756908706),52.2030434742038,5.42429795477373,82,0

Zoutkisten.31187,2023-02-03,POINT (52.20373876395145 5.425657126158587),52.2037351768258,5.42565630385662,83,0

Zoutkisten.31188,2023-02-03,POINT (52.20150423974446 5.430489989242254),52.2015006965581,5.43048916913941,84,0

Zoutkisten.31189,2023-02-03,POINT (52.20080419222207 5.429577437144464),52.2008006482351,5.42957663434919,85,0

Zoutkisten.31190,2023-02-03,POINT (52.19886280605321 5.430392099576434),52.1988592797884,5.43039132220262,89,0

Zoutkisten.31191,2023-02-03,POINT (52.199796911441815 5.4320653700875425),52.1997933891205,5.43206456664903,90,0

Zoutkisten.31192,2023-02-03,POINT (52.20036053303383 5.432815157232246),52.2003570115207,5.43281433972669,91,0

Zoutkisten.31193,2023-02-03,POINT (52.19784642506502 5.435544919741647),52.1978429366984,5.43554412466559,92,0

Zoutkisten.31194,2023-02-03,POINT (52.19720575321824 5.434682598701485),52.1972022637302,5.43468181965338,93,0

Zoutkisten.31195,2023-02-03,POINT (52.187740940727714 5.375402023922174),52.1877371856498,5.37540175397499,94,0

Zoutkisten.31196,2023-02-03,POINT (52.15448547282414 5.391332623839965),52.1544819632582,5.39133271330846,95,0

Zoutkisten.31197,2023-02-03,POINT (52.14638940511328 5.376880290217526),52.1463858539091,5.37688054336469,96,0

Zoutkisten.31198,2023-02-03,POINT (52.204251590156765 5.3694382320631275),52.2042477010563,5.36943779220236,97,0

Zoutkisten.31199,2023-02-03,POINT (52.153804212407 5.392613908551555),52.1538007122299,5.39261400210168,98,0

Zoutkisten.31200,2023-02-03,POINT (52.150513428598344 5.38306061482394),52.1505098925887,5.38306079086229,99,0

Zoutkisten.31201,2023-02-03,POINT (52.149867055698124 5.3837268163276395),52.149863525479,5.38372699832625,100,0

Zoutkisten.31202,2023-02-03,POINT (52.15534370924525 5.385136816647563),52.1553401645433,5.3851369202356,101,0

Zoutkisten.31203,2023-02-03,POINT (52.13675044927465 5.37943868765251),52.1367469425291,5.37943905664503,102,0

Zoutkisten.31204,2023-02-03,POINT (52.14407697919576 5.3933595284971885),52.1440735191915,5.3933597530999,103,0

Zoutkisten.31205,2023-02-03,POINT (52.15573562385774 5.409060700424673),52.1557322042822,5.40906069845409,104,0

Zoutkisten.31206,2023-02-03,POINT (52.19460797977751 5.380094047603814),52.194604205582,5.38009365973658,105,0

Zoutkisten.31207,2023-02-03,POINT (52.18416102280647 5.434375041204356),52.1841576109011,5.43437447475446,106,0

Zoutkisten.31208,2023-02-03,POINT (52.18535298834896 5.3982789296636895),52.1853493634491,5.39827855586916,107,0

Zoutkisten.31209,2023-02-03,POINT (52.193280745126366 5.393437359109079),52.1932770470136,5.39343690419103,108,0

Zoutkisten.31210,2023-02-03,POINT (52.13578856427483 5.3683357110805785),52.135785007148,5.36833612662403,109,0

Zoutkisten.31211,2023-02-03,POINT (52.17803937147222 5.386057214273415),52.1780357239478,5.38605701024142,110,0

Zoutkisten.31212,2023-02-03,POINT (52.197025221482704 5.431784956828525),52.1970217155617,5.43178419961961,111,0

Zoutkisten.31213,2023-02-03,POINT (52.19528966782116 5.433128652099259),52.195286181148,5.43312791401895,112,0

Zoutkisten.31214,2023-02-03,POINT (52.2023321978653 5.426332839725233),52.2023286242902,5.42633203483157,113,0

Zoutkisten.31215,2023-02-03,POINT (52.20145739447301 5.425194881367601),52.2014538200527,5.425194097923,114,0

Zoutkisten.31216,2023-02-03,POINT (52.19760136120999 5.376610687602153),52.1975975507972,5.37661028350817,123,0

Zoutkisten.31217,2023-02-03,POINT (52.158721226174876 5.38310872517609),52.1587176571455,5.38310879260931,115,0

Zoutkisten.31218,2023-02-03,POINT (52.1596431799906 5.383591816165736),52.1596396094039,5.38359186928366,116,0

Zoutkisten.31219,2023-02-03,POINT (52.15847501283435 5.3808332994193595),52.158471433542,5.38083338000739,117,0

Zoutkisten.31220,2023-02-03,POINT (52.18299927817321 5.43284141150625),52.1829958635514,5.43284087259797,118,0

Zoutkisten.31221,2023-02-03,POINT (52.156081685425 5.3860828329656165),52.1560781424653,5.3860829227324,119,0

Zoutkisten.31222,2023-02-03,POINT (52.20459182012541 5.417935949599149),52.2045881821494,5.41793516768572,121,0

Zoutkisten.31223,2023-02-03,POINT (52.20547237672851 5.419293719837697),52.2054687404946,5.41929291500055,122,0

Zoutkisten.31224,2023-02-03,POINT (52.15878839799912 5.397314948965543),52.1587849018422,5.39731495345692,124,0

Zoutkisten.31225,2023-02-03,POINT (52.1594750084035 5.384806289690543),52.1594714446431,5.38480633968168,125,0

Zoutkisten.31226,2023-02-03,POINT (52.20467054318081 5.422567021349438),52.2046669315021,5.42256620597907,,0

Zoutkisten.31227,2023-02-03,POINT (52.20345072277344 5.420975862719033),52.2034471101758,5.42097507720933,,0

Zoutkisten.31228,2023-02-03,POINT (52.185289613464924 5.401766540806233),52.1852860076299,5.40176614743506,,0

Zoutkisten.31229,2023-02-03,POINT (52.15085826756158 5.409108721743552),52.1508548676476,5.40910879117914,,0

Zoutkisten.31230,2023-02-03,POINT (52.159050202822705 5.412037610233265),52.1590467859274,5.41203754656006,,0

Zoutkisten.31231,2023-02-03,POINT (52.15894562299067 5.411569500960619),52.1589422039175,5.41156944088794,,0

Zoutkisten.31232,2023-02-03,POINT (52.16966562700956 5.412472310398571),52.1696621637037,5.41247208685687,,0

Zoutkisten.31233,2023-02-03,POINT (52.2030591991297 5.368490453804488),52.2030553137195,5.3684900353338,,0

Zoutkisten.31234,2023-02-03,POINT (52.201456663789926 5.4251960693054535),52.2014530893815,5.42519528586421,,0

Zoutkisten.31235,2023-02-03,POINT (52.20184521057176 5.427498519126503),52.2018416471994,5.4274977139451,,0

Zoutkisten.31236,2023-02-03,POINT (52.195963794679585 5.435470114937192),52.1959603179854,5.43546935087156,,0

Zoutkisten.31237,2023-02-03,POINT (52.195363655880506 5.435024718564684),52.1953601802869,5.43502396709321,,0

Zoutkisten.31238,2023-02-03,POINT (52.19616533750253 5.432679501689802),52.1961618425208,5.43267875244247,,0

Zoutkisten.31239,2023-02-03,POINT (52.185923366280015 5.423705348251634),52.1859198803638,5.42370481631603,,0

Zoutkisten.31240,2023-02-03,POINT (52.15910803809183 5.384411130175763),52.159104473928,5.38441118678439,,0

Zoutkisten.31241,2023-02-03,POINT (52.155269858739274 5.395118602262555),52.155266365725,5.39511866522354,,0

Zoutkisten.31242,2023-02-03,POINT (52.16038051560061 5.393126867795593),52.1603769905273,5.39312686863749,,0

Zoutkisten.31243,2023-02-03,POINT (52.16004985496876 5.388960006816481),52.1600463098066,5.3889600307139,,0

Zoutkisten.31244,2023-02-03,POINT (52.200271022682465 5.368850710831464),52.2002671576854,5.36885032454832,,0

Zoutkisten.31245,2023-02-03,POINT (52.20380871284765 5.370218100811014),52.2038048304576,5.37021766107184,,0

Zoutkisten.31246,2023-02-03,POINT (52.205237163313235 5.370296509962201),52.2052332714702,5.37029605179927,,0

Zoutkisten.31247,2023-02-03,POINT (52.20152705381002 5.367100005869592),52.2015231722478,5.36709961586726,,0

Zoutkisten.31248,2023-02-03,POINT (52.18476318008558 5.4212506730393),52.1847596865447,5.42125017345086,,0

Zoutkisten.31249,2023-02-03,POINT (52.15975318621311 5.382295325372392),52.1597496086742,5.38229538276943,,0

Zoutkisten.31250,2023-02-03,POINT (52.16359060765329 5.386794519610474),52.1635870356569,5.38679450559452,,0

Zoutkisten.31251,2023-02-03,POINT (52.1859384666996 5.399391286845432),52.185934844335,5.39939089823058,,0

Zoutkisten.31252,2023-02-03,POINT (52.20126295176726 5.426490584642637),52.2012593863131,5.42648979546366,,0

