Verkiezing,Gemeente_naam,Stembureau_naam,Stembureau_nummer,Partij,Partij_lijstnummer,Naam_kandidaat,Kandidaat_volgnummer_partij,Aantal_stemmen,Stembureau_woonplaats,Stembureau_wijknaam,Stembureau_buurtnaam,Stembureau_huisnummer,Stembureau_huisletter,Stembureau_huisnummertoevoeging,Stembureau_postcode,Stembureau_latitude,Stembureau_longitude,Stembureau_X,Stembureau_Y,Stembureau_BAG_referentie_nummer
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"VVD",1,"Vasseur, N. (Nico) (m)",11,1,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"VVD",1,"Ouwens, K.G. (Klaasjan) (m)",12,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"VVD",1,"van der Hoogt, R.A. (Roel) (m)",13,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"VVD",1,"Landman, J.W. (Joke) (v)",14,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"VVD",1,"van Ingen, G. (Gido) (m)",15,1,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"VVD",1,"Ferwerda - Semeijns de Vries van Doesburgh, J.J. (Janine) (v)",16,1,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"VVD",1,"Hoekstra, F. (Femina) (v)",17,3,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"VVD",1,"van Olden, R.W. (Rudolf) (m)",18,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"VVD",1,"de Jager, B.C. (Bob) (m)",19,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"VVD",1,"Groenendijk, S. (Bas) (m)",20,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"VVD",1,"Klomps, J.W.E. (Jeroen Willem) (m)",21,8,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"VVD",1,"Bredt - Aler, P.M.E. (Pauline) (v)",22,6,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"van Liempdt, F.W.H. (Frank) (m)",1,222,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Kox - Meijer, S.I.E. (Suzanne) (v)",2,67,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"van Liempdt, R.J. (Ronald) (m)",3,21,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Verwaaijen, B.L. (Bas) (m)",4,6,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Tijdgat, O.R. (Onno) (m)",5,2,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"van Nieuwenhoven, C.J. (Jos) (m)",6,1,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Druppers, R. (Ron) (m)",7,23,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Overdijkink, T.C. (Tessa) (v)",8,13,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Venus, F.J. (Frank) (m)",9,3,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"van Maanen, H.H.B. (Hans) (m)",10,12,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"van der Sanden, R. (Robin) (m)",11,5,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Morel, O.G. (Olaf) (m)",12,1,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Aerns, M. (Marijn) (m)",13,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Landzaat, M. (Michael) (m)",14,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Dingemans, R.V.C.F. (Ronald) (m)",15,6,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"van Nimmerdor, L.F.H. (Lotje) (v)",16,3,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Kuiters, M. (Martin) (m)",17,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Doorn, K.J. (Hans) (m)",18,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Broers, W.M. (Ties) (m)",19,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Landzaat, M.J. (Maurice) (m)",20,12,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"de Boer, K.B. (Kenneth) (m)",21,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Struiksma, W. (Wesley) (m)",22,1,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Nuruwe, D. (Nicole) (v)",23,7,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Pronk, P.A. (Elly) (v)",24,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Dalhuisen, B. (Barteld) (m)",25,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"van den Hoek, A. (Arjan) (m)",26,10,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Antonacci, J. (John) (m)",27,2,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Jannes, R.M. (Richard) (m)",28,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Keuker, W.F.D. (Wim) (m)",29,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"van Die, A. (Jos) (m)",30,1,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Verheul, R.H. (Ronald) (m)",31,9,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Hanko, F.B. (Fred) (m)",32,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Schuurman, P.J. (Jos) (m)",33,9,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Spierenburg, H. (Hans) (m)",34,1,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Nagtegaal, F. (Frans) (m)",35,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Heus, J.A. (Jos) (m)",36,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Esser, F.J. (Frits) (m)",37,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"van den Hurk, S.P.M. (Saskia) (v)",38,1,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Struiksma, H. (Harry) (m)",39,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"van Ginkel, M.C.P. (Petra) (v)",40,1,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Meershoek, M.H.H. (Marja) (v)",41,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Broekhuizen, H.C. (Henk) (m)",42,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Minten, E. (Erica) (v)",43,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Geurens, W.N.W. (Wout) (m)",44,3,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Metekohy, R.F. (Richard) (m)",45,1,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Okkinga - Godefroi, J.L.I. (Antie) (v)",46,2,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Corbeel, M. (Ria) (v)",47,2,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"van Kasteel, C. (Coen) (m)",48,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"Feijen, R. (Roelof) (m)",49,1,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"Lokaal Liberaal",2,"van Liempdt, J.W.P.G. (Jan) (m)",50,1,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"van Gaalen, M.M.A. (Marja) (v)",1,103,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"Gemke, A.J.M. (Albert) (m)",2,7,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"Hofman, A.L. (André) (m)",3,2,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"Brandts, M. (Mariët) (v)",4,14,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"Bennardis, M.M. (Matteo) (m)",5,3,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"van Wielink, M. (Maud) (v)",6,4,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"Minuscoli, C.E. (Christiaan) (m)",7,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"de Boer, A. (Annie) (v)",8,8,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"Paul, P.G. (Piet) (m)",9,1,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"Schoevaars, A.P. (Annet) (v)",10,1,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"Theunen, E.W.J.J.M. (Ed) (m)",11,1,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"van der Wal, D.J. (Douwe) (m)",12,4,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"Timmers, T.A. (Thea) (v)",13,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"Hielema, P.L. (Pieter) (m)",14,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"Vianen, I.M. (Inge) (v)",15,1,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"Verstoep, G. (Gertjan) (m)",16,1,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"Niesten, P.L.J.P. (Flip) (m)",17,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"Wolfkamp, M.A. (Manon) (v)",18,4,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"Cornelissen, S.J. (Steef) (m)",19,1,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"van der Velpen, P. (Paul) (m)",20,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"Olij, H. (Hans) (m)",21,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"Hogeweij, G.M.D. (Dick) (m)",22,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"ten Berge, E.J.J.M. (Gied) (m)",23,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"Gondrie, I.M. (Irma) (v)",24,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"van Hattem, D.R. (Rike) (v)",25,1,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"Hof, G.T.A. (Gerhard) (m)",26,0,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
"GR2022","Stichtse Vecht","Gemeentekantoor",1,"GROENLINKS",3,"van den Kieboom, J.M. (Joke) (v)",27,1,"Maarssen","Maarssen","Omgeving Goudestein",1,"","","3601GR",52.144571860740818,5.032985240331235,130753.674,461879.71899999998,"0333200000018209"
