Nummer;Totaal van;Jaar;Maand;Nationaliteit;Aantal Inbewaringstelling na ID-onderzoek
1;Jaar;2020;*Alle*;*Alle*;1440
2;Jaar, Maand;2020;01;*Alle*;160
2;Jaar, Maand;2020;02;*Alle*;170
2;Jaar, Maand;2020;03;*Alle*;100
2;Jaar, Maand;2020;04;*Alle*;40
2;Jaar, Maand;2020;05;*Alle*;60
2;Jaar, Maand;2020;06;*Alle*;80
2;Jaar, Maand;2020;07;*Alle*;110
2;Jaar, Maand;2020;08;*Alle*;130
2;Jaar, Maand;2020;09;*Alle*;140
2;Jaar, Maand;2020;10;*Alle*;160
2;Jaar, Maand;2020;11;*Alle*;150
2;Jaar, Maand;2020;12;*Alle*;150
3;Jaar, Nationaliteit;2020;*Alle*;Afghaanse;30
3;Jaar, Nationaliteit;2020;*Alle*;Albanese;190
3;Jaar, Nationaliteit;2020;*Alle*;Algerijnse;190
3;Jaar, Nationaliteit;2020;*Alle*;Armeense;10
3;Jaar, Nationaliteit;2020;*Alle*;Belarussische;10
3;Jaar, Nationaliteit;2020;*Alle*;Braziliaanse;10
3;Jaar, Nationaliteit;2020;*Alle*;Bulgaarse;10
3;Jaar, Nationaliteit;2020;*Alle*;Burger van de Bondsrepubliek Duitsland;10
3;Jaar, Nationaliteit;2020;*Alle*;Chileense;10
3;Jaar, Nationaliteit;2020;*Alle*;Chinese;10
3;Jaar, Nationaliteit;2020;*Alle*;Colombiaanse;10
3;Jaar, Nationaliteit;2020;*Alle*;Egyptische;20
3;Jaar, Nationaliteit;2020;*Alle*;Eritrese;30
3;Jaar, Nationaliteit;2020;*Alle*;Gambiaanse;20
3;Jaar, Nationaliteit;2020;*Alle*;Georgische;30
3;Jaar, Nationaliteit;2020;*Alle*;Ghanese;20
3;Jaar, Nationaliteit;2020;*Alle*;Guinese;10
3;Jaar, Nationaliteit;2020;*Alle*;Hongaarse;10
3;Jaar, Nationaliteit;2020;*Alle*;Indiase;10
3;Jaar, Nationaliteit;2020;*Alle*;Iraakse;20
3;Jaar, Nationaliteit;2020;*Alle*;Iraanse;10
3;Jaar, Nationaliteit;2020;*Alle*;Italiaanse;10
3;Jaar, Nationaliteit;2020;*Alle*;Letse;10
3;Jaar, Nationaliteit;2020;*Alle*;Libische;30
3;Jaar, Nationaliteit;2020;*Alle*;Litouwse;10
3;Jaar, Nationaliteit;2020;*Alle*;Malinese;10
3;Jaar, Nationaliteit;2020;*Alle*;Marokkaanse;240
3;Jaar, Nationaliteit;2020;*Alle*;Moldavische;10
3;Jaar, Nationaliteit;2020;*Alle*;Mongolische;10
3;Jaar, Nationaliteit;2020;*Alle*;Nigeriaanse;60
3;Jaar, Nationaliteit;2020;*Alle*;Oekraïense;20
3;Jaar, Nationaliteit;2020;*Alle*;Onbekend;20
3;Jaar, Nationaliteit;2020;*Alle*;Pakistaanse;10
3;Jaar, Nationaliteit;2020;*Alle*;Poolse;120
3;Jaar, Nationaliteit;2020;*Alle*;Roemeense;30
3;Jaar, Nationaliteit;2020;*Alle*;Russische;10
3;Jaar, Nationaliteit;2020;*Alle*;Sierra Leoonse;10
3;Jaar, Nationaliteit;2020;*Alle*;Soedanese;20
3;Jaar, Nationaliteit;2020;*Alle*;Somalische;10
3;Jaar, Nationaliteit;2020;*Alle*;Surinaamse;20
3;Jaar, Nationaliteit;2020;*Alle*;Syrische;10
3;Jaar, Nationaliteit;2020;*Alle*;Tunesische;20
3;Jaar, Nationaliteit;2020;*Alle*;Turkse;30
3;Jaar, Nationaliteit;2020;*Alle*;Vietnamese;10
4;Jaar, Maand, Nationaliteit;2020;01;Afghaanse;10
4;Jaar, Maand, Nationaliteit;2020;01;Algerijnse;30
4;Jaar, Maand, Nationaliteit;2020;01;Eritrese;10
4;Jaar, Maand, Nationaliteit;2020;01;Libische;10
4;Jaar, Maand, Nationaliteit;2020;01;Marokkaanse;30
4;Jaar, Maand, Nationaliteit;2020;01;Nigeriaanse;10
4;Jaar, Maand, Nationaliteit;2020;01;Poolse;10
4;Jaar, Maand, Nationaliteit;2020;01;Soedanese;10
4;Jaar, Maand, Nationaliteit;2020;02;Afghaanse;10
4;Jaar, Maand, Nationaliteit;2020;02;Albanese;10
4;Jaar, Maand, Nationaliteit;2020;02;Algerijnse;20
4;Jaar, Maand, Nationaliteit;2020;02;Ghanese;10
4;Jaar, Maand, Nationaliteit;2020;02;Marokkaanse;30
4;Jaar, Maand, Nationaliteit;2020;02;Nigeriaanse;10
4;Jaar, Maand, Nationaliteit;2020;02;Poolse;10
4;Jaar, Maand, Nationaliteit;2020;03;Algerijnse;20
4;Jaar, Maand, Nationaliteit;2020;03;Egyptische;10
4;Jaar, Maand, Nationaliteit;2020;03;Marokkaanse;30
4;Jaar, Maand, Nationaliteit;2020;03;Nigeriaanse;10
4;Jaar, Maand, Nationaliteit;2020;03;Poolse;10
4;Jaar, Maand, Nationaliteit;2020;04;Poolse;10
4;Jaar, Maand, Nationaliteit;2020;05;Algerijnse;10
4;Jaar, Maand, Nationaliteit;2020;05;Marokkaanse;10
4;Jaar, Maand, Nationaliteit;2020;05;Poolse;10
4;Jaar, Maand, Nationaliteit;2020;06;Algerijnse;20
4;Jaar, Maand, Nationaliteit;2020;06;Marokkaanse;10
4;Jaar, Maand, Nationaliteit;2020;06;Poolse;10
4;Jaar, Maand, Nationaliteit;2020;07;Albanese;30
4;Jaar, Maand, Nationaliteit;2020;07;Algerijnse;20
4;Jaar, Maand, Nationaliteit;2020;07;Marokkaanse;10
4;Jaar, Maand, Nationaliteit;2020;07;Poolse;10
4;Jaar, Maand, Nationaliteit;2020;08;Albanese;30
4;Jaar, Maand, Nationaliteit;2020;08;Algerijnse;10
4;Jaar, Maand, Nationaliteit;2020;08;Georgische;10
4;Jaar, Maand, Nationaliteit;2020;08;Marokkaanse;20
4;Jaar, Maand, Nationaliteit;2020;08;Nigeriaanse;10
4;Jaar, Maand, Nationaliteit;2020;08;Poolse;10
4;Jaar, Maand, Nationaliteit;2020;08;Surinaamse;10
4;Jaar, Maand, Nationaliteit;2020;09;Albanese;20
4;Jaar, Maand, Nationaliteit;2020;09;Algerijnse;20
4;Jaar, Maand, Nationaliteit;2020;09;Marokkaanse;20
4;Jaar, Maand, Nationaliteit;2020;09;Nigeriaanse;10
4;Jaar, Maand, Nationaliteit;2020;09;Poolse;10
4;Jaar, Maand, Nationaliteit;2020;09;Soedanese;10
4;Jaar, Maand, Nationaliteit;2020;10;Albanese;30
4;Jaar, Maand, Nationaliteit;2020;10;Algerijnse;20
4;Jaar, Maand, Nationaliteit;2020;10;Marokkaanse;30
4;Jaar, Maand, Nationaliteit;2020;10;Nigeriaanse;10
4;Jaar, Maand, Nationaliteit;2020;10;Poolse;20
4;Jaar, Maand, Nationaliteit;2020;10;Turkse;10
4;Jaar, Maand, Nationaliteit;2020;11;Albanese;30
4;Jaar, Maand, Nationaliteit;2020;11;Algerijnse;20
4;Jaar, Maand, Nationaliteit;2020;11;Georgische;10
4;Jaar, Maand, Nationaliteit;2020;11;Marokkaanse;20
4;Jaar, Maand, Nationaliteit;2020;11;Nigeriaanse;10
4;Jaar, Maand, Nationaliteit;2020;11;Poolse;10
4;Jaar, Maand, Nationaliteit;2020;12;Albanese;40
4;Jaar, Maand, Nationaliteit;2020;12;Algerijnse;10
4;Jaar, Maand, Nationaliteit;2020;12;Marokkaanse;30
4;Jaar, Maand, Nationaliteit;2020;12;Poolse;10
