version,title2,latitude,longitude,ns1:field2786,description4,ns1:field2787,description5,ns1:field2784,description6,ns1:field2785,description7
2,Terwijde_Burt Bacharachstraat,52.1042442484,5.0490108414,14.1,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/Havenatlas_scherf_7_college_27-02-7_.pdf,Detailkaart,Terwijde,Water,Burt bacharachstraat,Havenlocatie
2,Leidsche Rijn_Utrechtsestraatweg 37 t/m 43,52.0893159615,5.0002383139,4.2,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/045_leidr02.pdf,Detailkaart,Leidsche Rijn,Water,Utrechtsestraatweg 37 t/m 43,Havenlocatie
2,Leidsche Rijn_Rijksstraatweg 142 t/m 139,52.0879315899,5.0077914142,4.3,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/046_leidr03.pdf,Detailkaart,Leidsche Rijn,Water,Rijksstraatweg 142 t/m 139,Havenlocatie
2,"Leidsche Rijn, Rijksstraatweg 139 / 138",52.0870482065,5.0129841706,4.4,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/047_leidr04.pdf,Detailkaart,Leidsche Rijn,Water,Rijksstraatweg 139 / 138,Havenlocatie
2,"Leidsche Rijn, Rijksstraatweg 137 / 128",52.0860197680,5.0188635725,4.5,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/048_leidr05.pdf,Detailkaart,Leidsche Rijn,Water,Rijksstraatweg 137 / 128,Havenlocatie
2,Leidsche Rijn_Rijksstraatweg 128 / 124 A,52.0851495323,5.0239490406,4.6,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/049_leidr06.pdf,Detailkaart,Leidsche Rijn,Water,Rijksstraatweg 128 / 124 A,Havenlocatie
2,Leidsche Rijn_Rijksstraatweg 25 t/m 119,52.0840155633,5.0301503076,4.7,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/050_leidr07.pdf,Detailkaart,Leidsche Rijn,Water,Rijksstraatweg 25 t/m 119,Havenlocatie
2,"Leidsche Rijn, Rijksstraatweg 118 A / 95",52.0832771494,5.0344418418,4.8,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/051_leidr08.pdf,Detailkaart,Leidsche Rijn,Water,Rijksstraatweg 118 A / 95,Havenlocatie
2,Leidsche Rijn_Rijksstraatweg 93c / 73,52.0823013695,5.0401924977,4.9,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/052_leidr09_1__01.pdf,Detailkaart,Leidsche Rijn,Water,Rijksstraatweg 93c / 73,Havenlocatie
2,Leidsche Rijn_Rijksstraatweg 70 / 63,52.0818925905,5.0468443757,4.1,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/053_leidr10.pdf,Detailkaart,Leidsche Rijn,Water,Rijksstraatweg 70 / 63,Havenlocatie
2,Terwijde_Jules Stynestraat,52.1053782600,5.0466824107,14.1,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/Havenatlas_Waterwoningen_scherf_6.pdf,Detailkaart,Terwijde,Water,Jule Stynestraat,Havenlocatie
2,"Leidsche Rijn, Rijksstraatweg 62 / 42",52.0821695057,5.0533675078,4.11,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/054_leidr11.pdf,Detailkaart,Leidsche Rijn,Water,Rijksstraatweg 62 / 42,Havenlocatie
2,"Leidsche Rijn, Strijkviertel",52.0823936739,5.0591181637,4.12,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/055_leidr12.pdf,Detailkaart,Leidsche Rijn,Water,Strijkviertel,Havenlocatie
2,Havens_Uraniumkanaal-West,52.1148861482,5.0619505763,1.1,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/011_haven1.pdf,Detailkaart,Havens,Water,Uraniumkanaal-West,Havenlocatie
2,"Leidsche Rijn, Rijksstraatweg 34 / 23",52.0822618336,5.0647400759,4.13,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/056_leidr13.pdf,Detailkaart,Leidsche Rijn,Water,Rijksstraatweg 34 / 23,Havenlocatie
2,Havens_Mesonhaven,52.1105376151,5.0667141793,1.3,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/013_haven3_1_.pdf,Detailkaart,Havens,Water,Mesonhaven,Havenlocatie
2,Havens_Uraniumkanaal-Oost,52.1121453040,5.0668429253,1.2,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/012_haven2.pdf,Detailkaart,Havens,Water,Uraniumkanaal-Oost,Havenlocatie
2,Leidsche Rijn_Rijksstraatweg 25 / 13,52.0823936739,5.0682591316,4.14,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/057_leidr14.pdf,Detailkaart,Leidsche Rijn,Water,Rijksstraatweg 25 / 13,Havenlocatie
2,Havens_protonhaven,52.1079941855,5.0693963882,1.4,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/014_haven4_1_.pdf,Detailkaart,Havens,Water,Protonhaven,Havenlocatie
2,Havens_Kernhaven,52.1053913030,5.0699650165,1.5,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/015_haven5_1_.pdf,Detailkaart,Havens,Water,Kernhaven,Havenlocatie
2,Leidsche Rijn_Rijksstraatweg 16 - 2 A,52.0823804875,5.0727437849,4.15,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/058_leidr15.pdf,Detailkaart,Leidsche Rijn,Water,Rijksstraatweg 16 - 2 A,Havenlocatie
2,Vecht_Dorpsstraat 2,52.1245304714,5.0727437849,10.1,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/113_vecht01.pdf,Detailkaart,Vecht,Water,Dorpsstraat 2,Havenlocatie
2,Havens_Energiehaven,52.1008111788,5.0730227346,1.7,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/017_haven7_1_.pdf,Detailkaart,Havens,Water,Energiehaven,Havenlocatie
2,Vecht_Daalsweg 259 - 189 E,52.1219878401,5.0748359079,10.2,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/114_vecht02.pdf,Detailkaart,Vecht,Water,Daalsweg 259 - 189 E,Havenlocatie
2,"Leidsche Rijn, A2",52.0823936739,5.0764774197,4.16,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/059_leidr16.pdf,Detailkaart,Leidsche Rijn,Water,A2,Havenlocatie
2,Havens_Werkspoorhaven,52.1060832233,5.0785158985,1.6,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/016_haven6_1__01.pdf,Detailkaart,Havens,Water,Werkspoorhaven,Havenlocatie
2,Vecht_Hulpsecretarie,52.1196822200,5.0785373562,10.3,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/115_vecht03.pdf,Detailkaart,Vecht,Water,Hulpsecretarie,Havenlocatie
2,Merwedekanaal_Vleutensebrug,52.0960196678,5.0788699500,2.1,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/020_merwedeknl01.pdf,Detailkaart,Merwedekanaal,Water,Vleutensebrug,Havenlocatie
2,Merwedekanaal_Vleutensevaart,52.0939269266,5.0812732096,2.2,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/021_merwedeknl02.pdf,Detailkaart,Merwedekanaal,Water,Vleutensevaart,Havenlocatie
2,Havens_Industriehaven,52.1000466806,5.0815199724,1.8,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/018_haven8_1_.pdf,Detailkaart,Havens,Water,Industriehaven,Havenlocatie
2,Leidsche Rijn_Amsterdam-Rijnkanaal oost,52.0819848957,5.0822280755,4.17,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/060_leidr17.pdf,Detailkaart,Leidsche Rijn,Water,Amsterdam-Rijnkanaal oost,Havenlocatie
2,Vecht_J.M. de Muinck Keizerbrug west,52.1190893270,5.0825499407,10.4,Code,http://www.utrecht.nl/fileadmin/uploads/documenten/4.ruimtelijk-uitvoering/Havens/116_vecht04.pdf,Detailkaart,Vecht,Water,J.M. de Muinck Keizerbrug west,Havenlocatie
