NUMMER,PLAATS,AFWIJKING,AFLEZING,MAAIVELD,STIJGBUIS,JAARNR,WEEKNR,DDMUTATIE,STATUS,JAAR,INDICATIE_ACTIEF,DD_VERVALLEN,INDICATIENR,longitude,latitude,RD_X,RD_Y,WIJKBUURTNR,WIJK,BUURTNAAM,GEMEENTE_CODE,GEMEENTE_NAAM,LANDCODE,LANDNAAM
6006,Louise de Colignylaan 74,,1,-1.97,-2.21,2015,22,28/05/2015,V,2015,1,,,4.344170068,51.92975589,83261.507,438434.372,6.3,Holy Zuid,LOPER ZUID,622,Vlaardingen,NL,Nederland
6008,Willem Lodewijklaan,,1,-2.19,-2.265,2015,22,28/05/2015,V,2015,1,,,4.349608592,51.92901445,83633.952,438346.544,6.2,Holy Zuid,STATENBUURT,622,Vlaardingen,NL,Nederland
6004,Gouverneurspad,,1,-2.25,-2.319,2015,22,28/05/2015,V,2015,1,,,4.348614877,51.92596392,83560.758,438008.193,6.2,Holy Zuid,STATENBUURT,622,Vlaardingen,NL,Nederland
6010,Baronielaan 5,,1,-1.74,-1.824,2015,22,28/05/2015,V,2015,1,,,4.34217787,51.92496478,83116.861,437903.399,6.1,Holy Zuid,VAART ZUID,622,Vlaardingen,NL,Nederland
6009,Pr. Beatrixlaan 9/11,,1,-2.38,-2.451,2015,22,28/05/2015,V,2015,1,,,4.338030019,51.93020117,82840.401,438489.98,6.1,Holy Zuid,VAART ZUID,622,Vlaardingen,NL,Nederland
6006,Louise de Colignylaan 74,,1,-1.97,-2.21,2015,37,11/9/2015,V,2015,1,,,4.344170068,51.92975589,83261.507,438434.372,6.3,Holy Zuid,LOPER ZUID,622,Vlaardingen,NL,Nederland
6008,Willem Lodewijklaan,,1,-2.19,-2.265,2015,37,11/9/2015,V,2015,1,,,4.349608592,51.92901445,83633.952,438346.544,6.2,Holy Zuid,STATENBUURT,622,Vlaardingen,NL,Nederland
6004,Gouverneurspad,,1,-2.25,-2.319,2015,37,11/9/2015,V,2015,1,,,4.348614877,51.92596392,83560.758,438008.193,6.2,Holy Zuid,STATENBUURT,622,Vlaardingen,NL,Nederland
6010,Baronielaan 5,geen,,-1.74,-1.824,2015,37,11/9/2015,V,2015,1,,,4.34217787,51.92496478,83116.861,437903.399,6.1,Holy Zuid,VAART ZUID,622,Vlaardingen,NL,Nederland
6009,Pr. Beatrixlaan 9/11,geen,,-2.38,-2.451,2015,37,11/9/2015,V,2015,1,,,4.338030019,51.93020117,82840.401,438489.98,6.1,Holy Zuid,VAART ZUID,622,Vlaardingen,NL,Nederland
1027,Havenstraat 14a,,1,1.76,1.79,2015,25,15/06/2015,V,2016,1,,,4.344730399,51.91241652,83271.911,436505.07,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1028,Havenstraat 46,,1,1.69,1.73,2015,25,15/06/2015,V,2016,1,,,4.344482904,51.91180661,83253.912,436437.471,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1029,Havenstraat 76,,1,1.65,1.69,2015,25,15/06/2015,V,2016,1,,,4.344268665,51.91121445,83238.227,436371.814,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
4007,Ida Maria de Raathstraat,,1,0.71,0.6,2015,25,15/06/2015,V,2015,1,,,4.346768693,51.90920504,83406.805,436145.832,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4006,Emmastraat 22,,1,0.37,0.302,2015,25,15/06/2015,V,2015,1,,,4.346812536,51.90996427,83411.047,436230.242,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4026,Hofsingel 14,,1,0.47,0.375,2015,25,15/06/2015,V,2015,1,,,4.346910149,51.91064651,83418.86,436306.035,4.1,Oostwijk,HOFBUURT,622,Vlaardingen,NL,Nederland
4027,Hofsingel 50,,1,0.08,-0.024,2015,25,15/06/2015,V,2015,1,,,4.350309948,51.91061118,83652.479,436298.762,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4023,Oranjepark 010,,1,0.09,0.17,2015,25,15/06/2015,V,2015,1,,,4.350492871,51.91181959,83667,436433,4.1,Oostwijk,HOFBUURT,622,Vlaardingen,NL,Nederland
4010,Parkweg,,1,0.14,0.062,2015,25,15/06/2015,V,2015,1,,,4.353588575,51.91173019,83879.627,436420.023,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4029,Binnensingel 1,,1,0.06,-0.116,2015,25,15/06/2015,V,2015,1,,,4.352311766,51.91056803,83790,436292,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4030,Hogelaan 22,,2,0.46,0.279,2015,25,15/06/2015,V,2015,1,,,4.353490417,51.91056043,83871,436290,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4031,Eikestraat,,1,0.27,0.09,2015,25,15/06/2015,V,2015,1,,,4.354481858,51.91047025,83939,436279,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4032,Emmaplein t.o. 17,,2,0.4,0.247,2015,25,15/06/2015,V,2015,1,,,4.355074192,51.91002596,83979,436229,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4009,Schiedamseweg 111,,1,-0.09,-0.195,2015,25,15/06/2015,V,2015,1,,,4.354926305,51.90951016,83968.007,436171.769,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4001,Verploegh Chasseplein 7,,2,0.22,0.156,2015,25,15/06/2015,V,2015,1,,,4.351683376,51.90964076,83745.316,436189.471,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4033,Schiedamseweg 96,,2,0.01,-0.119,2015,25,15/06/2015,V,2015,1,,,4.354164936,51.90927091,83915.29,436145.9,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4034,Schiedamseweg 120,,1,0.07,0.031,2015,25,15/06/2015,V,2015,1,,,4.356452986,51.90926475,84072.55,436142.98,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4002,Boslaan 1,,1,0.22,0.082,2015,25,15/06/2015,V,2015,1,,,4.356856961,51.90740314,84097.334,435935.51,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4003,Binnensingel 205,,2,0.56,0.912,2015,25,15/06/2015,V,2015,1,,,4.353409555,51.9059055,83857.957,435772.288,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4013,Spoorsingel,,2,0.4,1.211,2015,25,15/06/2015,V,2015,1,,,4.349486012,51.90457274,83586.101,435627.885,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4004,1e Van Leijden Gaelstraat 19,,2,0.48,0.905,2015,25,15/06/2015,V,2015,1,,,4.3486486,51.90517812,83529.514,435696.047,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4012,Merwedehof 13,,1,0.17,0.126,2015,25,15/06/2015,V,2015,1,,,4.347755429,51.90588885,83469.266,435775.984,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
1020,Marisstraat 12,,1,-0.41,-0.55,2015,25,15/06/2015,V,2016,1,,,4.341167354,51.91158639,83025.677,436416.253,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1018,Rembrandtstraat 15,,1,-0.57,-0.66,2015,25,15/06/2015,V,2016,1,,,4.341932244,51.91320833,83080.884,436595.912,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1017,Groen v Prinstererstraat 78,,1,-0.43,-0.53,2015,25,15/06/2015,V,2016,1,,,4.339680006,51.91344296,82926.476,436624.242,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1016,Broekweg 29,,1,-0.74,-0.87,2015,25,15/06/2015,V,2016,1,,,4.339955097,51.91484133,82947.659,436779.517,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1019,van der Driftstraat 47,,2,-0.51,-0.63,2015,25,15/06/2015,V,2016,1,,,4.336993941,51.91284156,82740.89,436560.012,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1032,Schoutplein (midden),,1,-0.39,-0.42,2015,25,15/06/2015,V,2016,1,,,4.340222226,51.91120215,82960.093,436374.448,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1012,Schoutplein 11,,0,-0.69,-0.71,2015,25,15/06/2015,V,2016,1,,,4.339929504,51.91115872,82939.903,436369.908,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1031,Baljuwstraat 1,,1,-0.42,-0.51,2015,25,15/06/2015,V,2016,1,,,4.338479409,51.91053017,82839.213,436301.429,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1011,Schoolstraat 41,,0,-0.46,-0.542,2015,25,15/06/2015,V,2016,1,,,4.341172145,51.90787034,83019.961,436002.893,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1010,Struyckstraat 2,,1,-0.63,-0.825,2015,25,15/06/2015,V,2016,1,,,4.33887044,51.90794496,82861.874,436013.475,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1006,Jacob v.d. Wintstraat 2,,1,-1.82,-1.834,2015,25,15/06/2015,V,2016,1,,,4.335798269,51.90879305,82652.095,436110.865,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1003,Groeneweg (terr. gemaal),,1,-1.8,-1.89,2015,25,15/06/2015,V,2016,1,,,4.335285795,51.90927207,82617.655,436164.659,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1024,Markgraaflaan 6,,1,-1.68,-1.82,2015,25,15/06/2015,V,2016,1,,,4.336044348,51.90922166,82669.71,436158.297,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1025,Groeneweg  32,,1,-1.78,-1.92,2015,25,15/06/2015,V,2016,1,,,4.334579143,51.90986946,82570.063,436231.813,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1026,Burg Pruissingel 56,,0,-1.51,-1.61,2015,25,15/06/2015,V,2016,1,,,4.334405452,51.91029402,82558.82,436279.212,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1023,HR Holststraat 19,,1,-1.15,-1.39,2015,25,15/06/2015,V,2016,1,,,4.336209504,51.9098637,82682.111,436229.55,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1022,Vondelstraat/Brederostraat 25,,1,-0.78,-0.83,2015,25,15/06/2015,V,2016,1,,,4.337027295,51.91099078,82740.16,436354.107,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1021,Vondelstraat/Huijgenstraat,,1,-1.05,-1.09,2015,25,15/06/2015,V,2016,1,,,4.3357944,51.91119381,82655.755,436377.917,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1013,Billitonlaan,,2,-1.13,-1.208,2015,25,15/06/2015,V,2016,1,,,4.330728701,51.91224032,82309.312,436499.379,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
1040,Riouwlaan 74,,1,-0.68,-0.78,2015,25,15/06/2015,V,2016,1,,,4.330512054,51.91474412,82298.536,436778.106,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
1001,Floreslaan/Broekweg 154,,1,-0.93,-0.921,2015,25,15/06/2015,V,2016,1,,,4.331497141,51.91667928,82369.411,436992.378,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
1035,Van Heutzpark 22,,1,-0.59,-0.715,2015,25,15/06/2015,V,2016,1,,,4.3321551,51.91592447,82413.388,436907.76,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
1034,Van Heutzpark 29,,1,-0.51,-0.648,2015,25,15/06/2015,V,2016,1,,,4.332073939,51.91592296,82407.808,436907.673,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
1038,Van Heutzpark 44,,1,-0.53,-0.698,2015,25,15/06/2015,V,2016,1,,,4.330994214,51.91529116,82332.57,436838.474,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
1037,Van Heutzpark 6,,1,-0.52,-0.601,2015,25,15/06/2015,V,2016,1,,,4.332497407,51.91504441,82435.469,436809.525,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
1036,Van Heutzpark 10,,1,-0.4,-0.602,2015,25,15/06/2015,V,2016,1,,,4.333436233,51.91538791,82500.551,436846.797,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
1039,Van Heutzpark 1,,1,-0.52,-0.648,2015,25,15/06/2015,V,2016,1,,,4.333333296,51.914373,82491.814,436734.006,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
1033,Curacaolaan 194,,1,-1.23,-1.334,2015,25,15/06/2015,V,2016,1,,,4.32829709,51.90883753,82136.591,436123.305,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
1004,Mendelssohnplein,,2,0.02,-0.066,2015,25,15/06/2015,V,2016,1,,,4.33728096,51.90476241,82747.423,435661.043,1.2,Centrum,VETTENOORDSE POLDER OOST,622,Vlaardingen,NL,Nederland
1008,Richard Holstr. 63 (Pompput),,1,-0.95,-1.115,2015,25,15/06/2015,V,2016,1,,,4.335058483,51.90639498,82597.323,435844.853,1.2,Centrum,VETTENOORDSE POLDER OOST,622,Vlaardingen,NL,Nederland
3003,PKD-straat 1,,1,0.23,0.17,2015,25,15/06/2015,V,2016,1,,,4.340409742,51.90688779,82965.957,435894.354,1.2,Vettenoordsepolder,LICKEBAERT,622,Vlaardingen,NL,Nederland
3004,PKD-straat 67,,1,0.08,0.01,2015,25,15/06/2015,V,2015,1,,,4.340804314,51.90606961,82991.747,435802.953,1.2,Vettenoordsepolder,LICKEBAERT,622,Vlaardingen,NL,Nederland
3005,PKD-straat 199,,1,0.49,0.45,2015,25,15/06/2015,V,2015,1,,,4.341658478,51.90438391,83047.719,435614.599,1.2,Vettenoordsepolder,LICKEBAERT,622,Vlaardingen,NL,Nederland
3006,Pr. Hendrikstraat 124,,1,0.7,0.61,2015,25,15/06/2015,V,2015,1,,,4.343002564,51.90486775,83140.899,435667.089,1.2,Vettenoordsepolder,LICKEBAERT,622,Vlaardingen,NL,Nederland
3007,Pr. Hendrikstraat 34,,1,0.64,0.59,2015,25,15/06/2015,V,2015,1,,,4.342369923,51.90632158,83099.774,435829.431,1.2,Vettenoordsepolder,LICKEBAERT,622,Vlaardingen,NL,Nederland
3008,Pr. Hendrikstraat 2,,1,0.55,0.52,2015,25,15/06/2015,V,2015,1,,,4.342094581,51.90712646,83082.156,435919.235,1.2,Vettenoordsepolder,LICKEBAERT,622,Vlaardingen,NL,Nederland
3001,Galgkade,,2,3.48,3.317,2015,25,15/06/2015,V,2016,1,,,4.345510207,51.90225279,83309.038,435373.739,3.7,Vettenoordsepolder,MAASBOULEVARD,622,Vlaardingen,NL,Nederland
3012,Mercuriusstraat 15c,,2,-0.2,-0.33,2015,25,15/06/2015,V,2015,1,,,4.329896902,51.90306376,82237.054,435479.459,3.6,Vettenoordsepolder,VETTENOORDSE POLDER WEST,622,Vlaardingen,NL,Nederland
3013,Edisonstraat 7,,1,-0.5,-0.582,2015,25,15/06/2015,V,2015,1,,,4.312826942,51.90249222,81062.705,435433.106,3.1,Vettenoordsepolder,DE VERGULDE HAND,622,Vlaardingen,NL,Nederland
3015,James Wattweg ,,1,-1.46,,2015,25,15/06/2015,V,2016,2,14/08/2016,,4.319619804,51.90156897,81528,435324,3.1,Vettenoordsepolder,DE VERGULDE HAND,622,Vlaardingen,NL,Nederland
3009,Maassluissedijk PB1,,2,4.12,4.47,2015,25,15/06/2015,V,2015,1,,,4.289773138,51.90317678,79479.194,435532.949,3.2,Vettenoordsepolder,LICKEBAERT,622,Vlaardingen,NL,Nederland
3010,Maassluissedijk PB2,,5,4.05,4.44,2015,25,15/06/2015,V,2015,1,,,4.28985489,51.90314442,79484.758,435529.264,3.2,Vettenoordsepolder,LICKEBAERT,622,Vlaardingen,NL,Nederland
3011,Maassluissedijk PB Oud,,2,4.13,4.64,2015,25,15/06/2015,V,2016,1,,,4.289776874,51.90317516,79479.448,435532.765,3.2,Vettenoordsepolder,LICKEBAERT,622,Vlaardingen,NL,Nederland
3002,Hoekerstraat 11,,1,3.95,3.84,2015,25,15/06/2015,V,2016,1,,,4.313414185,51.89844555,81096.311,434982.38,3.3,Vettenoordsepolder,'T SCHEUR,622,Vlaardingen,NL,Nederland
4033,Schiedamseweg 96,,2,0.01,-0.119,2015,27,29/06/2015,V,2015,1,,,4.354164936,51.90927091,83915.29,436145.9,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4034,Schiedamseweg 120,,1,0.07,0.031,2015,27,29/06/2015,V,2015,1,,,4.356452986,51.90926475,84072.55,436142.98,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4002,Boslaan 1,,1,0.22,0.082,2015,27,29/06/2015,V,2015,1,,,4.356856961,51.90740314,84097.334,435935.51,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4003,Binnensingel 205,,2,0.56,0.912,2015,27,29/06/2015,V,2015,1,,,4.353409555,51.9059055,83857.957,435772.288,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4013,Spoorsingel,,2,0.4,1.211,2015,27,29/06/2015,V,2015,1,,,4.349486012,51.90457274,83586.101,435627.885,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4004,1e Van Leijden Gaelstraat 19,,2,0.48,0.905,2015,27,29/06/2015,V,2015,1,,,4.3486486,51.90517812,83529.514,435696.047,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4012,Merwedehof 13,,1,0.17,0.126,2015,27,29/06/2015,V,2015,1,,,4.347755429,51.90588885,83469.266,435775.984,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
1020,Marisstraat 12,,1,-0.41,-0.55,2015,27,29/06/2015,V,2016,1,,,4.341167354,51.91158639,83025.677,436416.253,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1018,Rembrandtstraat 15,,1,-0.57,-0.66,2015,27,29/06/2015,V,2016,1,,,4.341932244,51.91320833,83080.884,436595.912,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1017,Groen v Prinstererstraat 78,,1,-0.43,-0.53,2015,27,29/06/2015,V,2016,1,,,4.339680006,51.91344296,82926.476,436624.242,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1016,Broekweg 29,,2,-0.74,-0.87,2015,27,29/06/2015,V,2016,1,,,4.339955097,51.91484133,82947.659,436779.517,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1019,van der Driftstraat 47,,2,-0.51,-0.63,2015,27,29/06/2015,V,2016,1,,,4.336993941,51.91284156,82740.89,436560.012,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1032,Schoutplein (midden),,1,-0.39,-0.42,2015,27,29/06/2015,V,2016,1,,,4.340222226,51.91120215,82960.093,436374.448,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1012,Schoutplein 11,,1,-0.69,-0.71,2015,27,29/06/2015,V,2016,1,,,4.339929504,51.91115872,82939.903,436369.908,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1031,Baljuwstraat 1,,1,-0.42,-0.51,2015,27,29/06/2015,V,2016,1,,,4.338479409,51.91053017,82839.213,436301.429,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1011,Schoolstraat 41,,0,-0.46,-0.542,2015,27,29/06/2015,V,2016,1,,,4.341172145,51.90787034,83019.961,436002.893,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1010,Struyckstraat 2,,1,-0.63,-0.825,2015,27,29/06/2015,V,2016,1,,,4.33887044,51.90794496,82861.874,436013.475,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1006,Jacob v.d. Wintstraat 2,,1,-1.82,-1.834,2015,27,29/06/2015,V,2016,1,,,4.335798269,51.90879305,82652.095,436110.865,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1003,Groeneweg (terr. gemaal),,1,-1.8,-1.89,2015,27,29/06/2015,V,2016,1,,,4.335285795,51.90927207,82617.655,436164.659,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1024,Markgraaflaan 6,,1,-1.68,-1.82,2015,27,29/06/2015,V,2016,1,,,4.336044348,51.90922166,82669.71,436158.297,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1025,Groeneweg  32,,1,-1.78,-1.92,2015,27,29/06/2015,V,2016,1,,,4.334579143,51.90986946,82570.063,436231.813,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1026,Burg Pruissingel 56,,0,-1.51,-1.61,2015,27,29/06/2015,V,2016,1,,,4.334405452,51.91029402,82558.82,436279.212,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1023,HR Holststraat 19,,1,-1.15,-1.39,2015,27,29/06/2015,V,2016,1,,,4.336209504,51.9098637,82682.111,436229.55,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1022,Vondelstraat/Brederostraat 25,,1,-0.78,-0.83,2015,27,29/06/2015,V,2016,1,,,4.337027295,51.91099078,82740.16,436354.107,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1021,Vondelstraat/Huijgenstraat,,1,-1.05,-1.09,2015,27,29/06/2015,V,2016,1,,,4.3357944,51.91119381,82655.755,436377.917,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1013,Billitonlaan,,2,-1.13,-1.208,2015,27,29/06/2015,V,2016,1,,,4.330728701,51.91224032,82309.312,436499.379,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
1040,Riouwlaan 74,,1,-0.68,-0.78,2015,27,29/06/2015,V,2016,1,,,4.330512054,51.91474412,82298.536,436778.106,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
1001,Floreslaan/Broekweg 154,,1,-0.93,-0.921,2015,27,29/06/2015,V,2016,1,,,4.331497141,51.91667928,82369.411,436992.378,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
1035,Van Heutzpark 22,,1,-0.59,-0.715,2015,27,29/06/2015,V,2016,1,,,4.3321551,51.91592447,82413.388,436907.76,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
1034,Van Heutzpark 29,,1,-0.51,-0.648,2015,27,29/06/2015,V,2016,1,,,4.332073939,51.91592296,82407.808,436907.673,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
1038,Van Heutzpark 44,,1,-0.53,-0.698,2015,27,29/06/2015,V,2016,1,,,4.330994214,51.91529116,82332.57,436838.474,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
1037,Van Heutzpark 6,,1,-0.52,-0.601,2015,27,29/06/2015,V,2016,1,,,4.332497407,51.91504441,82435.469,436809.525,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
