AreaManagerId,AreaId,StartOfPeriod,PeriodName,ExitPossibleAllDay,OpenAllYear,EndOfPeriod
612,612_THEAG,20141101000000,,1,1,
612,612_STHG,20141101000000,,1,0,
484,484_CPNIE,20150601000000,,1,1,
612,612_BBG,20141101000000,,1,1,
484,484_CPGEM,20150601000000,,1,1,
713,713_SINT,20141101000000,,1,1,
612,612_KPLG,20141101000000,,1,0,
612,612_CPG,20141101000000,,1,0,
484,484_CAST,20170211141259,,0,1,
715,715_SCHU,20141101000000,,1,1,
713,713_NIEUWS,20141101000000,,1,1,
484,484_AARHOF,20170211141205,,1,1,
715,715_AXDSH,20141101000000,,1,1,
713,713_HPOLDE,20141101000000,,1,1,
281,281_PRSTAT,20200612144110,24/7,1,1,
715,715_OKLK,20141101000000,,1,1,
484,484_AARPL,20170211141222,,1,1,
2449,363_P3VU,20141101000000,,1,1,
2449,14_EBORG,20161221171955,,1,1,
2449,599_WEST,20141101000000,,1,1,
748,748_PAST,20141101000000,,1,1,
2449,597_JHOF,20141101000000,,0,0,
2449,398_DEKA,20141101000000,,0,0,
2449,599_VLAG,20141101000000,,0,0,
2449,363_ZPP3,20141101000000,,0,0,
363,363_PRZE,20141101000000,,1,1,
363,363_PRVU,20141101000000,,0,0,
363,363_PROL,20141101000000,,1,1,
363,363_PATH,20141101000000,,1,1,
363,363_PRBO,20141101000000,,1,0,
363,363_HES,20141101000000,,1,1,
392,392_HOUT,20141101000000,,1,1,
363,363_PRSL,20141101000000,,1,1,
392,392_STA,20141101000000,,1,1,
363,363_PLAZ,20141101000000,,1,1,
363,363_STAD,20141101000000,,1,1,
363,363_PIET,20141101000000,,1,1,
392,392_KAMP,20141101000000,,1,1,
363,363_BOME,20141101000000,,1,0,
363,363_VIL5,20141101000000,,1,1,
363,363_PRAR,20141101000000,,1,0,
363,363_PRRAI,20141101000000,,1,1,
363,363_PRZ2,20141101000000,,1,1,
363,363_WILL,20141101000000,,1,1,
392,392_APP,20141101000000,,1,1,
363,363_AREN,20141101000000,,1,1,
363,363_DOME,20141101000000,,1,1,
363,363_MIKA,20141101000000,,1,1,
392,392_RAA,20141101000000,,1,1,
363,363_MARK,20141101000000,,1,1,
392,392_CRO,20141101000000,,1,1,
758,758_CHAS,20141101000000,,1,1,
758,758_CONC,20141101000000,,0,0,
758,758_BARON,20141101000000,,1,1,
856,856_BRAPL,20141101000000,,0,0,
935,NBRUG,20141101000000,,1,1,
935,SPARK,20141101000000,,1,1,
856,856_BERN,20141101000000,,1,1,
995,995_CPLEL,20150601000000,,1,1,
995,995_CPLNO,20150601000000,,1,1,
141,141_HDEK,20141101000000,,1,1,
141,141_RIET,20141101000000,,1,1,
141,141_SERF1,20141101000000,,1,1,
141,141_XLBUS,20141101000000,,1,1,
2448,599_ZUIDPL,20160520122555,,1,1,
2448,505_MARK,20160720163319,,1,1,
2448,917_TELEP,20160701111317,,1,1,
2448,518_LAAK,20160616111521,,1,1,
141,141_JAVA,20141101000000,,1,1,
141,141_SERF2,20141101000000,,1,1,
141,141_OBORGH,20141101000000,,1,0,
80,80_ZAAI,20170323141812,,1,1,
80,80_HOEK,20170323135422,,1,0,
80,80_OLDE,20170323141632,,1,0,
518,518_PLEI,20141101000000,,1,1,
518,518_RIJN,20141101000000,,0,0,
80,80_OOST,20170509102842,,1,0,
80,80_KLAN,20170509102754,,1,0,
141,141_HKEL,20170608145832,,1,0,
153,153_STAT,20170613103248,,1,1,
153,153_BROU,20170613104040,,1,1,
153,010106,20170613090812,,1,0,
153,153_PRZUI,20170613105600,,1,1,
153,153_MOO,20170613102309,,1,1,
153,153_IRE,20170613102925,,1,1,
2459,599_BIG,20141101000000,,1,0,
153,153_HEEK,20170613100013,,1,1,
193,193_ROIJ,20171114132541,,1,1,
2459,599_BLAA,20141101000000,,1,1,
1930,1930_BOEK,20161003155951,,1,1,
1930,1930_KOLK,20161003160219,,0,0,
1930,1930_CITY,20161003160130,,0,0,
1930,1930_STAD,20161003160303,,0,0,
1930,1930_THEA,20161003160012,,1,1,
2459,518_WIJN,20141101000000,,1,0,
200,200_MARK,20171121162805,,0,1,
177,177HTSCP,20171208164934,,1,0,
2460,957_STAT,20141101000000,,1,0,
268,268_EIERM,20171117153505,,0,0,
796,796_PAL,20180125101908,,1,1,
2460,957_KAPL,20141101000000,,1,0,
796,796_WOLV,20180125101759,,1,1,
796,796_STAT,20180125102141,,1,1,
796,796_JOSE,20180125101957,,1,1,
796,796_STJAN,20180125101738,,1,1,
34,34_BROOK,20180308154603,,1,1,
2461,518_ZPAD,20141101000000,,1,1,
202,202_VPOO,20141001000000,,0,0,20150204235959
599,599_HOOGPR,20150301000000,,1,1,
59,59_CPKOO,20150601000000,,1,1,
141,141_RIET,20150601000000,,1,1,
1680,1680_CPGIE,20150601000000,,1,1,
141,141_XLBUS,20150601000000,,1,1,
738,738_CPAAL,20150601000000,,1,1,
613,613_PRPOO,20150601000000,,1,1,
1680,1680_CPGAS,20150601000000,,1,1,
1680,1680_CPEEX,20150601000000,,1,1,
59,59_CPBUI,20150601000000,,1,1,
59,59_STA,20150601000000,,1,1,
141,141_JAVA,20150601000000,,1,1,
1680,1680_CPANN,20150601000000,,1,1,
1680,1680_CPROL,20150601000000,,1,1,
1680,1680_PRGIE,20150601000000,,1,1,
1680,1680_CPGSS,20150601000000,,1,1,
1680,1680_CPNIE,20150601000000,,1,1,
1680,1680_CPBAR,20150601000000,,1,1,
197,197_PRAAL,20150601000000,,1,1,
613,613_PRRHO,20150601000000,,1,1,
2448,935_SPHINX,20190903120405,,1,1,
2448,425_SLOCHT,20160720163024,,1,1,
2448,193_MAAG,20160525100524,,1,1,
2448,402_SILVER,20160613162220,,1,1,
2448,344_LAVIE,20160526154224,,1,1,
855,855_KNEGT,20150301000000,,1,1,
855,855_NSTAP,20150301000000,,0,0,
855,855_PVPLEI,20150301000000,,0,0,
855,855_EMMA,20150301000000,,0,0,
855,855_SCHB,20150301000000,,0,0,
855,855_TIVOLI,20150301000000,,0,0,
855,855_KONPL,20150301000000,,0,0,
3,3_PRSTA,20150601000000,,1,1,
362,362_PRSPI,20150601000000,,1,1,
202,202_PRAZU,20150601000000,,1,1,
202,202_PRPRE,20150601000000,,1,1,
202,202_CPANO,20150601000000,,1,1,
202,202_PRTRA,20150601000000,,1,1,
1728,1728_CPBLA,20150601000000,,1,1,
376,376_CPHUI,20150601000000,,1,1,
753,753_PRMOL,20150601000000,,1,1,
585,585_CPOBO,20150601000000,,1,1,
1681,1681_CPEXL,20150601000000,,1,1,
757,757_CPBOX,20150601000000,,1,1,
753,753_CPBWE,20150601000000,,1,1,
1876,1876_CPLKE,20150601000000,,1,1,
489,489_CPBAR,20150601000000,,1,1,
888,888_CPGEL,20150601000000,,1,1,
753,753_PRSPO,20150601000000,,1,1,
758,758_CPBRW,20150601000000,,1,1,
756,756_CPBOX,20150601000000,,1,1,
889,889_PRREU,20150601000000,,1,1,
1876,1876_CPZEL,20150601000000,,1,1,
147,147_CPBOR,20150601000000,,1,1,
5,5_PRBED,20150601000000,,1,1,
758,758_PRBRP,20150601000000,,1,1,
1681,1681_CPEES,20150601000000,,1,1,
585,585_CPOBW,20150601000000,,1,1,
743,743_CPAST,20150601000000,,1,1,
1930,1930_CPABB,20150601000000,,1,1,
1721,1721_CPOSS,20150601000000,,1,1,
147,147_PRBOR,20150601000000,,1,1,
106,106_CPAKL,20150601000000,,1,1,
489,489_PRBAR,20150601000000,,1,1,
501,501_CPVIE,20150601000000,,1,1,
5,5_CPBED,20150601000000,,1,1,
308,308_CPBAA,20150601000000,,1,1,
758,758_CPULV,20150601000000,,1,1,
106,106_CPANO,20150601000000,,1,1,
501,501_CPHEE,20150601000000,,1,1,
1681,1681_CPNWB,20150601000000,,1,1,
753,753_CPBES,20150601000000,,1,1,
888,888_PRSPA,20150601000000,,1,1,
756,756_PRVIE,20150601000000,,1,1,
106,106_CPAZU,20150601000000,,1,1,
213,213_PRBRU,20150601000000,,1,1,
109,109_PRDAL,20150601000000,,1,1,
381,381_PRBUZ,20150601000000,,1,1,
109,109_CPNSL,20150601000000,,1,1,
216,216_PRSTA,20150601000000,,1,1,
216,216_PRPAR,20150601000000,,1,1,
148,148_CPLEM,20150601000000,,1,1,
502,502_PRSLO,20150601000000,,1,1,
383,383_PRKRA,20150601000000,,1,1,
213,213_PRVOO,20150601000000,,1,1,
216,216_CPCUL,20150601000000,,1,1,
109,109_CPHOO,20150601000000,,1,1,
312,312_PRBUN,20150601000000,,1,1,
109,109_CPERM,20150601000000,,1,1,
1684,1684_CPCUI,20150601000000,,1,1,
502,502_PRTER,20150601000000,,1,1,
148,148_CPNIE,20150601000000,,1,1,
502,502_PRSCH,20150601000000,,1,1,
109,109_CPCOO,20150601000000,,1,1,
310,310_CPMAA,20150601000000,,1,1,
503,503_PRDZU,20150601000000,,1,1,
109,109_PRCOE,20150601000000,,1,1,
1706,1706_CPMAA,20150601000000,,1,1,
611,611_CPNWE,20150601000000,,1,1,
736,736_PRABC,20150601000000,,1,1,
736,736_CPABC,20150601000000,,1,1,
503,503_CPDNO,20150601000000,,1,1,
109,109_CPZWE,20150601000000,,1,1,
611,611_CPNOO,20150601000000,,1,1,
1921,1921_CPOOS,20150601000000,,1,1,
1891,1891_PRVEE,20150601000000,,1,1,
772,772_PRBEU,20150601000000,,1,1,
772,772_MEER,20141101000000,,1,1,
762,762_PRDEU,20150601000000,,1,1,
228,228_PRDOC,20150601000000,,1,1,
995,995_ZILV,20170615144155,,1,1,
1921,1921_CPSNO,20150601000000,,1,1,
772,772_EINDJE,20141101000000,,0,0,
995,995_P6,20170615144509,,1,1,
1921,1921_CPJOU,20150601000000,,1,1,
400,400_PRWAT,20150601000000,,1,1,
1921,1921_CPSPA,20150601000000,,1,1,
228,228_PRLUN,20150601000000,,1,1,
1711,1711_PRECH,20150601000000,,1,1,
1711,1711_PRSUS,20150601000000,,1,1,
90,90_KNOBEL,20150301000000,,1,0,
1921,1921_CPLA6,20150601000000,,1,1,
1921,1921_CPSNW,20150601000000,,1,1,
1921,1921_CPBAL,20150601000000,,1,1,
772,772_CPNUE,20150601000000,,1,1,
772,772_CPVEL,20150601000000,,1,1,
762,762_CPDEU,20150601000000,,1,1,
228,228_PRSTA,20150601000000,,1,1,
228,228_PREDE,20150601000000,,1,1,
400,400_PRBUR,20150601000000,,1,1,
1891,1891_PRZWA,20150601000000,,1,1,
228,228_CPEDE,20150601000000,,1,1,
398,398_PRWES,20150601000000,,1,1,
1924,1924_CPSTE,20150601000000,,1,1,
388,388_PRSTA,20150601000000,,1,1,
398,398_CPOOS,20150601000000,,1,1,
523,523_PRHAR,20150601000000,,1,1,
396,396_PRHEE,20150601000000,,1,1,
1771,1771_CPGEL,20150601000000,,1,1,
689,689_CPMEE,20150601000000,,1,1,
513,513_PRGOV,20150601000000,,1,1,
1924,1924_CPOUD,20150601000000,,1,1,
243,243_CPHZU,20150601000000,,1,1,
236,236_PRGWE,20150601000000,,1,1,
398,398_PRSTA,20150601000000,,1,1,
392,392_PRSPA,20150601000000,,1,1,
243,243_CPHAR,20150601000000,,1,1,
1924,1924_CPPRO,20150601000000,,1,1,
1924,1924_CPDEN,20150601000000,,1,1,
236,236_PRBEE,20150601000000,,1,1,
523,523_CPHAR,20150601000000,,1,1,
243,243_PRHAR,20150601000000,,1,1,
398,398_PRHAN,20150601000000,,1,1,
1690,1690_CPZUI,20150601000000,,1,1,
1911,1911_PRKRU,20150601000000,,1,1,
1911,1911_PRSTA,20150601000000,,1,1,
534,534_PRHIL,20150601000000,,1,1,
1690,1690_CPRUI,20150601000000,,1,1,
1690,1690_CPWEE,20150601000000,,1,1,
534,534_PRPAR,20150601000000,,1,1,
534,534_CPLIS,20150601000000,,1,1,
530,530_CPNIE,20150601000000,,1,1,
153,153_CPENS,20200612144852,24/7,1,1,
794,794_CPHEL,20150601000000,,1,1,
399,399_PRHEI,20150601000000,,1,1,
1621,1621_PRBER,20150601000000,,1,1,
416,416_CPWAR,20150601000000,,1,1,
1884,1884_CPWOU,20150601000000,,1,1,
10,10_PRDEL,20150601000000,,1,1,
166,166_PRKAM,20150601000000,,1,1,
1598,1598_CPHAV,20150601000000,,1,1,
222,222_CPETT,20150601000000,,1,1,
166,166_PRKZU,20150601000000,,1,1,
1719,1719_CPTER,20150601000000,,1,1,
1598,1598_CPLEE,20150601000000,,1,1,
222,222_PRWEH,20150601000000,,1,1,
10,10_PRDWE,20150601000000,,1,1,
1884,1884_CPRIJ,20150601000000,,1,1,
321,321_PRCAS,20150601000000,,1,1,
321,321_CPHOU,20150601000000,,1,1,
1621,1621_PRROD,20150601000000,,1,1,
1884,1884_CPROE,20150601000000,,1,1,
222,222_PRHUE,20150601000000,,1,1,
10,10_CPFIV,20150601000000,,1,1,
222,222_PRDOE,20150601000000,,1,1,
222,222_CPDOE,20150601000000,,1,1,
542,542_PRKRI,20150601000000,,1,1,
546,546_PRLAM,20150601000000,,1,1,
303,303_CPHAN,20150601000000,,1,1,
1896,CP_N331,20150601000000,,1,1,
546,546_PRHAA,20150601000000,,1,1,
1896,CP_HASSELT,20150601000000,,1,1,
546,546_PRSCH,20150601000000,,1,1,
546,546_CPWIL,20150601000000,,1,1,
1883,1883_MARK,20150301000000,,1,1,
1883,1883_ODA,20150301000000,,1,1,
1883,1883_HUB,20150301000000,,1,1,
1883,1883_ABC,20150301000000,,1,1,
1916,1916_PRSMA,20150601000000,,1,1,
72,72_PTP2,20201217145722,,,,
1916,1916_PRMAR,20150601000000,,1,1,
1916,1916_PRVOO,20150601000000,,1,1,
226,226_CPDUI,20150601000000,,1,1,
226,226_PRDUI,20150601000000,,1,1,
1916,1916_PRLOO,20150601000000,,1,1,
828,828_PRRAV,20200612130427,24/7,1,1,
2199,1904_BREUW,20180101000000,,1,1,
24,24_CPHUI,20160204000000,,1,1,
2199,1740_PRNED,20160129000000,,1,1,
1895,1895_CPSCH,20160127000000,,1,1,
2199,637_PRZOE2,20160114000000,,1,1,
2199,18_PRSAP,20160205000000,,1,1,
2199,637_PRZOE1,20160114000000,,1,1,
2199,1700_PRVRO,20160208000000,,1,1,
1731,1731_CPHOO,20160201000000,,1,1,
2199,632_PRWOER,20180101000000,,1,1,
809,809_CPLOZ,20160204000000,,1,1,
2199,703_PRKRY,20160122000000,,1,1,
294,294_PR2WIN,20160121000000,,1,1,
1731,1731_CPSPI,20160201000000,,1,1,
2001,1930_BERNH,20170101000000,,1,1,
1952,1952_CPZUI,20180118000000,,1,1,
2448,632_SPOOR,20150601000000,,1,1,
1708,1708_CPVOL,20160120000000,,1,1,
935,935_PRMNO,20200228105202,24/7,1,1,
1676,1676_CPZIE,20200626153542,24/7,1,1,
1676,1676_CPSER,20200626153531,24/7,1,1,
1676,1676_PRREN,20200626153551,24/7,1,1,
917,917_PRHOE,20200606222408,24/7,1,1,
439,439_PRBEA,20150601000000,,1,1,
439,439_PRWIL,20150601000000,,1,1,
34,34_P8,20200708165930,,1,1,
988,988_KROM,20200701155912,24/7,1,1,
2453,80_B2,20200701113237,Dagelijks 11:30 tot 04:00,0,0,
392,392_DRE,20200706133641,,1,1,
988,988_CENT,20200701155628,24/7,1,0,
2533,307_SPO,20200701154823,24/7,1,0,
938,938_PROO,20200701114005,,1,0,
2453,80_B1,20200706110416,,0,0,
794,794_DOOR,20200701131023,,1,0,
988,988_STAD,20200703083949,,1,0,
794,794_BOSC,20200701113534,,0,0,
268,RB_P4,20200706142020,7-22,1,1,
988,988_BEEKP,20200701135213,24/7,1,1,
988,988_WALBUR,20200701112954,24/7,1,1,
988,988_URSULI,20200708132509,,1,0,
34,34_P6,20200713132618,,1,1,
34,34_P10,20200713142841,,1,1,
193,193_DIEZER,20200713131759,,1,1,
34,34_P2,20200713114519,,1,1,
758,758_TURF,20200713135930,,1,0,
34,34_P11,20200713131050,,1,1,
34,34_P7,20200714142925,,1,1,
34,34_P4,20200714143240,,1,1,
828,828_JGPL,20200714135331,,1,1,
34,34_P12,20200714162953,,1,1,
505,505_RIED,20200716143449,,1,1,
34,34_P3,20200716102717,,1,1,
34,34_P9,20200717083414,,1,1,
2092,363_P2,20200721154254,,1,0,
363,363_VIL4,20200722111128,,1,1,
537,537_PRIN,20200715145843,,1,1,
1586,1586_CPGRO,20200723152024,,1,0,
9,9_CPTEB,20200723141320,,1,0,
2085,398_HEERHU,20200728084442,,0,0,
530,530_STRUPG,20200729083223,,0,0,
2533,356_STHS,20200730141514,,1,0,
2533,356_CITPL,20200730141056,,0,0,
268,268_CANIJO,20200730092803,,0,0,
2533,632_CAST,20200730142153,,1,0,
268,268_CANISI,20200730102634,,1,0,
2533,356_THEA,20200730140256,,1,0,
2001,638_ZOETER,20170101000000,,1,1,
599,599_MELAN,20140101000000,,1,1,
2001,1842_SCHIP,20170101000000,,1,1,
453,453_PRSAZ,20151001000000,,1,1,
294,294_PRWINT,20160121000000,,1,1,
2199,18_PRMAR,20160205000000,,1,1,
2001,1884_WOUBR,20170101000000,,1,1,
2001,1525_SASSH,20170101000000,,1,1,
2199,1895_PRNIS,20160127000000,,1,1,
2001,1930_BERNG,20170101000000,,1,1,
86,86_CPBEE,20160125000000,,1,1,
2001,1931_KRIMP,20170101000000,,1,1,
1948,1948_CPVEG,20170101000000,,1,1,
2001,1931_LEKKE,20170101000000,,1,1,
1895,1895_CPWIN,20160127000000,,1,1,
1641,1641_CPMAA,20160204000000,,1,1,
599,599_NOORD,20140101000000,,1,1,
53,53_PR3WIN,20160122000000,,1,1,
2199,1987_PRZUI,20160203000000,,1,1,
2199,1904_BRENO,20180101000000,,1,1,
2199,18_PRHOO,20160205000000,,1,1,
971,971_CPURM,20160120000000,,1,1,
299,299_CARPOO,20160113000000,,1,1,
1952,1952_CPSLO,20180101000000,,1,1,
86,86_CPTER,20160125000000,,1,1,
870,870_CARP,20160119000000,,1,1,
599,599_NESSE,20140101000000,,1,1,
995,995_ZIEK,20170615144423,,1,1,
928,928_PRCHE,20161229000000,,1,1,
1734,1734_CPOVE,20160129000000,,1,1,
180,180_CPROU,20160121000000,,1,1,
2001,534_HILLEG,20170101000000,,1,1,
2199,626_PRVOO,20160118000000,,1,1,
53,53_PRWINS,20160121000000,,1,1,
1730,1730_CARP,20160119000000,,1,1,
1949,1949_CPFRA,20180101000000,,1,1,
823,823_CPBES,20160129000000,,1,1,
1948,1948_CPSIO,20170101000000,,1,1,
851,851_CPSTE2,20160121000000,,1,1,
1581,1581_CPMAA,20151001000000,,1,1,
2199,1509_PRVAR,20160125000000,,1,1,
599,599_BEVER,20140101000000,,1,1,
22,22_PRLEEK,20160205000000,,1,1,
2199,189_PRWIE,20160114000000,,1,1,
1731,1731_CPNIE,20160201000000,,1,1,
622,622_CARP,20160119000000,,1,1,
823,823_CPOIR,20160129000000,,1,1,
2199,56_PRZUI,20160114000000,,1,1,
995,995_NERI,20170615144128,,1,1,
851,851_CPSTE1,20160121000000,,1,1,
25,25_CPMAR,20160203000000,,1,1,
118,118_CPTOLD,20160101000000,,1,1,
983,983_PRBLER,20200626000000,,1,1,
2199,1904_BREZO,20180101000000,,1,1,
2001,501_BRIELL,20170101000000,,1,1,
2199,2199_DOOR,20200727000000,,1,1,
47,47_CARP,20160119000000,,1,1,
2199,2199_PRZOE,20160114000000,,1,1,
2448,632_SPOOR,20150101000000,,1,1,
2199,275_PRDIE,20160122000000,,1,1,
1734,1734_CPOV3,20160129000000,,1,1,
2199,457_PRWEE,20160115000000,,1,1,
2001,530_HELLEV,20170101000000,,1,1,
2199,737_PRHUR,20160121000000,,1,1,
1948,1948_CPMAR,20170101000000,,1,1,
2001,611_NUMANS,20170101000000,,1,1,
860,860_CARP,20160120000000,,1,1,
1709,1709_CPMOE,20160129000000,,1,1,
2199,56_PRGRIJ,20160115000000,,1,1,
2199,622_PRVLCE,20160118000000,,1,1,
2199,622_PRVLA,20160208000000,,1,1,
85,85_CPOLD,20160125000000,,1,1,
274,274_CPWOL,20160122000000,,1,1,
453,453_PRDRI,20151001000000,,1,1,
361,361_VEST,20170623152642,,1,1,
2199,2199_PRZEV,20160113000000,,1,1,
928,928_PREYGM,20161229000000,,1,1,
1970,1970_CPDOK,20190101000000,,1,1,
599,599_PRLOM,20150825000000,,1,1,
1734,1734_PROVE,20160205000000,,1,1,
2001,1924_STELL,20170101000000,,1,1,
85,85_CPDON,20160125000000,,1,1,
2001,1892_NIEUW,20170101000000,,1,1,
1731,1731_CPBEI,20160201000000,,1,1,
1709,1709_CPFIJ,20160129000000,,1,1,
2199,1895_PRSCH,20160127000000,,1,1,
880,880_PRWORM,20160119000000,,1,1,
2199,1709_PRZEH,20160129000000,,1,1,
599,599_HOEK,20140101000000,,1,1,
2001,537_KATWIJ,20170101000000,,1,1,
599,599_PERNIS,20140101000000,,1,1,
2199,622_PRVLWE,20160118000000,,1,1,
269,269_CPWEZ,20160127000000,,1,1,
796,796_CPMAL,20150827000000,,1,1,
2199,24_PRLOP,20160204000000,,1,1,
118,118_CPWODO,20160101000000,,1,1,
275,275_CPVEL,20160122000000,,1,1,
556,556_PRMAA,20150601000000,,1,1,
1651,1651_PRUSQ,20150601000000,,1,1,
733,733_CPLEE,20150601000000,,1,1,
1651,1651_PRWAR,20150601000000,,1,1,
1651,1651_PRUIT,20150601000000,,1,1,
327,327_CPLEU,20150601000000,,1,1,
327,327_PRLEU,20150601000000,,1,1,
556,556_PRMWE,20150601000000,,1,1,
1651,1651_PRUME,20150601000000,,1,1,
361,361_SINGEL,20170623152628,,1,1,
361,361_KAZER,20170623152611,,1,1,
150,150_PRDCO,20170623095357,,1,1,
606,606_PRVIJ,20150601000000,,1,1,
779,779_CPRZU,20150601000000,,1,1,
788,788_CPHAA,20150601000000,,1,1,
150,150_CPDEV,20170623112328,,1,1,
441,441_CPSTO,20150601000000,,1,1,
246,246_TRANS,20150601000000,,1,1,
230,230_CPHAR,20150601000000,,1,1,
424,424_PRMUI,20150601000000,,1,1,
597,597_PRFER,20150601000000,,1,1,
1842,1842_CPDEL,20150601000000,,1,1,
420,420_CPABB,20150601000000,,1,1,
784,784_PRGIL,20150601000000,,1,1,
268,268_CPOOS,20150601000000,,1,1,
770,770_CPEER,20150601000000,,1,1,
597,597_PROOS,20150601000000,,1,1,
603,603_PRRIJ,20150601000000,,1,1,
158,158_CPHAA,20150601000000,,1,1,
664,664_CPHEE,20150601000000,,1,1,
356,356_CPNZU,20150601000000,,1,1,
1674,1674_CPHEE,20150601000000,,1,1,
441,441_PRSCH,20150601000000,,1,1,
230,230_PRHAR,20150601000000,,1,1,
361,361_SCHELP,20170623152618,,1,1,
590,590_CPPAO,20150601000000,,1,1,
957,957_CPROE,20150601000000,,1,1,
1931,1931_CPKRI,20150601000000,,1,1,
575,575_CPNOO,20150601000000,,1,1,
244,244_CPHAT,20150601000000,,1,1,
779,779_CPGEE,20150601000000,,1,1,
1926,1926_PRCEN,20150601000000,,0,0,
1931,1931_CPBER,20150601000000,,1,1,
335,335_CPWZU,20150601000000,,1,1,
340,340_PRRHE,20150601000000,,1,1,
575,575_CPKAT,20150601000000,,1,1,
664,664_PRZEE,20150601000000,,1,1,
232,232_CPVAA,20150601000000,,1,1,
406,406_CPBUS,20150601000000,,1,1,
420,420_CPWOG,20150601000000,,1,1,
1931,1931_CPLEK,20150601000000,,1,1,
606,606_PRNIE,20150601000000,,1,1,
664,664_CPWOL,20150601000000,,1,1,
779,779_CPRNO,20150601000000,,1,1,
1655,1655_CPOUD,20150601000000,,1,1,
784,784_CPGIL,20150601000000,,1,1,
935,935_PRMRA,20150601000000,,1,1,
441,441_PRSTA,20150601000000,,1,1,
597,597_CPIJS,20150601000000,,1,1,
957,957_PRSWA,20150601000000,,1,1,
935,935_PRMRW,20150601000000,,1,1,
569,569_CPNIE,20150601000000,,1,1,
1926,1926_PRPZU,20150601000000,,1,1,
590,590_CPPAP,20150601000000,,1,1,
1927,1927_CPPAP,20150601000000,,1,1,
425,425_CPMUI,20150601000000,,1,1,
664,664_PRGOE,20150601000000,,1,1,
307,307_CPBUN,20150601000000,,1,1,
1525,1525_CPSAS,20150601000000,,1,1,
342,342_PRBOS,20150601000000,,1,1,
252,252_CPHEU,20150601000000,,1,1,
1904,1904_CPMAA,20150601000000,,1,1,
1930,1930_PRCEN,20150601000000,,1,1,
1930,1930_PRHEE,20150601000000,,1,1,
1904,1904_PRMAA,20150601000000,,1,1,
532,532_PRBOO,20150601000000,,1,1,
1930,1930_PRHNO,20150601000000,,1,1,
1930,1930_PRAKK,20150601000000,,1,1,
1525,1525_PRVOO,20150601000000,,1,1,
1904,1904_CPVIN,20150601000000,,1,1,
1658,1658_CPLEE,20150601000000,,1,1,
450,450_PRUIT,20150601000000,,1,1,
610,610_PRSLI,20150601000000,,1,1,
610,610_PRSLD,20150601000000,,1,1,
1904,1904_PRBR3,20150601000000,,1,1,
1904,1904_PRBR2,20150601000000,,1,1,
1658,1658_PRHWE,20150601000000,,1,1,
797,797_CPHEU,20150601000000,,1,1,
