FID,datummutatie,naammuteerder,bron,status,genormeerd,type,objectnaam,rwsdienst,waterlichaam,beheerobjectcode,objectcode,kerendehoogte,drempelhoogte,kolkbreedte,kolklengte,profielurl,leggerprimairekeringurl,opmerkingen,gdb_geomattr_data,shape
schutsluis_legger.1,2014-10-13T00:00:00,Fugro,CIV:BKN,Vastgesteld,1,,Pr. Bernhardsluis Sluis 1,MN,Amsterdam-Rijnkanaal,39D-001-01,,-97,-2.35,18,350,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/39D-001-01.html,https://downloads.rijkswaterstaatdata.nl/rws_legger/legger_primk/Legger_Bernhard_Marijke_tcm318-292401.zip,,,"POLYGON ((159530.62299999967 434943.18400000036, 159533.17500000075 434936.56500000134, 159534.50600000098 434937.06700000167, 159537.90100000054 434928.3280000016, 159537.73999999836 434928.2490000017, 159536.91000000015 434927.9200000018, 159536.31500000134 434927.6810000017, 159536.33900000155 434927.6319999993, 159536.82400000095 434926.3960000016, 159568.58300000057 434844.7030000016, 159568.71400000155 434844.3669999987, 159568.73600000143 434844.30999999866, 159570.05099999905 434844.8779999986, 159573.98099999875 434834.868999999, 159573.84699999914 434834.4450000003, 159573.80200000107 434834.4290000014, 159573.7100000009 434834.40100000054, 159572.66699999943 434834.1620000005, 159572.72899999842 434834.0029999986, 159572.77800000086 434833.8770000003, 159574.9840000011 434828.2039999999, 159586.73800000176 434797.97399999946, 159611.8350000009 434733.4360000007, 159616.81700000167 434720.6270000003, 159617.4910000004 434718.8960000016, 159619.9389999993 434712.5850000009, 159628.33399999887 434691.0009999983, 159628.3759999983 434690.8920000009, 159628.4530000016 434691.01300000027, 159628.55700000003 434691.1779999994, 159628.6099999994 434691.26399999857, 159629.0610000007 434691.36100000143, 159629.17700000107 434691.39400000125, 159629.23200000077 434691.36400000006, 159629.8299999982 434691.0020000003, 159633.31700000167 434682.1469999999, 159633.75200000033 434681.0469999984, 159633.05799999833 434680.7829999998, 159632.4050000012 434680.53400000185, 159632.33199999854 434680.5069999993, 159648.1330000013 434639.7529999986, 159650.58399999887 434633.368999999, 159658.26199999824 434613.3729999997, 159662.1169999987 434603.33100000024, 159662.21499999985 434603.0780000016, 159665.0249999985 434595.73099999875, 159648.06700000167 434589.3200000003, 159630.86199999973 434633.5370000005, 159624.8110000007 434649.1240000017, 159617.55099999905 434667.8229999989, 159615.32499999925 434673.5170000009, 159613.92599999905 434673.1229999997, 159613.5009999983 434674.1950000003, 159610.02899999917 434682.9620000012, 159609.97300000116 434683.2179999985, 159609.89600000158 434683.56700000167, 159609.95699999854 434683.6550000012, 159610.26099999994 434684.1169999987, 159610.61100000143 434684.2430000007, 159610.77699999884 434684.2989999987, 159611.30700000003 434684.1719999984, 159559.91699999943 434816.3819999993, 159558.25 434820.63699999824, 159555.64600000158 434827.3530000001, 159555.59800000116 434827.4759999998, 159554.32400000095 434827.11100000143, 159550.4140000008 434837.39400000125, 159551.90199999884 434837.8579999991, 159551.8660000004 434837.9510000013, 159551.73900000006 434838.27800000086, 159519.53400000185 434920.98000000045, 159518.20100000128 434920.5009999983, 159514.6400000006 434929.51900000125, 159516.52100000158 434930.1240000017, 159516.48099999875 434930.2190000005, 159515.91000000015 434931.5789999999, 159513.80000000075 434936.6070000008, 159530.30900000036 434943.0610000007, 159530.54300000146 434943.15300000086, 159530.62299999967 434943.18400000036))"
schutsluis_legger.2,2014-10-13T00:00:00,Fugro,CIV:BKN,Vastgesteld,1,,Pr. Bernhardsluis Sluis 2,MN,Amsterdam-Rijnkanaal,39D-001-02,,-97,-2.35,24,260,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/39D-001-02.html,https://downloads.rijkswaterstaatdata.nl/rws_legger/legger_primk/Legger_Bernhard_Marijke_tcm318-292401.zip,,,"POLYGON ((159674.37000000104 434663.5469999984, 159673.40700000152 434663.16800000146, 159656.7809999995 434707.0069999993, 159656.45800000057 434707.84899999946, 159649.6559999995 434725.40199999884, 159626.5390000008 434784.9530000016, 159574.13500000164 434920.3779999986, 159573.6409999989 434921.6570000015, 159572.44099999964 434924.73999999836, 159569.19099999964 434933.13800000027, 159584.70199999958 434939.75, 159590.11300000176 434942.063000001, 159590.8599999994 434942.3740000017, 159591.2809999995 434942.5450000018, 159592.05799999833 434940.4979999997, 159611.95199999958 434889.125, 159642.01000000164 434811.4310000017, 159652.8830000013 434783.3660000004, 159691.97399999946 434682.3669999987, 159692.9210000001 434679.9219999984, 159695.25499999896 434673.8929999992, 159695.97100000083 434672.04199999943, 159674.37000000104 434663.5469999984))"
schutsluis_legger.3,2014-10-13T00:00:00,Fugro,CIV:BKN,Vastgesteld,1,,Prs. Marijkesluis Sluis 1,MN,Amsterdam-Rijnkanaal,39B001-01,,-97,-2.35,18,260,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/39B001-01.html,https://downloads.rijkswaterstaatdata.nl/rws_legger/legger_primk/Legger_Bernhard_Marijke_tcm318-292401.zip,,,"POLYGON ((152862.61199999973 440713.8049999997, 153076.33399999887 440568.16800000146, 153076.6409999989 440568.81599999964, 153076.6719999984 440568.8669999987, 153076.7490000017 440569.05999999866, 153076.79199999943 440569.02899999917, 153076.8359999992 440568.9970000014, 153084.67599999905 440563.30799999833, 153085.06500000134 440563.02600000054, 153078.04300000146 440556.8139999993, 153077.41200000048 440556.256000001, 153073.65700000152 440547.563000001, 153073.21700000018 440546.54300000146, 153065.26999999955 440552.13500000164, 153065.311999999 440553.9059999995, 153060.33999999985 440557.06599999964, 153058.9200000018 440555.6240000017, 153058.8999999985 440555.6030000001, 153058.50499999896 440555.2019999996, 153057.02199999988 440551.493999999, 153056.55999999866 440550.33999999985, 152974.64699999988 440607.1629999988, 152973.23800000176 440608.1409999989, 152953.19700000063 440622.04300000146, 152953.3830000013 440622.53500000015, 152954.15399999917 440624.3969999999, 152932.41099999845 440638.83300000057, 152931.37700000033 440637.5720000006, 152931.33799999952 440637.5240000002, 152931.1950000003 440637.34899999946, 152931.0859999992 440637.4219999984, 152931.01999999955 440637.46599999815, 152860.0089999996 440685.2030000016, 152859.9750000015 440685.2270000018, 152860.55299999937 440686.02699999884, 152860.73699999973 440686.30099999905, 152862.64799999818 440688.9699999988, 152863.45699999854 440688.52699999884, 152864.6860000007 440690.4230000004, 152864.72800000012 440690.4849999994, 152864.69399999827 440690.49599999934, 152863.92799999937 440690.9310000017, 152863.8209999986 440691, 152863.88699999824 440691.38800000027, 152863.91200000048 440691.54300000146, 152863.92500000075 440691.5879999995, 152863.3359999992 440692.00499999896, 152855.26399999857 440697.55099999905, 152852.6700000018 440699.3359999992, 152852.60399999842 440699.3819999993, 152857.17599999905 440705.97100000083, 152862.61199999973 440713.8049999997))"
schutsluis_legger.4,2014-10-13T00:00:00,Fugro,CIV:BKN,Vastgesteld,1,,Prs. Marijkesluis Sluis 2,MN,Amsterdam-Rijnkanaal,39B-001-02,,-97,-2.35,18,260,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/39B-001-02.html,https://downloads.rijkswaterstaatdata.nl/rws_legger/legger_primk/Legger_Bernhard_Marijke_tcm318-292401.zip,,,"POLYGON ((152910.77199999988 440736.76099999994, 153094.1490000002 440612.3680000007, 153097.16699999943 440610.3209999986, 153097.08100000024 440610.19299999997, 153092.53200000152 440603.4050000012, 153092.063000001 440602.69900000095, 153092.0009999983 440602.75, 153091.36800000072 440603.4459999986, 153091.3200000003 440603.4990000017, 153091.26199999824 440603.4290000014, 153089.95199999958 440601.8590000011, 153089.9219999984 440601.8060000017, 153089.99500000104 440601.75, 153095.95600000024 440597.243999999, 153096.28299999982 440597.5240000002, 153096.79800000042 440597.96499999985, 153096.84299999848 440598.00400000066, 153101.26999999955 440594.8900000006, 153104.83999999985 440592.3779999986, 153104.93299999833 440592.313000001, 153100.82499999925 440588.4849999994, 153097.35399999842 440585.2490000017, 153097.09099999815 440584.5069999993, 153093.59800000116 440574.66099999845, 153084.84800000116 440580.70699999854, 153084.77100000158 440580.76000000164, 153085.60700000077 440582.08399999887, 153085.65399999917 440582.1579999998, 153009.51000000164 440633.93299999833, 152871.83199999854 440727.55000000075, 152881.92399999872 440742.41099999845, 152893.09099999815 440734.9459999986, 152893.27100000158 440734.8299999982, 152894.6240000017 440734.53400000185, 152894.87900000066 440734.4780000001, 152896.03200000152 440736.1860000007, 152896.01000000164 440736.20800000057, 152895.51700000092 440736.7010000013, 152895.12799999863 440737.08999999985, 152899.9990000017 440744.0689999983, 152910.77199999988 440736.76099999994))"
schutsluis_legger.5,2014-10-13T00:00:00,Fugro,CIV:BKN,Vastgesteld,1,,Prs. Beatrixsluis kolk 1,MN,Amsterdam-Rijnkanaal,38F-352-02,,-97,-4.6,18,230,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/38F-352-02.html,https://downloads.rijkswaterstaatdata.nl/rws_legger/legger_primk/Legger_Beatrix_Koninginne_Irene_tcm318-292400.zip,,,"POLYGON ((135901.7800000012 447232.6779999994, 135901.77299999818 447232.6499999985, 135897.48699999973 447233.9219999984, 135886.37000000104 447237.19900000095, 135884.49599999934 447237.75, 135884.51399999857 447237.7820000015, 135884.54199999943 447237.87900000066, 135885.11499999836 447239.84600000083, 135885.12299999967 447239.8759999983, 135885.16099999845 447240.0080000013, 135887.65100000054 447248.54100000113, 135888.61300000176 447251.8359999992, 135891.00699999928 447260.06500000134, 135901.71799999848 447296.83999999985, 135914.30000000075 447339.36400000006, 135929.02600000054 447389.1099999994, 135929.9450000003 447392.21499999985, 135950.58999999985 447461.94299999997, 135951.29199999943 447464.28500000015, 135951.3040000014 447464.33300000057, 135968.2109999992 447459.3979999982, 135968.34200000018 447459.3590000011, 135968.65199999884 447459.26900000125, 135968.68499999866 447459.2589999996, 135968.66699999943 447459.1959999986, 135968.45600000024 447458.47199999914, 135968.1550000012 447457.4600000009, 135967.96200000122 447456.8060000017, 135957.90199999884 447422.69299999997, 135949.686999999 447394.8139999993, 135942.80700000003 447371.4759999998, 135916.27699999884 447281.4820000008, 135909.63899999857 447258.96499999985, 135904.76999999955 447242.4479999989, 135903.70199999958 447238.82499999925, 135902.50200000033 447234.7529999986, 135901.7800000012 447232.6779999994))"
schutsluis_legger.6,2014-10-13T00:00:00,Fugro,CIV:BKN,Vastgesteld,1,,"Prs. Beatrixsluis, kolk 2 ",MN,Amsterdam-Rijnkanaal,38F-352-01,,-97,-4.6,18,230,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/38F-352-01.html,https://downloads.rijkswaterstaatdata.nl/rws_legger/legger_primk/Legger_Beatrix_Koninginne_Irene_tcm318-292400.zip,,,"POLYGON ((135936.69299999997 447251.41600000113, 135934.53200000152 447244.0249999985, 135934.30600000173 447243.23699999973, 135934.14699999988 447242.69099999964, 135931.22800000012 447232.5639999993, 135930.16200000048 447228.9210000001, 135929.52199999988 447226.7329999991, 135929.42399999872 447226.76099999994, 135929.54899999872 447227.1810000017, 135929.7580000013 447227.881000001, 135929.94399999827 447228.48699999973, 135930.07699999958 447228.938000001, 135930.22899999842 447229.4459999986, 135931.17599999905 447232.5850000009, 135932.48000000045 447237.1229999997, 135934.47300000116 447244.0450000018, 135929.4140000008 447226.7879999988, 135929.25699999928 447226.2670000009, 135929.0700000003 447225.61400000006, 135928.86800000072 447224.9230000004, 135928.7960000001 447224.686999999, 135928.74300000072 447224.7019999996, 135911.32699999958 447229.7809999995, 135911.28599999845 447229.79300000146, 135911.3049999997 447229.8299999982, 135911.9219999984 447231.65199999884, 135912.0780000016 447232.188000001, 135918.91899999976 447255.5529999994, 135920.36899999902 447260.5949999988, 135922.0540000014 447266.3669999987, 135929.37299999967 447291.61300000176, 135929.7340000011 447292.8379999995, 135940.30000000075 447328.70899999887, 135950.2199999988 447362.61400000006, 135951.98299999908 447368.72399999946, 135954.23299999908 447376.5219999999, 135958.67700000107 447391.9230000004, 135963.09899999946 447407.24599999934, 135963.42799999937 447408.34099999815, 135976.99799999967 447454.1160000004, 135977.23999999836 447455, 135977.46299999952 447455.8040000014, 135977.67399999872 447456.5560000017, 135977.9600000009 447456.4820000008, 135978.02199999988 447456.4679999985, 135978.1559999995 447456.42500000075, 135983.811999999 447454.75400000066, 135993.08300000057 447452.0320000015, 135995.0450000018 447451.41699999943, 135995.2259999998 447451.3900000006, 135995.40900000185 447451.33999999985, 135995.36100000143 447451.15100000054, 135995.24399999902 447450.8350000009, 135995.14499999955 447450.5520000011, 135995.0450000018 447450.13699999824, 135994.8449999988 447449.6039999984, 135994.68200000003 447449.0009999983, 135993.42500000075 447444.54399999976, 135993.36899999902 447444.34899999946, 135992.7960000001 447442.35599999875, 135991.94900000095 447439.41099999845, 135991.9149999991 447439.2950000018, 135983.7890000008 447411.686999999, 135983.2039999999 447409.58100000024, 135983.12700000033 447409.31700000167, 135974.33100000024 447379.31799999997, 135973.188000001 447375.4219999984, 135970.45800000057 447366.11400000006, 135960.8509999998 447333.4450000003, 135954.76700000092 447312.8370000012, 135951.42700000107 447301.5249999985, 135947.40300000086 447287.89400000125, 135947.04800000042 447286.688000001, 135938.89499999955 447258.95600000024, 135936.69299999997 447251.41600000113))"
schutsluis_legger.7,2014-10-13T00:00:00,Fugro,CIV:BKN,Vastgesteld,1,,Koninginnensluis,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,38F-006-01,,-97,-2.25,11.85,260,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/38F-006-01.html,https://downloads.rijkswaterstaatdata.nl/rws_legger/legger_primk/Legger_Beatrix_Koninginne_Irene_tcm318-292400.zip,,,"POLYGON ((134826.19799999893 446628.83399999887, 134826.44999999925 446628.77600000054, 134826.52699999884 446628.7800000012, 134828.2109999992 446628.31599999964, 134828.31599999964 446628.2890000008, 134829.5789999999 446627.96599999815, 134831.01000000164 446627.59600000083, 134831.32400000095 446627.51300000027, 134831.4059999995 446627.4930000007, 134831.375 446627.1649999991, 134831.05700000003 446625.59099999815, 134830.36499999836 446622.1479999982, 134829.91299999878 446622.2039999999, 134829.74799999967 446622.13899999857, 134829.55099999905 446621.938000001, 134829.42300000042 446620.87999999896, 134829.5249999985 446620.6070000008, 134829.71700000018 446620.4129999988, 134830.39499999955 446620.30700000003, 134830.2800000012 446618.6020000018, 134830.36400000006 446617.73699999973, 134830.4290000014 446617.01999999955, 134830.60700000077 446616.27699999884, 134830.94799999893 446615.39499999955, 134832.14699999988 446612.55900000036, 134833.05700000003 446610.3770000003, 134833.69399999827 446607.7809999995, 134833.8139999993 446606.6090000011, 134833.76399999857 446605.6889999993, 134833.70100000128 446604.93299999833, 134832.01300000027 446595.4239999987, 134829.01099999994 446579.31500000134, 134826.48900000006 446565.9470000006, 134828.08300000057 446565.6420000009, 134827.94799999893 446564.91800000146, 134825.91899999976 446554.76900000125, 134825.79199999943 446554.04399999976, 134824.26700000092 446554.27600000054, 134820.6090000011 446536.38699999824, 134818.13500000164 446524.6460000016, 134816.1099999994 446515.37000000104, 134815.78500000015 446514.1090000011, 134815.3599999994 446513.2670000009, 134814.8839999996 446512.5639999993, 134814.2259999998 446511.5879999995, 134811.98800000176 446509.22399999946, 134808.88500000164 446506.09600000083, 134808.33100000024 446505.31700000167, 134807.8500000015 446504.16899999976, 134807.3900000006 446502.6020000018, 134807.27600000054 446502.4770000018, 134806.5249999985 446502.59800000116, 134806.26399999857 446502.44099999964, 134806.1700000018 446502.18400000036, 134805.8280000016 446500.28500000015, 134806.39200000092 446500.18400000036, 134806.05299999937 446498.3020000011, 134805.73099999875 446496.51199999824, 134805.10200000182 446493.01199999824, 134804.33399999887 446493.1499999985, 134804.10799999908 446491.8909999989, 134804.22100000083 446491.5720000006, 134804.4539999999 446491.41000000015, 134805.69799999893 446491.186999999, 134805.5709999986 446490.37099999934, 134805.49599999934 446489.0150000006, 134805.66200000048 446487.8220000006, 134806.47199999914 446485.62999999896, 134807.8830000013 446482.6730000004, 134808.46400000155 446481.2829999998, 134808.7749999985 446480.3570000008, 134809.00299999863 446478.98600000143, 134809.0789999999 446477.8979999982, 134809.01900000125 446476.52600000054, 134808.89400000125 446475.5329999998, 134807.01000000164 446464.8289999999, 134804.91099999845 446453.02600000054, 134802.61800000072 446440.6400000006, 134804.27800000086 446440.4129999988, 134804.06899999827 446439.40199999884, 134800.48600000143 446421.76000000164, 134800.2890000008 446420.72399999946, 134798.70199999958 446420.9620000012, 134795.3909999989 446404.84899999946, 134792.71499999985 446392.3049999997, 134791.12200000137 446385.4690000005, 134790.76099999994 446384.38800000027, 134790.20600000024 446383.1640000008, 134789.39200000092 446382.0379999988, 134788.63199999928 446381.1330000013, 134787.7749999985 446380.2509999983, 134786.5240000002 446379.1070000008, 134785.5540000014 446378.15300000086, 134784.53400000185 446377.14499999955, 134783.93299999833 446376.3759999983, 134783.49599999934 446375.6970000006, 134783.1710000001 446375.0029999986, 134782.6490000002 446373.2729999982, 134781.561999999 446373.4470000006, 134781.27899999917 446373.44000000134, 134781.13599999994 446373.3539999984, 134781.07400000095 446373.17500000075, 134780.58199999854 446370.66600000113, 134781.29800000042 446370.52600000054, 134779.8900000006 446363.3509999998, 134779.1099999994 446363.50400000066, 134778.9059999995 446362.46599999815, 134778.87099999934 446362.2320000008, 134778.85700000077 446362.1730000004, 134778.61800000072 446360.9510000013, 134778.6090000011 446360.90199999884, 134777.78700000048 446356.73800000176, 134777.77800000086 446356.69000000134, 134777.5469999984 446355.50400000066, 134778.33700000122 446355.34899999946, 134778.32499999925 446355.2989999987, 134778.28700000048 446355.0949999988, 134778.2509999983 446354.9299999997, 134778.188000001 446354.91000000015, 134778.1950000003 446354.94200000167, 134771.49500000104 446352.9600000009, 134770.76999999955 446352.74599999934, 134764.99700000137 446357.29300000146, 134764.9699999988 446357.20899999887, 134764.86199999973 446357.2960000001, 134764.91899999976 446357.5799999982, 134764.93200000003 446357.64400000125, 134764.9750000015 446357.86300000176, 134765.5610000007 446357.7490000017, 134765.71200000122 446357.7190000005, 134765.72399999946 446357.77600000054, 134766 446359.0249999985, 134766.00600000098 446359.0720000006, 134766.87900000066 446363.1700000018, 134766.89299999923 446363.2190000005, 134767.0700000003 446364.08100000024, 134767.1099999994 446364.30799999833, 134767.1169999987 446364.34899999946, 134767.4219999984 446365.7410000004, 134766.4699999988 446365.9279999994, 134767.92300000042 446373.2509999983, 134768.73200000077 446373.0920000002, 134768.75200000033 446373.1939999983, 134769.0610000007 446374.7679999992, 134769.17799999937 446375.36100000143, 134769.2109999992 446375.66000000015, 134769.1330000013 446375.80799999833, 134768.85500000045 446375.92500000075, 134767.6790000014 446376.16099999845, 134767.83199999854 446377.2820000015, 134767.79300000146 446378.47199999914, 134767.62900000066 446379.40900000185, 134767.4549999982 446380.1810000017, 134767.0540000014 446381.1570000015, 134766.55200000107 446382.4120000005, 134766.05299999937 446383.7019999996, 134764.93100000173 446386.0780000016, 134764.58399999887 446387.2030000016, 134764.34099999815 446389.06799999997, 134764.41099999845 446389.8539999984, 134764.97399999946 446394.05099999905, 134771.01900000125 446426.4510000013, 134769.49599999934 446426.73699999973, 134769.6559999995 446427.73999999836, 134772.95699999854 446445.561999999, 134773.15300000086 446446.54199999943, 134774.75400000066 446446.26999999955, 134780.99500000104 446477.34699999914, 134781.84899999946 446481.23699999973, 134782.45800000057 446482.9759999998, 134783.16000000015 446484.3209999986, 134784.44099999964 446485.9219999984, 134785.44000000134 446486.9690000005, 134786.6790000014 446488.0709999986, 134788.39299999923 446489.8449999988, 134789.35599999875 446490.9840000011, 134790.12900000066 446492.3819999993, 134790.64200000092 446494.08999999985, 134791.8590000011 446493.8420000002, 134792.1550000012 446493.85500000045, 134792.35399999842 446494.06599999964, 134792.62799999863 446495.40199999884, 134791.87200000137 446495.55700000003, 134792.60399999842 446499.14499999955, 134792.9849999994 446501.01300000027, 134793.33100000024 446502.7019999996, 134794.08900000155 446502.5460000001, 134794.48699999973 446504.4990000017, 134794.45600000024 446504.80000000075, 134794.27600000054 446505.02899999917, 134793.35700000077 446505.23800000176, 134793.35700000077 446505.39400000125, 134793.4219999984 446507.44000000134, 134793.26799999923 446508.85500000045, 134792.94399999827 446509.77699999884, 134792.2259999998 446511.4679999985, 134790.64299999923 446514.9299999997, 134790.3440000005 446516.0150000006, 134790.07699999958 446517.2320000008, 134789.87799999863 446518.3590000011, 134789.87700000033 446519.45800000057, 134789.99399999902 446520.6240000017, 134790.36100000143 446522.7179999985, 134792.35300000012 446533.6939999983, 134797.2109999992 446559.4970000014, 134795.69999999925 446559.7569999993, 134795.8049999997 446560.33999999985, 134797.84200000018 446571.05999999866, 134797.94700000063 446571.6409999989, 134799.55000000075 446571.3209999986, 134804.6339999996 446596.26099999994, 134807.12999999896 446608.4439999983, 134807.84699999914 446611.1039999984, 134808.65300000086 446612.69200000167, 134809.37999999896 446613.86199999973, 134810.53400000185 446615.2419999987, 134811.71299999952 446616.3770000003, 134813 446617.5859999992, 134814.2419999987 446618.83399999887, 134815.09600000083 446619.9149999991, 134815.92700000107 446621.7989999987, 134816.20100000128 446623.1799999997, 134817.14200000092 446623.01300000027, 134817.3440000005 446623.0929999985, 134817.52699999884 446623.2820000015, 134817.813000001 446624.47100000083, 134817.70699999854 446624.6640000008, 134817.49599999934 446624.75499999896, 134817.03400000185 446624.86300000176, 134817.69099999964 446628.27699999884, 134818.03500000015 446630.05999999866, 134818.11800000072 446630.4129999988, 134818.19700000063 446630.65100000054, 134818.26399999857 446631.0020000003, 134818.4299999997 446630.95899999887, 134819.71700000018 446630.62999999896, 134819.97300000116 446630.5610000007, 134821.7740000002 446630.0540000014, 134822.2340000011 446629.91899999976, 134822.2960000001 446629.8990000002, 134822.95899999887 446629.7280000001, 134824.55700000003 446629.2729999982, 134825.2259999998 446629.08399999887, 134825.26000000164 446629.07400000095, 134825.87099999934 446628.91600000113, 134826.19799999893 446628.83399999887))"
schutsluis_legger.8,2014-10-13T00:00:00,Fugro,CIV:BKN,Vastgesteld,1,,Zuidersluis,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,31H-006-01,,-99,-2.9,12,127,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/31H-006-01.html,,,,"POLYGON ((135543.02800000086 450935.5020000003, 135545.4360000007 450939.8539999984, 135547.55829999968 450938.5230999999, 135546.70199999958 450936.9690000005, 135546.16000000015 450937.20600000024, 135545.90300000086 450937.0769999996, 135542.70800000057 450931.33399999887, 135542.78500000015 450931.11199999973, 135542.79800000042 450931.07400000095, 135550.45899999887 450931.35500000045, 135550.55000000075 450931.3570000008, 135550.5940000005 450931.27899999917, 135552.26900000125 450928.2740000002, 135554.32200000063 450924.5870000012, 135554.64299999923 450924.7270000018, 135557.7259999998 450930.2960000001, 135557.79300000146 450930.5639999993, 135557.23600000143 450931.0769999996, 135558.02739999816 450932.4527999982, 135560.40700000152 450931.4699999988, 135562.22399999946 450930.45899999887, 135559.9549999982 450926.3929999992, 135559.35599999875 450925.31799999997, 135558.17500000075 450923.2010000013, 135557.186999999 450921.4299999997, 135557.12099999934 450921.3110000007, 135552.14299999923 450912.3759999983, 135550.86800000072 450912.9750000015, 135547.9290000014 450907.7259999998, 135543.16899999976 450899.2490000017, 135534.6860000007 450884.2749999985, 135532.438000001 450880.1330000013, 135528.38800000027 450872.6770000011, 135529.50699999928 450871.9539999999, 135529.40700000152 450871.76900000125, 135526.80600000173 450866.9510000013, 135528.87799999863 450865.48999999836, 135530.72700000182 450864.186999999, 135532.8590000011 450862.68499999866, 135529.16699999943 450855.9070000015, 135527.74300000072 450853.30000000075, 135527.45699999854 450852.77800000086, 135524.14400000125 450854.55999999866, 135520.94900000095 450856.2729999982, 135519.05200000107 450852.9670000002, 135518.98299999908 450853.0020000003, 135517.7809999995 450853.5879999995, 135517.69399999827 450853.6319999993, 135516.55799999833 450851.73999999836, 135511.39499999955 450842.90900000185, 135511.15700000152 450842.2679999992, 135512.36800000072 450841.5859999992, 135510.938000001 450838.90100000054, 135509.63599999994 450839.5489999987, 135501.6090000011 450825.22399999946, 135497.2250000015 450817.43400000036, 135498.6160000004 450816.5789999999, 135493.76300000027 450808.30099999905, 135496.8350000009 450806.5639999993, 135494.86199999973 450803.1860000007, 135491.8660000004 450804.743999999, 135489.9530000016 450801.44999999925, 135487.52760000154 450802.83249999955, 135486.17770000175 450803.6020000018, 135486.07889999822 450803.6581999995, 135486.0940000005 450803.6970000006, 135486.94900000095 450805.8909999989, 135487.73000000045 450805.5949999988, 135490.40799999982 450810.46499999985, 135483.71400000155 450811.63500000164, 135483.5240000002 450811.66899999976, 135478.73200000077 450816.9829999991, 135478.36899999902 450817.4459999986, 135478.92799999937 450818.3530000001, 135480.32200000063 450818.01999999955, 135488.34299999848 450832.2509999983, 135495.9549999982 450845.7430000007, 135495.66299999878 450845.7980000004, 135495.57200000063 450845.8139999993, 135494.95899999887 450845.9230000004, 135499.19299999997 450854.0920000002, 135499.39600000158 450854.48000000045, 135503.6490000002 450862.05000000075, 135502.2100000009 450862.9270000011, 135507.69999999925 450872.4820000008, 135509.4690000005 450875.55999999866, 135509.91299999878 450876.33300000057, 135512.53400000185 450880.89499999955, 135513.7589999996 450880.2320000008, 135522.27199999988 450895.4129999988, 135531.51700000092 450911.8990000002, 135536.74799999967 450921.1959999986, 135535.5089999996 450922.08399999887, 135541.47899999842 450932.7019999996, 135542.5949999988 450934.7190000005, 135543.02800000086 450935.5020000003))"
schutsluis_legger.9,2014-10-13T00:00:00,Fugro,CIV:BKN,Vastgesteld,1,,Noordersluis Grote Sluis,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,31H-007-02,,-99,-2.9,12,125,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/31H-007-02.html,,,,"POLYGON ((135860.33300000057 451624.3819999993, 135866.00299999863 451620.22399999946, 135866.07400000095 451620.1719999984, 135866.10599999875 451620.1479999982, 135866.07400000095 451620.061999999, 135865.56500000134 451618.69999999925, 135865.04199999943 451619.08300000057, 135864.51700000092 451617.5069999993, 135859.59299999848 451602.70899999887, 135849.54899999872 451572.4299999997, 135840.94799999893 451546.5, 135837.41699999943 451535.85599999875, 135836.40199999884 451532.7349999994, 135834.76099999994 451527.69000000134, 135828.89499999955 451509.6559999995, 135827.49799999967 451505.3599999994, 135828.0309999995 451504.7980000004, 135827.05600000173 451502.2809999995, 135825.9210000001 451499.3500000015, 135825.90900000185 451499.31700000167, 135825.67300000042 451499.49599999934, 135825.39600000158 451499.70600000024, 135824.97700000182 451498.5029999986, 135824.96499999985 451498.4679999985, 135824.95199999958 451498.43200000003, 135819.6950000003 451502.0700000003, 135813.686999999 451502.0789999999, 135813.6330000013 451502.07499999925, 135813.40799999982 451502.0700000003, 135813.21599999815 451502.0700000003, 135813.65799999982 451503.62000000104, 135813.2049999982 451503.6229999997, 135813.14499999955 451503.618999999, 135813.0799999982 451503.61400000006, 135814.436999999 451507.4759999998, 135815.00400000066 451509.09099999815, 135815.04300000146 451509.11100000143, 135815.15100000054 451509.13800000027, 135815.3280000016 451509.18499999866, 135815.65700000152 451509.2809999995, 135815.71499999985 451509.2980000004, 135826.3139999993 451540.38599999994, 135844.94200000167 451596.8029999994, 135853.62200000137 451623.0549999997, 135853.49700000137 451623.05799999833, 135853.46700000018 451623.05700000003, 135853.0469999984 451623.0370000005, 135853.28799999878 451624.09699999914, 135853.34699999914 451624.36400000006, 135853.37900000066 451624.36300000176, 135854.4600000009 451624.3680000007, 135860.15100000054 451624.381000001, 135860.2349999994 451624.381000001, 135860.33300000057 451624.3819999993))"
