cbs_gemeentecode,cbs_gemeente,verkiezing,cbs_wijkcode,bagID_stemburo,stemburo,partij,aantal_stemmen
GM0307,Amersfoort,EP2004,WK030702,0307010000467859,Seniorenflat Otto Scheltus,Lijst Pim Fortuyn,3
GM0307,Amersfoort,EP2004,WK030702,0307010000467859,Seniorenflat Otto Scheltus,Nieuw Rechts,1
GM0307,Amersfoort,EP2004,WK030702,0307010000467859,Seniorenflat Otto Scheltus,Partij van de Arbeid,85
GM0307,Amersfoort,EP2004,WK030702,0307010000467859,Seniorenflat Otto Scheltus,Partij van het Noorden,0
GM0307,Amersfoort,EP2004,WK030702,0307010000467859,Seniorenflat Otto Scheltus,Partij voor de Dieren,19
GM0307,Amersfoort,EP2004,WK030702,0307010000467859,Seniorenflat Otto Scheltus,Respect.Nu,0
GM0307,Amersfoort,EP2004,WK030702,0307010000467859,Seniorenflat Otto Scheltus,Socialistische Partij,25
GM0307,Amersfoort,EP2004,WK030702,0307010000467859,Seniorenflat Otto Scheltus,Volkspartij voor Vrijheid en Democratie,56
GM0307,Amersfoort,EP2004,WK030703,0307010000423644,Emmauskerk,Christen Democratisch Appél,104
GM0307,Amersfoort,EP2004,WK030703,0307010000423644,Emmauskerk,ChristenUnie-Staatkundig Gereformeerde Partij,84
GM0307,Amersfoort,EP2004,WK030703,0307010000423644,Emmauskerk,Democraten 66,31
GM0307,Amersfoort,EP2004,WK030703,0307010000423644,Emmauskerk,Democratisch Europa,1
GM0307,Amersfoort,EP2004,WK030703,0307010000423644,Emmauskerk,Europa Transparant,31
GM0307,Amersfoort,EP2004,WK030703,0307010000423644,Emmauskerk,GroenLinks,104
GM0307,Amersfoort,EP2004,WK030703,0307010000423644,Emmauskerk,Leefbaar Europa,1
GM0307,Amersfoort,EP2004,WK030703,0307010000423644,Emmauskerk,Lijst Pim Fortuyn,6
GM0307,Amersfoort,EP2004,WK030703,0307010000423644,Emmauskerk,Nieuw Rechts,0
GM0307,Amersfoort,EP2004,WK030703,0307010000423644,Emmauskerk,Partij van de Arbeid,162
GM0307,Amersfoort,EP2004,WK030703,0307010000423644,Emmauskerk,Partij van het Noorden,1
GM0307,Amersfoort,EP2004,WK030703,0307010000423644,Emmauskerk,Partij voor de Dieren,34
GM0307,Amersfoort,EP2004,WK030703,0307010000423644,Emmauskerk,Respect.Nu,1
GM0307,Amersfoort,EP2004,WK030703,0307010000423644,Emmauskerk,Socialistische Partij,82
GM0307,Amersfoort,EP2004,WK030703,0307010000423644,Emmauskerk,Volkspartij voor Vrijheid en Democratie,44
GM0307,Amersfoort,EP2004,WK030703,0307010000477658,Schoolgebouw De Kubus,Christen Democratisch Appél,39
GM0307,Amersfoort,EP2004,WK030703,0307010000477658,Schoolgebouw De Kubus,ChristenUnie-Staatkundig Gereformeerde Partij,50
GM0307,Amersfoort,EP2004,WK030703,0307010000477658,Schoolgebouw De Kubus,Democraten 66,25
GM0307,Amersfoort,EP2004,WK030703,0307010000477658,Schoolgebouw De Kubus,Democratisch Europa,0
GM0307,Amersfoort,EP2004,WK030703,0307010000477658,Schoolgebouw De Kubus,Europa Transparant,20
GM0307,Amersfoort,EP2004,WK030703,0307010000477658,Schoolgebouw De Kubus,GroenLinks,67
GM0307,Amersfoort,EP2004,WK030703,0307010000477658,Schoolgebouw De Kubus,Leefbaar Europa,0
GM0307,Amersfoort,EP2004,WK030703,0307010000477658,Schoolgebouw De Kubus,Lijst Pim Fortuyn,15
GM0307,Amersfoort,EP2004,WK030703,0307010000477658,Schoolgebouw De Kubus,Nieuw Rechts,2
GM0307,Amersfoort,EP2004,WK030703,0307010000477658,Schoolgebouw De Kubus,Partij van de Arbeid,149
GM0307,Amersfoort,EP2004,WK030703,0307010000477658,Schoolgebouw De Kubus,Partij van het Noorden,0
GM0307,Amersfoort,EP2004,WK030703,0307010000477658,Schoolgebouw De Kubus,Partij voor de Dieren,32
GM0307,Amersfoort,EP2004,WK030703,0307010000477658,Schoolgebouw De Kubus,Respect.Nu,0
GM0307,Amersfoort,EP2004,WK030703,0307010000477658,Schoolgebouw De Kubus,Socialistische Partij,61
GM0307,Amersfoort,EP2004,WK030703,0307010000477658,Schoolgebouw De Kubus,Volkspartij voor Vrijheid en Democratie,33
GM0307,Amersfoort,EP2004,WK030703,0307010000485875,Woon- en Zorgcentrum Puntenburg,Christen Democratisch Appél,123
GM0307,Amersfoort,EP2004,WK030703,0307010000485875,Woon- en Zorgcentrum Puntenburg,ChristenUnie-Staatkundig Gereformeerde Partij,63
GM0307,Amersfoort,EP2004,WK030703,0307010000485875,Woon- en Zorgcentrum Puntenburg,Democraten 66,21
GM0307,Amersfoort,EP2004,WK030703,0307010000485875,Woon- en Zorgcentrum Puntenburg,Democratisch Europa,2
GM0307,Amersfoort,EP2004,WK030703,0307010000485875,Woon- en Zorgcentrum Puntenburg,Europa Transparant,23
GM0307,Amersfoort,EP2004,WK030703,0307010000485875,Woon- en Zorgcentrum Puntenburg,GroenLinks,99
GM0307,Amersfoort,EP2004,WK030703,0307010000485875,Woon- en Zorgcentrum Puntenburg,Leefbaar Europa,1
GM0307,Amersfoort,EP2004,WK030703,0307010000485875,Woon- en Zorgcentrum Puntenburg,Lijst Pim Fortuyn,12
GM0307,Amersfoort,EP2004,WK030703,0307010000485875,Woon- en Zorgcentrum Puntenburg,Nieuw Rechts,2
GM0307,Amersfoort,EP2004,WK030703,0307010000485875,Woon- en Zorgcentrum Puntenburg,Partij van de Arbeid,222
GM0307,Amersfoort,EP2004,WK030703,0307010000485875,Woon- en Zorgcentrum Puntenburg,Partij van het Noorden,0
GM0307,Amersfoort,EP2004,WK030703,0307010000485875,Woon- en Zorgcentrum Puntenburg,Partij voor de Dieren,34
GM0307,Amersfoort,EP2004,WK030703,0307010000485875,Woon- en Zorgcentrum Puntenburg,Respect.Nu,1
GM0307,Amersfoort,EP2004,WK030703,0307010000485875,Woon- en Zorgcentrum Puntenburg,Socialistische Partij,83
GM0307,Amersfoort,EP2004,WK030703,0307010000485875,Woon- en Zorgcentrum Puntenburg,Volkspartij voor Vrijheid en Democratie,48
GM0307,Amersfoort,EP2004,WK030703,0307010000501034,Schoolgebouw De Magneet,Christen Democratisch Appél,92
GM0307,Amersfoort,EP2004,WK030703,0307010000501034,Schoolgebouw De Magneet,ChristenUnie-Staatkundig Gereformeerde Partij,39
GM0307,Amersfoort,EP2004,WK030703,0307010000501034,Schoolgebouw De Magneet,Democraten 66,18
GM0307,Amersfoort,EP2004,WK030703,0307010000501034,Schoolgebouw De Magneet,Democratisch Europa,0
GM0307,Amersfoort,EP2004,WK030703,0307010000501034,Schoolgebouw De Magneet,Europa Transparant,28
GM0307,Amersfoort,EP2004,WK030703,0307010000501034,Schoolgebouw De Magneet,GroenLinks,71
GM0307,Amersfoort,EP2004,WK030703,0307010000501034,Schoolgebouw De Magneet,Leefbaar Europa,2
GM0307,Amersfoort,EP2004,WK030703,0307010000501034,Schoolgebouw De Magneet,Lijst Pim Fortuyn,29
GM0307,Amersfoort,EP2004,WK030703,0307010000501034,Schoolgebouw De Magneet,Nieuw Rechts,1
GM0307,Amersfoort,EP2004,WK030703,0307010000501034,Schoolgebouw De Magneet,Partij van de Arbeid,198
GM0307,Amersfoort,EP2004,WK030703,0307010000501034,Schoolgebouw De Magneet,Partij van het Noorden,1
GM0307,Amersfoort,EP2004,WK030703,0307010000501034,Schoolgebouw De Magneet,Partij voor de Dieren,35
GM0307,Amersfoort,EP2004,WK030703,0307010000501034,Schoolgebouw De Magneet,Respect.Nu,0
GM0307,Amersfoort,EP2004,WK030703,0307010000501034,Schoolgebouw De Magneet,Socialistische Partij,101
GM0307,Amersfoort,EP2004,WK030703,0307010000501034,Schoolgebouw De Magneet,Volkspartij voor Vrijheid en Democratie,49
GM0307,Amersfoort,EP2004,WK030705,0307010000487840,Zon en Schild,Christen Democratisch Appél,26
GM0307,Amersfoort,EP2004,WK030705,0307010000487840,Zon en Schild,ChristenUnie-Staatkundig Gereformeerde Partij,6
GM0307,Amersfoort,EP2004,WK030705,0307010000487840,Zon en Schild,Democraten 66,8
GM0307,Amersfoort,EP2004,WK030705,0307010000487840,Zon en Schild,Democratisch Europa,0
GM0307,Amersfoort,EP2004,WK030705,0307010000487840,Zon en Schild,Europa Transparant,4
GM0307,Amersfoort,EP2004,WK030705,0307010000487840,Zon en Schild,GroenLinks,11
GM0307,Amersfoort,EP2004,WK030705,0307010000487840,Zon en Schild,Leefbaar Europa,0
GM0307,Amersfoort,EP2004,WK030705,0307010000487840,Zon en Schild,Lijst Pim Fortuyn,4
GM0307,Amersfoort,EP2004,WK030705,0307010000487840,Zon en Schild,Nieuw Rechts,1
GM0307,Amersfoort,EP2004,WK030705,0307010000487840,Zon en Schild,Partij van de Arbeid,40
GM0307,Amersfoort,EP2004,WK030705,0307010000487840,Zon en Schild,Partij van het Noorden,0
GM0307,Amersfoort,EP2004,WK030705,0307010000487840,Zon en Schild,Partij voor de Dieren,8
GM0307,Amersfoort,EP2004,WK030705,0307010000487840,Zon en Schild,Respect.Nu,1
GM0307,Amersfoort,EP2004,WK030705,0307010000487840,Zon en Schild,Socialistische Partij,10
GM0307,Amersfoort,EP2004,WK030705,0307010000487840,Zon en Schild,Volkspartij voor Vrijheid en Democratie,11
GM0307,Amersfoort,EP2004,WK030705,0307010000533306,Verpleeghuis Birkhoven,Christen Democratisch Appél,77
GM0307,Amersfoort,EP2004,WK030705,0307010000533306,Verpleeghuis Birkhoven,ChristenUnie-Staatkundig Gereformeerde Partij,4
GM0307,Amersfoort,EP2004,WK030705,0307010000533306,Verpleeghuis Birkhoven,Democraten 66,0
GM0307,Amersfoort,EP2004,WK030705,0307010000533306,Verpleeghuis Birkhoven,Democratisch Europa,0
GM0307,Amersfoort,EP2004,WK030705,0307010000533306,Verpleeghuis Birkhoven,Europa Transparant,7
GM0307,Amersfoort,EP2004,WK030705,0307010000533306,Verpleeghuis Birkhoven,GroenLinks,7
GM0307,Amersfoort,EP2004,WK030705,0307010000533306,Verpleeghuis Birkhoven,Leefbaar Europa,0
GM0307,Amersfoort,EP2004,WK030705,0307010000533306,Verpleeghuis Birkhoven,Lijst Pim Fortuyn,1
GM0307,Amersfoort,EP2004,WK030705,0307010000533306,Verpleeghuis Birkhoven,Nieuw Rechts,0
GM0307,Amersfoort,EP2004,WK030705,0307010000533306,Verpleeghuis Birkhoven,Partij van de Arbeid,11
GM0307,Amersfoort,EP2004,WK030705,0307010000533306,Verpleeghuis Birkhoven,Partij van het Noorden,0
GM0307,Amersfoort,EP2004,WK030705,0307010000533306,Verpleeghuis Birkhoven,Partij voor de Dieren,1
GM0307,Amersfoort,EP2004,WK030705,0307010000533306,Verpleeghuis Birkhoven,Respect.Nu,0
GM0307,Amersfoort,EP2004,WK030705,0307010000533306,Verpleeghuis Birkhoven,Socialistische Partij,6
GM0307,Amersfoort,EP2004,WK030705,0307010000533306,Verpleeghuis Birkhoven,Volkspartij voor Vrijheid en Democratie,17
GM0307,Amersfoort,EP2004,WK030705,0307010000539877,Woon- en Zorgcentrum De Lichtenberg,Christen Democratisch Appél,90
GM0307,Amersfoort,EP2004,WK030705,0307010000539877,Woon- en Zorgcentrum De Lichtenberg,ChristenUnie-Staatkundig Gereformeerde Partij,9
GM0307,Amersfoort,EP2004,WK030705,0307010000539877,Woon- en Zorgcentrum De Lichtenberg,Democraten 66,9
GM0307,Amersfoort,EP2004,WK030705,0307010000539877,Woon- en Zorgcentrum De Lichtenberg,Democratisch Europa,1
GM0307,Amersfoort,EP2004,WK030705,0307010000539877,Woon- en Zorgcentrum De Lichtenberg,Europa Transparant,12
GM0307,Amersfoort,EP2004,WK030705,0307010000539877,Woon- en Zorgcentrum De Lichtenberg,GroenLinks,9
GM0307,Amersfoort,EP2004,WK030705,0307010000539877,Woon- en Zorgcentrum De Lichtenberg,Leefbaar Europa,0
GM0307,Amersfoort,EP2004,WK030705,0307010000539877,Woon- en Zorgcentrum De Lichtenberg,Lijst Pim Fortuyn,4
GM0307,Amersfoort,EP2004,WK030705,0307010000539877,Woon- en Zorgcentrum De Lichtenberg,Nieuw Rechts,0
GM0307,Amersfoort,EP2004,WK030705,0307010000539877,Woon- en Zorgcentrum De Lichtenberg,Partij van de Arbeid,31
GM0307,Amersfoort,EP2004,WK030705,0307010000539877,Woon- en Zorgcentrum De Lichtenberg,Partij van het Noorden,1
GM0307,Amersfoort,EP2004,WK030705,0307010000539877,Woon- en Zorgcentrum De Lichtenberg,Partij voor de Dieren,7
GM0307,Amersfoort,EP2004,WK030705,0307010000539877,Woon- en Zorgcentrum De Lichtenberg,Respect.Nu,0
GM0307,Amersfoort,EP2004,WK030705,0307010000539877,Woon- en Zorgcentrum De Lichtenberg,Socialistische Partij,5
GM0307,Amersfoort,EP2004,WK030705,0307010000539877,Woon- en Zorgcentrum De Lichtenberg,Volkspartij voor Vrijheid en Democratie,38
GM0307,Amersfoort,EP2004,WK030707,0307010000436433,Verpleeghuis St. Elisabeth,Christen Democratisch Appél,143
GM0307,Amersfoort,EP2004,WK030707,0307010000436433,Verpleeghuis St. Elisabeth,ChristenUnie-Staatkundig Gereformeerde Partij,38
GM0307,Amersfoort,EP2004,WK030707,0307010000436433,Verpleeghuis St. Elisabeth,Democraten 66,15
GM0307,Amersfoort,EP2004,WK030707,0307010000436433,Verpleeghuis St. Elisabeth,Democratisch Europa,2
GM0307,Amersfoort,EP2004,WK030707,0307010000436433,Verpleeghuis St. Elisabeth,Europa Transparant,30
GM0307,Amersfoort,EP2004,WK030707,0307010000436433,Verpleeghuis St. Elisabeth,GroenLinks,70
GM0307,Amersfoort,EP2004,WK030707,0307010000436433,Verpleeghuis St. Elisabeth,Leefbaar Europa,1
GM0307,Amersfoort,EP2004,WK030707,0307010000436433,Verpleeghuis St. Elisabeth,Lijst Pim Fortuyn,16
GM0307,Amersfoort,EP2004,WK030707,0307010000436433,Verpleeghuis St. Elisabeth,Nieuw Rechts,3
GM0307,Amersfoort,EP2004,WK030707,0307010000436433,Verpleeghuis St. Elisabeth,Partij van de Arbeid,205
GM0307,Amersfoort,EP2004,WK030707,0307010000436433,Verpleeghuis St. Elisabeth,Partij van het Noorden,1
GM0307,Amersfoort,EP2004,WK030707,0307010000436433,Verpleeghuis St. Elisabeth,Partij voor de Dieren,23
GM0307,Amersfoort,EP2004,WK030707,0307010000436433,Verpleeghuis St. Elisabeth,Respect.Nu,0
GM0307,Amersfoort,EP2004,WK030707,0307010000436433,Verpleeghuis St. Elisabeth,Socialistische Partij,49
GM0307,Amersfoort,EP2004,WK030707,0307010000436433,Verpleeghuis St. Elisabeth,Volkspartij voor Vrijheid en Democratie,63
GM0307,Amersfoort,EP2004,WK030707,0307010000496510,Schoolgebouw De Vlindervallei,Christen Democratisch Appél,147
GM0307,Amersfoort,EP2004,WK030707,0307010000496510,Schoolgebouw De Vlindervallei,ChristenUnie-Staatkundig Gereformeerde Partij,72
GM0307,Amersfoort,EP2004,WK030707,0307010000496510,Schoolgebouw De Vlindervallei,Democraten 66,38
GM0307,Amersfoort,EP2004,WK030707,0307010000496510,Schoolgebouw De Vlindervallei,Democratisch Europa,1
GM0307,Amersfoort,EP2004,WK030707,0307010000496510,Schoolgebouw De Vlindervallei,Europa Transparant,60
GM0307,Amersfoort,EP2004,WK030707,0307010000496510,Schoolgebouw De Vlindervallei,GroenLinks,148
GM0307,Amersfoort,EP2004,WK030707,0307010000496510,Schoolgebouw De Vlindervallei,Leefbaar Europa,2
GM0307,Amersfoort,EP2004,WK030707,0307010000496510,Schoolgebouw De Vlindervallei,Lijst Pim Fortuyn,24
GM0307,Amersfoort,EP2004,WK030707,0307010000496510,Schoolgebouw De Vlindervallei,Nieuw Rechts,4
GM0307,Amersfoort,EP2004,WK030707,0307010000496510,Schoolgebouw De Vlindervallei,Partij van de Arbeid,322
GM0307,Amersfoort,EP2004,WK030707,0307010000496510,Schoolgebouw De Vlindervallei,Partij van het Noorden,0
GM0307,Amersfoort,EP2004,WK030707,0307010000496510,Schoolgebouw De Vlindervallei,Partij voor de Dieren,34
GM0307,Amersfoort,EP2004,WK030707,0307010000496510,Schoolgebouw De Vlindervallei,Respect.Nu,0
GM0307,Amersfoort,EP2004,WK030707,0307010000496510,Schoolgebouw De Vlindervallei,Socialistische Partij,106
GM0307,Amersfoort,EP2004,WK030707,0307010000496510,Schoolgebouw De Vlindervallei,Volkspartij voor Vrijheid en Democratie,65
GM0307,Amersfoort,EP2004,WK030708,0307010000450307,Woon- en Zorgcentrum De Koperhorst,Christen Democratisch Appél,187
GM0307,Amersfoort,EP2004,WK030708,0307010000450307,Woon- en Zorgcentrum De Koperhorst,ChristenUnie-Staatkundig Gereformeerde Partij,126
GM0307,Amersfoort,EP2004,WK030708,0307010000450307,Woon- en Zorgcentrum De Koperhorst,Democraten 66,29
GM0307,Amersfoort,EP2004,WK030708,0307010000450307,Woon- en Zorgcentrum De Koperhorst,Democratisch Europa,1
GM0307,Amersfoort,EP2004,WK030708,0307010000450307,Woon- en Zorgcentrum De Koperhorst,Europa Transparant,57
GM0307,Amersfoort,EP2004,WK030708,0307010000450307,Woon- en Zorgcentrum De Koperhorst,GroenLinks,68
GM0307,Amersfoort,EP2004,WK030708,0307010000450307,Woon- en Zorgcentrum De Koperhorst,Leefbaar Europa,0
GM0307,Amersfoort,EP2004,WK030708,0307010000450307,Woon- en Zorgcentrum De Koperhorst,Lijst Pim Fortuyn,16
GM0307,Amersfoort,EP2004,WK030708,0307010000450307,Woon- en Zorgcentrum De Koperhorst,Nieuw Rechts,1
GM0307,Amersfoort,EP2004,WK030708,0307010000450307,Woon- en Zorgcentrum De Koperhorst,Partij van de Arbeid,201
GM0307,Amersfoort,EP2004,WK030708,0307010000450307,Woon- en Zorgcentrum De Koperhorst,Partij van het Noorden,1
GM0307,Amersfoort,EP2004,WK030708,0307010000450307,Woon- en Zorgcentrum De Koperhorst,Partij voor de Dieren,24
GM0307,Amersfoort,EP2004,WK030708,0307010000450307,Woon- en Zorgcentrum De Koperhorst,Respect.Nu,0
GM0307,Amersfoort,EP2004,WK030708,0307010000450307,Woon- en Zorgcentrum De Koperhorst,Socialistische Partij,59
GM0307,Amersfoort,EP2004,WK030708,0307010000450307,Woon- en Zorgcentrum De Koperhorst,Volkspartij voor Vrijheid en Democratie,67
GM0307,Amersfoort,EP2004,WK030708,0307010000531958,Sociëteitsruimte Seniorenflat,Christen Democratisch Appél,212
GM0307,Amersfoort,EP2004,WK030708,0307010000531958,Sociëteitsruimte Seniorenflat,ChristenUnie-Staatkundig Gereformeerde Partij,104
GM0307,Amersfoort,EP2004,WK030708,0307010000531958,Sociëteitsruimte Seniorenflat,Democraten 66,22
GM0307,Amersfoort,EP2004,WK030708,0307010000531958,Sociëteitsruimte Seniorenflat,Democratisch Europa,1
GM0307,Amersfoort,EP2004,WK030708,0307010000531958,Sociëteitsruimte Seniorenflat,Europa Transparant,62
GM0307,Amersfoort,EP2004,WK030708,0307010000531958,Sociëteitsruimte Seniorenflat,GroenLinks,87
GM0307,Amersfoort,EP2004,WK030708,0307010000531958,Sociëteitsruimte Seniorenflat,Leefbaar Europa,3
GM0307,Amersfoort,EP2004,WK030708,0307010000531958,Sociëteitsruimte Seniorenflat,Lijst Pim Fortuyn,18
GM0307,Amersfoort,EP2004,WK030708,0307010000531958,Sociëteitsruimte Seniorenflat,Nieuw Rechts,0
GM0307,Amersfoort,EP2004,WK030708,0307010000531958,Sociëteitsruimte Seniorenflat,Partij van de Arbeid,190
GM0307,Amersfoort,EP2004,WK030708,0307010000531958,Sociëteitsruimte Seniorenflat,Partij van het Noorden,2
GM0307,Amersfoort,EP2004,WK030708,0307010000531958,Sociëteitsruimte Seniorenflat,Partij voor de Dieren,35
GM0307,Amersfoort,EP2004,WK030708,0307010000531958,Sociëteitsruimte Seniorenflat,Respect.Nu,0
GM0307,Amersfoort,EP2004,WK030708,0307010000531958,Sociëteitsruimte Seniorenflat,Socialistische Partij,35
GM0307,Amersfoort,EP2004,WK030708,0307010000531958,Sociëteitsruimte Seniorenflat,Volkspartij voor Vrijheid en Democratie,119
GM0307,Amersfoort,EP2004,WK030709,0307010000392847,Schoolgebouw De Weesboom,Christen Democratisch Appél,126
GM0307,Amersfoort,EP2004,WK030709,0307010000392847,Schoolgebouw De Weesboom,ChristenUnie-Staatkundig Gereformeerde Partij,85
GM0307,Amersfoort,EP2004,WK030709,0307010000392847,Schoolgebouw De Weesboom,Democraten 66,46
GM0307,Amersfoort,EP2004,WK030709,0307010000392847,Schoolgebouw De Weesboom,Democratisch Europa,1
GM0307,Amersfoort,EP2004,WK030709,0307010000392847,Schoolgebouw De Weesboom,Europa Transparant,61
GM0307,Amersfoort,EP2004,WK030709,0307010000392847,Schoolgebouw De Weesboom,GroenLinks,122
GM0307,Amersfoort,EP2004,WK030709,0307010000392847,Schoolgebouw De Weesboom,Leefbaar Europa,0
GM0307,Amersfoort,EP2004,WK030709,0307010000392847,Schoolgebouw De Weesboom,Lijst Pim Fortuyn,12
GM0307,Amersfoort,EP2004,WK030709,0307010000392847,Schoolgebouw De Weesboom,Nieuw Rechts,3
GM0307,Amersfoort,EP2004,WK030709,0307010000392847,Schoolgebouw De Weesboom,Partij van de Arbeid,203
GM0307,Amersfoort,EP2004,WK030709,0307010000392847,Schoolgebouw De Weesboom,Partij van het Noorden,0
GM0307,Amersfoort,EP2004,WK030709,0307010000392847,Schoolgebouw De Weesboom,Partij voor de Dieren,36
GM0307,Amersfoort,EP2004,WK030709,0307010000392847,Schoolgebouw De Weesboom,Respect.Nu,0
GM0307,Amersfoort,EP2004,WK030709,0307010000392847,Schoolgebouw De Weesboom,Socialistische Partij,66
GM0307,Amersfoort,EP2004,WK030709,0307010000392847,Schoolgebouw De Weesboom,Volkspartij voor Vrijheid en Democratie,75
GM0307,Amersfoort,EP2004,WK030709,0307010000408647,Schoolgebouw De Zevensprong,Christen Democratisch Appél,102
GM0307,Amersfoort,EP2004,WK030709,0307010000408647,Schoolgebouw De Zevensprong,ChristenUnie-Staatkundig Gereformeerde Partij,94
GM0307,Amersfoort,EP2004,WK030709,0307010000408647,Schoolgebouw De Zevensprong,Democraten 66,48
GM0307,Amersfoort,EP2004,WK030709,0307010000408647,Schoolgebouw De Zevensprong,Democratisch Europa,2
GM0307,Amersfoort,EP2004,WK030709,0307010000408647,Schoolgebouw De Zevensprong,Europa Transparant,43
GM0307,Amersfoort,EP2004,WK030709,0307010000408647,Schoolgebouw De Zevensprong,GroenLinks,101
GM0307,Amersfoort,EP2004,WK030709,0307010000408647,Schoolgebouw De Zevensprong,Leefbaar Europa,0
GM0307,Amersfoort,EP2004,WK030709,0307010000408647,Schoolgebouw De Zevensprong,Lijst Pim Fortuyn,20
GM0307,Amersfoort,EP2004,WK030709,0307010000408647,Schoolgebouw De Zevensprong,Nieuw Rechts,8
GM0307,Amersfoort,EP2004,WK030709,0307010000408647,Schoolgebouw De Zevensprong,Partij van de Arbeid,213
GM0307,Amersfoort,EP2004,WK030709,0307010000408647,Schoolgebouw De Zevensprong,Partij van het Noorden,0
GM0307,Amersfoort,EP2004,WK030709,0307010000408647,Schoolgebouw De Zevensprong,Partij voor de Dieren,28
GM0307,Amersfoort,EP2004,WK030709,0307010000408647,Schoolgebouw De Zevensprong,Respect.Nu,1
GM0307,Amersfoort,EP2004,WK030709,0307010000408647,Schoolgebouw De Zevensprong,Socialistische Partij,77
GM0307,Amersfoort,EP2004,WK030709,0307010000408647,Schoolgebouw De Zevensprong,Volkspartij voor Vrijheid en Democratie,97
GM0307,Amersfoort,EP2004,WK030709,0307010000428564,Wijkcentrum De Trefhorst,Christen Democratisch Appél,95
GM0307,Amersfoort,EP2004,WK030709,0307010000428564,Wijkcentrum De Trefhorst,ChristenUnie-Staatkundig Gereformeerde Partij,79
GM0307,Amersfoort,EP2004,WK030709,0307010000428564,Wijkcentrum De Trefhorst,Democraten 66,29
GM0307,Amersfoort,EP2004,WK030709,0307010000428564,Wijkcentrum De Trefhorst,Democratisch Europa,0
GM0307,Amersfoort,EP2004,WK030709,0307010000428564,Wijkcentrum De Trefhorst,Europa Transparant,76
GM0307,Amersfoort,EP2004,WK030709,0307010000428564,Wijkcentrum De Trefhorst,GroenLinks,97
GM0307,Amersfoort,EP2004,WK030709,0307010000428564,Wijkcentrum De Trefhorst,Leefbaar Europa,1
GM0307,Amersfoort,EP2004,WK030709,0307010000428564,Wijkcentrum De Trefhorst,Lijst Pim Fortuyn,26
GM0307,Amersfoort,EP2004,WK030709,0307010000428564,Wijkcentrum De Trefhorst,Nieuw Rechts,2
GM0307,Amersfoort,EP2004,WK030709,0307010000428564,Wijkcentrum De Trefhorst,Partij van de Arbeid,217
GM0307,Amersfoort,EP2004,WK030709,0307010000428564,Wijkcentrum De Trefhorst,Partij van het Noorden,0
GM0307,Amersfoort,EP2004,WK030709,0307010000428564,Wijkcentrum De Trefhorst,Partij voor de Dieren,28
GM0307,Amersfoort,EP2004,WK030709,0307010000428564,Wijkcentrum De Trefhorst,Respect.Nu,3
GM0307,Amersfoort,EP2004,WK030709,0307010000428564,Wijkcentrum De Trefhorst,Socialistische Partij,76
