FID,jaar,type_ws,hoofdgeb,gebied,locatie,gdb_geomattr_data,shape
steilrand_maas_2010.11,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Hedel - Mussenwaard,,"LINESTRING (145593.10399999842 416216.02699999884, 145592.65799999982 416216.8900000006, 145592.3759999983 416218.1409999989, 145591.9219999984 416219.0560000017, 145591.50499999896 416219.936999999, 145591.69799999893 416220.33900000155, 145591.99300000072 416220.9690000005, 145592.73999999836 416221.3770000003, 145593.6649999991 416221.4609999992, 145594.1889999993 416221.93499999866, 145594.24799999967 416222.96599999815, 145594.84899999946 416223.80000000075, 145595.75499999896 416225.35500000045, 145596.37000000104 416226.8020000011, 145597.1400000006 416227.70800000057, 145597.43499999866 416228.3669999987, 145599.44799999893 416228.6959999986, 145601.25699999928 416229.7120000012, 145602.78400000185 416230.21400000155, 145603.72899999842 416231.08999999985, 145606.41099999845 416231.4979999997, 145606.81700000167 416232.1570000015, 145606.91099999845 416233.5009999983, 145607.55600000173 416234.12000000104, 145608.7749999985 416233.686999999, 145609.83100000024 416233.7950000018, 145610.98900000006 416234.33399999887, 145611.51999999955 416235.3429999985, 145611.97700000182 416235.8029999994)"
steilrand_maas_2010.12,2010,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (208622.71200000122 391733.5159999989, 208622.20800000057 391731.4519999996, 208622.55099999905 391728.37999999896, 208623.43299999833 391725.6429999992, 208624.28500000015 391723.0520000011, 208625.0780000016 391721.51199999824, 208625.75699999928 391719.83399999887, 208627.03500000015 391717.8060000017, 208628.00499999896 391715.8029999994, 208628.02800000086 391715.7710000016, 208629.27600000054 391714.0859999992, 208630.2410000004 391712.5480000004, 208631.79800000042 391710.9389999993, 208632.40799999982 391710.5399999991, 208633.56799999997 391709.7800000012, 208634.20899999887 391709.3599999994, 208635.5 391708.61400000006, 208635.80700000003 391708.4360000007, 208637.48099999875 391707.4679999985, 208640.2650000006 391706.1169999987, 208641.5450000018 391704.94200000167, 208643.20199999958 391704.1799999997, 208645.51799999923 391703.256000001, 208647.61400000006 391702.62999999896, 208648.87299999967 391702.7670000009, 208649.8599999994 391702.58399999887, 208651.47300000116 391702.65199999884, 208653.80999999866 391701.8570000008, 208654.688000001 391701.30999999866, 208655.98000000045 391700.4200000018, 208656.70699999854 391700.09899999946, 208657.0540000014 391699.9470000006, 208657.1550000012 391699.9829999991, 208657.98200000077 391700.27699999884, 208658.62200000137 391700.36499999836, 208659.23600000143 391700.0229999982, 208659.41299999878 391699.4759999998, 208660.36199999973 391698.743999999, 208660.41699999943 391698.7019999996, 208660.44700000063 391698.6959999986, 208662.23999999836 391698.3759999983, 208663.31500000134 391697.936999999, 208665.45600000024 391698.04399999976)"
steilrand_maas_2010.52,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Hedel - Casterens Hoeve,,"LINESTRING (148727.65199999884 416562.0639999993, 148725.19099999964 416562.48099999875, 148724.26399999857 416562.37000000104, 148723.11300000176 416562.7520000003, 148721.48800000176 416562.9629999995, 148719.22700000182 416562.6959999986, 148717.38800000027 416562.4450000003, 148715.33999999985 416562.2179999985, 148713.5249999985 416561.8759999983, 148711.47899999842 416561.6640000008, 148710.12099999934 416561.31700000167, 148710.05299999937 416561.2989999987, 148709.9219999984 416561.2659999989, 148709.1400000006 416560.7039999999, 148708.99300000072 416560.59899999946, 148708.66200000048 416560.1970000006, 148707.32499999925 416559.30799999833, 148705.186999999 416558.15100000054)"
steilrand_maas_2010.13,2010,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (208442.20800000057 391848.8189999983, 208442.14400000125 391846.5549999997, 208440.32499999925 391844.66600000113, 208440.01199999824 391844.3420000002, 208440.1409999989 391843.8539999984, 208440.53200000152 391842.3819999993, 208440.1700000018 391840.5949999988, 208440.6160000004 391837.45899999887, 208441.35399999842 391835.3960000016, 208442.46200000122 391831.88599999994, 208443.41600000113 391829.04300000146, 208445.68200000003 391827.2800000012, 208445.89799999818 391826.1330000013, 208447.35300000012 391824.7740000002, 208448.8359999992 391823.2289999984, 208450.01900000125 391822.5729999989, 208451.8049999997 391820.2049999982, 208452.36400000006 391819.4699999988, 208454.47700000182 391818.30700000003, 208456.7410000004 391816.4079999998, 208460.70899999887 391813.75499999896, 208464.1330000013 391811.86100000143, 208467.21700000018 391810.5460000001, 208470.17399999872 391809.60500000045, 208472.3299999982 391808.9609999992, 208473.9849999994 391808.3370000012, 208476.39600000158 391807.91899999976, 208478.53599999845 391807.25, 208480.31700000167 391806.63899999857, 208481.88800000027 391806.87999999896, 208484.40199999884 391805.1770000011, 208486.05799999833 391804.2800000012, 208487.69799999893 391803.7659999989, 208489.01799999923 391803.02699999884, 208491.11800000072 391802.07499999925, 208493.1490000002 391801.4699999988, 208494.1400000006 391801.30099999905, 208495.20899999887 391801.7340000011, 208496.23999999836 391801.6400000006, 208497.7349999994 391801.04300000146, 208499.5240000002 391800.375, 208501.31799999997 391799.993999999, 208502.6339999996 391800.3839999996, 208503.43499999866 391800.1220000014, 208505.22800000012 391799.6810000017, 208505.30799999833 391799.59699999914, 208507.0300000012 391798.41600000113, 208507.94200000167 391797.563000001, 208508.5390000008 391797.2179999985, 208509.59299999848 391796.61100000143, 208510.64799999818 391795.6970000006, 208512.59800000116 391794.56500000134, 208514.46700000018 391793.63699999824, 208516.2890000008 391792.94299999997, 208518.45199999958 391791.95600000024, 208519.58399999887 391791.8359999992, 208521.07299999893 391792.3500000015, 208523.28599999845 391791.69299999997, 208524.8209999986 391791.29300000146, 208526.74700000137 391790.86499999836, 208529.0009999983 391790.90300000086, 208530.33999999985 391790.41600000113, 208533.23200000077 391790.1979999989, 208536.10399999842 391790.51900000125, 208538.58399999887 391790.47100000083, 208540.29100000113 391790.63500000164, 208541.5949999988 391790.9919999987, 208542.37000000104 391791.2980000004, 208543.18499999866 391791.72199999914)"
steilrand_maas_2010.14,2010,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (208171.55600000173 391967.4120000005, 208172.94000000134 391966.77600000054, 208173.9750000015 391966.49599999934, 208174.5610000007 391966.5760000013, 208175.39600000158 391967.0850000009, 208176.37900000066 391966.13899999857, 208176.58199999854 391965.4149999991, 208176.52800000086 391964.6339999996, 208176.25200000033 391964.0370000005, 208176.42599999905 391963.58199999854, 208176.00299999863 391963.1719999984, 208176.29899999872 391962.5780000016, 208176.58900000155 391962.29100000113, 208176.94200000167 391962.3440000005, 208176.98900000006 391961.52600000054, 208177.6719999984 391961.05799999833, 208178.23200000077 391960.3960000016, 208178.9530000016 391959.5489999987, 208179.88800000027 391959.36100000143, 208180.67799999937 391959.93499999866, 208181.53599999845 391959.45899999887, 208181.7749999985 391959.87000000104, 208182.65399999917 391959.98999999836, 208183.21499999985 391959.93299999833, 208183.47800000012 391960.3570000008, 208183.9459999986 391960.5240000002, 208184.3990000002 391960.4629999995, 208185.10599999875 391960.57499999925, 208185.55700000003 391961.0879999995, 208186.5240000002 391961.21599999815, 208187.13199999928 391961.3720000014, 208187.5300000012 391961.8220000006, 208187.92500000075 391963.02600000054, 208188.4539999999 391963.7329999991, 208189.02800000086 391964.0249999985, 208189.563000001 391963.94999999925, 208190.20100000128 391963.61400000006, 208190.70100000128 391963.1169999987, 208191.0850000009 391962.4470000006, 208193.0799999982 391963.2100000009)"
steilrand_maas_2010.15,2010,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (208129.04300000146 391986.7120000012, 208131.60700000077 391985.5799999982, 208132.311999999 391985.7199999988, 208132.7809999995 391985.1400000006, 208133.95100000128 391984.7470000014, 208134.82299999893 391984.59699999914, 208135.86400000006 391983.85500000045, 208136.48200000077 391982.7289999984, 208137.49799999967 391983.06799999997, 208138.125 391982.8350000009, 208138.6799999997 391983.01000000164, 208139.4459999986 391982.5229999982, 208139.98600000143 391982.80900000036, 208140.97800000012 391983.0540000014, 208142.0309999995 391982.6970000006, 208143.08700000122 391982.28400000185, 208143.61499999836 391981.7129999995, 208145.7419999987 391980.8990000002, 208146.93499999866 391980.73099999875, 208147.80299999937 391980.83399999887, 208148.95600000024 391980.6700000018, 208149.8660000004 391980.49500000104, 208150.91299999878 391980.1559999995, 208152.44099999964 391979.73999999836, 208153.2030000016 391979.4840000011, 208153.8110000007 391979.6020000018, 208154.8289999999 391979.3819999993, 208155.87799999863 391978.7890000008, 208156.41000000015 391979.23900000006, 208156.9849999994 391979.2419999987, 208157.62099999934 391979.29399999976, 208158.10200000182 391979.4530000016, 208158.3839999996 391979.9970000014, 208160.0469999984 391980.16099999845, 208161.66299999878 391980.09899999946)"
steilrand_maas_2010.16,2010,Rivieren,Maas,Zandmaas,Aijen,,"LINESTRING (200288.5159999989 399151.1460000016, 200287.97100000083 399150.7470000014, 200287.35700000077 399149.9279999994, 200287.7650000006 399148.6490000002, 200287.59699999914 399147.98999999836, 200287.5009999983 399147.20800000057, 200287.7899999991 399145.9459999986, 200288.03799999878 399145.19200000167, 200287.6649999991 399144.12000000104, 200287.51399999857 399143.5069999993, 200287.73000000045 399143.04100000113, 200287.8449999988 399142.57400000095, 200287.5709999986 399141.5399999991, 200287.79300000146 399140.55700000003, 200287.58100000024 399140.0949999988, 200287.14499999955 399139.64499999955, 200287.14400000125 399139.1790000014, 200286.92399999872 399138.58100000024, 200286.80000000075 399137.5069999993, 200285.76799999923 399136.5390000008, 200285.87000000104 399135.40199999884, 200287.04300000146 399135.6039999984, 200287.4450000003 399135.31799999997, 200287.32699999958 399135.0700000003, 200286.87700000033 399134.8530000001, 200286.5450000018 399134.51399999857, 200286.44999999925 399133.561999999, 200286.6860000007 399133.03599999845, 200286.78799999878 399131.5240000002, 200286.6559999995 399130.4699999988, 200287.15399999917 399129.54399999976, 200287.1090000011 399128.7870000005, 200286.52899999917 399127.54100000113, 200286.25299999863 399126.3440000005, 200286.4219999984 399125.9789999984, 200286.83199999854 399125.8819999993, 200287.23699999973 399125.8599999994, 200287.22800000012 399125.4450000003, 200286.92399999872 399124.9780000001, 200286.53700000048 399124.58999999985, 200286.37999999896 399124.09099999815, 200286.26999999955 399123.55900000036, 200286.38800000027 399123.2030000016, 200286.51399999857 399122.5940000005, 200286.54100000113 399122.0009999983, 200286.29899999872 399121.40100000054, 200286.28200000152 399120.34600000083, 200286.06700000167 399119.688000001, 200285.64600000158 399119.3920000009, 200285.24300000072 399119.4079999998, 200284.82600000128 399118.8500000015, 200284.77600000054 399118.5399999991, 200284.73900000006 399117.83199999854, 200285.13199999928 399116.8979999982, 200284.81500000134 399116.1079999991, 200284.39499999955 399115.23800000176)"
steilrand_maas_2010.17,2010,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194873.4450000003 409356.0949999988, 194873 409353.1739999987, 194872.86100000143 409351.5639999993, 194872.60300000012 409349.51199999824, 194872.13699999824 409348.2729999982, 194871.92500000075 409347.38699999824, 194872.13100000098 409345.73699999973, 194871.7349999994 409345.3770000003, 194871.61499999836 409344.73699999973, 194871.52600000054 409344.2580000013, 194871.56599999964 409342.881000001, 194871.75299999863 409342.14499999955, 194872.20600000024 409342.01000000164, 194872.64799999818 409341.5789999999, 194872.811999999 409340.313000001, 194872.92399999872 409339.5219999999, 194873.375 409337.84699999914, 194873.12700000033 409336.7280000001, 194872.6649999991 409336.1070000008, 194872.50400000066 409335.0080000013, 194872.2749999985 409334.13800000027, 194871.9699999988 409333.2670000009, 194872.4910000004 409331.9629999995, 194872.26900000125 409331.1700000018, 194872.4360000007 409330.48699999973, 194872.436999999 409329.5520000011, 194873.01700000092 409328.4789999984, 194872.7259999998 409327.1570000015, 194872.66899999976 409326.4239999987, 194872.47199999914 409325.9789999984, 194872.25499999896 409325.48900000006, 194872.14299999923 409324.4789999984, 194872.31799999997 409323.19299999997, 194872.561999999 409322.5069999993)"
steilrand_maas_2010.18,2010,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194875.88199999928 409456.36400000006, 194875.74399999902 409453.40399999917, 194875.35799999908 409449.4820000008, 194875.5709999986 409445.05799999833, 194875.37999999896 409438.3350000009, 194875.54300000146 409431.90300000086, 194875.4290000014 409425.3370000012, 194875.3449999988 409421.76900000125, 194874.80299999937 409418.99599999934, 194874.52299999818 409418.0920000002, 194874.97899999842 409416.6039999984, 194875.23999999836 409415.76000000164, 194875.13100000098 409413.0080000013, 194874.8660000004 409411.1070000008, 194874.9389999993 409408.21599999815, 194875.0859999992 409405.1279999986, 194875.21599999815 409403.37900000066, 194875.09200000018 409402.0390000008, 194874.5399999991 409401.05000000075, 194874.89600000158 409399.9239999987, 194874.7809999995 409398.69299999997, 194874.55900000036 409397.0309999995, 194874.57499999925 409395.7650000006, 194874.8660000004 409394.15300000086, 194874.5780000016 409391.52800000086, 194874.67799999937 409390.35500000045, 194874.1719999984 409389.3770000003, 194874.3040000014 409387.93400000036, 194874.55799999833 409387.18299999833, 194874.563000001 409384.4279999994, 194874.76199999824 409382.0760000013, 194874.38500000164 409379.05000000075, 194873.88500000164 409375.15100000054)"
steilrand_maas_2010.19,2010,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194875.6950000003 409556.44200000167, 194875.86400000006 409553.1079999991, 194875.96200000122 409550.7049999982, 194875.6409999989 409548.19099999964, 194875.66699999943 409545.6259999983, 194875.9609999992 409542.563000001, 194876.02899999917 409540.4470000006, 194876.0850000009 409537.5029999986, 194876.51000000164 409535.7899999991, 194876.93200000003 409534.27899999917, 194876.61100000143 409532.3990000002, 194875.96499999985 409527.31500000134, 194875.89499999955 409523.58399999887, 194875.85799999908 409519.2030000016, 194875.95100000128 409515.9789999984, 194875.8999999985 409515.2250000015, 194875.66099999845 409514.55700000003, 194875.57200000063 409512.8579999991, 194876.0089999996 409511.8740000017, 194875.81500000134 409510.3830000013, 194875.76199999824 409508.5789999999, 194875.87799999863 409507.4679999985, 194875.92500000075 409505.34899999946, 194875.82499999925 409502.96400000155, 194875.90100000054 409500.19299999997, 194875.97300000116 409496.5159999989, 194876.12000000104 409493.61199999973, 194875.9299999997 409489.9479999989, 194876.15300000086 409488.68400000036, 194875.50400000066 409487.8839999996, 194875.1400000006 409486.92599999905, 194875.39200000092 409485.53400000185, 194875.83199999854 409484.3729999997, 194875.73000000045 409483.47399999946, 194875.36499999836 409482.52699999884, 194875.20800000057 409482.1180000007, 194875.35200000182 409480.9609999992, 194875.5309999995 409479.1420000009, 194875.6259999983 409477.7280000001)"
steilrand_maas_2010.20,2010,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194873.5540000014 409659.58900000155, 194873.45899999887 409657.05700000003, 194873.7960000001 409654.47199999914, 194873.9459999986 409651.6000000015, 194874.26199999824 409650.0709999986, 194874.10500000045 409646.4310000017, 194874.16299999878 409642.7010000013, 194874.24399999902 409640.6950000003, 194873.813000001 409638.8590000011, 194873.27299999818 409636.19999999925, 194872.78799999878 409632.5249999985, 194872.42700000107 409629.37999999896, 194872.12700000033 409625.8040000014, 194872.08100000024 409623.1400000006, 194872.55000000075 409620.34699999914, 194872.80900000036 409619.3669999987, 194873.61300000176 409617.75, 194874.58199999854 409614.9990000017, 194874.9910000004 409613.28500000015, 194875.1330000013 409607.4050000012, 194875.4140000008 409593.3929999992, 194875.60399999842 409584.2129999995, 194875.28500000015 409583.03400000185, 194875.27600000054 409581.5789999999, 194875.05099999905 409580.493999999, 194875.11300000176 409579.7109999992, 194875.41099999845 409578.64400000125, 194875.6090000011 409576.9230000004, 194875.9050000012 409574.63500000164)"
steilrand_maas_2010.21,2010,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194870.20100000128 409755.71499999985, 194870.47399999946 409749.0159999989, 194871.01799999923 409740.06799999997, 194871.21299999952 409733.8359999992, 194871.19399999827 409732.06700000167, 194870.8999999985 409731.1020000018, 194870.85399999842 409730.39400000125, 194871.25299999863 409729.3189999983, 194871.2659999989 409727.12099999934, 194871.3280000016 409720.62000000104, 194871.46799999848 409715.84699999914, 194871.7490000017 409713.73999999836, 194872.17700000107 409713.2520000003, 194871.9849999994 409712.4609999992, 194871.77199999988 409711.2490000017, 194871.51000000164 409710.1649999991, 194871.30099999905 409707.62000000104, 194871.2659999989 409705.7250000015, 194871.77199999988 409703.7890000008, 194871.8289999999 409702.58900000155, 194871.74700000137 409701.7820000015, 194872.01300000027 409701.5379999988, 194872.10399999842 409701.4549999982, 194872.24500000104 409701.1330000013, 194872.2740000002 409700.18499999866, 194871.76300000027 409697.2820000015, 194871 409693.5249999985, 194871.28799999878 409692.1700000018, 194871.8289999999 409690.7710000016, 194872.74399999902 409688.33399999887, 194871.67300000042 409685.54100000113, 194869.9459999986 409682.23600000143, 194870.6169999987 409680.08100000024, 194871.32200000063 409677.91800000146, 194872.3350000009 409675.4990000017, 194873.10200000182 409672.9310000017)"
steilrand_maas_2010.22,2010,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194863.2800000012 409854.881000001, 194863.46400000155 409853.36300000176, 194863.89400000125 409849.81700000167, 194864.09299999848 409845.96400000155, 194864.16600000113 409842.438000001, 194864.3839999996 409840.7580000013, 194864.23600000143 409839.9459999986, 194864.2259999998 409839.1220000014, 194864.2259999998 409839.1020000018, 194864.48999999836 409838.65399999917, 194864.83999999985 409836.55999999866, 194864.75499999896 409835.0029999986, 194864.9530000016 409833.2729999982, 194865.17599999905 409831.02800000086, 194865.32200000063 409828.42500000075, 194865.48699999973 409824.7589999996, 194865.91699999943 409818.6959999986, 194865.6959999986 409817.40399999917, 194866.1950000003 409816.5929999985, 194866.1860000007 409815.6039999984, 194866.24300000072 409814.8139999993, 194866.43200000003 409814.08100000024, 194866.61400000006 409809.76199999824, 194866.57600000128 409808.61400000006, 194866.7199999988 409807.45600000024, 194866.7969999984 409805.5329999998, 194866.94700000063 409803.70899999887, 194867.30600000173 409800.686999999, 194867.3599999994 409798.6770000011, 194867.55999999866 409797.0089999996, 194867.7199999988 409794.0700000003, 194867.8740000017 409791.2259999998, 194868.44099999964 409786.63500000164, 194868.5940000005 409783.7270000018, 194868.5850000009 409780.06799999997, 194868.8909999989 409776.52899999917, 194869.2340000011 409773.5760000013)"
steilrand_maas_2010.23,2010,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194856.10399999842 409951.40399999917, 194856.39499999955 409945.11400000006, 194857.38899999857 409935.34800000116, 194857.01000000164 409934.2950000018, 194857.36100000143 409932.6739999987, 194857.95199999958 409929.7719999999, 194858.29800000042 409926.6979999989, 194858.39400000125 409924.80099999905, 194858.48699999973 409923.13800000027, 194858.62000000104 409922.55099999905, 194858.52100000158 409921.71599999815, 194858.87799999863 409920.6570000015, 194858.55200000107 409920.09800000116, 194858.8110000007 409919.83999999985, 194859.11100000143 409918.6700000018, 194858.8830000013 409917.1009999998, 194859.38699999824 409915.98099999875, 194859.15199999884 409915.31700000167, 194859.33999999985 409914.85599999875, 194859.5549999997 409913.31700000167, 194859.38100000098 409910.30799999833, 194859.6240000017 409909.1649999991, 194859.63800000027 409906.01099999994, 194859.6409999989 409904.8929999992, 194860.12700000033 409903.34600000083, 194860.00200000033 409901.83999999985, 194860.0089999996 409901.0729999989, 194860.3990000002 409900.83999999985, 194860.68100000173 409900.40300000086, 194860.49599999934 409899.52699999884, 194860.75 409898.33399999887, 194860.8839999996 409897.73900000006, 194860.90900000185 409896.01000000164, 194860.95899999887 409892.76900000125, 194860.97899999842 409891.2190000005, 194861.28400000185 409890.0300000012, 194861.375 409889.8500000015, 194861.39299999923 409889.25400000066, 194861.23299999908 409888.3920000009, 194861.31700000167 409887.5769999996, 194861.66299999878 409885.76000000164, 194861.6090000011 409885.11499999836, 194861.5610000007 409884.5850000009, 194861.51900000125 409883.07499999925, 194861.73999999836 409879.9919999987, 194862.01700000092 409877.88699999824, 194861.60300000012 409876.8359999992, 194861.8449999988 409876.0560000017, 194862.22399999946 409875.51300000027, 194862.07699999958 409874.0489999987, 194861.6559999995 409872.6490000002, 194861.70100000128 409872.08100000024)"
