FID,jaar,bed_zosnol,bed_zosmar,bed_rupmar,bedzostot,bio_zosnol,bio_zosmar,bio_rupmar,biozostot,bio_tot,type_ws,hoofdgeb,gebied,deelgeb,gdb_geomattr_data,shape
zostera_noltei_2020.1253516,2020,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee, ,EB7,,"POLYGON ((218220 608040, 218200 608040, 218200 608060, 218220 608060, 218220 608040))"
zostera_noltei_2020.1253517,2020,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee, ,EB7,,"POLYGON ((218380 608040, 218360 608040, 218360 608060, 218380 608060, 218380 608040))"
zostera_noltei_2020.1253551,2020,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee, ,EB7,,"POLYGON ((218240 608240, 218220 608240, 218220 608260, 218240 608260, 218240 608240))"
zostera_noltei_2020.1248359,2020,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Waddeneilanden-West,Griend,,"POLYGON ((150300 584920, 150280 584920, 150280 584940, 150300 584940, 150300 584920))"
zostera_noltei_2020.1253552,2020,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee, ,EB7,,"POLYGON ((218240 608260, 218220 608260, 218220 608280, 218240 608280, 218240 608260))"
zostera_noltei_2020.1234301,2020,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((68160 383180, 68140 383180, 68140 383200, 68160 383200, 68160 383180))"
zostera_noltei_2020.1234302,2020,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((68180 383180, 68160 383180, 68160 383200, 68180 383200, 68180 383180))"
zostera_noltei_2020.1234303,2020,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((68200 383180, 68180 383180, 68180 383200, 68200 383200, 68200 383180))"
zostera_noltei_2020.1234304,2020,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((68220 383180, 68200 383180, 68200 383200, 68220 383200, 68220 383180))"
zostera_noltei_2020.1234305,2020,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((68240 383180, 68220 383180, 68220 383200, 68240 383200, 68240 383180))"
zostera_noltei_2020.1234306,2020,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((68020 383200, 68000 383200, 68000 383220, 68020 383220, 68020 383200))"
zostera_noltei_2020.1234307,2020,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((68040 383200, 68020 383200, 68020 383220, 68040 383220, 68040 383200))"
zostera_noltei_2020.1234308,2020,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((68060 383200, 68040 383200, 68040 383220, 68060 383220, 68060 383200))"
zostera_noltei_2020.1234309,2020,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((68080 383200, 68060 383200, 68060 383220, 68080 383220, 68080 383200))"
zostera_noltei_2020.1234310,2020,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((68100 383200, 68080 383200, 68080 383220, 68100 383220, 68100 383200))"
zostera_noltei_2020.1234311,2020,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((68120 383200, 68100 383200, 68100 383220, 68120 383220, 68120 383200))"
zostera_noltei_2020.1234312,2020,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((68140 383200, 68120 383200, 68120 383220, 68140 383220, 68140 383200))"
zostera_noltei_2020.1234313,2020,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((68160 383200, 68140 383200, 68140 383220, 68160 383220, 68160 383200))"
zostera_noltei_2020.1234314,2020,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((68180 383200, 68160 383200, 68160 383220, 68180 383220, 68180 383200))"
zostera_noltei_2020.1234315,2020,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((68200 383200, 68180 383200, 68180 383220, 68200 383220, 68200 383200))"
