TYPE_NAAM;LOCATIE;OPMERKINGEN;BEHEERAFSPRAKEN;STATUS_VAN_PLAATS;STATUS_FAUNAPLAATS;FOTO_;COUNTER;ID;X;Y;LONG;LAT;GUID
;Aan stenen beschoeiing;;;Aanwezig;;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_13_19_24_Pro.jpg;97;3287077;80345.0471000001;452083.236000001;4.298787972459152;52.05202438400653;{9A0CF72D-AC2F-4C12-B1F8-AD777E68050B}
;Aan stenen beschoeiing;;;Aanwezig;;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_13_19_20_Pro.jpg;98;3287078;80333.9345999993;452083.236000001;4.298625988210228;52.052022886940556;{BECA7AA1-87D1-4B39-A1BA-CF148C259CD6}
;Aan stenen beschoeiing;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_13_44_40_Pro.jpg;99;3287079;79962.061999999;451526.419199999;4.293327571165877;52.0469686856485;{FBCD13B8-CD09-4043-A6AC-407F3B57839A}
;Aan stenen beschoeiing;Geheel kapot;Geen;Aanwezig;Beschadigd;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_13_48_53_Pro.jpg;100;3287080;80072.5918999985;451618.8913;4.294918281167805;52.04781466267745;{295B5FE7-DCFD-43C3-8B10-123A2A0B8907}
;Aan stenen beschoeiing;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_13_51_12_Pro.jpg;101;3287081;80172.009300001;451704.021200001;4.296348687073714;52.04859313551639;{58A7FCFA-AB55-4654-9903-DCD0743895CF}
;Aan stenen beschoeiing;Geheel kapot;Geen;Aanwezig;Beschadigd;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_13_53_15_Pro.jpg;102;3287082;80243.8438000008;451763.3541;4.297382740916456;52.049136039788394;{FBC68FC2-3DA5-4A42-8CCB-FC97DD01A799}
;Aan stenen beschoeiing;een zijde weg;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_13_55_57_Pro.jpg;103;3287083;80304.1689000018;451814.154199999;4.298250924123971;52.04960070170216;{8CC4346C-E7EC-42B2-BE20-29D47FA5BB49}
;Aan stenen beschoeiing;Een zijde weg;Geen;Aanwezig;Beschadigd;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_14_01_47_Pro.jpg;104;3287084;79916.3354000002;451487.990499999;4.292669544492126;52.04661714399539;{EC83E60C-3876-4A29-B44D-AFF8C3802C9F}
;Aan stenen beschoeiing;geheel kapot;Geen;Aanwezig;Beschadigd;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_14_03_09_Pro.jpg;105;3287085;79851.0493000001;451433.122400001;4.291730065940516;52.046115210360426;{FAFC87D5-938E-4439-A6D4-27444B1D55AD}
;Aan stenen beschoeiing;Een zijde weg;Geen;Aanwezig;Beschadigd;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_14_05_07_Pro.jpg;106;3287086;79766.5148000009;451362.677000001;4.290513498847456;52.04547066772869;{E7E7F356-BE0D-4137-810D-387E3EA7F69D}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_14_12_36_Pro.jpg;107;3287087;79446.7602999993;451656.153700002;4.2857883327174875;52.04806457420512;{9B29E2F0-74FA-4AB0-AA47-591746337A47}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_14_15_30_Pro.jpg;108;3287088;79514.2291000001;451586.3035;4.286787147923849;52.047446041587015;{3A0A6D3E-7F32-4CEB-B9C8-F04009B3E990}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_14_24_05_Pro.jpg;109;3287089;79318.1724999994;451410.487500001;4.283968514977624;52.045839294433314;{4C7664E7-FBEA-48C3-A359-3667195821E0}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_14_25_45_Pro.jpg;110;3287090;79293.9631000012;451447.397;4.283607494735886;52.04616768424014;{A3F19A44-7700-4637-A952-E8F2AAC96A78}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_14_27_51_Pro.jpg;111;3287091;79261.0223999992;451487.481400002;4.28311850777676;52.04652341187622;{AC7B70D5-550C-4DFC-BD60-F21346E1EE72}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_14_28_37_Pro.jpg;112;3287092;79275.3099000007;451459.700100001;4.283332902249324;52.04627570088845;{0D5EB773-392C-47A9-939D-ECC46E7CA2E1}
;Geintegreerd in oever;Topplankje ontbreekt aan een zijde;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_14_44_02_Pro.jpg;113;3287093;79072.2699999996;451655.7568;4.2803300745828325;52.04800983244676;{DBCD11ED-1190-4FEB-BA68-148C261F9C4D}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_14_46_16_Pro.jpg;114;3287094;79116.1248000003;451665.877099998;4.2809670278396075;52.04810678672095;{C60B3046-9915-456C-BD7A-8D8587994B6E}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_14_49_33_Pro.jpg;115;3287095;79005.4957000017;451607.7348;4.279367492814487;52.04756912073384;{DBD066EB-5FBA-4DEC-9780-FFA9E07CEBEE}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_14_54_22_Pro.jpg;116;3287096;79034.0707999989;451771.2476;4.279747633302044;52.049042481737494;{8E201AA3-3A1F-4C88-B2BE-53768F786BF8}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_14_57_03_Pro.jpg;117;3287097;79067.8051999994;451735.330400001;4.280247317301928;52.04872432659463;{51DD3C60-07FB-4CAB-B7AB-1CC4A6216ECA}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_14_59_26_Pro.jpg;118;3287098;78989.2237999998;451844.074299999;4.27907775678278;52.04969080603497;{2C41CB59-328B-4B54-9429-20F7F03D8CAE}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_15_01_06_Pro.jpg;119;3287099;78953.9017999992;451882.5713;4.2785543386350255;52.05003192220645;{B1FC9517-664B-4588-A54A-5D694E8B79BF}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/FUP00078.jpg;120;3287253;76819.3071000017;452025.978399999;4.247407842867725;52.051023668934626;{AF2D1624-8862-4407-9323-5ABC6D5242AC}
;Aan stenen beschoeiing;Gemaakt door bewoners, vervangen door funcionele;Geen;Aanwezig;Beschadigd;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/FUP00077.jpg;121;3287254;76551.7980000004;452230.273800001;4.243461665967426;52.05282179368522;{68990C7E-5923-49D8-8D2C-618A5CE7C830}
;Aan stenen beschoeiing;Zelfgemaakt door bewoners, vervangen door funcionele;Geen;Aanwezig;Beschadigd;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/FUP00076.jpg;122;3287255;76529.5729999989;452291.789500002;4.243123567589323;52.05337146548226;{2652F970-3136-4C0E-BBDA-15F33518DF8D}
;Aan houten beschoeiing;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/FUP00073.jpg;123;3287257;77018.5238999985;453063.911400002;4.250074733303438;52.06037926268533;{0FB92298-198F-4D6B-B995-85408D69B707}
;Aan houten beschoeiing;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/FUP00072.jpg;124;3287258;77037.177099999;453020.254999999;4.250356649545097;52.05998956379621;{73470DC2-A579-44C0-AC8A-7469196EA40A}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/FUP00068.jpg;125;3287259;76446.6259000003;453267.5086;4.241690054063284;52.06212812328153;{45A88E33-AFF3-49FF-AE96-8BDA2C7BB0F0}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/FUP00065.jpg;126;3287260;76103.4539999999;452596.596799999;4.2368416562137865;52.05605014582986;{8A0122C1-A90E-45C2-AF5F-6D0DC34D290F}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/FUP00064.jpg;127;3287261;76042.7320999987;453361.0788;4.235779727861227;52.062911586859165;{BE03FEC7-2E83-402B-A8C4-77B0DB9B932A}
;Aan stenen beschoeiing;Te steile oever;;Aanwezig;;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/FUP00063.jpg;128;3287262;75960.4794999994;453717.870200001;4.234497889454549;52.06610619427377;{35EECCA8-AB51-42FE-A997-2CDBBA312D9A}
;Aan houten beschoeiing;Te steile oever;;Aanwezig;;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/FUP00070.jpg;129;3287264;76953.0394000001;453233.7742;4.2490811962462995;52.06189653560114;{1274E177-5CD5-4535-B5B7-2030DD34AB2D}
;Aan houten beschoeiing;particulier Parnassia?;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/FUP00071.jpg;130;3287265;77075.9054000005;452935.680199999;4.250940572298381;52.05923496925679;{9AC6B2B2-8459-493D-BB77-BBDB8A8A4917}
;;;;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20171219_16_23_29_Pro.jpg;131;3287267;81478.6785000004;456896.2196;4.314275874659042;52.09542910891997;{B1D8D73D-116B-4C9D-8C9D-096706DF1C2D}
;;;;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20171219_16_29_23_Pro.jpg;132;3287268;81536.8207999989;456945.233800001;4.315113665049286;52.09587730673895;{0F7A0B00-2A2E-4540-B028-EF563CA14B5E}
;;;;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20171219_16_33_42_Pro.jpg;133;3287269;81572.3412000015;456961.5057;4.315628442656672;52.096028251442846;{A8665497-07EB-4DE2-95E0-CFD07C48C76B}
;;Zwanentrap;;Aanwezig;;;134;3287270;79794.0399999991;455792.309599999;4.289938970707;52.08528228253192;{A6717D3D-A952-4152-A794-D7D542036708}
;;;;Aanwezig;;;135;3287271;79918.9567000009;458046.365699999;4.291264767581153;52.10555572224396;{4AE36E35-3BCC-4B33-AB00-0595C589B276}
;;;;Aanwezig;Functioneel;;136;3287273;80095.9136999995;457714.850400001;4.293920186239532;52.10260048458905;{EAE7D9BD-BB4F-4520-A6DD-04666E960AD6}
;;;;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180122_16_26_19_Pro.jpg;137;3287274;79903.6768999994;457256.582800001;4.291215807872956;52.09845612912337;{F4E80F45-8867-45EE-B529-79E9B0BB3B81}
;;;;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180205_16_09_58_Pro.jpg;138;3287275;81794.1077000014;457035.531;4.318848381309271;52.09672287393404;{E27250C5-0FD1-4385-B14F-DEE0787B3A9C}
;;;;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180205_16_14_04_Pro.jpg;139;3287276;81695.8808999993;457022.830899999;4.317417845208852;52.09659574068454;{6CF07B75-1173-42BE-8211-BE7613986554}
;;;;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180205_14_49_34_Pro.jpg;140;3287281;83250.5593000017;457225.783700001;4.340060123490594;52.09862335800204;{E1296265-DACF-4DCF-9AFD-12394D8664D6}
;;;;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180205_14_49_44_Pro.jpg;141;3287282;83266.2358999997;457235.904100001;4.340286748314075;52.09871634005357;{D72E52A6-098D-4574-8D35-58C7C550689A}
;;;;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180205_14_49_55_Pro.jpg;142;3287283;83250.0632000007;457234.316599999;4.34005108813959;52.09869997709395;{E9EA2ABD-107A-4BA1-A509-2148DCA8BB6E}
;;;;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180205_14_50_37_Pro.jpg;143;3287284;83257.3062000014;457247.512699999;4.34015400143681;52.09881950666536;{0C3515BF-3EFE-4EDA-AB26-55C957D12F06}
;;;;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180205_14_53_01_Pro.jpg;144;3287285;83306.0227000006;457259.8158;4.340862293483247;52.098936385043594;{17A01228-5D7B-4527-9F88-47D19027F057}
;;;;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180205_14_53_04_Pro.jpg;145;3287286;83286.3773999997;457267.654100001;4.340573975828649;52.099004280994755;{98F6B5B3-4365-4031-A2BB-553A37CC858C}
;;;;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180205_14_58_00_Pro.jpg;146;3287287;83257.8022999987;457307.2425;4.340148668373066;52.09935635030668;{592A3825-CEBC-433A-A1AE-E7A02214048D}
;;;;Aanwezig;Functioneel;;147;3287288;83230.3682999983;457352.287900001;4.339738856575637;52.09975760694378;{640F91D6-EDEA-4C75-B2AC-DAB470702780}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_15_04_09_Pro.jpg;1;3287100;78896.3548999988;451971.6699;4.277695688983801;52.05082472662653;{64D16FED-0771-4D5B-8312-F789FBB745EF}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_15_06_13_Pro.jpg;2;3287101;78865.001699999;452004.015299998;4.277231468547691;52.05111109911379;{7FF7A75A-5BA8-49A3-A83D-9CAEFB13C5B0}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_15_07_19_Pro.jpg;3;3287102;78917.3892999999;451933.371399999;4.278010820177408;52.05048343701409;{AA7D256A-F145-4234-B352-84BDEA3E24E9}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_15_13_35_Pro.jpg;4;3287103;78468.2368000001;451691.242199998;4.271518132585762;52.04824565356403;{1F51A273-D5F6-48EC-BCB6-6F0C499A0375}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_15_15_48_Pro.jpg;5;3287104;78517.4954000004;451623.907400001;4.272251167401527;52.04764733522599;{267F460B-9C7D-4E71-9D88-CD83A38DE822}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_15_19_37_Pro.jpg;6;3287105;78546.8641999997;451584.219900001;4.272688103064173;52.04729472720923;{17AC4E48-5055-42F9-99F9-E84D6BC6B129}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_15_21_47_Pro.jpg;7;3287106;78563.1361000016;451551.080699999;4.272932679883302;52.046999159211865;{73E0AC38-5E63-4037-B151-2F0204A01645}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_15_23_50_Pro.jpg;8;3287107;78591.7111999989;451522.3072;4.27335559565786;52.046744520105804;{19F6D570-D8E0-42A4-B11E-E876FA315CA7}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_15_25_12_Pro.jpg;9;3287108;78620.4847000018;451481.627500001;4.273784059133935;52.046382909248656;{A367BAB9-9FD7-415F-8EB3-5B893DE4354D}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_15_27_37_Pro.jpg;10;3287109;78668.9034999982;451415.944499999;4.274504424400679;52.045799305062495;{08FF5C1D-0A2C-4F39-A791-D66834A85D82}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_15_30_53_Pro.jpg;11;3287110;78643.7019000016;451440.153999999;4.2741317115695665;52.0460133977603;{3CB5C0AE-7B7B-4AA7-B1ED-3DCE3E4F43F2}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_15_34_54_Pro.jpg;12;3287111;78721.8863999993;451367.724100001;4.275287392891109;52.045373255840175;{D119B254-F374-4193-8EE8-5190A4856E4C}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_15_36_29_Pro.jpg;13;3287112;78760.5817999989;451304.025600001;4.275865567738986;52.04480613913572;{9A649D49-B0BE-4BC4-89FF-9FEC42A98E3B}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_15_40_07_Pro.jpg;14;3287113;78816.7397000007;451331.806899998;4.276677838824063;52.04506352292544;{43D3228E-1713-4269-8BF9-E9C5118BAEA9}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_15_41_29_Pro.jpg;15;3287114;78835.5912999995;451345.896000002;4.276949450106405;52.04519272832509;{DC70B45A-F81A-449E-B28A-E59E7A961511}
;Aan houten beschoeiing;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_15_46_02_Pro.jpg;16;3287115;78667.1176000014;451335.180300001;4.274496433211546;52.045073254555696;{715D6F91-3C84-4621-B8AB-CDCEAAF6CBE2}
;Aan houten beschoeiing;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_15_47_34_Pro.jpg;17;3287116;78606.7923999988;451311.367800001;4.273622552011934;52.044850947900436;{68D320BC-6972-4F03-8EB1-ABDC8A135184}
;Aan houten beschoeiing;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180419_15_50_40_Pro.jpg;18;3287117;78576.629900001;451303.827100001;4.273184640027392;52.04477902408977;{7FFD8CE6-00E2-4464-9FBE-641A8BC4B4C4}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180430_14_16_49_Pro[1].jpg;19;3287118;80745.0221000016;456225.3836;4.303717238349757;52.08930255826665;{2A4E4A88-C990-4C33-8FA6-2FC9F9D53295}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180430_14_17_00_Pro.jpg;20;3287119;80698.3891999982;456227.169500001;4.30303652517962;52.08931235071517;{F61FF633-7874-4216-B67E-F5B58EB6ED6B}
;Aan stenen beschoeiing;Eendentrapje;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180430_14_40_14_Pro.jpg;21;3287120;82073.1669999994;456713.2432;4.322989197828842;52.09386339105172;{340FB84B-C2C5-4349-AB74-82C302B06977}
;Aan houten beschoeiing;Zwanentrap;;Aanwezig;;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180430_14_28_04_Pro.jpg;22;3287121;80560.5740999989;456293.546999998;4.301011461369086;52.08989035211078;{CBCD6313-E6BB-4842-A509-4AA38C473D34}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180503_08_55_35_Pro.jpg;23;3287122;78579.8447999992;451833.9529;4.273112952194958;52.049543551979184;{76CB5CC5-B580-44D6-BE4E-AB6DE378A0AC}
;Geintegreerd in oever;deklat ontbreekt;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180503_08_58_49_Pro.jpg;24;3287123;78503.1490000002;451778.6796;4.2720074194915805;52.04903624693709;{8868B215-3905-4552-A6C5-8F6CB14D4F4C}
;Geintegreerd in oever;deklat ontbreekt;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180503_09_03_26_Pro.jpg;25;3287124;78468.6207999997;451745.342;4.271511613721114;52.04873188525726;{F963E8B3-7590-4C95-9D52-618F6A8F75F7}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180503_09_05_56_Pro.jpg;26;3287125;78539.6616000012;451796.935899999;4.272535530694677;52.04920534915897;{EB71EA16-B041-4813-AE2C-E49D383CF708}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180503_09_08_53_Pro.jpg;27;3287126;78624.5929999985;451858.4516;4.27375971968997;52.04976988282283;{E7B8DC39-9046-4AF0-8E03-3915B68BA028}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180503_09_17_46_Pro.jpg;28;3287127;78335.3696999997;451656.022999998;4.269589440442623;52.047910787013386;{43ABEA40-D08E-4670-9356-1AF75FC28FF7}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180503_09_21_34_Pro.jpg;29;3287128;78279.2118000016;451606.4135;4.268782059308367;52.047457191044195;{44467AC1-8357-4450-B1CE-9EC0E836B1C2}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180503_09_34_03_Pro.jpg;30;3287129;77606.4255000018;451674.450800002;4.258960710427317;52.04797508536256;{3BFF1E31-ECA7-4281-99E2-D06E797552FC}
;Geintegreerd in oever;;Geen;Aanwezig;Functioneel;https://gdh70wggisib.blob.core.windows.net/faunauittredingsplaatsen/WP_20180503_09_36_12_Pro.jpg;31;3287130;77655.2412000001;451711.161899999;4.259663904399154;52.048311810153635;{279CADF8-73BC-493A-B497-ADF6AC9B68D4}
