FID,ncp_blo_id,area,name,se_anno_cad_data,gdb_geomattr_data,shape
mijnbouw_blokverdeling_ncp.12,0,,A16,,,"POLYGON ((54.999283004999995 3.049981000999992, 55.16595600599999 3.1183670020000136, 55.16595800599998 3.3318780019999963, 54.99928600499999 3.3318830019999837, 54.999283004999995 3.049981000999992))"
mijnbouw_blokverdeling_ncp.13,0,,A17,,,"POLYGON ((54.99928600499999 3.3318830019999837, 55.16595800599998 3.3318780019999963, 55.165961005999975 3.665219002000015, 54.99928900499998 3.6652250019999997, 54.99928600499999 3.3318830019999837))"
mijnbouw_blokverdeling_ncp.14,0,,A18,,,"POLYGON ((54.99928900499998 3.6652250019999997, 55.165961005999975 3.665219002000015, 55.16596700600002 3.998561001999974, 54.999294005000024 3.9985670020000157, 54.99928900499998 3.6652250019999997))"
mijnbouw_blokverdeling_ncp.15,0,,B10,,,"POLYGON ((55.33263900600002 3.9985560019999866, 55.48398300600002 3.9985500020000018, 55.33263900600002 4.331889003000015, 55.33263900600002 3.9985560019999866))"
mijnbouw_blokverdeling_ncp.16,0,,B13,,,"POLYGON ((55.16596700600002 3.998561001999974, 55.33263900600002 3.9985560019999866, 55.33263900600002 4.331889003000015, 55.16596900600001 4.331903002999979, 55.16596700600002 3.998561001999974))"
mijnbouw_blokverdeling_ncp.17,0,,B14,,,"POLYGON ((55.16596900600001 4.331903002999979, 55.33263900600002 4.331889003000015, 55.16712500599999 4.665244002999998, 55.165972006000004 4.665244002999998, 55.16596900600001 4.331903002999979))"
mijnbouw_blokverdeling_ncp.18,0,,B15,,,"POLYGON ((55.165972006000004 4.665244002999998, 55.16712500599999 4.665244002999998, 55.165972006000004 4.6675470029999815, 55.165972006000004 4.665244002999998))"
mijnbouw_blokverdeling_ncp.19,0,,B16,,,"POLYGON ((54.999294005000024 3.9985670020000157, 55.16596700600002 3.998561001999974, 55.16596900600001 4.331903002999979, 54.99929700500002 4.331908003000024, 54.999294005000024 3.9985670020000157))"
mijnbouw_blokverdeling_ncp.20,0,,B17,,,"POLYGON ((54.99929700500002 4.331908003000024, 55.16596900600001 4.331903002999979, 55.165972006000004 4.665244002999998, 54.99930000500001 4.665250002999983, 54.99929700500002 4.331908003000024))"
mijnbouw_blokverdeling_ncp.21,0,,B18,,,"POLYGON ((54.99930000500001 4.665250002999983, 55.165972006000004 4.665244002999998, 55.165972006000004 4.6675470029999815, 54.999306004999994 4.998611003000008, 54.99930000500001 4.665250002999983))"
mijnbouw_blokverdeling_ncp.22,0,,D3,,,"POLYGON ((54.832608005 2.9821750009999732, 54.87298300499998 2.99854700100002, 54.832608005 2.99854700100002, 54.832608005 2.9821750009999732))"
mijnbouw_blokverdeling_ncp.23,0,,D6,,,"POLYGON ((54.66593600499999 2.914942000999986, 54.832608005 2.9821750009999732, 54.832608005 2.99854700100002, 54.66593600499999 2.9985530010000048, 54.66593600499999 2.914942000999986))"
mijnbouw_blokverdeling_ncp.24,0,,D9,,,"POLYGON ((54.499264004999986 2.8287140009999803, 54.62094400500001 2.896889000999977, 54.66593600499999 2.914942000999986, 54.66593600499999 2.9985530010000048, 54.499264004999986 2.9985610009999846, 54.499264004999986 2.8287140009999803))"
mijnbouw_blokverdeling_ncp.25,0,,D12,,,"POLYGON ((54.33258900499999 2.773572000999991, 54.37925000500002 2.761889000999986, 54.499264004999986 2.8287140009999803, 54.499264004999986 2.9985610009999846, 54.33259200499998 2.9985670010000263, 54.33258900499999 2.773572000999991))"
mijnbouw_blokverdeling_ncp.26,0,,D15,,,"POLYGON ((54.16591900499998 2.8150690009999835, 54.33258900499999 2.773572000999991, 54.33259200499998 2.9985670010000263, 54.16591900499998 2.9985720010000136, 54.16591900499998 2.8150690009999835))"
mijnbouw_blokverdeling_ncp.27,0,,D18,,,"POLYGON ((53.99924700399998 2.856231001000026, 54.16591900499998 2.8150690009999835, 54.16591900499998 2.9985720010000136, 53.99924700399998 2.9985780009999985, 53.99924700399998 2.856231001000026))"
mijnbouw_blokverdeling_ncp.28,0,,E1,,,"POLYGON ((54.832608005 2.99854700100002, 54.87298300499998 2.99854700100002, 54.91594400499997 3.0152110010000115, 54.999283004999995 3.049981000999992, 54.99928600499999 3.3318830019999837, 54.83261400499998 3.3318890020000254, 54.832608005 2.99854700100002))"
mijnbouw_blokverdeling_ncp.29,0,,E2,,,"POLYGON ((54.83261400499998 3.3318890020000254, 54.99928600499999 3.3318830019999837, 54.99928900499998 3.6652250019999997, 54.832617004999975 3.6652310019999845, 54.83261400499998 3.3318890020000254))"
mijnbouw_blokverdeling_ncp.30,0,,E3,,,"POLYGON ((54.832617004999975 3.6652310019999845, 54.99928900499998 3.6652250019999997, 54.999294005000024 3.9985670020000157, 54.83262200500002 3.998572002000003, 54.832617004999975 3.6652310019999845))"
mijnbouw_blokverdeling_ncp.31,0,,E4,,,"POLYGON ((54.66593600499999 2.9985530010000048, 54.832608005 2.99854700100002, 54.83261400499998 3.3318890020000254, 54.66594200499998 3.3318940020000127, 54.66593600499999 2.9985530010000048))"
mijnbouw_blokverdeling_ncp.32,0,,E5,,,"POLYGON ((54.66594200499998 3.3318940020000127, 54.83261400499998 3.3318890020000254, 54.832617004999975 3.6652310019999845, 54.66594400499997 3.665236001999972, 54.66594200499998 3.3318940020000127))"
mijnbouw_blokverdeling_ncp.33,0,,E6,,,"POLYGON ((54.66594400499997 3.665236001999972, 54.832617004999975 3.6652310019999845, 54.83262200500002 3.998572002000003, 54.66595000500001 3.998578001999988, 54.66594400499997 3.665236001999972))"
mijnbouw_blokverdeling_ncp.34,0,,E7,,,"POLYGON ((54.499264004999986 2.9985610009999846, 54.66593600499999 2.9985530010000048, 54.66594200499998 3.3318940020000127, 54.499269004999974 3.3319000019999976, 54.499264004999986 2.9985610009999846))"
mijnbouw_blokverdeling_ncp.35,0,,E8,,,"POLYGON ((54.499269004999974 3.3319000019999976, 54.66594200499998 3.3318940020000127, 54.66594400499997 3.665236001999972, 54.49927200500002 3.6652440020000085, 54.499269004999974 3.3319000019999976))"
mijnbouw_blokverdeling_ncp.36,0,,E9,,,"POLYGON ((54.49927200500002 3.6652440020000085, 54.66594400499997 3.665236001999972, 54.66595000500001 3.998578001999988, 54.49927800500001 3.9985860020000246, 54.49927200500002 3.6652440020000085))"
mijnbouw_blokverdeling_ncp.37,0,,E10,,,"POLYGON ((54.33259200499998 2.9985670010000263, 54.499264004999986 2.9985610009999846, 54.499269004999974 3.3319000019999976, 54.332597005000025 3.3319080019999774, 54.33259200499998 2.9985670010000263))"
mijnbouw_blokverdeling_ncp.38,0,,E11,,,"POLYGON ((54.332597005000025 3.3319080019999774, 54.499269004999974 3.3319000019999976, 54.49927200500002 3.6652440020000085, 54.33260000500002 3.6652500019999934, 54.332597005000025 3.3319080019999774))"
mijnbouw_blokverdeling_ncp.39,0,,E12,,,"POLYGON ((54.33260000500002 3.6652500019999934, 54.49927200500002 3.6652440020000085, 54.49927800500001 3.9985860020000246, 54.332606005 3.9985920020000094, 54.33260000500002 3.6652500019999934))"
mijnbouw_blokverdeling_ncp.40,0,,E13,,,"POLYGON ((54.16591900499998 2.9985720010000136, 54.33259200499998 2.9985670010000263, 54.332597005000025 3.3319080019999774, 54.16592500500002 3.331914002000019, 54.16591900499998 2.9985720010000136))"
mijnbouw_blokverdeling_ncp.41,0,,E14,,,"POLYGON ((54.16592500500002 3.331914002000019, 54.332597005000025 3.3319080019999774, 54.33260000500002 3.6652500019999934, 54.16592800500001 3.6652560019999783, 54.16592500500002 3.331914002000019))"
mijnbouw_blokverdeling_ncp.42,0,,E15,,,"POLYGON ((54.16592800500001 3.6652560019999783, 54.33260000500002 3.6652500019999934, 54.332606005 3.9985920020000094, 54.165933005 3.998597001999997, 54.16592800500001 3.6652560019999783))"
mijnbouw_blokverdeling_ncp.43,0,,E16,,,"POLYGON ((53.99924700399998 2.9985780009999985, 54.16591900499998 2.9985720010000136, 54.16592500500002 3.331914002000019, 53.999253004000025 3.3319190020000065, 53.99924700399998 2.9985780009999985))"
mijnbouw_blokverdeling_ncp.44,0,,E17,,,"POLYGON ((53.999253004000025 3.3319190020000065, 54.16592500500002 3.331914002000019, 54.16592800500001 3.6652560019999783, 53.99925600400002 3.6652610020000225, 53.999253004000025 3.3319190020000065))"
mijnbouw_blokverdeling_ncp.45,0,,E18,,,"POLYGON ((53.99925600400002 3.6652610020000225, 54.16592800500001 3.6652560019999783, 54.165933005 3.998597001999997, 53.999261004000005 3.9986030019999816, 53.99925600400002 3.6652610020000225))"
mijnbouw_blokverdeling_ncp.46,0,,F1,,,"POLYGON ((54.83262200500002 3.998572002000003, 54.999294005000024 3.9985670020000157, 54.99929700500002 4.331908003000024, 54.83262500500001 4.3319140030000085, 54.83262200500002 3.998572002000003))"
mijnbouw_blokverdeling_ncp.47,0,,F2,,,"POLYGON ((54.83262500500001 4.3319140030000085, 54.99929700500002 4.331908003000024, 54.99930000500001 4.665250002999983, 54.832628005000004 4.6652560030000245, 54.83262500500001 4.3319140030000085))"
mijnbouw_blokverdeling_ncp.48,0,,F3,,,"POLYGON ((54.832628005000004 4.6652560030000245, 54.99930000500001 4.665250002999983, 54.999306004999994 4.998611003000008, 54.83263300499999 4.998600002999979, 54.832628005000004 4.6652560030000245))"
mijnbouw_blokverdeling_ncp.49,0,,F4,,,"POLYGON ((54.66595000500001 3.998578001999988, 54.83262200500002 3.998572002000003, 54.83262500500001 4.3319140030000085, 54.665953005000006 4.331919002999996, 54.66595000500001 3.998578001999988))"
mijnbouw_blokverdeling_ncp.50,0,,F5,,,"POLYGON ((54.665953005000006 4.331919002999996, 54.83262500500001 4.3319140030000085, 54.832628005000004 4.6652560030000245, 54.665956005 4.665264003000004, 54.665953005000006 4.331919002999996))"
mijnbouw_blokverdeling_ncp.51,0,,F6,,,"POLYGON ((54.665956005 4.665264003000004, 54.832628005000004 4.6652560030000245, 54.83263300499999 4.998600002999979, 54.665961004999986 4.99860600300002, 54.665956005 4.665264003000004))"
mijnbouw_blokverdeling_ncp.52,0,,F7,,,"POLYGON ((54.49927800500001 3.9985860020000246, 54.66595000500001 3.998578001999988, 54.665953005000006 4.331919002999996, 54.499281005 4.331928002999973, 54.49927800500001 3.9985860020000246))"
mijnbouw_blokverdeling_ncp.53,0,,F8,,,"POLYGON ((54.499281005 4.331928002999973, 54.665953005000006 4.331919002999996, 54.665956005 4.665264003000004, 54.499283004999995 4.665269002999992, 54.499281005 4.331928002999973))"
mijnbouw_blokverdeling_ncp.54,0,,F9,,,"POLYGON ((54.499283004999995 4.665269002999992, 54.665956005 4.665264003000004, 54.665961004999986 4.99860600300002, 54.619306005 4.998611003000008, 54.49928900499998 4.998611003000008, 54.499283004999995 4.665269002999992))"
mijnbouw_blokverdeling_ncp.55,0,,F10,,,"POLYGON ((54.332606005 3.9985920020000094, 54.49927800500001 3.9985860020000246, 54.499281005 4.331928002999973, 54.332608005 4.331933003000017, 54.332606005 3.9985920020000094))"
mijnbouw_blokverdeling_ncp.56,0,,F11,,,"POLYGON ((54.332608005 4.331933003000017, 54.499281005 4.331928002999973, 54.499283004999995 4.665269002999992, 54.33261100499999 4.6652750029999766, 54.332608005 4.331933003000017))"
mijnbouw_blokverdeling_ncp.57,0,,F12,,,"POLYGON ((54.33261100499999 4.6652750029999766, 54.499283004999995 4.665269002999992, 54.49928900499998 4.998611003000008, 54.332617004999975 4.998617002999993, 54.33261100499999 4.6652750029999766))"
mijnbouw_blokverdeling_ncp.58,0,,F13,,,"POLYGON ((54.165933005 3.998597001999997, 54.332606005 3.9985920020000094, 54.332608005 4.331933003000017, 54.16593600499999 4.331939003000002, 54.165933005 3.998597001999997))"
mijnbouw_blokverdeling_ncp.59,0,,F14,,,"POLYGON ((54.16593600499999 4.331939003000002, 54.332608005 4.331933003000017, 54.33261100499999 4.6652750029999766, 54.165939004999984 4.665281003000018, 54.16593600499999 4.331939003000002))"
mijnbouw_blokverdeling_ncp.60,0,,F15,,,"POLYGON ((54.165939004999984 4.665281003000018, 54.33261100499999 4.6652750029999766, 54.332617004999975 4.998617002999993, 54.16594400499997 4.99862200299998, 54.165939004999984 4.665281003000018))"
mijnbouw_blokverdeling_ncp.61,0,,F16,,,"POLYGON ((53.999261004000005 3.9986030019999816, 54.165933005 3.998597001999997, 54.16593600499999 4.331939003000002, 53.999264004 4.33194400299999, 53.999261004000005 3.9986030019999816))"
mijnbouw_blokverdeling_ncp.62,0,,F17,,,"POLYGON ((53.999264004 4.33194400299999, 54.16593600499999 4.331939003000002, 54.165939004999984 4.665281003000018, 53.99926700399999 4.665286003000006, 53.999264004 4.33194400299999))"
mijnbouw_blokverdeling_ncp.63,0,,F18,,,"POLYGON ((53.99926700399999 4.665286003000006, 54.165939004999984 4.665281003000018, 54.16594400499997 4.99862200299998, 53.99927200399998 4.998628003000022, 53.99926700399999 4.665286003000006))"
mijnbouw_blokverdeling_ncp.64,0,,G7,,,"POLYGON ((54.49928900499998 4.998611003000008, 54.619306005 4.998611003000008, 54.49929200499997 5.279589004000002, 54.49928900499998 4.998611003000008))"
mijnbouw_blokverdeling_ncp.65,0,,G10,,,"POLYGON ((54.332617004999975 4.998617002999993, 54.49928900499998 4.998611003000008, 54.49929200499997 5.279589004000002, 54.47677800500003 5.331953004000013, 54.332619005000026 5.3319580040000005, 54.332617004999975 4.998617002999993))"
mijnbouw_blokverdeling_ncp.66,0,,G11,,,"POLYGON ((54.332619005000026 5.3319580040000005, 54.47677800500003 5.331953004000013, 54.33262200500002 5.664650004000009, 54.332619005000026 5.3319580040000005))"
mijnbouw_blokverdeling_ncp.67,0,,G13,,,"POLYGON ((54.16594400499997 4.99862200299998, 54.332617004999975 4.998617002999993, 54.332619005000026 5.3319580040000005, 54.16594700500002 5.331964003999985, 54.16594400499997 4.99862200299998))"
mijnbouw_blokverdeling_ncp.68,0,,G14,,,"POLYGON ((54.16594700500002 5.331964003999985, 54.332619005000026 5.3319580040000005, 54.33262200500002 5.664650004000009, 54.33234200499999 5.6653000040000165, 54.16595000500001 5.665306004000001, 54.16594700500002 5.331964003999985))"
mijnbouw_blokverdeling_ncp.69,0,,G15,,,"POLYGON ((54.16595000500001 5.665306004000001, 54.33234200499999 5.6653000040000165, 54.18594400500001 5.998639003999983, 54.165956005 5.99864700400002, 54.16595000500001 5.665306004000001))"
mijnbouw_blokverdeling_ncp.70,0,,G16,,,"POLYGON ((53.99927200399998 4.998628003000022, 54.16594400499997 4.99862200299998, 54.16594700500002 5.331964003999985, 53.999275004000026 5.331969003999973, 53.99927200399998 4.998628003000022))"
mijnbouw_blokverdeling_ncp.71,0,,G17,,,"POLYGON ((53.999275004000026 5.331969003999973, 54.16594700500002 5.331964003999985, 54.16595000500001 5.665306004000001, 53.99927800400002 5.665311003999989, 53.999275004000026 5.331969003999973))"
mijnbouw_blokverdeling_ncp.72,0,,G18,,,"POLYGON ((53.99927800400002 5.665311003999989, 54.16595000500001 5.665306004000001, 54.165956005 5.99864700400002, 53.999283004000006 5.998653004000005, 53.99927800400002 5.665311003999989))"
mijnbouw_blokverdeling_ncp.73,0,,H13,,,"POLYGON ((54.165956005 5.99864700400002, 54.18594400500001 5.998639003999983, 54.165956005 6.010192003999975, 54.165956005 5.99864700400002))"
mijnbouw_blokverdeling_ncp.74,0,,H16,,,"POLYGON ((53.999283004000006 5.998653004000005, 54.165956005 5.99864700400002, 54.165956005 6.010192003999975, 53.999283004000006 6.1059560040000065, 53.999283004000006 5.998653004000005))"
mijnbouw_blokverdeling_ncp.75,0,,J3,,,"POLYGON ((53.83257500399998 2.9050670010000204, 53.96258300400001 2.8652500009999926, 53.99924700399998 2.856231001000026, 53.99924700399998 2.9985780009999985, 53.83257500399998 2.998583000999986, 53.83257500399998 2.9050670010000204))"
mijnbouw_blokverdeling_ncp.76,0,,J6,,,"POLYGON ((53.66590300399997 2.9558890010000027, 53.667583003999994 2.9552500010000244, 53.83257500399998 2.9050670010000204, 53.83257500399998 2.998583000999986, 53.66590300399997 2.9985890010000276, 53.66590300399997 2.9558890010000027))"
mijnbouw_blokverdeling_ncp.77,0,,J9,,,"POLYGON ((53.53695600399999 2.99859200100002, 53.584222004000026 2.986917000999995, 53.66590300399997 2.9558890010000027, 53.66590300399997 2.9985890010000276, 53.53695600399999 2.99859200100002))"
mijnbouw_blokverdeling_ncp.78,0,,K1,,,"POLYGON ((53.83257500399998 2.998583000999986, 53.99924700399998 2.9985780009999985, 53.999253004000025 3.3319190020000065, 53.83258100400002 3.3319250019999913, 53.83257500399998 2.998583000999986))"
mijnbouw_blokverdeling_ncp.79,0,,K2,,,"POLYGON ((53.83258100400002 3.3319250019999913, 53.999253004000025 3.3319190020000065, 53.99925600400002 3.6652610020000225, 53.832583004000014 3.6652670020000073, 53.83258100400002 3.3319250019999913))"
mijnbouw_blokverdeling_ncp.80,0,,K3,,,"POLYGON ((53.832583004000014 3.6652670020000073, 53.99925600400002 3.6652610020000225, 53.999261004000005 3.9986030019999816, 53.832589004 3.998608002000026, 53.832583004000014 3.6652670020000073))"
mijnbouw_blokverdeling_ncp.81,0,,K4,,,"POLYGON ((53.66590300399997 2.9985890010000276, 53.83257500399998 2.998583000999986, 53.83258100400002 3.3319250019999913, 53.665908004000016 3.331931001999976, 53.66590300399997 2.9985890010000276))"
mijnbouw_blokverdeling_ncp.82,0,,K5,,,"POLYGON ((53.665908004000016 3.331931001999976, 53.83258100400002 3.3319250019999913, 53.832583004000014 3.6652670020000073, 53.66591100400001 3.6652720019999947, 53.665908004000016 3.331931001999976))"
mijnbouw_blokverdeling_ncp.83,0,,K6,,,"POLYGON ((53.66591100400001 3.6652720019999947, 53.832583004000014 3.6652670020000073, 53.832589004 3.998608002000026, 53.66591700399999 3.9986140020000107, 53.66591100400001 3.6652720019999947))"
mijnbouw_blokverdeling_ncp.84,0,,K7,,,"POLYGON ((53.49923300400002 3.007883000999982, 53.53695600399999 2.99859200100002, 53.66590300399997 2.9985890010000276, 53.665908004000016 3.331931001999976, 53.49923600400001 3.3319360020000204, 53.49923300400002 3.007883000999982))"
mijnbouw_blokverdeling_ncp.85,0,,K8,,,"POLYGON ((53.49923600400001 3.3319360020000204, 53.665908004000016 3.331931001999976, 53.66591100400001 3.6652720019999947, 53.499239004 3.6652780019999796, 53.49923600400001 3.3319360020000204))"
mijnbouw_blokverdeling_ncp.86,0,,K9,,,"POLYGON ((53.499239004 3.6652780019999796, 53.66591100400001 3.6652720019999947, 53.66591700399999 3.9986140020000107, 53.49924400399999 3.998619001999998, 53.499239004 3.6652780019999796))"
mijnbouw_blokverdeling_ncp.87,0,,K10,,,"POLYGON ((53.33256100400001 3.047767001000011, 53.46922200400002 3.0152500010000267, 53.49923300400002 3.007883000999982, 53.49923600400001 3.3319360020000204, 53.332564004000005 3.3319420020000052, 53.33256100400001 3.047767001000011))"
mijnbouw_blokverdeling_ncp.88,0,,K11,,,"POLYGON ((53.332564004000005 3.3319420020000052, 53.49923600400001 3.3319360020000204, 53.499239004 3.6652780019999796, 53.332567004 3.6652830020000238, 53.332564004000005 3.3319420020000052))"
mijnbouw_blokverdeling_ncp.89,0,,K12,,,"POLYGON ((53.332567004 3.6652830020000238, 53.499239004 3.6652780019999796, 53.49924400399999 3.998619001999998, 53.332572003999985 3.998625001999983, 53.332567004 3.6652830020000238))"
mijnbouw_blokverdeling_ncp.90,0,,K13,,,"POLYGON ((53.16588900400001 3.093717001000016, 53.300889004 3.0552780009999765, 53.33256100400001 3.047767001000011, 53.332564004000005 3.3319420020000052, 53.165892004 3.3319470019999926, 53.16588900400001 3.093717001000016))"
mijnbouw_blokverdeling_ncp.91,0,,K14,,,"POLYGON ((53.165892004 3.3319470019999926, 53.332564004000005 3.3319420020000052, 53.332567004 3.6652830020000238, 53.165894003999995 3.6652890020000086, 53.165892004 3.3319470019999926))"
mijnbouw_blokverdeling_ncp.92,0,,K15,,,"POLYGON ((53.165894003999995 3.6652890020000086, 53.332567004 3.6652830020000238, 53.332572003999985 3.998625001999983, 53.16590000399998 3.9986280019999754, 53.165894003999995 3.6652890020000086))"
mijnbouw_blokverdeling_ncp.93,0,,K16,,,"POLYGON ((52.999217004 3.140847001999987, 53.16588900400001 3.093717001000016, 53.165892004 3.3319470019999926, 52.999219004 3.3319530019999775, 52.999217004 3.140847001999987))"
mijnbouw_blokverdeling_ncp.94,0,,K17,,,"POLYGON ((52.999219004 3.3319530019999775, 53.165892004 3.3319470019999926, 53.165894003999995 3.6652890020000086, 52.99922500399998 3.665292002000001, 52.999219004 3.3319530019999775))"
mijnbouw_blokverdeling_ncp.95,0,,K18,,,"POLYGON ((52.99922500399998 3.665292002000001, 53.165894003999995 3.6652890020000086, 53.16590000399998 3.9986280019999754, 52.999228003999974 3.9986330020000196, 52.99922500399998 3.665292002000001))"
mijnbouw_blokverdeling_ncp.96,0,,L1,,,"POLYGON ((53.832589004 3.998608002000026, 53.999261004000005 3.9986030019999816, 53.999264004 4.33194400299999, 53.83259200399999 4.3319500029999745, 53.832589004 3.998608002000026))"
mijnbouw_blokverdeling_ncp.97,0,,L2,,,"POLYGON ((53.83259200399999 4.3319500029999745, 53.999264004 4.33194400299999, 53.99926700399999 4.665286003000006, 53.832594003999986 4.6652920029999905, 53.83259200399999 4.3319500029999745))"
mijnbouw_blokverdeling_ncp.98,0,,L3,,,"POLYGON ((53.832594003999986 4.6652920029999905, 53.99926700399999 4.665286003000006, 53.99927200399998 4.998628003000022, 53.83260000400003 4.998633003000009, 53.832594003999986 4.6652920029999905))"
mijnbouw_blokverdeling_ncp.99,0,,L4,,,"POLYGON ((53.66591700399999 3.9986140020000107, 53.832589004 3.998608002000026, 53.83259200399999 4.3319500029999745, 53.66591900399999 4.331956003000016, 53.66591700399999 3.9986140020000107))"
mijnbouw_blokverdeling_ncp.100,0,,L5,,,"POLYGON ((53.66591900399999 4.331956003000016, 53.83259200399999 4.3319500029999745, 53.832594003999986 4.6652920029999905, 53.66592200399998 4.665297002999978, 53.66591900399999 4.331956003000016))"
mijnbouw_blokverdeling_ncp.101,0,,L6,,,"POLYGON ((53.66592200399998 4.665297002999978, 53.832594003999986 4.6652920029999905, 53.83260000400003 4.998633003000009, 53.66592800400002 4.998639002999994, 53.66592200399998 4.665297002999978))"
mijnbouw_blokverdeling_ncp.102,0,,L7,,,"POLYGON ((53.49924400399999 3.998619001999998, 53.66591700399999 3.9986140020000107, 53.66591900399999 4.331956003000016, 53.49924700399998 4.3319610030000035, 53.49924400399999 3.998619001999998))"
mijnbouw_blokverdeling_ncp.103,0,,L8,,,"POLYGON ((53.49924700399998 4.3319610030000035, 53.66591900399999 4.331956003000016, 53.66592200399998 4.665297002999978, 53.499250003999975 4.6653030030000195, 53.49924700399998 4.3319610030000035))"
mijnbouw_blokverdeling_ncp.104,0,,L9,,,"POLYGON ((53.499250003999975 4.6653030030000195, 53.66592200399998 4.665297002999978, 53.66592800400002 4.998639002999994, 53.49925600400002 4.998644002999981, 53.499250003999975 4.6653030030000195))"
mijnbouw_blokverdeling_ncp.105,0,,L10,,,"POLYGON ((53.332572003999985 3.998625001999983, 53.49924400399999 3.998619001999998, 53.49924700399998 4.3319610030000035, 53.33257500399998 4.331964002999996, 53.332572003999985 3.998625001999983))"
mijnbouw_blokverdeling_ncp.106,0,,L11,,,"POLYGON ((53.33257500399998 4.331964002999996, 53.49924700399998 4.3319610030000035, 53.499250003999975 4.6653030030000195, 53.33258100400002 4.665306003000012, 53.33257500399998 4.331964002999996))"
mijnbouw_blokverdeling_ncp.107,0,,L12,,,"POLYGON ((53.33258100400002 4.665306003000012, 53.499250003999975 4.6653030030000195, 53.49925600400002 4.998644002999981, 53.33673600399999 4.998647002999974, 53.332583004000014 4.981706002999999, 53.33258100400002 4.665306003000012))"
mijnbouw_blokverdeling_ncp.108,0,,L13,,,"POLYGON ((53.16590000399998 3.9986280019999754, 53.332572003999985 3.998625001999983, 53.33257500399998 4.331964002999996, 53.16590300399997 4.331969002999983, 53.16590000399998 3.9986280019999754))"
mijnbouw_blokverdeling_ncp.109,0,,L14,,,"POLYGON ((53.16590300399997 4.331969002999983, 53.33257500399998 4.331964002999996, 53.33258100400002 4.665306003000012, 53.165908004000016 4.665311002999999, 53.16590300399997 4.331969002999983))"
mijnbouw_blokverdeling_ncp.110,0,,L15,,,"POLYGON ((53.165908004000016 4.665311002999999, 53.33258100400002 4.665306003000012, 53.332583004000014 4.981706002999999, 53.32119200400001 4.935314002999974, 53.269194003999985 4.815819003000001, 53.165908004000016 4.726933002999999, 53.165908004000016 4.665311002999999))"
mijnbouw_blokverdeling_ncp.111,0,,L16,,,"POLYGON ((52.999228003999974 3.9986330020000196, 53.16590000399998 3.9986280019999754, 53.16590300399997 4.331969002999983, 52.99923100400002 4.331975003000025, 52.999228003999974 3.9986330020000196))"
