FID,jaar,bed_zosnol,bed_zosmar,bed_rupmar,bedzostot,bio_zosnol,bio_zosmar,bio_rupmar,biozostot,bio_tot,type_ws,hoofdgeb,gebied,deelgeb,gdb_geomattr_data,shape
zostera_noltei_2010.24,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258660.0001000017 600000.0001000017, 258640.0001000017 600000.0001000017, 258640.0001000017 600020, 258660.0001000017 600020, 258660.0001000017 600000.0001000017))"
zostera_noltei_2010.44,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258579.99980000034 600000.0001000017, 258560 600000.0001000017, 258560 600020, 258579.99980000034 600020, 258579.99980000034 600000.0001000017))"
zostera_noltei_2010.49,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258600.00019999966 600000.0001000017, 258579.99980000034 600000.0001000017, 258579.99980000034 600020, 258600.00019999966 600020, 258600.00019999966 600000.0001000017))"
zostera_noltei_2010.51,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258619.9998999983 600000.0001000017, 258600.00019999966 600000.0001000017, 258600.00019999966 600020, 258619.9998999983 600020, 258619.9998999983 600000.0001000017))"
zostera_noltei_2010.94,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258740.0001000017 600000.0001000017, 258720.0001000017 600000.0001000017, 258720.0001000017 600020, 258740.0001000017 600020, 258740.0001000017 600000.0001000017))"
zostera_noltei_2010.98,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258760.0001000017 600000.0001000017, 258740.0001000017 600000.0001000017, 258740.0001000017 600020, 258760.0001000017 600020, 258760.0001000017 600000.0001000017))"
zostera_noltei_2010.101,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258780 600000.0001000017, 258760.0001000017 600000.0001000017, 258760.0001000017 600020, 258780 600020, 258780 600000.0001000017))"
zostera_noltei_2010.102,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258800 600000.0001000017, 258780 600000.0001000017, 258780 600020, 258800 600020, 258800 600000.0001000017))"
zostera_noltei_2010.104,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258820 600000.0001000017, 258800 600000.0001000017, 258800 600020, 258820 600020, 258820 600000.0001000017))"
zostera_noltei_2010.125,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258680 600000.0001000017, 258660.0001000017 600000.0001000017, 258660.0001000017 600020, 258680 600020, 258680 600000.0001000017))"
zostera_noltei_2010.127,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258700 600000.0001000017, 258680 600000.0001000017, 258680 600020, 258700 600020, 258700 600000.0001000017))"
zostera_noltei_2010.135,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258720.0001000017 600000.0001000017, 258700 600000.0001000017, 258700 600020, 258720.0001000017 600020, 258720.0001000017 600000.0001000017))"
zostera_noltei_2010.159,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258100.0001000017 599800, 258079.9998999983 599800, 258079.9998999983 599820, 258100.0001000017 599820, 258100.0001000017 599800))"
zostera_noltei_2010.165,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258120 599800, 258100.0001000017 599800, 258100.0001000017 599820, 258120 599820, 258120 599800))"
zostera_noltei_2010.170,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258140 599800, 258120 599800, 258120 599820, 258140 599820, 258140 599800))"
zostera_noltei_2010.171,2010,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258160 599800, 258140 599800, 258140 599820, 258160 599820, 258160 599800))"
zostera_noltei_2010.173,2010,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258179.9998999983 599800, 258160 599800, 258160 599820, 258179.9998999983 599820, 258179.9998999983 599800))"
zostera_noltei_2010.215,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258560 600000.0001000017, 258540.0001000017 600000.0001000017, 258540.0001000017 600020, 258560 600020, 258560 600000.0001000017))"
zostera_noltei_2010.224,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258680 600500.0001999997, 258660.0001000017 600500.0001999997, 258660.0001000017 600519.9998999983, 258680 600519.9998999983, 258680 600500.0001999997))"
zostera_noltei_2010.225,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258740.0001000017 600500.0001999997, 258720.0001000017 600500.0001999997, 258720.0001000017 600519.9998999983, 258740.0001000017 600519.9998999983, 258740.0001000017 600500.0001999997))"
zostera_noltei_2010.226,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258720.0001000017 600500.0001999997, 258700 600500.0001999997, 258700 600519.9998999983, 258720.0001000017 600519.9998999983, 258720.0001000017 600500.0001999997))"
zostera_noltei_2010.227,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258579.99980000034 600500.0001999997, 258560 600500.0001999997, 258560 600519.9998999983, 258579.99980000034 600519.9998999983, 258579.99980000034 600500.0001999997))"
zostera_noltei_2010.229,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258640.0001000017 600500.0001999997, 258619.9998999983 600500.0001999997, 258619.9998999983 600519.9998999983, 258640.0001000017 600519.9998999983, 258640.0001000017 600500.0001999997))"
zostera_noltei_2010.231,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258600.00019999966 600500.0001999997, 258579.99980000034 600500.0001999997, 258579.99980000034 600519.9998999983, 258600.00019999966 600519.9998999983, 258600.00019999966 600500.0001999997))"
zostera_noltei_2010.232,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258700 600500.0001999997, 258680 600500.0001999997, 258680 600519.9998999983, 258700 600519.9998999983, 258700 600500.0001999997))"
zostera_noltei_2010.234,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258560 600500.0001999997, 258540.0001000017 600500.0001999997, 258540.0001000017 600519.9998999983, 258560 600519.9998999983, 258560 600500.0001999997))"
zostera_noltei_2010.289,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258060 599800, 258040 599800, 258040 599820, 258060 599820, 258060 599800))"
zostera_noltei_2010.305,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258640.0001000017 600000.0001000017, 258619.9998999983 600000.0001000017, 258619.9998999983 600020, 258640.0001000017 600020, 258640.0001000017 600000.0001000017))"
zostera_noltei_2010.317,2010,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258459.99980000034 600500.0001999997, 258439.9998999983 600500.0001999997, 258439.9998999983 600520.0001000017, 258459.99980000034 600520.0001000017, 258459.99980000034 600500.0001999997))"
zostera_noltei_2010.321,2010,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258419.9998999983 600500.0001999997, 258399.9998999983 600500.0001999997, 258399.9998999983 600520.0001000017, 258419.9998999983 600520.0001000017, 258419.9998999983 600500.0001999997))"
zostera_noltei_2010.362,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258439.9998999983 600500.0001999997, 258419.9998999983 600500.0001999997, 258419.9998999983 600520.0001000017, 258439.9998999983 600520.0001000017, 258439.9998999983 600500.0001999997))"
zostera_noltei_2010.394,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258079.9998999983 599800, 258060 599800, 258060 599820, 258079.9998999983 599820, 258079.9998999983 599800))"
zostera_noltei_2010.406,2010,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258399.9998999983 600500.0001999997, 258380 600500.0001999997, 258380 600520.0001000017, 258399.9998999983 600520.0001000017, 258399.9998999983 600500.0001999997))"
zostera_noltei_2010.463,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258199.9998999983 599800, 258179.9998999983 599800, 258179.9998999983 599820, 258199.9998999983 599820, 258199.9998999983 599800))"
zostera_noltei_2010.464,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258280 599800, 258260 599800, 258260 599820, 258280 599820, 258280 599800))"
zostera_noltei_2010.467,2010,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258240 599800, 258220.0001000017 599800, 258220.0001000017 599820, 258240 599820, 258240 599800))"
zostera_noltei_2010.468,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258320.0001000017 599800, 258299.9998999983 599800, 258299.9998999983 599820, 258320.0001000017 599820, 258320.0001000017 599800))"
zostera_noltei_2010.469,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258340 599800, 258320.0001000017 599800, 258320.0001000017 599820, 258340 599820, 258340 599800))"
zostera_noltei_2010.473,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258299.9998999983 599800, 258280 599800, 258280 599820, 258299.9998999983 599820, 258299.9998999983 599800))"
zostera_noltei_2010.475,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258220.0001000017 599800, 258199.9998999983 599800, 258199.9998999983 599820, 258220.0001000017 599820, 258220.0001000017 599800))"
zostera_noltei_2010.536,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258500 600000.0001000017, 258480 600000.0001000017, 258480 600020, 258500 600020, 258500 600000.0001000017))"
zostera_noltei_2010.556,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258380 599800, 258360 599800, 258360 599820, 258380 599820, 258380 599800))"
zostera_noltei_2010.557,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258419.9998999983 599800, 258399.9998999983 599800, 258399.9998999983 599820, 258419.9998999983 599820, 258419.9998999983 599800))"
zostera_noltei_2010.558,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258360 599800, 258340 599800, 258340 599820, 258360 599820, 258360 599800))"
zostera_noltei_2010.573,2010,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258360 600000.0001000017, 258340 600000.0001000017, 258340 600020, 258360 600020, 258360 600000.0001000017))"
zostera_noltei_2010.574,2010,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258380 600000.0001000017, 258360 600000.0001000017, 258360 600020, 258380 600020, 258380 600000.0001000017))"
zostera_noltei_2010.615,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258660.0001000017 600500.0001999997, 258640.0001000017 600500.0001999997, 258640.0001000017 600519.9998999983, 258660.0001000017 600519.9998999983, 258660.0001000017 600500.0001999997))"
zostera_noltei_2010.616,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258540.0001000017 600500.0001999997, 258519.9998999983 600500.0001999997, 258519.9998999983 600519.9998999983, 258540.0001000017 600519.9998999983, 258540.0001000017 600500.0001999997))"
zostera_noltei_2010.697,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258399.9998999983 600000.0001000017, 258380 600000.0001000017, 258380 600020, 258399.9998999983 600020, 258399.9998999983 600000.0001000017))"
zostera_noltei_2010.700,2010,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258260 599800, 258240 599800, 258240 599820, 258260 599820, 258260 599800))"
zostera_noltei_2010.824,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258619.9998999983 600500.0001999997, 258600.00019999966 600500.0001999997, 258600.00019999966 600519.9998999983, 258619.9998999983 600519.9998999983, 258619.9998999983 600500.0001999997))"
zostera_noltei_2010.842,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258120 600500.0001999997, 258100.0001000017 600500.0001999997, 258100.0001000017 600519.9998999983, 258120 600519.9998999983, 258120 600500.0001999997))"
zostera_noltei_2010.844,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258160 600500.0001999997, 258140 600500.0001999997, 258140 600519.9998999983, 258160 600519.9998999983, 258160 600500.0001999997))"
zostera_noltei_2010.869,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258140 600500.0001999997, 258120 600500.0001999997, 258120 600519.9998999983, 258140 600519.9998999983, 258140 600500.0001999997))"
zostera_noltei_2010.882,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258500 600500.0001999997, 258480 600500.0001999997, 258480 600520.0001000017, 258500 600519.9998999983, 258500 600500.0001999997))"
zostera_noltei_2010.963,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258519.9998999983 600500.0001999997, 258500 600500.0001999997, 258500 600519.9998999983, 258519.9998999983 600519.9998999983, 258519.9998999983 600500.0001999997))"
zostera_noltei_2010.988,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258419.9998999983 600000.0001000017, 258399.9998999983 600000.0001000017, 258399.9998999983 600020, 258419.9998999983 600020, 258419.9998999983 600000.0001000017))"
zostera_noltei_2010.995,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258280 600000.0001000017, 258260 600000.0001000017, 258260 600020, 258280 600020, 258280 600000.0001000017))"
zostera_noltei_2010.999,2010,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258299.9998999983 600000.0001000017, 258280 600000.0001000017, 258280 600020, 258299.9998999983 600020, 258299.9998999983 600000.0001000017))"
zostera_noltei_2010.1004,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258519.9998999983 600000.0001000017, 258500 600000.0001000017, 258500 600020, 258519.9998999983 600020, 258519.9998999983 600000.0001000017))"
zostera_noltei_2010.1012,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258540.0001000017 600000.0001000017, 258519.9998999983 600000.0001000017, 258519.9998999983 600020, 258540.0001000017 600020, 258540.0001000017 600000.0001000017))"
zostera_noltei_2010.1061,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258340 600000.0001000017, 258320.0001000017 600000.0001000017, 258320.0001000017 600020, 258340 600020, 258340 600000.0001000017))"
zostera_noltei_2010.1158,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258260 600000.0001000017, 258240 600000.0001000017, 258240 600020, 258260 600020, 258260 600000.0001000017))"
zostera_noltei_2010.1161,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258240 600000.0001000017, 258220.0001000017 600000.0001000017, 258220.0001000017 600020, 258240 600020, 258240 600000.0001000017))"
zostera_noltei_2010.1166,2010,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258480 600500.0001999997, 258459.99980000034 600500.0001999997, 258459.99980000034 600520.0001000017, 258480 600520.0001000017, 258480 600500.0001999997))"
zostera_noltei_2010.1213,2010,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258440.0001000017 600000.0001000017, 258419.9998999983 600000.0001000017, 258419.9998999983 600020, 258440.0001000017 600020, 258440.0001000017 600000.0001000017))"
