AreaManagerId,AreaId,UsageId,AreaIdValidityExtension,StartValidityExtension,IndexNumberValidityRestriction,StartDayTimeFrameValidityRestriction,EndDayTimeFrameValidityRestriction,StartDurationValidityRestriction,EndDurationValidityRestriction
307,BEPERKTP,BDB6,B6,20190101000000,3,ZATERDAG,ZONDAG,0,2400
307,BEPERKTP,BDB8,B8,20190101000000,1,MAANDAG,VRIJDAG,0,700
307,BEPERKTP,BDA1,A1,20190101000000,3,ZATERDAG,ZONDAG,0,2400
307,BEPERKTP,BDB2,B2,20190101000000,2,MAANDAG,VRIJDAG,1900,2400
307,BEPERKTP,BDA1,A1,20190101000000,2,MAANDAG,VRIJDAG,1900,2400
307,BEPERKTP,BDB4,B4,20190101000000,1,MAANDAG,VRIJDAG,0,700
307,BEPERKTP,BDB1,B1,20190101000000,1,MAANDAG,VRIJDAG,0,700
307,BEPERKTP,BDB5,B5,20190101000000,1,MAANDAG,VRIJDAG,0,700
307,BEPERKTP,BDB8,B8,20190101000000,3,ZATERDAG,ZONDAG,0,2400
307,BEPERKTP,BDB5,B5,20190101000000,2,MAANDAG,VRIJDAG,1900,2400
307,BEPERKTP,BDB2,B2,20190101000000,1,MAANDAG,VRIJDAG,0,700
307,BEPERKTP,BDB3,B3,20190101000000,3,ZATERDAG,ZONDAG,0,2400
307,BEPERKTP,BDB4,B4,20190101000000,2,MAANDAG,VRIJDAG,1900,2400
307,BEPERKTP,BDB1,B1,20190101000000,2,MAANDAG,VRIJDAG,1900,2400
307,BEPERKTP,BDB3,B3,20190101000000,2,MAANDAG,VRIJDAG,1900,2400
307,BEPERKTP,BDB5,B5,20190101000000,3,ZATERDAG,ZONDAG,0,2400
307,BEPERKTP,BDA2,A2,20190101000000,3,ZATERDAG,ZONDAG,0,2400
307,BEPERKTP,BDB7,B7,20190101000000,3,ZATERDAG,ZONDAG,0,2400
307,BEPERKTP,BDA2,A2,20190101000000,2,MAANDAG,VRIJDAG,1900,2400
307,BEPERKTP,BDB2,B2,20190101000000,3,ZATERDAG,ZONDAG,0,2400
307,BEPERKTP,BDA3,A3,20190101000000,1,MAANDAG,VRIJDAG,0,700
363,T12B_U01,BETAALDP,T12B,20111003100000,1,MAANDAG,VRIJDAG,1600,1900
307,BEPERKTP,BDB7,B7,20190101000000,1,MAANDAG,VRIJDAG,0,700
307,BEPERKTP,BDB4,B4,20190101000000,3,ZATERDAG,ZONDAG,0,2400
307,BEPERKTP,BDA3,A3,20190101000000,2,MAANDAG,VRIJDAG,1900,2400
307,BEPERKTP,BDB1,B1,20190101000000,3,ZATERDAG,ZONDAG,0,2400
307,BEPERKTP,BDA3,A3,20190101000000,3,ZATERDAG,ZONDAG,0,2400
307,BEPERKTP,BDB7,B7,20190101000000,2,MAANDAG,VRIJDAG,1900,2400
307,BEPERKTP,BDB3,B3,20190101000000,1,MAANDAG,VRIJDAG,0,700
307,BEPERKTP,BDB6,B6,20190101000000,1,MAANDAG,VRIJDAG,1900,2400
307,BEPERKTP,BDA2,A2,20190101000000,1,MAANDAG,VRIJDAG,0,700
307,BEPERKTP,BDB8,B8,20190101000000,2,MAANDAG,VRIJDAG,1900,2400
356,VMARKT,MRKT,VZONE_B2,20180101000000,1,ZONDAG,VRIJDAG,0,2400
307,BEPERKTP,BDA1,A1,20190101000000,1,MAANDAG,VRIJDAG,0,700
718,VLIS_ALLES,VERGUNP,VLIS_B3,20180101000000,2,MAANDAG,ZONDAG,0,900
718,VLIS_ALLES,VERGUNP,VLIS_A1,20180101000000,2,MAANDAG,ZONDAG,0,900
718,VLIS_ALLES,VERGUNP,VLIS_B2,20180101000000,2,MAANDAG,ZONDAG,0,900
718,VLIS_ALLES,VERGUNP,VLIS_B4,20180101000000,1,MAANDAG,ZONDAG,2100,2400
361,C2,BEWONERP,C2,20120608093000,1,MAANDAG,ZATERDAG,1000,1800
718,VLIS_ALLES,VERGUNP,VLIS_B2,20180101000000,1,MAANDAG,ZONDAG,2100,2400
718,VLIS_ALLES,VERGUNP,VLIS_A2,20180101000000,2,MAANDAG,ZONDAG,0,900
718,VLIS_ALLES,VERGUNP,VLIS_B1,20180101000000,2,MAANDAG,ZONDAG,0,900
200,1008_818,KK,1008,20180101000000,2,MAANDAG,VRIJDAG,1800,2400
200,1025_818,KK,1025,20180101000000,1,MAANDAG,VRIJDAG,0,800
200,1027_821,WW,1027,20180101000000,2,MAANDAG,ZONDAG,2100,2400
200,1023_818,KK,1023,20180101000000,2,MAANDAG,VRIJDAG,1800,2400
200,1003_818,KK,1003,20180101000000,2,MAANDAG,VRIJDAG,1800,2400
200,1001_821,WW,1001,20180101000000,1,MAANDAG,ZONDAG,0,800
200,1016_821,WW,1016,20180101000000,1,MAANDAG,ZONDAG,0,800
200,1009_818,KK,1009,20180101000000,3,ZATERDAG,ZONDAG,0,2400
200,1007_821,WW,1007,20180101000000,2,MAANDAG,ZONDAG,2100,2400
200,1033_818,KK,1033,20180101000000,3,ZATERDAG,ZONDAG,0,2400
200,1038_818,KK,1038,20180101000000,2,MAANDAG,VRIJDAG,1800,2400
200,1038_818,KK,1038,20180101000000,3,ZATERDAG,ZONDAG,0,2400
200,1038_821,WW,1038,20180101000000,2,MAANDAG,ZONDAG,2100,2400
200,1032_818,KK,1032,20180101000000,1,MAANDAG,VRIJDAG,0,800
200,1014_821,WW,1014,20180101000000,1,MAANDAG,ZONDAG,0,800
200,1014_818,KK,1014,20180101000000,1,MAANDAG,VRIJDAG,0,800
200,1050_818,KK,1050,20180101000000,1,MAANDAG,VRIJDAG,0,800
200,1029_818,KK,1029,20180101000000,1,MAANDAG,VRIJDAG,0,800
200,1009_821,WW,1009,20180101000000,1,MAANDAG,ZONDAG,0,800
200,1041_818,KK,1041,20180101000000,1,MAANDAG,VRIJDAG,0,800
200,1036_818,KK,1036,20180101000000,3,ZATERDAG,ZONDAG,0,2400
200,1027_818,KK,1027,20180101000000,1,MAANDAG,VRIJDAG,0,800
200,1033_821,WW,1033,20180101000000,1,MAANDAG,ZONDAG,0,800
200,1007_818,KK,1007,20180101000000,2,MAANDAG,VRIJDAG,1800,2400
200,1023_821,WW,1023,20180101000000,1,MAANDAG,ZONDAG,0,800
200,1011_821,WW,1011,20180101000000,1,MAANDAG,ZONDAG,0,800
200,1042_818,KK,1042,20180101000000,3,ZATERDAG,ZONDAG,0,2400
200,1037_821,WW,1037,20180101000000,1,MAANDAG,ZONDAG,0,800
200,1004_818,KK,1004,20180101000000,2,MAANDAG,VRIJDAG,1800,2400
200,1025_818,KK,1025,20180101000000,3,ZATERDAG,ZONDAG,0,2400
200,1048_818,KK,1048,20180101000000,3,ZATERDAG,ZONDAG,0,2400
200,1016_821,WW,1016,20180101000000,2,MAANDAG,ZONDAG,2100,2400
200,1037_821,WW,1037,20180101000000,2,MAANDAG,ZONDAG,2100,2400
200,1040_821,WW,1040,20180101000000,1,MAANDAG,ZONDAG,0,800
200,1010_821,WW,1010,20180101000000,1,MAANDAG,ZONDAG,0,800
200,1032_821,WW,1032,20180101000000,2,MAANDAG,ZONDAG,2100,2400
200,1040_818,KK,1040,20180101000000,3,ZATERDAG,ZONDAG,0,2400
200,1029_821,WW,1029,20180101000000,2,MAANDAG,ZONDAG,2100,2400
200,1030_821,WW,1030,20180101000000,1,MAANDAG,ZONDAG,0,800
200,1044_818,KK,1044,20180101000000,3,ZATERDAG,ZONDAG,0,2400
200,1014_821,WW,1014,20180101000000,2,MAANDAG,ZONDAG,2100,2400
200,1005_818,KK,1005,20180101000000,1,MAANDAG,VRIJDAG,0,800
200,1033_818,KK,1033,20180101000000,2,MAANDAG,VRIJDAG,1800,2400
228,KUI-S5_BEW,BEWONERS,KUIP_BEW,20210101000000,3,ZONDAG,ZONDAG,0,2400
228,KUI-S7_BEW,BEWONERS,S7_BEW,20210101000000,2,DONDERDAG,DONDERDAG,0,2400
228,KUI-S7_BEW,BEWONERS,KUIP_BEW,20210101000000,3,ZONDAG,ZONDAG,0,2400
392,WEST,INCIDENTPO,WEST,20220304000000,7,ZONDAG,ZONDAG,900,1330
363,T12B_U01,BETAALDP,T12B,20111003100000,2,MAANDAG,VRIJDAG,900,1600
173,V_WW,BEDRIJFP,ZONE2,20190101000000,5,WOENSDAG,DONDERDAG,1800,900
518,T_R21,BETAALDP,T_R17,20160831000000,1,MAANDAG,ZONDAG,2100,2400
518,T12,BETAALDP,T12G,20190701000000,1,MAANDAG,ZATERDAG,900,1800
518,T08,BETAALDP,T08D,20170421000000,3,ZONDAG,ZONDAG,1300,2400
518,T01,BETAALDP,T14,20190701000000,1,MAANDAG,ZATERDAG,900,1300
518,T08,BETAALDP,T01,20190701000000,1,MAANDAG,VRIJDAG,1700,2400
518,01S,MANTELZP,01H,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,12,BEZOEKP,12I,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,14,BEDRIJFP,14C,20190701000000,1,MAANDAG,ZATERDAG,1300,1700
518,12,VVEP,12H,20190701000000,1,MAANDAG,VRIJDAG,900,1700
518,43,BEZOEKP,43K,20160824000000,1,MAANDAG,ZATERDAG,1000,1700
518,12,BEZOEKP,12G,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,01,VAKANTIEP,01H,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,T12,BETAALDP,T12I,20190701000000,1,MAANDAG,ZATERDAG,900,1800
518,T_R22,BETAALDP,T_R21,20160831000000,1,MAANDAG,ZONDAG,1700,1800
518,12,BEWONERP,12C,20190701000000,1,MAANDAG,ZATERDAG,900,1700
173,V_WW,BEDRIJFP,ZONE1,20190101000000,1,DINSDAG,WOENSDAG,1800,900
518,12,2WAYBEDR,12C,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,T43F,BETAALDP,T43K,20160315000000,1,MAANDAG,ZATERDAG,1000,1300
518,T12,BETAALDP,T12F,20190701000000,1,MAANDAG,ZATERDAG,900,1800
518,12,2WAYBEDR,12G,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,T08,BETAALDP,T14,20190701000000,1,MAANDAG,VRIJDAG,1700,2400
518,12,VVEP,12J,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,01,BEWONERP,01H,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,12,MANTELZP,12G,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,12,VVEP,12C,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,12,MANTELZP,12H,20190701000000,1,MAANDAG,VRIJDAG,900,1700
518,12,BEDRIJFP,12F,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,12,BEZOEKP,12D,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,12,BEDRIJFP,12H,20190701000000,1,MAANDAG,VRIJDAG,900,1700
518,T10,BETAALDP,T08D,20170421000000,1,ZONDAG,ZONDAG,1300,2400
518,T10,BETAALDP,T10C,20151215000000,1,ZATERDAG,ZATERDAG,900,1700
518,12,BEDRIJFP,12G,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,14,BEWONERP,14C,20190701000000,1,MAANDAG,ZATERDAG,1300,1700
518,01S,VVEP,01H,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,85,BEDRIJFP,85H,20190701000000,1,MAANDAG,ZATERDAG,900,1700
153,NB-P,ONTHPOST,STADSERF,20190101000000,5,DONDERDAG,DONDERDAG,1400,1730
153,NB-P,ONTHPOST,STADSERF,20190101000000,1,DINSDAG,DINSDAG,2000,2400
153,NB-P,ONTHPOST,STADSERF,20190101000000,4,DONDERDAG,DONDERDAG,2000,2400
153,NB-P,ONTHPOST,STADSERF,20190101000000,12,VRIJDAG,VRIJDAG,0,1100
153,NB-B1,ONTHBEWBED,STADSERF,20190101000000,5,WOENSDAG,WOENSDAG,700,1700
153,NB-B2,ONTHBEWBED,STADSERF,20190101000000,2,DONDERDAG,DONDERDAG,700,2100
153,NB-P,ONTHPOST,STADSERF,20190101000000,18,ZATERDAG,ZATERDAG,0,1100
153,NB-P,ONTHPOST,STADSERF,20190101000000,8,MAANDAG,MAANDAG,1400,1730
153,NB-P,ONTHPOST,STADSERF,20190101000000,21,ZONDAG,ZONDAG,0,1100
153,NB-F,ONTHTAXI,STADSERF,20190101000000,3,VRIJDAG,VRIJDAG,0,600
153,NB-B2,ONTHBEWBED,STADSERF,20190101000000,4,VRIJDAG,VRIJDAG,700,1700
153,NB-P,ONTHPOST,STADSERF,20190101000000,14,WOENSDAG,WOENSDAG,1400,1730
153,NB-B1,ONTHBEWBED,STADSERF,20190101000000,2,DONDERDAG,DONDERDAG,700,2100
153,NB-P,ONTHPOST,STADSERF,20190101000000,17,ZATERDAG,ZATERDAG,1400,1730
153,NB-B1,ONTHBEWBED,STADSERF,20190101000000,3,MAANDAG,MAANDAG,700,1700
153,NB-F,ONTHTAXI,STADSERF,20190101000000,4,ZATERDAG,ZATERDAG,2300,2400
153,NB-P,ONTHPOST,STADSERF,20190101000000,16,ZATERDAG,ZATERDAG,2000,2400
153,NB-P,ONTHPOST,STADSERF,20190101000000,13,WOENSDAG,WOENSDAG,2000,2400
153,NB-P,ONTHPOST,STADSERF,20190101000000,9,MAANDAG,MAANDAG,0,1100
518,T10,BETAALDP,T10A,20151215000000,1,ZATERDAG,ZATERDAG,900,1700
518,12,VAKANTIEP,12I,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,12,BEWONERP,12H,20190701000000,1,MAANDAG,VRIJDAG,900,1700
518,T12B,BETAALDP,T12,20151215000000,1,MAANDAG,ZATERDAG,900,1800
518,12,VAKANTIEP,12F,20190701000000,1,MAANDAG,ZATERDAG,900,1700
173,V_WW,BEDRIJFP,ZONE2,20190101000000,4,VRIJDAG,MAANDAG,1800,900
518,01S,VAKANTIEP,01H,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,12,2WAYBEDR,12J,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,14,BEWONERP,14B,20190701000000,1,MAANDAG,ZATERDAG,1300,1700
518,01,MANTELZP,01H,20190701000000,1,MAANDAG,ZATERDAG,900,1700
173,V_WW,BEDRIJFP,ZONE2,20190101000000,3,MAANDAG,DINSDAG,1800,900
518,25,MANTELZP,25I,20190125000000,1,MAANDAG,ZATERDAG,900,1700
518,43,BEWONERP,43N,20160727000000,1,MAANDAG,ZATERDAG,1000,1800
518,12,BEWONERP,12I,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,T09,BETAALDP,T08D,20170421000000,1,ZATERDAG,ZATERDAG,900,2400
518,T12,BETAALDP,T30,20190701000000,1,MAANDAG,ZONDAG,900,1800
518,12,MANTELZP,12F,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,12,2WAYBEDR,12I,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,12,BEWONERP,12J,20190701000000,2,DONDERDAG,DONDERDAG,1700,2100
518,12,BEZOEKP,12J,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,14,MANTELZP,14B,20190701000000,1,MAANDAG,ZATERDAG,1300,1700
518,14,BEDRIJFP,14B,20190701000000,1,MAANDAG,ZATERDAG,1300,1700
173,V_WW,BEDRIJFP,ZONE1,20190101000000,2,DONDERDAG,VRIJDAG,1800,900
173,V_WW,BEDRIJFP,ZONE1,20190101000000,4,VRIJDAG,MAANDAG,1800,900
518,12,MANTELZP,12C,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,12,VAKANTIEP,12G,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,14,VAKANTIEP,14C,20190701000000,1,MAANDAG,ZATERDAG,1300,1700
518,12,BEDRIJFP,12C,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,12,2WAYBEDR,12J,20190701000000,2,DONDERDAG,DONDERDAG,1700,2100
518,12,VVEP,12I,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,T12E,BETAALDP,T14,20190701000000,1,ZONDAG,ZONDAG,1300,1800
518,12,BEDRIJFP,12J,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,12,BEWONERP,12G,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,12,VAKANTIEP,12C,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,T08,BETAALDP,T08D,20170421000000,1,MAANDAG,VRIJDAG,1700,2400
518,12,BEWONERP,12J,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,12,MANTELZP,12I,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,T12,BETAALDP,T12H,20190701000000,1,MAANDAG,ZATERDAG,900,1800
518,12,VVEP,12J,20190701000000,2,DONDERDAG,DONDERDAG,1700,2100
518,12,VVEP,12E,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,12,MANTELZP,12E,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,12,BEDRIJFP,12E,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,12,VAKANTIEP,12J,20190701000000,2,DONDERDAG,DONDERDAG,1700,2100
228,KUI-S5_BEW,BEWONERS,KUIP_BEW,20210101000000,2,ZATERDAG,ZATERDAG,0,2400
518,85,2WAYBEDR,85H,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,01,VVEP,01H,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,T08A,BETAALDP,T08,20151215000000,1,MAANDAG,VRIJDAG,1400,1700
228,KUI-WS_BEW,BEWONERS,KUIP_BEW,20210101000000,3,ZONDAG,ZONDAG,0,2400
518,85F,2WAYBEDR,85H,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,T_R10,BETAALDP,T_R03,20160831000000,1,MAANDAG,ZATERDAG,1700,2400
518,12,2WAYBEDR,12E,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,25,BEDRIJFP,25D,20161213000000,1,MAANDAG,ZATERDAG,900,1700
518,T08,BETAALDP,T14,20190701000000,3,ZONDAG,ZONDAG,1300,2400
518,14,MANTELZP,14C,20190701000000,1,MAANDAG,ZATERDAG,1300,1700
518,12,MANTELZP,12J,20190701000000,2,DONDERDAG,DONDERDAG,1700,2100
518,T01B,BETAALDP,T01G,20190313000000,1,MAANDAG,ZONDAG,900,1800
518,14,VAKANTIEP,14B,20190701000000,1,MAANDAG,ZATERDAG,1300,1700
518,14,2WAYBEDR,14C,20190701000000,1,MAANDAG,ZATERDAG,1300,1700
518,T_R03,BETAALDP,T_R17,20160831000000,1,ZONDAG,ZONDAG,900,1300
518,14,BEZOEKP,14C,20190701000000,1,MAANDAG,ZATERDAG,1300,1700
518,25,BEDRIJFP,25B,20161213000000,1,MAANDAG,ZATERDAG,900,1700
518,12,2WAYBEDR,12H,20190701000000,1,MAANDAG,VRIJDAG,900,1700
518,T12,BETAALDP,T01,20190701000000,1,MAANDAG,ZATERDAG,900,1800
518,12,MANTELZP,12J,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,43,BEDRIJFP,43N,20160727000000,1,MAANDAG,ZATERDAG,1000,1800
518,12,BEDRIJFP,12I,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,T23,BETAALDP,T19A,20190701000000,1,MAANDAG,ZONDAG,1300,1800
518,T12,BETAALDP,T12E,20190701000000,1,MAANDAG,ZATERDAG,900,1800
518,12,BEDRIJFP,12D,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,43,BEWONERP,43K,20160229000000,1,MAANDAG,ZATERDAG,1000,1700
518,00,BEWONERP,01H,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,T08,BETAALDP,T08B,20190701000000,1,ZATERDAG,ZATERDAG,900,1700
518,01S,BEZOEKP,01H,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,14,BEZOEKP,14B,20190701000000,1,MAANDAG,ZATERDAG,1300,1700
518,12,2WAYBEDR,12F,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,14,2WAYBEDR,14B,20190701000000,1,MAANDAG,ZATERDAG,1300,1700
518,14,VVEP,14B,20190701000000,1,MAANDAG,ZATERDAG,1300,1700
518,12,VAKANTIEP,12J,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,43,BEZOEKP,43N,20160727000000,1,MAANDAG,ZATERDAG,1000,1800
518,T14,BETAALDP,T08,20190701000000,1,MAANDAG,VRIJDAG,900,1300
518,T_R17,BETAALDP,T_R03,20160831000000,1,MAANDAG,ZONDAG,900,1800
363,T12B,BETAALDP,T12B_U01,20111003100000,2,MAANDAG,VRIJDAG,900,1600
518,12,VVEP,12F,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,T08,BETAALDP,T01,20190701000000,2,ZATERDAG,ZATERDAG,900,2400
518,25,BEWONERP,25D,20170328000000,1,MAANDAG,ZATERDAG,900,1700
518,12,BEWONERP,12F,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,T08,BETAALDP,T01,20190701000000,3,ZONDAG,ZONDAG,1300,2400
518,12,VAKANTIEP,12H,20190701000000,1,MAANDAG,VRIJDAG,900,1700
518,T12,BETAALDP,T14,20190701000000,1,MAANDAG,ZONDAG,1300,1800
518,12,VAKANTIEP,12D,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,12,VAKANTIEP,12E,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,T12,BETAALDP,T01,20190701000000,2,ZONDAG,ZONDAG,1300,1800
518,12,BEZOEKP,12C,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,12,BEZOEKP,12J,20190701000000,2,DONDERDAG,DONDERDAG,1700,2100
173,V_WW,BEDRIJFP,ZONE2,20190101000000,2,DONDERDAG,VRIJDAG,1800,900
518,12,BEZOEKP,12F,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,12,BEDRIJFP,12J,20190701000000,2,DONDERDAG,DONDERDAG,1700,2100
518,12,BEZOEKP,12H,20190701000000,1,MAANDAG,VRIJDAG,900,1700
173,V_WW,BEDRIJFP,ZONE1,20190101000000,3,MAANDAG,DINSDAG,1800,900
518,12,MANTELZP,12D,20190701000000,1,MAANDAG,ZATERDAG,900,1700
173,V_WW,BEDRIJFP,ZONE1,20190101000000,5,WOENSDAG,DONDERDAG,1800,900
518,01S,BEWONERP,01H,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,12,2WAYBEDR,12D,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,12,VVEP,12D,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,T12A,BETAALDP,T12,20151215000000,1,MAANDAG,ZATERDAG,900,1800
518,14,VVEP,14C,20190701000000,1,MAANDAG,ZATERDAG,1300,1700
518,12,BEZOEKP,12E,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,T14,BETAALDP,T12E,20190701000000,1,MAANDAG,ZATERDAG,900,1300
518,85F,BEDRIJFP,85H,20190701000000,1,MAANDAG,ZATERDAG,900,1700
173,V_WW,BEDRIJFP,ZONE2,20190101000000,1,DINSDAG,WOENSDAG,1800,900
518,T08,BETAALDP,T14,20190701000000,2,ZATERDAG,ZATERDAG,900,2400
518,T08,BETAALDP,T08D,20170421000000,2,ZATERDAG,ZATERDAG,900,2400
518,T12,BETAALDP,T12C,20190701000000,1,MAANDAG,ZATERDAG,900,1800
518,01,BEZOEKP,01H,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,12,VVEP,12G,20190701000000,1,MAANDAG,ZATERDAG,900,1700
518,T12,BETAALDP,T12D,20190701000000,1,MAANDAG,ZATERDAG,900,1800
153,NB-B2,ONTHBEWBED,STADSERF,20190101000000,5,WOENSDAG,WOENSDAG,700,1700
153,NB-F,ONTHTAXI,STADSERF,20190101000000,2,VRIJDAG,VRIJDAG,2300,2400
153,NB-B2,ONTHBEWBED,STADSERF,20190101000000,7,ZONDAG,ZONDAG,700,1700
153,NB-P,ONTHPOST,STADSERF,20190101000000,15,WOENSDAG,WOENSDAG,0,1100
153,NB-P,ONTHPOST,STADSERF,20190101000000,3,DINSDAG,DINSDAG,0,1100
153,NB-B1,ONTHBEWBED,STADSERF,20190101000000,4,VRIJDAG,VRIJDAG,700,1700
153,NB-P,ONTHPOST,STADSERF,20190101000000,20,ZONDAG,ZONDAG,1400,1730
153,NB-B2,ONTHBEWBED,STADSERF,20190101000000,1,DINSDAG,DINSDAG,700,1700
