Nummer;Totaal van;Jaar;Maand;Opvangvorm;Verblijfsduur;Vergunninghouder;Land van herkomst;Aantal bezetting opvang
1;Jaar, Maand;2022;01;*Alle*;*Alle*;*Alle*;*Alle*;37060
1;Jaar, Maand;2022;02;*Alle*;*Alle*;*Alle*;*Alle*;37480
1;Jaar, Maand;2022;03;*Alle*;*Alle*;*Alle*;*Alle*;38880
1;Jaar, Maand;2022;04;*Alle*;*Alle*;*Alle*;*Alle*;39990
1;Jaar, Maand;2022;05;*Alle*;*Alle*;*Alle*;*Alle*;41200
1;Jaar, Maand;2022;06;*Alle*;*Alle*;*Alle*;*Alle*;42390
1;Jaar, Maand;2022;07;*Alle*;*Alle*;*Alle*;*Alle*;44020
1;Jaar, Maand;2022;08;*Alle*;*Alle*;*Alle*;*Alle*;46170
1;Jaar, Maand;2022;09;*Alle*;*Alle*;*Alle*;*Alle*;48650
1;Jaar, Maand;2022;10;*Alle*;*Alle*;*Alle*;*Alle*;50340
1;Jaar, Maand;2022;11;*Alle*;*Alle*;*Alle*;*Alle*;51600
1;Jaar, Maand;2022;12;*Alle*;*Alle*;*Alle*;*Alle*;51730
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Gezinslocaties;<3 mnd;Geen Vergunninghouder;*Alle*;20
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Gezinslocaties;>= 10 jaar;Geen Vergunninghouder;*Alle*;10
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Gezinslocaties;1-2 jaar;Geen Vergunninghouder;*Alle*;110
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Gezinslocaties;1-2 jaar;Vergunninghouder;*Alle*;10
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Gezinslocaties;2-3 jaar;Geen Vergunninghouder;*Alle*;130
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Gezinslocaties;3-4 jaar;Geen Vergunninghouder;*Alle*;160
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Gezinslocaties;3-6 mnd;Geen Vergunninghouder;*Alle*;30
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Gezinslocaties;4-5 jaar;Geen Vergunninghouder;*Alle*;90
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Gezinslocaties;5-6 jaar ;Geen Vergunninghouder;*Alle*;70
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Gezinslocaties;6-12 mnd;Geen Vergunninghouder;*Alle*;20
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Gezinslocaties;6-12 mnd;Vergunninghouder;*Alle*;10
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Gezinslocaties;6-7 jaar;Geen Vergunninghouder;*Alle*;90
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Gezinslocaties;6-7 jaar;Vergunninghouder;*Alle*;10
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Gezinslocaties;7-8 jaar;Geen Vergunninghouder;*Alle*;80
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Gezinslocaties;8-9 jaar;Geen Vergunninghouder;*Alle*;10
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Opvang excl. onderdaklocaties;<3 mnd;Geen Vergunninghouder;*Alle*;8210
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Opvang excl. onderdaklocaties;<3 mnd;Vergunninghouder;*Alle*;2170
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Opvang excl. onderdaklocaties;>= 10 jaar;Geen Vergunninghouder;*Alle*;10
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Opvang excl. onderdaklocaties;>= 10 jaar;Vergunninghouder;*Alle*;10
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Opvang excl. onderdaklocaties;1-2 jaar;Geen Vergunninghouder;*Alle*;1840
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Opvang excl. onderdaklocaties;1-2 jaar;Vergunninghouder;*Alle*;1980
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Opvang excl. onderdaklocaties;2-3 jaar;Geen Vergunninghouder;*Alle*;1690
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Opvang excl. onderdaklocaties;2-3 jaar;Vergunninghouder;*Alle*;1270
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Opvang excl. onderdaklocaties;3-4 jaar;Geen Vergunninghouder;*Alle*;930
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Opvang excl. onderdaklocaties;3-4 jaar;Vergunninghouder;*Alle*;550
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Opvang excl. onderdaklocaties;3-6 mnd;Geen Vergunninghouder;*Alle*;7950
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Opvang excl. onderdaklocaties;3-6 mnd;Vergunninghouder;*Alle*;3130
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Opvang excl. onderdaklocaties;4-5 jaar;Geen Vergunninghouder;*Alle*;190
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Opvang excl. onderdaklocaties;4-5 jaar;Vergunninghouder;*Alle*;70
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Opvang excl. onderdaklocaties;5-6 jaar ;Geen Vergunninghouder;*Alle*;90
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Opvang excl. onderdaklocaties;5-6 jaar ;Vergunninghouder;*Alle*;40
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Opvang excl. onderdaklocaties;6-12 mnd;Geen Vergunninghouder;*Alle*;2900
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Opvang excl. onderdaklocaties;6-12 mnd;Vergunninghouder;*Alle*;2780
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Opvang excl. onderdaklocaties;6-7 jaar;Geen Vergunninghouder;*Alle*;170
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Opvang excl. onderdaklocaties;6-7 jaar;Vergunninghouder;*Alle*;60
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Opvang excl. onderdaklocaties;7-8 jaar;Geen Vergunninghouder;*Alle*;40
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Opvang excl. onderdaklocaties;7-8 jaar;Vergunninghouder;*Alle*;10
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Opvang excl. onderdaklocaties;8-9 jaar;Geen Vergunninghouder;*Alle*;10
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Opvang excl. onderdaklocaties;9-10 jaar;Geen Vergunninghouder;*Alle*;10
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Vrijheidsbeperkende locatie;<3 mnd;Geen Vergunninghouder;*Alle*;20
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Vrijheidsbeperkende locatie;1-2 jaar;Geen Vergunninghouder;*Alle*;20
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Vrijheidsbeperkende locatie;2-3 jaar;Geen Vergunninghouder;*Alle*;30
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Vrijheidsbeperkende locatie;3-4 jaar;Geen Vergunninghouder;*Alle*;10
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Vrijheidsbeperkende locatie;3-6 mnd;Geen Vergunninghouder;*Alle*;20
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Vrijheidsbeperkende locatie;4-5 jaar;Geen Vergunninghouder;*Alle*;10
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Vrijheidsbeperkende locatie;6-12 mnd;Geen Vergunninghouder;*Alle*;20
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;01;Vrijheidsbeperkende locatie;6-7 jaar;Geen Vergunninghouder;*Alle*;10
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;02;Gezinslocaties;<3 mnd;Geen Vergunninghouder;*Alle*;30
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;02;Gezinslocaties;>= 10 jaar;Geen Vergunninghouder;*Alle*;10
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;02;Gezinslocaties;1-2 jaar;Geen Vergunninghouder;*Alle*;100
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;02;Gezinslocaties;2-3 jaar;Geen Vergunninghouder;*Alle*;130
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;02;Gezinslocaties;3-4 jaar;Geen Vergunninghouder;*Alle*;180
2;Jaar, Maand, Opvangvorm, Verblijfsduur, Vergunninghouder;2022;02;Gezinslocaties;3-6 mnd;Geen Vergunninghouder;*Alle*;30
