Nummer;Totaal van;Jaar;Maand;Procedure categorie;Verblijfscluster;Nationaliteit;Aantal aanvragen
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Kameroense;20
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Kazachse;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Kenyaanse;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Kosovaarse;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Kroatische;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Libanese;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Macedonische;40
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Maleisische;20
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Marokkaanse;220
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Mexicaanse;40
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Moldavische;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Montenegrijnse;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Nepalese;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Nieuw-Zeelandse;20
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Nigeriaanse;70
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Oekraïense;110
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Onbekend;30
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Pakistaanse;80
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Peruaanse;20
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Russische;110
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Senegalese;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Servische;50
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Sri Lankaanse;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Surinaamse;40
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Taiwanese;20
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Thaise;30
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Tunesische;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Turkse;170
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Ugandese;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Venezolaanse;30
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Vietnamese;20
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Zuid-Afrikaanse;60
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;Derdelanders;Zuid-Koreaanse;20
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2016;;EU-document;EU-burgers;Kroatische;50
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;1;EU-document;Derdelanders;Albanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;1;EU-document;Derdelanders;Amerikaans burger;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;1;EU-document;Derdelanders;Braziliaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;1;EU-document;Derdelanders;Chinese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;1;EU-document;Derdelanders;Colombiaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;1;EU-document;Derdelanders;Ghanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;1;EU-document;Derdelanders;Marokkaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;1;EU-document;Derdelanders;Oekraïense;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;1;EU-document;Derdelanders;Russische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;1;EU-document;Derdelanders;Turkse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;2;EU-document;Derdelanders;Albanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;2;EU-document;Derdelanders;Amerikaans burger;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;2;EU-document;Derdelanders;Australische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;2;EU-document;Derdelanders;Braziliaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;2;EU-document;Derdelanders;Egyptische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;2;EU-document;Derdelanders;Ghanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;2;EU-document;Derdelanders;Indiase;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;2;EU-document;Derdelanders;Marokkaanse;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;2;EU-document;Derdelanders;Pakistaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;2;EU-document;Derdelanders;Russische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;2;EU-document;Derdelanders;Turkse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;2;EU-document;Derdelanders;Zuid-Afrikaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;2;EU-document;EU-burgers;Kroatische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;3;EU-document;Derdelanders;Amerikaans burger;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;3;EU-document;Derdelanders;Australische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;3;EU-document;Derdelanders;Braziliaanse;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;3;EU-document;Derdelanders;Canadese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;3;EU-document;Derdelanders;Chileense;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;3;EU-document;Derdelanders;Colombiaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;3;EU-document;Derdelanders;Egyptische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;3;EU-document;Derdelanders;Georgische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;3;EU-document;Derdelanders;Ghanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;3;EU-document;Derdelanders;Indiase;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;3;EU-document;Derdelanders;Indonesische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;3;EU-document;Derdelanders;Iraanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;3;EU-document;Derdelanders;Israëlische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;3;EU-document;Derdelanders;Marokkaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;3;EU-document;Derdelanders;Mexicaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;3;EU-document;Derdelanders;Nigeriaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;3;EU-document;Derdelanders;Oekraïense;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;3;EU-document;Derdelanders;Pakistaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;3;EU-document;Derdelanders;Russische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;3;EU-document;Derdelanders;Servische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;3;EU-document;Derdelanders;Turkse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;3;EU-document;Derdelanders;Venezolaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;4;EU-document;Derdelanders;Amerikaans burger;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;4;EU-document;Derdelanders;Australische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;4;EU-document;Derdelanders;Braziliaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;4;EU-document;Derdelanders;Chinese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;4;EU-document;Derdelanders;Dominicaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;4;EU-document;Derdelanders;Egyptische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;4;EU-document;Derdelanders;Ghanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;4;EU-document;Derdelanders;Indiase;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;4;EU-document;Derdelanders;Marokkaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;4;EU-document;Derdelanders;Nigeriaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;4;EU-document;Derdelanders;Oekraïense;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;4;EU-document;Derdelanders;Pakistaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;4;EU-document;Derdelanders;Russische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;4;EU-document;Derdelanders;Thaise;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;4;EU-document;Derdelanders;Turkse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;4;EU-document;Derdelanders;Zuid-Afrikaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;5;EU-document;Derdelanders;Amerikaans burger;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;5;EU-document;Derdelanders;Australische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;5;EU-document;Derdelanders;Braziliaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;5;EU-document;Derdelanders;Colombiaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;5;EU-document;Derdelanders;Egyptische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;5;EU-document;Derdelanders;Filipijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;5;EU-document;Derdelanders;Ghanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;5;EU-document;Derdelanders;Indiase;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;5;EU-document;Derdelanders;Israëlische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;5;EU-document;Derdelanders;Kaapverdische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;5;EU-document;Derdelanders;Marokkaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;5;EU-document;Derdelanders;Mexicaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;5;EU-document;Derdelanders;Nigeriaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;5;EU-document;Derdelanders;Oekraïense;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;5;EU-document;Derdelanders;Pakistaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;5;EU-document;Derdelanders;Russische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;5;EU-document;Derdelanders;Turkse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;6;EU-document;Derdelanders;Albanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;6;EU-document;Derdelanders;Amerikaans burger;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;6;EU-document;Derdelanders;Argentijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;6;EU-document;Derdelanders;Braziliaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;6;EU-document;Derdelanders;Colombiaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;6;EU-document;Derdelanders;Egyptische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;6;EU-document;Derdelanders;Ghanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;6;EU-document;Derdelanders;Israëlische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;6;EU-document;Derdelanders;Marokkaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;6;EU-document;Derdelanders;Nieuw-Zeelandse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;6;EU-document;Derdelanders;Nigeriaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;6;EU-document;Derdelanders;Oekraïense;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;6;EU-document;Derdelanders;Pakistaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;6;EU-document;Derdelanders;Russische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;6;EU-document;Derdelanders;Servische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;6;EU-document;Derdelanders;Surinaamse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;6;EU-document;Derdelanders;Turkse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;6;EU-document;Derdelanders;Zuid-Afrikaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;7;EU-document;Derdelanders;Albanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;7;EU-document;Derdelanders;Amerikaans burger;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;7;EU-document;Derdelanders;Argentijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;7;EU-document;Derdelanders;Braziliaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;7;EU-document;Derdelanders;Canadese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;7;EU-document;Derdelanders;Chinese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;7;EU-document;Derdelanders;Egyptische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;7;EU-document;Derdelanders;Filipijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;7;EU-document;Derdelanders;Ghanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;7;EU-document;Derdelanders;Israëlische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;7;EU-document;Derdelanders;Macedonische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;7;EU-document;Derdelanders;Marokkaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;7;EU-document;Derdelanders;Oekraïense;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;7;EU-document;Derdelanders;Pakistaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;7;EU-document;Derdelanders;Russische;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;7;EU-document;Derdelanders;Thaise;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;7;EU-document;Derdelanders;Turkse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;8;EU-document;Derdelanders;Albanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;8;EU-document;Derdelanders;Amerikaans burger;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;8;EU-document;Derdelanders;Australische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;8;EU-document;Derdelanders;Braziliaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;8;EU-document;Derdelanders;Canadese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;8;EU-document;Derdelanders;Chinese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;8;EU-document;Derdelanders;Colombiaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;8;EU-document;Derdelanders;Egyptische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;8;EU-document;Derdelanders;Filipijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;8;EU-document;Derdelanders;Ghanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;8;EU-document;Derdelanders;Indiase;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;8;EU-document;Derdelanders;Israëlische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;8;EU-document;Derdelanders;Kaapverdische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;8;EU-document;Derdelanders;Marokkaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;8;EU-document;Derdelanders;Mexicaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;8;EU-document;Derdelanders;Oekraïense;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;8;EU-document;Derdelanders;Pakistaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;8;EU-document;Derdelanders;Russische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;8;EU-document;Derdelanders;Thaise;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;8;EU-document;Derdelanders;Turkse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;8;EU-document;Derdelanders;Vietnamese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;8;EU-document;Derdelanders;Zuid-Afrikaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;8;EU-document;EU-burgers;Kroatische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;9;EU-document;Derdelanders;Albanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2016;9;EU-document;Derdelanders;Amerikaans burger;20
