GUID;Id;Straat;Paalnummer;Paal type;Barcode;Plaatsingsdatum;Locatie;Voeding;Stadsdeel;x;y;longitude;latitude;exportdate
{9708988D-2441-4654-B2A5-2A3FB36F4E16};592166;3e Algemene begraafplaats Tolsteeg;AC-813056;Hekwerk functiepaal;0;19010101;leeg;Onbekend-1;ZUID;137391.51;453840.92;5.130372092065221;52.07257085500401;20211125
{D0C0122D-7EF0-49B9-8593-3AD818D2F79D};592165;3e Algemene begraafplaats Tolsteeg;AC-813055;Hekwerk functiepaal;0;19010101;leeg;Onbekend-1;ZUID;137392.98;453843.52;5.130393486216636;52.072594243522765;20211125
{DA4D1DFB-B041-435B-A32E-093EF58ED24A};592164;3e Algemene begraafplaats Tolsteeg;AC-813054;Hekwerk functiepaal;0;19010101;leeg;Onbekend-1;ZUID;137402.18;453844.08;5.130527642992783;52.07259963158285;20211125
{BEF6E11F-E96A-463B-807C-19314E53B3B1};592163;3e Algemene begraafplaats Tolsteeg;AC-813053;Hekwerk functiepaal;0;19010101;leeg;Onbekend-1;ZUID;137399.11;453850.93;5.130482483314167;52.07266111049024;20211125
{B9643C0B-4B9E-4439-BEEA-F888F49D8E2C};592858;4e Algemene begraafplaats Daelwijck;AC-812556;Hekwerk functiepaal;0;19010101;leeg;Onbekend-1;OVERVECHT;134841.63;460076.15;5.092812698104023;52.12852587875598;20211125
{92B03828-3B22-4CBD-9C1F-280A371C99DC};592885;4e Algemene begraafplaats Daelwijck;AC-812343;Hekwerk functiepaal;0;19010101;leeg;Onbekend-1;OVERVECHT;134837.34;460085.12;5.0927494591560105;52.12860636211502;20211125
{27546693-56E5-4128-B907-6354F662BBD9};3858901;Eerste Muntmeesterslaan;???;10AKU;0;19010101;leeg;3541C-5;LEIDSCHE RIJN;133565.67;456210.57;5.07442200556177;52.09373450594386;20211125
{AE093916-244D-43C4-BEB3-3F04788298E9};3858900;Eerste Muntmeesterslaan;???;10AKU;0;19010101;leeg;3541C-5;LEIDSCHE RIJN;133549.21;456205.52;5.074182109712676;52.093688445306654;20211125
{81517A40-5B13-42BC-8618-E7973B7C11A1};3858899;Eerste Muntmeesterslaan;???;10AKU;0;19010101;leeg;3541C-5;LEIDSCHE RIJN;133527.84;456198.77;5.073870770701073;52.093626988643905;20211125
{C723D046-BB6E-47AB-9E06-A568E9A29F37};3858898;Eerste Muntmeesterslaan;???;10AKU;0;19010101;leeg;3541C-5;LEIDSCHE RIJN;133499.78;456190.31;5.073461817288808;52.09354985228256;20211125
{71850594-5499-49BF-924E-4663369CEB55};3858897;Eerste Muntmeesterslaan;???;10AKU;0;19010101;leeg;3541C-5;LEIDSCHE RIJN;133556.62;456225.39;5.0742890035402155;52.093867301804565;20211125
{40DB01AD-CECF-44B6-80F6-81038B9B0C76};4136007;Overste den Oudenlaan;???;5AKPH;0;20200605;leeg;3527D-5;ZUIDWEST;135570.81;454553.53;5.1037759642194676;52.07891502261951;20211125
{2B1BB8D0-52FF-447E-9481-FC65054368A1};3858893;Eerste Muntmeesterslaan;???;10AKU;0;19010101;leeg;3541C-5;LEIDSCHE RIJN;133457.09;456195.04;5.072838518921454;52.093590675000655;20211125
{62CD2F0C-77E4-48E5-A943-9833D8504427};3858896;Eerste Muntmeesterslaan;???;10AKU;0;19010101;leeg;3541C-5;LEIDSCHE RIJN;133534.73;456218.43;5.073969963517973;52.09380391739102;20211125
{9C8F647A-8D56-45AD-8391-42F6AB40DB86};3858895;Eerste Muntmeesterslaan;???;10AKU;0;19010101;leeg;3541C-5;LEIDSCHE RIJN;133503.74;456209.49;5.0735183943509625;52.09372233631574;20211125
{41F7CD92-3688-4EA9-97FC-B845F2438783};3858894;Eerste Muntmeesterslaan;???;10AKU;0;19010101;leeg;3541C-5;LEIDSCHE RIJN;133478.71;456201.79;5.073153593164088;52.093652161156996;20211125
{B1EDAB68-0220-4DCF-B893-59580D4A49CD};4242853;Lange Nieuwstraat;??;Grondspot;0;20201215;leeg;leeg;BINNENSTAD;136957.5;455470.86;5.123955736751699;52.08720672803636;20211125
{5492F667-B5A4-479E-A8AD-7A37EFEE4730};4242854;Lange Nieuwstraat;??;Grondspot;0;20201215;leeg;leeg;BINNENSTAD;136936.64;455503.83;5.123649747794967;52.087502404897016;20211125
{4BEBA18B-B2E6-4DC4-9AA2-51E154CB8B59};4133204;Anne Frankplein;??;5AKPH;0;20200605;leeg;3527D-7;ZUIDWEST;135601.93;454258.84;5.104246658154483;52.07626738626637;20211125
{43BDEA20-36B9-434A-A746-2F2E6D9C29FE};3613369;André Voltenlaan;?;leeg;0;19010101;leeg;3541L-1;LEIDSCHE RIJN;132605.04;456423.12;5.060390239882207;52.09560689964852;20211125
{C7AC2A4D-EC6B-48DF-9354-5BADC6613F4D};3693075;Princetonlaan;?;leeg;0;19010101;leeg;3584K-1;OOST;139908.61;455603.95;5.167007219893126;52.08849107087624;20211125
{416F1BF4-2FE4-4614-9ABA-CAB90CA61EAC};3613368;André Voltenlaan;?;leeg;0;19010101;leeg;3541L-1;LEIDSCHE RIJN;132596.19;456404.99;5.060262239506697;52.09544357320326;20211125
{4BBD7F83-9A4D-4C10-9AE2-9BECFDD95A42};3609834;Elzas;?;leeg;0;19010101;leeg;3524S-2;ZUID;138092.46;452800.62;5.140647309154979;52.063242527750226;20211125
{38BDB4C2-1C98-426C-8F60-ADE5ECA4A131};3609835;Elzas;?;leeg;0;19010101;leeg;3524S-2;ZUID;138082.67;452771.79;5.140506004771431;52.06298307064926;20211125
{C57B5D09-B017-4B74-A0D3-3BF4EFEA4C9D};3609836;Elzas;?;leeg;0;19010101;leeg;3524S-2;ZUID;138063.93;452716.34;5.140235467023562;52.06248411667993;20211125
{E7C3E91B-D9E2-4E54-9580-025C8E9883AD};3609838;Elzas;?;leeg;0;19010101;leeg;3524S-2;ZUID;138045.79;452663.39;5.139973574978131;52.06200765029888;20211125
{CB31B3B6-4C7E-407A-B68F-8CFFF78C0D4B};3609837;Elzas;?;leeg;0;19010101;leeg;3524S-2;ZUID;138054.69;452689.43;5.140102121211612;52.06224197772386;20211125
{0D9B1D81-8769-4352-B5AF-DDD94330F4DF};3596322;Keerderberg;?;4FKP-19-6005;0;20010101;leeg;Eneco-1;VLEUTEN - DE MEERN;129682.9;454942.1;5.017857653498322;52.08216988930763;20211125
{56CBB5A5-56C1-4FF0-9777-DA06D16E74BD};3596323;Keerderberg;?;4FKP-19-6005;0;20010101;leeg;Eneco-1;VLEUTEN - DE MEERN;129727.06;454940.38;5.018502120816723;52.08215641711812;20211125
{EFC87237-E339-46D3-BB22-AF021086F7A2};3596369;Achilleskruid;?;4FKP-283-9006;0;20010101;leeg;Eneco-1;VLEUTEN - DE MEERN;129234.48;454710.04;5.0113334505605795;52.080063431509515;20211125
{29442545-9252-4F81-BB45-FA414389D1E4};3603991;Alendorperweg (V);?;6FVU-230-6005;0;19700101;HOEK ESDOORNLAAN;Eneco-1;VLEUTEN - DE MEERN;130516.56;456163.04;5.029931973937422;52.09318101916545;20211125
{689EBD89-523A-4076-8AEB-F675A534165C};3954269;Uppsalalaan;?;3AVP;0;19010101;leeg;leeg;OOST;140544;455778.4;5.17627063368053;52.090076003130235;20211125
{56942099-8D55-4920-96E3-72203B3EAE83};3039646;St.-Pietersberg;?;4FKP-283-9006;0;20010101;V82;Eneco-1;VLEUTEN - DE MEERN;129298.03;455077.45;5.012232855222118;52.08336870225929;20211125
{BE37BADE-05C1-4034-A1AF-914F395CF115};3596724;Geeuw;?;leeg;0;19010101;leeg;leeg;VLEUTEN - DE MEERN;128997.48;455443.54;5.0078202296412;52.0866450185939;20211125
{F48DDD89-7F5D-4904-81AD-1E6E314E715B};3597271;Rijksstraatweg (M);?;leeg;0;19010101;leeg;leeg;VLEUTEN - DE MEERN;129186.08;455509.76;5.010566883573829;52.08724902300407;20211125
{C20578AB-FA9A-4CB3-BDB6-36183AD84E7A};3596723;Angstel;?;leeg;0;19010101;leeg;leeg;VLEUTEN - DE MEERN;128957.2;455460.96;5.0072312621851625;52.08679966008745;20211125
{FF476E41-1A9D-4E3B-9D9C-D8C97DC8A076};2954218;Catharijnekade;?;10AKUCD;0;20160101;leeg;3511L-2;BINNENSTAD;136139.56;456110.49;5.111986608042111;52.09292846504907;20211125
{B93B30D2-E234-4B84-B6FE-B05A853C2040};3594607;Westplein;?;leeg;0;19010101;leeg;leeg;WEST;135727.96;456001.16;5.105986633414012;52.09193171242991;20211125
{459CCDC0-0B70-486A-A630-EFB1136A9DBF};3035956;Professeurperenlaan;?;4AKPH;0;19010101;leeg;leeg;VLEUTEN - DE MEERN;128349.67;456247.02;4.99830610510153;52.09383584166054;20211125
{64819F5C-BF66-452C-B1D0-3CF46DC105B2};3035955;Rivierkom;?;4AKPH;0;19010101;leeg;leeg;VLEUTEN - DE MEERN;128352.87;456267.11;4.998351188112421;52.09401649871642;20211125
{12AA9536-5958-4243-AF97-954ABD31EE4D};3035954;Rivierkom;?;4AKPH;0;19010101;leeg;leeg;VLEUTEN - DE MEERN;128369.63;456281.15;4.99859464483794;52.09414350317706;20211125
{046E5936-8617-446C-8389-9956E365CB27};3035953;Rivierkom;?;4AKPH;0;19010101;leeg;leeg;VLEUTEN - DE MEERN;128378.68;456297.31;4.998725444974422;52.094289164043154;20211125
{89251F33-9BE2-43E7-A0FA-C5205F8299CA};2971830;Componistenlaan;?;8ANWB;0;19010101;leeg;leeg;VLEUTEN - DE MEERN;130457.54;458308.33;5.028916440506079;52.112460025452826;20211125
{F662993B-D0C7-4A66-892B-972C6E73D83F};2971821;Haarrijnse Rading (V);?;8ANWB;0;19010101;leeg;leeg;VLEUTEN - DE MEERN;130440.77;458304.66;5.028671810111956;52.112426227037446;20211125
{FF4CB7D7-A376-4048-95F6-B22AC74BDB7A};2968670;Maetsuykerstraat;?;0WA;0;19010101;leeg;leeg;WEST;134984.33;455961.53;5.095138157717057;52.091549190947674;20211125
{E8D7132F-1E0C-4E5B-A493-264A5EFAFC09};2968669;Maetsuykerstraat;?;0WA;0;19010101;leeg;leeg;WEST;134987.31;455941.04;5.095182745266453;52.0913651428298;20211125
{5833ECB1-E342-4EC5-BCAC-C408C9D94E58};2968668;Johannes Camphuysstraat;?;0WA;0;19010101;leeg;leeg;WEST;134964.65;455976.02;5.094850170087313;52.09167870108579;20211125
{B41FF7F3-1520-4CFA-909B-BEDA51F203CB};2968667;Van Imhoffstraat;?;0WA;0;19010101;leeg;leeg;WEST;134974.87;455982.19;5.094998899315237;52.09173446252237;20211125
{65CE1E7C-4A33-4A03-8D9A-03279B65B1BA};3035965;Belleperenlaan;?;4AKPH;0;20040204;T/O 30;3452C-3;VLEUTEN - DE MEERN;128133.6;456163.56;4.995159685528734;52.093075224135355;20211125
{D9504CB6-4479-43B3-A94C-DA2988272CDF};3035966;Belleperenlaan;?;4AKPH;0;20040204;T/O 30;3452C-3;VLEUTEN - DE MEERN;128112.01;456171.06;4.99484405287051;52.093141621610364;20211125
{C39B25A2-5382-43E3-A22F-6B55E420F691};3046007;Pleinesbos;?;4AKPH;045821;20060515;N 63;3451J-2;VLEUTEN - DE MEERN;129240.49;456495.13;5.0112863674161305;52.09610794811595;20211125
{19C3411D-3980-4A0B-BD75-896675716147};3046008;Pleinesbos;?;4AKPH;045821;20060515;N 63;3451J-2;VLEUTEN - DE MEERN;129228.67;456481.65;5.011114925336313;52.095986233016;20211125
{FB386217-ED7F-4737-AE51-C895E665D721};3047247;Soesterveen;?;4AKPH;0;20060515;V 74;3451J-6;VLEUTEN - DE MEERN;129213.67;456584.36;5.010888296837147;52.09690867023338;20211125
{812C9700-C521-4CD4-90B6-D89A3E80AB46};3047248;Soesterveen;?;4AKPH;0;20060515;V 84;3451J-6;VLEUTEN - DE MEERN;129210.71;456554.66;5.0108473894022385;52.096641610855215;20211125
{3C227478-EF30-4FFC-87B1-FBD48295039D};2849911;Mineurslaan;9999;12FKP;0;20160801;leeg;3521T-5;BINNENSTAD;135793.02;455499.82;5.106964250297178;52.08742793808819;20211125
{064B7D77-8097-4665-A810-3F3C4D13E853};3788378;Waterlinieweg;998A;3TU;0;19010101;leeg;leeg;OOST;138357.55;456404.93;5.144337176301525;52.09564588399171;20211125
{61EEC2EA-1095-4FED-A8E4-3BD1D416A685};3788379;Waterlinieweg;997A;3TU;0;19010101;leeg;leeg;OOST;138359.14;456416.17;5.144359878451168;52.09574695775063;20211125
{90A573E8-9AFF-4293-B8D2-5EF4926DB210};3788382;Berekuil;996A;3TU;0;19950510;leeg;leeg;OOST;138303.98;456444.05;5.143553565033446;52.095995866688476;20211125
{0777D5EE-B6E3-4326-9FDA-53BF92D65047};3788383;Berekuil;995A;3TU;0;19950510;leeg;leeg;NOORDOOST;138298.46;456452.32;5.143472664631661;52.096070066814946;20211125
{4E959B3A-B643-4C92-9302-643D2E7BD7E1};28688;Waterlinieweg;994A;3TU;004495;19600101;Fietstunnel Berekuil zuid;3573K-4;OOST;138361.37;456421.16;5.144392267966324;52.09579191263467;20211125
{4E0D63FD-037D-4F33-9409-F282B2D68584};28687;Berekuil;993;3TU;004494;19600101;Fietstunnel ZO Berekuil;3573K-4;OOST;138382.66;456462.99;5.14470084343151;52.09616852432874;20211125
{F0A23681-C145-42D8-8339-4A2347425D3B};28686;Berekuil;992;3TU;004493;19600101;Fietstunnel NO Berekuil;3573K-8-S;NOORDOOST;138373.9;456496.45;5.1445713918102935;52.09646895368657;20211125
{38134A81-A2B0-4B7D-B635-D3E217B2166E};71237;De Bom;99103;9FVU-33-6005;0;19910101;HOEK POLDERWEG TO NR.4;Eneco-1;VLEUTEN - DE MEERN;127467.02;460532.06;4.985080174830314;52.13230584758705;20211125
{0C60D1F8-A3DE-48B5-A9EC-E889885D30BC};68945;Polderweg;99102;9FVU-33-6005;0;19910101;12 METER VOOR NR.2 / 1E MAST VANAF RIJNDIJK;Eneco-1;VLEUTEN - DE MEERN;127498.45;460497.95;4.985541944183131;52.13200081852915;20211125
{F7795C0E-DE91-48C5-8F98-68205D9022DE};71236;De Bom;99101;9FVU-33-6005;0;19910101;HOEK POLDERWEG ROTONDE;Eneco-1;VLEUTEN - DE MEERN;127452.04;460496.38;4.9848642077518415;52.13198441680364;20211125
{07EB38C1-DD38-4AC4-9D10-8A4F7E5D8E3A};71235;De Bom;99100;9FVU-33-6005;0;19910101;HOEK POLDERWEG ROTONDE;Eneco-1;VLEUTEN - DE MEERN;127477.43;460488.62;4.985235706791214;52.13191594410574;20211125
{6007C8FD-FE1E-423A-B667-C27483D2ACDA};28685;Berekuil;991;3TU;004492;19600101;Fietstunnel NW Berekuil;3573K-8-S;NOORDOOST;138275.87;456473.23;5.143141882747749;52.09625730447012;20211125
{F98A290A-0343-4F36-82FF-21A4E8C468AC};44630;Bataviastraat;99;4FKP;014345;19900621;V 10;3532E-3;WEST;134595.67;456053.24;5.089461479110767;52.09235927316941;20211125
{C94FC236-87B7-4CE9-B6CA-6416B2BA9D08};76454;Rooseveltlaan;99;4AKPH;068522;20111125;11E V/A  AMERIKALAAN;3526R-5;ZUIDWEST;134727.93;453492.85;5.09154348591124;52.06935154919585;20211125
{93CDB7E3-9973-4E24-8D78-CDB559146415};75952;Wolfgang Pauliweg;99;8AKU;039152;20080711;leeg;3542H-2;WEST;132633.97;457620.23;5.060734026521088;52.10636753808291;20211125
{3D3BDDB3-32DD-4276-95E3-43C851114DC3};74551;Vleutensebaan;99;6AVPL;042221;20090415;7E L V/A PARKZICHTLN EN H RADING;3544AM-6;LEIDSCHE RIJN;130624.01;457000.34;5.03144004688757;52.1007112898261;20211125
{138E8122-E271-469A-8DED-8FC8582509A3};70818;Busbaan Vleuterweide;99;8AVPL;0;20090826;29E V/A LANSCHAPSBAAN;3452F-2;VLEUTEN - DE MEERN;129187.35;456463.59;5.010513251016613;52.09582200622136;20211125
{12D0545E-F42E-4629-A690-6FF4ED3353F0};55002;Archimedeslaan;99;8AVPL;015895;20010918;3E VA PISUISSELAAN;3584L-3;OOST;139263.47;455493.81;5.157599325233482;52.08748323447495;20211125
{61F64B15-4363-4A2C-B0A1-B3FDEB7EC9C1};32380;Eykmanlaan;99;12FKP;040328;19890120;1E L V/A-WINKLERLAAN;3571Q-5;NOORDOOST;137846.08;458262.57;5.13677991766682;52.11232667834477;20211125
{B05D5E3C-B20C-4F1F-A6F2-2AF5E4D5A8FC};39327;Marnixlaan;99;8AKUH;028408;20101020;2E R V/A-NIEUWLICHTSTR.;3554M-8;NOORDWEST;135360.31;458047.56;5.100504136071333;52.11031169771063;20211125
{A8F48884-5567-4B0B-8097-9B570590500E};67753;Haarrijnse Rading (V);99;8AVPL;0;20050512;HK Hindersteinlaan;3451D-2;VLEUTEN - DE MEERN;130023.81;457280.16;5.022659889051269;52.10319957688463;20211125
{AAE0CF64-B2AC-4F92-805E-FD898A0410D0};75081;Nieuwegracht;99;3GUP;027044;20080109;V 205;3512A-4;BINNENSTAD;137188.7;455175.86;5.127344353611337;52.084562772165;20211125
{F0A65C64-7F65-4932-B9EB-6D4740A31942};28684;Biltstraat;99;8AVPL;112053;20180215;5E VA MUSEUMLAAN;3583A-5;OOST;138270.76;456432.64;5.1430693603353035;52.095892338366156;20211125
{557926AE-D93A-4A31-A5C2-3ECCF7136AEA};60114;Amsterdamsestraatweg;99;8AKUH;125697;20201125;V 360;3551C-3;NOORDWEST;135024.15;457249.55;5.095643760814965;52.103127230209026;20211125
{A5CB12DB-9A68-4BC3-B61C-B972C2C9B4E0};2849980;Jaarbeursplein;9888;12FKP;0;20160801;leeg;leeg;BINNENSTAD;135770.33;455778.51;5.106617498627179;52.08993198830088;20211125
{70A7C787-C116-4DE5-AD4A-8FB989ADEBD0};70764;Parkweg;98587;6FVU-825-6005;0;19700101;TUSSEN BIJLEVELDWEG EN RIJNDIJK;Eneco-1;VLEUTEN - DE MEERN;127218.81;458565.52;4.981615434247205;52.11461857086343;20211125
{2A2C6CC9-08AD-452B-AA12-F0FAE54DE0AC};70763;Parkweg;98584;6FVU-825-6005;0;19700101;TUSSEN BIJLEVELDWEG EN RIJNDIJK;Eneco-1;VLEUTEN - DE MEERN;127292.83;458520.61;4.9826997188832545;52.11421860094603;20211125
{95682A63-7DFC-4B95-97E7-A835F0F3B419};70762;Parkweg;98583;6FVU-825-6005;0;19700101;TUSSEN BIJLEVELDWEG EN RIJNDIJK;Eneco-1;VLEUTEN - DE MEERN;127333.23;458474.24;4.983293306298272;52.11380386473503;20211125
{091F30D3-EF7C-4468-BE31-3D8F55E69D29};70761;Parkweg;98581;6FVU-825-6005;0;19700101;TUSSEN BIJLEVELDWEG EN RIJNDIJK;Eneco-1;VLEUTEN - DE MEERN;127371.28;458426.98;4.983852531245105;52.11338100865652;20211125
{BA89A3F2-2662-42B9-8375-EB40C380A1C5};70760;Parkweg;98579;6FVU-825-6005;0;19700101;TUSSEN BIJLEVELDWEG EN RIJNDIJK;Eneco-1;VLEUTEN - DE MEERN;127408.64;458376.29;4.9844020819180885;52.11292725172783;20211125
{1566A08C-9A53-4DD7-BA15-25D23A1D81B9};70759;Parkweg;98578;6FVU-825-6005;0;19700101;TUSSEN BIJLEVELDWEG EN RIJNDIJK;Eneco-1;VLEUTEN - DE MEERN;127421.06;458349.78;4.984585510007695;52.11268961197278;20211125
{7FA0DC79-5A25-4AA8-B55F-AD96E58D8D76};70758;Parkweg;98577;6FVU-825-6005;0;19700101;TUSSEN BIJLEVELDWEG EN RIJNDIJK;Eneco-1;VLEUTEN - DE MEERN;127425.25;458317.35;4.984649372760578;52.112398372454926;20211125
{0F431F28-F22E-4062-AB49-26BFE950C11D};70757;Parkweg;98576;6AKPH;0;20190524;TUSSEN BIJLEVELDWEG EN RIJNDIJK;Eneco-1;VLEUTEN - DE MEERN;127436.64;458291.69;4.984817692550925;52.11216831168566;20211125
{4D735782-1141-4E9A-BFB4-C9F5403F6BD8};70756;Parkweg;98575;6FVU-825-6005;0;19700101;TUSSEN BIJLEVELDWEG EN RIJNDIJK;Eneco-1;VLEUTEN - DE MEERN;127447.12;458266.71;4.984972730052655;52.11194428135649;20211125
{14B4B2F1-D474-4B5C-A91D-7BF34E8D8B9F};70755;Parkweg;98574;6FVU-226-6005;0;20070101;TUSSEN BIJLEVELDWEG EN RIJNDIJK;Eneco-1;VLEUTEN - DE MEERN;127461.32;458241.33;4.985181971539752;52.11171686722751;20211125
{16DA7740-DCF9-4FC1-A6F5-5E09B3E627CE};70754;Parkweg;98573;6FVU-825-6005;0;19700101;TUSSEN BIJLEVELDWEG EN RIJNDIJK;Eneco-1;VLEUTEN - DE MEERN;127478.88;458217.84;4.985440180486129;52.11150662496984;20211125
{B691B882-EDC3-4D46-BC84-28676841212D};70753;Parkweg;98572;6FVU-825-6005;0;19700101;TER HOOGTE VAN 34;Eneco-1;VLEUTEN - DE MEERN;127499.86;458197.63;4.985748193685361;52.111326014691066;20211125
{887CCEEA-EEB1-4709-8C6B-9363BF52E119};70752;Parkweg;98571;6FVU-825-6005;0;19700101;VOOR 34;Eneco-1;VLEUTEN - DE MEERN;127520.14;458179;4.986045712146143;52.11115961407844;20211125
{D6077D30-0EEE-4EF7-8AB9-BD35E35F8E98};70751;Parkweg;98570;6FVU-825-6005;0;19700101;TUSSEN 32 EN 34;Eneco-1;VLEUTEN - DE MEERN;127542.05;458159.95;4.9863670574251096;52.11098943776084;20211125
{F1582049-06E3-49B5-A735-A7DEEAF04697};70750;Parkweg;98569;6FVU-825-6005;0;19700101;VOOR 32;Eneco-1;VLEUTEN - DE MEERN;127564.16;458140.45;4.98669136989537;52.11081530688466;20211125
{88A7E126-E10C-4603-AAE9-7882FA59006D};79918;Parkweg;98568;7FVU-824-6005;0;19700101;TEGENOVER BIJLEVELDWEG;Eneco-1;VLEUTEN - DE MEERN;127587.78;458131.02;4.987037015033718;52.110731757705466;20211125
{9855CA13-255B-4F00-A865-81595C35FFEA};70749;Parkweg;98567;6FVU-825-6005;0;19700101;VOOR 28 C;Eneco-1;VLEUTEN - DE MEERN;127600.19;458109.31;4.987219786738286;52.11053720965254;20211125
{FABF21EF-20D0-43C4-A280-309C094C33B5};70748;Parkweg;98566;6FVU-825-6005;0;19700101;VOOR 28 C;Eneco-1;VLEUTEN - DE MEERN;127620.41;458091.62;4.987516372962326;52.11037917908785;20211125
{95CAB3CB-DCDB-4D7A-925A-5654A3EFC8AD};70747;Parkweg;98565;6FVU-825-6005;0;19700101;TUSSEN 28 B EN 28 C;Eneco-1;VLEUTEN - DE MEERN;127640.38;458074.31;4.98780939333768;52.11022462309369;20211125
{F86682CA-CB79-4645-AB05-EDA6A97F4B30};70746;Parkweg;98564;6FVU-825-6005;0;19700101;VOOR 28 B;Eneco-1;VLEUTEN - DE MEERN;127661.02;458056.18;4.988112097532961;52.110062692925254;20211125
{38174C18-BA88-4D77-819B-7F8CA63670B8};70745;Parkweg;98563;6FVU-825-6005;0;19700101;VOOR 28 B;Eneco-1;VLEUTEN - DE MEERN;127679.87;458039.85;4.988388525888634;52.10991684277782;20211125
{909D0173-E6A1-4DD6-896C-80B75A35DA91};70744;Parkweg;98562;6FVU-825-6005;0;19700101;VOOR 28 A;Eneco-1;VLEUTEN - DE MEERN;127699.55;458022.41;4.9886772153396;52.109761083560294;20211125
{DEAE1A34-7249-4CFE-80E4-694637B8E4A8};70743;Parkweg;98561;6AKPH;0;20190513;VOOR 28 A;Eneco-1;VLEUTEN - DE MEERN;127721.4;458003.38;4.988997692122427;52.10959109488476;20211125
{B1182732-9110-4C0D-B246-680D0C1E1996};70742;Parkweg;98560;6FVU-825-6005;0;19700101;VOOR 28;Eneco-1;VLEUTEN - DE MEERN;127743.28;457984.28;4.989318682328471;52.10942054980752;20211125
