FID,hectomtrng,afstand,wvk_id,wvk_begdat,zijde,hecto_lttr,se_anno_cad_data,gdb_geomattr_data,shape
nwb_wegen_hectopunten_2018.1,1181,91,386231014,2001-03-01T00:00:00, , ,,,POINT (193174 415756)
nwb_wegen_hectopunten_2018.2,1165,59,388229002,2001-03-01T00:00:00, , ,,,POINT (194269 414581)
nwb_wegen_hectopunten_2018.3,921,42,412188002,2001-03-01T00:00:00, , ,,,POINT (206238 394299)
nwb_wegen_hectopunten_2018.4,920,146,412188002,2001-03-01T00:00:00, , ,,,POINT (206310 394223)
nwb_wegen_hectopunten_2018.5,919,251,412188002,2001-03-01T00:00:00, , ,,,POINT (206382 394147)
nwb_wegen_hectopunten_2018.6,918,357,412188002,2001-03-01T00:00:00, , ,,,POINT (206454 394070)
nwb_wegen_hectopunten_2018.7,917,460,412188002,2001-03-01T00:00:00, , ,,,POINT (206525 393995)
nwb_wegen_hectopunten_2018.8,916,567,412188002,2001-03-01T00:00:00, , ,,,POINT (206599 393918)
nwb_wegen_hectopunten_2018.9,74,54,49183001,2001-03-01T00:00:00, , ,,,POINT (25027.64400000125 391901.6810000017)
nwb_wegen_hectopunten_2018.10,73,153,49183001,2001-03-01T00:00:00, , ,,,POINT (25093.48999999836 391828.37000000104)
nwb_wegen_hectopunten_2018.11,72,252,49183001,2001-03-01T00:00:00, , ,,,POINT (25153.909000001848 391750.4549999982)
nwb_wegen_hectopunten_2018.12,71,350,49183001,2001-03-01T00:00:00, , ,,,POINT (25210.508999999613 391669.73699999973)
nwb_wegen_hectopunten_2018.13,70,449,49183001,2001-03-01T00:00:00, , ,,,POINT (25259.22500000149 391584.0789999999)
nwb_wegen_hectopunten_2018.14,112,3,97197004,2001-03-01T00:00:00, , ,,,POINT (48560.35599999875 398933.19200000167)
nwb_wegen_hectopunten_2018.15,111,104,97197004,2001-03-01T00:00:00, , ,,,POINT (48604.166999999434 398842.66699999943)
nwb_wegen_hectopunten_2018.16,110,206,97197004,2001-03-01T00:00:00, , ,,,POINT (48637.49399999902 398745.8819999993)
nwb_wegen_hectopunten_2018.17,109,305,97197004,2001-03-01T00:00:00, , ,,,POINT (48667.129000000656 398651.5799999982)
nwb_wegen_hectopunten_2018.18,108,403,97197004,2001-03-01T00:00:00, , ,,,POINT (48695.24799999967 398557.625)
nwb_wegen_hectopunten_2018.19,762,63,273340019,2001-05-01T00:00:00, , ,,,POINT (136983.95600000024 470196.9239999987)
nwb_wegen_hectopunten_2018.20,501,238,335538009,2001-05-01T00:00:00, , ,,,POINT (168059 569294)
nwb_wegen_hectopunten_2018.21,500,133,335538009,2001-05-01T00:00:00, , ,,,POINT (168015 569198)
nwb_wegen_hectopunten_2018.22,499,42,335538009,2001-05-01T00:00:00, , ,,,POINT (167978 569115)
nwb_wegen_hectopunten_2018.23,518,273,337541008,2001-05-01T00:00:00, , ,,,POINT (168773 570806)
nwb_wegen_hectopunten_2018.24,517,182,337541008,2001-05-01T00:00:00, , ,,,POINT (168724 570729)
nwb_wegen_hectopunten_2018.25,516,85,337541008,2001-05-01T00:00:00, , ,,,POINT (168676 570645)
nwb_wegen_hectopunten_2018.26,403,41,90181010,2001-05-01T00:00:00, , ,,,POINT (45200 390495)
nwb_wegen_hectopunten_2018.27,19,31,92175002,2001-05-01T00:00:00, , ,,,POINT (46163 387549)
nwb_wegen_hectopunten_2018.28,18,130,92175002,2001-05-01T00:00:00, , ,,,POINT (46260 387570)
nwb_wegen_hectopunten_2018.29,17,232,92175002,2001-05-01T00:00:00, , ,,,POINT (46360 387591)
nwb_wegen_hectopunten_2018.30,16,334,92175002,2001-05-01T00:00:00, , ,,,POINT (46459 387614)
nwb_wegen_hectopunten_2018.31,25,71,93185009,2001-05-01T00:00:00, , ,,,POINT (47023 392579)
nwb_wegen_hectopunten_2018.32,24,167,93185009,2001-05-01T00:00:00, , ,,,POINT (47099 392520)
nwb_wegen_hectopunten_2018.33,23,269,93185009,2001-05-01T00:00:00, , ,,,POINT (47179 392457)
nwb_wegen_hectopunten_2018.34,22,370,93185009,2001-05-01T00:00:00, , ,,,POINT (47257 392394)
nwb_wegen_hectopunten_2018.35,21,470,93185009,2001-05-01T00:00:00, , ,,,POINT (47336 392332)
nwb_wegen_hectopunten_2018.36,20,570,93185009,2001-05-01T00:00:00, , ,,,POINT (47415 392270)
nwb_wegen_hectopunten_2018.37,19,60,94134007,2001-05-01T00:00:00, , ,,,POINT (47137 367136)
nwb_wegen_hectopunten_2018.38,336,28,97170002,2001-05-01T00:00:00, , ,,,POINT (49004 385225)
nwb_wegen_hectopunten_2018.39,335,122,97170002,2001-05-01T00:00:00, , ,,,POINT (49045 385140)
