FID,omschr,portaalnr,wegdeelltr,kmtr,wegnummer,fk_veld4,ibn,gdb_geomattr_data,shape
portalen_kenmerk.427,staal (losstaande stalen constructie),0,R,171.25,002,KPK0001125121,I,,POINT (163411.94959999993 378140.3333999999)
portalen_kenmerk.428,staal (losstaande stalen constructie),0,R,172.63999939,002,KPK0001125124,I,,POINT (163832.8300999999 376823.0445000008)
portalen_kenmerk.429,staal (losstaande stalen constructie),0,R,174.73800659,002,KPK0001125131,I,,POINT (164891.63819999993 375014.17540000007)
portalen_kenmerk.430,staal (losstaande stalen constructie),0,R,173.33799744,002,KPK0001125132,I,,POINT (164189.0022 376222.2971000001)
portalen_kenmerk.431,staal (losstaande stalen constructie),0,R,174.03999329,002,KPK0001125133,I,,POINT (164547.37249999866 375618.6625000015)
portalen_kenmerk.432,staal (losstaande stalen constructie),0,R,174.74000549,002,KPK0001125134,I,,POINT (164903.00789999962 375019.72940000147)
portalen_kenmerk.433,staal (losstaande stalen constructie),0,R,175.33799744,002,KPK0001125150,I,,POINT (165198.96649999917 374496.53339999914)
portalen_kenmerk.434,staal (losstaande stalen constructie),0,R,175.85299683,002,KPK0001125151,I,,POINT (165461.2093999982 374054.4648000002)
portalen_kenmerk.435,staal (losstaande stalen constructie),0,R,175.33000183,002,KPK0001125153,I,,POINT (165204.7338999994 374511.55380000174)
portalen_kenmerk.436,staal (losstaande stalen constructie),0,R,175.84899902,002,KPK0001125154,I,,POINT (165470.4365000017 374064.5637000017)
portalen_kenmerk.437,staal (losstaande stalen constructie),0,R,176.66999817,002,KPK0001125167,I,,POINT (165863.94460000098 373341.37750000134)
portalen_kenmerk.438,staal (losstaande stalen constructie),0,R,177.27000427,002,KPK0001125170,I,,POINT (166293.94330000132 372935.5042000003)
portalen_kenmerk.439,staal (losstaande stalen constructie),0,R,178.11000061,002,KPK0001125173,I,,POINT (167000.7281000018 372489.0170000009)
portalen_kenmerk.440,staal (losstaande stalen constructie),0,R,216.05799866,002,KPK0001125213,I,,POINT (189547.42269999906 353086.8412999995)
portalen_kenmerk.441,staal (losstaande stalen constructie),0,R,217.45300293,002,KPK0001125222,I,,POINT (190488.0951000005 352069.0295000002)
portalen_kenmerk.442,staal (losstaande stalen constructie),0,R,74.83899689,002,KPK0001126174,I,,POINT (135711.67110000178 442921.3355999999)
portalen_kenmerk.443,staal (losstaande stalen constructie),0,R,74.30000305,002,KPK0001126177,I,,POINT (135206.3803000003 443244.7309000008)
portalen_kenmerk.444,staal (losstaande stalen constructie),0,R,74.90100098,002,KPK0001126182,I,,POINT (135135.63540000096 442696.9193999991)
portalen_kenmerk.445,staal (losstaande stalen constructie),0,R,111.48600006,002,KPK0001126192,I,,POINT (150284.56190000102 415442.6550000012)
portalen_kenmerk.446,viaduct (aan de zijkant van een viaduct),0,R,111.97499847,002,KPK0001126197,I,,POINT (150634.11679999903 415099.318500001)
portalen_kenmerk.447,viaduct (aan de zijkant van een viaduct),0,R,112.26599884,002,KPK0001126198,I,,POINT (150866.00989999995 414893.61670000106)
portalen_kenmerk.448,staal (losstaande stalen constructie),0,R,112.59999847,002,KPK0001126199,I,,POINT (151112.12420000136 414694.55270000175)
portalen_kenmerk.449,staal (losstaande stalen constructie),0,R,112.88999939,002,KPK0001126200,I,,POINT (151330.3227000013 414502.1462999992)
portalen_kenmerk.450,staal (losstaande stalen constructie),0,R,113.18399811,002,KPK0001126201,I,,POINT (151530.09640000015 414285.22989999875)
portalen_kenmerk.451,staal (losstaande stalen constructie),0,R,113.79000092,002,KPK0001126215,I,,POINT (151876.4023000002 413788.6748000011)
portalen_kenmerk.452,staal (losstaande stalen constructie),0,R,114.43099976,002,KPK0001126216,I,,POINT (152227.8564000018 413250.34959999844)
portalen_kenmerk.453,staal (losstaande stalen constructie),0,R,114.68800354,002,KPK0001126217,I,,POINT (152356.8214999996 413027.04580000043)
portalen_kenmerk.454,viaduct (aan de zijkant van een viaduct),0,R,115.54199982,002,KPK0001126218,I,,POINT (152585.50809999928 412199.04740000144)
portalen_kenmerk.455,staal (losstaande stalen constructie),0,R,116.28600311,002,KPK0001126232,I,,POINT (152482.07679999992 411454.3889000006)
portalen_kenmerk.456,staal (losstaande stalen constructie),0,R,116.47699738,002,KPK0001126233,I,,POINT (152444.67859999835 411269.12900000066)
portalen_kenmerk.457,staal (losstaande stalen constructie),0,R,117.27899933,002,KPK0001126234,I,,POINT (152285.4246999994 410481.7927000001)
portalen_kenmerk.458,staal (losstaande stalen constructie),0,R,28.00900078,004,KPK0001127578,I,,POINT (98901.55860000104 465078.64510000125)
portalen_kenmerk.459,staal (losstaande stalen constructie),0,R,27.89100075,004,KPK0001127579,I,,POINT (99011.04259999841 465135.61239999905)
portalen_kenmerk.460,staal (losstaande stalen constructie),0,R,28.30999947,004,KPK0001127585,I,,POINT (98725.54259999841 464836.4331)
portalen_kenmerk.461,staal (losstaande stalen constructie),0,R,29.01000023,004,KPK0001127592,I,,POINT (98280.48840000108 464293.9510000013)
portalen_kenmerk.462,staal (losstaande stalen constructie),0,R,29.14999962,004,KPK0001127593,I,,POINT (98217.71680000052 464168.2338999994)
portalen_kenmerk.463,staal (losstaande stalen constructie),0,R,29.43700027,004,KPK0001127602,I,,POINT (97990.24570000172 463981.0502000004)
portalen_kenmerk.464,staal (losstaande stalen constructie),0,R,30.10000038,004,KPK0001127603,I,,POINT (97488.2751000002 463557.75)
portalen_kenmerk.465,viaduct (aan de zijkant van een viaduct),0,R,30.76000023,004,KPK0001127604,I,,POINT (96955.8627000004 463164.9012000002)
portalen_kenmerk.466,staal (losstaande stalen constructie),0,R,30.99399948,004,KPK0001127605,I,,POINT (96768.13709999993 463026.8863000013)
portalen_kenmerk.467,staal (losstaande stalen constructie),0,R,31.13400078,004,KPK0001127606,I,,POINT (96654.83100000024 462944.6629999988)
portalen_kenmerk.468,viaduct (aan de zijkant van een viaduct),0,R,31.53300095,004,KPK0001127607,I,,POINT (96318.00769999996 462731.09789999947)
portalen_kenmerk.469,staal (losstaande stalen constructie),0,R,31.90200043,004,KPK0001127608,I,,POINT (95991.53590000048 462565.9384999983)
portalen_kenmerk.470,staal (losstaande stalen constructie),0,R,32.38600159,004,KPK0001127609,I,,POINT (95545.80860000104 462365.6653999984)
portalen_kenmerk.471,staal (losstaande stalen constructie),0,R,32.84999847,004,KPK0001127610,I,,POINT (95176.1361999996 462089.9112999998)
portalen_kenmerk.472,staal (losstaande stalen constructie),0,R,29.69000053,004,KPK0001127611,I,,POINT (97830.82510000095 463789.2496000007)
portalen_kenmerk.473,staal (losstaande stalen constructie),0,R,30.46199989,004,KPK0001127612,I,,POINT (97217.60720000044 463314.7344000004)
portalen_kenmerk.474,staal (losstaande stalen constructie),0,R,31.28000069,004,KPK0001127614,I,,POINT (96549.83320000023 462837.2993000001)
portalen_kenmerk.475,staal (losstaande stalen constructie),0,R,32.29600143,004,KPK0001127617,I,,POINT (95644.05209999904 462377.9769000001)
portalen_kenmerk.476,staal (losstaande stalen constructie),0,R,45.76200104,006,KPK0001129032,I,,POINT (139185.80779999867 482843.7071999982)
portalen_kenmerk.477,staal (losstaande stalen constructie),0,R,46.15599823,006,KPK0001129036,I,,POINT (139479.6521999985 483066.04250000045)
portalen_kenmerk.478,staal (losstaande stalen constructie),0,R,46.79999924,006,KPK0001129040,I,,POINT (140025.6838000007 483427.4215000011)
portalen_kenmerk.479,viaduct (aan de zijkant van een viaduct),0,R,47.57300186,006,KPK0001129041,I,,POINT (140657.06540000066 483873.37209999934)
portalen_kenmerk.480,staal (losstaande stalen constructie),0,R,48.14199829,006,KPK0001129047,I,,POINT (141147.51729999855 484181.8627000004)
portalen_kenmerk.481,staal (losstaande stalen constructie),0,R,48.44900131,006,KPK0001129050,I,,POINT (141405.09589999914 484333.6975999996)
portalen_kenmerk.482,staal (losstaande stalen constructie),0,R,46.26599884,006,KPK0001129062,I,,POINT (139545.9985000007 483192.84970000014)
portalen_kenmerk.483,staal (losstaande stalen constructie),0,R,46.63199997,006,KPK0001129065,I,,POINT (139856.34319999814 483416.94629999995)
portalen_kenmerk.484,staal (losstaande stalen constructie),0,R,47.40000153,006,KPK0001129069,I,,POINT (140480.89790000021 483831.5430999994)
portalen_kenmerk.485,staal (losstaande stalen constructie),0,R,48.10400009,006,KPK0001129074,I,,POINT (141078.1499999985 484193.10599999875)
portalen_kenmerk.486,staal (losstaande stalen constructie),0,R,48.36000061,006,KPK0001129075,I,,POINT (141300.24700000137 484326.34600000083)
portalen_kenmerk.487,staal (losstaande stalen constructie),0,R,55.70800018,006,KPK0001129084,I,,POINT (147874.4171999991 486652.5742999986)
portalen_kenmerk.488,staal (losstaande stalen constructie),0,R,59.6230011,006,KPK0001129089,I,,POINT (150700.6750999987 489251.4802000001)
portalen_kenmerk.489,staal (losstaande stalen constructie),0,R,60.20000076,006,KPK0001129090,I,,POINT (151198.3024000004 489570.2886000015)
portalen_kenmerk.490,staal (losstaande stalen constructie),0,R,60.45999908,006,KPK0001129096,I,,POINT (151415.88080000132 489719.7529999986)
portalen_kenmerk.491,staal (losstaande stalen constructie),0,R,59.93299866,006,KPK0001129099,I,,POINT (150988.20760000125 489357.4604000002)
portalen_kenmerk.492,staal (losstaande stalen constructie),0,R,60.50799942,006,KPK0001129103,I,,POINT (151499.61840000004 489668.9387000017)
portalen_kenmerk.493,staal (losstaande stalen constructie),0,R,161.83200073,002,KPK0001125021,I,,POINT (157728.2921999991 382847.3081)
portalen_kenmerk.494,staal (losstaande stalen constructie),0,R,162.63200378,002,KPK0001125022,I,,POINT (157829.1763000004 382056.2245000005)
portalen_kenmerk.495,staal (losstaande stalen constructie),0,R,163.42999268,002,KPK0001125034,I,,POINT (157891.9422999993 381262.7030000016)
portalen_kenmerk.496,staal (losstaande stalen constructie),0,R,164.23100281,002,KPK0001125035,I,,POINT (157961.73669999838 380463.8092)
portalen_kenmerk.497,staal (losstaande stalen constructie),0,R,164.8789978,002,KPK0001125050,I,,POINT (158031.56639999896 379816.51089999825)
portalen_kenmerk.498,staal (losstaande stalen constructie),0,R,165.15600586,002,KPK0001125051,I,,POINT (158200.83639999852 379597.75250000134)
portalen_kenmerk.499,staal (losstaande stalen constructie),0,R,165.63000488,002,KPK0001125052,I,,POINT (158662.4802000001 379538.8169)
portalen_kenmerk.500,staal (losstaande stalen constructie),0,R,166.04899597,002,KPK0001125053,I,,POINT (159079.96460000053 379570.3436000012)
portalen_kenmerk.501,staal (losstaande stalen constructie),0,R,165.08000183,002,KPK0001125054,I,,POINT (158158.00670000166 379656.79850000143)
portalen_kenmerk.502,staal (losstaande stalen constructie),0,R,165.6309967,002,KPK0001125055,I,,POINT (158660.2210999988 379554.67969999835)
portalen_kenmerk.503,staal (losstaande stalen constructie),0,R,166.04699707,002,KPK0001125056,I,,POINT (159078.49810000136 379586.25670000166)
portalen_kenmerk.504,staal (losstaande stalen constructie),0,R,167.69000244,002,KPK0001125074,I,,POINT (160719.42300000042 379606.81980000064)
portalen_kenmerk.505,staal (losstaande stalen constructie),0,R,5.98999977,005,KPK0001219916,I,,POINT (110535.93169999868 483388.9930000007)
portalen_kenmerk.506,staal (losstaande stalen constructie),0,R,6.29199982,005,KPK0001219917,I,,POINT (110555.3850999996 483687.3594999984)
portalen_kenmerk.507,staal (losstaande stalen constructie),0,R,6.98500013,005,KPK0001219918,I,,POINT (110600.98380000144 484376.85170000046)
portalen_kenmerk.508,staal (losstaande stalen constructie),0,R,7.40500021,005,KPK0001219919,I,,POINT (110649.75349999964 484795.7906999998)
portalen_kenmerk.509,staal (losstaande stalen constructie),0,R,4.31400013,007,KPK0001219978,I,,POINT (117483.18840000033 496476.81390000135)
portalen_kenmerk.510,staal (losstaande stalen constructie),0,R,33.86999893,007,KPK0001220026,I,,POINT (131108.70659999922 520036.7655000016)
portalen_kenmerk.511,staal (losstaande stalen constructie),0,R,34.95800018,007,KPK0001220033,I,,POINT (130892.23330000043 521094.632100001)
portalen_kenmerk.512,staal (losstaande stalen constructie),0,R,35.51599884,007,KPK0001220034,I,,POINT (130883.7778000012 521652.55790000036)
portalen_kenmerk.513,staal (losstaande stalen constructie),0,R,36.07500076,007,KPK0001220035,I,,POINT (130876.36070000008 522212.50879999995)
portalen_kenmerk.514,staal (losstaande stalen constructie),0,R,36.56000137,007,KPK0001220036,I,,POINT (130869.68409999833 522696.8319000006)
portalen_kenmerk.515,staal (losstaande stalen constructie),0,R,19.86000061,016,KPK0001205010,I,,POINT (96470.71330000088 436329.46979999915)
portalen_kenmerk.516,staal (losstaande stalen constructie),0,R,24.82500076,016,KPK0001205075,I,,POINT (98850.6510999985 432039.55220000073)
portalen_kenmerk.517,staal (losstaande stalen constructie),0,R,25.20700073,016,KPK0001205076,I,,POINT (99087.91939999908 431746.9158000015)
portalen_kenmerk.518,staal (losstaande stalen constructie),0,R,25.69799995,016,KPK0001205083,I,,POINT (99436.64180000126 431404.2278999984)
portalen_kenmerk.519,staal (losstaande stalen constructie),0,R,26.04000092,016,KPK0001205087,I,,POINT (99689.85700000077 431164.0551000014)
portalen_kenmerk.520,staal (losstaande stalen constructie),0,R,26.4810009,016,KPK0001205088,I,,POINT (100009.19159999862 430861.35830000043)
portalen_kenmerk.521,staal (losstaande stalen constructie),0,R,21.11300087,027,KPK0001205226,I,,POINT (120578.04729999974 413979.316300001)
portalen_kenmerk.522,staal (losstaande stalen constructie),0,R,10.77000046,009,KPK0001220426,I,,POINT (125020.98750000075 479228.04729999974)
portalen_kenmerk.523,staal (losstaande stalen constructie),0,R,10.94999981,009,KPK0001220427,I,,POINT (124865.02670000121 479142.6955999993)
portalen_kenmerk.524,staal (losstaande stalen constructie),0,R,21.26499939,009,KPK0001220436,I,,POINT (124936.83590000123 477995.25279999897)
portalen_kenmerk.525,staal (losstaande stalen constructie),0,R,99.15000153,028,KPK0001205534,I,,POINT (207326.99130000174 505533.0493000001)
portalen_kenmerk.526,staal (losstaande stalen constructie),0,R,99.72599792,028,KPK0001205538,I,,POINT (207679.38219999894 505997.08989999816)
portalen_kenmerk.527,viaduct (aan de zijkant van een viaduct),0,R,100.30699921,028,KPK0001205541,I,,POINT (207919.12810000032 506511.2870000005)
portalen_kenmerk.528,staal (losstaande stalen constructie),0,R,101.19200134,028,KPK0001205546,I,,POINT (208248.00499999896 507354.71869999915)
portalen_kenmerk.529,staal (losstaande stalen constructie),0,R,102.08599854,028,KPK0001205550,I,,POINT (208573.2082999982 508188.55209999904)
portalen_kenmerk.530,staal (losstaande stalen constructie),0,R,102.91799927,028,KPK0001205551,I,,POINT (208875.46669999883 508962.63269999996)
portalen_kenmerk.531,viaduct (aan de zijkant van een viaduct),0,R,103.79599762,028,KPK0001205560,I,,POINT (209194.52219999954 509779.5370000005)
portalen_kenmerk.532,staal (losstaande stalen constructie),0,R,32.29800034,010,KPK0001220631,I,,POINT (121157.13230000064 493168.5370000005)
portalen_kenmerk.533,staal (losstaande stalen constructie),0,R,18.77499962,013,KPK0001220894,I,,POINT (89491.69830000028 438945.5817000009)
portalen_kenmerk.534,staal (losstaande stalen constructie),0,R,12.42399979,014,KPK0001220900,I,,POINT (85525.76559999958 456672.5753000006)
portalen_kenmerk.535,viaduct (aan de zijkant van een viaduct),0,R,12.52000046,014,KPK0001220901,I,,POINT (85566.76069999859 456586.87579999864)
portalen_kenmerk.536,staal (losstaande stalen constructie),0,R,11.73799992,014,KPK0001220902,I,,POINT (85133.16479999945 457229.74439999834)
portalen_kenmerk.537,staal (losstaande stalen constructie),0,R,11.97799969,014,KPK0001220903,I,,POINT (85270.94040000066 457033.2300999984)
portalen_kenmerk.538,staal (losstaande stalen constructie),0,R,12.21399975,014,KPK0001220904,I,,POINT (85432.23779999837 456860.59149999917)
portalen_kenmerk.539,staal (losstaande stalen constructie),0,R,104.67500305,028,KPK0001205660,I,,POINT (209507.52679999918 510605.6596999988)
portalen_kenmerk.540,staal (losstaande stalen constructie),5763,R,30.72999954,010,KPK0001220580,I,,POINT (119755.24109999835 492537.7281000018)
portalen_kenmerk.541,staal (losstaande stalen constructie),0,R,30.88999939,010,KPK0001220585,I,,POINT (119846.5207999982 492659.2199999988)
portalen_kenmerk.542,staal (losstaande stalen constructie),5765,R,31.26600075,010,KPK0001220593,I,,POINT (120167.2377000004 492905.2848000005)
portalen_kenmerk.543,viaduct (aan de zijkant van een viaduct),0,R,138.49899292,058,KPK0001206062,I,,POINT (60366.74020000175 386910.5650999993)
portalen_kenmerk.544,staal (losstaande stalen constructie),0,R,138.70899963,058,KPK0001206063,I,,POINT (60207.134899999946 387049.83779999986)
portalen_kenmerk.545,staal (losstaande stalen constructie),0,R,139.05499268,058,KPK0001206070,I,,POINT (59909.757399998605 387225.16050000116)
portalen_kenmerk.546,staal (losstaande stalen constructie),0,R,105.15399933,059,KPK0001206157,I,,POINT (122404.51040000096 411802.2232000008)
portalen_kenmerk.547,viaduct (aan de zijkant van een viaduct),0,R,122.55899811,059,KPK0001206183,I,,POINT (139507.4285000004 412210.4316000007)
portalen_kenmerk.548,staal (losstaande stalen constructie),0,R,13.93200016,001,KPK0001148704,I,,POINT (134473.68180000037 481382.82030000165)
portalen_kenmerk.549,staal (losstaande stalen constructie),0,R,14.98400021,001,KPK0001148706,I,,POINT (135417.03860000148 480962.53489999846)
portalen_kenmerk.550,staal (losstaande stalen constructie),0,R,15.64500046,001,KPK0001148711,I,,POINT (136038.42590000108 480690.34789999947)
portalen_kenmerk.551,staal (losstaande stalen constructie),0,R,17.19000053,001,KPK0001148722,I,,POINT (137377.0742000006 479911.89009999856)
portalen_kenmerk.552,staal (losstaande stalen constructie),0,R,19.97400093,001,KPK0001148732,I,,POINT (140068.79030000046 479462.17489999905)
portalen_kenmerk.553,staal (losstaande stalen constructie),0,R,20.58799934,001,KPK0001148735,I,,POINT (140453.93200000003 479009.08619999886)
portalen_kenmerk.554,staal (losstaande stalen constructie),0,R,14.36299992,001,KPK0001148985,I,,POINT (134889.20549999923 481238.62579999864)
portalen_kenmerk.555,staal (losstaande stalen constructie),0,R,105.97799683,002,KPK0001124499,I,,POINT (146940.98690000176 419784.10080000013)
portalen_kenmerk.556,staal (losstaande stalen constructie),0,R,110.69999695,002,KPK0001124552,I,,POINT (149754.9395999983 416021.2151999995)
portalen_kenmerk.557,staal (losstaande stalen constructie),0,R,117.27899933,002,KPK0001124607,I,,POINT (152264.23959999904 410484.57550000027)
portalen_kenmerk.558,staal (losstaande stalen constructie),0,R,119.19999695,002,KPK0001124636,I,,POINT (150839.29780000076 409404.3214999996)
portalen_kenmerk.559,staal (losstaande stalen constructie),0,R,120.45999908,002,KPK0001124649,I,,POINT (149683.40139999986 408903.67440000176)
portalen_kenmerk.560,staal (losstaande stalen constructie),0,R,120.90599823,002,KPK0001124661,I,,POINT (149341.81949999928 408621.71400000155)
portalen_kenmerk.561,viaduct (aan de zijkant van een viaduct),0,R,122.74500275,002,KPK0001124674,I,,POINT (149340.97480000183 406866.2489)
portalen_kenmerk.562,staal (losstaande stalen constructie),0,R,124.80500031,002,KPK0001124708,I,,POINT (149782.98409999907 404866.19099999964)
portalen_kenmerk.563,staal (losstaande stalen constructie),0,R,124.8030014,002,KPK0001124720,I,,POINT (149797.21299999952 404876.6429999992)
portalen_kenmerk.564,staal (losstaande stalen constructie),0,R,137.31399536,002,KPK0001124812,I,,POINT (154726.78880000114 393784.21400000155)
portalen_kenmerk.565,staal (losstaande stalen constructie),0,R,139.45700073,058,KPK0001206071,I,,POINT (59523.153999999166 387334.5758999996)
portalen_kenmerk.566,viaduct (aan de zijkant van een viaduct),0,R,139.76499939,058,KPK0001206077,I,,POINT (59206.74720000103 387351.4728000015)
portalen_kenmerk.567,viaduct (aan de zijkant van een viaduct),0,R,140.09100342,058,KPK0001206078,I,,POINT (58883 387336.55319999903)
portalen_kenmerk.568,staal (losstaande stalen constructie),0,R,240.86399841,002,KPK0001149288,I,,POINT (183125.00879999995 331452.74819999933)
portalen_kenmerk.569,staal (losstaande stalen constructie),0,R,48.04600143,015,KPK0001221258,I,,POINT (83614.6361999996 432385.3227000013)
portalen_kenmerk.570,staal (losstaande stalen constructie),0,R,142.3480072,002,KPK0001124881,I,,POINT (157631.8187999986 389694.65900000185)
portalen_kenmerk.571,staal (losstaande stalen constructie),0,R,166.88800049,002,KPK0001125073,I,,POINT (159917.62519999966 379594.18930000067)
portalen_kenmerk.572,staal (losstaande stalen constructie),0,R,169.91000366,002,KPK0001125084,I,,POINT (162897.76830000058 379355.03240000084)
portalen_kenmerk.573,staal (losstaande stalen constructie),0,R,170.66799927,002,KPK0001125113,I,,POINT (163264.35170000046 378702.1807000004)
portalen_kenmerk.574,staal (losstaande stalen constructie),0,B,254.73500061,002,KPK0001149372,I,,POINT (178176.75349999964 319048.18279999867)
portalen_kenmerk.575,viaduct (aan de zijkant van een viaduct),0,B,255.09500122,002,KPK0001149373,I,,POINT (178000.81080000103 318731.5762999989)
portalen_kenmerk.576,staal (losstaande stalen constructie),0,R,33.30899811,002,KPK0001123656,I,,POINT (123496.8220999986 480386.310899999)
portalen_kenmerk.577,staal (losstaande stalen constructie),0,R,221.47599792,002,KPK0001125282,I,,POINT (189860.36879999936 348366.9004999995)
portalen_kenmerk.578,staal (losstaande stalen constructie),0,R,222.63600159,002,KPK0001125295,I,,POINT (188987.0427000001 347650.4798000008)
portalen_kenmerk.579,staal (losstaande stalen constructie),0,R,224.53199768,002,KPK0001125322,I,,POINT (187602.25329999998 346303.84369999915)
portalen_kenmerk.580,staal (losstaande stalen constructie),0,R,36.70700073,002,KPK0001123708,I,,POINT (125173.36980000138 477420.40790000185)
portalen_kenmerk.581,staal (losstaande stalen constructie),0,R,46.13000107,016,KPK0001221430,I,,POINT (103629.58749999851 413363.318500001)
portalen_kenmerk.582,staal (losstaande stalen constructie),0,R,46.43199921,016,KPK0001221431,I,,POINT (103773.44940000027 413097.78559999913)
portalen_kenmerk.583,staal (losstaande stalen constructie),0,R,45.80400085,016,KPK0001221432,I,,POINT (103496.0417000018 413661.5449000001)
portalen_kenmerk.584,staal (losstaande stalen constructie),0,R,67.90000153,016,KPK0001221529,I,,POINT (110506.04259999841 393051.33570000157)
portalen_kenmerk.585,staal (losstaande stalen constructie),0,R,32.63000107,020,KPK0001221597,I,,POINT (93012.6446999982 439619.0590999983)
portalen_kenmerk.586,staal (losstaande stalen constructie),0,R,14.54500008,058,KPK0001222569,I,,POINT (154525.62249999866 388722.61950000003)
portalen_kenmerk.587,staal (losstaande stalen constructie),0,R,15.05000019,058,KPK0001222572,I,,POINT (154049.7206000015 388888.5511999987)
portalen_kenmerk.588,staal (losstaande stalen constructie),0,R,44.40299988,002,KPK0001123760,I,,POINT (127605.69040000066 470188.1132000014)
portalen_kenmerk.589,staal (losstaande stalen constructie),0,R,42.69499969,002,KPK0001123771,I,,POINT (127073.36679999903 471771.51850000024)
portalen_kenmerk.590,staal (losstaande stalen constructie),0,R,54.13399887,002,KPK0001123879,I,,POINT (129096.50340000167 460733.5692999996)
portalen_kenmerk.591,staal (losstaande stalen constructie),0,R,54.4070015,002,KPK0001123890,I,,POINT (129244.45479999855 460504.2976000011)
portalen_kenmerk.592,viaduct (aan de zijkant van een viaduct),0,R,237.5249939,002,KPK0001125460,I,,POINT (183259.24639999866 334664.5795000009)
portalen_kenmerk.593,staal (losstaande stalen constructie),0,R,57.17599869,002,KPK0001123943,I,,POINT (131201.50519999862 458630.1134000011)
portalen_kenmerk.594,staal (losstaande stalen constructie),0,R,59.53300095,002,KPK0001123971,I,,POINT (132905.0960999988 457075.4578000009)
portalen_kenmerk.595,staal (losstaande stalen constructie),0,R,254.44000244,002,KPK0001125635,I,,POINT (178328.95120000094 319302.0390000008)
portalen_kenmerk.596,staal (losstaande stalen constructie),0,R,63.83000183,002,KPK0001124046,I,,POINT (133241.35119999945 453021.28830000013)
portalen_kenmerk.597,staal (losstaande stalen constructie),0,R,71.48600006,002,KPK0001124141,I,,POINT (133733.1446999982 445598.38390000165)
portalen_kenmerk.598,staal (losstaande stalen constructie),0,R,73.02999878,002,KPK0001124166,I,,POINT (134399.1248999983 444197.77870000154)
portalen_kenmerk.599,staal (losstaande stalen constructie),0,R,73.70200348,002,KPK0001124180,I,,POINT (134910.2232999988 443756.93079999834)
portalen_kenmerk.600,staal (losstaande stalen constructie),0,B,253.18600464,002,KPK0001125777,I,,POINT (179150.22179999948 320225.3302000016)
portalen_kenmerk.601,staal (losstaande stalen constructie),0,B,257.58499146,002,KPK0001125801,I,,POINT (178341.08469999954 316450.5214000009)
portalen_kenmerk.602,staal (losstaande stalen constructie),0,R,36.51300049,002,KPK0001123703,I,,POINT (125078.35550000146 477612.1400000006)
portalen_kenmerk.603,staal (losstaande stalen constructie),0,R,84.30000305,002,KPK0001124303,I,,POINT (141069.60610000044 435247.59750000015)
portalen_kenmerk.604,staal (losstaande stalen constructie),0,R,86.24900055,002,KPK0001124330,I,,POINT (142014.6125999987 433545.3718999997)
portalen_kenmerk.605,viaduct (aan de zijkant van een viaduct),0,R,90.50800323,002,KPK0001124385,I,,POINT (144077.39889999852 429823.52749999985)
portalen_kenmerk.606,staal (losstaande stalen constructie),0,R,92.06700134,002,KPK0001124396,I,,POINT (144856.19750000164 428474.34519999847)
portalen_kenmerk.607,staal (losstaande stalen constructie),0,R,64.93199921,002,KPK0001126092,I,,POINT (132981.9160999991 451950.69220000133)
portalen_kenmerk.608,staal (losstaande stalen constructie),0,R,62.58800125,002,KPK0001126105,I,,POINT (133576.55270000175 454208.16970000044)
portalen_kenmerk.609,staal (losstaande stalen constructie),0,R,63.48199844,002,KPK0001126117,I,,POINT (133164.4807999991 453429.11520000175)
portalen_kenmerk.610,staal (losstaande stalen constructie),0,R,65.15000153,002,KPK0001126147,I,,POINT (133867.42179999873 452690.53709999844)
portalen_kenmerk.611,staal (losstaande stalen constructie),0,R,115.98000336,002,KPK0001126231,I,,POINT (152554.76960000023 411751.6037000008)
portalen_kenmerk.612,viaduct (aan de zijkant van een viaduct),0,R,112.26699829,002,KPK0001126261,I,,POINT (150811.59950000048 414863.8783)
portalen_kenmerk.613,staal (losstaande stalen constructie),0,R,115.40499878,002,KPK0001126276,I,,POINT (152499.5439000018 412322.5401000008)
portalen_kenmerk.614,staal (losstaande stalen constructie),0,R,142.94299316,002,KPK0001126301,I,,POINT (157895.16789999977 389176.7344000004)
portalen_kenmerk.615,staal (losstaande stalen constructie),0,R,156.91400146,002,KPK0001126327,I,,POINT (156115.0174999982 387154.1103999987)
portalen_kenmerk.616,staal (losstaande stalen constructie),0,R,43.54700089,006,KPK0001149650,I,,POINT (137437.40549999848 481484.22040000185)
portalen_kenmerk.617,staal (losstaande stalen constructie),0,R,45.76599884,006,KPK0001149655,I,,POINT (139171.7965000011 482867.6374000013)
portalen_kenmerk.618,staal (losstaande stalen constructie),0,R,1.153,005,KPK0001128575,I,,POINT (110200.86250000075 478571.7544)
portalen_kenmerk.619,staal (losstaande stalen constructie),0,R,7.40500021,005,KPK0001128579,I,,POINT (110617.21460000053 484800.14279999956)
portalen_kenmerk.620,staal (losstaande stalen constructie),0,R,8.02999973,005,KPK0001128582,I,,POINT (110776.69680000097 485393.693500001)
portalen_kenmerk.621,staal (losstaande stalen constructie),0,R,8.64599991,005,KPK0001128588,I,,POINT (111055.05680000037 485942.1462999992)
portalen_kenmerk.622,staal (losstaande stalen constructie),0,R,7.91499996,005,KPK0001128592,I,,POINT (110847.19170000032 485255.9481000006)
portalen_kenmerk.623,staal (losstaande stalen constructie),0,R,8.51299953,005,KPK0001128595,I,,POINT (111110.50769999996 485709.3000999987)
portalen_kenmerk.624,staal (losstaande stalen constructie),0,R,9.15999985,005,KPK0001128599,I,,POINT (110575.96570000052 485988.991799999)
