FID,jaar,bed_zosnol,bed_zosmar,bed_rupmar,bedzostot,bio_zosnol,bio_zosmar,bio_rupmar,biozostot,bio_tot,type_ws,hoofdgeb,gebied,deelgeb,gdb_geomattr_data,shape
zostera_noltei_2000.72,2000,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258399.9998999983 600319.9998999983, 258380 600319.9998999983, 258380 600339.9998999983, 258399.9998999983 600339.9998999983, 258399.9998999983 600319.9998999983))"
zostera_noltei_2000.73,2000,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258419.9998999983 600319.9998999983, 258399.9998999983 600319.9998999983, 258399.9998999983 600339.9998999983, 258419.9998999983 600339.9998999983, 258419.9998999983 600319.9998999983))"
zostera_noltei_2000.76,2000,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258399.9998999983 600380, 258380 600380, 258380 600400, 258399.9998999983 600400, 258399.9998999983 600380))"
zostera_noltei_2000.82,2000,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258380 600380, 258360 600380, 258360 600400, 258380 600400, 258380 600380))"
zostera_noltei_2000.85,2000,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258419.9998999983 600380, 258399.9998999983 600380, 258399.9998999983 600400, 258419.9998999983 600400, 258419.9998999983 600380))"
zostera_noltei_2000.89,2000,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258419.9998999983 600400, 258399.9998999983 600400, 258399.9998999983 600419.9998999983, 258419.9998999983 600419.9998999983, 258419.9998999983 600400))"
zostera_noltei_2000.90,2000,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258399.9998999983 600400, 258380 600400, 258380 600419.9998999983, 258399.9998999983 600419.9998999983, 258399.9998999983 600400))"
zostera_noltei_2000.115,2000,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258380 600400, 258360 600400, 258360 600419.9998999983, 258380 600419.9998999983, 258380 600400))"
zostera_noltei_2000.117,2000,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258380 600419.9998999983, 258360 600419.9998999983, 258360 600439.9998999983, 258380 600439.9998999983, 258380 600419.9998999983))"
zostera_noltei_2000.121,2000,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258399.9998999983 600419.9998999983, 258380 600419.9998999983, 258380 600439.9998999983, 258399.9998999983 600439.9998999983, 258399.9998999983 600419.9998999983))"
