zk_volgnr;subsidiejaar;subsidieregeling;naam_activiteit_of_projectnaam;resultaat;voorlopig_bedrag;definitief_bedrag;aanvrager;kvk
905839;2016;Amateurkunst en Cultuur;Peter en de Wolf: een familieconcert;Verstrekt;;1334;Vereniging Zaandijks Fanfare Corps;40617018
907684;2016;Amateurkunst en Cultuur;Saens Korenfestival;Verstrekt;;596;vrouwenkoor Chemistry;40617909
913551;2016;Amateurkunst en Cultuur;Kennismakingsconcert;Verstrekt;;632;T.T.M. Simson;34166102
913678;2016;Amateurkunst en Cultuur;festival "Muziek op de Gracht";Verstrekt;;135;Chr. muziekvereniging Soli Deo Gloria;40617123
915253;2016;Amateurkunst en Cultuur;Empire aan de Zaan;Verstrekt;;2412;Stichting Museum van het Nederlandse Uurwerk;41231617
915671;2016;Amateurkunst en Cultuur;MIJNtalent;Verstrekt;;1539;Stichting Theatermijn;56569157
915711;2016;Amateurkunst en Cultuur;PETZ Kunzthoek;Verstrekt;;834;Educatie en Kunstzinnige Projecten;56341199
915768;2016;Amateurkunst en Cultuur;Muziek optreden K.Tip;Verstrekt;;53;Culturele commissie van Stichting Herbert Vermeulen;34271332
915783;2016;Amateurkunst en Cultuur;Project Masterclass en concert Pieter Wispelwey;Verstrekt;;470;Stichting Goede Rede Concerten;6363951
916712;2016;Amateurkunst en Cultuur;Korenmiddag en ontwerp logo voor plaform van klassieke koren Zaanstad;Verstrekt;;265;Platform klassieke koren Zaanstad;40618177
917174;2016;Amateurkunst en Cultuur;Een Schot in de Roos;Verstrekt;;3207;Stichting Hembrugmuseum;34248662
924238;2016;Amateurkunst en Cultuur;Instagram the game;Verstrekt;;3592;Stichting Instameet Holland;64096629
925593;2016;Amateurkunst en Cultuur;Saenstheaterfestival 2016;Verstrekt;;682;Saenstheaterfestival;63042495
955991;2016;Amateurkunst en Cultuur;Verhalenproject Leven op de Stelling, Forten van toen en nu;Verstrekt;;1313;Stichting Verhalen Verbinden;61802581
1029666;2016;Amateurkunst en Cultuur;Gezamenlijke demonstratie van de Zaanse slagwerk groepen;Verstrekt;;1066;T.T.M. Simson;34166102
1051373;2016;Amateurkunst en Cultuur;Meezingproject Massiah;Verstrekt;;1203;Zaans Symfonie Orkest;40617376
1053973;2016;Amateurkunst en Cultuur;Manifestatie Doorbraak - NH Biennale 2016;Verstrekt;;4600;Stichting Veldwerk Expo Wormerland;
1057469;2016;Amateurkunst en Cultuur;Novemberconcert;Verstrekt;;511;Kamerkoor Krommenie;40618029
1120938;2016;Amateurkunst en Cultuur;Levende Forten;Verstrekt;;857;Cultuurcompagnie Noord-Holland;41226736
1129695;2016;Amateurkunst en Cultuur;Ouderen Songfestival in DeLaMar theater Amsterdam;Verstrekt;;712;Stichting JAM / Ouderen Songfestival;41200964
1148348;2016;Amateurkunst en Cultuur;Jaarconcert Con Piacere;Verstrekt;;176;Akkordeonorkest Con Piacere;40618035
1163108;2016;Amateurkunst en Cultuur;Global Videos;Verstrekt;;1428;Stichting White Cube;37149056
1164714;2016;Amateurkunst en Cultuur;Organiseren van In memorial;Verstrekt;;99;Culturele Commissie Raadhuis Assendelft;34271332
1165670;2016;Amateurkunst en Cultuur;Groot Zaans Kerstconcert Zaans Interkerkelijk Mannenkoor;Verstrekt;;668;Zaans Interkerkelijk Mannenkoor;40617831
1166546;2016;Amateurkunst en Cultuur;Kerst-voorstelling 'Moord in de Kerststal';Verstrekt;;1905;Toneelvereniging Steeds Voorwaarts;40617679
1187843;2016;Amateurkunst en Cultuur;Mens durf te lezen! De literaire salon van de Zaanstreek;Verstrekt;;1265;Stichting It Happened One Night Theaterproducties;5601489
1187852;2016;Amateurkunst en Cultuur;10 minute play festival;Verstrekt;;2142;Stichting Theatermijn;56569157
1244266;2016;Amateurkunst en Cultuur;Workshop voor beginnende en gevorderde koper blazers;Verstrekt;;862;T.T.M. Simson;34166102
789300;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;3000;Muziekvereniging Crescendo Assendelft;40617216
740354;2016;Amateurkunst en Cultuur;Theatervoorstelling "Het bezoek van de oude dame";Verstrekt;;2000;Stichting Theatergroep Tegenlicht;34267401
760226;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;813;Westzaans Dameskoor;40617227
769641;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;2540;Muziekvereniging Harmonie Apollo Zaandijk;40617238
771582;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;2000;Krommenieer Schilderskring KSK80;40617609
775461;2016;Amateurkunst en Cultuur;Project The Passion;Verstrekt;;1490;IGK Revival;40617903
776607;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;2176;Stichting Roots aan de Zaan;57438935
779350;2016;Amateurkunst en Cultuur;Jaarsubsidie / De Gondeliers;Verstrekt;;2667;Operette en Musical Zaanstad;40617309
779502;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;3143;Stichting Nieuwe Huys Concerten;34393989
780304;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;2007;Dagorkest Zaanstreek Waterland;34343790
780686;2016;Amateurkunst en Cultuur;Orgelconcert en masterclass voor organisten;Verstrekt;;248;Stg Vrienden van de Kogerkerk;34163004
780897;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;1524;Stg. Collegium Vocale Zaandam;34191654
781224;2016;Amateurkunst en Cultuur;Kalenderjaarsubsidie;Verstrekt;;2400;Vereniging Zaandijks Fanfare Corps;40617018
781815;2016;Amateurkunst en Cultuur;voor jaarlijks concert;Verstrekt;;762;Gemengd koor Alma Musica;35030911
781841;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;3000;christelijke muziekvereniging &quot Soli Deo Gloria&quot ;40617123
782147;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;3000;T.T.M.Simson;34166102
782320;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;949;Toneelvereniging Rhetorica;40617390
782822;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;2222;Stichting ter bevordering Oude Stijl Jazz;41231533
782839;2016;Amateurkunst en Cultuur;jaarsubsidie;Verstrekt;;864;Gemengde Zangvereniging Daniël de Lange;40617676
783319;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;960;Steeds Voorwaarts;
783358;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;2000;Koor Kaskedieze;34154939
783485;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;483;Con Piacere;40618035
783711;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;1397;West Side Sound, Zaandam;40617878
783727;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;4234;Zaandamse Operette Vereniging Czaar Peter;40617262
784453;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;812;PPG Paletkwartet;35030800
784460;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;3000;SDG Koog Zaandijk;40617201
784548;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;1418;Zangkoor &#39 t Zingt Geheid;34187470
784574;2016;Amateurkunst en Cultuur;jaarsubsidie;Verstrekt;;3000;Muziek Organisatie Krommenie;40617133
784816;2016;Amateurkunst en Cultuur;jaarsubsidie ;Verstrekt;;2000;COV Zaanstreek;40617193
786462;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;4209;Zaans Centrum voor Amateurtoneel;40617792
786584;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;1239;Vocaal Ensemble Intermezzo;35030754
786593;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;785;Stichting Recital;41231995
786596;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;466;Popkoor Ongeremd;34315252
788584;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;3000;Het Zaans Showorkest;40617120
789302;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;3000;Jeugdharmonie NUEVO;34143555
789317;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;1270;A Capella Koor Cantabile;40617624
789946;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;1934;Stichting de Muziekkamer;41231932
790326;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;892;Toneelvereniging De Kolk;40617882
790431;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;967;Historische vereniging Koog Zaandijk;34319259
791272;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;3000;Het Saens Harmonie-orkest;34167803
791789;2016;Amateurkunst en Cultuur;jaarsubsidie;Verstrekt;;1863;Popkoor Vocal Invention;40618206
791812;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;2500;Muziekvereniging Het Gilde, Krommenie;40618104
791822;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;830;Theatergroep Assendelft;40618228
791838;2016;Amateurkunst en Cultuur;Jaarsubsidie ;Verstrekt;;677;Muziekvereniging Onderling Genoegen  / Koor GO;40617250
791840;2016;Amateurkunst en Cultuur;Jaarsubsidie ;Verstrekt;;2850;Muziekvereniging Onderling Genoegen - Fanfares;40617250
796249;2016;Amateurkunst en Cultuur;Samba Workshop ;Verstrekt;;1862;T.T.M.Simson Samba Workshop ;34166102
798453;2016;Amateurkunst en Cultuur;Jeugd musical;Verstrekt;;929;Muziekvereniging Harmonie Apollo Zaandijk;40617238
801694;2016;Amateurkunst en Cultuur;Wat maakt de molen;Verstrekt;;3905;Vereniging de Zaansche Molen;40617195
803007;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;948;Slagwerkgroep De Saen;40617126
805438;2016;Amateurkunst en Cultuur;Ja, het project heette 'Over Bruggen';Verstrekt;;3928;Stichting Facetten;34163377
805742;2016;Amateurkunst en Cultuur;Midwinter Toeteren;Verstrekt;;208;T.T.M. Simson Midwinter Toeteren;34166102
807548;2016;Amateurkunst en Cultuur;Zo wordt theater gemaakt;Verstrekt;;1118;Zaans Centrum voor Amateurtoneel;40617792
807577;2016;Amateurkunst en Cultuur;organiseren activiteiten beeldende vorming;Verstrekt;;1938;OBS de Spiegel;34317620
808993;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;593;Zaanse Big Band;40617725
818321;2016;Amateurkunst en Cultuur;Het verjaardagsfeest, De Koningin, Sintrale;Verstrekt;;534;WTG;40617385
820741;2016;Amateurkunst en Cultuur;Druppels op de Dijk;Verstrekt;;385;Cultuurhuis Wherelant;41234932
823132;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;1355;Zaans Symfonie Orkest Toonkunst;40617376
827392;2016;Amateurkunst en Cultuur;Jaarsubsidie;Verstrekt;;305;Woodside Bigband;35030178
1270877;2016;ASV Cultuur;HEMbrug-dependance Zaans Museum;Verleend;258200;;Stichting Zaans Museum;41232299
1099782;2016;ASV Cultuur;Opstarten Volksuniversiteit Zaanstad;Verleend;21500;;De Bieb voor de Zaanstreek;41231264
899558;2016;ASV Cultuur;Atelier van Monet;Verleend;49480;;Stichting Monet in Zaandam;50024949
820046;2016;ASV Cultuur;Diverse culturele en maatschappelijke activiteiten;Verleend;20000;;Stichting De Groote Weiver;41231603
742491;2016;ASV Cultuur;Exploitatie Zaantheater;Verleend;2470000;;Stichting Zaantheater;41232366
719091;2016;ASV Cultuur;Diverse activiteiten;Verleend;173112;;Stichting Zaans Filmtheater De Fabriek;41231505
692699;2016;ASV Cultuur;Exploitatie en beheer collectie;Verleend;888117;;Stichting Zaans Museum;41232299
689335;2016;ASV Cultuur;Cultuureducatie Fluxus en podium De Flux;Verleend;2113508;;Fluxus;34130291
839997;2016;ASV Economie;parkmanagement bedrijventerreinen;Verleend;30000;;StiPaZa;
1352853;2016;ASV Economie;Verkiezing Beste Zaanse Zakenvrouw;Verleend;7500;;Vrouwennetwerk Zaanstad Plus;34286408
1118719;2016;ASV Economie;Duurzaamheidsonderzoeken WesterspoorZuid, Zaandam.;Verleend;25000;;AHOLD REAL Estate &amp  Construction;35016446
1080291;2016;ASV Economie;project Reststromen;Verleend;36000;;Delft Projectmanagement;0
1068552;2016;ASV Economie;Diverse marketing activiteiten;Verleend;100000;;Stichting Marketing Zaanstreek;51367378
968138;2016;ASV Economie;Kenniscentrum Arts & Crafts;Verleend;144300;;Stichting Vrij Glas;813415007
948130;2016;ASV Economie;Organisatiekosten Stichting Binnenstadmanagement Zaandam;Verleend;30000;;Stichting Binnenstadmanagement Zaandam &#40 SBZ&#41 ;34238843
1353369;2016;ASV Economie;FPTC;Verleend;20000;;St. Food & Proces Tech Campus;34164323
995537;2016;ASV Economie;informatieplatform duurzaamheid;Verleend en Vastgesteld conform;;25000;Stichting Duurzaan;62644394
713614;2016;ASV Jeugd en Zorg;Maatschappelijke Opvang (MO);Verleend;1990874;;Stichting Leger des Heils;41208154
856422;2016;ASV Jeugd en Zorg;project ervaringsdeskundigheid en cliëntondersteuning;Verleend;78650;;RCO De Hoofdzaak;37131069
697783;2016;ASV Jeugd en Zorg;vervolgaanbod Tijdelijk Huisverbod + preventief aanbod Terugdringen Huiselijk Geweld;Verleend;72351;;Reclassering Nederland;41085610
664059;2016;ASV Jeugd en Zorg;Zaans Praatcafe;Verleend;30486;;Stichting Zaans Praatcafé;34340406
802704;2016;ASV Jeugd en Zorg;gespecialiseerde jeugdhulp bij huiselijk geweld;Verleend;162213;;Stichting Blijf Groep;34126509
697546;2016;ASV Jeugd en Zorg;Blijf Groep Vrouwenopvang;Verleend;1047350;;Stichting Blijf Groep;34126509
1162975;2016;ASV Jeugd en Zorg;Veilig Thuis 2016 zaaknummer 72496;Verleend;135422;;Parnassia Groep B.V.;24417607
757326;2016;ASV Jeugd en Zorg;Altra Specialistisch Ambulante Jeugdhulp;Verleend;227225;;Stichting Altra;41211784
754892;2016;ASV Jeugd en Zorg;Cliëntondersteuning;Verleend;1106778;;Stiching MEE Amstel en Zaan - 2016 - Clientenondersteuning;41216711
696846;2016;ASV Jeugd en Zorg;Mannen kom op!;Verleend;30000;;GGD;34370893
604863;2016;ASV Jeugd en Zorg;hulpverlening aan slachtoffers;Verleend;26638;;Slachtofferhulp Nederland;
614380;2016;ASV Jeugd en Zorg;preventiemaatregelen;Verleend;49930;;Stichting Halt;
1084125;2016;ASV Jeugd en Zorg;Slanke Bewonersbieb Kleurrijk;Verleend;20000;;Stichting Dock;
1250701;2016;ASV Jeugd en Zorg;To help women TOGO forward!;Verleend;7750;;Stichting Hola;34224687
724296;2016;ASV Jeugd en Zorg;Diverse activiteiten;Verleend;761937;;Parnassia Groep;52211894
1245277;2016;ASV Jeugd en Zorg;ontwikkelingshulp Mothersclub in Berending - Gambia;Verleend;15000;;Stichting Gambiateam Nederland;34311151
696805;2016;ASV Jeugd en Zorg;Meldpunt Bijzondere Zorg;Verleend;124940;;GGD Zaanstreek Waterland;34370893
718757;2016;ASV Jeugd en Zorg;Regio Aanpak Veilig Thuis;Verleend;52224;;SMD Zaanstreek/Waterland;37093892
875521;2016;ASV Jeugd en Zorg;Beschermd Wonen;Verleend;162532;;Stichting De Zorgcirkel;41236520
877672;2016;ASV Jeugd en Zorg;Beschermd wonen 2016;Verleend;7948908;;Stichting RIBW ZWWF;41235221
617447;2016;ASV Jeugd en Zorg;Reguliere activiteiten 2016;Verleend;114189;;Bureau Discriminatiezaken Zaanstreek Waterland;412322120
1200525;2016;ASV Jeugd en Zorg;Pilot Centrale Zorgverlener;Verleend;111417;;GGD Zaanstreek-Waterland;34370893
699378;2016;ASV Jeugd en Zorg;Kamers met kansen;Verleend;72670;;Regionale Instelling Beschermd Wonen Zaanstreek Waterland West-Friesland;41235221
860848;2016;ASV Jeugd en Zorg;GGZ c Beschermd wonen;Verleend;223865;;Stichting Odion;41231857
857470;2016;ASV Jeugd en Zorg;Beschermd Wonen Parnassia Groep;Verleend;736570;;Parnassia Groep B.V.;24417607
691029;2016;ASV Maatschappelijke voorzieningen;Taalklassen;Verleend;140875;;Stichting Agora 2016 taalklassen;34149420
691709;2016;ASV Maatschappelijke voorzieningen;Diverse activiteiten gericht op jongeren;Verleend;135701;;Stichting Raaz;56515316
692145;2016;ASV Maatschappelijke voorzieningen;Weekendschool De Roos;Verleend;60000;;I.b.s. De Roos;35031291
686551;2016;ASV Maatschappelijke voorzieningen;vluchtelingenwerk / diverse activiteiten;Verleend;588797;;Stichting Vluchtelingenwerk;41203007
696227;2016;ASV Maatschappelijke voorzieningen;Zaankanters voor Elkaar/BUUV;Verleend;366205;;SMD Zaanstreek/Waterland;37093892
696754;2016;ASV Maatschappelijke voorzieningen;Taal en VVE;Verleend;361930;;GGD Zaanstreek Waterland;34370893
1167216;2016;ASV Maatschappelijke voorzieningen;VVE-thuis 2e halfjaar 2016;Verleend;10050;;PeuterTuin BV;63303515
1162338;2016;ASV Maatschappelijke voorzieningen;OAB PO schooljaar 2016-2017;Verleend;21276;;Stichting Islamitisch Onderwijs Zaanstad;35031291
1152460;2016;ASV Maatschappelijke voorzieningen;Regeling Impuls Onderwijs, Sport en Cultuur;Verleend;6840;;Stichting Agora  ;34149420
1152438;2016;ASV Maatschappelijke voorzieningen;Subsidie OAB PO;Verleend;94896;;Stichting Agora;34149420
1076322;2016;ASV Maatschappelijke voorzieningen;Kernschool Zaanstad;Verleend;308455;;Stichting Zaan Primair;34317620
1052804;2016;ASV Maatschappelijke voorzieningen;Zomerschool ;Verleend;84200;;Stichting Zaan Primair;34317620
1045010;2016;ASV Maatschappelijke voorzieningen;Brede School Academie 2016-2017;Verleend;244810;;Stichting Zaan Primair;34317620
1013758;2016;ASV Maatschappelijke voorzieningen;VVE Thuis;Verleend;5059;;Peuteropvang Zaanstad B.V.;63094754
689323;2016;ASV Maatschappelijke voorzieningen;Schoolmaatschappelijk Werk;Verleend;165514;;Coöperatief Samenwerkingsverband Passend Onderwijs VO;58754105
1177422;2016;ASV Maatschappelijke voorzieningen;OAB;Verleend;132091;;Stichting Zaan Primair;
781799;2016;ASV Maatschappelijke voorzieningen;Activiteiten radio, tv en internet;Verleend;88357;;RTVI - Zaanstreek -exploitatiesubsidie 2016 ;41231512
682340;2016;ASV Maatschappelijke voorzieningen;schoolmaatschappelijk werk;Verleend;94000;;SWV PO Zaanstreek 27.05;59087463
685875;2016;ASV Maatschappelijke voorzieningen;Exploitatie de Bieb en de Biebbus ;Verleend;2796029;;De Bieb voor de Zaanstreek- exploiatie en de Biebbus 2016;41231264
1210591;2016;ASV Maatschappelijke voorzieningen;Brede School ;Verleend;157019;;FluXus;34130291
688430;2016;ASV Maatschappelijke voorzieningen;Keuzegids;Verleend en Lager vastgesteld;;13134;Coöperatief Samenwerkingsverband Passend Onderwijs VO;58754105
691103;2016;ASV Maatschappelijke voorzieningen;Zaanse Verteltas;Verleend en Vastgesteld conform;;32667;Stichting Agora -jan./juli 2016;34149420
691179;2016;ASV Maatschappelijke voorzieningen;VVE Thuis + Oudercontactpersoon verteltas;Verleend en Vastgesteld conform;;20143;Stichting Agora;34149420
691279;2016;ASV Maatschappelijke voorzieningen;Schakelklassen;Verleend en Vastgesteld conform;;46667;Stichting Agora;34149420
691321;2016;ASV Maatschappelijke voorzieningen;VVE Coördinatiekosten;Verleend en Vastgesteld conform;;14583;Stichting Agora;34149420
1320362;2016;ASV Maatschappelijke voorzieningen;Diverse activiteiten als "lokaal bemiddelingsburo";Verleend en Vastgesteld conform;;20000;Stichting Zaanse Uitdaging;12345678
1028920;2016;ASV Maatschappelijke voorzieningen;VVE Thuis materialen;Verstrekt;;1321;Freekids Peuterzorg B.V. ;34151112
1162613;2016;ASV Maatschappelijke voorzieningen;materialen VVE Thuis;Verstrekt;;1300;Stichting Peutersaen;58095470
1029031;2016;ASV Maatschappelijke voorzieningen;Ouderbegeleider VVE Thuis;Verstrekt;;1943;Freekids Peuterzorg B.V.;34151112
1389562;2016;ASV Maatschappelijke voorzieningen;Fietslessen;Verstrekt;;704;Fietsersbond;0
1256450;2016;ASV Maatschappelijke voorzieningen;Prestatieafspraken;Verstrekt;;5000;Huurdersoverleg Zaanstreek;0
1075098;2016;ASV Monumenten;Zaandijkerkerk;Verleend;200000;;Stadsherstel Amsterdam N.V.;
985347;2016;ASV Realisatie en beheer;Onderhoud Zaanse Schans;Verleend;142608;;Stichting de Zaanse Schans;35027169
690157;2016;ASV Realisatie en beheer;Uitvoering werkzaamheden Wilhelmina-Park Wormerveer;Verleend;61500;;Wilhelmina-Park Wormerveer;40617650
673801;2016;ASV Realisatie en beheer;Diverse activiteiten natuur en milieu;Verleend;5600;;Vereniging Kontakt Milieubeheer Zaanstreek;40617136
690914;2016;ASV Realisatie en beheer;Uitvoering werkzaamheden natuur en milieu educatie;Verleend;521179;;Zaans Natuur en Milieu Centrum;41232139
1095548;2016;ASV Realisatie en beheer;onderhoud kastanjebomen Wilhelminapark;Verstrekt;;2148;Wilhelminapark Wormerveer;40617650
828623;2016;ASV Realisatie en beheer;Onderhoud landje C169;Verstrekt;;312;;0
1365785;2016;ASV Sport;Realisatie van een Indoorhal voor AV Lycurgus;Verleend;45000;;AV Lycurgus;40617067
689674;2016;ASV Sport;Exploitatie sporthal Zaanlands West Nieuwendamstraat 4 Zaandam;Verleend;39000;;Stichting Exploitatie en Beheer Volleyhal;34294344
679049;2016;ASV Sport;exploitatie De Struijck;Verleend;14000;;Omni-vereniging Theresia;
674186;2016;ASV Sport;regionaal Samenwerkings verband Aangepast Sporten;Verleend;27542;;Stichting Sportservice Noord-Holland;41225270
889948;2016;Buurthuizen;Diverse activiteiten mbt maatschappelijke bijdrage;Verleend;17105;;Buurtcentrum De Bovenkruier;
1268767;2016;Buurthuizen;Diverse activiteiten m.b.t. maatschappelijke bijdrage (aanvullend);Verleend;13190;;Stichting Wijkcentrum Dirk Prins;
901071;2016;Buurthuizen;Diverse activiteiten m.b.t. maatschappelijke bijdrage;Verleend;25628;;Stichting Wijkcentrum Dirk Prins;
902371;2016;Buurthuizen;Diverse activiteiten m.b.t. maatschappelijke bijdrage;Verleend;21778;;Stichting bewonersinitiatief Rosmolenwijk;
905188;2016;Buurthuizen;Ondersteuning bij exploitatie / Dorpshuisactiviteiten;Verleend;8500;;Stichting Dorpshuis Westknollendam;
905226;2016;Buurthuizen;Diverse activiteiten m.b.t. maatschappelijke bijdrage;Verleend;20048;;Stichting Buurtcentrum De Pelikaan;
895051;2016;Buurthuizen;Diverse activiteiten m.b.t. maatschappelijke bijdrage;Verleend;8725;;Stichting Dorpshuis De Kwaker;
1007993;2016;Buurthuizen;Diverse activiteiten m.b.t. maatschappelijke bijdrage;Verleend;34670;;Stichting BewonersBedrijven Zaanstad;
906949;2016;Buurthuizen;Diverse activiteiten m.b.t. maatschappelijke bijdrage;Verleend;10695;;Stichting Het BrandtWeer;
908934;2016;Buurthuizen;vergroten van toegankelijkheid van activiteiten;Verleend;1034;;Buurt- en speeltuinvereniging Het Blok;
914315;2016;Buurthuizen;Maatschappelijke opgaven / reservering voor groot onderhoud;Verleend;8000;;stichting De Horn;
925963;2016;Buurthuizen;Diverse activiteiten m.b.t. maatschappelijke bijdrage;Verleend;4900;;Stichting Buurtcentrum De Zeskanter;
931219;2016;Buurthuizen;Diverse activiteiten m.b.t. maatschappelijke bijdrage;Verleend;7066;;Buurt en speeltuinvereniging Havenkwartier;
1262781;2016;Buurthuizen;Diverse activiteiten ;Verleend en Vastgesteld conform;;22909;Stichting Bewonersinitiatief Buurtcentrum Wormerveer;
906682;2016;Buurthuizen;Diverse activiteiten m.b.t. maatschappelijke bijdrage;Verleend en Vastgesteld conform;;26550;Stichting De Palmboom;
656591;2016;Evenementen;Dam tot Damloop;Verleend;30000;;Stichting Sportevenementen Le Champion;41231693
886272;2016;Evenementen;Festival Industrie Cultuur Zaanstreek;Verleend;60000;;Stichting Zaanse Industrie Cultuur;62290312
823639;2016;Evenementen;Slag om de Zaan;Verleend en Lager vastgesteld;;11700;Stichting Zaanslag;34187006
793033;2016;Evenementen;Profronde van Noord-Holland;Verleend en Vastgesteld conform;;30000;Stichting Ronde van Noord Holland;35029904
826549;2016;Evenementen;MidzomerZaan festival;Verleend en Vastgesteld conform;;45000;Stichting MidzomerZaan;34258254
826554;2016;Evenementen;Midzomer op de Zaan;Verleend en Vastgesteld conform;;13000;Stichting MidzomerZaan;34258254
779193;2016;Evenementen;Elif, een Bruynzeelverhaal;Verleend en Vastgesteld conform;;35000;Stichting FluXus Centrum voor de Kunsten Zaanstad;34130291
756486;2016;Evenementen;Een Geschiedenis van Tranen;Verleend en Vastgesteld conform;;12000;Stichting Oeverloos;34261160
928900;2016;Evenementen;WAK 2016,  ;Verleend en Vastgesteld conform;;15000;Stichting Fluxus;34130291
997783;2016;Evenementen;Hembrug Happening;Verleend en Vastgesteld conform;;10000;Stichting Halte Hembrug;60847654
1009877;2016;Evenementen;Optimist on tour;Verleend en Vastgesteld conform;;10000;Stad aan de Zaan;62914510
948139;2016;Evenementen;Evenementen "Stad aan de Zaan";Verleend en Vastgesteld conform;;5000;Stichting Binnenstadmanagement Zaandam (SBZ);34238843
934484;2016;Evenementen;Liberty Evenement, Liberty Weekend/Militair Weekend Hembrug ;Verleend en Vastgesteld conform;;5000;Vereniging Museumkwartier Hembrug;59083751
932821;2016;Evenementen;Kinderboekenmarkt op de Zaanse Schans;Verleend en Vastgesteld conform;;30000;Stichting Oeverloos;34261160
906080;2016;Evenementen;ARTzaanstad 2016 - Hembrug;Verleend en Vastgesteld conform;;6000;Stichting ARTzaanstad ;59687924
