X,Y,OBJECTID,object_nummer,mast_product,straat,armatuur_product,lamp_product,mast_hoogte
4.83622455975615,51.5687332127929,53,B0158.060,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.83664512924592,51.5685615515533,54,B0158.061,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.83705425504291,51.5683708165244,55,B0158.062,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.83736896866494,51.5681190464267,56,B0158.063,CVL TV 8m uitl. 150 cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.83424759258573,51.5700416543561,57,B0158.054A,CON TV 6m PT (9126MFJ80),Lange Bunder,Industria IND 2050 SDN elektr,Philips PL-L 55 W 830 evsa 83,6
4.8375349070063,51.5678253150099,58,B0158.064,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.83753776875572,51.5675163251198,59,B0158.065,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.83742809606058,51.5672149634293,60,B0158.066,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.83733415947253,51.5668640117757,61,B0158.067,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.8373093632531,51.5665779093289,62,B0158.068,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.83733702067422,51.5662918072787,63,B0158.069,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.83738851868615,51.5660095189075,64,B0158.070,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.83743524790513,51.5657234166216,65,B0158.071,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.83737516651902,51.5654449441995,66,B0158.072,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.83726549395731,51.5651550267909,67,B0158.073,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.83700323376421,51.5648994421129,68,B0158.074,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.83713007252319,51.5645790076411,69,B0158.075,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.83708668127548,51.564289090851,70,B0158.076,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.83692169527408,51.5640106179772,71,B0158.077,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.82652712132317,51.5724258399033,72,B0158.029,CVL ST 9m uitl. 150cm E,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM12/7500lm 30LED/3000K,9
4.82722664130557,51.5725479103644,73,B0158.030,000H CVL ST 8m PTU48-GST168 verzwaard (VDL),Lange Bunder,000H Lumistreet Mini BGP 292,000H DM12/7500lm 30LED/3000K,8
4.81939506852484,51.5727653479259,74,B0158.013,CVL ST 10m uitl. 150cm D,Lange Bunder,"000H Lumistreet Mini BGP 292,000H Lumistreet Mini BGP 292","000H DM12/7500lm 30LED/3000K,000H DM10/7500lm 30LED/3000K",10
4.82007265424504,51.5725631690721,75,B0158.015,CVL ST 10m uitl. 150cm E,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM12/7500lm 30LED/3000K,10
4.82052374135164,51.5724639869529,76,B0158.016,CVL ST 10m uitl. 150cm E,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM12/7500lm 30LED/3000K,10
4.8209314379168,51.5723724338798,77,B0158.017,CVL ST 9m uitl. 150cm E,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM12/7500lm 30LED/3000K,9
4.82187223708619,51.5722465492797,78,B0158.019,CVL ST 9m uitl. 150cm E,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM12/7500lm 30LED/3000K,9
4.8223338155506,51.5722656232178,79,B0158.020,CVL ST 9m uitl. 150cm E,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM12/7500lm 30LED/3000K,9
4.82287216443207,51.5723037697215,80,B0158.021,CVL ST 8m uitl. 100*162 E,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM12/7500lm 30LED/3000K,8
4.82382059445093,51.5724830608308,81,B0158.023,CVL ST 9m uitl. 150cm E,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM12/7500lm 30LED/3000K,9
4.82426548303075,51.572513578413,82,B0158.024,CVL ST 9m uitl. 150cm E,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM12/7500lm 30LED/3000K,9
4.82515669107449,51.572570798736,83,B0158.026,CVL ST 9m uitl. 150cm E,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM12/7500lm 30LED/3000K,9
4.82561302464317,51.5725746129084,84,B0158.027,CVL ST 10m uitl. 150cm E,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM12/7500lm 30LED/3000K,10
4.82606220606327,51.57255172488,85,B0158.028,CVL ST 10m uitl. 150cm E,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM12/7500lm 30LED/3000K,10
4.82784605304509,51.5725975016827,86,B0158.032,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.82900810606362,51.5726165748951,87,B0158.035,000H CVL ST 8m PTU48-GST168 verzwaard (VDL),Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.82941151000365,51.572444913313,88,B0158.036,000H CVL ST 8m PTU48-GST168 verzwaard (VDL),Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.83005333313116,51.572105405821,89,B0158.038,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.82840681330107,51.5726165748023,90,B0158.033,CVL TV 8m uitl. 150 cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.81860208798214,51.5729598975017,91,B0158.007,CVL ST 10m uitl. 150cm D,Lange Bunder,"000H Lumistreet Mini BGP 292,000H Lumistreet Mini BGP 292","000H DM10/7500lm 30LED/3000K,000H DM10/7500lm 30LED/3000K",10
4.81959057207453,51.5726432776214,92,B0158.014,CVL ST 10m uitl. 150cm E,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM12/7500lm 30LED/3000K,10
4.82123232158296,51.5723190285488,93,B0158.018,CVL ST 9m uitl. 150cm E,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM12/7500lm 30LED/3000K,9
4.8233652138498,51.5723342876626,94,B0158.022,CVL ST 9m uitl. 150cm E,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM12/7500lm 30LED/3000K,9
4.8247108496632,51.5725440957008,95,B0158.025,CVL ST 9m uitl. 150cm E,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM12/7500lm 30LED/3000K,9
4.82754469201721,51.572479246061,96,B0158.031,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.8296623261323,51.5721855142586,97,B0158.037,000H CVL ST 8m PTU48-GST168 verzwaard (VDL),Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.83053922897429,51.5716743444325,98,B0158.040,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.83191633567421,51.5715675332421,99,B0158.044,CON TV 4m PT 60 Kaal,Lange Bunder,Industria IND 2000,Aura Unique-L cool 36W 83,4
4.83225536653413,51.570972440355,100,B0158.048,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.83301163060808,51.5705757114613,101,B0158.051,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.81702185053805,51.5733299235088,102,B0158.003,CON TV 8m (VDL),Lange Bunder,000H Lumistreet Mini BGP 292,000H DM12/7500lm 30LED/3000K,8
4.8191933657038,51.5729255658279,103,B0158.011,CVL ST 10m,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,10
4.81620121255809,51.5736122106771,104,B0158.001,CVL ST 9m uitl. 150cm E,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM12/7500lm 30LED/3000K,9
4.81659317293065,51.5734405498556,105,B0158.002,CVL ST 9m uitl. 150cm E,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM12/7500lm 30LED/3000K,9
4.81745243449433,51.5732192967951,106,B0158.004,CVL ST 9m uitl. 150cm E,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM12/7500lm 30LED/3000K,9
4.8178920769744,51.5731048564205,107,B0158.005,CVL ST 9m uitl. 150cm E,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM12/7500lm 30LED/3000K,9
4.8183288603958,51.5729751564197,108,B0158.006,CVL ST 9m uitl. 150cm E,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM12/7500lm 30LED/3000K,9
4.81874609247167,51.5728111241848,109,B0158.009,CVL ST 10m uitl. 150cm E,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,10
4.81906509751461,51.5727310160667,110,B0158.012,CVL ST 10m uitl. 150cm E,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,10
4.81892824545806,51.573017118232,111,B0158.008,CON TV 10m schacht (VDL),Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,10
4.83022403999616,51.5718917820704,112,B0158.039,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.83091068607674,51.5715370155287,113,B0158.041,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.83110904932795,51.5712699867475,114,B0158.042,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.83159780801715,51.5714111310116,115,B0158.043,CON TV 4m PT 60 Kaal,Lange Bunder,Industria IND 2000,Aura Unique-L cool 36W 83,4
4.83141804044485,51.5711021397918,116,B0158.045,CVL ST 8m uitl. 150cm,Lange Bunder,000H Lumistreet Mini BGP 292,000H DM10/7500lm 30LED/3000K,8
4.81961390296551,51.5727805973783,117,b0158.(ABRI),_,Lange Bunder,Onbekend ABRI,Philips TL-D 18 W 830 83,_
4.82465172078921,51.5688629128797,118,B0137.002,CVL ST 6m uitl. 150cm E,Kerkeind,Schreder SCH ALTRA 2 ele,Aura Unique-L cool 36W 83,6
4.82386923197973,51.5693740819353,119,B0137.005,CVL ST 6m uitl. 150cm E,Kerkeind,Schreder SCH ALTRA 2 ele,Aura Unique-L cool 36W 83,6
4.8242568996897,51.568889615776,120,B0137.003,CVL TV 6m PT48,Kerkeind,Schreder SCH ALTRA 2 ele,Aura Unique-L cool 36W 83,6
4.82508135109573,51.5687713601834,121,B0137.001,CVL TV 6m uitl. 150cm,Kerkeind,Schreder SCH ALTRA 2 ele,Aura Unique-L cool 36W evsa 83,6
4.82400369958482,51.5691299419441,122,B0137.004,CVL TV 6m PT48,Kerkeind,Schreder SCH ALTRA 2 ele,Aura Unique-L cool 36W 83,6
4.8340506579295,51.56243514756,123,B0122.002,CON TV 4m 100C73 (Valmont),Houtwal,Industria IND 2000 SDN elektr,Philips PL-L 24 W 830 evsa 83,4
4.83429146056545,51.5622978190519,124,B0122.003,000H CCOL 4.0 PT60-GST121 (VDL),Houtwal,KIO (Schréder),"16 led, 5068AS, 1100Lm, 3000K, ",4
4.83442879037886,51.5621871928027,125,B0122.004,CON TV 4m 100C73 (Valmont),Houtwal,Industria IND 2000 SDN elektr,Philips PL-L 24 W 830 evsa 83,4
4.83454847667441,51.5620689369135,126,B0122.005,CON TV 4m 100C73 (Valmont),Houtwal,Industria IND 2000 SDN elektr,Aura Unique-L cool 24W 83,4
4.83394813831376,51.5626068091958,127,B0122.001,CON TV 4m 100C73 (Valmont),Houtwal,Industria IND 2000 SDN elektr,Aura Unique-L cool 24W 83,4
4.82711935307739,51.5663185096269,128,B0130.003,ValmontCVL TV 4m 100C72 Valmont,Jan Oomenstraat,Industria IND 2000 SDN elektr,Aura Unique-L cool 24W 83,4
4.82769871082554,51.5661468482532,129,B0130.001,CON AL 4m PT,Jan Oomenstraat,Industria IND 2000 SDN,Aura Unique-L cool 24W 83,4
4.8273325002516,51.5661849954676,130,B0130.002,CON AL 4m PT,Jan Oomenstraat,Industria IND 2000 SDN,Aura Unique-L cool 24W evsa 83,4
4.82676077140184,51.5663642862194,131,B0130.004,CON AL 4m PT,Jan Oomenstraat,Industria IND 2000 SDN,Aura Unique-L cool 24W 83,4
4.82649708088195,51.5664558391437,132,B0130.005,CON AL 4m PT,Jan Oomenstraat,Industria IND 2000 SDN,Aura Unique-L cool 24W 83,4
4.82599163418319,51.5667610145365,133,B0130.007,CON AL 4m PT,Jan Oomenstraat,Industria IND 2000 SDN,Aura Unique-L cool 24W 83,4
4.82560205713604,51.5668220500648,134,B0130.008,CON AL 4m PT,Jan Oomenstraat,Industria IND 2000 SDN,Philips PL-L 24 W 830 evsa 83,4
4.82538700472372,51.5672111487382,135,B0130.010,CON AL 4m PT,Jan Oomenstraat,Industria IND 2000 SDN,Aura Unique-L cool 24W 83,4
4.82505083398355,51.5672302223617,136,B0130.011,CON AL 4m PT,Jan Oomenstraat,Industria IND 2000 SDN,Aura Unique-L cool 24W 83,4
4.82514334032212,51.5676193211896,137,B0130.012,CON AL 4m PT,Jan Oomenstraat,Industria IND 2000 SDN,Aura Unique-L cool 24W evsa 83,4
4.82476568584593,51.5679016089154,138,B0130.014,CON AL 4m PT,Jan Oomenstraat,Industria IND 2000 SDN,Aura Unique-L cool 24W 83,4
4.82494497573131,51.5680274943559,139,B0130.015,CON AL 4m PT,Jan Oomenstraat,Industria IND 2000 SDN,Philips PL-L 24 W 830 evsa 83,4
4.82464504484422,51.5682716349283,140,B0130.016,CON AL 4m PT,Jan Oomenstraat,Industria IND 2000 SDN,Aura Unique-L cool 24W 83,4
4.82458544073168,51.5685996982909,141,B0130.018,CON AL 4m PT,Jan Oomenstraat,Industria IND 2000 SDN,Aura Unique-L cool 24W 83,4
4.82475614884816,51.568420407874,142,B0130.017,CVL TV 4m PT,Jan Oomenstraat,Industria IND 2000 SDN,Aura Unique-L cool 24W 83,4
4.82625294055403,51.5666236858431,143,B0130.006,CON TV 4m PT 60 Kaal,Jan Oomenstraat,Industria IND 2000 SDN elektr,Aura Unique-L cool 24W evsa 83,4
4.82556629529082,51.5670356727738,144,B0130.009,CON AL 4m PT,Jan Oomenstraat,Industria IND 2000 SDN,Aura Unique-L cool 24W 83,4
4.8248419790359,51.5676727270009,145,B0130.013,000H CCOL 4.0 PT60-GST121 (VDL),Jan Oomenstraat,KIO (Schréder),"16 Led, 5068SY, 2100 Lm, 3000K, 18.2W",4
4.83301782851266,51.5674819925774,146,B0133.001,CON TV 4m 100C73 (Valmont),Kanunnikstraat,Industria IND 2000 SDN elektr,Aura Unique-L cool 36W 83,4
4.83303213358333,51.56777190965,147,B0133.002,CON TV 4m 100C73 (Valmont),Kanunnikstraat,Industria IND 2000 SDN elektr,Aura Unique-L cool 36W 83,4
4.83332872676393,51.5682411168238,148,B0133.004,CON TV 4m 100C73 (Valmont),Kanunnikstraat,Industria IND 2000 SDN elektr,Aura Unique-L cool 36W evsa 83,4
4.83366012874942,51.5684585552105,149,B0133.005,CON TV 4m 100C73 (Valmont),Kanunnikstraat,Industria IND 2000 SDN elektr,Aura Unique-L cool 36W 83,4
4.83388662718556,51.5688476536923,150,B0133.007,CON TV 4m 100C73 (Valmont),Kanunnikstraat,Industria IND 2000 SDN elektr,Aura Unique-L cool 36W 83,4
4.83417368230008,51.5690193157376,151,B0133.008,CON TV 4m 100C73 (Valmont),Kanunnikstraat,Industria IND 2000 SDN elektr,Aura Unique-L cool 36W 83,4
4.83443117494157,51.5693092320043,152,B0133.009,CVL 8m PTU48-GST168,Kanunnikstraat,000H Lumistreet Mini BGP 292,000H DW10/7500lm 40LED/3000K,8
4.83330059319949,51.5679817176935,153,B0133.003,CON TV 4m 100C73 (Valmont),Kanunnikstraat,Industria IND 2000 SDN elektr,Aura Unique-L cool 36W 83,4
4.83372068679437,51.5686798074747,154,B0133.006,CON TV 4m 100C73 (Valmont),Kanunnikstraat,Industria IND 2000 SDN elektr,Aura Unique-L cool 36W 83,4
4.83090830178542,51.5694503758175,155,B0138.001,ValmontCVL TV 4m 100C72 Valmont,Kerkepad,Industria IND 2000 SDN elektr,Aura Unique-L cool 36W evsa 83,4
4.83099413232379,51.5697631817505,156,B0138.002,CON TV 4m 100C73 (Valmont),Kerkepad,Industria IND 2000 SDN elektr,Aura Unique-L cool 36W 83,4
4.83117962125746,51.5702095007889,157,B0138.004,CON TV 4m 100C73 (Valmont),Kerkepad,Industria IND 2000 SDN elektr,Aura Unique-L cool 36W 83,4
4.83131313607923,51.5704307533507,158,B0138.005,CON TV 4m 100C73 (Valmont),Kerkepad,Industria IND 2000 SDN elektr,Philips PL-L 36 W 830 evsa 83,4
4.83145141928965,51.5706634495495,159,B0138.006,CON TV 4m 100C73 (Valmont),Kerkepad,Industria IND 2000 SDN elektr,Aura Unique-L cool 36W 83,4
4.83212614384998,51.5716896036773,160,B0138.008,000H CCOL 4.0 PT60-GST121 (VDL),Kerkepad,Industria IND 2000,Aura Unique-L cool 24W evsa 83,4
4.83287716229708,51.5724754312531,161,B0138.009,CON ST 4m PT 60,Kerkepad,Industria IND 2000 SDN elektr,Aura Unique-L cool 24W evsa 83,4
4.83106422680117,51.570011136973,162,B0138.003,CON TV 4m 100C73 (Valmont),Kerkepad,Industria IND 2000 SDN elektr,Aura Unique-L cool 36W evsa 83,4
