FID,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkingen,symbol,se_anno_cad_data,gdb_geomattr_data,shape
trend_2011_50.15,806925,8,6925,165,186.5,21.5,1.845,-,- - - - 5 -,1,,,"POLYGON ((94073.65100000054 484930.6550000012, 93988.7340000011 484966.69999999925, 94086.41699999943 485196.8269999996, 94171.33399999887 485160.7820000015, 94073.65100000054 484930.6550000012))"
trend_2011_50.16,806950,8,6950,167,179.4,12.4,0.612,-,- - - - 5 -,1,,,"POLYGON ((93976.65100000054 484699.6559999995, 93948.4840000011 484711.61199999973, 94046.16600000113 484941.73800000176, 94074.33399999887 484929.7820000015, 93976.65100000054 484699.6559999995))"
trend_2011_50.17,806975,8,6975,166,183.9,17.9,0.229,-,- - - - 5 -,1,,,"POLYGON ((93880.65100000054 484468.6559999995, 93870.11100000143 484473.12999999896, 93967.79399999976 484703.256000001, 93978.33399999887 484698.7820000015, 93880.65100000054 484468.6559999995))"
trend_2011_50.18,807000,8,7000,173,187.9,14.9,-0.066,>2021,- - - - 5 -,3,,,"POLYGON ((93881.33300000057 484467.7820000015, 93884.37099999934 484466.4930000007, 93786.68800000101 484236.3660000004, 93783.65100000054 484237.6559999995, 93881.33300000057 484467.7820000015))"
trend_2011_50.19,807025,8,7025,182,191.2,9.2,0.761,-,- - - - 5 -,1,,,"POLYGON ((93686.65100000054 484006.6559999995, 93651.625 484021.5229999982, 93749.30799999833 484251.6490000002, 93784.33300000057 484236.7820000015, 93686.65100000054 484006.6559999995))"
trend_2011_50.20,807050,8,7050,184,194.6,10.6,0.997,-,- - - - - -,1,,,"POLYGON ((93589.65100000054 483775.6559999995, 93543.76399999857 483795.1330000013, 93641.4459999986 484025.26000000164, 93687.33300000057 484005.7820000015, 93589.65100000054 483775.6559999995))"
trend_2011_50.21,807075,8,7075,187,195.4,8.4,0.912,-,- - - - - -,1,,,"POLYGON ((93492.65100000054 483545.6559999995, 93450.67599999905 483563.47300000116, 93548.3590000011 483793.59899999946, 93590.33399999887 483775.7820000015, 93492.65100000054 483545.6559999995))"
trend_2011_50.22,807100,8,7100,184,193,9,-0.553,>2021,- - - - - -,3,,,"POLYGON ((93494.33399999887 483545.7820000015, 93519.78500000015 483534.9780000001, 93422.10300000012 483304.8520000018, 93396.65100000054 483315.6559999995, 93494.33399999887 483545.7820000015))"
trend_2011_50.23,807125,8,7125,186,193.7,7.7,-0.255,>2021,- - - - - -,3,,,"POLYGON ((93393.33300000057 483315.7820000015, 93405.0700000003 483310.80000000075, 93307.38699999824 483080.6739999987, 93295.65100000054 483085.6559999995, 93393.33300000057 483315.7820000015))"
trend_2011_50.24,807150,8,7150,193,193.2,0.2,0.237,-,- - - - - -,1,,,"POLYGON ((93194.65100000054 482857.6559999995, 93183.74300000072 482862.28599999845, 93281.42599999905 483092.4120000005, 93292.33399999887 483087.7820000015, 93194.65100000054 482857.6559999995))"
trend_2011_50.25,807175,8,7175,201,200.1,-0.9,1.235,-,1 - - - - -,2,,,"POLYGON ((93097.61100000143 482645.55700000003, 93041.19999999925 482670.6730000004, 93142.88399999961 482899.05900000036, 93199.29500000179 482873.94299999997, 93097.61100000143 482645.55700000003))"
trend_2011_50.26,807200,8,7200,199,208.8,9.8,1.222,-,- - - - - -,1,,,"POLYGON ((92995.61100000143 482414.55700000003, 92939.79300000146 482439.4079999998, 93041.47800000012 482667.7950000018, 93097.29500000179 482642.94299999997, 92995.61100000143 482414.55700000003))"
trend_2011_50.27,807225,8,7225,193,220.5,27.5,1.753,-,- - - - - -,1,,,"POLYGON ((92889.65100000054 482169.6550000012, 92808.9690000005 482203.90300000086, 92906.65199999884 482434.02899999917, 92987.33399999887 482399.7820000015, 92889.65100000054 482169.6550000012))"
trend_2011_50.28,807250,8,7250,198,231.8,33.8,2.49,-,- - - - - -,1,,,"POLYGON ((92793.61100000143 481957.55700000003, 92679.875 482008.1959999986, 92781.55900000036 482236.58199999854, 92895.29500000179 482185.94299999997, 92793.61100000143 481957.55700000003))"
trend_2011_50.29,807275,8,7275,214,242.8,28.8,2.821,-,- - - - - -,1,,,"POLYGON ((92687.65100000054 481711.6559999995, 92557.81300000101 481766.7679999992, 92655.49599999934 481996.89400000125, 92785.33300000057 481941.7820000015, 92687.65100000054 481711.6559999995))"
trend_2011_50.30,807300,8,7300,230,248.7,18.7,2.555,-,- - - - - -,1,,,"POLYGON ((92606.65100000054 481527.6559999995, 92489.05600000173 481577.5720000006, 92586.73900000006 481807.6979999989, 92704.33300000057 481757.7820000015, 92606.65100000054 481527.6559999995))"
trend_2011_50.31,807325,8,7325,239,249.5,10.5,3.792,-,- - - - - -,1,,,"POLYGON ((92511.40700000152 481352.0249999985, 92340.99599999934 481435.1409999989, 92450.58799999952 481659.83900000155, 92621 481576.72399999946, 92511.40700000152 481352.0249999985))"
trend_2011_50.32,601312,6,1312,90,118.4,28.4,-0.61,>2021,- - - - 5 6,3,,,"POLYGON ((108946.68600000069 562689.1149999984, 108976.28000000119 562681.7369999997, 108930.31500000134 562497.381000001, 108900.72100000083 562504.7589999996, 108946.68600000069 562689.1149999984))"
trend_2011_50.33,601332,6,1332,97,112.7,15.7,-0.538,>2021,- - - - 5 6,3,,,"POLYGON ((108996.68600000069 562883.1160000004, 109022.78700000048 562876.6079999991, 108976.8209999986 562692.2520000003, 108950.72100000083 562698.7600000016, 108996.68600000069 562883.1160000004))"
trend_2011_50.34,300680,3,680,400,726.1,326.1,-28.718,>2021,- - - - - -,3,,,"POLYGON ((174528.04199999943 609219.3409999982, 174554.21599999815 608469.7980000004, 174384.3200000003 608463.8649999984, 174358.14499999955 609213.4079999998, 174528.04199999943 609219.3409999982))"
trend_2011_50.35,300700,3,700,350,686.5,336.5,-28.094,>2021,- - - - - -,3,,,"POLYGON ((174728.04199999943 609225.3409999982, 174754.21599999815 608475.7980000004, 174584.3200000003 608469.8649999984, 174558.14499999955 609219.4090000018, 174728.04199999943 609225.3409999982))"
trend_2011_50.36,300720,3,720,325,655.6,330.6,-27.316,>2021,- - - - - -,3,,,"POLYGON ((174898.04300000146 609240.4919999987, 174950.3599999994 608492.3189999983, 174780.7740000002 608480.4600000009, 174728.45699999854 609228.6330000013, 174898.04300000146 609240.4919999987))"
trend_2011_50.37,300740,3,740,275,607,332,-31.214,2021,- - - - - -,3,,,"POLYGON ((175098.04300000146 609254.4919999987, 175150.3599999994 608506.3189999983, 174980.7749999985 608494.4600000009, 174928.45699999854 609242.6330000013, 175098.04300000146 609254.4919999987))"
trend_2011_50.38,300760,3,760,225,613.1,388.1,-21.771,>2021,- - - - - -,3,,,"POLYGON ((175297.04300000146 609267.4919999987, 175349.3599999994 608519.3189999983, 175179.7740000002 608507.4600000009, 175127.45699999854 609255.6330000013, 175297.04300000146 609267.4919999987))"
trend_2011_50.39,300780,3,780,200,615.3,415.3,-10.494,>2021,- - - - - -,3,,,"POLYGON ((175497.04300000146 609281.4919999987, 175533.64400000125 608758.0700000003, 175364.05799999833 608746.2109999992, 175327.45699999854 609269.6330000013, 175497.04300000146 609281.4919999987))"
trend_2011_50.40,300800,3,800,150,613.7,463.7,0.705,-,- - - - - -,1,,,"POLYGON ((175543.77299999818 609285.1770000011, 175541.92799999937 609320.3779999986, 175711.6950000003 609329.2749999985, 175713.5399999991 609294.074000001, 175543.77299999818 609285.1770000011))"
trend_2011_50.41,300820,3,820,130,616.8,486.8,10.242,-,- - - - - -,1,,,"POLYGON ((175775.55999999866 609292.3909999989, 175766.62299999967 609804.4129999988, 175936.59699999914 609807.379999999, 175945.53400000185 609295.3579999991, 175775.55999999866 609292.3909999989))"
trend_2011_50.42,300840,3,840,100,586.8,486.8,17.204,-,- - - - - -,1,,,"POLYGON ((175975.55999999866 609295.3920000009, 175960.5469999984 610155.4609999992, 176130.52199999988 610158.4279999994, 176145.53400000185 609298.3590000011, 175975.55999999866 609295.3920000009))"
trend_2011_50.43,300860,3,860,80,551.4,471.4,22.083,-,- - - - - -,1,,,"POLYGON ((176176.55999999866 609298.3909999989, 176157.2899999991 610402.3729999997, 176327.26399999857 610405.3399999999, 176346.53400000185 609301.3579999991, 176176.55999999866 609298.3909999989))"
trend_2011_50.44,300880,3,880,60,529.3,469.3,28.727,-,- - - - - -,1,,,"POLYGON ((176376.55999999866 609300.3909999989, 176351.4919999987 610736.5229999982, 176521.46599999815 610739.4899999984, 176546.53400000185 609303.3579999991, 176376.55999999866 609300.3909999989))"
trend_2011_50.45,300900,3,900,50,499.3,449.3,32.59,-,- - - - - -,1,,,"POLYGON ((176575.55999999866 609303.3920000009, 176547.12099999934 610932.6429999992, 176717.0949999988 610935.6099999994, 176745.53400000185 609306.3590000011, 176575.55999999866 609303.3920000009))"
trend_2011_50.46,700230,7,230,-33,20,53,-4.302,>2021,- - - 4 5 6,3,,,"POLYGON ((108659.92500000075 549907.8170000017, 108874.89400000125 549900.3099999987, 108868.26300000027 549710.425999999, 108653.29399999976 549717.9329999983, 108659.92500000075 549907.8170000017))"
trend_2011_50.47,700249,7,249,-28,18,46,-7.731,2016,- - - 4 5 -,3,,,"POLYGON ((108652.92500000075 549712.8170000017, 109039.23900000006 549699.3269999996, 109032.60799999908 549509.443, 108646.29399999976 549522.9329999983, 108652.92500000075 549712.8170000017))"
trend_2011_50.48,700269,7,269,-26,34,60,-1.676,>2021,- - - 4 5 -,3,,,"POLYGON ((108645.92500000075 549517.8170000017, 108729.67399999872 549514.8929999992, 108723.04300000146 549325.0080000013, 108639.29399999976 549327.9329999983, 108645.92500000075 549517.8170000017))"
trend_2011_50.49,700289,7,289,-40,45.9,85.9,0.068,-,- - - 4 5 -,1,,,"POLYGON ((108632.29399999976 549128.9329999983, 108628.89600000158 549129.0520000011, 108635.52699999884 549318.9360000007, 108638.92500000075 549318.8170000017, 108632.29399999976 549128.9329999983))"
trend_2011_50.50,700308,7,308,-51,27.2,78.2,-5.646,>2021,- - - 4 5 6,3,,,"POLYGON ((108630.92500000075 549117.8170000017, 108913.05299999937 549107.9649999999, 108906.42199999839 548918.0810000002, 108624.29399999976 548927.9329999983, 108630.92500000075 549117.8170000017))"
trend_2011_50.51,700328,7,328,-50,12.7,62.7,-3.814,>2021,- - - 4 5 6,3,,,"POLYGON ((108624.92500000075 548916.8170000017, 108815.50899999961 548910.1620000005, 108808.87799999863 548720.2780000009, 108618.29399999976 548726.9329999983, 108624.92500000075 548916.8170000017))"
trend_2011_50.52,700348,7,348,-45,13.3,58.3,0.308,-,- - - 4 5 6,1,,,"POLYGON ((108611.29399999976 548527.9329999983, 108595.90300000086 548528.4710000008, 108602.53400000185 548718.3550000004, 108617.92500000075 548717.8170000017, 108611.29399999976 548527.9329999983))"
trend_2011_50.53,700369,7,369,-47,-4.4,42.6,-6.94,2017,- - - 4 5 6,3,,,"POLYGON ((108609.92500000075 548515.8170000017, 108956.71299999952 548503.7069999985, 108950.08199999854 548313.8229999989, 108603.29399999976 548325.9329999983, 108609.92500000075 548515.8170000017))"
trend_2011_50.54,700390,7,390,-44,-15.3,28.7,-10.791,2013,- - - 4 5 6,3,,,"POLYGON ((108605.33900000155 548336.182, 109144.14999999851 548307.9439999983, 109134.20600000024 548118.2049999982, 108595.39499999955 548146.4420000017, 108605.33900000155 548336.182))"
trend_2011_50.55,700409,7,409,-39,-29.6,9.4,-14.69,2011,- - - 4 5 6,3,,,"POLYGON ((108595.92500000075 548114.8170000017, 109329.97700000182 548089.1829999983, 109323.34600000083 547899.2989999987, 108589.29399999976 547924.9329999983, 108595.92500000075 548114.8170000017))"
trend_2011_50.56,700429,7,429,-31,-25.7,5.3,-9.124,2011,- - - 4 5 6,3,,,"POLYGON ((108588.92500000075 547911.8170000017, 109044.84699999914 547895.8960000016, 109038.21599999815 547706.0119999982, 108582.29399999976 547721.9329999983, 108588.92500000075 547911.8170000017))"
trend_2011_50.57,700449,7,449,-27,-21.7,5.3,-8.081,2011,- - - 4 5 6,3,,,"POLYGON ((108580.92500000075 547711.8170000017, 108984.72800000012 547697.7159999982, 108978.09800000116 547507.8319999985, 108574.29399999976 547521.9329999983, 108580.92500000075 547711.8170000017))"
trend_2011_50.58,700469,7,469,-24,-16.8,7.2,-4.238,2012,- - - 4 5 6,3,,,"POLYGON ((108573.92500000075 547511.8170000017, 108785.6959999986 547504.4219999984, 108779.06500000134 547314.5379999988, 108567.29399999976 547321.9329999983, 108573.92500000075 547511.8170000017))"
trend_2011_50.59,700489,7,489,-30,-15.6,14.4,-1.574,2020,- - - 4 5 6,3,,,"POLYGON ((108566.92500000075 547312.8170000017, 108645.57699999958 547310.0709999986, 108638.9459999986 547120.1860000007, 108560.29399999976 547122.9329999983, 108566.92500000075 547312.8170000017))"
trend_2011_50.60,700508,7,508,-43,-17.2,25.8,-3.418,2018,- - - 4 5 6,3,,,"POLYGON ((108565.40700000152 547187.9800000004, 108735.37000000104 547170.1160000004, 108715.51000000164 546981.1559999995, 108545.54600000009 546999.0199999996, 108565.40700000152 547187.9800000004))"
trend_2011_50.61,700528,7,528,-57,-26,31,-2.737,>2021,- - - 4 5 6,3,,,"POLYGON ((108543.4059999995 546986.9800000004, 108679.50699999928 546972.6750000007, 108659.64600000158 546783.7159999982, 108523.54600000009 546798.0199999996, 108543.4059999995 546986.9800000004))"
trend_2011_50.62,700548,7,548,-56,-27.9,28.1,-0.256,>2021,- - - 4 5 6,3,,,"POLYGON ((108522.40700000152 546787.9800000004, 108535.13699999824 546786.6420000009, 108515.27600000054 546597.682, 108502.54600000009 546599.0199999996, 108522.40700000152 546787.9800000004))"
trend_2011_50.63,700568,7,568,-59,-33.8,25.2,-2.115,>2021,- - - 4 5 6,3,,,"POLYGON ((108501.40700000152 546587.9789999984, 108606.57699999958 546576.925999999, 108586.71700000018 546387.9659999982, 108481.54600000009 546399.0199999996, 108501.40700000152 546587.9789999984))"
trend_2011_50.64,401020,4,1020,400,474.7,74.7,0.325,-,- - - - - -,1,,,"POLYGON ((147249.0150000006 603008.4860000014, 147243.45699999854 603023.756000001, 147431.39600000158 603092.1600000001, 147436.9539999999 603076.8900000006, 147249.0150000006 603008.4860000014))"
trend_2011_50.65,401040,4,1040,380,455.1,75.1,0.671,-,- - - - - -,1,,,"POLYGON ((147438.0150000006 603074.4860000014, 147426.5399999991 603106.0119999982, 147614.47899999842 603174.4160000011, 147625.9539999999 603142.8900000006, 147438.0150000006 603074.4860000014))"
trend_2011_50.66,301860,3,1860,29,25.8,-3.2,-1.834,-,1 - - - - -,4,,,"POLYGON ((186268.46299999952 610005.9030000009, 186276.4549999982 609914.5520000011, 186077.21700000018 609897.1209999993, 186069.22399999946 609988.4719999991, 186268.46299999952 610005.9030000009))"
trend_2011_50.67,301880,3,1880,37,28.5,-8.5,-0.815,-,1 - - - - -,4,,,"POLYGON ((186467.46299999952 610023.9030000009, 186471.0150000006 609983.3079999983, 186271.77600000054 609965.8770000003, 186268.22399999946 610006.4719999991, 186467.46299999952 610023.9030000009))"
trend_2011_50.68,1300779,13,779,45,185.5,140.5,2.283,-,- - - - - -,1,,,"POLYGON ((39571.65500000119 418152.88599999994, 39536.38100000098 418261.44900000095, 39679.039000000805 418307.8020000011, 39714.313999999315 418199.23900000006, 39571.65500000119 418152.88599999994))"
trend_2011_50.69,1300799,13,799,25,179,154,1.611,-,- - - - - -,1,,,"POLYGON ((39382.65500000119 418089.88599999994, 39357.76399999857 418166.493999999, 39500.42199999839 418212.84600000083, 39525.31300000101 418136.23900000006, 39382.65500000119 418089.88599999994))"
trend_2011_50.70,1300819,13,819,-5,181.1,186.1,1.195,-,- - - - - -,1,,,"POLYGON ((39192.65500000119 418026.88599999994, 39174.19099999964 418083.7120000012, 39316.85000000149 418130.0639999993, 39335.313999999315 418073.23800000176, 39192.65500000119 418026.88599999994))"
trend_2011_50.71,1300839,13,839,-25,188.6,213.6,0.98,-,- - - - - -,1,,,"POLYGON ((39002.65500000119 417963.88599999994, 38987.51300000027 418010.48800000176, 39130.17199999839 418056.84099999815, 39145.313999999315 418010.23900000006, 39002.65500000119 417963.88599999994))"
trend_2011_50.72,1300859,13,859,-45,190.4,235.4,0.443,-,- - - - - -,1,,,"POLYGON ((38812.65500000119 417900.88599999994, 38805.80999999866 417921.9519999996, 38948.46900000051 417968.3049999997, 38955.313999999315 417947.23900000006, 38812.65500000119 417900.88599999994))"
trend_2011_50.73,1300879,13,879,-55,192.7,247.7,0.819,-,- - - - - -,1,,,"POLYGON ((38606.51999999955 417831.11400000006, 38593.18800000101 417869.83300000057, 38735.0159999989 417918.66800000146, 38748.34800000116 417879.94900000095, 38606.51999999955 417831.11400000006))"
trend_2011_50.74,1300899,13,899,-75,174.8,249.8,-0.49,>2021,- - - - - -,3,,,"POLYGON ((38576.313999999315 417821.23900000006, 38583.88500000164 417797.938000001, 38441.22599999979 417751.5850000009, 38433.65500000119 417774.88599999994, 38576.313999999315 417821.23900000006))"
trend_2011_50.75,1300919,13,919,-95,141.9,236.9,-1.78,>2021,- - - - - -,3,,,"POLYGON ((38369.346999999136 417753.94900000095, 38398.32299999893 417669.7980000004, 38256.49500000104 417620.9629999995, 38227.51999999955 417705.11400000006, 38369.346999999136 417753.94900000095))"
trend_2011_50.76,1300939,13,939,-120,75.7,195.7,-3.443,>2021,- - - - - -,3,,,"POLYGON ((38179.34800000116 417689.94900000095, 38235.39400000125 417527.1779999994, 38093.56700000167 417478.3429999985, 38037.51999999955 417641.11400000006, 38179.34800000116 417689.94900000095))"
trend_2011_50.77,1300959,13,959,-165,22.2,187.2,-0.352,>2021,- - - - - -,3,,,"POLYGON ((38006.313999999315 417631.23900000006, 38011.75299999863 417614.5, 37869.09400000051 417568.1479999982, 37863.65500000119 417584.88599999994, 38006.313999999315 417631.23900000006))"
trend_2011_50.78,1300979,13,979,-215,-65.3,149.7,1.005,-,- - - - - -,1,,,"POLYGON ((37673.65500000119 417521.88599999994, 37658.12700000033 417569.6770000011, 37800.78599999845 417616.02899999917, 37816.313999999315 417568.23900000006, 37673.65500000119 417521.88599999994))"
trend_2011_50.79,1300982,13,982,-215,-67.2,147.8,0.451,-,- - - - - -,1,,,"POLYGON ((37329.75800000131 417303.8220000006, 37315.26300000027 417321.09600000083, 37430.17000000179 417417.51399999857, 37444.664999999106 417400.23999999836, 37329.75800000131 417303.8220000006))"
trend_2011_50.80,401860,4,1860,-79,15.4,94.4,4.789,-,- - - - - -,1,,,"POLYGON ((155400.6099999994 605643.879999999, 155346.74500000104 605877.193, 155541.61899999902 605922.1829999983, 155595.4840000011 605688.870000001, 155400.6099999994 605643.879999999))"
trend_2011_50.81,401880,4,1880,-52,29.9,81.9,2.793,-,- - - - - -,1,,,"POLYGON ((155595.6099999994 605687.879999999, 155564.1950000003 605823.9510000013, 155759.06899999827 605868.9409999996, 155790.4840000011 605732.870000001, 155595.6099999994 605687.879999999))"
trend_2011_50.82,401900,4,1900,-31,48.8,79.8,2.405,-,- - - - - -,1,,,"POLYGON ((155790.6099999994 605730.879999999, 155763.55999999866 605848.0480000004, 155958.43400000036 605893.0379999988, 155985.4840000011 605775.870000001, 155790.6099999994 605730.879999999))"
trend_2011_50.83,401920,4,1920,-13,62.3,75.3,2.208,-,- - - - - -,1,,,"POLYGON ((155985.6099999994 605774.879999999, 155960.7749999985 605882.4499999993, 156155.6490000002 605927.4409999996, 156180.4840000011 605819.870000001, 155985.6099999994 605774.879999999))"
trend_2011_50.84,401940,4,1940,11,83.2,72.2,2.572,-,- - - - - -,1,,,"POLYGON ((156180.6099999994 605817.879999999, 156151.68100000173 605943.1840000004, 156346.5549999997 605988.1739999987, 156375.4840000011 605862.870000001, 156180.6099999994 605817.879999999))"
trend_2011_50.85,401960,4,1960,31,98.9,67.9,2.489,-,- - - - - -,1,,,"POLYGON ((156376.6099999994 605861.879999999, 156348.61499999836 605983.1400000006, 156543.48900000006 606028.131000001, 156571.4840000011 605906.870000001, 156376.6099999994 605861.879999999))"
trend_2011_50.86,401980,4,1980,55,113.8,58.8,3.024,-,- - - - - -,1,,,"POLYGON ((156571.6099999994 605905.879999999, 156537.59699999914 606053.2049999982, 156732.47100000083 606098.1950000003, 156766.4840000011 605950.870000001, 156571.6099999994 605905.879999999))"
trend_2011_50.87,402000,4,2000,65,142.2,77.2,4.358,-,- - - - - -,1,,,"POLYGON ((156766.6099999994 605948.879999999, 156717.59299999848 606161.1950000003, 156912.46700000018 606206.1849999987, 156961.4840000011 605993.870000001, 156766.6099999994 605948.879999999))"
trend_2011_50.88,402020,4,2020,104,166.2,62.2,4.02,-,- - - - - -,1,,,"POLYGON ((156961.6099999994 605992.879999999, 156916.39499999955 606188.7280000001, 157111.26900000125 606233.7190000005, 157156.4840000011 606037.870000001, 156961.6099999994 605992.879999999))"
trend_2011_50.89,402040,4,2040,121,184,63,4.007,-,- - - - - -,1,,,"POLYGON ((157156.6099999994 606035.879999999, 157111.54100000113 606231.0949999988, 157306.4149999991 606276.0850000009, 157351.4840000011 606080.870000001, 157156.6099999994 606035.879999999))"
trend_2011_50.90,402060,4,2060,144,210.4,66.4,5.186,-,- - - - - -,1,,,"POLYGON ((157352.6099999994 606079.879999999, 157294.2800000012 606332.5340000018, 157489.15399999917 606377.5240000002, 157547.4840000011 606124.870000001, 157352.6099999994 606079.879999999))"
trend_2011_50.91,402080,4,2080,161,223.8,62.8,4.089,-,- - - - - -,1,,,"POLYGON ((157547.6099999994 606123.879999999, 157501.61800000072 606323.0899999999, 157696.49300000072 606368.0799999982, 157742.4840000011 606168.870000001, 157547.6099999994 606123.879999999))"
trend_2011_50.92,402100,4,2100,193,237.9,44.9,4.287,-,- - - - - -,1,,,"POLYGON ((157742.6099999994 606166.879999999, 157694.39200000092 606375.7360000014, 157889.2659999989 606420.7259999998, 157937.4840000011 606211.870000001, 157742.6099999994 606166.879999999))"
trend_2011_50.93,402120,4,2120,219,254.1,35.1,4.094,-,- - - - - -,1,,,"POLYGON ((157937.6099999994 606210.879999999, 157891.561999999 606410.3330000006, 158086.4360000007 606455.3229999989, 158132.4840000011 606255.870000001, 157937.6099999994 606210.879999999))"
trend_2011_50.94,402140,4,2140,210,267.5,57.5,3.428,-,- - - - - -,1,,,"POLYGON ((158133.6099999994 606254.879999999, 158095.05299999937 606421.8869999982, 158289.92700000107 606466.8770000003, 158328.4840000011 606299.870000001, 158133.6099999994 606254.879999999))"
trend_2011_50.95,402160,4,2160,205,276.8,71.8,2.149,-,- - - - - -,1,,,"POLYGON ((158328.6099999994 606297.879999999, 158304.4389999993 606402.5760000013, 158499.313000001 606447.5659999996, 158523.4840000011 606342.870000001, 158328.6099999994 606297.879999999))"
trend_2011_50.96,402180,4,2180,202,285.8,83.8,1.41,-,- - - - - -,1,,,"POLYGON ((158523.6099999994 606341.879999999, 158507.7509999983 606410.5729999989, 158702.625 606455.563000001, 158718.4840000011 606386.870000001, 158523.6099999994 606341.879999999))"
trend_2011_50.97,402200,4,2200,190,294,104,0.363,-,- - - - - -,1,,,"POLYGON ((158718.6099999994 606384.879999999, 158714.52699999884 606402.5650000013, 158909.40100000054 606447.5549999997, 158913.4840000011 606429.870000001, 158718.6099999994 606384.879999999))"
trend_2011_50.98,402460,4,2460,130,469.4,339.4,-15.498,>2021,- - - - - -,3,,,"POLYGON ((161450.4840000011 606996.870000001, 161624.79899999872 606241.8310000002, 161429.92500000075 606196.8399999999, 161255.6099999994 606951.879999999, 161450.4840000011 606996.870000001))"
