FID,fotonaam,fotonummer,fotodatum,fototijd,camera,diafragma,sluitertijd,x,y,z,roll,pitch,yaw,gdb_geomattr_data,shape
beeldmiddenoverzicht_lrl_2019.34,2019_07_23_15_37_42_005262802_RGB_lrl,5262802,2019-07-23,15:37:42,UC-EpII-1-82416042-f100,6.7,175,101066.925,513723.84,6208.103,-0.0327,-0.0015,78.3793,,POINT (101066.92500000075 513723.83999999985)
beeldmiddenoverzicht_lrl_2019.35,2019_07_23_15_37_47_005262803_RGB_lrl,5262803,2019-07-23,15:37:47,UC-EpII-1-82416042-f100,6.7,175,101224.094,514512.993,6209.34,-0.0344,-0.0174,78.3425,,POINT (101224.0940000005 514512.9930000007)
beeldmiddenoverzicht_lrl_2019.36,2019_07_23_15_37_53_005262804_RGB_lrl,5262804,2019-07-23,15:37:53,UC-EpII-1-82416042-f100,6.7,175,101378.777,515299.138,6209.622,-0.0344,-0.0166,78.3543,,POINT (101378.77699999884 515299.13800000027)
beeldmiddenoverzicht_lrl_2019.37,2019_07_23_15_37_59_005262805_RGB_lrl,5262805,2019-07-23,15:37:59,UC-EpII-1-82416042-f100,6.7,175,101540.731,516086.165,6210.597,-0.0305,-0.0258,78.4068,,POINT (101540.73099999875 516086.1649999991)
beeldmiddenoverzicht_lrl_2019.38,2019_07_23_15_38_04_005262806_RGB_lrl,5262806,2019-07-23,15:38:04,UC-EpII-1-82416042-f100,6.7,175,101702.257,516870.412,6209.657,-0.0381,0.0304,78.4239,,POINT (101702.25699999928 516870.4120000005)
beeldmiddenoverzicht_lrl_2019.39,2019_07_23_15_38_10_005262807_RGB_lrl,5262807,2019-07-23,15:38:10,UC-EpII-1-82416042-f100,6.7,175,101861.274,517670.927,6208.669,-0.03,-0.02,78.418,,POINT (101861.27400000021 517670.9270000011)
beeldmiddenoverzicht_lrl_2019.40,2019_07_23_15_38_16_005262808_RGB_lrl,5262808,2019-07-23,15:38:16,UC-EpII-1-82416042-f100,6.7,175,102015.126,518458.75,6210.186,-0.0353,-0.0123,78.3544,,POINT (102015.1259999983 518458.75)
beeldmiddenoverzicht_lrl_2019.41,2019_07_23_15_38_21_005262809_RGB_lrl,5262809,2019-07-23,15:38:21,UC-EpII-1-82416042-f100,6.7,175,102169.7,519243.952,6209.574,-0.0124,0.0478,78.3841,,POINT (102169.69999999925 519243.9519999996)
beeldmiddenoverzicht_lrl_2019.42,2019_07_23_15_38_27_005262810_RGB_lrl,5262810,2019-07-23,15:38:27,UC-EpII-1-82416042-f100,6.7,175,102331.676,520030.411,6211.215,-0.035,0.0175,78.3622,,POINT (102331.67599999905 520030.41099999845)
beeldmiddenoverzicht_lrl_2019.43,2019_07_23_15_38_32_005262811_RGB_lrl,5262811,2019-07-23,15:38:32,UC-EpII-1-82416042-f100,6.7,175,102507.383,520814.043,6211.109,-0.0403,0.0198,78.4378,,POINT (102507.38300000131 520814.04300000146)
beeldmiddenoverzicht_lrl_2019.44,2019_07_23_15_38_38_005262812_RGB_lrl,5262812,2019-07-23,15:38:38,UC-EpII-1-82416042-f100,6.7,175,102683.335,521595.964,6210.269,-0.0393,-0.0026,78.4179,,POINT (102683.3350000009 521595.96400000155)
beeldmiddenoverzicht_lrl_2019.45,2019_07_23_15_38_44_005262813_RGB_lrl,5262813,2019-07-23,15:38:44,UC-EpII-1-82416042-f100,6.7,175,102858.468,522380.959,6210.105,-0.0439,0.002,78.3632,,POINT (102858.46799999848 522380.95899999887)
beeldmiddenoverzicht_lrl_2019.46,2019_07_23_15_38_49_005262814_RGB_lrl,5262814,2019-07-23,15:38:49,UC-EpII-1-82416042-f100,6.7,175,103029.601,523164.877,6209.729,-0.0372,0.0121,78.424,,POINT (103029.60099999979 523164.8770000003)
beeldmiddenoverzicht_lrl_2019.47,2019_07_23_15_38_55_005262815_RGB_lrl,5262815,2019-07-23,15:38:55,UC-EpII-1-82416042-f100,6.7,175,103190.778,523953.84,6207.402,-0.0342,0.0091,78.4247,,POINT (103190.77800000086 523953.83999999985)
beeldmiddenoverzicht_lrl_2019.48,2019_07_23_15_39_00_005262816_RGB_lrl,5262816,2019-07-23,15:39:00,UC-EpII-1-82416042-f100,6.7,175,103345.93,524744.182,6208.508,-0.0369,0.0092,78.424,,POINT (103345.9299999997 524744.182)
beeldmiddenoverzicht_lrl_2019.49,2019_07_23_15_39_06_005262817_RGB_lrl,5262817,2019-07-23,15:39:06,UC-EpII-1-82416042-f100,6.7,175,103498.363,525533.295,6208.337,-0.0474,-0.0256,78.3562,,POINT (103498.36300000176 525533.2950000018)
beeldmiddenoverzicht_lrl_2019.50,2019_07_23_15_39_12_005262818_RGB_lrl,5262818,2019-07-23,15:39:12,UC-EpII-1-82416042-f100,6.7,175,103649.512,526325.147,6207.541,-0.0505,-0.041,78.3511,,POINT (103649.51199999824 526325.1469999999)
beeldmiddenoverzicht_lrl_2019.51,2019_07_23_15_39_17_005262819_RGB_lrl,5262819,2019-07-23,15:39:17,UC-EpII-1-82416042-f100,6.7,175,103804.092,527114.537,6208.139,-0.0559,0.0038,78.4184,,POINT (103804.09200000018 527114.5370000005)
beeldmiddenoverzicht_lrl_2019.52,2019_07_23_15_39_23_005262820_RGB_lrl,5262820,2019-07-23,15:39:23,UC-EpII-1-82416042-f100,6.7,175,103958.048,527891.044,6206.565,-0.0028,0.0602,78.3406,,POINT (103958.04800000042 527891.0439999998)
beeldmiddenoverzicht_lrl_2019.53,2019_07_23_15_39_28_005262821_RGB_lrl,5262821,2019-07-23,15:39:28,UC-EpII-1-82416042-f100,6.7,175,104134.482,528679.873,6208.48,-0.0587,-0.0097,78.3579,,POINT (104134.48200000077 528679.8729999997)
beeldmiddenoverzicht_lrl_2019.54,2019_07_23_15_39_34_005262822_RGB_lrl,5262822,2019-07-23,15:39:34,UC-EpII-1-82416042-f100,6.7,175,104313.697,529467.856,6206.039,-0.0504,-0.027,78.4065,,POINT (104313.69700000063 529467.8559999987)
beeldmiddenoverzicht_lrl_2019.55,2019_07_23_15_39_39_005262823_RGB_lrl,5262823,2019-07-23,15:39:39,UC-EpII-1-82416042-f100,6.7,175,104478.722,530256.658,6203.876,-0.0264,0.0025,78.4277,,POINT (104478.72199999914 530256.6579999998)
beeldmiddenoverzicht_lrl_2019.56,2019_07_23_15_39_45_005262824_RGB_lrl,5262824,2019-07-23,15:39:45,UC-EpII-1-82416042-f100,6.7,175,104631.618,531048.978,6205.101,-0.0227,0.0265,78.3758,,POINT (104631.61800000072 531048.9780000001)
beeldmiddenoverzicht_lrl_2019.57,2019_07_23_15_39_51_005262825_RGB_lrl,5262825,2019-07-23,15:39:51,UC-EpII-1-82416042-f100,6.7,175,104786.367,531838.077,6206.142,-0.0119,0.0779,78.3689,,POINT (104786.36699999869 531838.0769999996)
beeldmiddenoverzicht_lrl_2019.58,2019_07_23_15_39_56_005262826_RGB_lrl,5262826,2019-07-23,15:39:56,UC-EpII-1-82416042-f100,6.7,175,104951.375,532627.397,6206.507,-0.0304,-0.0237,78.355,,POINT (104951.375 532627.3969999999)
beeldmiddenoverzicht_lrl_2019.59,2019_07_23_15_40_02_005262827_RGB_lrl,5262827,2019-07-23,15:40:02,UC-EpII-1-82416042-f100,6.7,175,105124.207,533414.91,6206.554,-0.0209,0.0112,78.3719,,POINT (105124.20699999854 533414.9100000001)
beeldmiddenoverzicht_lrl_2019.60,2019_07_23_15_40_07_005262828_RGB_lrl,5262828,2019-07-23,15:40:07,UC-EpII-1-82416042-f100,6.7,175,105302.04,534199.154,6205.495,-0.0542,-0.0961,78.4322,,POINT (105302.0399999991 534199.1539999992)
beeldmiddenoverzicht_lrl_2019.61,2019_07_23_15_40_13_005262829_RGB_lrl,5262829,2019-07-23,15:40:13,UC-EpII-1-82416042-f100,6.7,175,105470.504,534986.797,6204.267,-0.0258,-0.0126,78.3421,,POINT (105470.50400000066 534986.7969999984)
beeldmiddenoverzicht_lrl_2019.62,2019_07_23_15_40_19_005262830_RGB_lrl,5262830,2019-07-23,15:40:19,UC-EpII-1-82416042-f100,6.7,175,105635.498,535772.467,6205.063,-0.0547,-0.0537,78.4147,,POINT (105635.49799999967 535772.4670000002)
beeldmiddenoverzicht_lrl_2019.63,2019_07_23_15_40_24_005262831_RGB_lrl,5262831,2019-07-23,15:40:24,UC-EpII-1-82416042-f100,6.7,175,105788.761,536561.381,6204.161,-0.0127,-0.0217,78.354,,POINT (105788.76099999994 536561.381000001)
beeldmiddenoverzicht_lrl_2019.64,2019_07_23_15_40_30_005262832_RGB_lrl,5262832,2019-07-23,15:40:30,UC-EpII-1-82416042-f100,6.7,175,105934.568,537350.84,6205.326,-0.0344,0.0432,78.3968,,POINT (105934.56799999997 537350.8399999999)
beeldmiddenoverzicht_lrl_2019.65,2019_07_23_15_40_35_005262833_RGB_lrl,5262833,2019-07-23,15:40:35,UC-EpII-1-82416042-f100,6.7,175,106084.672,538136.646,6206.323,-0.024,-0.0213,78.387,,POINT (106084.67199999839 538136.6460000016)
beeldmiddenoverzicht_lrl_2019.66,2019_07_23_15_40_41_005262834_RGB_lrl,5262834,2019-07-23,15:40:41,UC-EpII-1-82416042-f100,6.7,175,106242.6,538923.273,6207.58,-0.0342,-0.0222,78.4537,,POINT (106242.60000000149 538923.2729999982)
beeldmiddenoverzicht_lrl_2019.67,2019_07_23_15_40_47_005262835_RGB_lrl,5262835,2019-07-23,15:40:47,UC-EpII-1-82416042-f100,6.7,175,106402.77,539722.597,6206.66,-0.0374,0.0002,78.4014,,POINT (106402.76999999955 539722.5969999991)
beeldmiddenoverzicht_lrl_2019.68,2019_07_23_15_40_52_005262836_RGB_lrl,5262836,2019-07-23,15:40:52,UC-EpII-1-82416042-f100,6.7,175,106559.607,540507.303,6205.684,-0.0202,0.0301,78.3781,,POINT (106559.60700000077 540507.3029999994)
beeldmiddenoverzicht_lrl_2019.69,2019_07_23_15_40_58_005262837_RGB_lrl,5262837,2019-07-23,15:40:58,UC-EpII-1-82416042-f100,6.7,175,106724.912,541293.002,6207.151,-0.0259,0.0267,78.3823,,POINT (106724.91200000048 541293.0020000003)
beeldmiddenoverzicht_lrl_2019.70,2019_07_23_15_41_04_005262838_RGB_lrl,5262838,2019-07-23,15:41:04,UC-EpII-1-82416042-f100,6.7,175,106898.462,542075.442,6205.785,-0.0312,0.003,78.3747,,POINT (106898.46200000122 542075.4420000017)
beeldmiddenoverzicht_lrl_2019.71,2019_07_23_15_41_09_005262839_RGB_lrl,5262839,2019-07-23,15:41:09,UC-EpII-1-82416042-f100,6.7,175,107082.658,542859.159,6205.429,-0.0506,-0.0698,78.4091,,POINT (107082.65799999982 542859.1590000018)
beeldmiddenoverzicht_lrl_2019.72,2019_07_23_15_41_15_005262840_RGB_lrl,5262840,2019-07-23,15:41:15,UC-EpII-1-82416042-f100,6.7,175,107264.233,543643.513,6204.298,-0.05,0.0254,78.4314,,POINT (107264.23299999908 543643.5130000003)
beeldmiddenoverzicht_lrl_2019.73,2019_07_23_15_41_20_005262841_RGB_lrl,5262841,2019-07-23,15:41:20,UC-EpII-1-82416042-f100,6.7,175,107426.08,544444.889,6201.896,-0.024,0.1584,78.4302,,POINT (107426.07999999821 544444.8889999986)
beeldmiddenoverzicht_lrl_2019.74,2019_07_23_15_41_26_005262842_RGB_lrl,5262842,2019-07-23,15:41:26,UC-EpII-1-82416042-f100,6.7,175,107572.048,545232.117,6203.246,-0.0326,0.031,78.3625,,POINT (107572.04800000042 545232.1169999987)
beeldmiddenoverzicht_lrl_2019.75,2019_07_23_15_41_32_005262843_RGB_lrl,5262843,2019-07-23,15:41:32,UC-EpII-1-82416042-f100,6.7,175,107726.918,546019.746,6205.85,-0.0359,-0.0692,78.3481,,POINT (107726.91800000146 546019.7459999993)
beeldmiddenoverzicht_lrl_2019.76,2019_07_23_15_41_37_005262844_RGB_lrl,5262844,2019-07-23,15:41:37,UC-EpII-1-82416042-f100,6.7,175,107892.164,546803.07,6207.074,-0.0313,0.0166,78.397,,POINT (107892.1640000008 546803.0700000003)
beeldmiddenoverzicht_lrl_2019.77,2019_07_23_15_41_43_005262845_RGB_lrl,5262845,2019-07-23,15:41:43,UC-EpII-1-82416042-f100,6.7,175,108062.489,547587.984,6207.962,-0.0467,-0.0645,78.3718,,POINT (108062.48900000006 547587.9840000011)
beeldmiddenoverzicht_lrl_2019.78,2019_07_23_15_41_49_005262846_RGB_lrl,5262846,2019-07-23,15:41:49,UC-EpII-1-82416042-f100,6.7,175,108232.987,548386.672,6207.031,-0.0637,-0.0163,78.4229,,POINT (108232.98699999973 548386.6719999984)
beeldmiddenoverzicht_lrl_2019.79,2019_07_23_15_41_54_005262847_RGB_lrl,5262847,2019-07-23,15:41:54,UC-EpII-1-82416042-f100,6.7,175,108383.993,549175.218,6204.991,-0.0267,0.0261,78.3875,,POINT (108383.99300000072 549175.2179999985)
beeldmiddenoverzicht_lrl_2019.80,2019_07_23_15_42_00_005262848_RGB_lrl,5262848,2019-07-23,15:42:00,UC-EpII-1-82416042-f100,6.7,175,108524.511,549962.876,6206.905,-0.0142,0.0633,78.3614,,POINT (108524.51099999994 549962.8759999983)
beeldmiddenoverzicht_lrl_2019.81,2019_07_23_15_42_05_005262849_RGB_lrl,5262849,2019-07-23,15:42:05,UC-EpII-1-82416042-f100,6.7,175,108674.571,550751.993,6207.469,-0.0291,0.0305,78.3732,,POINT (108674.5709999986 550751.9930000007)
beeldmiddenoverzicht_lrl_2019.82,2019_07_23_15_42_11_005262850_RGB_lrl,5262850,2019-07-23,15:42:11,UC-EpII-1-82416042-f100,6.7,175,108845.099,551536.479,6208.644,-0.0413,-0.0606,78.3568,,POINT (108845.09899999946 551536.4789999984)
beeldmiddenoverzicht_lrl_2019.83,2019_07_23_15_42_17_005262851_RGB_lrl,5262851,2019-07-23,15:42:17,UC-EpII-1-82416042-f100,6.7,175,109030.037,552321.24,6208.401,-0.045,0.0218,78.3793,,POINT (109030.03700000048 552321.2399999984)
beeldmiddenoverzicht_lrl_2019.84,2019_07_23_15_42_22_005262852_RGB_lrl,5262852,2019-07-23,15:42:22,UC-EpII-1-82416042-f100,6.7,175,109219.549,553106.271,6206.398,-0.0632,-0.1005,78.3704,,POINT (109219.54899999872 553106.2710000016)
beeldmiddenoverzicht_lrl_2019.85,2019_07_23_15_42_28_005262853_RGB_lrl,5262853,2019-07-23,15:42:28,UC-EpII-1-82416042-f100,6.7,175,109400.08,553891.4,6204.152,-0.0476,0.0001,78.4513,,POINT (109400.07999999821 553891.3999999985)
beeldmiddenoverzicht_lrl_2019.86,2019_07_23_15_42_33_005262854_RGB_lrl,5262854,2019-07-23,15:42:33,UC-EpII-1-82416042-f100,6.7,175,109561.644,554683.442,6201.452,-0.0189,0.0496,78.417,,POINT (109561.64400000125 554683.4420000017)
beeldmiddenoverzicht_lrl_2019.87,2019_07_23_15_42_39_005262855_RGB_lrl,5262855,2019-07-23,15:42:39,UC-EpII-1-82416042-f100,6.7,175,109713.103,555474.485,6202.45,-0.0351,-0.0058,78.374,,POINT (109713.10300000012 555474.4849999994)
beeldmiddenoverzicht_lrl_2019.88,2019_07_23_15_42_44_005262856_RGB_lrl,5262856,2019-07-23,15:42:44,UC-EpII-1-82416042-f100,6.7,175,109865.196,556253.824,6202.125,-0.0143,0.018,78.3875,,POINT (109865.1959999986 556253.824000001)
beeldmiddenoverzicht_lrl_2019.89,2019_07_23_15_42_50_005262857_RGB_lrl,5262857,2019-07-23,15:42:50,UC-EpII-1-82416042-f100,6.7,175,110021.416,557043.381,6202.086,-0.0371,0.0064,78.3732,,POINT (110021.41600000113 557043.381000001)
beeldmiddenoverzicht_lrl_2019.90,2019_07_23_15_42_56_005262858_RGB_lrl,5262858,2019-07-23,15:42:56,UC-EpII-1-82416042-f100,6.7,175,110176.903,557834.41,6201.795,-0.0472,0.0273,78.3629,,POINT (110176.90300000086 557834.4100000001)
beeldmiddenoverzicht_lrl_2019.91,2019_07_23_15_48_05_005032859_RGB_lrl,5032859,2019-07-23,15:48:05,UC-EpII-1-82416042-f100,6.7,175,103308.175,544672.611,6185.54,-1.0955,1.2662,0.6835,,POINT (103308.17500000075 544672.6110000014)
beeldmiddenoverzicht_lrl_2019.92,2019_07_23_15_48_14_005032860_RGB_lrl,5032860,2019-07-23,15:48:14,UC-EpII-1-82416042-f100,6.7,175,104111.117,544707.194,6190.711,-0.9875,1.3719,0.0016,,POINT (104111.11699999869 544707.1939999983)
beeldmiddenoverzicht_lrl_2019.93,2019_07_23_15_48_22_005032861_RGB_lrl,5032861,2019-07-23,15:48:22,UC-EpII-1-82416042-f100,6.7,175,104924.203,544707.219,6195.182,4.9928,2.2722,0.2447,,POINT (104924.20300000161 544707.2190000005)
beeldmiddenoverzicht_lrl_2019.94,2019_07_23_15_48_30_005032862_RGB_lrl,5032862,2019-07-23,15:48:30,UC-EpII-1-82416042-f100,6.7,175,105723.088,544671.856,6200.054,0.5874,0.5566,0.0095,,POINT (105723.08799999952 544671.8559999987)
beeldmiddenoverzicht_lrl_2019.95,2019_07_23_15_48_37_005032863_RGB_lrl,5032863,2019-07-23,15:48:37,UC-EpII-1-82416042-f100,6.7,175,106525.806,544659.437,6204.358,-0.0034,0.0267,-0.0445,,POINT (106525.80600000173 544659.436999999)
beeldmiddenoverzicht_lrl_2019.96,2019_07_23_15_48_45_005032864_RGB_lrl,5032864,2019-07-23,15:48:45,UC-EpII-1-82416042-f100,6.7,175,107330.721,544635.627,6203.75,0.0015,0.0206,0.0504,,POINT (107330.72100000083 544635.6270000003)
beeldmiddenoverzicht_lrl_2019.97,2019_07_23_15_48_52_005032865_RGB_lrl,5032865,2019-07-23,15:48:52,UC-EpII-1-82416042-f100,6.7,175,108134.608,544642.017,6204.463,-0.0011,0.027,0.0041,,POINT (108134.60799999908 544642.0170000009)
beeldmiddenoverzicht_lrl_2019.98,2019_07_23_15_48_59_005032866_RGB_lrl,5032866,2019-07-23,15:48:59,UC-EpII-1-82416042-f100,6.7,175,108941.37,544659.097,6204.251,-0.0333,0.0123,-0.05,,POINT (108941.37000000104 544659.0969999991)
beeldmiddenoverzicht_lrl_2019.99,2019_07_23_15_49_05_005032867_RGB_lrl,5032867,2019-07-23,15:49:05,UC-EpII-1-82416042-f100,6.7,175,109746.606,544654.632,6205.723,0.016,0.0268,-0.0281,,POINT (109746.60599999875 544654.6319999993)
