JAAR;PERIODE;BELEIDSPROGRAMMA;ORGANISATIE; SUBSIDIE_BESCHIKT ;BEKOSTIGD_UIT_RIJKSINKOMSTEN;WETTELIJKE_TAAK;GLOB_OVERZ_GESUB_ACTIVITEITEN;inlees_datum;GEMEENTE;Gemeente_code;Land_code
2019;Q0;Programma Bestuur, Dienstverlening en Participatie;Vrienden van Vlaardinger-Ambacht; 30.000,00 ;Ja;Nee;"Binnen het project Wijkaanpak 40 + wordt ingezet op de ontwikkeling van een nieuw sociaal hart voor de Babberspolder..
Het aangevraagde budget is bedoeld om een bestendig en stabiel bewonersnetwerk te realiseren in de aandachtsgebieden in Babberspolder.
het ontwikkelen van bewonersnetwerken in o.a. de aandachtsgebieden in babberspolder is ‚‚n van de 4 pijlers van het project wijkaanpak.
Na afloop van het jaar 2019 is het project wijkaanpak afgerond..";19-3-2019;Vlaardingen;0622;NL
2019;Q0;Programma Groen en Milieu;Co”peratie Vlaardings Energie Collectie U.A.; 5.000,00 ;Nee;Nee;Ten behoeve van extra kosten bij het realiseren van 4 collectieve zonnedaken met behulp van toekenning subsidie van Provincie Zuid-Holland. ;19-3-2019;Vlaardingen;0622;NL
2019;Q0;Programma Kunst en Cultuur;Stichting Huisomroepen Vlaardingen / Plus-Radio; 750,00 ;Nee;Nee;Culturele activiteit;19-3-2019;Vlaardingen;0622;NL
2019;Q0;Programma Kunst en Cultuur;Toneelgroep De Fakkel; 1.000,00 ;Nee;Nee;Culturele activiteit;19-3-2019;Vlaardingen;0622;NL
2019;Q0;Programma Kunst en Cultuur;Stichting Centrum Kunsteducatie Kade 40; 2.000,00 ;Nee;Nee;Culturele activiteit meespeel voorstelling en culturele Meetup 2019. ;19-3-2019;Vlaardingen;0622;NL
2019;Q0;Programma Kunst en Cultuur;Stichting Palagonia; 2.000,00 ;Nee;Nee;Culturele activiteit;19-3-2019;Vlaardingen;0622;NL
2019;Q0;Programma Kunst en Cultuur;COV Sursum Corda; 2.500,00 ;Nee;Nee;Culturele activiteit uitvoering Rossini op 25 mei 2019. ;19-3-2019;Vlaardingen;0622;NL
2019;Q0;Programma Kunst en Cultuur;Vereniging Historische Markt Vlaardingen; 2.500,00 ;Nee;Nee;Culturele activiteit;19-3-2019;Vlaardingen;0622;NL
2019;Q0;Programma Kunst en Cultuur;Stichting Jazz aan de Waterweg; 3.500,00 ;Nee;Nee;Culturele activiteit;19-3-2019;Vlaardingen;0622;NL
2019;Q0;Programma Kunst en Cultuur;Stichting Vlaardings Filmfestival; 3.571,00 ;Nee;Nee;Culturele activiteit;19-3-2019;Vlaardingen;0622;NL
2019;Q0;Programma Kunst en Cultuur;Stichting Lokale Omroep Vlaardingen; 3.750,00 ;Nee;Nee;culturele activiteit;19-3-2019;Vlaardingen;0622;NL
