Nummer;Totaal van;Jaar;Maand;Categorie;Nationaliteit;Aantal vertrek
1;Jaar;2020;*Alle*;*Alle*;*Alle*;11160
2;Jaar, Maand;2020;01;*Alle*;*Alle*;1670
2;Jaar, Maand;2020;02;*Alle*;*Alle*;1440
2;Jaar, Maand;2020;03;*Alle*;*Alle*;1010
2;Jaar, Maand;2020;04;*Alle*;*Alle*;270
2;Jaar, Maand;2020;05;*Alle*;*Alle*;240
2;Jaar, Maand;2020;06;*Alle*;*Alle*;800
2;Jaar, Maand;2020;07;*Alle*;*Alle*;1020
2;Jaar, Maand;2020;08;*Alle*;*Alle*;970
2;Jaar, Maand;2020;09;*Alle*;*Alle*;1030
2;Jaar, Maand;2020;10;*Alle*;*Alle*;920
2;Jaar, Maand;2020;11;*Alle*;*Alle*;930
2;Jaar, Maand;2020;12;*Alle*;*Alle*;860
3;Jaar, Maand, Categorie;2020;01;Gedwongen vertrek uit Nederland;*Alle*;240
3;Jaar, Maand, Categorie;2020;01;Zelfstandig vertrek uit Nederland;*Alle*;460
3;Jaar, Maand, Categorie;2020;01;Zelfstandig vertrek zonder toezicht;*Alle*;980
3;Jaar, Maand, Categorie;2020;02;Gedwongen vertrek uit Nederland;*Alle*;250
3;Jaar, Maand, Categorie;2020;02;Zelfstandig vertrek uit Nederland;*Alle*;360
3;Jaar, Maand, Categorie;2020;02;Zelfstandig vertrek zonder toezicht;*Alle*;820
3;Jaar, Maand, Categorie;2020;03;Gedwongen vertrek uit Nederland;*Alle*;120
3;Jaar, Maand, Categorie;2020;03;Zelfstandig vertrek uit Nederland;*Alle*;280
3;Jaar, Maand, Categorie;2020;03;Zelfstandig vertrek zonder toezicht;*Alle*;610
3;Jaar, Maand, Categorie;2020;04;Gedwongen vertrek uit Nederland;*Alle*;10
3;Jaar, Maand, Categorie;2020;04;Zelfstandig vertrek uit Nederland;*Alle*;100
3;Jaar, Maand, Categorie;2020;04;Zelfstandig vertrek zonder toezicht;*Alle*;160
3;Jaar, Maand, Categorie;2020;05;Gedwongen vertrek uit Nederland;*Alle*;40
3;Jaar, Maand, Categorie;2020;05;Zelfstandig vertrek uit Nederland;*Alle*;40
3;Jaar, Maand, Categorie;2020;05;Zelfstandig vertrek zonder toezicht;*Alle*;160
3;Jaar, Maand, Categorie;2020;06;Gedwongen vertrek uit Nederland;*Alle*;50
3;Jaar, Maand, Categorie;2020;06;Zelfstandig vertrek uit Nederland;*Alle*;70
3;Jaar, Maand, Categorie;2020;06;Zelfstandig vertrek zonder toezicht;*Alle*;680
3;Jaar, Maand, Categorie;2020;07;Gedwongen vertrek uit Nederland;*Alle*;110
3;Jaar, Maand, Categorie;2020;07;Zelfstandig vertrek uit Nederland;*Alle*;210
3;Jaar, Maand, Categorie;2020;07;Zelfstandig vertrek zonder toezicht;*Alle*;700
3;Jaar, Maand, Categorie;2020;08;Gedwongen vertrek uit Nederland;*Alle*;110
3;Jaar, Maand, Categorie;2020;08;Zelfstandig vertrek uit Nederland;*Alle*;230
