FID,length,filenaam,br_links,br_rechts,vliegdatum,se_anno_cad_data,gdb_geomattr_data,shape
vlieglijnen_wadden_2007.54,4181.133,d14dec_2,369.70001221,-426.79998779,14-12-2007,,,"LINESTRING (161833.311999999 584679.188000001, 160732.063000001 580645.688000001)"
vlieglijnen_wadden_2007.55,1420.25,d14dec_2,386.20001221,-263.3999939,14-10-2007,,,"LINESTRING (166613.2659999989 581518.375, 166450.8909999989 582929.313000001)"
vlieglijnen_wadden_2007.56,4987.337,d14ok_02,476.1000061,-425.3999939,14-10-2007,,,"LINESTRING (148566.4530000016 598619.563000001, 152480.188000001 601710.875)"
vlieglijnen_wadden_2007.57,7786.907,d14ok_03,411.1000061,-367,14-10-2007,,,"LINESTRING (155290.7340000011 603596.311999999, 149245.438000001 598688.125)"
vlieglijnen_wadden_2007.58,8660.983,d14ok_04,418.6000061,-400.8999939,14-10-2007,,,"LINESTRING (154945.311999999 602902.875, 148224.1719999984 597440.375)"
vlieglijnen_wadden_2007.59,10109.088,d14ok_05,413.3999939,-371.3999939,14-10-2007,,,"LINESTRING (157002.2340000011 604208.5, 149191.436999999 597790.936999999)"
vlieglijnen_wadden_2007.60,9477.199,d14ok_06,446.6000061,-387.29998779,14-10-2007,,,"LINESTRING (156395.813000001 603340.313000001, 149055.9530000016 597345)"
vlieglijnen_wadden_2007.61,11091.458,d14ok_07,517.59997559,-382.29998779,14-10-2007,,,"LINESTRING (158176.6409999989 604287.436999999, 149492.6719999984 597387.5)"
vlieglijnen_wadden_2007.62,12509.767,d14ok_08,361.20001221,-411.5,14-10-2007,,,"LINESTRING (148555.75 596089, 158249.188000001 603996.688000001)"
vlieglijnen_wadden_2007.63,10381.919,d14ok_09,425.5,-345.5,14-10-2007,,,"LINESTRING (158542.936999999 603832, 150485.5780000016 597285)"
vlieglijnen_wadden_2007.64,12872.328,d14ok_10,368.79998779,-403.8999939,14-10-2007,,,"LINESTRING (148645.3909999989 595291.561999999, 158594.9059999995 603458.811999999)"
vlieglijnen_wadden_2007.65,12139.919,d14ok_11,399.1000061,-372.3999939,14-10-2007,,,"LINESTRING (158575.4219999984 603090.125, 149342.3440000005 595208)"
vlieglijnen_wadden_2007.66,13957.736,d14ok_12,438.6000061,-325.1000061,14-10-2007,,,"LINESTRING (158611.2340000011 602707.688000001, 147765.7969999984 593921.625)"
vlieglijnen_wadden_2007.67,23435.227,d14ok_13,408.29998779,-443.3999939,14-10-2007,,,"LINESTRING (192194.2809999995 599886.5, 169446.5469999984 594251.75)"
vlieglijnen_wadden_2007.68,22072.105,d14ok_14,432.8999939,-436.20001221,14-10-2007,,,"LINESTRING (191838.5940000005 599494.25, 170426.0780000016 594138.688000001)"
vlieglijnen_wadden_2007.69,19808.938,d14ok_15,420.20001221,-522.79998779,14-10-2007,,,"LINESTRING (188625.7340000011 598360.625, 169404.438000001 593571.5)"
vlieglijnen_wadden_2007.70,18740.658,d14ok_16,492.29998779,-484.1000061,14-10-2007,,,"LINESTRING (189223.061999999 598176, 171035.0780000016 593658.313000001)"
vlieglijnen_wadden_2007.71,17964.176,d14ok_17,500.5,-429.20001221,14-10-2007,,,"LINESTRING (170323.1719999984 593130.25, 187749.2659999989 597494.063000001)"
vlieglijnen_wadden_2007.72,17814.797,d14ok_18,399.3999939,-413.79998779,14-10-2007,,,"LINESTRING (188366.1409999989 597332.061999999, 171087.7190000005 592993.5)"
vlieglijnen_wadden_2007.73,15462.353,d14ok_19,405.29998779,-544,14-10-2007,,,"LINESTRING (184884.0159999989 596114.936999999, 169870.9690000005 592414.561999999)"
vlieglijnen_wadden_2007.74,15019.933,d14ok_20,426.6000061,-640.20001221,14-10-2007,,,"LINESTRING (170975.625 592304.625, 185534.0159999989 595999.436999999)"
vlieglijnen_wadden_2007.75,13710.74,d14ok_21,992.70001221,-530.90002441,14-10-2007,,,"LINESTRING (183402.25 595101.875, 170095.313000001 591798.875)"
vlieglijnen_wadden_2007.76,14053.049,d14ok_22,701.5,-412.6000061,14-10-2007,,,"LINESTRING (184555.061999999 595043.5, 170910.186999999 591681.125)"
vlieglijnen_wadden_2007.77,12539.757,d14ok_23,658.79998779,-405.3999939,14-10-2007,,,"LINESTRING (182424.6559999995 594193.5, 170250.0309999995 591189.5)"
vlieglijnen_wadden_2007.78,12173.521,d14ok_24,415,-424.79998779,14-10-2007,,,"LINESTRING (183344.3909999989 594077.625, 171522.5940000005 591172.5)"
vlieglijnen_wadden_2007.79,11678.413,d14ok_25,387.20001221,-388,14-10-2007,,,"LINESTRING (181560.7969999984 593322.061999999, 170217.311999999 590545.25)"
vlieglijnen_wadden_2007.80,5222.775,d14ok_26,464.5,-417.79998779,14-10-2007,,,"LINESTRING (182789.8440000005 593277.938000001, 177715.686999999 592040.875)"
vlieglijnen_wadden_2007.81,3644.707,d14ok_27,453.1000061,-437.5,14-10-2007,,,"LINESTRING (180516.061999999 592425.938000001, 176992.7969999984 591492.938000001)"
vlieglijnen_wadden_2007.82,18827.82,d14ok_28,389.70001221,-384.29998779,14-10-2007,,,"LINESTRING (179867.625 591172.375, 175115.313000001 609390.561999999)"
vlieglijnen_wadden_2007.83,10409.633,d19ok_01,345.8999939,-332.8999939,19-10-2007,,,"LINESTRING (164282.188000001 606856.375, 156232.4690000005 600256.188000001)"
vlieglijnen_wadden_2007.84,19583.346,d19ok_02,296.20001221,-298.3999939,19-10-2007,,,"LINESTRING (163760.5780000016 606046.063000001, 148658.063000001 593579.25)"
vlieglijnen_wadden_2007.85,9184.199,d19ok_03,440.70001221,-372.5,19-10-2007,,,"LINESTRING (165055.938000001 606647.25, 157927.8590000011 600855.875)"
vlieglijnen_wadden_2007.86,20490.92,d19ok_05,306.20001221,-308.70001221,19-10-2007,,,"LINESTRING (148604.3909999989 593205.436999999, 164464.7659999989 606179.5)"
vlieglijnen_wadden_2007.87,19611.824,d19ok_06,301,-320.79998779,19-10-2007,,,"LINESTRING (165483.4059999995 606580.936999999, 150252.5940000005 594225.936999999)"
vlieglijnen_wadden_2007.88,21817.521,d19ok_07,318.29998779,-317.5,19-10-2007,,,"LINESTRING (148802.4059999995 592521.375, 165683.4219999984 606342.936999999)"
vlieglijnen_wadden_2007.89,12396.17,d19ok_08,358.79998779,-299.29998779,19-10-2007,,,"LINESTRING (165984.4059999995 606195.75, 156382.0469999984 598356.125)"
vlieglijnen_wadden_2007.90,12657.55,d19ok_09,310.20001221,-319.5,19-10-2007,,,"LINESTRING (166204.438000001 605947.625, 156417.1559999995 597921.25)"
vlieglijnen_wadden_2007.91,13308.121,d19ok_10,314.1000061,-291.8999939,19-10-2007,,,"LINESTRING (166389.5159999989 605719.75, 156101.1559999995 597278.438000001)"
vlieglijnen_wadden_2007.92,2917.008,d19ok_11,494,-291,19-10-2007,,,"LINESTRING (149955.688000001 585781.813000001, 149284.0159999989 582943.186999999)"
vlieglijnen_wadden_2007.93,2058.753,d19ok_12,308.79998779,-324.20001221,19-10-2007,,,"LINESTRING (149709.5159999989 582846.625, 149981.6559999995 584887.311999999)"
vlieglijnen_wadden_2007.94,4320.56,d19ok_13,312.5,-282,19-10-2007,,,"LINESTRING (150698.1409999989 586021.5, 149658.0469999984 581828)"
vlieglijnen_wadden_2007.95,6619.602,d19ok_14,269.5,-271.79998779,19-10-2007,,,"LINESTRING (149137.625 578216.063000001, 150681.438000001 584653.125)"
vlieglijnen_wadden_2007.96,5084.881,d19ok_15,290.1000061,-274.29998779,19-10-2007,,,"LINESTRING (151275.75 585794.125, 150111.5469999984 580844.313000001)"
vlieglijnen_wadden_2007.97,7797.785,d19ok_16,275.8999939,-326.5,19-10-2007,,,"LINESTRING (151403.1559999995 584943.688000001, 149646.6409999989 577346.311999999)"
vlieglijnen_wadden_2007.98,8806.667,d19ok_17,297.70001221,-349,19-10-2007,,,"LINESTRING (149802.2340000011 577303.375, 152036.1559999995 585822)"
vlieglijnen_wadden_2007.99,12618.402,d19ok_18,300.8999939,-335.79998779,19-10-2007,,,"LINESTRING (149060.4059999995 572483, 152026.625 584747.811999999)"
vlieglijnen_wadden_2007.100,14141.032,d19ok_19,300.5,-346.70001221,19-10-2007,,,"LINESTRING (152701.2340000011 586152.063000001, 149362.5469999984 572410.813000001)"
vlieglijnen_wadden_2007.101,12599.522,d19ok_20,308.3999939,-292.70001221,19-10-2007,,,"LINESTRING (152720.813000001 584827.936999999, 149642.9840000011 572610.125)"
vlieglijnen_wadden_2007.102,13538.931,d19ok_21,354.29998779,-283.5,19-10-2007,,,"LINESTRING (153308.2340000011 585769.5, 149836.063000001 572683.375)"
vlieglijnen_wadden_2007.103,14228.214,d19ok_22,315.70001221,-409.6000061,19-10-2007,,,"LINESTRING (150026.2190000005 570994.125, 153370.1409999989 584823.813000001)"
vlieglijnen_wadden_2007.104,15552.062,d19ok_23,493.6000061,-336.5,19-10-2007,,,"LINESTRING (154026.1090000011 586024.813000001, 150233.125 570942.375)"
vlieglijnen_wadden_2007.105,21218.193,d19ok_24,296.20001221,-294.1000061,19-10-2007,,,"LINESTRING (148905.1090000011 564291, 154036.438000001 584879.375)"
vlieglijnen_wadden_2007.106,26182.43,d1nov_02,264.3999939,-464.70001221,1-11-2007,,,"LINESTRING (148599.75 584868.813000001, 168819.75 601502.25)"
vlieglijnen_wadden_2007.107,26609.83,d1nov_03,294.3999939,-286.6000061,1-11-2007,,,"LINESTRING (168646.688000001 601715.5, 148060.686999999 584854.311999999)"
vlieglijnen_wadden_2007.108,9166.617,d1nov_04,264.5,-302.5,1-11-2007,,,"LINESTRING (161085.875 595981.188000001, 168205.7659999989 601754.75)"
vlieglijnen_wadden_2007.109,22082.699,d1nov_05,273.79998779,-337.29998779,1-11-2007,,,"LINESTRING (151763.2030000016 564082.811999999, 157168.5159999989 585493.75)"
vlieglijnen_wadden_2007.110,20715.123,d1nov_06,300.5,-255.30000305,1-11-2007,,,"LINESTRING (152494.0940000005 565353.375, 157491.1559999995 585456.75)"
vlieglijnen_wadden_2007.111,6860.709,d20ok_01,199.69999695,-293.20001221,20-10-2007,,,"LINESTRING (161087.8440000005 601186.813000001, 166471.7190000005 605439.25)"
vlieglijnen_wadden_2007.112,22848.006,d20ok_02,299.6000061,-268.70001221,20-10-2007,,,"LINESTRING (148945.5940000005 590485.813000001, 166543.813000001 605057.5)"
vlieglijnen_wadden_2007.113,21950.424,d20ok_03,260.70001221,-286.79998779,20-10-2007,,,"LINESTRING (166243.7659999989 604247.625, 149255.7190000005 590347)"
vlieglijnen_wadden_2007.114,24828.473,d20ok_04,617,-285.5,20-10-2007,,,"LINESTRING (167358.6559999995 604889.125, 148206.3440000005 589089.063000001)"
vlieglijnen_wadden_2007.115,23404.074,d20ok_05,362.70001221,-259.8999939,20-10-2007,,,"LINESTRING (167590.4530000016 604606.75, 149479.8440000005 589782.561999999)"
vlieglijnen_wadden_2007.116,22200.635,d20ok_06,320.8999939,-426,20-10-2007,,,"LINESTRING (149332.563000001 564488.125, 154675.2030000016 586036.313000001)"
vlieglijnen_wadden_2007.117,20750.26,d20ok_07,280.6000061,-302.8999939,20-10-2007,,,"LINESTRING (154668.311999999 584746.063000001, 149697.4530000016 564600)"
vlieglijnen_wadden_2007.118,21893.068,d20ok_08,315.29998779,-412.79998779,20-10-2007,,,"LINESTRING (155287.4219999984 585962.311999999, 149998.5309999995 564717.686999999)"
vlieglijnen_wadden_2007.119,20572.486,d20ok_09,272.70001221,-308.29998779,20-10-2007,,,"LINESTRING (150336.813000001 564787.436999999, 155333.5940000005 584743.875)"
vlieglijnen_wadden_2007.120,22018.227,d20ok_10,288.20001221,-287.70001221,20-10-2007,,,"LINESTRING (156038.125 586221.938000001, 150738.561999999 564851)"
vlieglijnen_wadden_2007.121,20772.049,d20ok_11,288.29998779,-328,20-10-2007,,,"LINESTRING (156016.313000001 584783.125, 150943.3440000005 564640.063000001)"
vlieglijnen_wadden_2007.122,22026.512,d20ok_12,297.79998779,-312.3999939,20-10-2007,,,"LINESTRING (151324.5940000005 564543.5, 156606.1090000011 585927.438000001)"
vlieglijnen_wadden_2007.123,21266.895,d20ok_13,294.6000061,-305.29998779,20-10-2007,,,"LINESTRING (151520.625 564191.936999999, 156666.2659999989 584826.936999999)"
vlieglijnen_wadden_2007.124,2599.274,d23ok_01,268.8999939,-274.3999939,23-10-2007,,,"LINESTRING (166050.0780000016 572389.563000001, 164341.7030000016 574348.561999999)"
vlieglijnen_wadden_2007.125,14336.518,d23ok_02,566.20001221,-292.29998779,23-10-2007,,,"LINESTRING (161980.9059999995 583011.688000001, 173040.8590000011 592133.811999999)"
vlieglijnen_wadden_2007.126,14704.993,d23ok_03,307.70001221,-447.79998779,23-10-2007,,,"LINESTRING (173250.125 592703.125, 161896.2659999989 583358.25)"
vlieglijnen_wadden_2007.127,14972.951,d23ok_04,304.79998779,-568.59997559,23-10-2007,,,"LINESTRING (172723.8440000005 592711.561999999, 161183.2190000005 583172)"
vlieglijnen_wadden_2007.128,15283.632,d23ok_05,334.29998779,-418.70001221,23-10-2007,,,"LINESTRING (172920.5469999984 593294.188000001, 161170.8280000016 583520.063000001)"
vlieglijnen_wadden_2007.129,15179.824,d23ok_06,464.79998779,-277.79998779,23-10-2007,,,"LINESTRING (161014.0309999995 583823.311999999, 172706.8590000011 593503.438000001)"
vlieglijnen_wadden_2007.130,14856.192,d23ok_07,329,-298.29998779,23-10-2007,,,"LINESTRING (161367.5309999995 584606.938000001, 172900.2340000011 593971.938000001)"
vlieglijnen_wadden_2007.131,15898.576,d23ok_08,282.79998779,-440.29998779,23-10-2007,,,"LINESTRING (172273.7030000016 593820.811999999, 159902.0309999995 583835.5)"
vlieglijnen_wadden_2007.132,16983.734,d23ok_09,317.8999939,-425.3999939,23-10-2007,,,"LINESTRING (172836.7190000005 594848.25, 159724.7659999989 584053.625)"
vlieglijnen_wadden_2007.133,17867.521,d23ok_10,373,-301.79998779,23-10-2007,,,"LINESTRING (158219.0159999989 583157.313000001, 171962.0309999995 594575.625)"
vlieglijnen_wadden_2007.134,18583.535,d23ok_11,357.6000061,-304.5,23-10-2007,,,"LINESTRING (172625.7030000016 595481.563000001, 158234.625 583723.811999999)"
vlieglijnen_wadden_2007.135,18105.654,d23ok_12,273,-470.5,23-10-2007,,,"LINESTRING (171824.7030000016 595255.75, 157866.375 583724.061999999)"
vlieglijnen_wadden_2007.136,20060.268,d23ok_13,321.6000061,-454.1000061,23-10-2007,,,"LINESTRING (172333.4840000011 596102.75, 156848.5469999984 583350.063000001)"
vlieglijnen_wadden_2007.137,19959.115,d23ok_14,333.70001221,-321.1000061,23-10-2007,,,"LINESTRING (171560.811999999 595858.561999999, 156128.2659999989 583201.436999999)"
vlieglijnen_wadden_2007.138,20819.225,d23ok_15,340.29998779,-331.5,23-10-2007,,,"LINESTRING (172228.3909999989 596820, 156136.5940000005 583610.375)"
vlieglijnen_wadden_2007.139,21173.709,d23ok_16,318.5,-359.5,23-10-2007,,,"LINESTRING (171416.7190000005 596558.811999999, 155045.561999999 583130.811999999)"
vlieglijnen_wadden_2007.140,21784.271,d23ok_17,314,-447.20001221,23-10-2007,,,"LINESTRING (171877.125 597356.063000001, 155054 583516.375)"
vlieglijnen_wadden_2007.141,22272.232,d23ok_18,421,-316.20001221,23-10-2007,,,"LINESTRING (154211.5309999995 583202.563000001, 171382.4840000011 597387.438000001)"
vlieglijnen_wadden_2007.142,22400.053,d23ok_19,344.1000061,-423.70001221,23-10-2007,,,"LINESTRING (171572.5469999984 597895.375, 154227.688000001 583720.813000001)"
vlieglijnen_wadden_2007.143,22918.859,d23ok_20,323.20001221,-437.20001221,23-10-2007,,,"LINESTRING (153227.7659999989 583266.75, 170939.313000001 597812.375)"
vlieglijnen_wadden_2007.144,22913.748,d23ok_21,343.6000061,-332,23-10-2007,,,"LINESTRING (171510.3909999989 598313.936999999, 153804.3280000016 583769.686999999)"
vlieglijnen_wadden_2007.145,1179.301,d24005,431.1000061,-455.70001221,4-8-2007,,,"LINESTRING (169802.2340000011 606826.375, 170850.7030000016 607366.25)"
vlieglijnen_wadden_2007.146,1137.562,d24006,417.8999939,-484.70001221,4-8-2007,,,"LINESTRING (169847.2659999989 606546.5, 170796.5159999989 607173.375)"
vlieglijnen_wadden_2007.147,1440.022,d24007,423.29998779,-403.8999939,4-8-2007,,,"LINESTRING (171322.5469999984 606583.125, 169885.5469999984 606489.875)"
vlieglijnen_wadden_2007.148,1553.923,d24008,381.1000061,-381.79998779,4-8-2007,,,"LINESTRING (171522.188000001 606406.375, 169991.2659999989 606140)"
vlieglijnen_wadden_2007.149,4197.261,d24009,391.6000061,-395.8999939,4-8-2007,,,"LINESTRING (171429.125 606104.125, 167433.9690000005 604817.375)"
vlieglijnen_wadden_2007.150,8229.442,d24010,412.1000061,-397,4-8-2007,,,"LINESTRING (175330.9530000016 606688.813000001, 167361.0780000016 604638.25)"
vlieglijnen_wadden_2007.151,11806.939,d24011,392.3999939,-413.5,4-8-2007,,,"LINESTRING (178901.2969999984 607166.375, 167420.5780000016 604410.125)"
vlieglijnen_wadden_2007.152,12632.181,d24012,496,-784.5,4-8-2007,,,"LINESTRING (179772.2809999995 607046.311999999, 167490.0780000016 604093.436999999)"
vlieglijnen_wadden_2007.153,13337.243,d24014,843.59997559,-381.5,4-8-2007,,,"LINESTRING (180404.6559999995 606870.125, 167443.188000001 603726.5)"
vlieglijnen_wadden_2007.154,15204.466,d24015,438.79998779,-437.70001221,4-8-2007,,,"LINESTRING (182475.3280000016 607013.311999999, 167687.7340000011 603477.375)"
vlieglijnen_wadden_2007.155,23133.008,d24016,494.20001221,-531.5,4-8-2007,,,"LINESTRING (190281.4690000005 608539.438000001, 167770.4530000016 603211.188000001)"
vlieglijnen_wadden_2007.156,23030.896,d24017,446.20001221,-373.6000061,4-8-2007,,,"LINESTRING (190074.1559999995 608161.561999999, 167677.563000001 602793.625)"
vlieglijnen_wadden_2007.157,22946.143,d24018,572.79998779,-363.8999939,4-8-2007,,,"LINESTRING (190596.9059999995 608051.436999999, 168311.375 602585.125)"
vlieglijnen_wadden_2007.158,22687.338,d24019,507.70001221,-384.6000061,4-8-2007,,,"LINESTRING (190326.7190000005 607656.25, 168308.7030000016 602186.125)"
vlieglijnen_wadden_2007.159,23464.305,d24020,412.3999939,-378.3999939,4-8-2007,,,"LINESTRING (167935.4059999995 601803, 190751.8280000016 607278.811999999)"
vlieglijnen_wadden_2007.160,22854.908,d24021,425.5,-452.70001221,4-8-2007,,,"LINESTRING (190590.938000001 606818.936999999, 168346.438000001 601572.125)"
