FID,jaar,bed_zosnol,bed_zosmar,bed_rupmar,bedzostot,bio_zosnol,bio_zosmar,bio_rupmar,biozostot,bio_tot,type_ws,hoofdgeb,gebied,deelgeb,gdb_geomattr_data,shape
zostera_noltei_1991.1583,1991,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257959.9998999983 599900.0001000017, 257940 599900.0001000017, 257940 599920, 257959.9998999983 599920, 257959.9998999983 599900.0001000017))"
zostera_noltei_1991.1588,1991,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257979.9998999983 599920, 257959.9998999983 599920, 257959.9998999983 599940, 257979.9998999983 599940, 257979.9998999983 599920))"
zostera_noltei_1991.1590,1991,0,17,0,0,0,5916,0,0,5916,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257959.9998999983 599960, 257940 599960, 257940 599979.9998999983, 257959.9998999983 599979.9998999983, 257959.9998999983 599960))"
zostera_noltei_1991.1893,1991,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257959.9998999983 599899.9998999983, 257940 599899.9998999983, 257940 599920, 257959.9998999983 599920, 257959.9998999983 599899.9998999983))"
zostera_noltei_1991.1942,1991,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257940 599960, 257920 599960, 257920 599979.9998999983, 257940 599979.9998999983, 257940 599960))"
zostera_noltei_1991.1943,1991,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257940 599960, 257920 599960, 257920 599979.9998999983, 257940 599979.9998999983, 257940 599960))"
zostera_noltei_1991.1947,1991,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257959.9998999983 599960, 257940 599960, 257940 599979.9998999983, 257959.9998999983 599979.9998999983, 257959.9998999983 599960))"
zostera_noltei_1991.1948,1991,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257979.9998999983 599960, 257959.9998999983 599960, 257959.9998999983 599979.9998999983, 257979.9998999983 599979.9998999983, 257979.9998999983 599960))"
zostera_noltei_1991.1958,1991,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257979.9998999983 599960, 257959.9998999983 599960, 257959.9998999983 599979.9998999983, 257979.9998999983 599979.9998999983, 257979.9998999983 599960))"
zostera_noltei_1991.1979,1991,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257979.9998999983 599859.9998999983, 257959.9998999983 599859.9998999983, 257959.9998999983 599879.9998999983, 257979.9998999983 599879.9998999983, 257979.9998999983 599859.9998999983))"
