objectid;identificatie;oppervlakte;status;documentdatum;documentnummer;hoofdadresid;gebruiksdoel;gebruiksdoel1;gebr_woonfunctie;gebr_bijeenkomstfunctie;gebr_celfunctie;gebr_gezondheidszorgfunctie;gebr_industriefunctie;gebr_kantoorfunctie;gebr_logiesfunctie;gebr_onderwijsfunctie;gebr_sportfunctie;gebr_winkelfunctie;gebr_overige_gebruiksfunctie;voorkomenidentificatie;geconstateerd;begingeldigheid;eindgeldigheid;A_objectid;A_identificatie;A_huisnummer;A_huisletter;A_huisnummertoevoeging;A_postcode;A_openbareruimtenaam;A_woonplaatsnaam;A_adrestype;A_typeadresseerbaarobject;A_adresseerbaarobjectstatus;A_adresseerbaarobjectid;A_openbareruimteid;A_woonplaatsid;X;Y;LONG;LAT
10869012;0518010000476184;83;Verblijfsobject in gebruik;2010-12-20;FV20101220-04;0518200000476183;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;2010-12-20;;6285998;0518200000476183;60;;;2525BR;Seghersstraat;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000476184;0518300000201264;1245;80466.854;453781.673;4.300192874602215;52.06730459036787
10870619;0518010000478451;98;Verblijfsobject in gebruik;2013-12-18;VMG20130431;0518200000478450;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;2;N;2013-12-18;;6287184;0518200000478450;191;;;2525RD;Brueghelstraat;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000478451;0518300000200210;1245;80628.278;453771.012;4.302549039647238;52.067230480886046
10871758;0518010000480004;83;Verblijfsobject in gebruik;2010-12-20;FV20101220-04;0518200000480003;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;2010-12-20;;6288031;0518200000480003;198;;;2525CW;Van der Neerstraat;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000480004;0518300000201768;1245;80576.151;453788.651;4.301785093107033;52.06738199676633
10871808;0518010000480063;41;Verblijfsobject in gebruik;2010-12-20;FV20101220-04;0518200000480062;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;2010-12-20;;6288064;0518200000480062;192;;;2526GJ;Van Ostadestraat;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000480063;0518300000200508;1245;81038.905;453757.703;4.308539577272764;52.06716585971529
10872615;0518010000481108;81;Verblijfsobject in gebruik;2010-12-20;FV20101220-04;0518200000481107;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;2010-12-20;;6288607;0518200000481107;67;A;;2526HB;Vaillantlaan;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000481108;0518300000200051;1245;80545.832;454017.473;4.301293077747658;52.069434291391005
10873808;0518010000482546;126;Verblijfsobject in gebruik;2017-08-28;VMG20173183;0518200000482545;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;3;N;2017-08-28;;6289359;0518200000482545;41;;;2496HV;Goudplevierlaan;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000482546;0518300000202534;1245;86012.281;451748.153;4.381466973712094;52.049747738574254
10875585;0518010000484600;221;Verblijfsobject in gebruik;2010-12-20;FV20101220-04;0518200000484599;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;2010-12-20;;6290428;0518200000484599;12;;;2548PV;Doddendaallaan;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000484600;0518300000202571;1245;79866.14;449538.56799999997;4.292366362016224;52.02909154883427
10877101;0518010000486269;25;Verblijfsobject in gebruik;2010-12-20;FV20101220-04;0518200000486268;overige gebruiksfunctie;overige gebruiksfunctie;0;0;0;0;0;0;0;0;0;0;1;1;N;2010-12-20;;6291303;0518200000486268;229;;;2543AV;Vijverzicht;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000486269;0518300000202568;1245;77951.135;451068.974;4.264121485030884;52.042582086646156
10877676;0518010000486921;102;Verblijfsobject in gebruik;2003-04-04;V-200208058;0518200000486920;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;2003-04-04;;6291641;0518200000486920;181;;;2515SC;Zieken;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000486921;0518300000201140;1245;82041.851;454415.86600000004;4.323023611614925;52.07321366051205
10883159;0518010000493580;56;Verblijfsobject in gebruik;2010-12-20;FV20101220-04;0518200000493579;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;2010-12-20;;6295296;0518200000493579;941;;;2532RS;Erasmusweg;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000493580;0518300000200996;1245;79872.685;451519.407;4.292026478737554;52.046893857638274
10883594;0518010000494203;67;Verblijfsobject in gebruik;2010-12-20;FV20101220-04;0518200000494202;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;2010-12-20;;6295616;0518200000494202;987;;;2532RS;Erasmusweg;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000494203;0518300000200996;1245;79841.02;451492.814;4.291570807819494;52.04665057802306
10883638;0518010000494263;56;Verblijfsobject in gebruik;2010-12-20;FV20101220-04;0518200000494262;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;2010-12-20;;6295646;0518200000494262;997;;;2532RT;Erasmusweg;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000494263;0518300000200996;1245;79837.526;451489.88;4.291520528111119;52.04662373687209
10883670;0518010000494299;56;Verblijfsobject in gebruik;2010-12-20;FV20101220-04;0518200000494298;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;2010-12-20;;6295667;0518200000494298;1009;;;2532RT;Erasmusweg;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000494299;0518300000200996;1245;79825.869;451480.091;4.291352780890454;52.046534183931186
10889773;0518010000503030;67;Verblijfsobject in gebruik;2010-12-20;FV20101220-04;0518200000503029;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;2010-12-20;;6300352;0518200000503029;97;;;2533TH;Pieter Langendijkstraat;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000503030;0518300000200449;1245;79861.168;451607.724;4.291839199599094;52.04768598248556
10891003;0518010000504781;52;Verblijfsobject in gebruik;2008-02-01;V-200707476;0518200000504780;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;2008-02-01;;6301315;0518200000504780;253;;;2533JG;Sara Burgerhartweg;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000504781;0518300000202599;1245;79815.527;451815.05700000003;4.291128350075904;52.04954304864708
10891169;0518010000505010;42;Verblijfsobject in gebruik;2010-12-20;FV20101220-04;0518200000505009;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;2010-12-20;;6301434;0518200000505009;145;;;2533VG;Roemer Visscherstraat;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000505010;0518300000203050;1245;79824.163;452040.725;4.2912045750363434;52.05157224764735
10895725;0518010000511375;60;Verblijfsobject in gebruik;2020-12-18;T20203158.1;0518200000511374;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;3;N;2020-12-18;;6304895;0518200000511374;122;;;2543SV;Vrederustlaan;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000511375;0518300000201363;1245;77990.917;451000.38300000003;4.264716702540234;52.041971207322746
10896342;0518010000512213;60;Verblijfsobject in gebruik;2021-09-16;T20211830.1;0518200000512212;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;3;N;2021-09-16;;6305350;0518200000512212;124;;;2532AJ;Lichtenbergweg;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000512213;0518300000200072;1245;79880.797;451006.949;4.292257340134468;52.04228960228365
10896835;0518010000512921;54;Verblijfsobject in gebruik;2010-12-20;FV20101220-04;0518200000512920;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;2010-12-20;;6305815;0518200000512920;592;;;2544MA;Hertenrade;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000512921;0518300000201566;1245;77948.289;451431.552;4.263998273857905;52.04584008046118
10897825;0518010000514253;97;Verblijfsobject in gebruik;2010-12-20;FV20101220-04;0518200000514252;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;2010-12-20;;6306539;0518200000514252;208;;;2525CW;Van der Neerstraat;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000514253;0518300000201768;1245;80577.842;453785.819;4.301810368285957;52.06735677345592
10898640;0518010000515280;72;Verblijfsobject in gebruik;2014-01-20;VMG20130434;0518200000515279;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;2;N;2014-01-20;;6307074;0518200000515279;26;;;2525RP;Verspronckstraat;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000515280;0518300000200868;1245;80666.491;453770.502;4.303106361821363;52.0672310272886
10898689;0518010000515340;60;Verblijfsobject in gebruik;1993-07-01;V-9302537;0518200000515339;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;1993-07-01;;6307106;0518200000515339;97;;;2525BN;Seghersstraat;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000515340;0518300000201264;1245;80433.1;453780.126;4.2997010208895245;52.06728614470029
10899307;0518010000516106;115;Verblijfsobject in gebruik;2010-12-20;FV20101220-04;0518200000516105;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;2010-12-20;;6307509;0518200000516105;70;;;2496HL;Weidevogellaan;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000516106;0518300000202202;1245;85943.159;451775.01399999997;4.380454004267326;52.04998053201438
10899602;0518010000516451;76;Verblijfsobject in gebruik;2013-12-18;VMG20130431;0518200000516450;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;2;N;2013-12-18;;6307693;0518200000516450;251;;;2521DV;Fijnjekade;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000516451;0518300000200091;1245;82313.999;453789.28599999996;4.327125986382724;52.06761847958004
10899887;0518010000516769;132;Verblijfsobject in gebruik;2000-05-30;V-200009226;0518200000516768;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;2000-05-30;;6307864;0518200000516768;503;;;2515JM;Koningstraat;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000516769;0518300000200061;1245;81517.518;453781.684;4.3155134256260865;52.06744507520148
10900616;0518010000517565;175;Verblijfsobject in gebruik;2016-06-17;VMG20163255;0518200000517564;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;2;N;2016-06-17;;6308274;0518200000517564;5;;;2496LM;Koekoekhof;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000517565;0518300000202533;1245;85793.811;451761.35;4.3782798244435694;52.04983910971632
10902528;0518010000519754;169;Verblijfsobject in gebruik;2016-05-10;VMG20163200;0518200000519753;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;2;N;2016-05-10;;6309418;0518200000519753;16;;;2493WD;Westmaasstraat;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000519754;0518300000202301;1245;87360.376;452665.076;4.40093571268627;52.058154268858736
10902725;0518010000519950;114;Verblijfsobject in gebruik;2014-01-20;VMG20130434;0518200000519949;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;2;N;2014-01-20;;6309519;0518200000519949;27;;;2526TM;Van Ravesteinstraat;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000519950;0518300000202000;1245;81139.452;453758.892;4.310005468369987;52.06718996204946
10902969;0518010000520224;25;Verblijfsobject in gebruik;2010-12-20;FV20101220-04;0518200000520223;overige gebruiksfunctie;overige gebruiksfunctie;0;0;0;0;0;0;0;0;0;0;1;1;N;2010-12-20;;6309662;0518200000520223;245;;;2543AV;Vijverzicht;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000520224;0518300000202568;1245;77973.115;451053.175;4.264445371907279;52.042443160793795
10903438;0518010000520764;25;Verblijfsobject in gebruik;2010-12-20;FV20101220-04;0518200000520763;overige gebruiksfunctie;overige gebruiksfunctie;0;0;0;0;0;0;0;0;0;0;1;1;N;2010-12-20;;6309943;0518200000520763;129;;;2543AV;Vijverzicht;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000520764;0518300000202568;1245;77937.265;451082.33900000004;4.263916336783414;52.04270026572209
10903597;0518010000520960;144;Verblijfsobject in gebruik;2006-11-29;V-200405417;0518200000520959;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;2006-11-29;;6310046;0518200000520959;40;;;2515MV;Wolterbeekstraat;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000520960;0518300000202750;1245;81724.497;454021.597;4.318480059380756;52.0696285472708
10903841;0518010000521219;24;Verblijfsobject in gebruik;2013-08-02;VMG20130362;0518200000521218;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;3;N;2013-08-02;;6310197;0518200000521218;241;;;2521EL;Stamkartstraat;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000521219;0518300000200548;1245;81961.14;453788.555;4.321980785987488;52.06756549786781
10904083;0518010000521451;19;Verblijfsobject in gebruik;2011-04-20;trafo 20110420;0518200000521450;overige gebruiksfunctie;overige gebruiksfunctie;0;0;0;0;0;0;0;0;0;0;1;2;N;2011-04-20;;6310326;0518200000521450;596;;;2533CL;Loevesteinlaan;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000521451;0518300000203146;1245;79899.189;451151.524;4.292493612819905;52.04359136123193
10904269;0518010000521641;432;Verblijfsobject in gebruik;2017-05-04;VMG20173095;0518200000521640;winkelfunctie;winkelfunctie;0;0;0;0;0;0;0;0;0;1;0;2;N;2017-05-04;;6310425;0518200000521640;303;;;2526BT;Hoefkade;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000521641;0518300000200807;1245;81196.967;453765.936;4.31084261382676;52.06726093161592
10906700;0518010000524343;53;Verblijfsobject in gebruik;2013-12-18;VMG20130431;0518200000524342;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;2;N;2013-12-18;;6311918;0518200000524342;41;;;2532XH;Beverweerdstraat;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000524343;0518300000201145;1245;79873.619;451317.595;4.292084453688612;52.04508034161306
10906918;0518010000524662;42;Verblijfsobject in gebruik;2013-12-18;VMG20130431;0518200000524661;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;2;N;2013-12-18;;6312103;0518200000524661;42;;;2532XL;Beverweerdstraat;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000524662;0518300000201145;1245;79892.164;451335.072;4.29235089666105;52.04523991759597
10909697;0518010000528569;97;Verblijfsobject in gebruik;2021-09-16;T20211830.1;0518200000528568;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;3;N;2021-09-16;;6314159;0518200000528568;18;;;2543AM;Het Zicht;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000528569;0518300000200279;1245;77944.371;451192.001;4.263995176025248;52.04368675642762
10911379;0518010000530999;98;Verbouwing verblijfsobject;2021-04-30;202101732/7922945;0518200000530998;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;2;N;2021-04-30;;6315447;0518200000530998;73;;;2526KM;Herderslaan;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verbouwing verblijfsobject;0518010000530999;0518300000201470;1245;80680.558;454026.56200000003;4.303255731796425;52.06953406699046
10914263;0518010000535181;16;Verblijfsobject in gebruik;2010-12-20;FV20101220-04;0518200000535180;overige gebruiksfunctie;overige gebruiksfunctie;0;0;0;0;0;0;0;0;0;0;1;1;N;2010-12-20;;6317651;0518200000535180;590;A;;2533CJ;Loevesteinlaan;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000535181;0518300000203146;1245;79816.076;451220.877;4.29126707008914;52.04420335308799
10915796;0518010000537356;77;Verblijfsobject in gebruik;2014-01-20;VMG20130434;0518200000537355;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;2;N;2014-01-20;;6318801;0518200000537355;167;;;2526ES;Van Ostadestraat;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000537356;0518300000200508;1245;81011.05;453756.395;4.3081336870991125;52.06715038479019
10918527;0518010000541345;84;Verblijfsobject in gebruik;2010-12-20;FV20101220-04;0518200000541344;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;2010-12-20;;6320926;0518200000541344;326;;;2533TS;Pieter Langendijkstraat;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000541345;0518300000200449;1245;79873.42;451584.882;4.2920227979196275;52.04748236743756
10920077;0518010000543483;83;Verblijfsobject in gebruik;2010-12-20;FV20101220-04;0518200000543482;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;2010-12-20;;6322053;0518200000543482;88;;;2525BS;Seghersstraat;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000543483;0518300000201264;1245;80439.942;453767.223;4.299803607293701;52.06717110959405
10920078;0518010000543485;62;Verblijfsobject in gebruik;2010-12-20;FV20101220-04;0518200000543484;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;2010-12-20;;6322054;0518200000543484;104;;;2525BS;Seghersstraat;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000543485;0518300000201264;1245;80426.79;453760.23;4.299613356577759;52.06710649448504
10920540;0518010000544104;60;Verblijfsobject in gebruik;2021-09-16;T20211830.1;0518200000544103;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;3;N;2021-09-16;;6322398;0518200000544103;80;;;2532AJ;Lichtenbergweg;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000544104;0518300000200072;1245;79860.493;450989.966;4.29196517156315;52.04213422705928
10920921;0518010000544633;60;Verblijfsobject in gebruik;2020-12-18;T20203158.1;0518200000544632;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;3;N;2020-12-18;;6322680;0518200000544632;124;;;2543SV;Vrederustlaan;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000544633;0518300000201363;1245;77993.877;450996.836;4.264760638712905;52.04193974269342
10921464;0518010000545389;75;Verblijfsobject in gebruik;2010-12-20;FV20101220-04;0518200000545388;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;2010-12-20;;6323078;0518200000545388;321;;;2526PM;Jan van Gojenstraat;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000545389;0518300000203136;1245;80758.978;453769.39;4.304455223315678;52.06723343839972
10921465;0518010000545391;75;Verblijfsobject in gebruik;2010-12-20;FV20101220-04;0518200000545390;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;2010-12-20;;6323079;0518200000545390;325;;;2526PM;Jan van Gojenstraat;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000545391;0518300000203136;1245;80758.978;453769.39;4.304455223315678;52.06723343839972
10921946;0518010000546077;82;Verblijfsobject in gebruik;2010-12-20;FV20101220-04;0518200000546076;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;2010-12-20;;6323457;0518200000546076;185;;;2525RD;Brueghelstraat;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000546077;0518300000200210;1245;80628.278;453771.012;4.302549039647238;52.067230480886046
10922125;0518010000546320;69;Verblijfsobject in gebruik;2010-12-20;FV20101220-04;0518200000546319;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;2010-12-20;;6323591;0518200000546319;8;;;2525AP;Netscherstraat;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000546320;0518300000200205;1245;80365.636;454034.773;4.2986616005759375;52.06956550824207
10922465;0518010000546772;78;Verblijfsobject in gebruik;1989-04-04;V-8901437;0518200000546771;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;1989-04-04;;6323837;0518200000546771;29;;;2525BT;Snijdersstraat;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000546772;0518300000200207;1245;80506.93;453760.854;4.300781795227882;52.06712288628318
10923049;0518010000547536;62;Verblijfsobject in gebruik;2014-01-20;VMG20130434;0518200000547535;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;2;N;2014-01-20;;6324234;0518200000547535;129;;;2526NP;Van Mierisstraat;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000547536;0518300000201315;1245;80816.752;453767.515;4.305298075392085;52.067224329036534
10923761;0518010000548499;114;Verblijfsobject in gebruik;2010-12-20;FV20101220-04;0518200000548498;woonfunctie;woonfunctie;1;0;0;0;0;0;0;0;0;0;0;1;N;2010-12-20;;6324783;0518200000548498;10;;;2496HS;Eksterhof;'s-Gravenhage;Hoofdadres;Verblijfsobject;Verblijfsobject in gebruik;0518010000548499;0518300000202308;1245;86156.834;451773.358;4.383568940001215;52.04999222526956
