verkiezing;cbs_gemeentecode;gemeente;cbs_wijkcode;wijknaam;cbs_buurtcode;buurtnaam;bag_referentienummer_stembureau;stembureau_naam;Kenmerk;aantal;stembureau_x;stembureau_y;stembureau_latitude;stembureau_longitude;wijk_x;wijk_y;wijk_latitude;wijk_longitude;buurt_x;buurt_y;buurt_latitude;buurt_longitude;woonplaats;nr_stembureau
RF2018;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;Ongeldig;1;133341;459915;52.12702;5.07091;133378;460449;52.13182;5.71418;133378;460449;52.131824;5.071418;Oud Zuilen;6
RF2018;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis De Veenkluit;VOOR;341;134153;464206;52.16562;5.08251;134412;463412;52.15849;5.86349;135219;464551;52.168762;5.098064;Tienhoven;7
RF2018;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis De Veenkluit;TEGEN;355;134153;464206;52.16562;5.08251;134412;463412;52.15849;5.86349;135219;464551;52.168762;5.098064;Tienhoven;7
RF2018;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis De Veenkluit;Geldig;728;134153;464206;52.16562;5.08251;134412;463412;52.15849;5.86349;135219;464551;52.168762;5.098064;Tienhoven;7
RF2018;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis De Veenkluit;Blanco ;32;134153;464206;52.16562;5.08251;134412;463412;52.15849;5.86349;135219;464551;52.168762;5.098064;Tienhoven;7
RF2018;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis De Veenkluit;Ongeldig;3;134153;464206;52.16562;5.08251;134412;463412;52.15849;5.86349;135219;464551;52.168762;5.098064;Tienhoven;7
RF2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;VOOR;439;131125;461311;52.13948;5.03845;132100;461987;52.14560;5.52647;131219;461334;52.139690;5.039822;Maarssen;8
RF2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;TEGEN;338;131125;461311;52.13948;5.03845;132100;461987;52.14560;5.52647;131219;461334;52.139690;5.039822;Maarssen;8
RF2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;Geldig;815;131125;461311;52.13948;5.03845;132100;461987;52.14560;5.52647;131219;461334;52.139690;5.039822;Maarssen;8
RF2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;Blanco ;38;131125;461311;52.13948;5.03845;132100;461987;52.14560;5.52647;131219;461334;52.139690;5.039822;Maarssen;8
RF2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;Ongeldig;6;131125;461311;52.13948;5.03845;132100;461987;52.14560;5.52647;131219;461334;52.139690;5.039822;Maarssen;8
RF2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet;VOOR;545;131041;461277;52.13917;5.03723;132100;461987;52.14560;5.52647;131219;461334;52.139690;5.039822;Maarssen;9
RF2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet;TEGEN;443;131041;461277;52.13917;5.03723;132100;461987;52.14560;5.52647;131219;461334;52.139690;5.039822;Maarssen;9
RF2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet;Geldig;1015;131041;461277;52.13917;5.03723;132100;461987;52.14560;5.52647;131219;461334;52.139690;5.039822;Maarssen;9
RF2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet;Blanco ;27;131041;461277;52.13917;5.03723;132100;461987;52.14560;5.52647;131219;461334;52.139690;5.039822;Maarssen;9
RF2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet;Ongeldig;5;131041;461277;52.13917;5.03723;132100;461987;52.14560;5.52647;131219;461334;52.139690;5.039822;Maarssen;9
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041209;Bloemstede;0333100000016357;KBS De Wilde Wingerd;VOOR;247;130646;459853;52.12635;5.03156;130202;460563;52.13271;5.25024;130699;459932;52.127065;5.032332;Maarssen;10
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041209;Bloemstede;0333100000016357;KBS De Wilde Wingerd;TEGEN;387;130646;459853;52.12635;5.03156;130202;460563;52.13271;5.25024;130699;459932;52.127065;5.032332;Maarssen;10
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041209;Bloemstede;0333100000016357;KBS De Wilde Wingerd;Geldig;653;130646;459853;52.12635;5.03156;130202;460563;52.13271;5.25024;130699;459932;52.127065;5.032332;Maarssen;10
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041209;Bloemstede;0333100000016357;KBS De Wilde Wingerd;Blanco ;19;130646;459853;52.12635;5.03156;130202;460563;52.13271;5.25024;130699;459932;52.127065;5.032332;Maarssen;10
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041209;Bloemstede;0333100000016357;KBS De Wilde Wingerd;Ongeldig;1;130646;459853;52.12635;5.03156;130202;460563;52.13271;5.25024;130699;459932;52.127065;5.032332;Maarssen;10
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041204;Boomstede;0333100000017447;De Shelter Scouting, naast ambulancepost;VOOR;318;130839;459328;52.12164;5.03442;130202;460563;52.13271;5.25024;130463;459508;52.123249;5.028920;Maarssen;11
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041204;Boomstede;0333100000017447;De Shelter Scouting, naast ambulancepost;TEGEN;359;130839;459328;52.12164;5.03442;130202;460563;52.13271;5.25024;130463;459508;52.123249;5.028920;Maarssen;11
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041204;Boomstede;0333100000017447;De Shelter Scouting, naast ambulancepost;Geldig;704;130839;459328;52.12164;5.03442;130202;460563;52.13271;5.25024;130463;459508;52.123249;5.028920;Maarssen;11
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041204;Boomstede;0333100000017447;De Shelter Scouting, naast ambulancepost;Blanco ;27;130839;459328;52.12164;5.03442;130202;460563;52.13271;5.25024;130463;459508;52.123249;5.028920;Maarssen;11
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041204;Boomstede;0333100000017447;De Shelter Scouting, naast ambulancepost;Ongeldig;0;130839;459328;52.12164;5.03442;130202;460563;52.13271;5.25024;130463;459508;52.123249;5.028920;Maarssen;11
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041203;Fazantenkamp;0333100000017957;Wereldkidz Tweesprong Fazantenkamp;VOOR;472;129727;460378;52.13103;5.01810;130202;460563;52.13271;5.25024;129895;460178;52.129246;5.020576;Maarssen;12
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041203;Fazantenkamp;0333100000017957;Wereldkidz Tweesprong Fazantenkamp;TEGEN;478;129727;460378;52.13103;5.01810;130202;460563;52.13271;5.25024;129895;460178;52.129246;5.020576;Maarssen;12
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041203;Fazantenkamp;0333100000017957;Wereldkidz Tweesprong Fazantenkamp;Geldig;965;129727;460378;52.13103;5.01810;130202;460563;52.13271;5.25024;129895;460178;52.129246;5.020576;Maarssen;12
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041203;Fazantenkamp;0333100000017957;Wereldkidz Tweesprong Fazantenkamp;Blanco ;15;129727;460378;52.13103;5.01810;130202;460563;52.13271;5.25024;129895;460178;52.129246;5.020576;Maarssen;12
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041203;Fazantenkamp;0333100000017957;Wereldkidz Tweesprong Fazantenkamp;Ongeldig;4;129727;460378;52.13103;5.01810;130202;460563;52.13271;5.25024;129895;460178;52.129246;5.020576;Maarssen;12
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041208;Duivenkamp;0333100000021063;WereldKidz Tweesprong Duivenkamp;VOOR;318;130210;460651;52.13351;5.02513;130202;460563;52.13271;5.25024;130337;460475;52.131932;5.027002;Maarssen;13
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041208;Duivenkamp;0333100000021063;WereldKidz Tweesprong Duivenkamp;TEGEN;426;130210;460651;52.13351;5.02513;130202;460563;52.13271;5.25024;130337;460475;52.131932;5.027002;Maarssen;13
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041208;Duivenkamp;0333100000021063;WereldKidz Tweesprong Duivenkamp;Geldig;768;130210;460651;52.13351;5.02513;130202;460563;52.13271;5.25024;130337;460475;52.131932;5.027002;Maarssen;13
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041208;Duivenkamp;0333100000021063;WereldKidz Tweesprong Duivenkamp;Blanco ;24;130210;460651;52.13351;5.02513;130202;460563;52.13271;5.25024;130337;460475;52.131932;5.027002;Maarssen;13
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041208;Duivenkamp;0333100000021063;WereldKidz Tweesprong Duivenkamp;Ongeldig;0;130210;460651;52.13351;5.02513;130202;460563;52.13271;5.25024;130337;460475;52.131932;5.027002;Maarssen;13
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041205;Reigerskamp;0333100000020946;RK Verrijzenisgemeenschap;VOOR;441;129723;460566;52.13272;5.01803;130202;460563;52.13271;5.25024;129546;460664;52.133594;5.015433;Maarssen;14
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041205;Reigerskamp;0333100000020946;RK Verrijzenisgemeenschap;TEGEN;429;129723;460566;52.13272;5.01803;130202;460563;52.13271;5.25024;129546;460664;52.133594;5.015433;Maarssen;14
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041205;Reigerskamp;0333100000020946;RK Verrijzenisgemeenschap;Geldig;888;129723;460566;52.13272;5.01803;130202;460563;52.13271;5.25024;129546;460664;52.133594;5.015433;Maarssen;14
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041205;Reigerskamp;0333100000020946;RK Verrijzenisgemeenschap;Blanco ;18;129723;460566;52.13272;5.01803;130202;460563;52.13271;5.25024;129546;460664;52.133594;5.015433;Maarssen;14
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041205;Reigerskamp;0333100000020946;RK Verrijzenisgemeenschap;Ongeldig;2;129723;460566;52.13272;5.01803;130202;460563;52.13271;5.25024;129546;460664;52.133594;5.015433;Maarssen;14
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041215;Spechtenkamp;0333100000013945;De Werkspecht;VOOR;244;129629;461157;52.13803;5.01661;130202;460563;52.13271;5.25024;129654;461287;52.139198;5.016977;Maarssen;15
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041215;Spechtenkamp;0333100000013945;De Werkspecht;TEGEN;326;129629;461157;52.13803;5.01661;130202;460563;52.13271;5.25024;129654;461287;52.139198;5.016977;Maarssen;15
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041215;Spechtenkamp;0333100000013945;De Werkspecht;Geldig;577;129629;461157;52.13803;5.01661;130202;460563;52.13271;5.25024;129654;461287;52.139198;5.016977;Maarssen;15
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041215;Spechtenkamp;0333100000013945;De Werkspecht;Blanco ;7;129629;461157;52.13803;5.01661;130202;460563;52.13271;5.25024;129654;461287;52.139198;5.016977;Maarssen;15
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041215;Spechtenkamp;0333100000013945;De Werkspecht;Ongeldig;1;129629;461157;52.13803;5.01661;130202;460563;52.13271;5.25024;129654;461287;52.139198;5.016977;Maarssen;15
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041207;Valkenkamp;0333100000017975;De Valkenier;VOOR;349;129515;461078;52.13731;5.01495;130202;460563;52.13271;5.25024;129285;461181;52.138234;5.011596;Maarssen;16
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041207;Valkenkamp;0333100000017975;De Valkenier;TEGEN;383;129515;461078;52.13731;5.01495;130202;460563;52.13271;5.25024;129285;461181;52.138234;5.011596;Maarssen;16
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041207;Valkenkamp;0333100000017975;De Valkenier;Geldig;747;129515;461078;52.13731;5.01495;130202;460563;52.13271;5.25024;129285;461181;52.138234;5.011596;Maarssen;16
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041207;Valkenkamp;0333100000017975;De Valkenier;Blanco ;15;129515;461078;52.13731;5.01495;130202;460563;52.13271;5.25024;129285;461181;52.138234;5.011596;Maarssen;16
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041207;Valkenkamp;0333100000017975;De Valkenier;Ongeldig;6;129515;461078;52.13731;5.01495;130202;460563;52.13271;5.25024;129285;461181;52.138234;5.011596;Maarssen;16
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041206;Zwanenkamp;0333100000013240;KBS Franciscus, gymzaal naast 't Schuurtje;VOOR;338;129173;461548;52.14152;5.00992;130202;460563;52.13271;5.25024;129277;461718;52.143059;5.011427;Maarssen;17
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041206;Zwanenkamp;0333100000013240;KBS Franciscus, gymzaal naast 't Schuurtje;TEGEN;396;129173;461548;52.14152;5.00992;130202;460563;52.13271;5.25024;129277;461718;52.143059;5.011427;Maarssen;17
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041206;Zwanenkamp;0333100000013240;KBS Franciscus, gymzaal naast 't Schuurtje;Geldig;754;129173;461548;52.14152;5.00992;130202;460563;52.13271;5.25024;129277;461718;52.143059;5.011427;Maarssen;17
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041206;Zwanenkamp;0333100000013240;KBS Franciscus, gymzaal naast 't Schuurtje;Blanco ;20;129173;461548;52.14152;5.00992;130202;460563;52.13271;5.25024;129277;461718;52.143059;5.011427;Maarssen;17
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041206;Zwanenkamp;0333100000013240;KBS Franciscus, gymzaal naast 't Schuurtje;Ongeldig;0;129173;461548;52.14152;5.00992;130202;460563;52.13271;5.25024;129277;461718;52.143059;5.011427;Maarssen;17
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041210;Zebraspoor;0333100000018802;Willem van Hoornhof;VOOR;241;129600;461535;52.14142;5.01616;130202;460563;52.13271;5.25024;129812;461502;52.141138;5.019266;Maarssen;18
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041210;Zebraspoor;0333100000018802;Willem van Hoornhof;TEGEN;302;129600;461535;52.14142;5.01616;130202;460563;52.13271;5.25024;129812;461502;52.141138;5.019266;Maarssen;18
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041210;Zebraspoor;0333100000018802;Willem van Hoornhof;Geldig;563;129600;461535;52.14142;5.01616;130202;460563;52.13271;5.25024;129812;461502;52.141138;5.019266;Maarssen;18
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041210;Zebraspoor;0333100000018802;Willem van Hoornhof;Blanco ;20;129600;461535;52.14142;5.01616;130202;460563;52.13271;5.25024;129812;461502;52.141138;5.019266;Maarssen;18
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041210;Zebraspoor;0333100000018802;Willem van Hoornhof;Ongeldig;1;129600;461535;52.14142;5.01616;130202;460563;52.13271;5.25024;129812;461502;52.141138;5.019266;Maarssen;18
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041212;Kamelenspoor;0333100000017406;Basisschool De Kameleon;VOOR;228;130013;461259;52.13896;5.02221;130202;460563;52.13271;5.25024;130194;461139;52.137895;5.024865;Maarssen;19
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041212;Kamelenspoor;0333100000017406;Basisschool De Kameleon;TEGEN;254;130013;461259;52.13896;5.02221;130202;460563;52.13271;5.25024;130194;461139;52.137895;5.024865;Maarssen;19
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041212;Kamelenspoor;0333100000017406;Basisschool De Kameleon;Geldig;496;130013;461259;52.13896;5.02221;130202;460563;52.13271;5.25024;130194;461139;52.137895;5.024865;Maarssen;19
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041212;Kamelenspoor;0333100000017406;Basisschool De Kameleon;Blanco ;14;130013;461259;52.13896;5.02221;130202;460563;52.13271;5.25024;130194;461139;52.137895;5.024865;Maarssen;19
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041212;Kamelenspoor;0333100000017406;Basisschool De Kameleon;Ongeldig;1;130013;461259;52.13896;5.02221;130202;460563;52.13271;5.25024;130194;461139;52.137895;5.024865;Maarssen;19
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041214;Bisonspoor;1904100000038179;Zwembad Safari;VOOR;380;130352;460878;52.13555;5.02719;130202;460563;52.13271;5.25024;130506;460848;52.135296;5.029447;Maarssen;20
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041214;Bisonspoor;1904100000038179;Zwembad Safari;TEGEN;539;130352;460878;52.13555;5.02719;130202;460563;52.13271;5.25024;130506;460848;52.135296;5.029447;Maarssen;20
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041214;Bisonspoor;1904100000038179;Zwembad Safari;Geldig;961;130352;460878;52.13555;5.02719;130202;460563;52.13271;5.25024;130506;460848;52.135296;5.029447;Maarssen;20
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041214;Bisonspoor;1904100000038179;Zwembad Safari;Blanco ;42;130352;460878;52.13555;5.02719;130202;460563;52.13271;5.25024;130506;460848;52.135296;5.029447;Maarssen;20
RF2018;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041214;Bisonspoor;1904100000038179;Zwembad Safari;Ongeldig;6;130352;460878;52.13555;5.02719;130202;460563;52.13271;5.25024;130506;460848;52.135296;5.029447;Maarssen;20
RF2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool Het Kompas;VOOR;398;132147;460922;52.13603;5.05341;132100;461987;52.14560;5.52647;132071;461001;52.136734;5.052298;Maarssen;21
RF2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool Het Kompas;TEGEN;403;132147;460922;52.13603;5.05341;132100;461987;52.14560;5.52647;132071;461001;52.136734;5.052298;Maarssen;21
RF2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool Het Kompas;Geldig;830;132147;460922;52.13603;5.05341;132100;461987;52.14560;5.52647;132071;461001;52.136734;5.052298;Maarssen;21
