FID,omschr,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
verlichtingen_kenmerk.12,Mastverlichting,R,51.38399887,R,52.35499954,,035,LTK0000480300,M,I,,"LINESTRING (244353.78500000015 481169.6629000008, 244354.7575000003 481170.03770000115, 244367.80260000005 481174.94370000064, 244380.40040000156 481179.61879999936, 244391.6576000005 481183.7899999991, 244402.9257999994 481187.91959999874, 244414.18329999968 481192.01590000093, 244425.48559999838 481196.07979999855, 244436.77569999918 481200.13069999963, 244441.23669999838 481201.6939999983, 244448.06909999996 481204.0883000009, 244459.4151000008 481207.98149999976, 244470.81929999962 481211.86349999905, 244482.16380000114 481215.67080000043, 244493.55790000036 481219.4745000005, 244505.00340000167 481223.1292000003, 244516.44779999927 481226.3489000015, 244519.0150000006 481227.0711000003, 244529.04450000077 481229.4149999991, 244541.04619999975 481231.5502999984, 244542.63019999862 481231.71379999816, 244552.8762000017 481232.7712999992, 244564.42870000005 481232.9989, 244576.85960000008 481232.3365999982, 244589.55409999937 481230.5758000016, 244601.34439999983 481227.8781999983, 244613.77419999987 481223.8383000009, 244624.45859999955 481219.33729999885, 244627.24419999868 481217.8905999996, 244634.61960000172 481214.05999999866, 244644.58150000125 481207.7978999987, 244653.3526000008 481201.20809999853, 244654.0379000008 481200.69319999963, 244663.08289999887 481192.6821000017, 244671.44310000166 481183.8594000004, 244678.96139999852 481174.49549999833, 244685.6950000003 481164.57019999996, 244691.43809999898 481154.41110000014, 244694.750500001 481147.40249999985, 244697.09899999946 481142.4332999997, 244700.8660000004 481132.16319999844, 244704.3326999992 481120.30420000106, 244705.5373999998 481115.29780000076, 244707.13289999962 481108.66699999943, 244709.58260000125 481095.9604000002, 244711.23189999908 481086.1457000002, 244712.82580000162 481076.5998999998, 244713.60319999978 481071.9444000013, 244717.44269999862 481047.7857999988, 244720.31280000135 481028.71979999915, 244720.99540000036 481024.1854999997, 244724.37429999933 481003.0544000007, 244726.39460000023 480991.5097000003, 244726.7397999987 480989.5368000008, 244729.1997999996 480978.1693999991, 244732.3973999992 480965.9406999983, 244735.92720000073 480954.7980999984, 244740.01080000028 480943.4791000001, 244744.30029999837 480933.21609999985, 244749.69469999894 480921.8616000004, 244755.30440000072 480911.3737999983, 244761.3936999999 480901.20430000126, 244763.39559999853 480898.1645000018, 244767.89939999953 480891.3256999999, 244771.63830000162 480886.19860000163, 244774.95529999956 480881.6499999985, 244782.55559999868 480872.1057000011, 244790.61679999903 480863.0408000015, 244793.04250000045 480860.5654999986, 244799.16840000078 480854.31430000067, 244807.23220000044 480846.82119999826, 244816.60300000012 480838.8434000015, 244826.01810000092 480831.0001000017, 244835.35229999945 480823.24909999967, 244839.2153000012 480820.0593000017, 244844.5603 480815.6458999999, 244852.91420000046 480808.807599999, 244853.7322999984 480808.13800000027, 244862.33900000155 480801.1486000009, 244863.33819999918 480800.3370999992, 244867.89559999853 480796.6303999983, 244873.00679999962 480792.4734000005, 244876.74230000004 480789.439199999, 244882.2958999984 480784.9283999987, 244891.6521999985 480777.2637999989, 244893.18690000102 480776.0058000013, 244900.3038999997 480770.1721000001, 244901.12049999833 480769.502700001, 244909.96229999885 480762.28810000047, 244916.04320000112 480757.3035000004, 244919.28649999946 480754.6447999999, 244923.55600000173 480751.15509999916, 244926.91340000182 480748.4109000005, 244928.08150000125 480747.4561999999, 244928.6537999995 480746.98849999905, 244937.97989999875 480739.3643000014, 244946.88549999893 480732.12220000103, 244956.7987000011 480724.06219999865, 244959.21409999952 480722.1105999984, 244965.39440000057 480717.1169000007, 244966.8018000014 480715.9802000001, 244969.0639999993 480714.15300000086, 244975.5335999988 480708.92770000175, 244979.69570000097 480705.58509999886, 244980.32299999893 480705.0813000016, 245001.47839999944 480683.6035999991)"
verlichtingen_kenmerk.13,Mastverlichting,R,197.85699463,R,198.19000244,,050,LTK0000480400,M,I,,"LINESTRING (196314.2340000011 461614.4780000001, 196321.8808999993 461621.4948000014, 196333.8029000014 461632.4343999997, 196373.2041000016 461669.3451000005, 196384.8253000006 461679.80889999866, 196396.189100001 461689.6000000015, 196408.73559999838 461699.8401999995, 196416.66479999945 461705.93840000033, 196424.750500001 461711.82250000164, 196432.99080000073 461717.47470000014, 196444.41189999878 461724.7813999988, 196455.05629999936 461731.1138000004, 196463.76639999822 461736.02739999816, 196477.0240000002 461743.04879999906, 196503.80319999903 461756.50450000167, 196520.9642000012 461765.3288999982, 196539.5342000015 461775.1405000016, 196548.25059999898 461780.04670000076, 196561.1261 461787.7424999997, 196569.5161000006 461793.2003999986, 196577.76370000094 461798.8990000002, 196585.84959999844 461804.8709000014, 196620.4572999999 461819.33300000057)"
verlichtingen_kenmerk.49,Mastverlichting,R,47.81499863,R,47.85400009,,035,LTK0000432900,M,I,,"LINESTRING (240891.98800000176 482630.21440000087, 240892.89649999887 482629.9395000003, 240907.81819999963 482624.02589999884, 240925.0201999992 482618.7254999988)"
verlichtingen_kenmerk.14,Mastverlichting,R,7.1079998,R,7.23500013,,032,LTK0000483900,M,I,,"LINESTRING (209490.7804000005 521569.55380000174, 209487.41000000015 521565.63529999927, 209481.1939000003 521557.85810000077, 209478.22830000147 521553.8315999992, 209472.2960000001 521545.4294000007, 209466.89559999853 521537.0124000013, 209461.7674999982 521528.42449999973, 209458.49920000136 521522.5949999988, 209453.9899000004 521513.67130000144, 209449.95690000057 521504.5203999989, 209446.3273999989 521495.4670000002, 209446.2879000008 521495.36659999937, 209443.93389999866 521489.3863000013, 209441.6697999984 521483.37029999867, 209435.84789999947 521468.10379999876, 209434.90029999986 521464.4294000007, 209434.35830000043 521460.82620000094)"
verlichtingen_kenmerk.15,Mastverlichting,R,127.11000061,R,127.21600342,,015,LTK0000488200,M,I,,"LINESTRING (154714.13610000163 433555.6794000007, 154716.3115000017 433556.34739999846, 154719.37029999867 433557.44000000134, 154720.9288999997 433557.9967, 154725.59930000082 433559.8189999983, 154730.15410000086 433561.88369999826, 154734.5764000006 433564.2263999991, 154740.10429999977 433567.83790000156, 154743.97580000013 433570.7653999999, 154744.03920000046 433570.8183999993, 154745.83410000056 433572.31870000064, 154753.18340000138 433578.4615999982, 154769.0647 433592.25, 154772.02160000056 433594.8172999993, 154782.5758999996 433603.47890000045, 154791.6367000006 433611.6209000014)"
verlichtingen_kenmerk.16,Mastverlichting,R,73.8690033,R,74.58000183,,035,LTK0000491000,M,I,,"LINESTRING (260204.1425999999 469339.9171000011, 260217.82200000063 469335.6301999986, 260236.8099000007 469329.3471999988, 260255.7124999985 469322.8115000017, 260274.54439999908 469316.0667000003, 260327.15399999917 469295.80900000036, 260383.04830000177 469273.9792000018, 260401.47590000182 469266.20169999823, 260419.75439999998 469258.057599999, 260443.03570000082 469247.3561999984, 260458.01779999956 469239.9868000001, 260471.6601999998 469233.45160000026, 260493.20230000094 469222.8911000006, 260510.0089999996 469214.5511999987, 260521.1347000003 469208.9232000001, 260535.93890000135 469201.25290000066, 260548.89680000022 469194.3471000008, 260569.8761 469182.94420000166, 260583.6085000001 469175.3328999989, 260600.7688000016 469165.6629999988, 260621.5626000017 469153.80409999937, 260638.34230000153 469144.0471000001, 260658.92309999838 469131.9508999996, 260679.50290000066 469119.79030000046, 260700.05590000004 469107.5469999984, 260707.95199999958 469102.83570000157, 260728.4611000009 469090.60869999975, 260749.03970000148 469078.33029999956, 260769.60330000147 469066.0846000016, 260790.17969999835 469053.8445000015, 260803.53830000013 469045.98149999976, 260812.93100000173 469040.442400001, 260828.40049999952 469031.36620000005, 260840.83799999952 469024.1447999999)"
verlichtingen_kenmerk.17,Mastverlichting,R,56.37599945,R,56.60800171,,001,LTK0000494400,M,I,,"LINESTRING (169181.0551000014 464406.4609000012, 169194.753800001 464397.7815000005, 169210.1158999987 464388.1761999987, 169214.89770000055 464385.71009999886, 169221.68659999967 464383.0256000012, 169234.84809999913 464378.9145000018, 169239.78189999983 464377.9651999995, 169242.42280000076 464377.5865000002, 169255.83680000156 464376.48519999906, 169261.92660000175 464376.52800000086, 169267.0711000003 464376.7908000015, 169272.2963999994 464377.46719999984, 169298.51700000092 464383.5001000017, 169311.85700000077 464387.1160000004, 169355.20010000095 464399.23970000073, 169392.31639999896 464409.83260000125, 169407.4299999997 464414.1460000016)"
verlichtingen_kenmerk.18,Mastverlichting,R,23.64900017,R,24.26000023,,835,LTK0000496800,M,I,,"LINESTRING (218323.3099000007 488586.08370000124, 218324.01000000164 488586.06159999967, 218399.7468000017 488584.0799999982, 218538.99289999902 488580.8574000001, 218640.90520000085 488577.94249999896, 218655.5865000002 488577.5427000001, 218656.7789000012 488577.51359999925, 218657.88899999857 488577.49859999865, 218666.84980000183 488577.27899999917, 218667.62950000167 488577.2648999989, 218667.7637999989 488577.2782999985, 218690.79039999843 488576.40790000185, 218721.79839999974 488574.5333000012, 218736.49060000107 488573.1218999997, 218771.77980000153 488567.3222000003, 218789.95190000162 488563.54850000143, 218810.72360000014 488558.54839999974, 218932.1623999998 488527.8295999989)"
verlichtingen_kenmerk.19,Mastverlichting,R,116.70200348,R,117.18000031,,002,LTK0000498100,M,I,,"LINESTRING (152099.41299999878 410670.60599999875, 152093.64620000124 410705.6528000012, 152094.16550000012 410714.32239999995, 152094.7659999989 410719.58469999954, 152096.26520000026 410728.4690999985, 152098.6174999997 410739.57979999855, 152100.59699999914 410747.7448000014, 152103.17320000008 410757.40740000084, 152108.65469999984 410775.9968999997, 152112.71770000085 410788.1746999994, 152116.93950000033 410798.58249999955, 152119.1013999991 410803.0971999988, 152121.4499000013 410807.5399999991, 152123.97709999979 410811.8634000011, 152128.30950000137 410818.24920000136, 152131.3995999992 410822.1959999986, 152136.51269999892 410827.9213999994, 152140.95710000023 410832.3680999987, 152144.64710000157 410835.7507000007, 152151.55150000006 410841.42130000144, 152159.63109999895 410847.01889999956, 152168.26680000126 410852.03990000114, 152176.18439999968 410856.1838000007, 152185.24480000138 410860.41849999875, 152212.8275000006 410872.2311999984, 152217.28959999979 410874.2635000013, 152226.23530000076 410878.7329000011, 152234.8537000008 410883.78240000084, 152241.97289999947 410888.4386, 152246.1136999987 410891.248399999, 152254.02749999985 410897.3652999997, 152264.191300001 410906.248399999, 152271.2399000004 410913.3443999998, 152277.94399999827 410920.7699000016, 152281.15080000088 410924.62150000036, 152287.71290000156 410933.4354000017, 152293.23750000075 410941.77270000055, 152298.1671999991 410950.48900000006, 152304.40410000086 410962.9604999982, 152309.93710000068 410976.9059000015, 152313.08449999988 410985.89880000055, 152317.43180000037 411000.2551999986, 152320.52710000053 411011.4836000018, 152328.0351999998 411040.2652999982, 152336.30380000174 411057.42159999907)"
verlichtingen_kenmerk.20,Mastverlichting,R,158.67399597,R,159.10400391,,050,LTK0000498500,M,I,,"LINESTRING (180856.64600000158 439693.66600000113, 180860.25450000167 439657.9946999997, 180865.06500000134 439606.21759999916, 180866.0956000015 439597.8187999986, 180866.92749999836 439592.8883999996, 180868.94779999927 439583.4442999996, 180870.21330000088 439578.60709999874, 180873.3291000016 439569.1314000003, 180875.25499999896 439564.42819999903, 180877.4065000005 439559.9054000005, 180879.96979999915 439555.566300001, 180882.94060000032 439551.18769999966, 180886.067400001 439547.28240000084, 180889.47709999979 439543.6196000017, 180893.15139999986 439540.10990000144, 180896.7965000011 439537.27059999853, 180900.86980000138 439534.36730000004, 180905.25039999932 439531.8238000013, 180912.48999999836 439528.2730999999, 180917.21550000086 439526.6165000014, 180922.0645999983 439525.15729999915, 180928.33460000157 439524.0676999986, 180933.30249999836 439523.4990000017, 180938.3291000016 439523.4312000014, 180945.24929999933 439523.85020000115, 180950.1948999986 439524.59809999913, 180955.06170000136 439525.7223000005, 180959.8762000017 439527.256000001, 180964.54349999875 439529.0496000014, 180969.0249999985 439531.21719999984, 180980.18039999902 439538.70699999854, 180987.5826999992 439546.2525999993, 180990.58689999953 439550.1521999985, 180994.6865000017 439556.2718000002, 180996.9567000009 439560.72780000046, 180998.99980000034 439565.23970000073, 181000.68829999864 439569.7413999997, 181002.06899999827 439574.5489999987, 181003.08509999886 439579.4442999996, 181004.2888999991 439588.2419000007, 181004.84259999916 439598.2265999988, 181005.04520000145 439604.4501999989, 181005.00809999928 439614.4501999989, 181004.8808999993 439619.4494000003, 181004.02969999984 439634.4378999993, 181008.7718999982 439668.30370000005)"
verlichtingen_kenmerk.21,Mastverlichting,R,198.94400024,R,199.10699463,,007,LTK0000297806,M,I,,"LINESTRING (235107.72899999842 581128.7679999992, 235147.46499999985 581154.3399999999, 235165.2740000002 581165.5179999992, 235182.69799999893 581185.0989999995, 235218.55299999937 581238.1420000009)"
verlichtingen_kenmerk.22,Mastverlichting,R,48.79399872,R,49.26100159,,006,LTK0000321248,M,I,,"LINESTRING (141919.92300000042 484827.58999999985, 141892.1400000006 484812.5540000014, 141845.9299999997 484786.81700000167, 141829.4149999991 484774.74599999934, 141820.33700000122 484765.3779999986, 141813.625 484751.1330000013, 141811.01799999923 484740.51000000164, 141811.11400000006 484730.94900000095, 141811.54899999872 484723.6579999998, 141817.44000000134 484706.7569999993, 141826.7109999992 484694.87900000066, 141836.12700000033 484687.7800000012, 141847.62000000104 484682.85500000045, 141859.98099999875 484680.5370000005, 141876.20600000024 484681.98600000143, 141889.05000000075 484685.84899999946, 141897.88699999824 484689.3740000017, 141921.73999999836 484701.1559999995, 141949.5540000014 484715.73900000006, 141973.3110000007 484726.7479999997, 142020.13859999925 484751.27650000155, 142064.8759999983 484771.23629999906, 142086.3552000001 484778.77859999985)"
verlichtingen_kenmerk.23,Mastverlichting,R,49.88800049,R,50.23300171,,006,LTK0000321249,M,I,,"LINESTRING (142656.745099999 485058.4967, 142679.95870000124 485072.23910000175, 142719.41950000077 485087.8398000002, 142757.27419999987 485102.7523000017, 142817.27910000086 485129.0183000006, 142903.00420000032 485165.53079999983, 142977.98189999908 485197.2699000016)"
verlichtingen_kenmerk.24,Mastverlichting,R,51.70700073,R,52.07400131,,006,LTK0000321251,M,I,,"LINESTRING (144429.58799999952 484989.8139999993, 144460.45800000057 484981.4770000018, 144484.25200000033 484975.0780000016, 144510.66099999845 484970.30099999905, 144537.56500000134 484965.5689999983, 144576.5009999983 484963.9470000006, 144601.19700000063 484962.9549999982, 144632.3049999997 484960.25, 144657.19099999964 484958.8916000016, 144676.72340000048 484956.1955999993, 144758.59479999915 484946.52369999886, 144788.46869999915 484948.1121999994)"
verlichtingen_kenmerk.25,Mastverlichting,R,51.70899963,R,52.05699921,,006,LTK0000321252,M,I,,"LINESTRING (144462.08179999888 485097.4866999984, 144485.81489999965 485090.3801999986, 144542.17130000144 485069.21350000054, 144604.8775999993 485048.3114, 144669.70069999993 485028.9967, 144732.13489999995 485013.24010000005, 144779.09849999845 485002.1275999993, 144785.00470000133 484995.89609999955)"
verlichtingen_kenmerk.26,Mastverlichting,R,52.98899841,R,53.41500092,,006,LTK0000321254,M,I,,"LINESTRING (146098.90900000185 485228.47199999914, 146084.01300000027 485214.08999999985, 146046.31500000134 485191.0249999985, 146019.17500000075 485171.7019999996, 146009.7580000013 485163.1479999982, 145999.5700000003 485150.0240000002, 145993.69900000095 485135.1730000004, 145991.4539999999 485120.49500000104, 145991.62700000033 485108.061999999, 145995.25299999863 485093.0379999988, 146003.1099999994 485079.4829999991, 146011.3990000002 485069.1220000014, 146024.17799999937 485059.6240000017, 146037.9919999987 485054.2710000016, 146052.15199999884 485051.1629999988, 146069.07499999925 485051.6810000017, 146098.60399999842 485058.5879999995, 146147.8200000003 485074.4750000015, 146200.95800000057 485090.563000001)"
verlichtingen_kenmerk.27,Mastverlichting,R,58.7480011,R,59,,006,LTK0000321258,M,I,,"LINESTRING (149945.23800000176 488791.62680000067, 150107.18679999933 488885.12319999933, 150168.60539999977 488922.9250999987)"
verlichtingen_kenmerk.28,Mastverlichting,R,49.90299988,R,50.26699829,,006,LTK0000338038,M,I,,"LINESTRING (142681.94619999826 485016.1959999986, 142705.7489 485017.9433999993, 142754.59629999846 485032.004900001, 142826.4343000017 485047.32939999923, 142860.26029999927 485052.23640000075, 142898.33929999918 485055.5073999986, 142905.17119999975 485055.8772, 142925.95380000025 485057.75510000065, 142960.7463000007 485058.62689999864, 142990.78570000082 485061.6308999993, 143020.18140000105 485070.2135999985, 143039.92119999975 485082.0709999986)"
verlichtingen_kenmerk.29,Mastverlichting,R,78.04199982,R,78.09999847,,057,LTK0000371443,M,I,,"LINESTRING (32379.800999999046 393775.4103000015, 32381.276000000536 393779.5450000018, 32381.129999998957 393789.08399999887, 32377.85000000149 393797.16600000113, 32370.495000001043 393801.55000000075, 32359.73900000006 393802.7950000018, 32350.684000000358 393798.63500000164)"
verlichtingen_kenmerk.30,Mastverlichting,R,78.05899811,R,78.11499786,,057,LTK0000371444,M,I,,"LINESTRING (32350.684000000358 393798.63500000164, 32345.66099999845 393792.8720000014, 32344.166000001132 393781.881000001, 32349.462999999523 393771.23600000143, 32359.006999999285 393767.3500000015, 32369.82800000161 393768.5859999992, 32372.729699999094 393770.23409999907, 32375.603700000793 393771.28610000014, 32378.3553000018 393772.92660000175, 32379.800999999046 393775.4103000015)"
verlichtingen_kenmerk.31,Mastverlichting,R,10.7840004,R,11.00899982,,076,LTK0000371752,M,I,,"LINESTRING (189941.12000000104 326914.8231999986, 189973.55070000142 326889.48580000177, 189986.80029999837 326884.43730000034, 189997.34849999845 326871.8071999997, 190014.67500000075 326842.78770000115, 190036.09039999917 326807.5672999993, 190044.98050000146 326787.24720000103, 190056.30460000038 326755.0738000013, 190062.03880000114 326731.818500001)"
verlichtingen_kenmerk.32,Mastverlichting,R,7.07000017,R,7.65999985,,009,LTK0000378591,M,I,,"LINESTRING (127732.13450000063 480740.28539999947, 127739.82299999893 480743.7140999995, 127802.58229999989 480773.6649999991, 127843.43400000036 480793.7734000012, 127881.74579999968 480813.77589999884, 127934.77650000155 480842.4578999989, 127972.76260000095 480863.6235000007, 128021.76350000128 480892.3044000007, 128061.66279999912 480916.4343999997, 128106.29630000144 480942.2384000011, 128127.41010000184 480954.1446999982, 128152.81019999832 480969.6228, 128170.43149999902 480980.6559999995, 128252.42379999906 481030.23800000176)"
