ID,SUBTYPE,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,BEHEERDER,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,STRAAT,HUISNUMMER,HUISLETTER,POSTCODE,WOONPLAATS,GEBWBAGID,NAAM,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,NUMAANDUIDINGVISUALISATIE,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,RELATIEVEHOOGTELIGGING,STATUS
4135329,gebouw,474,c,474,474_c,Rotterdam Europoort 1,Erpw-Erpmw,Europoort West - Stamlijn Marktweg ,200.311079,"200,311079",Randstad Zuid,RZ,Strukton Rail Short Line,67393.663015,440110.555,51.9425377773378,4.11306885467172,,,,,,0599100010071864,,Rotterdam,G0599,bestaand,,11.393,283,0,gerealiseerd
4135334,gebouw,477,b,477,477_b,Rotterdam Europoort 3,Erp-Kon,"Rotterdam, Emplacement Europoort - Kolenoverslag ",201.515568,"201,515568",Randstad Zuid,RZ,ProRail,72140.889995,438719.98,51.9307690200874,4.18243207943372,,,,,,0599100010033315,,Rotterdam,G0599,bestaand,,116.581,283,0,gerealiseerd
4135371,gebouw,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,1.746069,"1,746069",Randstad Zuid,RZ,ProRail,61287.2725,439959.386426,51.9401835839169,4.02432284110675,Magallanesstraat,61,,3199LP,Maasvlakte Rotterdam,0599100000753704,,Rotterdam,G0599,bestaand,,38.057,283,0,gerealiseerd
4135397,gebouw,470,e,470,470_e,Botlek,Bot-Wplw,"Rotterdam, Botlek - Welplaatweg ",202.595985,"202,595985",Randstad Zuid,RZ,Strukton Rail Short Line,79888.812506,433297.7,51.883139711883,4.29624943975087,,,,,,0599100010014935,,Rotterdam,G0599,bestaand,,207.075,283,0,gerealiseerd
4135435,relaishuis,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte",39.921188,"39,921188",Randstad Zuid,RZ,ProRail,62277.19,438735.654,51.9293528361579,4.03904565813516,Europaweg,807,,3199LD,Maasvlakte Rotterdam,0599100010039829,,Rotterdam,G0599,bestaand,,57.772,283,0,gerealiseerd
4135437,gebouw,534,b,534,534_b,Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,45.189379,"45,189379",Randstad Zuid,RZ,ProRail,93381.8095,464916.336681,52.1689595118931,4.48650840713613,Schipholweg,68,H,2316XE,Leiden,0546100000000035,,Leiden,G0546,bestaand,,479.486,283,0,gerealiseerd
4135441,gebouw,477,b,477,477_b,Rotterdam Europoort 3,Erp-Kon,"Rotterdam, Emplacement Europoort - Kolenoverslag ",201.43854,"201,438540",Randstad Zuid,RZ,ProRail,72131.820656,438643.4455,51.9300798819121,4.18231868638756,,,,,,0599100010027368,,Rotterdam,G0599,bestaand,,438.696,283,0,gerealiseerd
4135454,gebouw,474,c,474,474_c,Rotterdam Europoort 1,Erpw-Erpmw,Europoort West - Stamlijn Marktweg ,200.332241,"200,332241",Randstad Zuid,RZ,ProRail,67574.09,440131.539983,51.9427547597971,4.11568700116226,Markweg,127,,3198NB,Europoort Rotterdam,0599100010025472,,Rotterdam,G0599,bestaand,,10.9,283,0,gerealiseerd
4135456,gebouw,475,a,475,475_a,Rotterdam Maasvlakte,Mvt-Mvtm,"Rotterdam, Emplacement Maasvlakte - Maasvlakte Missouriweg ",1.836897,"1,836897",Randstad Zuid,RZ,ProRail,62280.7255,439788.459464,51.9388141609077,4.03881307016887,,,,,,0599100100010590,,Rotterdam,G0599,bestaand,,558.884,283,0,gerealiseerd
4135464,gebouw,470,g,470,470_g,Botlek,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ",304.154899,"304,154899",Randstad Zuid,RZ,ProRail,78065.7085,434722.335369,51.8956938986236,4.26945638117523,,,,,,0599100010040977,,Rotterdam,G0599,bestaand,,4997.516,283,0,gerealiseerd
4135479,gebouw,475,a,475,475_a,Rotterdam Maasvlakte,Mvt-Mvtm,"Rotterdam, Emplacement Maasvlakte - Maasvlakte Missouriweg ",1.819688,"1,819688",Randstad Zuid,RZ,ProRail,62231.6155,439775.242219,51.9386871963174,4.03810263457644,,,,,,0599100010000061,,Rotterdam,G0599,bestaand,,163.925,283,0,gerealiseerd
4135557,gebouw,475,a,475,475_a,Rotterdam Maasvlakte,Mvt-Mvtm,"Rotterdam, Emplacement Maasvlakte - Maasvlakte Missouriweg ",1.638907,"1,638907",Randstad Zuid,RZ,Strukton Rail Short Line,62211.2065,439994.622,51.9406551821453,4.03774667589899,,,,,,0599100010065153,,Rotterdam,G0599,bestaand,,60.194,283,0,gerealiseerd
4135573,gebouw,477,b,477,477_b,Rotterdam Europoort 3,Erp-Kon,"Rotterdam, Emplacement Europoort - Kolenoverslag ",201.555324,"201,555324",Randstad Zuid,RZ,ProRail,72193.8245,438768.226175,51.9312104746572,4.18318996377464,,,,,,0599100010017924,,Rotterdam,G0599,bestaand,,96.397,283,0,gerealiseerd
4135575,gebouw,470,i,470,470_i,Botlek,Botwg-Botmw,Botlekweg - Botlek Montrealweg ,320.208658,"320,208658",Randstad Zuid,RZ,ProRail,77580.939857,433393.125,51.8836812380424,4.26271335924272,Montrealweg,50,,3197KH,Botlek Rotterdam,0599100000157715,,Rotterdam,G0599,bestaand,,63.836,283,0,gerealiseerd
4135581,gebouw,477,b,477,477_b,Rotterdam Europoort 3,Erp-Kon,"Rotterdam, Emplacement Europoort - Kolenoverslag ",201.74164,"201,741640",Randstad Zuid,RZ,ProRail,72378.2205,438836.834089,51.9318544542335,4.18585405403806,,,,,,0599100010038166,,Rotterdam,G0599,bestaand,,17.376,283,0,gerealiseerd
4135586,gebouw,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte",40.493007,"40,493007",Randstad Zuid,RZ,ProRail,61961.026,439197.901109,51.9334538821882,4.03432486932086,,,,,,0599100010015504,,Rotterdam,G0599,bestaand,,16.555,283,0,gerealiseerd
4135609,gebouw,477,b,477,477_b,Rotterdam Europoort 3,Erp-Kon,"Rotterdam, Emplacement Europoort - Kolenoverslag ",201.444323,"201,444323",Randstad Zuid,RZ,ProRail,72164.045,438649.175,51.9301361713952,4.18278574151007,,,,,,0599100010060580,,Rotterdam,G0599,bestaand,,27.257,283,0,gerealiseerd
4135618,gebouw,478,c,478,478_c,Rotterdam Europoort 4,Mvtyz-Mvtn,Maasvlakte Yangtzehaven Zuid - Maasvlakte Noordwesthoek ,102.654164,"102,654164",Randstad Zuid,RZ,ProRail,63007.9055,442577.12,51.9639944731101,4.04863850646972,,,,,,0599100100007168,,Rotterdam,G0599,bestaand,,40499.958,283,0,gerealiseerd
4135621,gebouw,469,g,469,469_g,Pernis,Boto-Pstw,"Botlektunnel Oost - Rotterdam, Emplacement Pernis Tankweg ",602.712439,"602,712439",Randstad Zuid,RZ,ProRail,82814.769311,434289.48,51.8924398496885,4.33853281554092,Tankhoofd,2,,3196KE,Vondelingenplaat Rotterdam,0599100000288241,,Rotterdam,G0599,bestaand,,212.94,283,0,gerealiseerd
4135652,gebouw,470,e,470,470_e,Botlek,Bot-Wplw,"Rotterdam, Botlek - Welplaatweg ",202.474614,"202,474614",Randstad Zuid,RZ,ProRail,79778.983189,433238.985,51.8825972183037,4.29466731437594,,,,,,0599100010000704,,Rotterdam,G0599,bestaand,,254.001,283,0,gerealiseerd
4135673,gebouw,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte",38.909257,"38,909257",Randstad Zuid,RZ,ProRail,63154.5785,438985.9775,51.9317478937815,4.0517323800853,,,,,,0599100100008370,,Rotterdam,G0599,bestaand,,29.843,283,0,gerealiseerd
4135685,gebouw,475,c,475,475_c,Rotterdam Maasvlakte,Mvt-Mvtazh,"Rotterdam, Emplacement Maasvlakte - Maasvlakte Amazonehaven ",200.201882,"200,201882",Randstad Zuid,RZ,ProRail,62279.995,440079.728849,51.9414314457974,4.03872385878276,,,,,,0599100010023722,,Rotterdam,G0599,bestaand,,113.534,283,0,gerealiseerd
4135726,gebouw,479,a,479,479_a,Maasvlakte 2,Mvtnwa-Mvtyn,Maasvlakte Noordwesthoek Aansl. - Maasvlakte Yangtzehaven Noord ,300.474134,"300,474134",Randstad Zuid,RZ,ProRail,60429.3595,441363.317595,51.9526542073695,4.011462991476,,,,,,0599100100007706,,Rotterdam,G0599,bestaand,,131.14,283,0,gerealiseerd
4135755,gebouw,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte",38.571036,"38,571036",Randstad Zuid,RZ,ProRail,63472.370809,439102.3435,51.9328459836959,4.05632103684005,Beerweg,301,,3199LM,Maasvlakte Rotterdam,0599100100004792,,Rotterdam,G0599,bestaand,,29018.381,283,0,gerealiseerd
4135782,gebouw,477,a,477,477_a,Rotterdam Europoort 3,Erp-Erpch,"Rotterdam, Emplacement Europoort - EUROCHEMIE ",101.451678,"101,451678",Randstad Zuid,RZ,ProRail,72913.9845,437901.737011,51.9235303951356,4.193865853434,,,,,,0599100100011478,,Rotterdam,G0599,bestaand,,27.344,283,0,gerealiseerd
4135808,gebouw,479,a,479,479_a,Maasvlakte 2,Mvtnwa-Mvtyn,Maasvlakte Noordwesthoek Aansl. - Maasvlakte Yangtzehaven Noord ,300.788825,"300,788825",Randstad Zuid,RZ,Derden - Overig,60207.2125,441133.803,51.9505539221726,4.00829561324032,,,,,,0599100100008328,,Rotterdam,G0599,bestaand,,69.051,283,0,gerealiseerd
4135926,gebouw,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,5.463963,"5,463963",Noord-Oost,NO,ProRail,235344.6915,497756.535473,52.4616555485551,6.56941208223631,,,,,,1700100000038425,,Twenterand,G1700,bestaand,,51.219,283,0,gerealiseerd
4135961,gebouw,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,5.604947,"5,604947",Noord-Oost,NO,ProRail,235323.3665,497614.232,52.4603799613776,6.56906418668667,,,,,,1700100000006132,,Twenterand,G1700,bestaand,,37.634,283,0,gerealiseerd
4136078,gebouw,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,6.929215,"6,929215",Noord-Oost,NO,ProRail,235592.894864,496329.869,52.4487992684894,6.57271973251327,,,,,,1700100000004851,,Twenterand,G1700,bestaand,,2038.174,283,0,gerealiseerd
4136108,gebouw,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,5.270068,"5,270068",Noord-Oost,NO,ProRail,235303.1985,497946.123542,52.4633652439461,6.56884719952827,,,,,,1700100000006139,,Twenterand,G1700,bestaand,,21.491,283,0,gerealiseerd
4136193,gebouw,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,3.315655,"3,315655",Noord-Oost,NO,ProRail,235058.848654,499883.795,52.4808126146711,6.56571651890848,Kolenmieten,1,,7686AC,Geerdijk,1700100000001463,,Twenterand,G1700,bestaand,,187.446,283,0,gerealiseerd
4136316,gebouw,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,6.305478,"6,305478",Noord-Oost,NO,ProRail,235348.248,496910.764535,52.4540550593871,6.5692612298806,,,,,,1700100000001424,,Twenterand,G1700,bestaand,,605.667,283,0,gerealiseerd
4136445,gebouw,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,3.85427,"3,854270",Noord-Oost,NO,ProRail,235167.876324,499355.845,52.4760525926484,6.56719446566716,Geerdijk,66,,7686AB,Geerdijk,1700100000004158,,Twenterand,G1700,bestaand,,23.091,283,0,gerealiseerd
4136451,gebouw,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,6.079103,"6,079103",Noord-Oost,NO,ProRail,235433.246,497146.371181,52.4561597067301,6.57056808584323,,,,,,1700100000005999,,Twenterand,G1700,bestaand,,24.773,283,0,gerealiseerd
4136942,gebouw,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte",26.757998,"26,757998",Randstad Zuid,RZ,ProRail,73216.175,436437.475,51.9104160464401,4.19860615896857,,,,,,0599100010057841,,Rotterdam,G0599,bestaand,,147.259,283,0,gerealiseerd
4136981,gebouw,470,n,470,470_n,Botlek,Bot-Botch2,"Rotterdam, Botlek - Botlek Chemiehaven 2 ",450.420992,"450,420992",Randstad Zuid,RZ,Strukton Rail Short Line,78410.62,432205.732291,51.873124950956,4.27502584837521,,,,,,0599100010061053,,Rotterdam,G0599,bestaand,,18.098,283,0,gerealiseerd
4136998,gebouw,470,a,470,470_a,Botlek,Bot-Odma,"Rotterdam, Botlek - Oude Maas ",102.038888,"102,038888",Randstad Zuid,RZ,ProRail,81278.043029,433690.5505,51.8868559021522,4.31633989250099,,,,,,0599100010001529,,Rotterdam,G0599,bestaand,,172.264,283,0,gerealiseerd
4137012,gebouw,470,g,470,470_g,Botlek,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ",304.679855,"304,679855",Randstad Zuid,RZ,ProRail,78040.59,435125.465,51.8993133079332,4.26900142552695,Professor Gerbrandyweg,2,,3197KK,Botlek Rotterdam,0599100000031398,,Rotterdam,G0599,bestaand,,543.918,283,0,gerealiseerd
4137055,gebouw,477,b,477,477_b,Rotterdam Europoort 3,Erp-Kon,"Rotterdam, Emplacement Europoort - Kolenoverslag ",201.483147,"201,483147",Randstad Zuid,RZ,ProRail,72165.750025,438687.267,51.9304787439287,4.18280134943935,,,,,,0599100100015366,,Rotterdam,G0599,bestaand,,54.365,283,0,gerealiseerd
4137057,gebouw,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",12.92399,"12,923990",Randstad Zuid,RZ,ProRail,84117.099441,432573.74,51.8771876243742,4.35780235662868,Petroleumweg,130,,3196KD,Vondelingenplaat Rotterdam,0599100000750318,,Rotterdam,G0599,bestaand,,154.205,283,0,gerealiseerd
4137065,gebouw,477,b,477,477_b,Rotterdam Europoort 3,Erp-Kon,"Rotterdam, Emplacement Europoort - Kolenoverslag ",200.498529,"200,498529",Randstad Zuid,RZ,ProRail,72025.58,437779.243302,51.9222977791637,4.18098282012121,Merwedeweg,3,,3198LH,Europoort Rotterdam,0599100000148089,,Rotterdam,G0599,bestaand,,15.027,283,0,gerealiseerd
4137084,gebouw,470,e,470,470_e,Botlek,Bot-Wplw,"Rotterdam, Botlek - Welplaatweg ",200.489347,"200,489347",Randstad Zuid,RZ,ProRail,78704.567,431907.790781,51.8704877034161,4.279359493426,Welplaathoek,18,,3197KP,Botlek Rotterdam,0599100000762169,,Rotterdam,G0599,bestaand,,55.893,283,0,gerealiseerd
4137109,gebouw,469,f,469,469_f,Pernis,Ps1phv-Pspw,Pernis 1e Petroleumhaven - Pernis Petroleumweg ,501.432179,"501,432179",Randstad Zuid,RZ,ProRail,83622.540498,433840.175,51.8885060480154,4.35035894080779,,,,,,0599100010009706,,Rotterdam,G0599,bestaand,,42.239,283,0,gerealiseerd
4137122,gebouw,478,d,478,478_d,Rotterdam Europoort 4,Mvtn-Mvtnwe,Maasvlakte Noordwesthoek - Maasvlakte Noordwesthoek Europahaven ,200.478788,"200,478788",Randstad Zuid,RZ,ProRail,61073.465647,442852.925,51.9661492347653,4.02042282774999,,,,,,0599100010039505,,Rotterdam,G0599,bestaand,,207.852,283,0,gerealiseerd
4137138,gebouw,479,b,479,479_b,Maasvlakte 2,Mvtah-Mvtahw,Maasvlakte Prinses Amaliahaven - Maasvlakte Prinses Amaliahaven west ,502.58555,"502,585550",Randstad Zuid,RZ,ProRail,59211.124,442530.447,51.9629334602023,3.99342039484266,,,,,,0599100100010764,,Rotterdam,G0599,bestaand,,481.282,283,0,gerealiseerd
4137188,gebouw,470,e,470,470_e,Botlek,Bot-Wplw,"Rotterdam, Botlek - Welplaatweg ",200.375619,"200,375619",Randstad Zuid,RZ,ProRail,78762.0445,431834.307178,51.8698351785637,4.28021018741055,Welplaathoek,20,,3197KP,Botlek Rotterdam,0599100000762165,,Rotterdam,G0599,bestaand,,3100.802,283,0,gerealiseerd
4137213,gebouw,470,j,470,470_j,Botlek,Botwg-Slhvn,Botlekweg - Sint Laurenshaven ,350.55802,"350,558020",Randstad Zuid,RZ,Strukton Rail Short Line,78011.305,434254.428668,51.8914813503693,4.26877069926074,,,,,,0599100100001927,,Rotterdam,G0599,bestaand,,8.932,283,0,gerealiseerd
4137226,gebouw,475,c,475,475_c,Rotterdam Maasvlakte,Mvt-Mvtazh,"Rotterdam, Emplacement Maasvlakte - Maasvlakte Amazonehaven ",200.886153,"200,886153",Randstad Zuid,RZ,Strukton Rail Short Line,62887.885889,440331.1365,51.9437917002358,4.04749504072698,,,,,,0599100010044934,,Rotterdam,G0599,bestaand,,108.61,283,0,gerealiseerd
4137246,gebouw,475,a,475,475_a,Rotterdam Maasvlakte,Mvt-Mvtm,"Rotterdam, Emplacement Maasvlakte - Maasvlakte Missouriweg ",1.801711,"1,801711",Randstad Zuid,RZ,ProRail,62265.5315,439831.792257,51.9392010244053,4.03858047339857,,,,,,0599100100000479,,Rotterdam,G0599,bestaand,,547.384,283,0,gerealiseerd
4137258,gebouw,470,g,470,470_g,Botlek,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ",304.359217,"304,359217",Randstad Zuid,RZ,ProRail,77892.0125,434984.87179,51.898029251892,4.26687450531766,Botlekweg,183,,3197KA,Botlek Rotterdam,0599100000752376,,Rotterdam,G0599,bestaand,,6075.496,283,0,gerealiseerd
4137261,gebouw,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte",25.21353,"25,213530",Randstad Zuid,RZ,ProRail,74468.515,435539.415,51.9025280574553,4.21701335280692,,,,,,0599100010057768,,Rotterdam,G0599,bestaand,,6.244,283,0,gerealiseerd
4137278,gebouw,469,g,469,469_g,Pernis,Boto-Pstw,"Botlektunnel Oost - Rotterdam, Emplacement Pernis Tankweg ",600.436815,"600,436815",Randstad Zuid,RZ,ProRail,82418.4,432481.924183,51.8761437085502,4.33315618532325,,,,,,0599100010016562,,Rotterdam,G0599,bestaand,,15.139,283,0,gerealiseerd
4137314,gebouw,470,m,470,470_m,Botlek,Bot-Bot3ph4,"Rotterdam, Botlek - Botlek 3e Petroleumhaven 4 ",410.965748,"410,965748",Randstad Zuid,RZ,Strukton Rail Short Line,80705.991332,432030.4195,51.871860267041,4.30838964573917,,,,,,0599100010003201,,Rotterdam,G0599,bestaand,,33.367,283,0,gerealiseerd
4137318,onderstation,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",12.874936,"12,874936",Randstad Zuid,RZ,ProRail,84161.0515,432588.982,51.8773301976066,4.35843742222159,Petroleumweg,126,,3196KD,Vondelingenplaat Rotterdam,0599100000085151,,Rotterdam,G0599,bestaand,,56.868,283,0,gerealiseerd
4137330,gebouw,470,g,470,470_g,Botlek,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ",304.077736,"304,077736",Randstad Zuid,RZ,ProRail,78095.256171,434631.435,51.8948810692691,4.26990588540767,,,,,,0599100010059507,,Rotterdam,G0599,bestaand,,4138.759,283,0,gerealiseerd
4137349,gebouw,477,b,477,477_b,Rotterdam Europoort 3,Erp-Kon,"Rotterdam, Emplacement Europoort - Kolenoverslag ",201.466249,"201,466249",Randstad Zuid,RZ,ProRail,72136.4765,438670.637784,51.9303249425088,4.18237981322895,,,,,,0599100010007321,,Rotterdam,G0599,bestaand,,524.917,283,0,gerealiseerd
4137371,relaishuis,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,6.024087,"6,024087",Noord-Oost,NO,ProRail,235391.632,497197.234786,52.4566228704981,6.56996819487014,,,,,,1700100000004716,,Twenterand,G1700,bestaand,,59.811,283,0,gerealiseerd
4137402,gebouw,470,m,470,470_m,Botlek,Bot-Bot3ph4,"Rotterdam, Botlek - Botlek 3e Petroleumhaven 4 ",410.963883,"410,963883",Randstad Zuid,RZ,Strukton Rail Short Line,80697.603388,432051.635,51.8720498123576,4.30826329494352,,,,,,0599100010057210,,Rotterdam,G0599,bestaand,,12.782,283,0,gerealiseerd
4137411,gebouw,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte",41.737811,"41,737811",Randstad Zuid,RZ,ProRail,61552.502023,440371.845,51.9439346493514,4.0280669058606,,,,,,0599100010061805,,Rotterdam,G0599,bestaand,,22.269,283,0,gerealiseerd
4137433,gebouw,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,5.307873,"5,307873",Noord-Oost,NO,ProRail,235342.522775,497912.751,52.4630595940724,6.56941771021367,De Kamp,29,,7681CV,Vroomshoop,1700100000001137,,Twenterand,G1700,bestaand,,142.8,283,0,gerealiseerd
4137517,gebouw,477,a,477,477_a,Rotterdam Europoort 3,Erp-Erpch,"Rotterdam, Emplacement Europoort - EUROCHEMIE ",100.739542,"100,739542",Randstad Zuid,RZ,ProRail,72400.018589,437395.867,51.9189082368136,4.18651704332218,,,,,,0599100100009615,,Rotterdam,G0599,bestaand,,73.051,283,0,gerealiseerd
4137530,gebouw,470,g,470,470_g,Botlek,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ",304.00989,"304,009890",Randstad Zuid,RZ,Strukton Rail Short Line,78057.061627,434574.3845,51.8943630850503,4.26936382792972,,,,,,0599100100006135,,Rotterdam,G0599,bestaand,,11.738,283,0,gerealiseerd
4137552,gebouw,477,b,477,477_b,Rotterdam Europoort 3,Erp-Kon,"Rotterdam, Emplacement Europoort - Kolenoverslag ",201.263335,"201,263335",Randstad Zuid,RZ,Derden - Overig,72082.273,438468.765736,51.9285027154601,4.18164055326519,,,,,,0599100100003973,,Rotterdam,G0599,bestaand,,161.739,283,0,gerealiseerd
4137561,gebouw,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte",27.725258,"27,725258",Randstad Zuid,RZ,ProRail,72484.0785,437068.8845,51.9159822319909,4.1878171205346,,,,,,0599100010042695,,Rotterdam,G0599,bestaand,,278.017,283,0,gerealiseerd
4137600,autotransformatorstation,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte",39.904654,"39,904654",Randstad Zuid,RZ,ProRail,62289.527192,438723.7705,51.929248105122,4.03922819345893,Europaweg,805,,3199LD,Maasvlakte Rotterdam,0599100000336806,,Rotterdam,G0599,bestaand,,113.356,283,0,gerealiseerd
4137616,gebouw,470,g,470,470_g,Botlek,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ",303.468293,"303,468293",Randstad Zuid,RZ,ProRail,77556.395,434166.469941,51.8906277866767,4.26218310648609,Botlekstraat,2,,3197KA,Botlek Rotterdam,0599100000157724,,Rotterdam,G0599,bestaand,,32.229,283,0,gerealiseerd
4137678,gebouw,470,a,470,470_a,Botlek,Bot-Odma,"Rotterdam, Botlek - Oude Maas ",101.60305,"101,603050",Randstad Zuid,RZ,ProRail,81429.092728,433290.2935,51.8832787601906,4.3186190804748,Oude Maasweg,6,,3197KJ,Botlek Rotterdam,0599100000058817,,Rotterdam,G0599,bestaand,,105.415,283,0,gerealiseerd
4137688,gebouw,470,m,470,470_m,Botlek,Bot-Bot3ph4,"Rotterdam, Botlek - Botlek 3e Petroleumhaven 4 ",410.957922,"410,957922",Randstad Zuid,RZ,Strukton Rail Short Line,80686.872002,432066.401,51.8721810831838,4.30810430963257,,,,,,0599100010045419,,Rotterdam,G0599,bestaand,,30.036,283,0,gerealiseerd
4137752,gebouw,478,c,478,478_c,Rotterdam Europoort 4,Mvtyz-Mvtn,Maasvlakte Yangtzehaven Zuid - Maasvlakte Noordwesthoek ,102.494904,"102,494904",Randstad Zuid,RZ,ProRail,62862.7975,442672.372179,51.9648263833434,4.04650204035432,Antarcticaweg,199,,3199KA,Maasvlakte Rotterdam,0599100000397662,,Rotterdam,G0599,bestaand,,2405.096,283,0,gerealiseerd
4137815,gebouw,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte",27.121907,"27,121907",Randstad Zuid,RZ,ProRail,72975.86,436716.900319,51.9128917819686,4.19504768753421,Moezelweg,112,,3198LS,Europoort Rotterdam,0599100010029307,,Rotterdam,G0599,bestaand,,6.226,283,0,gerealiseerd
4137862,gebouw,470,g,470,470_g,Botlek,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ",301.877413,"301,877413",Randstad Zuid,RZ,ProRail,77712.87,432653.877981,51.8770560254772,4.2647950090467,Chemiestraat,30,,3197KB,Botlek Rotterdam,0599100000350522,,Rotterdam,G0599,bestaand,,69.023,283,0,gerealiseerd
4137878,gebouw,470,a,470,470_a,Botlek,Bot-Odma,"Rotterdam, Botlek - Oude Maas ",102.148884,"102,148884",Randstad Zuid,RZ,Strukton Rail Short Line,81068.021773,433685.8155,51.886785504094,4.31329071467691,,,,,,0599100010036820,,Rotterdam,G0599,bestaand,,21.37,283,0,gerealiseerd
4137880,gebouw,474,a,474,474_a,Rotterdam Europoort 1,Erp-Erpelbw,"Rotterdam, Emplacement Europoort - Europoort Elbeweg ",103.911676,"103,911676",Randstad Zuid,RZ,Strukton Rail Short Line,68008.64,442023.06727,51.9598210089118,4.12152647143326,,,,,,0599100010070756,,Rotterdam,G0599,bestaand,,38.993,283,0,gerealiseerd
4137924,gebouw,470,g,470,470_g,Botlek,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ",304.575805,"304,575805",Randstad Zuid,RZ,ProRail,77951.265,435158.056471,51.8995938468492,4.26769649956673,,,,,,0599100010057785,,Rotterdam,G0599,bestaand,,13.115,283,0,gerealiseerd
4137927,gebouw,470,i,470,470_i,Botlek,Botwg-Botmw,Botlekweg - Botlek Montrealweg ,320.135618,"320,135618",Randstad Zuid,RZ,ProRail,77534.552965,433330.905,51.8831156233133,4.26205371259339,Montrealweg,35,,3197KH,Botlek Rotterdam,0599100000654329,,Rotterdam,G0599,bestaand,,222.663,283,0,gerealiseerd
4137976,gebouw,474,c,474,474_c,Rotterdam Europoort 1,Erpw-Erpmw,Europoort West - Stamlijn Marktweg ,200.432391,"200,432391",Randstad Zuid,RZ,Strukton Rail Short Line,67214.543492,440231.25,51.9435941377278,4.11043354589284,,,,,,0599100010036218,,Rotterdam,G0599,bestaand,,9.759,283,0,gerealiseerd
