id;latitude;longitude;guid;soortnaam_bomen;punt_geometrie
5802;52.47128898348486;4.793043790312406;{F4AFADC4-3575-4798-AD5E-D4A8B167B549};Salix alba;POINT (114627.739 498337.858)
5803;52.47131238725867;4.793103007346569;{5CE84BB2-6662-453D-B88A-D85364BA77E1};Salix alba;POINT (114631.784 498340.429)
5804;52.471290273601284;4.793175728196453;{9D7FB2D6-D349-45F3-B749-2237429005F0};Salix alba;POINT (114636.705 498337.928)
5805;52.47125647989508;4.793085950483656;{9E9EDCDF-B72D-458E-AFFB-B06CC72C290C};Salix alba;POINT (114630.574 498334.218)
5806;52.47112779145802;4.792997227162354;{3689D64D-AD22-4483-BB41-2F595CE449F8};Salix alba;POINT (114624.427999999 498319.949000001)
5807;52.471126299653406;4.793051962942316;{4995C97F-26BB-43C3-8CEB-692D184ADE90};Salix alba;POINT (114628.145799998 498319.752500001)
5808;52.47113078634532;4.7931059767342745;{19AF5934-985A-4B3B-B2E6-0313700F53C1};Salix alba;POINT (114631.82 498320.2216)
5809;52.47110534193258;4.793191266382919;{9BBAB434-7ADE-4AB5-90AF-E61FC1FD8C07};Salix alba;POINT (114637.592 498317.342999999)
5810;52.47105524188131;4.793010866100979;{52D91EB7-4C2A-458B-A48B-0D4792D5AC31};Salix alba;POINT (114625.2885 498311.86919999897)
5811;52.47102731641617;4.793032544449249;{56F6945F-F5B6-461A-A12C-3B1B2B80FAEE};Salix alba;POINT (114626.736 498308.75)
5812;52.470947286865645;4.793128604310551;{9047CE37-78F1-4C3F-B1DE-F95E5127A073};Salix alba;POINT (114633.19 498299.792)
5813;52.470932603040595;4.793050049979804;{993899B9-287A-40C3-8182-1EC5C60C3F9E};Salix alba;POINT (114627.839 498298.202)
5814;52.47098354938403;4.793022285901016;{71966748-C4E7-411D-A31B-9EC2D2D59089};Salix alba;POINT (114625.999 498303.886)
5815;52.470912692969115;4.793099767137399;{F65D0919-EC76-493E-8DE0-8621C0F87084};Salix alba;POINT (114631.199 498295.959)
5816;52.47091418019655;4.793161618116771;{18E8B945-D0B6-4103-854D-AF46913DFC46};Salix alba;POINT (114635.403 498296.09)
5817;52.470907596003244;4.7932323342173735;{CB8ADB3A-754E-4B02-828D-5D32E94F7019};Salix alba;POINT (114640.202 498295.318)
5818;52.47093634376499;4.793193948379209;{550A0ADD-BA20-481A-A4C7-EBEF8A9AE233};Salix alba;POINT (114637.62 498298.538)
5819;52.470930895599224;4.793292302815159;{978CD983-4309-4A67-9FD8-8DC3A3D803CE};Salix alba;POINT (114644.298 498297.877)
5820;52.470902647199566;4.793342470323932;{0366910D-565F-455B-A4CC-1C99D349D95C};Salix alba;POINT (114647.681 498294.706)
5821;52.470920941688085;4.793303218285205;{50516C47-A40B-4BD2-86D3-0DB0887C82C9};Salix alba;POINT (114645.0306 498296.7634)
5822;52.470902647199566;4.793342470323961;{30473E53-2A22-4E1F-9F06-EAFEE74DD4DE};Salix alba;POINT (114647.681000002 498294.706)
5823;52.470876219472004;4.79381561367629;{522CA7EE-2AD2-4C75-B264-9D188BBED807};Salix x sepulcralis 'Chrysocoma';POINT (114679.806 498291.502)
5824;52.47113595520988;4.793344105793333;{2926BDCB-0E68-4FFA-A0C0-2FBCC7CD5EB2};Fraxinus excelsior 'Jaspidea';POINT (114648.005 498320.664)
5825;52.4710527766002;4.793409021836481;{900F4540-78D1-42DC-AB09-8A2EC307BCAC};Alnus glutinosa 'Laciniata';POINT (114652.34 498311.373)
5827;52.47267096195313;4.789563622316209;{EEF04C4B-76BA-461D-881D-0676CB296A6F};Salix alba;POINT (114392.54000000001 498493.569)
