FID,fotonaam,fotonummer,fotodatum,fototijd,camera,diafragma,sluitertijd,x,y,z,roll,pitch,yaw,gdb_geomattr_data,shape
beeldmiddenoverzicht_hrl_2020.13,2020_04_19_12_35_57_101016319_RGB_hrl,101016319,2020-04-19,12:35:57,431S11383X716118-f210-Rev01,8,175,134664.87,533469.985,4300.786,1.2157,1.629,-179.6605,,POINT (134664.87000000104 533469.9849999994)
beeldmiddenoverzicht_hrl_2020.14,2020_04_19_12_36_00_101016320_RGB_hrl,101016320,2020-04-19,12:36:00,431S11383X716118-f210-Rev01,8,175,134408.156,533476.401,4305.888,2.2906,2.3893,-179.7139,,POINT (134408.1559999995 533476.4010000005)
beeldmiddenoverzicht_hrl_2020.15,2020_04_19_12_36_04_101016321_RGB_hrl,101016321,2020-04-19,12:36:04,431S11383X716118-f210-Rev01,8,175,134145.357,533479.338,4309.134,1.1628,1.5193,-179.8054,,POINT (134145.35700000077 533479.3379999995)
beeldmiddenoverzicht_hrl_2020.16,2020_04_19_12_36_07_101016322_RGB_hrl,101016322,2020-04-19,12:36:07,431S11383X716118-f210-Rev01,8,175,133889.497,533479.671,4309.892,-0.0891,0.2671,-179.5959,,POINT (133889.49700000137 533479.6710000001)
beeldmiddenoverzicht_hrl_2020.17,2020_04_19_12_36_11_101016323_RGB_hrl,101016323,2020-04-19,12:36:11,431S11383X716118-f210-Rev01,8,175,133624.394,533480.482,4307.689,0.0364,0.401,-179.0777,,POINT (133624.39400000125 533480.4820000008)
beeldmiddenoverzicht_hrl_2020.18,2020_04_19_12_36_14_101016324_RGB_hrl,101016324,2020-04-19,12:36:14,431S11383X716118-f210-Rev01,8,175,133366.115,533483.849,4304.795,-0.2731,1.1364,-178.7793,,POINT (133366.11499999836 533483.8489999995)
beeldmiddenoverzicht_hrl_2020.19,2020_04_19_12_36_17_101016325_RGB_hrl,101016325,2020-04-19,12:36:17,431S11383X716118-f210-Rev01,8,175,133106.544,533490.987,4301.92,1.1322,1.5053,-179.2603,,POINT (133106.54399999976 533490.9869999997)
beeldmiddenoverzicht_hrl_2020.20,2020_04_19_12_36_21_101016326_RGB_hrl,101016326,2020-04-19,12:36:21,431S11383X716118-f210-Rev01,8,175,132851.194,533493.852,4301.009,2.3188,2.9679,-179.6254,,POINT (132851.19399999827 533493.8520000018)
beeldmiddenoverzicht_hrl_2020.21,2020_04_19_12_36_24_101016327_RGB_hrl,101016327,2020-04-19,12:36:24,431S11383X716118-f210-Rev01,8,175,132589.402,533488.883,4303.544,1.0802,1.7794,-179.773,,POINT (132589.40199999884 533488.8830000013)
beeldmiddenoverzicht_hrl_2020.22,2020_04_19_12_36_27_101016328_RGB_hrl,101016328,2020-04-19,12:36:27,431S11383X716118-f210-Rev01,8,175,132334.967,533479.588,4308.234,0.5871,0.9727,-179.7213,,POINT (132334.96700000018 533479.5879999995)
beeldmiddenoverzicht_hrl_2020.23,2020_04_19_12_36_31_101016329_RGB_hrl,101016329,2020-04-19,12:36:31,431S11383X716118-f210-Rev01,8,175,132074.068,533469.673,4311.689,-0.4214,0.7198,-179.6963,,POINT (132074.06799999997 533469.6730000004)
beeldmiddenoverzicht_hrl_2020.24,2020_04_19_12_36_34_101016330_RGB_hrl,101016330,2020-04-19,12:36:34,431S11383X716118-f210-Rev01,8,175,131814.404,533462.301,4312.036,-0.6701,1.4447,-179.6169,,POINT (131814.40399999917 533462.300999999)
beeldmiddenoverzicht_hrl_2020.25,2020_04_19_12_36_38_101016331_RGB_hrl,101016331,2020-04-19,12:36:38,431S11383X716118-f210-Rev01,8,175,131551.762,533460.008,4310.797,-0.301,1.0867,-179.8341,,POINT (131551.76199999824 533460.0080000013)
beeldmiddenoverzicht_hrl_2020.26,2020_04_19_12_36_41_101016332_RGB_hrl,101016332,2020-04-19,12:36:41,431S11383X716118-f210-Rev01,8,175,131298.039,533462.279,4308.334,0.3511,0.6291,-179.6804,,POINT (131298.0390000008 533462.2789999992)
beeldmiddenoverzicht_hrl_2020.27,2020_04_19_12_36_44_101016333_RGB_hrl,101016333,2020-04-19,12:36:44,431S11383X716118-f210-Rev01,8,175,131040.402,533463.379,4306.59,0.0679,0.4356,-179.6411,,POINT (131040.40199999884 533463.3790000007)
beeldmiddenoverzicht_hrl_2020.28,2020_04_19_12_36_48_101016334_RGB_hrl,101016334,2020-04-19,12:36:48,431S11383X716118-f210-Rev01,8,175,130775.201,533463.811,4306.388,0.0693,0.6532,-179.7894,,POINT (130775.20100000128 533463.8110000007)
beeldmiddenoverzicht_hrl_2020.29,2020_04_19_12_36_51_101016335_RGB_hrl,101016335,2020-04-19,12:36:51,431S11383X716118-f210-Rev01,8,175,130518.883,533465.667,4308.766,0.6288,0.97,-179.7183,,POINT (130518.88300000131 533465.6669999994)
beeldmiddenoverzicht_hrl_2020.30,2020_04_19_12_36_54_101016336_RGB_hrl,101016336,2020-04-19,12:36:54,431S11383X716118-f210-Rev01,8,175,130257.572,533466.145,4314.708,0.275,1.4579,-179.5825,,POINT (130257.57200000063 533466.1449999996)
beeldmiddenoverzicht_hrl_2020.31,2020_04_19_12_36_58_101016337_RGB_hrl,101016337,2020-04-19,12:36:58,431S11383X716118-f210-Rev01,8,175,129998.185,533465.545,4322.441,0.6353,1.2568,-179.5934,,POINT (129998.18499999866 533465.5450000018)
beeldmiddenoverzicht_hrl_2020.32,2020_04_19_12_37_01_101016338_RGB_hrl,101016338,2020-04-19,12:37:01,431S11383X716118-f210-Rev01,8,175,129741.291,533465.162,4328.323,-0.8943,0.5064,-179.7556,,POINT (129741.29100000113 533465.1620000005)
beeldmiddenoverzicht_hrl_2020.33,2020_04_19_12_37_04_101016339_RGB_hrl,101016339,2020-04-19,12:37:04,431S11383X716118-f210-Rev01,8,175,129485.266,533467.33,4329.144,-0.1152,0.2419,-179.7258,,POINT (129485.2659999989 533467.3299999982)
beeldmiddenoverzicht_hrl_2020.34,2020_04_19_12_37_08_101016340_RGB_hrl,101016340,2020-04-19,12:37:08,431S11383X716118-f210-Rev01,8,175,129225.743,533470.537,4324.478,0.5612,0.9447,-179.7452,,POINT (129225.74300000072 533470.5370000005)
beeldmiddenoverzicht_hrl_2020.35,2020_04_19_12_37_11_101016341_RGB_hrl,101016341,2020-04-19,12:37:11,431S11383X716118-f210-Rev01,8,175,128961.981,533472.182,4318.678,-0.0677,0.3574,-179.8968,,POINT (128961.98099999875 533472.182)
beeldmiddenoverzicht_hrl_2020.36,2020_04_19_12_26_55_101026236_RGB_hrl,101026236,2020-04-19,12:26:55,431S11383X716118-f210-Rev01,8,175,120415.181,532072.615,4324.667,0.8321,-1.5191,0.1492,,POINT (120415.18100000173 532072.6149999984)
beeldmiddenoverzicht_hrl_2020.37,2020_04_19_12_26_59_101026237_RGB_hrl,101026237,2020-04-19,12:26:59,431S11383X716118-f210-Rev01,8,175,120679.007,532070.438,4328.594,-0.233,-0.3125,0.3885,,POINT (120679.00699999928 532070.438000001)
beeldmiddenoverzicht_hrl_2020.38,2020_04_19_12_27_04_101026238_RGB_hrl,101026238,2020-04-19,12:27:04,431S11383X716118-f210-Rev01,8,175,120938.556,532067.999,4324.221,-0.1172,-0.4651,0.1455,,POINT (120938.55600000173 532067.9990000017)
beeldmiddenoverzicht_hrl_2020.39,2020_04_19_12_27_08_101026239_RGB_hrl,101026239,2020-04-19,12:27:08,431S11383X716118-f210-Rev01,8,175,121194.437,532063.893,4321.169,-0.0711,-0.4295,0.1692,,POINT (121194.43699999899 532063.8929999992)
beeldmiddenoverzicht_hrl_2020.40,2020_04_19_12_27_12_101026240_RGB_hrl,101026240,2020-04-19,12:27:12,431S11383X716118-f210-Rev01,8,175,121452.77,532056.146,4318.116,-0.0847,-0.4404,0.3231,,POINT (121452.76999999955 532056.1460000016)
beeldmiddenoverzicht_hrl_2020.41,2020_04_19_12_27_17_101026241_RGB_hrl,101026241,2020-04-19,12:27:17,431S11383X716118-f210-Rev01,8,175,121717.611,532045.076,4314.367,-0.0905,-0.4406,0.3105,,POINT (121717.61100000143 532045.0760000013)
beeldmiddenoverzicht_hrl_2020.42,2020_04_19_12_27_21_101026242_RGB_hrl,101026242,2020-04-19,12:27:21,431S11383X716118-f210-Rev01,8,175,121969.96,532036.497,4314.52,-0.9511,-1.735,0.3737,,POINT (121969.9600000009 532036.4970000014)
beeldmiddenoverzicht_hrl_2020.43,2020_04_19_12_27_25_101026243_RGB_hrl,101026243,2020-04-19,12:27:25,431S11383X716118-f210-Rev01,8,175,122229.552,532035.813,4320.181,-0.8481,-1.566,0.1115,,POINT (122229.55200000107 532035.813000001)
beeldmiddenoverzicht_hrl_2020.44,2020_04_19_12_27_30_101026244_RGB_hrl,101026244,2020-04-19,12:27:30,431S11383X716118-f210-Rev01,8,175,122489.757,532039.289,4328.573,0.56,-0.9167,0.2019,,POINT (122489.75699999928 532039.2890000008)
beeldmiddenoverzicht_hrl_2020.45,2020_04_19_12_27_34_101026245_RGB_hrl,101026245,2020-04-19,12:27:34,431S11383X716118-f210-Rev01,8,175,122751.662,532043.757,4334.37,-0.0988,-0.2002,0.254,,POINT (122751.66200000048 532043.7569999993)
beeldmiddenoverzicht_hrl_2020.46,2020_04_19_12_27_38_101026246_RGB_hrl,101026246,2020-04-19,12:27:38,431S11383X716118-f210-Rev01,8,175,123008.134,532049.513,4329.439,-0.0457,-0.4102,0.2596,,POINT (123008.13399999961 532049.5130000003)
beeldmiddenoverzicht_hrl_2020.47,2020_04_19_12_27_43_101026247_RGB_hrl,101026247,2020-04-19,12:27:43,431S11383X716118-f210-Rev01,8,175,123266.141,532057.75,4320.515,-0.0284,-0.4227,0.2346,,POINT (123266.1409999989 532057.75)
beeldmiddenoverzicht_hrl_2020.48,2020_04_19_12_27_47_101026248_RGB_hrl,101026248,2020-04-19,12:27:47,431S11383X716118-f210-Rev01,8,175,123522.187,532065.032,4316.294,-0.0688,-0.3838,0.1524,,POINT (123522.18699999899 532065.0320000015)
beeldmiddenoverzicht_hrl_2020.49,2020_04_19_12_27_51_101026249_RGB_hrl,101026249,2020-04-19,12:27:51,431S11383X716118-f210-Rev01,8,175,123785.333,532069.173,4316.38,-0.15,-0.3572,0.0806,,POINT (123785.33300000057 532069.1730000004)
beeldmiddenoverzicht_hrl_2020.50,2020_04_19_12_27_55_101026250_RGB_hrl,101026250,2020-04-19,12:27:55,431S11383X716118-f210-Rev01,8,175,124043.545,532070.588,4316.828,0.4076,0.1152,0.2899,,POINT (124043.54500000179 532070.5879999995)
beeldmiddenoverzicht_hrl_2020.51,2020_04_19_12_28_00_101026251_RGB_hrl,101026251,2020-04-19,12:28:00,431S11383X716118-f210-Rev01,8,175,124302.752,532071.473,4314.161,-0.0449,-0.2517,0.1704,,POINT (124302.75200000033 532071.4730000012)
beeldmiddenoverzicht_hrl_2020.52,2020_04_19_12_28_04_101026252_RGB_hrl,101026252,2020-04-19,12:28:04,431S11383X716118-f210-Rev01,8,175,124563.582,532070.632,4311.111,-0.0214,-0.4132,0.1841,,POINT (124563.58199999854 532070.6319999993)
beeldmiddenoverzicht_hrl_2020.53,2020_04_19_12_28_08_101026253_RGB_hrl,101026253,2020-04-19,12:28:08,431S11383X716118-f210-Rev01,8,175,124819.046,532069.072,4310.323,-0.1223,-0.4109,0.3558,,POINT (124819.04600000009 532069.0720000006)
beeldmiddenoverzicht_hrl_2020.54,2020_04_19_12_28_12_101026254_RGB_hrl,101026254,2020-04-19,12:28:12,431S11383X716118-f210-Rev01,8,175,125080.934,532068.401,4311.647,-0.4758,-0.9703,0.4387,,POINT (125080.93400000036 532068.4010000005)
beeldmiddenoverzicht_hrl_2020.55,2020_04_19_12_28_16_101026255_RGB_hrl,101026255,2020-04-19,12:28:16,431S11383X716118-f210-Rev01,8,175,125335.455,532070.909,4313.52,0.1513,-0.1533,0.2427,,POINT (125335.45499999821 532070.9090000018)
beeldmiddenoverzicht_hrl_2020.56,2020_04_19_12_28_20_101026256_RGB_hrl,101026256,2020-04-19,12:28:20,431S11383X716118-f210-Rev01,8,175,125594.191,532072.183,4315.512,-0.1613,-0.4253,0.3797,,POINT (125594.19099999964 532072.1829999983)
beeldmiddenoverzicht_hrl_2020.57,2020_04_19_12_28_25_101026257_RGB_hrl,101026257,2020-04-19,12:28:25,431S11383X716118-f210-Rev01,8,175,125858.38,532071.619,4316.434,-0.1249,-0.4029,0.0867,,POINT (125858.37999999896 532071.618999999)
beeldmiddenoverzicht_hrl_2020.58,2020_04_19_12_28_29_101026258_RGB_hrl,101026258,2020-04-19,12:28:29,431S11383X716118-f210-Rev01,8,175,126116.579,532069.801,4314.391,0.0177,-0.395,0.1669,,POINT (126116.57899999991 532069.800999999)
beeldmiddenoverzicht_hrl_2020.59,2020_04_19_12_28_33_101026259_RGB_hrl,101026259,2020-04-19,12:28:33,431S11383X716118-f210-Rev01,8,175,126376.523,532067.331,4311.812,-0.7742,-1.3292,0.1401,,POINT (126376.52299999818 532067.3310000002)
beeldmiddenoverzicht_hrl_2020.60,2020_04_19_12_28_37_101026260_RGB_hrl,101026260,2020-04-19,12:28:37,431S11383X716118-f210-Rev01,8,175,126630.963,532066.036,4309.231,-0.1252,-0.4082,0.354,,POINT (126630.96299999952 532066.0359999985)
beeldmiddenoverzicht_hrl_2020.61,2020_04_19_12_28_41_101026261_RGB_hrl,101026261,2020-04-19,12:28:41,431S11383X716118-f210-Rev01,8,175,126893.663,532064.48,4307.425,-0.0906,-0.364,0.3048,,POINT (126893.66299999878 532064.4800000004)
beeldmiddenoverzicht_hrl_2020.62,2020_04_19_12_28_45_101026262_RGB_hrl,101026262,2020-04-19,12:28:45,431S11383X716118-f210-Rev01,8,175,127150.493,532064.657,4307.553,-0.108,-0.3703,0.2372,,POINT (127150.49300000072 532064.6570000015)
beeldmiddenoverzicht_hrl_2020.63,2020_04_19_12_28_50_101026263_RGB_hrl,101026263,2020-04-19,12:28:50,431S11383X716118-f210-Rev01,8,175,127411.671,532064.554,4309.741,0.4893,-0.5022,0.344,,POINT (127411.67100000009 532064.5540000014)
beeldmiddenoverzicht_hrl_2020.64,2020_04_19_12_28_54_101026264_RGB_hrl,101026264,2020-04-19,12:28:54,431S11383X716118-f210-Rev01,8,175,127672.064,532061.755,4313.383,-0.0914,-0.4854,0.241,,POINT (127672.06399999931 532061.754999999)
beeldmiddenoverzicht_hrl_2020.65,2020_04_19_12_28_58_101026265_RGB_hrl,101026265,2020-04-19,12:28:58,431S11383X716118-f210-Rev01,8,175,127930.396,532059.366,4315.956,-1.1361,-1.8512,0.4422,,POINT (127930.39600000158 532059.3660000004)
beeldmiddenoverzicht_hrl_2020.66,2020_04_19_12_29_02_101026266_RGB_hrl,101026266,2020-04-19,12:29:02,431S11383X716118-f210-Rev01,8,175,128187.006,532062.06,4317.02,-0.7265,-1.2665,0.4315,,POINT (128187.00600000098 532062.0599999987)
beeldmiddenoverzicht_hrl_2020.67,2020_04_19_12_29_07_101026267_RGB_hrl,101026267,2020-04-19,12:29:07,431S11383X716118-f210-Rev01,8,175,128443.102,532069.573,4317.065,-0.0329,-0.4044,0.2943,,POINT (128443.10200000182 532069.5729999989)
beeldmiddenoverzicht_hrl_2020.68,2020_04_19_12_29_11_101026268_RGB_hrl,101026268,2020-04-19,12:29:11,431S11383X716118-f210-Rev01,8,175,128705.763,532076.075,4315.424,-0.1328,-0.4017,0.221,,POINT (128705.76300000027 532076.0749999993)
beeldmiddenoverzicht_hrl_2020.69,2020_04_19_12_29_15_101026269_RGB_hrl,101026269,2020-04-19,12:29:15,431S11383X716118-f210-Rev01,8,175,128964.456,532078.806,4312.671,-0.059,-0.3825,0.0418,,POINT (128964.45600000024 532078.8060000017)
beeldmiddenoverzicht_hrl_2020.70,2020_04_19_12_29_19_101026270_RGB_hrl,101026270,2020-04-19,12:29:19,431S11383X716118-f210-Rev01,8,175,129224.965,532077.451,4310.213,-0.1242,-0.4366,0.2113,,POINT (129224.96499999985 532077.4510000013)
beeldmiddenoverzicht_hrl_2020.71,2020_04_19_12_29_23_101026271_RGB_hrl,101026271,2020-04-19,12:29:23,431S11383X716118-f210-Rev01,8,175,129480.029,532074.512,4308.326,-0.1559,-0.4189,0.0796,,POINT (129480.02899999917 532074.5119999982)
beeldmiddenoverzicht_hrl_2020.72,2020_04_19_12_29_27_101026272_RGB_hrl,101026272,2020-04-19,12:29:27,431S11383X716118-f210-Rev01,8,175,129742.688,532070.143,4307.635,0.0015,-0.3816,0.2945,,POINT (129742.68800000101 532070.1429999992)
beeldmiddenoverzicht_hrl_2020.73,2020_04_19_12_29_32_101026273_RGB_hrl,101026273,2020-04-19,12:29:32,431S11383X716118-f210-Rev01,8,175,130003.183,532065.693,4308.038,-0.0896,-0.4028,0.289,,POINT (130003.18299999833 532065.693)
beeldmiddenoverzicht_hrl_2020.74,2020_04_19_12_29_36_101026274_RGB_hrl,101026274,2020-04-19,12:29:36,431S11383X716118-f210-Rev01,8,175,130262.239,532058.964,4307.717,-0.1089,-0.3977,0.3333,,POINT (130262.23900000006 532058.9640000015)
beeldmiddenoverzicht_hrl_2020.75,2020_04_19_12_29_40_101026275_RGB_hrl,101026275,2020-04-19,12:29:40,431S11383X716118-f210-Rev01,8,175,130518.783,532054.49,4306.883,-0.1028,-0.4706,0.1974,,POINT (130518.78299999982 532054.4899999984)
beeldmiddenoverzicht_hrl_2020.76,2020_04_19_12_29_44_101026276_RGB_hrl,101026276,2020-04-19,12:29:44,431S11383X716118-f210-Rev01,8,175,130776.492,532052.305,4306.65,-0.1267,-0.405,0.3416,,POINT (130776.49199999869 532052.3049999997)
beeldmiddenoverzicht_hrl_2020.77,2020_04_19_12_29_48_101026277_RGB_hrl,101026277,2020-04-19,12:29:48,431S11383X716118-f210-Rev01,8,175,131039.859,532052.19,4307.372,-0.5647,-1.0555,0.3508,,POINT (131039.8590000011 532052.1900000013)
beeldmiddenoverzicht_hrl_2020.78,2020_04_19_12_29_52_101026278_RGB_hrl,101026278,2020-04-19,12:29:52,431S11383X716118-f210-Rev01,8,175,131295.539,532057.504,4309.218,-0.3691,-0.9039,0.2291,,POINT (131295.5390000008 532057.5040000007)
beeldmiddenoverzicht_hrl_2020.79,2020_04_19_12_29_56_101026279_RGB_hrl,101026279,2020-04-19,12:29:56,431S11383X716118-f210-Rev01,8,175,131556.769,532065.252,4311.795,-0.0486,-0.4142,0.2992,,POINT (131556.76900000125 532065.2520000003)
beeldmiddenoverzicht_hrl_2020.80,2020_04_19_12_30_01_101026280_RGB_hrl,101026280,2020-04-19,12:30:01,431S11383X716118-f210-Rev01,8,175,131814.734,532070.845,4313.528,-0.0043,-0.4373,0.1016,,POINT (131814.7340000011 532070.8449999988)
beeldmiddenoverzicht_hrl_2020.81,2020_04_19_12_30_05_101026281_RGB_hrl,101026281,2020-04-19,12:30:05,431S11383X716118-f210-Rev01,8,175,132070.18,532072.423,4315.226,-0.1314,-0.3366,0.1713,,POINT (132070.1799999997 532072.4230000004)
beeldmiddenoverzicht_hrl_2020.82,2020_04_19_12_30_09_101026282_RGB_hrl,101026282,2020-04-19,12:30:09,431S11383X716118-f210-Rev01,8,175,132328.701,532072.562,4316.814,-0.0888,-0.4337,0.4088,,POINT (132328.70100000128 532072.561999999)
beeldmiddenoverzicht_hrl_2020.83,2020_04_19_12_30_13_101026283_RGB_hrl,101026283,2020-04-19,12:30:13,431S11383X716118-f210-Rev01,8,175,132592.486,532073.512,4317.529,-0.058,-0.3932,0.0912,,POINT (132592.48600000143 532073.5119999982)
beeldmiddenoverzicht_hrl_2020.84,2020_04_19_12_30_18_101026284_RGB_hrl,101026284,2020-04-19,12:30:18,431S11383X716118-f210-Rev01,8,175,132851.384,532072.417,4315.504,-0.0173,-0.3593,0.2877,,POINT (132851.3839999996 532072.4169999994)
beeldmiddenoverzicht_hrl_2020.85,2020_04_19_12_30_22_101026285_RGB_hrl,101026285,2020-04-19,12:30:22,431S11383X716118-f210-Rev01,8,175,133105.312,532072.018,4311.282,-0.0202,-0.4129,0.2604,,POINT (133105.311999999 532072.0179999992)
beeldmiddenoverzicht_hrl_2020.86,2020_04_19_12_30_26_101026286_RGB_hrl,101026286,2020-04-19,12:30:26,431S11383X716118-f210-Rev01,8,175,133368.153,532069.027,4306.861,-0.1214,-0.4217,0.2629,,POINT (133368.15300000086 532069.0269999988)
beeldmiddenoverzicht_hrl_2020.87,2020_04_19_12_30_30_101026287_RGB_hrl,101026287,2020-04-19,12:30:30,431S11383X716118-f210-Rev01,8,175,133626.369,532063.966,4305.864,-0.0536,-0.4018,0.2208,,POINT (133626.36899999902 532063.9659999982)
beeldmiddenoverzicht_hrl_2020.88,2020_04_19_12_30_34_101026288_RGB_hrl,101026288,2020-04-19,12:30:34,431S11383X716118-f210-Rev01,8,175,133883.132,532058.505,4307.94,-0.4465,-0.9566,0.4092,,POINT (133883.13199999928 532058.504999999)
beeldmiddenoverzicht_hrl_2020.89,2020_04_19_12_30_38_101026289_RGB_hrl,101026289,2020-04-19,12:30:38,431S11383X716118-f210-Rev01,8,175,134144.871,532054.898,4310.375,-0.0398,-0.398,0.1866,,POINT (134144.87099999934 532054.8979999982)
beeldmiddenoverzicht_hrl_2020.90,2020_04_19_12_30_42_101026290_RGB_hrl,101026290,2020-04-19,12:30:42,431S11383X716118-f210-Rev01,8,175,134405.839,532049.067,4312.394,-0.1851,-0.2706,0.1181,,POINT (134405.83900000155 532049.0670000017)
beeldmiddenoverzicht_hrl_2020.91,2020_04_19_12_30_47_101026291_RGB_hrl,101026291,2020-04-19,12:30:47,431S11383X716118-f210-Rev01,8,175,134660.811,532040.477,4311.901,-0.4631,-0.8277,0.2197,,POINT (134660.8110000007 532040.4770000018)
beeldmiddenoverzicht_hrl_2020.92,2020_04_19_12_30_51_101026292_RGB_hrl,101026292,2020-04-19,12:30:51,431S11383X716118-f210-Rev01,8,175,134921.493,532034.85,4310.393,-0.7006,-1.2229,0.2958,,POINT (134921.49300000072 532034.8500000015)
beeldmiddenoverzicht_hrl_2020.93,2020_04_19_12_30_55_101026293_RGB_hrl,101026293,2020-04-19,12:30:55,431S11383X716118-f210-Rev01,8,175,135182.578,532035.064,4309.293,-0.7009,-1.2221,0.2651,,POINT (135182.5780000016 532035.0639999993)
beeldmiddenoverzicht_hrl_2020.94,2020_04_19_12_30_59_101026294_RGB_hrl,101026294,2020-04-19,12:30:59,431S11383X716118-f210-Rev01,8,175,135436.992,532040.047,4308.971,-0.0097,-0.4012,0.2549,,POINT (135436.9919999987 532040.0469999984)
beeldmiddenoverzicht_hrl_2020.95,2020_04_19_12_31_03_101026295_RGB_hrl,101026295,2020-04-19,12:31:03,431S11383X716118-f210-Rev01,8,175,135698.664,532046.031,4307.824,-0.0584,-0.4094,0.231,,POINT (135698.6640000008 532046.0309999995)
beeldmiddenoverzicht_hrl_2020.96,2020_04_19_12_31_07_101026296_RGB_hrl,101026296,2020-04-19,12:31:07,431S11383X716118-f210-Rev01,8,175,135955.606,532050.56,4305.786,-0.0624,-0.3673,0.2353,,POINT (135955.60599999875 532050.5599999987)
beeldmiddenoverzicht_hrl_2020.97,2020_04_19_12_31_11_101026297_RGB_hrl,101026297,2020-04-19,12:31:11,431S11383X716118-f210-Rev01,8,175,136212.958,532053.828,4303.458,-0.105,-0.403,0.2984,,POINT (136212.95800000057 532053.8280000016)
beeldmiddenoverzicht_hrl_2020.98,2020_04_19_12_31_16_101026298_RGB_hrl,101026298,2020-04-19,12:31:16,431S11383X716118-f210-Rev01,8,175,136472.699,532056.548,4301.766,-0.1216,-0.4006,0.3074,,POINT (136472.69900000095 532056.5480000004)
beeldmiddenoverzicht_hrl_2020.99,2020_04_19_12_31_20_101026299_RGB_hrl,101026299,2020-04-19,12:31:20,431S11383X716118-f210-Rev01,8,175,136731.455,532059.594,4301.198,-0.0418,-0.4156,0.162,,POINT (136731.4549999982 532059.5940000005)
beeldmiddenoverzicht_hrl_2020.100,2020_04_19_12_31_24_101026300_RGB_hrl,101026300,2020-04-19,12:31:24,431S11383X716118-f210-Rev01,8,175,136995.777,532060.997,4302.572,-0.128,-0.4066,0.228,,POINT (136995.77699999884 532060.9970000014)
beeldmiddenoverzicht_hrl_2020.101,2020_04_19_12_31_28_101026301_RGB_hrl,101026301,2020-04-19,12:31:28,431S11383X716118-f210-Rev01,8,175,137253.405,532060.987,4304.97,-0.4779,-0.9276,0.2245,,POINT (137253.4050000012 532060.9869999997)
