GEMEENTE,CBS_GEMEENTECODE,BETREFT,WIJKNAAM,CBS_WIJKCODE,BUURTNAAM,CBS_BUURTCODE,BAGREFNUMMER,STRAATNAAM,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,POSTCODE,WOONPLAATS,longitude,latitude,X,Y,GEOMETRIE
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000006075,Straatweg,148,,,3621BV,Breukelen,5.002485,52.173555,128683.02,465114.94,"POLYGON Z ((128668.471 465122.5 0,128668.985 465112.183 0,128671.152 465112.291 0,128671.26 465110.124 0,128680.379 465110.578 0,128680.366 465110.828 0,128684.871 465111.052 0,128685.081 465106.828 0,128697.566 465107.45 0,128696.934 465119.924 0,128684.45 465119.302 0,128684.462 465119.051 0,128679.968 465118.828 0,128679.757 465123.062 0,128668.471 465122.5 0))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000006366,Stationsweg,3,,,3621LJ,Breukelen,5.001675,52.171202,128626.24,464853.41,"POLYGON ((128616.626 464872.643,128617.502 464867.244,128623.223 464831.964,128623.572 464832.021,128635.888 464834.017,128632.268 464856.336,128633.196 464856.487,128630.219 464874.847,128616.626 464872.643))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000007543,'t Heycop,1,,,3621WB,Breukelen,4.995263,52.176157,128190.56,465407.1,"POLYGON ((128185.207 465396.324,128188.456 465396.264,128188.438 465395.285,128191.638 465395.226,128191.656 465396.206,128192.564 465396.189,128192.906 465396.183,128192.911 465396.483,128191.541 465396.508,128191.609 465400.187,128195.978 465400.107,128195.905 465396.128,128198.99 465396.072,128198.725 465381.695,128210.355 465381.503,128210.321 465379.423,128215.82 465379.333,128215.875 465382.676,128215.904 465384.422,128220.033 465384.354,128220.041 465384.848,128220.617 465419.899,128225.276 465419.823,128225.391 465426.782,128213.871 465426.971,128214.248 465449.936,128210.176 465449.942,128210.182 465460.426,128193.069 465460.43,128193.042 465459.702,128192.284 465416.964,128185.569 465417.082,128185.207 465396.324))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000007544,Joris Dircksenstraat,20,,,3621CB,Breukelen,5.001455,52.171188,128611.14,464852,"POLYGON Z ((128608.251 464840.331 0,128617.606 464841.865 0,128614.03 464863.664 0,128604.675 464862.13 0,128608.251 464840.331 0))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Kockengen,WK190405,Kockengen Dorp,WK19040505,0311010000007549,Overdorp,6,,,3628BX,Kockengen,4.950451,52.148409,125106.76,462337.37,"POLYGON ((125072.306 462332.854,125103.067 462322.311,125103.802 462324.421,125109.575 462322.428,125106.726 462314.106,125106.622 462313.706,125106.57 462313.296,125106.571 462312.883,125106.624 462312.473,125106.729 462312.073,125106.884 462311.69,125107.087 462311.33,125107.333 462310.999,125107.62 462310.701,125107.943 462310.443,125108.677 462310.061,125110.596 462309.451,125110.549 462309.313,125112.877 462308.527,125113.422 462310.128,125118.992 462308.233,125121.926 462307.242,125120.638 462303.416,125120.547 462303.145,125122.035 462302.644,125121.193 462300.145,125119.705 462300.646,125119.679 462300.569,125118.325 462296.61,125118.216 462296.292,125119.649 462295.804,125118.762 462293.2,125118.633 462292.821,125122.308 462291.57,125121.469 462289.105,125127.182 462287.159,125128.171 462286.823,125128.496 462286.712,125128.728 462287.394,125131.573 462286.425,125131.341 462285.743,125132.274 462285.426,125137.398 462283.686,125137.014 462282.538,125136.805 462282.608,125136.704 462282.305,125143.186 462280.102,125144.94 462279.875,125146.476 462280.27,125146.642 462280.313,125148.041 462281.397,125148.923 462282.927,125150.665 462288.088,125150.802 462288.493,125150.819 462288.543,125150.519 462288.643,125150.501 462288.59,125149.008 462289.094,125148.525 462287.663,125144.393 462289.058,125144.88 462290.5,125145.366 462291.939,125146.787 462291.459,125146.891 462291.766,125149.504 462299.452,125149.591 462299.708,125148.133 462300.212,125149.049 462302.859,125150.406 462306.779,125150.504 462307.063,125149.089 462307.54,125149.97 462310.156,125150.099 462310.536,125140.814 462313.691,125139.723 462310.493,125136.884 462311.495,125137.099 462312.182,125135.657 462312.673,125132.701 462313.679,125134.001 462317.439,125137.623 462327.91,125137.733 462328.333,125137.788 462328.767,125137.787 462329.205,125137.729 462329.638,125137.617 462330.061,125137.451 462330.466,125137.235 462330.846,125136.972 462331.195,125136.666 462331.508,125136.322 462331.779,125135.947 462332.003,125135.546 462332.178,125131.739 462333.488,125121.297 462337.08,125127.832 462356.078,125118.791 462359.189,125115.668 462360.264,125114.331 462356.306,125114.454 462356.265,125114.103 462355.223,125108.422 462357.141,125103.34 462342.088,125083.26 462348.867,125081.349 462343.206,125080.307 462343.558,125080.352 462343.69,125079.789 462343.88,125076.414 462345.02,125072.306 462332.854))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Kockengen,WK190405,Kockengen Dorp,WK19040505,0311010000007550,Overdorp,7,,,3628BX,Kockengen,4.950527,52.148378,125111.94,462333.89,"POLYGON ((125072.306 462332.854,125103.067 462322.311,125103.802 462324.421,125109.575 462322.428,125106.726 462314.106,125106.622 462313.706,125106.57 462313.296,125106.571 462312.883,125106.624 462312.473,125106.729 462312.073,125106.884 462311.69,125107.087 462311.33,125107.333 462310.999,125107.62 462310.701,125107.943 462310.443,125108.677 462310.061,125110.596 462309.451,125110.549 462309.313,125112.877 462308.527,125113.422 462310.128,125118.992 462308.233,125121.926 462307.242,125120.638 462303.416,125120.547 462303.145,125122.035 462302.644,125121.193 462300.145,125119.705 462300.646,125119.679 462300.569,125118.325 462296.61,125118.216 462296.292,125119.649 462295.804,125118.762 462293.2,125118.633 462292.821,125122.308 462291.57,125121.469 462289.105,125127.182 462287.159,125128.171 462286.823,125128.496 462286.712,125128.728 462287.394,125131.573 462286.425,125131.341 462285.743,125132.274 462285.426,125137.398 462283.686,125137.014 462282.538,125136.805 462282.608,125136.704 462282.305,125143.186 462280.102,125144.94 462279.875,125146.476 462280.27,125146.642 462280.313,125148.041 462281.397,125148.923 462282.927,125150.665 462288.088,125150.802 462288.493,125150.819 462288.543,125150.519 462288.643,125150.501 462288.59,125149.008 462289.094,125148.525 462287.663,125144.393 462289.058,125144.88 462290.5,125145.366 462291.939,125146.787 462291.459,125146.891 462291.766,125149.504 462299.452,125149.591 462299.708,125148.133 462300.212,125149.049 462302.859,125150.406 462306.779,125150.504 462307.063,125149.089 462307.54,125149.97 462310.156,125150.099 462310.536,125140.814 462313.691,125139.723 462310.493,125136.884 462311.495,125137.099 462312.182,125135.657 462312.673,125132.701 462313.679,125134.001 462317.439,125137.623 462327.91,125137.733 462328.333,125137.788 462328.767,125137.787 462329.205,125137.729 462329.638,125137.617 462330.061,125137.451 462330.466,125137.235 462330.846,125136.972 462331.195,125136.666 462331.508,125136.322 462331.779,125135.947 462332.003,125135.546 462332.178,125131.739 462333.488,125121.297 462337.08,125127.832 462356.078,125118.791 462359.189,125115.668 462360.264,125114.331 462356.306,125114.454 462356.265,125114.103 462355.223,125108.422 462357.141,125103.34 462342.088,125083.26 462348.867,125081.349 462343.206,125080.307 462343.558,125080.352 462343.69,125079.789 462343.88,125076.414 462345.02,125072.306 462332.854))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000007865,Stinzenlaan,15,a,,3621RD,Breukelen,5.005735,52.166684,128901.3,464349.26,"POLYGON ((128893.05 464356.88,128897.94 464352.7,128896.115 464350.365,128901.649 464345.687,128905.65 464350.42,128902.67 464352.94,128904.595 464355.215,128896.89 464361.42,128893.05 464356.88))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Loenen aan de Vecht,WK190403,Driehoven,WK19040308,0329010000000414,Driehovenlaan,2,,,3632BK,Loenen aan de Vecht,5.020121,52.208899,129909.34,469041.07,"POLYGON Z ((129877.257 469091.419 0,129874.011 469088.981 0,129867.491 469097.097 0,129857.51 469090.46 0,129863.305 469081.482 0,129860.573 469079.666 0,129883.617 469045.076 0,129884.08 469045.373 0,129886.772 469041.28 0,129890.659 469043.023 0,129895.937 469041.211 0,129883.286 469009.092 0,129853.214 469020.794 0,129854.602 469024.361 0,129848.176 469026.862 0,129846.426 469022.364 0,129844.388 469023.157 0,129840.001 469011.884 0,129841.956 469011.123 0,129840.225 469006.675 0,129846.69 469004.159 0,129847.753 469006.892 0,129877.812 468995.194 0,129873.138 468983.324 0,129864.456 468986.776 0,129861.28 468978.917 0,129882.815 468970.608 0,129907.189 469032.308 0,129917.773 469028.263 0,129924.638 469045.717 0,129901.177 469054.81 0,129898.44 469047.995 0,129895.225 469049.14 0,129876.233 469077.597 0,129883.439 469082.736 0,129877.257 469091.419 0))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Loenen aan de Vecht,WK190403,Loenen Dorpskern,WK19040310,0329010000000505,Hoefijzer,2,c,,3632WB,Loenen aan de Vecht,5.024961,52.210705,130241.15,469240.37,"POLYGON ((130236.409 469243.398,130241.754 469231.959,130247.459 469234.593,130247.564 469234.642,130246.474 469237.003,130250.106 469238.68,130247.766 469243.746,130244.135 469242.068,130242.256 469246.136,130236.409 469243.398))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Loenen aan de Vecht,WK190403,Hoefijzer,WK19040307,0329010000000507,Hoefijzer,2,f,,3632WB,Loenen aan de Vecht,5.026525,52.211051,130348.28,469278.3,"POLYGON ((130337.629 469284.619,130337.666 469284.58,130341.964 469280.03,130338.181 469276.453,130342.722 469271.65,130341.268 469270.275,130342.145 469269.348,130342.09 469267.646,130343.252 469266.409,130344.956 469266.418,130345.838 469265.49,130355.4 469274.567,130354.027 469276.015,130356.568 469278.425,130344.508 469291.135,130337.629 469284.619))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Loenen aan de Vecht,WK190403,Loenen Dorpskern,WK19040310,0329010000000510,Hoefijzer,2,,,3632WB,Loenen aan de Vecht,5.023843,52.210238,130164.48,469188.79,"POLYGON ((130148.957 469200.967,130148.987 469200.509,130149.308 469198.358,130150.349 469193.226,130151.848 469188.232,130153.758 469183.378,130154.815 469181.258,130156.093 469178.697,130158.818 469174.256,130161.931 469170.089,130163.359 469168.338,130163.679 469168.004,130164.033 469167.706,130164.416 469167.448,130164.825 469167.231,130165.254 469167.059,130165.699 469166.934,130166.154 469166.856,130166.616 469166.828,130167.077 469166.848,130167.534 469166.917,130167.982 469167.035,130168.414 469167.199,130168.826 469167.408,130169.214 469167.659,130169.573 469167.951,130169.899 469168.278,130170.188 469168.639,130170.438 469169.028,130170.644 469169.441,130170.806 469169.874,130170.925 469170.341,130170.992 469170.819,130171.005 469171.301,130170.965 469171.781,130170.872 469172.254,130170.727 469172.714,130170.532 469173.155,130181.429 469178.058,130181.953 469178.294,130179.739 469183.209,130179.792 469183.229,130172.21 469200.357,130171.068 469202.936,130171.018 469202.909,130168.581 469208.376,130168.334 469208.815,130168.042 469209.224,130167.707 469209.6,130167.335 469209.938,130166.928 469210.235,130166.492 469210.486,130166.032 469210.689,130165.552 469210.842,130165.059 469210.943,130164.558 469210.991,130164.055 469210.985,130163.555 469210.925,130163.065 469210.812,130162.589 469210.648,130162.141 469210.438,130161.718 469210.181,130161.323 469209.882,130160.963 469209.543,130160.64 469209.168,130160.358 469208.761,130160.12 469208.327,130159.929 469207.87,130159.788 469207.396,130159.697 469206.909,130159.657 469206.415,130159.67 469205.921,130159.735 469205.43,130159.85 469204.948,130160.016 469204.482,130157.105 469203.194,130156.856 469203.58,130156.567 469203.937,130156.243 469204.262,130155.886 469204.551,130155.5 469204.801,130155.091 469205.009,130154.662 469205.173,130154.218 469205.291,130153.764 469205.362,130153.305 469205.385,130152.847 469205.359,130152.394 469205.285,130151.951 469205.164,130151.523 469204.997,130151.115 469204.786,130150.731 469204.533,130150.376 469204.241,130150.054 469203.914,130149.768 469203.555,130149.521 469203.167,130149.317 469202.756,130149.157 469202.326,130149.042 469201.881,130148.976 469201.426,130148.957 469200.967))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Loenen aan de Vecht,WK190403,Driehoven,WK19040308,0329010000000672,Keizer Ottolaan,11,,,3632BV,Loenen aan de Vecht,5.019885,52.210313,129894.04,469198.43,"POLYGON ((129878.472 469198.036,129883.884 469190.234,129883.105 469189.693,129886.12 469185.344,129886.944 469185.916,129888.249 469184.034,129900 469192.185,129900.571 469192.581,129900 469193.404,129899.182 469194.582,129900 469195.149,129901.906 469196.471,129903.306 469194.451,129909.379 469198.663,129908.041 469200.594,129908.85 469201.155,129908.315 469201.927,129905.9 469205.407,129905.172 469204.902,129902.803 469208.315,129903.561 469208.841,129902.526 469210.332,129901.775 469209.812,129900 469212.371,129899.684 469212.827,129893.364 469208.444,129894.827 469206.333,129892.274 469204.563,129890.847 469206.62,129880.715 469199.592,129878.472 469198.036))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Loenen aan de Vecht,WK190403,Driehoven,WK19040308,0329010000000674,Keizer Ottolaan,13,,,3632BV,Loenen aan de Vecht,5.019475,52.210134,129865.89,469178.73,"POLYGON ((129851.799 469176.033,129856.402 469169.701,129854.462 469168.488,129856.537 469165.852,129856.705 469165.97,129865.715 469172.311,129872.78 469177.284,129873.374 469176.626,129877.362 469179.462,129876.767 469180.12,129880.448 469182.6,129880.662 469182.744,129880.301 469183.235,129877.479 469187.078,129874.14 469191.622,129866.911 469186.587,129866.449 469187.142,129862.792 469184.714,129862.72 469184.346,129862.809 469183.639,129859.446 469181.409,129858.913 469181.595,129858.398 469181.569,129855.065 469179.216,129855.549 469178.616,129852.058 469176.211,129851.799 469176.033))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Loenen aan de Vecht,WK190403,Hoefijzer,WK19040307,0329010000001103,Middenhoek,1,,,3632TA,Loenen aan de Vecht,5.024058,52.210723,130179.44,469242.69,"POLYGON ((130168.029 469242.809,130170.64 469239.09,130172.186 469240.186,130176.892 469233.495,130175.496 469232.45,130175.749 469232.09,130181.968 469236.458,130182.49 469236.562,130182.999 469236.719,130183.488 469236.929,130183.953 469237.188,130184.389 469237.494,130184.791 469237.843,130185.154 469238.233,130185.474 469238.658,130185.749 469239.114,130190.806 469242.666,130190.64 469242.903,130190.484 469242.794,130188.911 469244.756,130186.88 469246.69,130185.261 469247.639,130184.902 469247.158,130184.195 469248.165,130186.036 469249.458,130183.335 469253.304,130176.215 469248.304,130168.029 469242.809))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Loenen aan de Vecht,WK190403,Polder Holland,WK19040301,0329010000001516,Rijksstraatweg,75,,,3632AA,Loenen aan de Vecht,5.018455,52.203194,129792.25,468406.93,"POLYGON ((129785.904 468401.174,129797.701 468400.339,129798.17 468406.967,129794.387 468407.264,129794.716 468412.797,129786.895 468413.537,129786.655 468410.366,129786.448 468407.619,129786.389 468407.624,129785.904 468401.174))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Nigtevecht,WK190408,Nigtevecht Dorp,WK19040804,0329010000002771,Jhr. Huydecoperstraat,1,a,,1393NV,Nigtevecht,5.026347,52.273844,130370.86,476264.83,"POLYGON ((130362.451 476268.396,130364.464 476265.686,130369.535 476258.742,130370.137 476257.914,130372.457 476259.6,130371.418 476261.029,130377.424 476265.396,130375.072 476268.603,130372.755 476271.786,130372.415 476272.254,130370.799 476274.473,130370.658 476274.37,130362.451 476268.396))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Maarssen,WK190401,Componistenbuurt,WK19040108,0333010000001662,Beethovenlaan,1,,1,3603CH,Maarssen,5.04051,52.137593,131265.02,461100.76,"POLYGON ((131262.017 461103.524,131262.256 461098.709,131263.155 461098.754,131263.557 461090.644,131273.812 461084.278,131274.352 461085.157,131274.171 461088.149,131276.536 461088.184,131276.24 461092.995,131277.742 461093.068,131277.513 461097.735,131274.454 461097.597,131274.188 461101.916,131271.44 461101.887,131271.218 461106.382,131266.404 461106.144,131266.522 461103.747,131262.017 461103.524))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Maarssen,WK190401,Componistenbuurt,WK19040108,0333010000001663,Beethovenlaan,1,,,3603CH,Maarssen,5.040594,52.137544,131270.73,461095.21,"POLYGON ((131262.017 461103.524,131262.256 461098.709,131263.155 461098.754,131263.557 461090.644,131273.812 461084.278,131274.352 461085.157,131274.171 461088.149,131276.536 461088.184,131276.24 461092.995,131277.742 461093.068,131277.513 461097.735,131274.454 461097.597,131274.188 461101.916,131271.44 461101.887,131271.218 461106.382,131266.404 461106.144,131266.522 461103.747,131262.017 461103.524))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Maarssenbroek,WK190412,Kamelenspoor,WK19041212,0333010000004039,Kamelenspoor,211,,,3605EM,Maarssen,5.026161,52.137325,130282.55,461075.72,"POLYGON ((130269.912 461069.825,130274.3 461065.733,130271.231 461062.442,130275.627 461058.343,130287.083 461070.631,130285.943 461071.694,130289.857 461075.893,130290.998 461074.829,130295.267 461079.407,130289.738 461084.563,130297.751 461093.157,130298.892 461092.092,130299.942 461093.219,130296.249 461096.663,130295.39 461095.741,130293.69 461097.326,130284.777 461105.637,130280.508 461101.058,130285.993 461095.944,130277.796 461087.152,130282.185 461083.06,130269.912 461069.825))"
