Ministerie;Leverancier;1000 - Personele exploitatie overig;1110 - Verhuiskosten personeel (binnen- en buitenland);1120 - Arbeidsomstandigheden en personele zorg (incl. BHV middelen);1130 - Representatie voor eigen personeel;1140 - Instroom, doorstroom en uitstroom van personeel;1150 - Studie en opleiding;1160 - Personeelsevenementen, - bijeenkomsten en recepties;1170 - Noodzakelijke contributies van personeel;1180 - Reis en verblijfkosten;Eindtotaal
BZK;AM.HumeBedrijfsarts;;;3;;;;;;;3
BZK;Amaze Escape Events;;;;1;;1;;;;1
BZK;Amazon;;;1;;;;;;;1
BZK;Ambiënt Advies B.V.;;;;2;;;;;;2
BZK;AMBIstudie;;;;;;1;;;;1
BZK;Ambitio;;;;;2;;;;;2
BZK;Amenddak;;;;1;;;;;;1
BZK;Amershof B.V.;;;;1;;;;;;1
BZK;Amici B.V.;;;;1;;;;;;1
BZK;Amier Restaurant B.V.;;;;1;;;;;;1
BZK;Amstel Graphics B.V.;;;;;;1;;;;1
BZK;Amsterdam School of Real Estate B.V.;;;;;;2;;;;2
BZK;Andersson Elffers Felix;;;;;;2;;;;2
BZK;Andy Marcelissen;;;;1;;;;;;1
BZK;Angie's Kitchen Beers & Bites;;;;1;;;;;;1
BZK;Anna Vastgoed Beheer B.V.;;;;;;2;;;;2
BZK;anoniem_BZK_1;;;;;;2;;;;2
BZK;anoniem_BZK_10;1;;;;;2;;;;2
BZK;anoniem_BZK_11;;;;1;;;;;;1
BZK;anoniem_BZK_12;;;;;;1;;1;;1
BZK;anoniem_BZK_124;;;;;;1;;;;1
BZK;anoniem_BZK_13;;;;;;;;;1;1
BZK;anoniem_BZK_156;;;;;;;;;1;1
BZK;anoniem_BZK_16;;;;;;1;;;;1
BZK;anoniem_BZK_161;;;;1;;;;;;1
BZK;anoniem_BZK_166;;;;;;1;;;;1
BZK;anoniem_BZK_17;;;;1;;1;;;1;1
BZK;anoniem_BZK_177;;;;;;1;;;;1
BZK;anoniem_BZK_178;;;;1;;;;;;1
BZK;anoniem_BZK_179;;;;;;;;;1;1
BZK;anoniem_BZK_18;;;;;;1;;;;1
BZK;anoniem_BZK_19;;;;2;;;;;;2
BZK;anoniem_BZK_20;;;;;;2;;;;2
BZK;anoniem_BZK_21;;;;;;1;;;1;1
BZK;anoniem_BZK_22;1;;;;;;;;;1
BZK;anoniem_BZK_23;;;;;;1;;;;1
BZK;anoniem_BZK_24;3;;;;;;;;;3
BZK;anoniem_BZK_25;;;;1;;;;;;1
BZK;anoniem_BZK_26;1;;;1;;;;;;1
BZK;anoniem_BZK_27;;;;;;;;1;;1
BZK;anoniem_BZK_29;1;;;;;;;;;1
BZK;anoniem_BZK_3;;;;;;1;;;;1
BZK;anoniem_BZK_31;;;;;;1;;;1;1
BZK;anoniem_BZK_32;;;;;;1;;;;1
BZK;anoniem_BZK_37;;;;1;;;;;;1
BZK;anoniem_BZK_379;;;;1;;;;;;1
BZK;anoniem_BZK_38;;;;1;;;;;;1
BZK;anoniem_BZK_380;;;;1;;;;;;1
BZK;anoniem_BZK_383;;;;;;1;;;;1
BZK;anoniem_BZK_384;;;;1;;;;;;1
BZK;anoniem_BZK_385;;;;;;;;;7;7
BZK;anoniem_BZK_386;;;;;;1;;;;1
BZK;anoniem_BZK_388;;;;;;1;;;;1
BZK;anoniem_BZK_389;;;;;;1;;;;1
BZK;anoniem_BZK_39;;;;4;;;;;;4
BZK;anoniem_BZK_390;;;;;;;;;1;1
BZK;anoniem_BZK_391;;;;;;1;;;;1
BZK;anoniem_BZK_392;;;;;;2;;;;2
BZK;anoniem_BZK_395;;;4;;;;;;;4
BZK;anoniem_BZK_396;;;4;;;;;;;4
BZK;anoniem_BZK_398;;;;;;2;;;;2
BZK;anoniem_BZK_4;;;;;;;;1;;1
BZK;anoniem_BZK_400;;;2;;;;;;;2
BZK;anoniem_BZK_402;;;4;;;;;;;4
BZK;anoniem_BZK_403;;;;;;1;;;;1
BZK;anoniem_BZK_404;;;;;;1;;;;1
BZK;anoniem_BZK_405;;;4;;;;;;7;7
BZK;anoniem_BZK_406;;;;1;;;;;;1
BZK;anoniem_BZK_407;;;4;;;;;;;4
BZK;anoniem_BZK_408;;;;;;1;;;;1
BZK;anoniem_BZK_409;;;;;;1;;;;1
BZK;anoniem_BZK_410;;;;1;;;;;;1
BZK;anoniem_BZK_411;;;;;;1;;;;1
BZK;anoniem_BZK_413;;;;1;;;;;;1
BZK;anoniem_BZK_414;;;;1;;;;;;1
BZK;anoniem_BZK_415;;;;1;;;;;;1
BZK;anoniem_BZK_416;;;;;;1;;;;1
BZK;anoniem_BZK_417;;;;;;2;;;;2
BZK;anoniem_BZK_419;;;4;;;;;;;4
BZK;anoniem_BZK_420;;;;;;3;;;;3
BZK;anoniem_BZK_421;;;;1;;;;;;1
BZK;anoniem_BZK_422;;;;;;1;;;;1
BZK;anoniem_BZK_424;;;;;;;;1;;1
BZK;anoniem_BZK_43;;;;;;;;1;;1
BZK;anoniem_BZK_48;;;;;;;;;3;3
BZK;anoniem_BZK_5;;;;;;1;;;;1
BZK;anoniem_BZK_50;;;;1;;;;;;1
BZK;anoniem_BZK_51;;;;;;1;;;;1
BZK;anoniem_BZK_53;;;;;;;;;5;5
BZK;anoniem_BZK_59;;;;;;1;;;;1
BZK;anoniem_BZK_6;;1;;;;1;;;;1
BZK;anoniem_BZK_60;;;;;;1;;;;1
BZK;anoniem_BZK_61;;;;1;;;;;;1
BZK;anoniem_BZK_66;;;;;;;;;6;6
BZK;anoniem_BZK_68;;;;;;1;;;;1
BZK;anoniem_BZK_69;;;;;;1;;;;1
BZK;anoniem_BZK_7;1;;;;;;;;;1
BZK;anoniem_BZK_70;;;1;;;;;;;1
BZK;anoniem_BZK_71;;;;;;1;;;;1
BZK;anoniem_BZK_8;;;;;;1;;;;1
BZK;anoniem_BZK_9;1;;;;;;;;;1
BZK;anoniem_BZK_93;;;;;;1;;;;1
BZK;Antea Nederland B.V.;4;;;;;1;;;;4
BZK;Antropia B.V.;;;;;;1;;;;1
BZK;ANWB B.V.;;;;;;1;;;;1
BZK;Appassionato;;;;;;1;;;;1
BZK;ARBO centrum;;;;;;1;;;;1
BZK;Arbo Unie;;;6;;;;;;;6
BZK;Arbolight;;;3;;;;;;;3
BZK;Arboned;;;;;;1;;;;1
BZK;ARCADIS Nederland B.V.;;;;;;;;4;;4
BZK;ARCADIS Nederland Holding B.V.;;;;1;;;;;;1
BZK;Ardis Opleidingen B.V.;;;;2;;3;;;;4
BZK;Ardis Organisatieontwikkeling B.V.;;;;1;;2;;;;2
BZK;Arenda Oomen Fotografie;;;;;1;;;;;1
BZK;Aretha B.V.;;;1;;;;;;;1
BZK;Argos Coaching;;;;;;1;;;;1
BZK;Arkiva Horeca B.V.;1;;;;;;;;;1
BZK;Arnage Horeca B.V.;;;;1;;;;;;1
BZK;aromalunch.nl;;;;1;;;;;;1
BZK;ARQ IVP B.V.;;;;;;1;;;;1
BZK;Arrange Consultancy B.V.;;;;;;1;;;;1
BZK;Art. en Evenement. Stef Arntz/Streetwise B.V.;;;;1;;;;;;1
BZK;Artiestenbureau van Otterloo B.V.;;;;1;;;;;;1
BZK;Artige B.V.;;;;1;;;;;;1
BZK;Artitude;;;;1;;;;;;1
BZK;Artpub B.V.;;;;1;;;;;;1
BZK;AS I-search, onderzoek;;;;;;;;;1;1
BZK;Asgard Hotel B.V.;;;;;;;;;1;1
BZK;Aspectibus;;;;;;3;;;;3
BZK;AT OSBORNE CONSULTANTS & MANAGERS;5;;;;;;;;;5
BZK;Atelier 2t;;;;1;;;;;;1
BZK;Atelier de Pleijsterplaats;;;;1;;;;;;1
BZK;Athene Palace B.V.;;;;1;;1;;;;1
BZK;Atlassian Holdings B.V.;;;;;;1;;;;1
BZK;Attitude Matters;;;;;;1;;;;1
BZK;August;;;;1;;;;;;1
BZK;AutiTalent B.V.;;;;;;;;;1;1
BZK;AVDD B.V.;;;;;;2;;;;2
BZK;AvdR Webinars B.V.;;;;;;1;;;;1
BZK;Avelia;;;;;;1;;;;1
BZK;Aviodrome Exploitatie B.V.;;;;1;;;;;;1
BZK;Avonturia De Vogelkelder B.V.;;;;1;;;;;;1
BZK;Avontuurfabriek BV;;;;1;;;;;;1
BZK;A-Way Events & Wellness B.V.;;;;1;;;;;;1
BZK;AWVN;;;;2;;;;;;2
BZK;Ayers Rock Island B.V.;;;;1;;;;;;1
BZK;B & A B.V.;;;;3;;;;;;3
BZK;B&B Hotel Berlin-Alexanderplatz;;;;1;;;;;;1
BZK;B.V. Algemeen Nederlands Persbureau ANP;2;;;;;;;;;2
BZK;B.V. De Vooruitgang;;;;1;;;;;;1
BZK;B.V. Rederij G. Doeksen en Zonen;;;;1;;;;;1;1
BZK;B.V. se Conduire;;;;;;1;;;;1
BZK;B+B Vakmedianet B.V.;;;;1;;1;;;1;2
BZK;B2Bakery B.V.;;;;1;;;;;;1
BZK;BA Praktijk B.V.;;;4;;;;;;;4
BZK;Baars Coaching & Counseling;;;;;;1;;;;1
BZK;Babymand.nl;;;;1;;;;;;1
BZK;Badhuys Vlieland Exploitatie B.V.;;;;1;;;;;;1
BZK;Bakers House;;;;1;;;;;;1
BZK;Bakker Therapie B.V.;;;1;;;;;;;1
BZK;Bakkerij De Ochtendstond;;;;1;;;;;;1
BZK;Bakkerij Jan Fledderus Zeijen B.V.;;;;1;;;;;;1
BZK;Bakkerij Segaar;;;;1;;;;;;1
BZK;Bakx & Meijer B.V.;;;;1;;;;;;1
BZK;Balans & Impuls B.V.;;;2;1;;1;;;;2
BZK;Bali Food B.V.;;;;1;;;;;;1
BZK;Bali Zwolle;;;;;;1;;;;1
BZK;Bally's Bowling;;;;1;;;;;;1
BZK;Banketbakkerij Boheemen;1;;;1;;;;;1;1
BZK;Banketbakkerij Jan de Groot;;;;1;;;;;;1
BZK;Banketbakkerij Landsaat;;;;1;;;;;;1
BZK;Banninck Coaching & Consultancy;;;;1;;;;;;1
BZK;Bar Bistro Speakers;;;;1;;;;;;1
BZK;Bar Restaurant Pavlov B.V.;1;;;1;;;;1;1;2
BZK;Barbarossa Beach B.V.;;;;1;;;;;;1
BZK;BarBier Gouda;;;;;;1;;;;1
BZK;Bar-Bistro La Vina;;;;1;;;;;;1
BZK;bar-bistro Ralph;;;;1;;;;;;1
BZK;Barendsen;;;;1;;;;;;1
BZK;Barendsen Gebr. B.V. (Bloomy);;;;1;;;;;;1
BZK;Barlow;;;;1;;;;;1;1
BZK;Barn47 B.V.;;;;1;;;;;;1
BZK;Bart Hoogveld beeldredactie & fotografie;1;;;;;;;;;1
BZK;Bart Kin, Commerc. Tekstschrijv. - taaltrain.;;;;;;1;;;;1
BZK;Bart van Vliet Freelance Fotograaf;;;;;;1;;;;1
BZK;Bart Versteeg fotograaf;;;;;;1;;;;1
BZK;Bartine;;;;;;1;;;;1
BZK;Basaal 2.0;;;;1;;;;;;1
BZK;Basis & Beleid Organisatie-Adviseurs B.V.;;;;;;2;;;;2
BZK;Battlefield Live Nederland B.V.;;;;1;;;;;;1
BZK;Battlefield live Nederland Bv;;;;1;;;;;;1
BZK;Bavak Beveiligingsgroep B.V.;;;;;;2;;;;2
BZK;BBA Binnenmilieu B.V.;;;;;;1;;;;1
BZK;BBC Olivier Utrecht BV;;;;1;;;;;;1
BZK;BCD Meetings & Events Ltd SAP TechEd;;;;;;1;;;;1
BZK;BCN B.V.;;;;;;1;;;;1
BZK;Beach Professionals B.V.;;;;1;;;;;;1
BZK;Beachclub Copacabana B.V.;;;;1;;;;;;1
BZK;Beachclub Indigo B.V.;;;;1;;1;;;;1
BZK;Bedrijfsartsenpraktijk Jaco Greaves;;;4;;;;;;;4
BZK;BedrijfsMotivaties B.V.;;;;1;;2;;;;2
BZK;Behartiging Opleidingen Bouwnijverheid B.V.;;;;;;2;;;;2
BZK;Belastingdienst Centrale Administratie;;;;;;1;;;;1
BZK;Beleidstheater;;;;1;;;;;;1
BZK;Beleving aan zee;;;;1;;1;;;;1
BZK;Belgisch BiercafÃƒÂ© Olivier B.V.;;;;1;;;;;;1
BZK;Belgisch Biercafé Olivier B.V.;;;;1;;;;;;1
BZK;Bento Presentaties;;;;;;2;;;;2
BZK;Berenschot Groep B.V.;;;;2;;2;;;2;4
BZK;Berghauser Pont Academy B.V.;;;;;;2;;;;2
BZK;Berkhoff Consult;;;;;;1;;;;1
BZK;Berlin Marriot;;;;;;;;;1;1
BZK;Bert Hellinger Instituut Nederland;;;;;;2;;;;2
BZK;Bestuursacademie Nederland Opleidingen B.V.;;;;;;2;;1;;2
BZK;Betty Blue;;;;1;;;;;;1
BZK;Between Staffing B.V.;;;;3;;;;;;3
BZK;Beuk Touringcars;;;;1;;;;;;1
BZK;Bewonersvereniging Aahof;;;;;;1;;;;1
BZK;Bex*communicatie;;;;;;1;;;;1
BZK;Bierbrouwerij De Koningshoeven B.V.;;;;;;1;;;;1
BZK;BIGA Groep B.V.;;;;;;1;;;;1
BZK;Bigoli;;;;1;;;;;;1
BZK;Bij HeM eten & drinken;;;;;;1;;;;1
BZK;bij Oma.nl;;;;;;;;;1;1
BZK;Bilderberg Grand Hotel Wientjes;;;;1;;;;;;1
BZK;Billink B.V.;;;;1;;;;;;1
BZK;Bink Rooftop;;;;;;;;1;;1
BZK;BinQ;;;;;;1;;;;1
BZK;Biometrics Institute Limited;;;;;;1;;;;1
BZK;Birch Consultants B.V.;3;;;;;;;;;3
BZK;Birza Italiaans IJs;;;;1;;;;;;1
BZK;Bis 26 B.V.;;;;1;;;;;;1
BZK;Bison Bowling;;;;1;;;;;;1
BZK;Bistro De Zoete Inval V.O.F.;;;;1;;;;;;1
BZK;Bjor's B.V.;;;;1;;;;;;1
BZK;Blankestijn & Partners B.V.;;;;;;1;;;;1
BZK;BlazTer.nl;;;;1;;;;;;1
BZK;Bleyenberg;;;;1;;;;;;1
BZK;Bleyewerck;;;;1;;;;;;1
BZK;BLOEM;;;;1;;;;;;1
BZK;Bloemsierkunst Rinus de Ruyter;;;;;;1;;;;1
BZK;BlommaBerg;;;;;;1;;;;1
BZK;blooming hotel en conferentielandgoed B.;;;;1;;;;;;1
BZK;BLOSSOM bloemisterij;1;;;1;;;;;;1
BZK;Blueriq B.V.;;;;;;1;;;;1
BZK;BMC Advies B.V.;;;;;;2;;;;2
BZK;BMC Implementatie;;;;;;2;;;;2
BZK;Bme Utrecht B.V.;1;;;;;;;;;1
BZK;BNA;;;;;;1;;;;1
BZK;BNA AMSTERDAM;;;;;;1;;;;1
BZK;Bobbe International B.V.;1;;;2;;1;;1;1;2
BZK;Bobeldijk Financiële Zorgverlening;;;;1;;;;;;1
BZK;Boerderij Meyendel;;;;;;;;;1;1
BZK;Boertien Vergouwen Overduin B.V.;;;;;;1;;;;1
BZK;Bol Training & Advies;;;;;;1;;;;1
BZK;bol.com B.V.;;;;1;;1;;;;1
BZK;Boom uitgevers Amsterdam B.V.;;;;;;1;;;;1
BZK;Boontje B.V.;;;;;;1;;;;1
BZK;BOOSTchamps;;;;;;1;;;;1
BZK;Boot Varen Den Haag;;;;1;;;;;;1
BZK;Bornbasket.nl;;;;1;;;;;;1
BZK;Bos & Bos Catering B.V.;;;;1;;;;;;1
BZK;Boterhal;;;;1;;;;;;1
BZK;Boterwaag Den Haag B.V.;;;;1;;;;;;1
BZK;Bouwcombinatie DUO2 V.O.F.;;;;1;;;;;;1
BZK;BOUWscoop;;;;;2;;;;;2
BZK;Bowlen & Zo B.V.;;;;1;;;;;;1
BZK;Bowling- en Partycentrum Westerpark B.V.;;;;1;;;;;;1
BZK;Bowling Scheveningen B.V.;;;;1;;;1;;;1
BZK;Brain Bakery B.V.;;;;;;1;;;;1
BZK;BRAND The Urban Agency B.V.;;;;;;;;;2;2
BZK;Brandveilig Bouwen Nederland;;;;;;1;;;;1
BZK;Brasserie Buitenhof;;;;;;1;;;;1
BZK;Brasserie De Hooge Rotterdamsche B.V.;;;;1;;;;;;1
BZK;Brasserie No. 14 B.V.;;;;1;;;;;;1
BZK;Brasserie Quartier B.V.;;;;1;;;;;;1
BZK;Brasserie Soho B.V.;;;;1;;;;;;1
BZK;Brasserie 't Zusje Scheveningen B.V.;;;;1;;;;;;1
BZK;Brasserie Zwolle;1;;;;;1;;;;1
BZK;Breinwerk B.V.;;;;;;1;;;;1
BZK;Brian Smits;;;;;;1;;;;1
BZK;Bridge2learn;;;;;;1;;;;1
BZK;Bridgeman B.V.;;;;1;;4;;;;4
BZK;BRIGHT Coöperatie UA;;;;;;1;;;;1
BZK;Bright Events;;;;1;;;;;;1
BZK;BrightContact Technology B.V.;;;;;;1;;;;1
BZK;Brink Management/Advies;2;;;;;;;;;2
BZK;BR-ND;;;1;;;;;;1;1
BZK;Broesli;;;;;;1;;;;1
BZK;Bronsport B.V.;;;;1;;;;;;1
BZK;Brood- en Banketbakkerij Godschalk;;;;1;;;;;;1
BZK;Brood- en Banketbakkerij Vries B.V.;;;;1;;;;;;1
BZK;Broodje & Zo...;;;;1;;;;;;1
BZK;BROODJESLIJN;1;;;;;;;;;1
BZK;BROUT B.V.;;;;;;3;;;;3
BZK;Brouwer Tours;;;;1;;;;;;1
BZK;Brouwerij Martinus;;;;1;;;;;;1
BZK;Brouwhuis Breda B.V.;;;;1;;;;;;1
BZK;brth;;;;;;1;;;;1
BZK;Brug in Bedrijf;;;;1;;;;;;1
BZK;BRUT Catering B.V.;;;;1;;;;;;1
BZK;Budgetgift.nl B.V.;;;;1;;;;;;1
BZK;Budgetronics;;;;;1;;;;;1
BZK;Buena Vista Beach Club B.V.;;;;1;;;;;;1
BZK;Building Solutions Provider B.V.;;;;;;1;;;;1
BZK;BuitenGewoon Evenementen B.V.;;;;1;;;;;;1
BZK;Bureau Bohré;;;;;;1;;;;1
BZK;Bureau de Wissel;;;;;;1;;;;1
BZK;Bureau G.I.T.;;;;1;;;;;;1
BZK;Bureau Konsilo;;;;;;;;;1;1
BZK;Bureau Maaiveld;;;;;;1;;;;1
BZK;Bureau Stedelijke Planning B.V.;;;;;2;;;;;2
BZK;Bureau Tromp B.V.;;;;;;1;;;;1
BZK;Bureau voor Overheidscommunicatie B.V.;2;;;;;;;;;2
BZK;Bureau Zuidema B.V.;;;;;;2;;;;2
BZK;Bureau Zuidema Learning Solutions B.V.;;;;2;;2;;;;2
BZK;Bureau Zuijdgeest Taalvaardigheidstrainingen;;;;;;1;;;;1
BZK;BURGER, J.;;;;;;;;;1;1
BZK;Burgers Arneym B.V.;;;;1;;;;;;1
BZK;Burn Out Poli;;;1;1;;2;;;;2
BZK;Buro BRAND Visuele Communicatie B.V.;;;;;;1;;;;1
BZK;Buro In;;;;;;1;;;;1
BZK;Buro van de Panne;;;1;;;1;;;1;2
BZK;Buro van Oranje;;;;;;1;;;;1
BZK;Burrata Goudenregenplein B.V.;;;;1;;;;;;1
BZK;Burrata Turfmarkt B.V.;;;;1;;;;;;1
BZK;BUSBA;2;;;;;;;;;2
BZK;Buyitdirect.com B.V.;;;;1;;1;;;;1
BZK;BuzzMaster B.V.;;;;1;;;;;;1
BZK;BVBA Humaniter;;;1;;;;;;;1
BZK;BVH RUIMTE;;;;;;;;;1;1
BZK;BVO Opleidingen B.V.;;;;;;3;;;;3
BZK;BVR Adviseurs Stedelijke Ontwikkeling en;;;;2;;;;;;2
BZK;BWS Consulting B.V.;;;4;;;;;;;4
BZK;By J&M;;;;1;;;;;;1
BZK;Bymiktours;;;;;;1;;;;1
BZK;BySpeech;;;;1;;;;;;1
BZK;C.V. La Galleria Plein;;;;1;;;;;;1
BZK;Cadeaubonnen.nl B.V.;;;;1;;;;;;1
BZK;CafÃ© de Voetnoot;;;;;;1;;;;1
BZK;CafÃ© Restaurant Rootz B.V.;;;;1;;;1;;;1
BZK;Café 2005;;;;1;;;;;;1
BZK;Café De Asplaag;;;;1;;;;;;1
BZK;Cafe Du Nord;;;;1;;;;;;1
BZK;Café Huppel 'The Pub';;;;1;;;;;;1
BZK;Cafe Luden;;;;1;;;;;;1
BZK;Café Restaurant De Beyerd;;;;1;;;;;;1
BZK;Café Restaurant Rootz B.V.;;;;1;;;;;;1
BZK;Cafe/Restaurant De Eeuwige Jachtvelden;;;;1;;;;;;1
BZK;Cafe/Restaurant Schlemmer;;;;1;;;;;;1
BZK;Cafe-Restaurant Amier;;;;1;;;;;;1
BZK;Café-Restaurant Leopold;;;;1;;;;;;1
BZK;Café-Restaurant Pan;;;;1;;;;;1;1
BZK;Camping en Recreatiecentrum Lauwersoog B.V.;;;;1;;;;;;1
BZK;Camps & Company B.V.;;;;1;;;;;;1
BZK;CAOP;;;;;;1;;;;1
BZK;Capgemini Nederland B.V.;;;;;;4;;;;4
BZK;Capilla B.V.;;;;;;1;;;;1
BZK;Capo Cucina;;;;;;;;;1;1
BZK;Capra advocaten;;;;1;;;;;;1
BZK;Capstones B.V.;;;;;;1;;;;1
BZK;Captains;;;;;;2;;;;2
BZK;Caroline Stil;;;4;;;;;;;4
BZK;Caroline van Frankenhuyzen;;;;1;;;;;;1
BZK;Carrilho executive coaching and consulting;;;;;;2;;;;2
BZK;Carthago ICT;;;;;;;;2;;2
BZK;CartoonistLive;;;;;;1;;;;1
BZK;Catering Elegance Nijmegen;;;;1;;;;;;1
BZK;Catering Evenementen Venlo B.V.;;;;;;;;;1;1
BZK;Catering Lokaal B.V.;;;;1;;;;;;1
BZK;CE Delft;2;;;;;;;;;2
BZK;Cebeon Centr. Beleidsadviserend Onderz. B.V.;;;;2;;;;;;2
BZK;Cendris Customer Contact B.V.;;;;;;5;;;;5
BZK;Centric Netherlands B.V.;;;;;;1;;;;1
BZK;Centrum '45;;;;;;1;;;;1
BZK;Centrum Media & Gezondheid (CMG);;;;1;;;;;;1
BZK;Centrum voor Conflicthantering B.V.;;;;;;1;;;;1
BZK;Centrum voor de Ontwikkeling van het;1;;;;;1;;;1;1
BZK;CGI Nederland B.V.;;;;;;1;;;;1
BZK;Chan Bedrijfsarts;;;4;;;;;;;4
BZK;Charlotte DE LANGE Learning & Development;;;;;;1;;;;1
BZK;Charlotte Gmelig Meijling;;;;;;1;;;;1
BZK;Chat.hot.-Rest. Havesathe De Havixhorst B.V.;;;;1;;;;;;1
BZK;CHE Synnervation B.V.;;;;;;2;;;;2
BZK;Cheil Benelux B.V.;;;;;;4;;;;4
BZK;Chinees/Japans Restaurant Momiji;;;;1;;;;;;1
BZK;Chocoladebezorgd;;;;1;;;;;;1
BZK;Chocolate Company Retail B.V.;;;;1;;;;;;1
BZK;Chocolaterie Le Cacao;;;;;;1;;;;1
BZK;Choco-Paradijs;;;;1;;;;;;1
BZK;Chose;;;;;;;;1;;1
BZK;Ciao! Ciao! B.V.;1;;;1;;1;;;;1
BZK;CIBIT Adviseurs/Opleiders;;;;;;1;;;;1
BZK;Cifmers Global SL;;;;;;;;;1;1
BZK;Cinclus Advies en Mediation;;;;;;1;;;;1
BZK;Cintea;;;;;;1;;;;1
BZK;CIOnet Nederland B.V.;;;;;;1;;;;1
BZK;Circle Software Group B.V.;;;;;;2;;;;2
BZK;Circuit van Drenthe Evenementen B.V.;;;;1;;;;;;1
BZK;CIRFOOD Netherlands B.V.;;;;;;;;;1;1
BZK;City Tax B.V.;;;;;;;;1;;1
BZK;Clavis Consulting;1;;;;;;;;;1
BZK;Climate Neutral Group B.V.;;;;;;1;;;;1
BZK;CLOOS B.V.;;;;1;1;1;;;;1
BZK;Cloose;;;;1;;;;;;1
BZK;Clownfish Creatieve Communicatie B.V.;;;;;;1;;;;1
BZK;CLS Computertrainingen;;;;;;1;;;;1
BZK;CM Partners B.V.;;;;;;1;;;;1
BZK;cmptr;;;;1;;;;;;1
BZK;COCD VZW;;;;;;1;;;;1
BZK;Coffeelicious B&L;;;;1;;;;;;1
BZK;Colibri Advies B.V.;;;;3;;;;;;3
BZK;Collective Talent Company;;;;;;1;;;;1
BZK;Comad;2;;;;;;;;;2
BZK;Comergy B.V.;;;;;;1;;;;1
BZK;Commitment B.V.;;;;;;1;;;;1
BZK;Compacon & Partners B.V.;;;;1;;;;;;1
BZK;Company Sandwich Den Haag;;;;1;;;;;;1
BZK;Company Sandwich Shop/Online shop;;;;1;;;;;;1
BZK;COMPAREX Nederland B.V.;3;;;;;3;;2;;4
BZK;Competence Factory;;;;;;1;;;;1
BZK;Compu'Train;;;;;;2;;;;2
BZK;Computrain Opleidingen;;;;;;1;;;;1
BZK;Compu'Train Trainingen B.V.;;;;;;1;;;;1
BZK;Conclusion B.V.;;;;3;;;;;;3
BZK;Conclusion Implementation B.V.;;;;;;1;;;;1
BZK;Conducto Opleidingen B.V.;;;;;;1;;;;1
BZK;Conexio B.V.;;;4;;;;;;;4
BZK;CONMares Advies;;;2;;;;;;;2
BZK;Connected Information Systems B.V.;;;;;;1;;;;1
BZK;Connexxion Tours;;;;;;1;;;1;1
BZK;Connexxion Tours B.V.;;;;1;;;;;;1
BZK;Considerati B.V.;;;;2;;;;;;2
BZK;Consulo B.V.;;;2;;;;;;;2
BZK;Context creative studio;;;;1;;2;;;;2
BZK;Coöperatie De Betekenaar UA;;;;;;1;;;;1
BZK;Coöperatie Heerlijk Lokaal UA;1;;;;;;;;;1
BZK;Coöperatie Holland Sail UA;;;;;;1;;;;1
BZK;Coöperatie PreventPartner UA;;;;;;1;;;;1
BZK;Coosto B.V.;;;;;;1;;;;1
BZK;Coprose;;;;2;;;;;;2
BZK;Corps 3 op twee B.V.;1;;;;;;;;;1
BZK;Coruscent Passie en Talent;;;;;;1;;;;1
BZK;COT Inst. voor Veil.h.- & Crisismanagem. B.V.;;;;;;2;;;;2
BZK;Cre-Aid B.V.;;;;1;;1;;;;1
BZK;Creativa Design;1;;;;;;;;;1
BZK;Crisp AB;;;;;;1;;;;1
BZK;Croissanterie Chez Andre C.V.;;;;1;;;;;;1
BZK;Croon advocaten N.V.;;;;;;1;;;;1
BZK;CrowdLED B.V.;;;;;;1;;;;1
BZK;CS Opleidingen B.V.;;;;;;1;;;;1
BZK;CT², creative thinking coaching training;;;;;;2;;;;2
BZK;Ctalents B.V.;;;;;1;;;;;1
BZK;Culinair Wonder Groep B.V.;;;;;;1;;;;1
BZK;Culpepper B.V.;;;;1;;;;;;1
BZK;Customer Revolution B.V.;;;;;;1;;;;1
BZK;Cyclus Arbo Projecten;;;1;;;;;;;1
BZK;Cylin Onderwijsgroep B.V.;;;;;;1;;;;1
BZK;D&A Trainingen B.V.;;;;;;1;;;;1
BZK;D&F HRM Services;;;;;1;;;;;1
BZK;D&J Zijderveld V.O.F.;;;;1;;;;;;1
BZK;D.A.B. Special service;;;;;;1;;;;1
BZK;DÃ©hora Consultancy Group B.V.;;;;;;2;;;;2
BZK;Dagelijks Lekker B.V.;;;;1;;;;;;1
BZK;DakAkker;;;;1;;;;;;1
BZK;Dalosy Projecten B.V.;;;;;;1;;;;1
BZK;DAS Nederl. Rechtsbijstand Verzeker.mij. N.V.;;;;1;;;;;;1
BZK;Data Amplified;;;;;;1;;;;1
BZK;Dataland B.V.;;;;2;;1;;;;2
BZK;DBN Vision;;;;;;1;;;;1
BZK;De Academy B.V.;;;;;;1;;;;1
BZK;De Agile Kantoorinrichters;;;;;;1;;;;1
BZK;De Avontuurfabriek Onroerend Goed B.V.;;;;1;;;;;;1
BZK;De Baak Administratie;;;;;;2;;;;2
BZK;De Baak B.V.;2;;;1;;4;;;;4
BZK;De Bakkers B.V.;;;;1;;;;;;1
BZK;De Bel & Co;;;;;;1;;;;1
BZK;De Bengel Eindhoven;;;;1;;;;;;1
BZK;De Beren Arnhem;;;;1;;;;;;1
BZK;De Bistrooh;;;;1;;;;;;1
BZK;De Boeckhorst B.V.;;;4;;;;;;;4
BZK;De Boerinn B.V.;;;;;1;;;;;1
