Nummer;Totaal van;Jaar;Maand;Nationaliteit;Aantal Inbewaringstelling na ID-onderzoek
3;Jaar, Nationaliteit;2016;;Pakistaanse;20
3;Jaar, Nationaliteit;2016;;Palestijnse;10
3;Jaar, Nationaliteit;2016;;Poolse;30
3;Jaar, Nationaliteit;2016;;Roemeense;10
3;Jaar, Nationaliteit;2016;;Russische;20
3;Jaar, Nationaliteit;2016;;Servische;20
3;Jaar, Nationaliteit;2016;;Sierra Leoonse;10
3;Jaar, Nationaliteit;2016;;Soedanese;10
3;Jaar, Nationaliteit;2016;;Somalische;10
3;Jaar, Nationaliteit;2016;;Sri Lankaanse;10
3;Jaar, Nationaliteit;2016;;Surinaamse;60
3;Jaar, Nationaliteit;2016;;Syrische;20
3;Jaar, Nationaliteit;2016;;Tunesische;10
3;Jaar, Nationaliteit;2016;;Turkse;40
3;Jaar, Nationaliteit;2016;;Vietnamese;10
4;Jaar, Maand, Nationaliteit;2016;1;Albanese;10
4;Jaar, Maand, Nationaliteit;2016;1;Algerijnse;10
4;Jaar, Maand, Nationaliteit;2016;1;Eritrese;10
4;Jaar, Maand, Nationaliteit;2016;1;Georgische;10
4;Jaar, Maand, Nationaliteit;2016;1;Iraanse;10
4;Jaar, Maand, Nationaliteit;2016;1;Kosovaarse;10
4;Jaar, Maand, Nationaliteit;2016;1;Marokkaanse;20
4;Jaar, Maand, Nationaliteit;2016;1;Oekraïense;10
4;Jaar, Maand, Nationaliteit;2016;2;Afghaanse;10
4;Jaar, Maand, Nationaliteit;2016;2;Algerijnse;10
4;Jaar, Maand, Nationaliteit;2016;2;Georgische;10
4;Jaar, Maand, Nationaliteit;2016;2;Ghanese;10
4;Jaar, Maand, Nationaliteit;2016;2;Marokkaanse;20
4;Jaar, Maand, Nationaliteit;2016;2;Nigeriaanse;10
4;Jaar, Maand, Nationaliteit;2016;2;Soedanese;10
4;Jaar, Maand, Nationaliteit;2016;2;Syrische;10
4;Jaar, Maand, Nationaliteit;2016;3;Afghaanse;10
4;Jaar, Maand, Nationaliteit;2016;3;Albanese;20
4;Jaar, Maand, Nationaliteit;2016;3;Algerijnse;10
4;Jaar, Maand, Nationaliteit;2016;3;Egyptische;10
4;Jaar, Maand, Nationaliteit;2016;3;Georgische;10
4;Jaar, Maand, Nationaliteit;2016;3;Libische;10
4;Jaar, Maand, Nationaliteit;2016;3;Marokkaanse;20
4;Jaar, Maand, Nationaliteit;2016;3;Nigeriaanse;10
4;Jaar, Maand, Nationaliteit;2016;3;Onbekend;10
4;Jaar, Maand, Nationaliteit;2016;3;Surinaamse;10
4;Jaar, Maand, Nationaliteit;2016;4;Albanese;10
4;Jaar, Maand, Nationaliteit;2016;4;Algerijnse;10
4;Jaar, Maand, Nationaliteit;2016;4;Marokkaanse;10
4;Jaar, Maand, Nationaliteit;2016;4;Nigeriaanse;10
4;Jaar, Maand, Nationaliteit;2016;4;Onbekend;10
4;Jaar, Maand, Nationaliteit;2016;5;Albanese;30
4;Jaar, Maand, Nationaliteit;2016;5;Egyptische;10
4;Jaar, Maand, Nationaliteit;2016;5;Indiase;10
4;Jaar, Maand, Nationaliteit;2016;5;Marokkaanse;10
4;Jaar, Maand, Nationaliteit;2016;5;Surinaamse;10
4;Jaar, Maand, Nationaliteit;2016;5;Turkse;10
4;Jaar, Maand, Nationaliteit;2016;6;Albanese;10
4;Jaar, Maand, Nationaliteit;2016;6;Algerijnse;10
4;Jaar, Maand, Nationaliteit;2016;6;Marokkaanse;20
4;Jaar, Maand, Nationaliteit;2016;6;Nigeriaanse;10
4;Jaar, Maand, Nationaliteit;2016;6;Pakistaanse;10
4;Jaar, Maand, Nationaliteit;2016;7;Albanese;10
4;Jaar, Maand, Nationaliteit;2016;7;Georgische;10
4;Jaar, Maand, Nationaliteit;2016;7;Marokkaanse;20
4;Jaar, Maand, Nationaliteit;2016;7;Surinaamse;10
4;Jaar, Maand, Nationaliteit;2016;8;Afghaanse;10
4;Jaar, Maand, Nationaliteit;2016;8;Albanese;20
4;Jaar, Maand, Nationaliteit;2016;8;Algerijnse;10
4;Jaar, Maand, Nationaliteit;2016;8;Georgische;10
4;Jaar, Maand, Nationaliteit;2016;8;Marokkaanse;30
4;Jaar, Maand, Nationaliteit;2016;8;Onbekend;10
4;Jaar, Maand, Nationaliteit;2016;8;Surinaamse;10
4;Jaar, Maand, Nationaliteit;2016;9;Albanese;10
4;Jaar, Maand, Nationaliteit;2016;9;Algerijnse;10
4;Jaar, Maand, Nationaliteit;2016;9;Marokkaanse;20
4;Jaar, Maand, Nationaliteit;2016;9;Onbekend;10
4;Jaar, Maand, Nationaliteit;2016;9;Surinaamse;10
4;Jaar, Maand, Nationaliteit;2016;10;Albanese;10
4;Jaar, Maand, Nationaliteit;2016;10;Algerijnse;10
4;Jaar, Maand, Nationaliteit;2016;10;Egyptische;10
4;Jaar, Maand, Nationaliteit;2016;10;Georgische;10
4;Jaar, Maand, Nationaliteit;2016;10;Iraakse;10
4;Jaar, Maand, Nationaliteit;2016;10;Marokkaanse;20
4;Jaar, Maand, Nationaliteit;2016;10;Surinaamse;10
4;Jaar, Maand, Nationaliteit;2016;11;Albanese;10
4;Jaar, Maand, Nationaliteit;2016;11;Algerijnse;20
4;Jaar, Maand, Nationaliteit;2016;11;Georgische;10
4;Jaar, Maand, Nationaliteit;2016;11;Marokkaanse;30
4;Jaar, Maand, Nationaliteit;2016;11;Surinaamse;10
4;Jaar, Maand, Nationaliteit;2016;12;Albanese;10
4;Jaar, Maand, Nationaliteit;2016;12;Algerijnse;20
4;Jaar, Maand, Nationaliteit;2016;12;Georgische;10
4;Jaar, Maand, Nationaliteit;2016;12;Libische;10
4;Jaar, Maand, Nationaliteit;2016;12;Marokkaanse;50
