FID,hectomtrng,afstand,wvk_id,wvk_begdat,zijde,hecto_lttr,gdb_geomattr_data,shape
nwb_wegen_hectopunten_2021.51,42,655,37151001,2003-10-01T00:00:00, , ,,POINT (19325 375060)
nwb_wegen_hectopunten_2021.52,41,757,37151001,2003-10-01T00:00:00, , ,,POINT (19394 374985)
nwb_wegen_hectopunten_2021.53,15,31,212393023,2004-03-01T00:00:00, , ,,POINT (106085.83199999854 496704.1649999991)
nwb_wegen_hectopunten_2021.54,105,2,43185001,2004-06-01T00:00:00, , ,,POINT (21989.291000001132 392577.9990000017)
nwb_wegen_hectopunten_2021.55,103,208,43185001,2004-06-01T00:00:00, , ,,POINT (22152 392451)
nwb_wegen_hectopunten_2021.56,104,101,43185001,2004-06-01T00:00:00, , ,,POINT (22068 392517)
nwb_wegen_hectopunten_2021.57,1140,110,229497007,2004-05-01T00:00:00, , ,,POINT (114938.82800000161 548405.3189999983)
nwb_wegen_hectopunten_2021.58,1138,310,229497007,2004-05-01T00:00:00, , ,,POINT (115003.89400000125 548216.3790000007)
nwb_wegen_hectopunten_2021.59,1136,511,229497007,2004-05-01T00:00:00, , ,,POINT (115068.16000000015 548026.0190000013)
nwb_wegen_hectopunten_2021.60,1141,12,229497007,2004-05-01T00:00:00, , ,,POINT (114906.84699999914 548498.4219999984)
nwb_wegen_hectopunten_2021.61,1139,211,229497007,2004-05-01T00:00:00, , ,,POINT (114970.99399999902 548310.0170000009)
nwb_wegen_hectopunten_2021.62,1137,409,229497007,2004-05-01T00:00:00, , ,,POINT (115035.8590000011 548122.4219999984)
nwb_wegen_hectopunten_2021.63,1135,612,229497007,2004-05-01T00:00:00, , ,,POINT (115100.8040000014 547930.5879999995)
nwb_wegen_hectopunten_2021.64,217,899,226437017,2004-05-01T00:00:00, , ,,POINT (113474.07800000161 519776.69999999925)
nwb_wegen_hectopunten_2021.65,216,799,226437017,2004-05-01T00:00:00, , ,,POINT (113439.4140000008 519682.4120000005)
nwb_wegen_hectopunten_2021.66,214,600,226437017,2004-05-01T00:00:00, , ,,POINT (113371.05299999937 519495.4539999999)
nwb_wegen_hectopunten_2021.67,212,399,226437017,2004-05-01T00:00:00, , ,,POINT (113300.61400000006 519307.0949999988)
nwb_wegen_hectopunten_2021.68,210,199,226437017,2004-05-01T00:00:00, , ,,POINT (113231.50800000131 519119.88699999824)
nwb_wegen_hectopunten_2021.69,218,999,226437017,2004-05-01T00:00:00, , ,,POINT (113508.66250000149 519870.4888000004)
nwb_wegen_hectopunten_2021.70,215,698,226437017,2004-05-01T00:00:00, , ,,POINT (113404.69999999925 519588.14499999955)
nwb_wegen_hectopunten_2021.71,213,499,226437017,2004-05-01T00:00:00, , ,,POINT (113336.16299999878 519400.9149999991)
nwb_wegen_hectopunten_2021.72,211,299,226437017,2004-05-01T00:00:00, , ,,POINT (113266.2809999995 519213.88899999857)
nwb_wegen_hectopunten_2021.73,209,99,226437017,2004-05-01T00:00:00, , ,,POINT (113197.4149999991 519025.9230000004)
nwb_wegen_hectopunten_2021.74,1188,87,226504011,2004-05-01T00:00:00, , ,,POINT (113354.60000000149 552553.9470000006)
nwb_wegen_hectopunten_2021.75,83,748,121182001,2004-04-01T00:00:00, , ,,POINT (61253 391284)
nwb_wegen_hectopunten_2021.76,80,464,121182001,2004-04-01T00:00:00, , ,,POINT (60970 391308)
nwb_wegen_hectopunten_2021.77,78,273,121182001,2004-04-01T00:00:00, , ,,POINT (60780 391325)
nwb_wegen_hectopunten_2021.78,84,843,121182001,2004-04-01T00:00:00, , ,,POINT (61348 391276)
nwb_wegen_hectopunten_2021.79,82,653,121182001,2004-04-01T00:00:00, , ,,POINT (61159 391292)
nwb_wegen_hectopunten_2021.80,81,558,121182001,2004-04-01T00:00:00, , ,,POINT (61064 391300)
nwb_wegen_hectopunten_2021.81,79,368,121182001,2004-04-01T00:00:00, , ,,POINT (60875 391316)
nwb_wegen_hectopunten_2021.82,77,179,121182001,2004-04-01T00:00:00, , ,,POINT (60686 391333)
nwb_wegen_hectopunten_2021.83,76,83,121182001,2004-04-01T00:00:00, , ,,POINT (60591 391341)
nwb_wegen_hectopunten_2021.84,85,24,122182001,2004-04-01T00:00:00, , ,,POINT (61439 391268)
nwb_wegen_hectopunten_2021.85,136,152,500380010,2004-08-01T00:00:00, , ,,POINT (250565.11499999836 489943.2529999986)
nwb_wegen_hectopunten_2021.86,137,52,500380010,2004-08-01T00:00:00, , ,,POINT (250517.09540000185 490031.09369999915)
nwb_wegen_hectopunten_2021.87,123,14,502377014,2004-08-01T00:00:00, , ,,POINT (251406.7349999994 488972.6959999986)
nwb_wegen_hectopunten_2021.88,121,72,502377017,2004-08-01T00:00:00, , ,,POINT (251532.94399999827 488816.88699999824)
nwb_wegen_hectopunten_2021.89,120,180,502377017,2004-08-01T00:00:00, , ,,POINT (251621.62200000137 488756.0850000009)
nwb_wegen_hectopunten_2021.90,126,53,502378036,2004-08-01T00:00:00, , ,,POINT (251251.09699999914 489232.22399999946)
nwb_wegen_hectopunten_2021.91,98,167,506374001,2004-08-01T00:00:00, , ,,POINT (253307.29100000113 487416.3420000002)
nwb_wegen_hectopunten_2021.92,94,567,506374001,2004-08-01T00:00:00, , ,,POINT (253706.9600000009 487402.4079999998)
nwb_wegen_hectopunten_2021.93,93,667,506374001,2004-08-01T00:00:00, , ,,POINT (253805.5549999997 487389.2589999996)
nwb_wegen_hectopunten_2021.94,97,267,506374001,2004-08-01T00:00:00, , ,,POINT (253407.1719999984 487405.7670000009)
nwb_wegen_hectopunten_2021.95,95,468,506374001,2004-08-01T00:00:00, , ,,POINT (253607.6649999991 487406.2820000015)
nwb_wegen_hectopunten_2021.96,96,367,506374001,2004-08-01T00:00:00, , ,,POINT (253506.78599999845 487404)
nwb_wegen_hectopunten_2021.97,99,67,506374001,2004-08-01T00:00:00, , ,,POINT (253211.68400000036 487445.05700000003)
nwb_wegen_hectopunten_2021.98,130,42,501379025,2004-08-01T00:00:00, , ,,POINT (250991.50299999863 489529.43299999833)
nwb_wegen_hectopunten_2021.99,129,142,501379025,2004-08-01T00:00:00, , ,,POINT (251067.96200000122 489464.0379999988)
nwb_wegen_hectopunten_2021.100,127,338,501379025,2004-08-01T00:00:00, , ,,POINT (251198.4226000011 489318.0716999993)
nwb_wegen_hectopunten_2021.101,128,241,501379025,2004-08-01T00:00:00, , ,,POINT (251135.80700000003 489392.1240000017)
nwb_wegen_hectopunten_2021.102,111,5,504376007,2004-08-01T00:00:00, ,o,,POINT (252378.9609999992 488282.02899999917)
nwb_wegen_hectopunten_2021.103,35,199,515368003,2004-08-01T00:00:00, ,o,,POINT (257978.375 483958.4389999993)
nwb_wegen_hectopunten_2021.104,34,299,515368003,2004-08-01T00:00:00, ,o,,POINT (258073.38800000027 483927.41899999976)
nwb_wegen_hectopunten_2021.105,36,99,515368003,2004-08-01T00:00:00, ,o,,POINT (257885.69799999893 483995.90300000086)
nwb_wegen_hectopunten_2021.106,102,38,505375006,2004-08-01T00:00:00, , ,,POINT (252970.3209999986 487622.3590000011)
nwb_wegen_hectopunten_2021.107,83,119,508373007,2004-08-01T00:00:00, , ,,POINT (254316.5450000018 486607.3599999994)
nwb_wegen_hectopunten_2021.108,84,19,508373007,2004-08-01T00:00:00, , ,,POINT (254277.04100000113 486699.2670000009)
nwb_wegen_hectopunten_2021.109,59,12,462395008,2004-08-01T00:00:00, , ,,POINT (231244.29100000113 497650.37099999934)
nwb_wegen_hectopunten_2021.110,140,193,500380007,2004-08-01T00:00:00, , ,,POINT (250374.05050000176 490294.3616999984)
nwb_wegen_hectopunten_2021.111,139,293,500380007,2004-08-01T00:00:00, , ,,POINT (250421.34800000116 490206.35500000045)
nwb_wegen_hectopunten_2021.112,141,94,500380007,2004-08-01T00:00:00, , ,,POINT (250327.4200000018 490381.90300000086)
nwb_wegen_hectopunten_2021.113,138,393,500380007,2004-08-01T00:00:00, , ,,POINT (250468.9919999987 490118.07400000095)
nwb_wegen_hectopunten_2021.114,9,135,451402001,2004-07-01T00:00:00, , ,,POINT (226081 501154)
nwb_wegen_hectopunten_2021.115,8,35,451402001,2004-07-01T00:00:00, , ,,POINT (225982 501147)
nwb_wegen_hectopunten_2021.116,70,730,387454004,2004-07-01T00:00:00, , ,,POINT (193962.34299999848 527776.8759999983)
nwb_wegen_hectopunten_2021.117,68,529,387454004,2004-07-01T00:00:00, , ,,POINT (193792.4050000012 527672.2650000006)
nwb_wegen_hectopunten_2021.118,71,829,387454004,2004-07-01T00:00:00, , ,,POINT (194055.0309999995 527813.1730000004)
nwb_wegen_hectopunten_2021.119,72,929,387454004,2004-07-01T00:00:00, , ,,POINT (194146.83700000122 527852.4189999998)
nwb_wegen_hectopunten_2021.120,63,33,387454004,2004-07-01T00:00:00, , ,,POINT (193574.95800000057 527233.3929999992)
nwb_wegen_hectopunten_2021.121,64,130,387454004,2004-07-01T00:00:00, , ,,POINT (193607.14400000125 527324.8539999984)
nwb_wegen_hectopunten_2021.122,73,1029,387454004,2004-07-01T00:00:00, , ,,POINT (194235.83799999952 527897.1669999994)
nwb_wegen_hectopunten_2021.123,66,330,387454004,2004-07-01T00:00:00, , ,,POINT (193675.73699999973 527512.5819999985)
nwb_wegen_hectopunten_2021.124,65,230,387454004,2004-07-01T00:00:00, , ,,POINT (193640.34200000018 527419.1889999993)
nwb_wegen_hectopunten_2021.125,69,629,387454004,2004-07-01T00:00:00, , ,,POINT (193872.26900000125 527732.6739999987)
nwb_wegen_hectopunten_2021.126,67,430,387454004,2004-07-01T00:00:00, , ,,POINT (193726.01399999857 527598.4979999997)
nwb_wegen_hectopunten_2021.127,225,453,390440008,2004-07-01T00:00:00, ,z,,POINT (195418.5639999993 520019.618999999)
nwb_wegen_hectopunten_2021.128,227,254,390440008,2004-07-01T00:00:00, ,z,,POINT (195254.11100000143 520131.41699999943)
nwb_wegen_hectopunten_2021.129,228,154,390440008,2004-07-01T00:00:00, ,z,,POINT (195171.0700000003 520187.59600000083)
nwb_wegen_hectopunten_2021.130,226,356,390440008,2004-07-01T00:00:00, ,z,,POINT (195337.91099999845 520074.05900000036)
nwb_wegen_hectopunten_2021.131,224,555,390440008,2004-07-01T00:00:00, ,z,,POINT (195502.89499999955 519961.6469999999)
nwb_wegen_hectopunten_2021.132,229,54,390440008,2004-07-01T00:00:00, ,z,,POINT (195088.4910000004 520243.6160000004)
nwb_wegen_hectopunten_2021.133,18,276,453401003,2004-07-01T00:00:00, , ,,POINT (226874.02299999818 500780.22399999946)
nwb_wegen_hectopunten_2021.134,16,75,453401003,2004-07-01T00:00:00, , ,,POINT (226682.83300000057 500841.8520000018)
nwb_wegen_hectopunten_2021.135,17,175,453401003,2004-07-01T00:00:00, , ,,POINT (226777.59200000018 500811.18499999866)
nwb_wegen_hectopunten_2021.136,58,37,458396003,2004-07-01T00:00:00, , ,,POINT (229328.12099999934 498116.45699999854)
nwb_wegen_hectopunten_2021.137,50,76,518374003,2005-01-01T00:00:00, , ,,POINT (259279.9450000003 487032.83300000057)
nwb_wegen_hectopunten_2021.138,182,251,226344018,2004-11-01T00:00:00, , ,,POINT (113220.96400000155 472289.1339999996)
nwb_wegen_hectopunten_2021.139,180,52,226344018,2004-11-01T00:00:00, , ,,POINT (113089.93499999866 472140.0760000013)
nwb_wegen_hectopunten_2021.140,181,151,226344018,2004-11-01T00:00:00, , ,,POINT (113159.33999999985 472211.125)
nwb_wegen_hectopunten_2021.141,18,517,473387015,2004-09-01T00:00:00, , ,,POINT (237230.7580000013 493240.0150000006)
nwb_wegen_hectopunten_2021.142,20,317,473387015,2004-09-01T00:00:00, , ,,POINT (237091.93100000173 493383.80999999866)
nwb_wegen_hectopunten_2021.143,16,717,473387015,2004-09-01T00:00:00, , ,,POINT (237338.15700000152 493071.6860000007)
nwb_wegen_hectopunten_2021.144,23,17,473387015,2004-09-01T00:00:00, , ,,POINT (236869.23099999875 493583.59899999946)
nwb_wegen_hectopunten_2021.145,21,216,473387015,2004-09-01T00:00:00, , ,,POINT (237014.02800000086 493446.7670000009)
nwb_wegen_hectopunten_2021.146,13,1016,473387015,2004-09-01T00:00:00, , ,,POINT (237438.4200000018 492790.28500000015)
nwb_wegen_hectopunten_2021.147,15,816,473387015,2004-09-01T00:00:00, , ,,POINT (237378.08900000155 492981.0159999989)
nwb_wegen_hectopunten_2021.148,17,616,473387015,2004-09-01T00:00:00, , ,,POINT (237288.99460000172 493159.6757000014)
nwb_wegen_hectopunten_2021.149,14,916,473387015,2004-09-01T00:00:00, , ,,POINT (237408.71499999985 492885.7410000004)
nwb_wegen_hectopunten_2021.150,22,115,473387015,2004-09-01T00:00:00, , ,,POINT (236936.94399999827 493512.0560000017)
nwb_wegen_hectopunten_2021.151,19,417,473387015,2004-09-01T00:00:00, , ,,POINT (237166.2509999983 493315.64499999955)
nwb_wegen_hectopunten_2021.152,18,218,474376006,2004-09-01T00:00:00, , ,,POINT (237121.27800000086 488529.85500000045)
nwb_wegen_hectopunten_2021.153,22,617,474376006,2004-09-01T00:00:00, , ,,POINT (237127 488928.69200000167)
nwb_wegen_hectopunten_2021.154,19,318,474376006,2004-09-01T00:00:00, , ,,POINT (237123.83900000155 488629.7030000016)
nwb_wegen_hectopunten_2021.155,20,418,474376006,2004-09-01T00:00:00, , ,,POINT (237126.3990000002 488729.5689999983)
nwb_wegen_hectopunten_2021.156,17,117,474376006,2004-09-01T00:00:00, , ,,POINT (237118.69999999925 488429.29399999976)
nwb_wegen_hectopunten_2021.157,23,717,474376006,2004-09-01T00:00:00, , ,,POINT (237127.6649999991 489029.22300000116)
nwb_wegen_hectopunten_2021.158,21,517,474376006,2004-09-01T00:00:00, , ,,POINT (237127 488828.8110000007)
nwb_wegen_hectopunten_2021.159,16,16,474376006,2004-09-01T00:00:00, , ,,POINT (237116.31500000134 488328.0850000009)
nwb_wegen_hectopunten_2021.160,513,146,488368016,2004-09-01T00:00:00, ,o,,POINT (244482.31500000134 483963.0320000015)
nwb_wegen_hectopunten_2021.161,512,39,488368016,2004-09-01T00:00:00, ,o,,POINT (244388.1240000017 484013.38699999824)
nwb_wegen_hectopunten_2021.162,38,202,494336003,2004-09-01T00:00:00, , ,,POINT (247199.37099999934 468004.9050000012)
nwb_wegen_hectopunten_2021.163,39,102,494336003,2004-09-01T00:00:00, , ,,POINT (247212.0309999995 468104.02699999884)
nwb_wegen_hectopunten_2021.164,37,302,494336003,2004-09-01T00:00:00, , ,,POINT (247207.56899999827 467905.69000000134)
nwb_wegen_hectopunten_2021.165,40,2,494336003,2004-09-01T00:00:00, , ,,POINT (247224.74799999967 468203.03599999845)
nwb_wegen_hectopunten_2021.166,35,502,494336003,2004-09-01T00:00:00, , ,,POINT (247246.5089999996 467709.2320000008)
nwb_wegen_hectopunten_2021.167,36,402,494336003,2004-09-01T00:00:00, , ,,POINT (247226.47300000116 467806.95600000024)
nwb_wegen_hectopunten_2021.168,278,171,407440009,2004-09-01T00:00:00, , ,,POINT (203924.8839999996 520177.0069999993)
nwb_wegen_hectopunten_2021.169,279,71,407440009,2004-09-01T00:00:00, , ,,POINT (203829.8139999993 520143.686999999)
nwb_wegen_hectopunten_2021.170,277,270,407440009,2004-09-01T00:00:00, , ,,POINT (204018.2589999996 520209.0859999992)
nwb_wegen_hectopunten_2021.171,64,9,468384005,2004-09-01T00:00:00, , ,,POINT (234414.85700000077 492355.1259999983)
nwb_wegen_hectopunten_2021.172,149,179,433423003,2004-09-01T00:00:00, , ,,POINT (217004.51999999955 511929.8359999992)
nwb_wegen_hectopunten_2021.173,148,80,433423003,2004-09-01T00:00:00, , ,,POINT (216906.09600000083 511918.13699999824)
nwb_wegen_hectopunten_2021.174,151,380,433423003,2004-09-01T00:00:00, , ,,POINT (217203.63800000027 511951.7509999983)
nwb_wegen_hectopunten_2021.175,156,880,433423003,2004-09-01T00:00:00, , ,,POINT (217699.8289999999 512011.44999999925)
nwb_wegen_hectopunten_2021.176,154,681,433423003,2004-09-01T00:00:00, , ,,POINT (217502.06500000134 511989.03599999845)
nwb_wegen_hectopunten_2021.177,152,480,433423003,2004-09-01T00:00:00, , ,,POINT (217303.14299999923 511964.42599999905)
nwb_wegen_hectopunten_2021.178,155,783,433423003,2004-09-01T00:00:00, , ,,POINT (217603.5859999992 512000.3139999993)
nwb_wegen_hectopunten_2021.179,153,581,433423003,2004-09-01T00:00:00, , ,,POINT (217403.48999999836 511976.563000001)
nwb_wegen_hectopunten_2021.180,157,981,433423003,2004-09-01T00:00:00, , ,,POINT (217800.4299999997 512022.5949999988)
nwb_wegen_hectopunten_2021.181,150,282,433423003,2004-09-01T00:00:00, , ,,POINT (217106.16899999976 511941.0390000008)
nwb_wegen_hectopunten_2021.182,158,1081,433423003,2004-09-01T00:00:00, , ,,POINT (217900.00400000066 512033.4059999995)
nwb_wegen_hectopunten_2021.183,156,602,434423004,2004-09-01T00:00:00, ,o,,POINT (217701.9759999998 511999.54300000146)
nwb_wegen_hectopunten_2021.184,154,403,434423004,2004-09-01T00:00:00, ,o,,POINT (217504.22199999914 511975.8770000003)
nwb_wegen_hectopunten_2021.185,155,503,434423004,2004-09-01T00:00:00, ,o,,POINT (217603.62799999863 511988.125)
nwb_wegen_hectopunten_2021.186,151,102,434423004,2004-09-01T00:00:00, ,o,,POINT (217204.8660000004 511940.9829999991)
nwb_wegen_hectopunten_2021.187,150,5,434423004,2004-09-01T00:00:00, ,o,,POINT (217109.43200000003 511928.6039999984)
nwb_wegen_hectopunten_2021.188,157,703,434423004,2004-09-01T00:00:00, ,o,,POINT (217802.44700000063 512009.8049999997)
nwb_wegen_hectopunten_2021.189,152,202,434423004,2004-09-01T00:00:00, ,o,,POINT (217304.17810000107 511951.73750000075)
nwb_wegen_hectopunten_2021.190,153,305,434423004,2004-09-01T00:00:00, ,o,,POINT (217406.75499999896 511965.2509999983)
nwb_wegen_hectopunten_2021.191,53,125,520355003,2004-09-01T00:00:00, , ,,POINT (260214.5940000005 477627.7019999996)
nwb_wegen_hectopunten_2021.192,55,325,520355003,2004-09-01T00:00:00, , ,,POINT (260232.50499999896 477826.6710000001)
nwb_wegen_hectopunten_2021.193,52,25,520355003,2004-09-01T00:00:00, , ,,POINT (260205.96799999848 477527.92599999905)
nwb_wegen_hectopunten_2021.194,54,224,520355003,2004-09-01T00:00:00, , ,,POINT (260223 477726)
nwb_wegen_hectopunten_2021.195,47,204,529364006,2004-09-01T00:00:00, , ,,POINT (264873.8830000013 482026.84600000083)
nwb_wegen_hectopunten_2021.196,45,3,529364006,2004-09-01T00:00:00, , ,,POINT (264682.29199999943 482086.9759999998)
nwb_wegen_hectopunten_2021.197,46,103,529364006,2004-09-01T00:00:00, , ,,POINT (264777.7520000003 482057.23600000143)
nwb_wegen_hectopunten_2021.198,49,400,529364006,2004-09-01T00:00:00, , ,,POINT (265060.1779999994 481967.94099999964)
nwb_wegen_hectopunten_2021.199,48,304,529364006,2004-09-01T00:00:00, , ,,POINT (264969.28599999845 481996.91699999943)
nwb_wegen_hectopunten_2021.200,651,284,428377058,2004-09-01T00:00:00, , ,,POINT (214381.81799999997 489122.48000000045)
nwb_wegen_hectopunten_2021.201,649,83,428377058,2004-09-01T00:00:00, , ,,POINT (214314.75600000098 488933.1070000008)
nwb_wegen_hectopunten_2021.202,650,187,428377058,2004-09-01T00:00:00, , ,,POINT (214349.8350000009 489031.09899999946)
nwb_wegen_hectopunten_2021.203,138,281,431423021,2004-09-01T00:00:00, , ,,POINT (215909.1860000007 511953.67599999905)
nwb_wegen_hectopunten_2021.204,136,79,431423021,2004-09-01T00:00:00, , ,,POINT (215708.13699999824 511966.91800000146)
nwb_wegen_hectopunten_2021.205,137,179,431423021,2004-09-01T00:00:00, , ,,POINT (215807.59899999946 511960.22399999946)
nwb_wegen_hectopunten_2021.206,39,52,454356002,2004-09-01T00:00:00, ,z,,POINT (227062.9246999994 478256.6933999993)
nwb_wegen_hectopunten_2021.207,40,151,454356002,2004-09-01T00:00:00, ,z,,POINT (227133.5799999982 478324.83300000057)
nwb_wegen_hectopunten_2021.208,41,254,454356002,2004-09-01T00:00:00, ,z,,POINT (227207.83529999852 478395.77959999815)
nwb_wegen_hectopunten_2021.209,51,234,455357001,2004-09-01T00:00:00, ,z,,POINT (227928.83799999952 479087.16000000015)
nwb_wegen_hectopunten_2021.210,50,133,455357001,2004-09-01T00:00:00, ,z,,POINT (227856.1649999991 479017.438000001)
nwb_wegen_hectopunten_2021.211,49,32,455357001,2004-09-01T00:00:00, ,z,,POINT (227782.38699999824 478947.3530000001)
nwb_wegen_hectopunten_2021.212,30,161,485355001,2004-09-01T00:00:00, , ,,POINT (242940.3999999985 477586.50400000066)
nwb_wegen_hectopunten_2021.213,29,262,485355001,2004-09-01T00:00:00, , ,,POINT (243016.00499999896 477520.59699999914)
nwb_wegen_hectopunten_2021.214,31,61,485355001,2004-09-01T00:00:00, , ,,POINT (242875.0009999983 477662.5700000003)
nwb_wegen_hectopunten_2021.215,522,1,490366009,2004-09-01T00:00:00, ,o,,POINT (245132.88500000164 483348.1030000001)
nwb_wegen_hectopunten_2021.216,11,186,492366004,2004-09-01T00:00:00, , ,,POINT (246487.3590000011 483623.79300000146)
nwb_wegen_hectopunten_2021.217,12,285,492366004,2004-09-01T00:00:00, , ,,POINT (246508.41899999976 483720.9919999987)
nwb_wegen_hectopunten_2021.218,13,387,492366004,2004-09-01T00:00:00, , ,,POINT (246552.02800000086 483811.43200000003)
nwb_wegen_hectopunten_2021.219,10,85,492366004,2004-09-01T00:00:00, , ,,POINT (246456.69700000063 483528.87099999934)
nwb_wegen_hectopunten_2021.220,116,83,506380003,2004-09-01T00:00:00, , ,,POINT (253134.7809999995 490089.9059999995)
nwb_wegen_hectopunten_2021.221,117,182,506380003,2004-09-01T00:00:00, , ,,POINT (253210.02840000018 490154.5164999999)
