FID,omschrij_3,opmerking,code,ngd_mv,ngd_lat,bag_dp_mv,bag_dp_lat,se_anno_cad_data,gdb_geomattr_data,shape
vakindeling_historie.96,Stortvak,KF Maasgeul,B2b,0,0,0,0,,,"POLYGON ((573365.0826000003 5763220.891000001, 573689.6480999999 5762840.5526, 573309.2451999998 5762516.0627, 572984.6797000002 5762896.4011, 573365.0826000003 5763220.891000001))"
vakindeling_historie.97,Stortvak,KF Maasgeul,B2d,0,0,0,0,,,"POLYGON ((572660.3095000004 5763276.510600001, 572984.6797000002 5762896.4011, 572604.0461999997 5762571.714400001, 572279.6305 5762951.7838, 572660.3095000004 5763276.510600001))"
vakindeling_historie.98,Stortvak,KF Maasgeul,B4d,0,0,0,0,,,"POLYGON ((574181.7396 5764574.3211, 574506.1294 5764194.2226, 574125.7265999997 5763869.7327, 573801.3373999996 5764249.830399999, 574181.7396 5764574.3211))"
vakindeling_historie.99,Stortvak,KF Maasgeul,A3b,0,0,0,0,,,"POLYGON ((574774.8913000003 5763109.084799999, 574938.7010000004 5762917.1435, 574918.9473000001 5762899.2684, 574897.0514000002 5762879.4549, 574846.7377000004 5762837.9789, 574789.4238 5762820.466399999, 574732.9250999996 5762800.9802, 574653.6767999995 5762724.4824, 574592.6793999998 5762660.4625, 574562.4392999997 5762627.6117, 574544.6525999997 5762608.6426, 574394.4884000001 5762784.594900001, 574774.8913000003 5763109.084799999))"
vakindeling_historie.100,Stortvak,KF Maasgeul,E2b,0,0,0,0,,,"POLYGON ((572178.8092 5766151.0009, 572503.3914999999 5765770.676899999, 572122.9914999995 5765446.183700001, 571798.4090999998 5765826.5077, 572178.8092 5766151.0009))"
vakindeling_historie.101,Stortvak,KF Maasgeul,C3a,0,0,0,0,,,"POLYGON ((573152.3617000002 5765010.256899999, 573476.7550999997 5764630.1543000005, 573096.3529000003 5764305.6636, 572771.9611 5764685.7643, 573152.3617000002 5765010.256899999))"
vakindeling_historie.102,Stortvak,KF Maasgeul,A2d,0,0,0,0,,,"POLYGON ((573309.2451999998 5762516.0627, 573633.8107000003 5762135.724400001, 573254.2205999997 5761811.9278, 572928.6578000002 5762191.4154, 573309.2451999998 5762516.0627))"
vakindeling_historie.103,Stortvak,KF Maasgeul,A1c,0,0,0,0,,,"POLYGON ((572873.8175999997 5761487.4377999995, 573183.7562999995 5761124.6603999995, 573166.3726000004 5761117.473999999, 573080.5003000004 5761085.4889, 572983.7537000002 5761053.4911, 572790.1448999997 5761416.0637, 572873.8175999997 5761487.4377999995))"
vakindeling_historie.104,Stortvak,KF Maasgeul,E1a,0,0,0,0,,,"POLYGON ((571093.9042999996 5765882.3452, 571418.2719 5765502.238700001, 571037.8718999997 5765177.7456, 570713.5049999999 5765557.851199999, 571093.9042999996 5765882.3452))"
vakindeling_historie.105,Stortvak,KF Maasgeul,E1d,0,0,0,0,,,"POLYGON ((570713.5049999999 5765557.851199999, 571037.8718999997 5765177.7456, 570861.6968 5765027.4627, 570620.7341999998 5765478.714500001, 570713.5049999999 5765557.851199999))"
vakindeling_historie.106,Stortvak,KF Maasgeul,E2c,0,0,0,0,,,"POLYGON ((571798.4090999998 5765826.5077, 572122.9914999995 5765446.183700001, 571742.8373999996 5765121.9004, 571418.2719 5765502.238700001, 571798.4090999998 5765826.5077))"
vakindeling_historie.107,Stortvak,KF Maasgeul,E3c,0,0,0,0,,,"POLYGON ((572559.2092000004 5766475.494100001, 572883.7915000003 5766095.1701, 572503.3914999999 5765770.676899999, 572178.8092 5766151.0009, 572559.2092000004 5766475.494100001))"
vakindeling_historie.108,Stortvak,KF Maasgeul,D4c,0,0,0,0,,,"POLYGON ((573968.8627000004 5766363.9575, 574293.4627 5765983.648600001, 573913.3565999996 5765659.407299999, 573588.7927999999 5766039.7469999995, 573968.8627000004 5766363.9575))"
vakindeling_historie.109,Stortvak,KF Maasgeul,C4d,0,0,0,0,,,"POLYGON ((573532.7622999996 5765334.749399999, 573857.1573000001 5764954.645, 573476.7550999997 5764630.1543000005, 573152.3617000002 5765010.256899999, 573532.7622999996 5765334.749399999))"
vakindeling_historie.110,Stortvak,KF Maasgeul,B1a,0,0,0,0,,,"POLYGON ((572280.0672000004 5762952.156300001, 572604.0461999997 5762571.714400001, 572307.9259000001 5762319.119000001, 572066.9622 5762770.373500001, 572280.0672000004 5762952.156300001))"
vakindeling_historie.111,Stortvak,KF Maasgeul,B4b,0,0,0,0,,,"POLYGON ((574886.6705 5764518.830399999, 575211.2342999997 5764138.490599999, 574830.7117999997 5763813.898600001, 574506.1294 5764194.2226, 574886.6705 5764518.830399999))"
vakindeling_historie.112,Stortvak,KF Maasgeul,B4c,0,0,0,0,,,"POLYGON ((574506.1294 5764194.2226, 574830.7117999997 5763813.898600001, 574450.3088999996 5763489.4088, 574125.7265999997 5763869.7327, 574506.1294 5764194.2226))"
vakindeling_historie.113,Stortvak,KF Maasgeul,A3a,0,0,0,0,,,"POLYGON ((574450.3088999996 5763489.4088, 574774.8913000003 5763109.084799999, 574394.4884000001 5762784.594900001, 574069.9061000003 5763164.9189, 574450.3088999996 5763489.4088))"
vakindeling_historie.114,Stortvak,KF Maasgeul,E4a,0,0,0,0,,,"POLYGON ((573375.8492 5767828.9244, 573700.2555 5767448.842499999, 573319.8554999996 5767124.349199999, 572995.4499000004 5767504.430299999, 573375.8492 5767828.9244))"
vakindeling_historie.115,Stortvak,KF Maasgeul,E4d,0,0,0,0,,,"POLYGON ((572995.4499000004 5767504.430299999, 573319.8554999996 5767124.349199999, 572939.8585000001 5766800.199899999, 572615.4897999996 5767180.311000001, 572995.4499000004 5767504.430299999))"
vakindeling_historie.116,Stortvak,KF Maasgeul,E5a,0,0,0,0,,,"POLYGON ((574136.4195999997 5768477.717599999, 574460.8311999999 5768097.6373, 574080.6556000002 5767773.3356, 573756.2485999996 5768153.418400001, 574136.4195999997 5768477.717599999))"
vakindeling_historie.117,Stortvak,KF Maasgeul,D2a,0,0,0,0,,,"POLYGON ((572503.3914999999 5765770.676899999, 572827.7794000003 5765390.580800001, 572447.3788000001 5765066.088300001, 572122.9914999995 5765446.183700001, 572503.3914999999 5765770.676899999))"
vakindeling_historie.118,Stortvak,KF Maasgeul,D3a,0,0,0,0,,,"POLYGON ((573264.4223999996 5766419.860200001, 573588.7927999999 5766039.7469999995, 573208.1798999999 5765715.0734, 572883.7915000003 5766095.1701, 573264.4223999996 5766419.860200001))"
vakindeling_historie.119,Stortvak,KF Maasgeul,D5d,0,0,0,0,,,"POLYGON ((574405.2555999998 5767393.026699999, 574729.6639 5767012.942600001, 574349.2632999998 5766688.449999999, 574024.8556000004 5767068.533600001, 574405.2555999998 5767393.026699999))"
vakindeling_historie.120,Stortvak,KF Maasgeul,C1b,0,0,0,0,,,"POLYGON ((571955.0187999997 5763332.082699999, 572279.6305 5762951.7838, 572066.9622 5762770.373500001, 571825.8525999999 5763221.9013, 571955.0187999997 5763332.082699999))"
vakindeling_historie.121,Stortvak,KF Maasgeul,C2b,0,0,0,0,,,"POLYGON ((572716.1462000003 5763981.3396000005, 573040.7116999999 5763601.0013, 572660.3095000004 5763276.510600001, 572335.744 5763656.848999999, 572716.1462000003 5763981.3396000005))"
vakindeling_historie.122,Stortvak,KF Maasgeul,C4b,0,0,0,0,,,"POLYGON ((574237.7346999999 5765279.2852, 574562.2984999996 5764898.9454, 574181.7396 5764574.3211, 573857.1573000001 5764954.645, 574237.7346999999 5765279.2852))"
vakindeling_historie.123,Stortvak,Vak,106,0,0,0,0,,,"POLYGON ((575855.2366000004 5778416.397500001, 575864.8272000002 5778918.4838, 576366.9135999996 5778911.8741, 576357.3135000002 5778406.907299999, 575855.2366000004 5778416.397500001))"
vakindeling_historie.124,Stortvak,Vak,107,0,0,0,0,,,"POLYGON ((576357.3135000002 5778406.907299999, 576366.9135999996 5778911.8741, 576868.9999000002 5778902.3839, 576859.3896000003 5778397.418099999, 576357.3135000002 5778406.907299999))"
vakindeling_historie.125,Stortvak,Vak,108,0,0,0,0,,,"POLYGON ((576859.3896000003 5778397.418099999, 576868.9999000002 5778902.3839, 577371.0861 5778886.683700001, 577361.4758000001 5778381.717800001, 576859.3896000003 5778397.418099999))"
vakindeling_historie.126,Stortvak,Vak,109,0,0,0,0,,,"POLYGON ((576849.8491000002 5777892.441, 576859.3896000003 5778397.418099999, 577361.4758000001 5778381.717800001, 577351.9364 5777876.7509, 576849.8491000002 5777892.441))"
vakindeling_historie.127,Stortvak,Vak,110,0,0,0,0,,,"POLYGON ((576840.2992000002 5777387.4649, 576849.8491000002 5777892.441, 577351.9364 5777876.7509, 577342.3854999999 5777371.7851, 576840.2992000002 5777387.4649))"
vakindeling_historie.128,Stortvak,Vak,111,0,0,0,0,,,"POLYGON ((576830.7494999999 5776882.499, 576840.2992000002 5777387.4649, 577342.3854999999 5777371.7851, 577332.8356999997 5776866.8193, 576830.7494999999 5776882.499))"
vakindeling_historie.129,Stortvak,Vak,112,0,0,0,0,,,"POLYGON ((576821.2099000001 5776377.5229, 576830.7494999999 5776882.499, 577332.8356999997 5776866.8193, 577323.2961999997 5776361.852399999, 576821.2099000001 5776377.5229))"
vakindeling_historie.130,Stortvak,Vak,25,0,0,0,0,,,"POLYGON ((573344.8377 5778463.9779, 573335.2750000004 5777958.9813, 572833.2167999996 5777968.481799999, 572842.7795000002 5778473.477399999, 573344.8377 5778463.9779))"
vakindeling_historie.131,Stortvak,Vak,26,0,0,0,0,,,"POLYGON ((573846.8970999997 5778454.477499999, 573837.3965999996 5777949.481799999, 573335.2750000004 5777958.9813, 573344.8377 5778463.9779, 573846.8970999997 5778454.477499999))"
vakindeling_historie.132,Stortvak,Vak,27,0,0,0,0,,,"POLYGON ((574349.0177999996 5778444.978, 574339.4557999996 5777939.9814, 573837.3965999996 5777949.481799999, 573846.8970999997 5778454.477499999, 574349.0177999996 5778444.978))"
vakindeling_historie.133,Stortvak,Vak,28,0,0,0,0,,,"POLYGON ((574851.0771000003 5778435.477499999, 574841.5142000001 5777930.481899999, 574339.4557999996 5777939.9814, 574349.0177999996 5778444.978, 574851.0771000003 5778435.477499999))"
vakindeling_historie.134,Stortvak,Vak,29,0,0,0,0,,,"POLYGON ((575353.1354999999 5778425.9779, 575343.6359000001 5777920.9813, 574841.5142000001 5777930.481899999, 574851.0771000003 5778435.477499999, 575353.1354999999 5778425.9779))"
vakindeling_historie.135,Stortvak,Vak,30,0,0,0,0,,,"POLYGON ((575855.2571 5778416.477700001, 575845.6941999998 5777911.4811, 575343.6359000001 5777920.9813, 575353.1354999999 5778425.9779, 575855.2571 5778416.477700001))"
vakindeling_historie.136,Stortvak,Vak,31,0,0,0,0,,,"POLYGON ((576357.3153999997 5778406.9772, 576347.7533999998 5777901.9815, 575845.6941999998 5777911.4811, 575855.2571 5778416.477700001, 576357.3153999997 5778406.9772))"
vakindeling_historie.137,Stortvak,Vak,32,0,0,0,0,,,"POLYGON ((576859.3745999997 5778397.477700001, 576849.8742000004 5777892.481000001, 576347.7533999998 5777901.9815, 576357.3153999997 5778406.9772, 576859.3745999997 5778397.477700001))"
vakindeling_historie.138,Stortvak,Vak,17,0,0,0,0,,,"POLYGON ((573335.2750000004 5777958.9813, 573325.7753999997 5777453.9856, 572823.6538000004 5777463.485099999, 572833.2167999996 5777968.481799999, 573335.2750000004 5777958.9813))"
vakindeling_historie.139,Stortvak,Vak,18,0,0,0,0,,,"POLYGON ((573837.3965999996 5777949.481799999, 573827.8338000001 5777444.485200001, 573325.7753999997 5777453.9856, 573335.2750000004 5777958.9813, 573837.3965999996 5777949.481799999))"
vakindeling_historie.140,Stortvak,Vak,19,0,0,0,0,,,"POLYGON ((574339.4557999996 5777939.9814, 574329.8931 5777434.9847, 573827.8338000001 5777444.485200001, 573837.3965999996 5777949.481799999, 574339.4557999996 5777939.9814))"
vakindeling_historie.141,Stortvak,Vak,20,0,0,0,0,,,"POLYGON ((574339.4557999996 5777939.9814, 574841.5142000001 5777930.481899999, 574832.0147000002 5777425.485200001, 574329.8931 5777434.9847, 574339.4557999996 5777939.9814))"
vakindeling_historie.142,Stortvak,Vak,21,0,0,0,0,,,"POLYGON ((575343.6359000001 5777920.9813, 575334.0730999997 5777415.9849, 574832.0147000002 5777425.485200001, 574841.5142000001 5777930.481899999, 575343.6359000001 5777920.9813))"
vakindeling_historie.143,Stortvak,Vak,22,0,0,0,0,,,"POLYGON ((575845.6941999998 5777911.4811, 575836.1323999995 5777406.485300001, 575334.0730999997 5777415.9849, 575343.6359000001 5777920.9813, 575845.6941999998 5777911.4811))"
vakindeling_historie.144,Stortvak,Vak,23,0,0,0,0,,,"POLYGON ((576347.7533999998 5777901.9815, 576338.2529999996 5777396.9849, 575836.1323999995 5777406.485300001, 575845.6941999998 5777911.4811, 576347.7533999998 5777901.9815))"
vakindeling_historie.145,Stortvak,Vak,24,0,0,0,0,,,"POLYGON ((576849.8742000004 5777892.481000001, 576840.3123000003 5777387.485400001, 576338.2529999996 5777396.9849, 576347.7533999998 5777901.9815, 576849.8742000004 5777892.481000001))"
vakindeling_historie.146,Stortvak,Vak,9,0,0,0,0,,,"POLYGON ((573325.7753999997 5777453.9856, 573316.2126000002 5776948.989, 572814.0919000003 5776958.488500001, 572823.6538000004 5777463.485099999, 573325.7753999997 5777453.9856))"
vakindeling_historie.147,Stortvak,Vak,10,0,0,0,0,,,"POLYGON ((573325.7753999997 5777453.9856, 573827.8338000001 5777444.485200001, 573818.2719 5776939.488600001, 573316.2126000002 5776948.989, 573325.7753999997 5777453.9856))"
vakindeling_historie.148,Stortvak,Vak,11,0,0,0,0,,,"POLYGON ((574329.8931 5777434.9847, 574320.3301999997 5776929.9891, 573818.2719 5776939.488600001, 573827.8338000001 5777444.485200001, 574329.8931 5777434.9847))"
vakindeling_historie.149,Stortvak,Vak,12,0,0,0,0,,,"POLYGON ((574329.8931 5777434.9847, 574832.0147000002 5777425.485200001, 574822.4518999998 5776920.488700001, 574320.3301999997 5776929.9891, 574329.8931 5777434.9847))"
vakindeling_historie.150,Stortvak,Vak,13,0,0,0,0,,,"POLYGON ((575334.0730999997 5777415.9849, 575324.5102000004 5776910.9891, 574822.4518999998 5776920.488700001, 574832.0147000002 5777425.485200001, 575334.0730999997 5777415.9849))"
vakindeling_historie.151,Stortvak,Vak,14,0,0,0,0,,,"POLYGON ((575334.0730999997 5777415.9849, 575836.1323999995 5777406.485300001, 575826.5695000002 5776901.488700001, 575324.5102000004 5776910.9891, 575334.0730999997 5777415.9849))"
vakindeling_historie.152,Stortvak,Vak,15,0,0,0,0,,,"POLYGON ((576338.2529999996 5777396.9849, 576328.6912000002 5776891.9892, 575826.5695000002 5776901.488700001, 575836.1323999995 5777406.485300001, 576338.2529999996 5777396.9849))"
vakindeling_historie.153,Stortvak,Vak,16,0,0,0,0,,,"POLYGON ((576840.3123000003 5777387.485400001, 576830.7494999999 5776882.488700001, 576328.6912000002 5776891.9892, 576338.2529999996 5777396.9849, 576840.3123000003 5777387.485400001))"
vakindeling_historie.154,Stortvak,Vak,1,0,0,0,0,,,"POLYGON ((573316.2126000002 5776948.989, 573306.6507000001 5776443.9924, 572804.5915000001 5776453.492799999, 572814.0919000003 5776958.488500001, 573316.2126000002 5776948.989))"
vakindeling_historie.155,Stortvak,Vak,2,0,0,0,0,,,"POLYGON ((573818.2719 5776939.488600001, 573808.7090999996 5776434.492900001, 573306.6507000001 5776443.9924, 573316.2126000002 5776948.989, 573818.2719 5776939.488600001))"
vakindeling_historie.156,Stortvak,KF Maasgeul,E5b,0,0,0,0,,,"POLYGON ((574460.8311999999 5768097.6373, 574785.4351000004 5767717.331800001, 574405.2555999998 5767393.026699999, 574080.6556000002 5767773.3356, 574460.8311999999 5768097.6373))"
vakindeling_historie.157,Stortvak,Loswal Noord,77,0,0,0,0,,,"POLYGON ((574252.8920999998 5767399.5591, 574544.7021000003 5767043.561799999, 574178.3923000004 5766743.0644000005, 573886.5198999997 5767099.061799999, 574252.8920999998 5767399.5591))"
vakindeling_historie.158,Stortvak,Loswal Noord,95,0,0,0,0,,,"POLYGON ((575720.7564000003 5767263.559800001, 576085.5657000002 5766818.563100001, 575640.6939000003 5766453.5666000005, 575275.8844999997 5766898.563200001, 575720.7564000003 5767263.559800001))"
vakindeling_historie.159,Stortvak,Loswal Noord,71,0,0,0,0,,,"POLYGON ((573228.3991999999 5767155.061000001, 573520.2100999998 5766799.0636, 573153.8370000003 5766498.566299999, 572862.0269999998 5766854.5636, 573228.3991999999 5767155.061000001))"
vakindeling_historie.160,Stortvak,Loswal Noord,76,0,0,0,0,,,"POLYGON ((573886.5198999997 5767099.061799999, 574178.3923000004 5766743.0644000005, 573812.0201000003 5766443.066299999, 573520.2100999998 5766799.0636, 573886.5198999997 5767099.061799999))"
vakindeling_historie.161,Stortvak,Loswal Noord,75,0,0,0,0,,,"POLYGON ((573520.2100999998 5766799.0636, 573812.0201000003 5766443.066299999, 573445.6479000002 5766142.569, 573153.8370000003 5766498.566299999, 573520.2100999998 5766799.0636))"
vakindeling_historie.162,Stortvak,Vak,3,0,0,0,0,,,"POLYGON ((573818.2719 5776939.488600001, 574320.3301999997 5776929.9891, 574310.8306999998 5776424.9923, 573808.7090999996 5776434.492900001, 573818.2719 5776939.488600001))"
vakindeling_historie.163,Stortvak,Vak,4,0,0,0,0,,,"POLYGON ((574822.4518999998 5776920.488700001, 574812.8891000003 5776415.492900001, 574310.8306999998 5776424.9923, 574320.3301999997 5776929.9891, 574822.4518999998 5776920.488700001))"
vakindeling_historie.164,Stortvak,Vak,5,0,0,0,0,,,"POLYGON ((574822.4518999998 5776920.488700001, 575324.5102000004 5776910.9891, 575314.9483000003 5776405.9925, 574812.8891000003 5776415.492900001, 574822.4518999998 5776920.488700001))"
vakindeling_historie.165,Stortvak,Vak,6,0,0,0,0,,,"POLYGON ((575324.5102000004 5776910.9891, 575826.5695000002 5776901.488700001, 575817.0690000001 5776396.493000001, 575314.9483000003 5776405.9925, 575324.5102000004 5776910.9891))"
vakindeling_historie.166,Stortvak,Vak,7,0,0,0,0,,,"POLYGON ((576328.6912000002 5776891.9892, 576319.1283 5776386.9925999995, 575817.0690000001 5776396.493000001, 575826.5695000002 5776901.488700001, 576328.6912000002 5776891.9892))"
vakindeling_historie.167,Stortvak,Vak,8,0,0,0,0,,,"POLYGON ((576830.7494999999 5776882.488700001, 576821.1864999998 5776377.492000001, 576319.1283 5776386.9925999995, 576328.6912000002 5776891.9892, 576830.7494999999 5776882.488700001))"
vakindeling_historie.168,Stortvak,Loswal Noord,88,0,0,0,0,,,"POLYGON ((576398.8766000001 5769158.5458, 576690.7489999998 5768802.5485, 576245.8147 5768438.051200001, 575954.0047000004 5768794.0485, 576398.8766000001 5769158.5458))"
vakindeling_historie.169,Stortvak,Loswal Noord,83,0,0,0,0,,,"POLYGON ((575662.1312999995 5769150.0458, 575954.0047000004 5768794.0485, 575509.0703999996 5768429.051999999, 575217.2604 5768785.0493, 575662.1312999995 5769150.0458))"
vakindeling_historie.170,Stortvak,Loswal Noord,54,0,0,0,0,,,"POLYGON ((573273.8364000004 5768594.050799999, 573640.2094999999 5768894.048900001, 573983.7690000003 5768475.0518, 573983.7942000004 5768475.0211, 573617.4592000004 5768174.5535, 573273.8364000004 5768594.050799999))"
vakindeling_historie.171,Stortvak,Loswal Noord,65,0,0,0,0,,,"POLYGON ((574428.7033000002 5768839.5491, 574772.3261000002 5768420.551999999, 574327.3919000002 5768055.5546, 573983.8313999996 5768475.0518, 573983.8063000003 5768475.0825, 574428.7033000002 5768839.5491))"
vakindeling_historie.172,Stortvak,Loswal Noord,94,0,0,0,0,,,"POLYGON ((576690.7489999998 5768802.5485, 577055.4959000004 5768357.5518, 576610.625 5767993.054500001, 576245.8147 5768438.051200001, 576690.7489999998 5768802.5485))"
vakindeling_historie.173,Stortvak,Loswal Noord,87,0,0,0,0,,,"POLYGON ((575954.0047000004 5768794.0485, 576245.8147 5768438.051200001, 575800.8804000001 5768073.0537, 575509.0703999996 5768429.051999999, 575954.0047000004 5768794.0485))"
vakindeling_historie.174,Stortvak,Loswal Noord,82,0,0,0,0,,,"POLYGON ((575217.2604 5768785.0493, 575509.0703999996 5768429.051999999, 575064.1361999996 5768064.5547, 574772.3261000002 5768420.551999999, 575217.2604 5768785.0493))"
vakindeling_historie.175,Stortvak,Loswal Noord,53,0,0,0,0,,,"POLYGON ((572907.5266000004 5768293.553400001, 573273.8364000004 5768594.050799999, 573617.4592000004 5768174.5535, 573251.0871000001 5767874.556299999, 572907.5266000004 5768293.553400001))"
vakindeling_historie.176,Stortvak,Loswal Noord,58,0,0,0,0,,,"POLYGON ((573983.7942000004 5768475.0211, 574327.3919000002 5768055.5546, 573961.0821000002 5767755.556399999, 573617.4592000004 5768174.5535, 573983.7942000004 5768475.0211))"
vakindeling_historie.177,Stortvak,Loswal Noord,93,0,0,0,0,,,"POLYGON ((576245.8147 5768438.051200001, 576610.625 5767993.054500001, 576165.6907000002 5767628.0571, 575800.8804000001 5768073.0537, 576245.8147 5768438.051200001))"
vakindeling_historie.178,Stortvak,Loswal Noord,86,0,0,0,0,,,"POLYGON ((575509.0703999996 5768429.051999999, 575800.8804000001 5768073.0537, 575355.9462000001 5767708.5572999995, 575064.1361999996 5768064.5547, 575509.0703999996 5768429.051999999))"
vakindeling_historie.179,Stortvak,Loswal Noord,81,0,0,0,0,,,"POLYGON ((574772.3261000002 5768420.551999999, 575064.1361999996 5768064.5547, 574619.2642999999 5767699.5572, 574327.3919000002 5768055.5546, 574772.3261000002 5768420.551999999))"
vakindeling_historie.180,Stortvak,Loswal Noord,98,0,0,0,0,,,"POLYGON ((577055.4959000004 5768357.5518, 577420.3060999997 5767912.555199999, 576975.4342999998 5767547.557700001, 576610.625 5767993.054500001, 577055.4959000004 5768357.5518))"
vakindeling_historie.181,Stortvak,Loswal Noord,52,0,0,0,0,,,"POLYGON ((572541.1544000003 5767993.055199999, 572907.5266000004 5768293.553400001, 573251.0871000001 5767874.556299999, 572884.7773000002 5767574.0581, 572541.1544000003 5767993.055199999))"
vakindeling_historie.182,Stortvak,Loswal Noord,57,0,0,0,0,,,"POLYGON ((573617.4592000004 5768174.5535, 573961.0821000002 5767755.556399999, 573594.7089999998 5767455.0591, 573251.0871000001 5767874.556299999, 573617.4592000004 5768174.5535))"
vakindeling_historie.183,Stortvak,Loswal Noord,92,0,0,0,0,,,"POLYGON ((575800.8804000001 5768073.0537, 576165.6907000002 5767628.0571, 575720.7564000003 5767263.559800001, 575355.9462000001 5767708.5572999995, 575800.8804000001 5768073.0537))"
vakindeling_historie.184,Stortvak,Loswal Noord,85,0,0,0,0,,,"POLYGON ((575064.1361999996 5768064.5547, 575355.9462000001 5767708.5572999995, 574911.0743000004 5767343.559900001, 574619.2642999999 5767699.5572, 575064.1361999996 5768064.5547))"
vakindeling_historie.185,Stortvak,Loswal Noord,74,0,0,0,0,,,"POLYGON ((574327.3919000002 5768055.5546, 574619.2642999999 5767699.5572, 574252.8920999998 5767399.5591, 573961.0821000002 5767755.556399999, 574327.3919000002 5768055.5546))"
vakindeling_historie.186,Stortvak,Loswal Noord,51,0,0,0,0,,,"POLYGON ((572174.7823000001 5767693.058, 572541.1544000003 5767993.055199999, 572884.7773000002 5767574.0581, 572518.4051000001 5767273.560699999, 572174.7823000001 5767693.058))"
vakindeling_historie.187,Stortvak,Loswal Noord,97,0,0,0,0,,,"POLYGON ((576610.625 5767993.054500001, 576975.4342999998 5767547.557700001, 576530.5 5767183.0604, 576165.6907000002 5767628.0571, 576610.625 5767993.054500001))"
vakindeling_historie.188,Stortvak,Loswal Noord,56,0,0,0,0,,,"POLYGON ((573251.0871000001 5767874.556299999, 573594.7089999998 5767455.0591, 573228.3991999999 5767155.061000001, 572884.7773000002 5767574.0581, 573251.0871000001 5767874.556299999))"
vakindeling_historie.189,Stortvak,Loswal Noord,73,0,0,0,0,,,"POLYGON ((573961.0821000002 5767755.556399999, 574252.8920999998 5767399.5591, 573886.5198999997 5767099.061799999, 573594.7089999998 5767455.0591, 573961.0821000002 5767755.556399999))"
vakindeling_historie.190,Stortvak,Loswal Noord,91,0,0,0,0,,,"POLYGON ((575355.9462000001 5767708.5572999995, 575720.7564000003 5767263.559800001, 575275.8844999997 5766898.563200001, 574911.0743000004 5767343.559900001, 575355.9462000001 5767708.5572999995))"
vakindeling_historie.191,Stortvak,Loswal Noord,78,0,0,0,0,,,"POLYGON ((574619.2642999999 5767699.5572, 574911.0743000004 5767343.559900001, 574544.7021000003 5767043.561799999, 574252.8920999998 5767399.5591, 574619.2642999999 5767699.5572))"
vakindeling_historie.192,Stortvak,Loswal Noord,96,0,0,0,0,,,"POLYGON ((576165.6907000002 5767628.0571, 576530.5 5767183.0604, 576085.5657000002 5766818.563100001, 575720.7564000003 5767263.559800001, 576165.6907000002 5767628.0571))"
vakindeling_historie.193,Stortvak,Loswal Noord,55,0,0,0,0,,,"POLYGON ((572884.7773000002 5767574.0581, 573228.3991999999 5767155.061000001, 572862.0269999998 5766854.5636, 572518.4051000001 5767273.560699999, 572884.7773000002 5767574.0581))"
