FID,jaar,bed_zosnol,bed_zosmar,bed_rupmar,bedzostot,bio_zosnol,bio_zosmar,bio_rupmar,biozostot,bio_tot,type_ws,hoofdgeb,gebied,deelgeb,gdb_geomattr_data,shape
zostera_noltei_1997.3651,1997,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257759.9998999983 599759.9998999983, 257739.9998999983 599759.9998999983, 257739.9998999983 599780.0001000017, 257759.9998999983 599780.0001000017, 257759.9998999983 599759.9998999983))"
zostera_noltei_1997.3654,1997,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257739.9998999983 599800, 257720 599800, 257720 599820, 257739.9998999983 599820, 257739.9998999983 599800))"
zostera_noltei_1997.3702,1997,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257680 599680.0001000017, 257660.0001000017 599680.0001000017, 257660.0001000017 599700, 257680 599700, 257680 599680.0001000017))"
zostera_noltei_1997.3706,1997,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257660.0001000017 599660.0001000017, 257640.0001000017 599660.0001000017, 257640.0001000017 599680.0001000017, 257660.0001000017 599680.0001000017, 257660.0001000017 599660.0001000017))"
zostera_noltei_1997.3708,1997,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257640.0001000017 599660.0001000017, 257620.00019999966 599660.0001000017, 257620.00019999966 599680.0001000017, 257640.0001000017 599680.0001000017, 257640.0001000017 599660.0001000017))"
zostera_noltei_1997.3877,1997,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257759.9998999983 599859.9998999983, 257739.9998999983 599859.9998999983, 257739.9998999983 599879.9998999983, 257759.9998999983 599879.9998999983, 257759.9998999983 599859.9998999983))"
zostera_noltei_1997.3891,1997,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257759.9998999983 599840, 257739.9998999983 599840, 257739.9998999983 599859.9998999983, 257759.9998999983 599859.9998999983, 257759.9998999983 599840))"
zostera_noltei_1997.3905,1997,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257780.0001000017 599800, 257759.9998999983 599800, 257759.9998999983 599820, 257780.0001000017 599820, 257780.0001000017 599800))"
zostera_noltei_1997.4159,1997,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257759.9998999983 599820, 257739.9998999983 599820, 257739.9998999983 599840, 257759.9998999983 599840, 257759.9998999983 599820))"
zostera_noltei_1997.5202,1997,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257680 599759.9998999983, 257660.0001000017 599759.9998999983, 257660.0001000017 599780.0001000017, 257680 599780.0001000017, 257680 599759.9998999983))"
zostera_noltei_1997.5320,1997,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257780.0001000017 599759.9998999983, 257759.9998999983 599759.9998999983, 257759.9998999983 599780.0001000017, 257780.0001000017 599780.0001000017, 257780.0001000017 599759.9998999983))"
zostera_noltei_1997.7433,1997,0,30,0,0,0,10440,0,0,10440,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257500.00019999966 599660.0001000017, 257480.00019999966 599660.0001000017, 257480.00019999966 599680.0001000017, 257500.00019999966 599680.0001000017, 257500.00019999966 599660.0001000017))"
zostera_noltei_1997.7438,1997,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257640.0001000017 599600, 257620.00019999966 599600, 257620.00019999966 599620, 257640.0001000017 599620, 257640.0001000017 599600))"
zostera_noltei_1997.7500,1997,0,30,0,0,0,10440,0,0,10440,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257540.0001000017 599539.9998999983, 257520.0001000017 599539.9998999983, 257520.0001000017 599559.9998999983, 257540.0001000017 599559.9998999983, 257540.0001000017 599539.9998999983))"
zostera_noltei_1997.7506,1997,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257739.9998999983 599520.0001999997, 257720 599520.0001999997, 257720 599539.9998999983, 257739.9998999983 599539.9998999983, 257739.9998999983 599520.0001999997))"
zostera_noltei_1997.7513,1997,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257480.00019999966 599580, 257460.0001000017 599580, 257460.0001000017 599600, 257480.00019999966 599600, 257480.00019999966 599580))"
zostera_noltei_1997.7516,1997,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257660.0001000017 599620, 257640.0001000017 599620, 257640.0001000017 599639.9998999983, 257660.0001000017 599639.9998999983, 257660.0001000017 599620))"
zostera_noltei_1997.7520,1997,0,30,0,0,0,10440,0,0,10440,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257560.0001000017 599559.9998999983, 257540.0001000017 599559.9998999983, 257540.0001000017 599580, 257560.0001000017 599580, 257560.0001000017 599559.9998999983))"
zostera_noltei_1997.7560,1997,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257780.0001000017 599660.0001000017, 257759.9998999983 599660.0001000017, 257759.9998999983 599680.0001000017, 257780.0001000017 599680.0001000017, 257780.0001000017 599660.0001000017))"
zostera_noltei_1997.7562,1997,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257780.0001000017 599639.9998999983, 257759.9998999983 599639.9998999983, 257759.9998999983 599660.0001000017, 257780.0001000017 599660.0001000017, 257780.0001000017 599639.9998999983))"
zostera_noltei_1997.7647,1997,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257739.9998999983 599740, 257720 599740, 257720 599759.9998999983, 257739.9998999983 599759.9998999983, 257739.9998999983 599740))"
zostera_noltei_1997.7656,1997,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257640.0001000017 599639.9998999983, 257620.00019999966 599639.9998999983, 257620.00019999966 599660.0001000017, 257640.0001000017 599660.0001000017, 257640.0001000017 599639.9998999983))"
zostera_noltei_1997.7669,1997,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257620.00019999966 599500, 257600.00019999966 599500, 257600.00019999966 599520.0001999997, 257620.00019999966 599520.0001999997, 257620.00019999966 599500))"
zostera_noltei_1997.7699,1997,0,30,0,0,0,10440,0,0,10440,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257500.00019999966 599500, 257480.00019999966 599500, 257480.00019999966 599520.0001999997, 257500.00019999966 599520.0001999997, 257500.00019999966 599500))"
zostera_noltei_1997.7735,1997,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257700.00019999966 599740, 257680 599740, 257680 599759.9998999983, 257700.00019999966 599759.9998999983, 257700.00019999966 599740))"
zostera_noltei_1997.7740,1997,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257700.00019999966 599720, 257680 599720, 257680 599740, 257700.00019999966 599740, 257700.00019999966 599720))"
zostera_noltei_1997.7758,1997,0,30,0,0,0,10440,0,0,10440,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257600.00019999966 599800, 257580 599800, 257580 599820, 257600.00019999966 599820, 257600.00019999966 599800))"
zostera_noltei_1997.7814,1997,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257660.0001000017 599580, 257640.0001000017 599580, 257640.0001000017 599600, 257660.0001000017 599600, 257660.0001000017 599580))"
zostera_noltei_1997.7822,1997,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257640.0001000017 599580, 257620.00019999966 599580, 257620.00019999966 599600, 257640.0001000017 599600, 257640.0001000017 599580))"
zostera_noltei_1997.7833,1997,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257460.0001000017 599720, 257440.0001000017 599720, 257440.0001000017 599740, 257460.0001000017 599740, 257460.0001000017 599720))"
