FID,oid_,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkinge,symbol,shape_leng,se_anno_cad_data,gdb_geomattr_data,shape
trend_2006_50.11,0,808425,8,8425,199,202.1,3.1,-2.813,2004,- - - - 5 -,3,781.3,,,"POLYGON ((87604.47599999979 471845.2529999986, 87726.28299999982 471774.9279999994, 87601.28299999982 471558.4219999984, 87479.47599999979 471628.7470000014, 87604.47599999979 471845.2529999986))"
trend_2006_50.12,0,808450,8,8450,198,200,2,-4.264,2003,- - - - 5 -,3,926.4,,,"POLYGON ((87480.47700000182 471627.2529999986, 87665.11300000176 471520.65300000086, 87540.11300000176 471304.1469999999, 87355.47700000182 471410.7470000014, 87480.47700000182 471627.2529999986))"
trend_2006_50.13,0,808475,8,8475,222,212,-10,-3.332,-,1 - - - - -,4,833.2,,,"POLYGON ((87367.21599999815 471424.1770000011, 87510.01999999955 471338.3720000014, 87381.26000000164 471124.0799999982, 87238.45600000024 471209.88500000164, 87367.21599999815 471424.1770000011))"
trend_2006_50.14,0,808500,8,8500,232,227.5,-4.5,-1.647,-,1 - - - - -,4,664.7,,,"POLYGON ((87243.21599999815 471204.1770000011, 87313.80299999937 471161.76399999857, 87185.04399999976 470947.47199999914, 87114.45600000024 470989.88500000164, 87243.21599999815 471204.1770000011))"
trend_2006_50.15,0,808525,8,8525,236,245.1,9.1,1.41,-,- - - - - -,1,641,,,"POLYGON ((86986.71299999952 470789.8999999985, 86926.92599999905 470827.2589999996, 87059.4059999995 471039.2710000016, 87119.19299999997 471001.9120000005, 86986.71299999952 470789.8999999985))"
trend_2006_50.16,0,1700584,17,584,13,33.34,20.34,0.373,-,- - - - - -,1,337.3,,,"POLYGON ((22361.905999999493 381626.38500000164, 22356.45300000161 381644.2199999988, 22499.89900000021 381688.07499999925, 22505.352000001818 381670.23999999836, 22361.905999999493 381626.38500000164))"
trend_2006_50.17,0,1700602,17,602,-5,33.22,38.22,0.305,-,- - - - - -,1,330.5,,,"POLYGON ((22197.905999999493 381575.38500000164, 22193.447000000626 381589.9679999985, 22336.892999999225 381633.82400000095, 22341.352000001818 381619.2410000004, 22197.905999999493 381575.38500000164))"
trend_2006_50.18,0,1700619,17,619,-8,27.85,35.85,0.162,-,- - - - - -,1,316.2,,,"POLYGON ((22027.905999999493 381523.38500000164, 22025.537999998778 381531.131000001, 22168.984000001103 381574.98600000143, 22171.352000001818 381567.23999999836, 22027.905999999493 381523.38500000164))"
trend_2006_50.19,0,1700638,17,638,5,36.62,31.62,0.934,-,- - - - - -,1,393.4,,,"POLYGON ((21851.905999999493 381468.3839999996, 21838.252000000328 381513.04399999976, 21981.697999998927 381556.8999999985, 21995.352000001818 381512.23999999836, 21851.905999999493 381468.3839999996))"
trend_2006_50.20,0,1700663,17,663,43,53,10,0.113,-,- - - - - -,1,311.3,,,"POLYGON ((21612.905999999493 381394.38500000164, 21611.254000000656 381399.7879999988, 21754.699999999255 381443.6429999992, 21756.352000001818 381438.23999999836, 21612.905999999493 381394.38500000164))"
trend_2006_50.21,0,1700684,17,684,44,63.73,19.73,0.193,-,- - - - - -,1,319.3,,,"POLYGON ((21406.905999999493 381331.38500000164, 21404.083999998868 381340.61300000176, 21547.530000001192 381384.4690000005, 21550.352000001818 381375.23999999836, 21406.905999999493 381331.38500000164))"
trend_2006_50.22,0,1700705,17,705,33,60.19,27.19,-0.9,>2013,- - - - - -,3,390,,,"POLYGON ((21350.352000001818 381313.23999999836, 21363.50800000131 381270.20600000024, 21220.063000001013 381226.3509999998, 21206.905999999493 381269.3839999996, 21350.352000001818 381313.23999999836))"
trend_2006_50.23,0,1700730,17,730,37,55.17,18.17,-2.414,2010,- - - - - -,3,541.4,,,"POLYGON ((21116.352000001818 381240.23999999836, 21151.640999998897 381124.8139999993, 21008.195000000298 381080.95800000057, 20972.905999999493 381196.3839999996, 21116.352000001818 381240.23999999836))"
trend_2006_50.24,0,1700751,17,751,37,62.56,25.56,-2.185,>2013,- - - - - -,3,518.5,,,"POLYGON ((20918.352000001818 381179.2410000004, 20950.29300000146 381074.76399999857, 20806.846999999136 381030.9079999998, 20774.905999999493 381135.38500000164, 20918.352000001818 381179.2410000004))"
trend_2006_50.25,0,1700768,17,768,82,94.17,12.17,-1.412,2011,- - - - - -,3,441.2,,,"POLYGON ((20752.352000001818 381128.23999999836, 20772.993000000715 381060.7250000015, 20629.548000000417 381016.868999999, 20608.905999999493 381084.3839999996, 20752.352000001818 381128.23999999836))"
trend_2006_50.26,0,1700778,17,778,109,118.74,9.74,-0.899,>2013,- - - - - -,3,389.9,,,"POLYGON ((20652.352000001818 381097.23999999836, 20665.493999999017 381054.25400000066, 20522.048000000417 381010.3979999982, 20508.905999999493 381053.3839999996, 20652.352000001818 381097.23999999836))"
trend_2006_50.27,0,1700791,17,791,126,142.27,16.27,-0.776,>2013,- - - - - -,3,377.6,,,"POLYGON ((20533.352000001818 381060.23999999836, 20544.6959999986 381023.13599999994, 20401.25 380979.2800000012, 20389.905999999493 381016.38500000164, 20533.352000001818 381060.23999999836))"
trend_2006_50.28,0,1700802,17,802,133,136.657979,3.657979,-1.037,2006,- - - - - -,3,403.7,,,"POLYGON ((20424.352000001818 381026.2410000004, 20439.51099999994 380976.6559999995, 20296.065999999642 380932.80000000075, 20280.905999999493 380982.38500000164, 20424.352000001818 381026.2410000004))"
trend_2006_50.29,0,1700822,17,822,73,83.773076,10.773076,-1.143,2012,- - 3 - - -,3,414.3,,,"POLYGON ((20412.05999999866 381020.37099999934, 20418.034000001848 380963.53400000185, 20268.855000000447 380947.85500000045, 20262.881999999285 381004.69200000167, 20412.05999999866 381020.37099999934))"
trend_2006_50.30,0,1700851,17,851,-3,2.699904,5.699904,-2.622,2005,- - 3 - - -,3,562.2,,,"POLYGON ((20133.05999999866 380987.37099999934, 20146.76399999857 380856.98900000006, 19997.585000000894 380841.30999999866, 19983.881999999285 380971.69200000167, 20133.05999999866 380987.37099999934))"
trend_2006_50.31,0,806875,8,6875,170,176.7,6.7,-1.525,2007,- - - - - -,3,652.5,,,"POLYGON ((94356.63800000027 485607.4919999987, 94427.3359999992 485578.9279999994, 94333.68499999866 485347.1319999993, 94262.98699999973 485375.6959999986, 94356.63800000027 485607.4919999987))"
trend_2006_50.32,0,806900,8,6900,169,172,3,-1.738,2004,- - - - - -,3,673.8,,,"POLYGON ((94259.63899999857 485375.4919999987, 94340.2109999992 485342.9389999993, 94246.55900000036 485111.1429999992, 94165.98699999973 485143.6959999986, 94259.63899999857 485375.4919999987))"
trend_2006_50.33,0,806925,8,6925,165,162.6,-2.4,-3.67,-,1 - - - - -,4,867,,,"POLYGON ((94162.63800000027 485145.4919999987, 94332.77600000054 485076.7509999983, 94239.125 484844.95600000024, 94068.98600000143 484913.6959999986, 94162.63800000027 485145.4919999987))"
trend_2006_50.34,0,806950,8,6950,167,162.2,-4.8,-3.647,-,1 - - - - -,4,864.7,,,"POLYGON ((94065.63800000027 484914.4919999987, 94234.7100000009 484846.18200000003, 94141.05799999833 484614.38599999994, 93971.98600000143 484682.6959999986, 94065.63800000027 484914.4919999987))"
trend_2006_50.35,0,806975,8,6975,166,182.1,16.1,-1.556,>2013,- - - - - -,3,655.6,,,"POLYGON ((93969.63800000027 484683.4919999987, 94041.77299999818 484654.34699999914, 93948.12099999934 484422.55099999905, 93875.98600000143 484451.6959999986, 93969.63800000027 484683.4919999987))"
trend_2006_50.36,0,807000,8,7000,173,181.9,8.9,-2.608,2006,- - - - - -,3,760.8,,,"POLYGON ((93872.63800000027 484452.4919999987, 93993.54300000146 484403.6429999992, 93899.8909999989 484171.84699999914, 93778.98699999973 484220.6959999986, 93872.63800000027 484452.4919999987))"
trend_2006_50.37,0,807025,8,7025,182,180.9,-1.1,-2.987,-,1 - - - - -,4,798.7,,,"POLYGON ((93775.63800000027 484221.4919999987, 93914.11300000176 484165.54399999976, 93820.46200000122 483933.7479999997, 93681.98699999973 483989.6959999986, 93775.63800000027 484221.4919999987))"
trend_2006_50.38,0,807050,8,7050,184,180,-4,-2.879,-,1 - - - - -,4,787.9,,,"POLYGON ((93687.33300000057 484005.7820000015, 93819.83999999985 483949.53599999845, 93722.15700000152 483719.41000000015, 93589.65100000054 483775.6559999995, 93687.33300000057 484005.7820000015))"
trend_2006_50.39,0,807075,8,7075,187,180.6,-6.4,-3.021,-,1 - - - - -,4,802.1,,,"POLYGON ((93581.63800000027 483760.4919999987, 93721.69000000134 483703.9079999998, 93628.03799999878 483472.11199999973, 93487.98699999973 483528.6959999986, 93581.63800000027 483760.4919999987))"
trend_2006_50.40,0,807100,8,7100,184,187.9,3.9,-2.548,2004,- - - - - -,3,754.8,,,"POLYGON ((93485.63800000027 483530.4919999987, 93603.76199999824 483482.7670000009, 93510.1099999994 483250.97100000083, 93391.98699999973 483298.6959999986, 93485.63800000027 483530.4919999987))"
trend_2006_50.41,0,807125,8,7125,186,193.9,7.9,-1.758,2007,- - - - - -,3,675.8,,,"POLYGON ((93393.33300000057 483315.7820000015, 93474.24599999934 483281.4360000007, 93376.56300000101 483051.30999999866, 93295.65100000054 483085.6550000012, 93393.33300000057 483315.7820000015))"
trend_2006_50.42,0,807150,8,7150,193,198.2,5.2,-0.133,>2013,- - - - - -,3,513.3,,,"POLYGON ((93292.33399999887 483087.7820000015, 93298.45499999821 483085.18400000036, 93200.77199999988 482855.05700000003, 93194.65100000054 482857.6559999995, 93292.33399999887 483087.7820000015))"
trend_2006_50.43,0,807175,8,7175,201,196.5,-4.5,-0.372,-,1 - - - - -,4,537.2,,,"POLYGON ((93199.29500000179 482873.94299999997, 93216.28700000048 482866.3779999986, 93114.60300000012 482637.9910000004, 93097.61100000143 482645.55700000003, 93199.29500000179 482873.94299999997))"
trend_2006_50.44,0,807200,8,7200,199,200.2,1.2,-0.238,2008,- - - - - -,3,523.8,,,"POLYGON ((93097.29500000179 482642.94299999997, 93108.16600000113 482638.1030000001, 93006.48200000077 482409.71599999815, 92995.61100000143 482414.55700000003, 93097.29500000179 482642.94299999997))"
trend_2006_50.45,0,807225,8,7225,193,206.5,13.5,0.357,-,- - - - - -,1,535.7,,,"POLYGON ((92889.65100000054 482169.6559999995, 92873.21999999881 482176.62999999896, 92970.90300000086 482406.756000001, 92987.33399999887 482399.7820000015, 92889.65100000054 482169.6559999995))"
trend_2006_50.46,0,807250,8,7250,198,217.3,19.3,1.709,-,- - - - - -,1,670.9,,,"POLYGON ((92793.61100000143 481957.55700000003, 92715.54899999872 481992.311999999, 92817.23299999908 482220.69900000095, 92895.29500000179 482185.94299999997, 92793.61100000143 481957.55700000003))"
trend_2006_50.47,0,807275,8,7275,214,218.9,4.9,1.229,-,- - - - - -,1,622.9,,,"POLYGON ((92687.65100000054 481711.6559999995, 92631.0859999992 481735.66600000113, 92728.76799999923 481965.79199999943, 92785.33300000057 481941.7820000015, 92687.65100000054 481711.6559999995))"
trend_2006_50.48,0,807300,8,7300,230,227.4,-2.6,2.25,-,1 - - - 5 -,2,725,,,"POLYGON ((92606.65100000054 481527.6559999995, 92503.0940000005 481571.61300000176, 92600.77699999884 481801.73900000006, 92704.33300000057 481757.7820000015, 92606.65100000054 481527.6559999995))"
trend_2006_50.49,0,807325,8,7325,239,219.9,-19.1,1.153,-,1 - - - 5 -,2,615.3,,,"POLYGON ((92511.40700000152 481352.02600000054, 92459.59099999815 481377.2980000004, 92569.18400000036 481601.99599999934, 92621 481576.72399999946, 92511.40700000152 481352.02600000054))"
trend_2006_50.50,0,807350,8,7350,228,222.4,-5.6,1.963,-,1 - - - 5 -,2,696.3,,,"POLYGON ((92401.40700000152 481127.02600000054, 92313.19000000134 481170.0520000011, 92422.78299999982 481394.75, 92511 481351.72399999946, 92401.40700000152 481127.02600000054))"
trend_2006_50.51,0,807375,8,7375,221,216.3,-4.7,1.322,-,1 - - - 5 -,2,632.2,,,"POLYGON ((92298.40700000152 480916.0249999985, 92238.99599999934 480945.0020000003, 92348.58900000155 481169.69999999925, 92407.9990000017 481140.72399999946, 92298.40700000152 480916.0249999985))"
trend_2006_50.52,0,807400,8,7400,226,205.5,-20.5,-0.298,-,1 - - - 5 -,4,529.8,,,"POLYGON ((92290.9990000017 480902.72399999946, 92304.3909999989 480896.19299999997, 92194.79899999872 480671.493999999, 92181.40700000152 480678.02600000054, 92290.9990000017 480902.72399999946))"
trend_2006_50.53,0,807425,8,7425,217,199,-18,-0.37,-,1 - - - 5 -,4,537,,,"POLYGON ((92180 480677.72399999946, 92196.62700000033 480669.61499999836, 92087.03500000015 480444.91600000113, 92070.40700000152 480453.02600000054, 92180 480677.72399999946))"
trend_2006_50.54,0,807450,8,7450,218,195,-23,-0.319,-,1 - - - 5 -,4,531.9,,,"POLYGON ((92070 480452.72399999946, 92084.3350000009 480445.7320000008, 91974.74300000072 480221.0329999998, 91960.40700000152 480228.0249999985, 92070 480452.72399999946))"
trend_2006_50.55,0,807475,8,7475,199,182.9,-16.1,-3.001,-,1 - - - 5 -,4,800.1,,,"POLYGON ((91959.9990000017 480228.72399999946, 92094.86400000006 480162.9459999986, 91985.27100000158 479938.2479999997, 91850.40700000152 480004.0249999985, 91959.9990000017 480228.72399999946))"
trend_2006_50.56,0,807500,8,7500,212,189.7,-22.3,-1.123,-,1 - - - 5 -,4,612.3,,,"POLYGON ((91849.9990000017 480002.72399999946, 91900.46700000018 479978.1099999994, 91790.8740000017 479753.41099999845, 91740.40700000152 479778.02600000054, 91849.9990000017 480002.72399999946))"
trend_2006_50.57,0,807525,8,7525,203,190.5,-12.5,-0.831,-,1 - - - 5 -,4,583.1,,,"POLYGON ((91740 479777.72399999946, 91777.34499999881 479759.51000000164, 91667.75200000033 479534.8110000007, 91630.40700000152 479553.02600000054, 91740 479777.72399999946))"
trend_2006_50.58,0,807550,8,7550,196,190.9,-5.1,-0.563,-,1 - - - 5 -,4,556.3,,,"POLYGON ((91639.74100000039 479568.3759999983, 91664.82299999893 479555.59600000083, 91551.32499999925 479332.8449999988, 91526.24300000072 479345.6240000017, 91639.74100000039 479568.3759999983))"
trend_2006_50.59,0,807575,8,7575,198,187.3,-10.7,-1.217,-,1 - - - 5 -,4,621.7,,,"POLYGON ((91519.9990000017 479329.72399999946, 91574.69099999964 479303.0489999987, 91465.09800000116 479078.3509999998, 91410.40700000152 479105.02600000054, 91519.9990000017 479329.72399999946))"
trend_2006_50.60,0,807600,8,7600,199,190,-9,-1.852,-,1 - - - 5 -,4,685.2,,,"POLYGON ((91408.9990000017 479102.72399999946, 91492.22800000012 479062.131000001, 91382.63500000164 478837.43299999833, 91299.40700000152 478878.02600000054, 91408.9990000017 479102.72399999946))"
trend_2006_50.61,0,807625,8,7625,189,196.3,7.3,-0.441,>2013,- - - - 5 -,3,544.1,,,"POLYGON ((91298.9990000017 478877.72399999946, 91318.81799999997 478868.05799999833, 91209.22500000149 478643.3599999994, 91189.40700000152 478653.02600000054, 91298.9990000017 478877.72399999946))"
trend_2006_50.62,0,807650,8,7650,197,199.5,2.5,-0.254,2012,- - - - 5 -,3,525.4,,,"POLYGON ((91189 478653.72399999946, 91200.4140000008 478648.1570000015, 91090.82200000063 478423.45899999887, 91079.40700000152 478429.02600000054, 91189 478653.72399999946))"
trend_2006_50.63,0,807675,8,7675,198,208.1,10.1,0.969,-,- - - - 5 -,1,596.9,,,"POLYGON ((90969.40700000152 478204.0249999985, 90925.8599999994 478225.2650000006, 91035.45300000161 478449.9629999995, 91079 478428.72399999946, 90969.40700000152 478204.0249999985))"
trend_2006_50.64,0,1602850,16,2850,0,35.12,35.12,-0.627,>2013,- - - 4 - -,3,362.7,,,"POLYGON ((23289.20399999991 389776.256000001, 23316.07600000128 389792.40300000086, 23393.33199999854 389663.8280000016, 23366.460000000894 389647.6810000017, 23289.20399999991 389776.256000001))"
trend_2006_50.65,0,1602870,16,2870,12,41.21078,29.21078,-0.999,>2013,- - - 4 - -,3,399.9,,,"POLYGON ((23391.20399999991 389604.256000001, 23434.019999999553 389629.9820000008, 23511.27499999851 389501.4070000015, 23468.460000000894 389475.6810000017, 23391.20399999991 389604.256000001))"
trend_2006_50.66,0,1602890,16,2890,21,40.39,19.39,-3.44,2008,- - - 4 - -,3,644,,,"POLYGON ((23494.20399999991 389432.256000001, 23641.63699999824 389520.8429999985, 23718.892999999225 389392.2679999992, 23571.460000000894 389303.6810000017, 23494.20399999991 389432.256000001))"
trend_2006_50.67,0,1602910,16,2910,31,50.78,19.78,-1.947,>2013,- - - 4 - -,3,494.7,,,"POLYGON ((23596.20399999991 389260.256000001, 23679.64999999851 389310.39499999955, 23756.905000001192 389181.8200000003, 23673.460000000894 389131.6810000017, 23596.20399999991 389260.256000001))"
trend_2006_50.68,0,1602930,16,2930,48,62.76,14.76,-1.496,2012,- - - 4 - -,3,449.6,,,"POLYGON ((23698.20399999991 389089.256000001, 23762.320000000298 389127.7809999995, 23839.57600000128 388999.20600000024, 23775.460000000894 388960.6810000017, 23698.20399999991 389089.256000001))"
trend_2006_50.69,0,1700011,17,11,243,270.45,27.45,0.143,-,- - - - - -,1,314.3,,,"POLYGON ((28466.7490000017 381338.78400000185, 28470.43200000003 381344.9129999988, 28599.006999999285 381267.6570000015, 28595.324999999255 381261.52800000086, 28466.7490000017 381338.78400000185))"
trend_2006_50.70,0,1700031,17,31,197,220.628321,23.628321,-2.649,2011,- - 3 - - -,3,564.9,,,"POLYGON ((28424.324999999255 381364.52800000086, 28356.107999999076 381250.99599999934, 28227.53299999982 381328.2520000003, 28295.75 381441.78400000185, 28424.324999999255 381364.52800000086))"
trend_2006_50.71,0,1700051,17,51,157,174.85627,17.85627,-5.63,2006,- - 3 - - -,3,863,,,"POLYGON ((28253.324000000954 381467.52800000086, 28108.340999998152 381226.23600000143, 27979.765999998897 381303.4910000004, 28124.7490000017 381544.78400000185, 28253.324000000954 381467.52800000086))"
trend_2006_50.72,0,1700071,17,71,179,188.234438,9.234438,-2.222,2007,- - 3 - - -,3,522.2,,,"POLYGON ((28081.324999999255 381570.52800000086, 28024.10399999842 381475.2969999984, 27895.528999999166 381552.5529999994, 27952.75 381647.78400000185, 28081.324999999255 381570.52800000086))"
trend_2006_50.73,0,1700146,17,146,139,170.095714,31.095714,0.734,-,- - - - - -,1,373.4,,,"POLYGON ((27309.75 382034.78400000185, 27328.651999998838 382066.2419999987, 27457.227000001818 381988.98600000143, 27438.324999999255 381957.52800000086, 27309.75 382034.78400000185))"
trend_2006_50.74,0,1700161,17,161,108,130.78754,22.78754,0.628,-,- - - - - -,1,362.8,,,"POLYGON ((27181.75 382111.78400000185, 27197.92199999839 382138.69900000095, 27326.49700000137 382061.44299999997, 27310.324999999255 382034.52800000086, 27181.75 382111.78400000185))"
trend_2006_50.75,0,1700171,17,171,106,121.39482,15.39482,-0.116,>2013,- - - - - -,3,311.6,,,"POLYGON ((26852.44399999827 382228.8429999985, 26851.63699999824 382223.1000000015, 26703.096000000834 382243.9759999998, 26703.903999999166 382249.7190000005, 26852.44399999827 382228.8429999985))"
trend_2006_50.76,0,1700188,17,188,104,121.73878,17.73878,-0.344,>2013,- - - - - -,3,334.4,,,"POLYGON ((26703.51000000164 382249.9549999982, 26700.820000000298 382232.9670000002, 26552.666000001132 382256.43200000003, 26555.357000000775 382273.4200000018, 26703.51000000164 382249.9549999982))"
trend_2006_50.77,0,1700208,17,208,98,103.97272,5.97272,-0.806,2010,- - - - - -,3,380.6,,,"POLYGON ((26511.51000000164 382279.9549999982, 26505.20600000024 382240.15100000054, 26357.052999999374 382263.6160000004, 26363.357000000775 382303.4200000018, 26511.51000000164 382279.9549999982))"
trend_2006_50.78,0,1700230,17,230,78,96.00641,18.00641,-2.213,2011,- - - - - -,3,521.3,,,"POLYGON ((26293.51000000164 382312.9549999982, 26276.20100000128 382203.66699999943, 26128.048000000417 382227.1319999993, 26145.357000000775 382336.4200000018, 26293.51000000164 382312.9549999982))"
trend_2006_50.79,0,1700251,17,251,70,97.20907,27.20907,-0.851,>2013,- - - - - -,3,385.1,,,"POLYGON ((26080.51000000164 382344.9549999982, 26073.85399999842 382302.9290000014, 25925.70100000128 382326.39400000125, 25932.357000000775 382368.4200000018, 26080.51000000164 382344.9549999982))"
trend_2006_50.80,0,1700271,17,271,75,109.62793,34.62793,-4.049,2011,- - 3 - - -,3,704.9,,,"POLYGON ((25883.51000000164 382374.9549999982, 25851.83999999985 382174.9979999997, 25703.686999998987 382198.4629999995, 25735.357000000775 382398.4200000018, 25883.51000000164 382374.9549999982))"
trend_2006_50.81,0,1700290,17,290,66,64.95,-1.05,-6.844,-,1 - 3 - - -,4,984.4,,,"POLYGON ((25700.51000000164 382402.9549999982, 25646.97800000012 382064.9679999985, 25498.824999999255 382088.43299999833, 25552.357000000775 382426.4200000018, 25700.51000000164 382402.9549999982))"
trend_2006_50.82,0,1700308,17,308,76,69.27,-6.73,-6.308,-,1 - 3 - - -,4,930.8,,,"POLYGON ((25517.51000000164 382430.9549999982, 25468.17100000009 382119.438000001, 25320.017999999225 382142.90300000086, 25369.357000000775 382454.4200000018, 25517.51000000164 382430.9549999982))"
trend_2006_50.83,0,1700324,17,324,77,73.09,-3.91,-3.342,-,1 - 3 - - -,4,634.2,,,"POLYGON ((25359.51000000164 382454.9549999982, 25333.370000001043 382289.9120000005, 25185.21700000018 382313.3770000003, 25211.357000000775 382478.4200000018, 25359.51000000164 382454.9549999982))"
trend_2006_50.84,0,1700336,17,336,78,84.61665,6.61665,-2.045,2006,- - 3 - - -,3,504.5,,,"POLYGON ((25228.44399999827 382475.8429999985, 25214.212999999523 382374.5879999995, 25065.673000000417 382395.46400000155, 25079.903999999166 382496.7190000005, 25228.44399999827 382475.8429999985))"
trend_2006_50.85,0,1700352,17,352,75,81.58512,6.58512,-1.006,2009,- - 3 - - -,3,400.6,,,"POLYGON ((24861.061000000685 382505.79399999976, 24864.570000000298 382455.6169999987, 24714.93499999866 382445.15300000086, 24711.427000001073 382495.33100000024, 24861.061000000685 382505.79399999976))"
trend_2006_50.86,0,1700373,17,373,67,82.00803,15.00803,-0.479,>2013,- - 3 - - -,3,347.9,,,"POLYGON ((24647.061999998987 382491.79399999976, 24648.732000000775 382467.90300000086, 24499.098000001162 382457.4389999993, 24497.427000001073 382481.33100000024, 24647.061999998987 382491.79399999976))"
trend_2006_50.87,0,1700396,17,396,59,67.5141,8.5141,-0.63,>2013,- - 3 - - -,3,363,,,"POLYGON ((24417.061000000685 382477.79399999976, 24419.258999999613 382446.37099999934, 24269.6240000017 382435.9070000015, 24267.427000001073 382467.33100000024, 24417.061000000685 382477.79399999976))"
trend_2006_50.88,0,1700413,17,413,49,53.40609,4.40609,-0.637,2009,- - 3 - - -,3,363.7,,,"POLYGON ((24244.061000000685 382467.79399999976, 24246.28299999982 382436.0219999999, 24096.647999998182 382425.55799999833, 24094.427000001073 382457.33100000024, 24244.061000000685 382467.79399999976))"
trend_2006_50.89,0,1700421,17,421,87,90.500709,3.500709,-0.227,>2013,- - 3 - - -,3,322.7,,,"POLYGON ((23725.25 382323.78400000185, 23731.096000000834 382314.0549999997, 23602.52100000158 382236.80000000075, 23596.675000000745 382246.52899999917, 23725.25 382323.78400000185))"
trend_2006_50.90,0,909750,9,9750,48,79,31,2.3,-,- - - - - -,1,730,,,"POLYGON ((79861.83199999854 461104.73900000006, 79779.10799999908 461184.625, 79952.77199999988 461364.4600000009, 80035.49700000137 461284.57400000095, 79861.83199999854 461104.73900000006))"
trend_2006_50.91,0,1700441,17,441,157,166.558178,9.558178,-0.734,>2013,- - - - - -,3,373.4,,,"POLYGON ((23553.25 382221.78400000185, 23572.151999998838 382190.3260000013, 23443.576999999583 382113.0700000003, 23424.675000000745 382144.52800000086, 23553.25 382221.78400000185))"
trend_2006_50.92,0,1700461,17,461,95,105.933585,10.933585,-0.255,>2013,- - - - - -,3,325.5,,,"POLYGON ((23381.25 382120.78400000185, 23387.81700000167 382109.85500000045, 23259.24199999869 382032.59899999946, 23252.675000000745 382043.52800000086, 23381.25 382120.78400000185))"
trend_2006_50.93,0,1700483,17,483,47,64.93,17.93,-0.297,>2013,- - - - - -,3,329.7,,,"POLYGON ((23191.2509999983 382007.78400000185, 23198.89900000021 381995.0549999997, 23070.324000000954 381917.7989999987, 23062.675000000745 381930.52800000086, 23191.2509999983 382007.78400000185))"
trend_2006_50.94,0,1700496,17,496,37,50.48,13.48,-1.333,>2013,- - - - - -,3,433.3,,,"POLYGON ((23079.2509999983 381942.78400000185, 23113.57800000161 381885.65399999917, 22985.00299999863 381808.3979999982, 22950.675000000745 381865.52800000086, 23079.2509999983 381942.78400000185))"
