GEMEENTE,CBS_GEMEENTECODE,BETREFT,WIJKNAAM,CBS_WIJKCODE,BUURTNAAM,CBS_BUURTCODE,BAGREFNUMMER,STRAATNAAM,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,POSTCODE,WOONPLAATS,longitude,latitude,X,Y,GEOMETRIE
Stichtse Vecht,G1904,StichtseVecht-standplaats,Breukelen,WK190402,Kievitsbuurt,WK19040204,0311030000000031,De Plassen Noord,216,,,3621PN,Breukelen,5.035632,52.177353,130952.52,465526.04,"POLYGON ((130946.949 465524.186,130958.087 465524.363,130957.822 465527.899,130947.214 465527.369,130946.949 465524.186))"
Stichtse Vecht,G1904,StichtseVecht-standplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311030000000018,Scheendijk,18,,33,3621VC,Breukelen,5.023787,52.180771,130144.23,465910.26,"POLYGON ((130142.242 465913.752,130142.411 465906.719,130146.221 465906.783,130146.043 465913.81,130142.242 465913.752))"
Stichtse Vecht,G1904,StichtseVecht-standplaats,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311030000000029,Poeldijk,7,,,3621CZ,Breukelen,4.997193,52.168362,128317.94,464539.13,"POLYGON ((128310.27 464540.669,128310.638 464536.494,128325.617 464537.968,128325.371 464541.774,128310.27 464540.669))"
Stichtse Vecht,G1904,StichtseVecht-standplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311030000000004,Scheendijk,14,,43,3621VC,Breukelen,5.024456,52.17929,130189.13,465745.33,"POLYGON ((130183.978 465747.269,130183.919 465743.398,130194.281 465743.398,130194.34 465747.21,130183.978 465747.269))"
Stichtse Vecht,G1904,StichtseVecht-standplaats,Breukelen,WK190402,Kievitsbuurt,WK19040204,0311030000000035,Scheendijk,21,,20,3621VC,Breukelen,5.024347,52.18199,130183.22,466045.68,"POLYGON ((130188.056 466043.545,130188.341 466046.728,130178.393 466047.808,130178.109 466044.512,130188.056 466043.545))"
Stichtse Vecht,G1904,StichtseVecht-standplaats,Breukelen,WK190402,Kievitsbuurt,WK19040204,1904030000003216,Scheendijk,24,,25,3621VC,Breukelen,5.024119,52.183317,130168.32,466193.42,"POLYGON ((130163.089 466197.215,130162.708 466190.514,130173.72 466189.62,130173.932 466196.507,130163.089 466197.215))"
Stichtse Vecht,G1904,StichtseVecht-standplaats,Breukelen,WK190402,Scheendijk,WK19040211,1904030000003206,Scheendijk,24,,18,3621VC,Breukelen,5.021525,52.183302,129990.94,466192.66,"POLYGON ((129985.466 466190.146,129995.997 466189.379,129996.415 466195.098,129985.745 466195.934,129985.466 466190.146))"
Stichtse Vecht,G1904,StichtseVecht-standplaats,Breukelen,WK190402,Scheendijk,WK19040211,1904030000003211,Scheendijk,24,,28,3621VC,Breukelen,5.022595,52.183264,130064.08,466188.04,"POLYGON ((130058.38 466191.34,130057.92 466185.38,130070.24 466184.74,130070.211 466190.74,130058.38 466191.34))"
Stichtse Vecht,G1904,StichtseVecht-standplaats,Breukelen,WK190402,Scheendijk,WK19040211,1904030000003205,Scheendijk,24,,14,3621VC,Breukelen,5.020999,52.183328,129954.95,466195.73,"POLYGON ((129950.159 466199.212,129949.427 466193.494,129960.132 466192.238,129960.481 466198.341,129950.159 466199.212))"
Stichtse Vecht,G1904,StichtseVecht-standplaats,Breukelen,WK190402,Scheendijk,WK19040211,1904030000003208,Scheendijk,24,,22,3621VC,Breukelen,5.021954,52.183287,130020.26,466190.87,"POLYGON ((130014.6 466194.18,130014.16 466188.46,130026.1 466187.56,130026.36 466193.56,130014.6 466194.18))"
