DIENSTREGELPUNTSPOORNAAM,STATIONSNAAM,STATIONSNAAM_AFKORTING,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VAN,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT,KM_GEOCODE_TOT_T,PUIC,POSITIONELE_NAUWKEURIGHEID_MM,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,LEVENSCYCLUS_STATUS,BRON,X_BEGIN,Y_BEGIN,X_EIND,Y_EIND,LATITUDE_BEGIN,LONGITUDE_BEGIN,LATITUDE_EIND,LONGITUDE_EIND,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,ID,Shape__Length
2,Bodegraven,Bdg,Wd-Ledn,Woerden - Leiden Centraal ,9.188503,"9,188502789834",9.427303,"9,427303485413",,283,,2016/01/12 00:00:00+00,gerealiseerd,ProRail,111104.642,454974.949,110880.58,455056.944,52.0813039747196,4.74683268874756,52.0820231050957,4.74355353779084,102,,102,102__,Woerden - Alphen a/d Rijn,4849,0
2,Nijmegen Goffert,Nmgo,Ht-Nm,s-Hertogenbosch - Nijmegen ,63.053588,"63,05358753526",62.831432,"62,83143178259",,283,,2016/03/10 00:00:00+00,gerealiseerd,ProRail,185110.98,426637.531,184896.703,426583.842,51.8275273673709,5.82400002244479,51.8270563349404,5.82088710320471,047,,47,047__,s Hertogenbosch - Nijmegen,4850,0
3,Wijchen,Wc,Ht-Nm,s-Hertogenbosch - Nijmegen ,56.328914,"56,32891387499",56.548106,"56,54810591635",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,178652.946,424806.095,178860.909,424876.227,51.811377406954,5.73019455712202,51.8119989140488,5.73321502550829,047,,47,047__,s Hertogenbosch - Nijmegen,4851,0
1,Oss West,Ow,Ht-Nm,s-Hertogenbosch - Nijmegen ,39.198734,"39,19873448899",39.419642,"39,41964243208",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,163072.168,418782.529,163273.287,418874.43,51.7576785450232,5.50411736494605,51.7585016437168,5.50703251296176,047,,47,047__,s Hertogenbosch - Nijmegen,4852,0
1,Rosmalen,Rs,Ht-Nm,s-Hertogenbosch - Nijmegen ,28.544057,"28,54405703780",28.765665,"28,76566491793",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,153580.754,413951.588,153779.767,414047.696,51.714312566643,5.36666560848446,51.715176895891,5.36954496343536,047,,47,047__,s Hertogenbosch - Nijmegen,4853,0
2,Rosmalen,Rs,Ht-Nm,s-Hertogenbosch - Nijmegen ,28.544135,"28,54413459496",28.765697,"28,76569689065",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,153583.735,413945.477,153782.739,414041.586,51.7142576455942,5.36670876782307,51.7151219827553,5.3695879898667,047,,47,047__,s Hertogenbosch - Nijmegen,4854,0
3,Maarssen,Mas,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,27.80639,"27,80639045869",27.535788,"27,53578833347",,283,,2016/03/09 00:00:00+00,gerealiseerd,ProRail,130840.075,460826.835,130645.949,461014.409,52.1351125218601,5.03432222893611,52.1367898875205,5.03147344145271,098,,98,098__,Breukelen - Utrecht Centraal,4855,0
3,Utrecht Zuilen,Utzl,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,32.84244,"32,84243966419",33.117455,"33,11745530337",,283,,2016/03/11 00:00:00+00,gerealiseerd,ProRail,134487.141,457356.139,134687.188,457167.729,52.1040656180272,5.08779974101139,52.1023795831761,5.09073079559974,531,c,531,531_c,Utrecht Centraal,4856,0
2,Oss West,Ow,Ht-Nm,s-Hertogenbosch - Nijmegen ,39.419716,"39,41971625905",39.198705,"39,19870481456",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,163276.36,418868.024,163075.075,418776.146,51.7584440183815,5.50707686916953,51.7576211299205,5.50415932030821,047,,47,047__,s Hertogenbosch - Nijmegen,4858,0
2,'s Hertogenbosch Oost,Hto,Ht-Nm,s-Hertogenbosch - Nijmegen ,24.698428,"24,69842830245",24.917374,"24,91737361416",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,150078.867,412419.543,150298.175,412419.412,51.7005220535317,5.3160154673639,51.7005227567306,5.31918785464024,047,,47,047__,s Hertogenbosch - Nijmegen,4859,0
1,Oss,O,Ht-Nm,s-Hertogenbosch - Nijmegen ,41.207391,"41,20739069356",41.485611,"41,48561099421",,283,,2016/03/10 00:00:00+00,gerealiseerd,ProRail,164902.918,419617.109,165160.567,419722.433,51.7651506049555,5.53065729309091,51.7660926674727,5.53439271556583,047,,47,047__,s Hertogenbosch - Nijmegen,4860,0
1,Santpoort Zuid,Sptz,Hlm-Utg,Haarlem - Uitgeest ,4.534919,"4,534919134646",4.296639,"4,296639476116",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,103574.397,492905.898,103579.867,492667.575,52.4215465150287,4.63121764127953,52.4194052578659,4.63133460176486,082,,82,082__,Haarlem - Santpoort Noord,4861,0
2,Santpoort Zuid,Sptz,Hlm-Utg,Haarlem - Uitgeest ,4.53492,"4,534919853070",4.296454,"4,296454069540",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,103580.82,492905.873,103591.775,492668.15,52.4215468927366,4.63131205914112,52.4194115418385,4.63150954518494,082,,82,082__,Haarlem - Santpoort Noord,4862,0
1,Leerdam,Ldm,Gdm-Ddr,Geldermalsen - Dordrecht ,58.165801,"58,16580143882",58.336497,"58,33649669128",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,134916.496,434061.087,134745.453,434048.171,51.8947042226811,5.09543157886262,51.8945819352483,5.09294746775367,118,,118,118__,Geldermalsen - Dordrecht,4863,0
1,Bloemendaal,Bll,Hlm-Utg,Haarlem - Uitgeest ,2.624178,"2,624178431321",2.375313,"2,375313115780",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,103323.847,491042.092,103245.677,490805.569,52.4047732218608,4.62782190999068,52.4026402530849,4.62670977951103,082,,82,082__,Haarlem - Santpoort Noord,4864,0
2,Bloemendaal,Bll,Hlm-Utg,Haarlem - Uitgeest ,2.375142,"2,375142101185",2.624254,"2,624253626583",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,103252.492,490802.863,103333.433,491039.301,52.4026165775035,4.62681033016611,52.4047490424611,4.62796319446557,082,,82,082__,Haarlem - Santpoort Noord,4865,0
2,Bovenkarspel - Grootebroek,Bkg,Zd-Ekz,Zaandam - Enkhuizen ,46.405634,"46,40563414650",46.687504,"46,68750423994",,283,,2015/05/13 00:00:00+00,gerealiseerd,ProRail,144779.858,523081.581,145063.255,523088.557,52.6950565996863,5.23603050340181,52.6951245384927,5.24022225223834,217,,217,217__,Hoorn - Enkhuizen,4866,0
1,Bovenkarspel - Grootebroek,Bkg,Zd-Ekz,Zaandam - Enkhuizen ,46.405653,"46,40565305422",46.687564,"46,68756353125",,283,,2015/05/13 00:00:00+00,gerealiseerd,ProRail,144779.804,523085.213,145063.276,523090.72,52.6950892390165,5.23602959241793,52.6951439774977,5.24022249788797,217,,217,217__,Hoorn - Enkhuizen,4867,0
1,Enkhuizen,Ekz,Zd-Ekz,Zaandam - Enkhuizen ,49.987419,"49,98741941951",49.712205,"49,71220450328",,283,,2022/11/16 10:52:45+00,gerealiseerd,ProRail,148324.302,523578.482,148052.775,523533.92,52.6995771819563,5.28844933526288,52.6991733135629,5.28443348132166,217,,217,217__,Hoorn - Enkhuizen,4868,0
1,Boskoop,Bsk,Gd-Apn,Gouda - Alphen a/d Rijn ,11.698157,"11,69815670182",11.826541,"11,82654119295",,283,,2021/06/04 11:41:01+00,gerealiseerd,ProRail,104231.904,454540.485,104245.8,454668.079,52.0768118296117,4.64664137232859,52.0779598422183,4.6468250801404,226,,226,226__,Gouda - Alphen a/d Rijn,4869,0
2,Boskoop,Bsk,Gd-Apn,Gouda - Alphen a/d Rijn ,11.698003,"11,69800272054",11.826682,"11,82668164783",,283,,2021/06/04 11:41:01+00,gerealiseerd,ProRail,104226.213,454541.104,104239.981,454668.8,52.076816871121,4.6465582713884,52.0779657915803,4.64674010210789,226,,226,226__,Gouda - Alphen a/d Rijn,4870,0
1,Waddinxveen,Wad,Gd-Apn,Gouda - Alphen a/d Rijn ,7.915826,"7,915826213099",8.075599,"8,075598514530",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,104416.992,450773.085,104421.498,450933.575,52.0429693987873,4.64989901430369,52.0444122115095,4.6499409425644,226,,226,226__,Gouda - Alphen a/d Rijn,4871,0
2,Waddinxveen,Wad,Gd-Apn,Gouda - Alphen a/d Rijn ,7.915825,"7,915825048699",8.075498,"8,075498153500",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,104411.14,450773.285,104417.147,450933.578,52.0429706622921,4.6498136919944,52.0444118414697,4.64987752439112,226,,226,226__,Gouda - Alphen a/d Rijn,4872,0
1,Waddinxveen Noord,Wadn,Gd-Apn,Gouda - Alphen a/d Rijn ,9.138565,"9,138564528386",9.308911,"9,308911119676",,283,,2015/07/23 00:00:00+00,gerealiseerd,ProRail,104343.006,451993.347,104326.508,452162.703,52.0539297199334,4.64863979304224,52.055450293277,4.64837415673862,226,,226,226__,Gouda - Alphen a/d Rijn,4873,0
12,Zwolle,Zl,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,2.664845,"2,664845448305",2.51265,"2,512649620950",,283,,2019/07/26 13:59:29+00,gerealiseerd,ProRail,202685.46,502251.278,202550.593,502316.744,52.5058680417302,6.08954605670031,52.5064681150344,6.08756911817388,603,a,603,603_a,Zwolle,4874,0
13,Zwolle,Zl,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,2.511642,"2,511641944843",2.590983,"2,590983282406",,283,,2019/07/26 13:59:13+00,gerealiseerd,ProRail,202553.647,502323.559,202623.923,502291.771,52.5065290950181,6.08761507564049,52.5062373065542,6.08864554734429,603,a,603,603_a,Zwolle,4875,0
5,Zwolle,Zl,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,3.073327,"3,073326848215",2.611629,"2,611628940410",,283,,2018/08/01 14:58:25+00,gerealiseerd,ProRail,203025.861,502021.926,202625.074,502254.405,52.5037771135807,6.09452630600355,52.5059014070499,6.08865716445146,603,a,603,603_a,Zwolle,4876,0
1,Maastricht Noord,Mtn,Mt-Vl,Maastricht - Venlo ,2.877697,"2,877697416644",2.757053,"2,757053461452",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,178276.778,320158.518,178213.369,320056.25,50.8707630970544,5.71785890156268,50.8698464177716,5.71695160609418,063,,63,063__,Maastricht - Sittard,4877,0
2,Maastricht Noord,Mtn,Mt-Vl,Maastricht - Venlo ,2.884799,"2,884799231973",2.753583,"2,753582983013",,283,,2015/12/08 00:00:00+00,gerealiseerd,ProRail,178274.551,320168.3,178205.403,320057.037,50.8708511145652,5.71782789426166,50.8698538145428,5.7168384988725,063,,63,063__,Maastricht - Sittard,4879,0
1,Bunde,Bde,Mt-Vl,Maastricht - Venlo ,6.354205,"6,354205403332",6.52817,"6,528170119111",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,179580.428,323064.174,179554.784,323237.81,50.8968265597412,5.73657481811893,50.898388412986,5.7362221078135,063,,63,063__,Maastricht - Sittard,4880,0
2,Geleen - Lutterade,Lut,Mt-Vl,Maastricht - Venlo ,17.992184,"17,99218447435",18.198803,"18,19880302142",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,185696.855,331828.715,185834.865,331982.773,50.9753120489279,5.82425345469619,50.976689379048,5.8262315233767,063,,63,063__,Maastricht - Sittard,4881,0
2,Veenendaal - De Klomp,Klp,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,68.368616,"68,36861566436",68.702427,"68,70242669350",,283,,2015/10/26 00:00:00+00,gerealiseerd,ProRail,167818.576,450844.011,168139.224,450749.528,52.0457656631221,5.57405780822253,52.0449089295699,5.57872819144064,108,,108,108__,De Haar Aansl. - Ede=Wageningen,4882,0
2,Oudenbosch,Odb,Zlw-Np,Lage Zwaluwe - Nispen ,15.780368,"15,78036816795",15.524376,"15,52437604288",,283,,2016/03/08 00:00:00+00,gerealiseerd,ProRail,95666.002,400073.159,95853.953,400246.917,51.5864343797525,4.53105422291268,51.5880158989936,4.53373656327389,120,a,120,120_a,Lage Zwaluwe - Roosendaal,4883,0
3,Oudenbosch,Odb,Zlw-Np,Lage Zwaluwe - Nispen ,15.524395,"15,52439455624",15.780433,"15,78043325150",,283,,2016/03/08 00:00:00+00,gerealiseerd,ProRail,95857.675,400242.899,95666.95,400072.029,51.5879801780519,4.53379094444099,51.5864243237141,4.53106809202877,120,a,120,120_a,Lage Zwaluwe - Roosendaal,4884,0
1,Oudenbosch,Odb,Zlw-Np,Lage Zwaluwe - Nispen ,15.522693,"15,52269289752",15.780643,"15,78064345291",,283,,2015/06/03 00:00:00+00,gerealiseerd,ProRail,95850.294,400253.311,95660.776,400078.453,51.5880729814867,4.53368268933029,51.5864814089335,4.53097792571598,120,a,120,120_a,Lage Zwaluwe - Roosendaal,4885,0
3,Zwolle,Zl,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,2.711038,"2,711038333509",3.073513,"3,073513030113",,283,,2018/08/01 14:59:46+00,gerealiseerd,ProRail,202716.788,502212.194,203030.778,502030.846,52.5055140698691,6.09000185136204,52.5038568452491,6.09460000946039,603,a,603,603_a,Zwolle,4886,0
6,Zwolle,Zl,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,3.046666,"3,046666341687",2.713304,"2,713303823029",,283,,2019/07/26 13:31:05+00,gerealiseerd,ProRail,202998.069,502027.31,202708.144,502194.118,52.5038279414985,6.0941177948627,52.5053523813626,6.0898719682781,603,a,603,603_a,Zwolle,4887,0
14,Zwolle,Zl,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,3.168622,"3,168621788495",2.855003,"2,855002520227",,283,,2018/08/01 14:54:19+00,gerealiseerd,ProRail,203117.145,501993.095,202853.002,502157.615,52.5035099922783,6.09586647518412,52.5050116760891,6.09200010581408,603,a,603,603_a,Zwolle,4888,0
1,Zwolle,Zl,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,2.624357,"2,624357246790",3.16827,"3,168269817425",,283,,2018/08/01 14:55:46+00,gerealiseerd,ProRail,202646.487,502265.686,203115.187,501990.528,52.50600092091,6.08897413721868,52.5034871000814,6.09583727154228,603,a,603,603_a,Zwolle,4889,0
16,Zwolle,Zl,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,2.875783,"2,875783096719",3.056813,"3,056813194604",,283,,2021/07/23 11:18:46+00,gerealiseerd,ProRail,202881.829,502164.539,203033.158,502071.75,52.5050713800843,6.09242563966785,52.5042242285739,6.09464094246689,603,a,603,603_a,Zwolle,4890,0
15,Zwolle,Zl,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,2.876468,"2,876467562662",3.056344,"3,056344260742",,283,,2021/07/23 11:17:18+00,gerealiseerd,ProRail,202876.235,502153.281,203029.229,502065.32,52.5049706934752,6.09234164249701,52.504166794317,6.09458215303503,603,a,603,603_a,Zwolle,4891,0
1,Haarlem Spaarnwoude,Hlms,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,14.170002,"14,17000168910",14.438037,"14,43803727082",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,106508.557,488594.727,106241.475,488566.237,52.3830696138882,4.6749712455627,52.3827899162726,4.67105282445457,084,,84,084__,Amsterdam Sloterdijk - Haarlem,4892,0
2,Haarlem Spaarnwoude,Hlms,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,14.438164,"14,43816433491",14.170225,"14,17022451327",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,106240.599,488573.679,106507.478,488602.39,52.3828567195162,4.6710388786826,52.3831383857892,4.67495429228894,084,,84,084__,Amsterdam Sloterdijk - Haarlem,4893,0
1,Hilversum Sportpark,Hvsp,Hvs-Utm,Hilversum - Utrecht Maliebaan ,1.193948,"1,193947696629",1.415687,"1,415686920324",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,141336.266,469835.725,141320.328,469614.605,52.2164419786632,5.18726659267836,52.2144542041175,5.18704230067412,095,,95,095__,Hilversum - Blauwkapel,4894,0
1,Hollandsche Rading,Hor,Hvs-Utm,Hilversum - Utrecht Maliebaan ,5.56512,"5,565119918429",5.785158,"5,785158017017",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,140762.616,465532.458,140684.309,465326.664,52.1777505155853,5.1790531584491,52.1758988475406,5.17791699112166,095,,95,095__,Hilversum - Blauwkapel,4895,0
2,Hilversum Sportpark,Hvsp,Hvs-Utm,Hilversum - Utrecht Maliebaan ,1.153297,"1,153296661906",0.930337,"0,930337398913",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,141346.18,469875.78,141338.94,470099.054,52.2168022298052,5.18741004699461,52.2188087892528,5.18729510795827,095,,95,095__,Hilversum - Blauwkapel,4896,0
1,Amsterdam Lelylaan,Asdl,Sgra-Asra,Amsterdam Singelgracht Aansl. - Amsterdam Riekerpolder Aansl. ,56.162386,"56,16238616031",55.810275,"55,81027538833",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,117312.358,485511.154,117308.708,485862.685,52.356204911389,4.83399303227578,52.3593639576334,4.83390006492595,145,,145,145__,Amsterdam Sloterdijk - Amsterdam Riekerpolder,4897,0
