Complex,Gebouw,Perceel,Huurobject Omschrijving lang,Huurobject Straat,Huurobject Huisnummer,Huurobject Postcode,Huurobject Plaats,Complex Wijk Omschrijving,Gebouw Monumentstatus Omschrijving,Bvo Rekfact Nu,Vvo Rekfact Nu,Gebouw Portefeuille Omschrijving,Perceel Portefeuille Omschrijving,Huurobject Hgf Omschrijving,Huurobject Best.code Omschrijving
10196,1,,HARDEBOLLENSTRAAT 013BIS II,HARDEBOLLENSTRAAT,13-13BIS,3512 TP,UTRECHT,Binnenstad,,30,26,Overig / gemengd,,Woonfunctie,Wonen
10196,1,,HARDEBOLLENSTRAAT 013BIS III,HARDEBOLLENSTRAAT,13-13BIS,3512 TP,UTRECHT,Binnenstad,,28,24,Overig / gemengd,,Woonfunctie,Wonen
10197,,1,HAVENWEG,HAVENWEG,,3534 HA,UTRECHT,West,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10197,,1,HAVENWEG (2A),HAVENWEG,,3534 HA,UTRECHT,West,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10198,1,,HELLING 007,HELLING,7,3523 CB,UTRECHT,Zuid,,1230,1046,Kunst en Cultuur,,Bijeenkomstfunctie,Cultuur en ontspanning
10199,1,,HELLING 020,HELLING,20,3523 CC,UTRECHT,Zuid,,1082,1018,Overig / gemengd,,Industriefunctie,Bedrijf
10200,,1,HERCULESPLEIN 300,HERCULESPLEIN (ONG.),ONG.,3584 AA,UTRECHT,Oost,NB,,,,Overig / gemengd,Bouwwerk geen gebouw zijnde,Bedrijf
10201,1,,HERENSTRAAT 023,HERENSTRAAT,23-23BA,3512 KB,UTRECHT,Binnenstad,Gemeentelijk monument,83,58,Zorg,,Kantoorfunctie,Kantoor
10201,1,,HERENSTRAAT 023,HERENSTRAAT,23-23BA,3512 KB,UTRECHT,Binnenstad,Gemeentelijk monument,257,180,Zorg,,Woonfunctie,Wonen
10201,1,,HERENSTRAAT 023BIS,HERENSTRAAT,23-23BA,3512 KB,UTRECHT,Binnenstad,Gemeentelijk monument,166,"116,5",Zorg,,Woonfunctie,Wonen
10201,1,,HERENSTRAAT 023BISA,HERENSTRAAT,23-23BA,3512 KB,UTRECHT,Binnenstad,Gemeentelijk monument,162,114,Zorg,,Woonfunctie,Wonen
10202,1,,'T ZAND 006,'T ZAND,6,3544 NC,UTRECHT,Leidsche Rijn,,100,70,Ruimtelijke ontwikkeling,,Woonfunctie,Wonen
10202,2,,UTRECHTSEWEG 004,UTRECHTSEWEG,4,3451 GG,VLEUTEN,Leidsche Rijn,,90,90,Ruimtelijke ontwikkeling,,Industriefunctie,Bedrijf
10202,3,,UTRECHTSEWEG 012A,UTRECHTSEWEG,12A,3544 NA,UTRECHT,Leidsche Rijn,,145,145,Ruimtelijke ontwikkeling,,Woonfunctie,Wonen
10202,5,,UTRECHTSEWEG 083,UTRECHTSEWEG,83,3544 NA,UTRECHT,Leidsche Rijn,,100,70,Ruimtelijke ontwikkeling,,Industriefunctie,Bedrijf
10202,5,,UTRECHTSEWEG 083 EN 085,UTRECHTSEWEG,83,3544 NA,UTRECHT,Leidsche Rijn,,100,70,Ruimtelijke ontwikkeling,,Woonfunctie,Wonen
10202,5,,UTRECHTSEWEG (ACHTER 083),UTRECHTSEWEG,83,3544 NA,UTRECHT,Leidsche Rijn,,200,200,Ruimtelijke ontwikkeling,,Industriefunctie,Bedrijf
10202,6,,UTRECHTSEWEG 107A,UTRECHTSEWEG,107A,3544 NA,UTRECHT,Leidsche Rijn,,200,140,Ruimtelijke ontwikkeling,,Woonfunctie,Wonen
10202,,1,BELCAMPOSTRAAT (NABIJ 013 EN 015),BELCAMPOSTRAAT,13,3544 NG,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,10,'T ZAND (NABIJ 012),'T ZAND,12,3544 NC,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,11,'T ZAND (NABIJ 022A),'T ZAND,22A,3544 NC,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,12,'T ZAND (NABIJ 027),'T ZAND,27,3544 NC,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,13,'T ZAND (NABIJ 029),'T ZAND,29,3544 NC,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,14,'T ZAND (NABIJ 033),'T ZAND,33,3544 NC,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,15,'T ZAND (NABIJ/ACHTER 027),'T ZAND,27,3544 NC,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,16,'T ZAND (NABIJ/ACHTER 029),'T ZAND,29,3544 NC,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,17,'T ZAND (NABIJ/ACHTER 031),'T ZAND,31,3544 NC,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,18,'T ZAND (NABIJ/ACHTER 033),'T ZAND,33,3544 NC,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,19,'T ZAND (VM 004A),'T ZAND,4A,3544 NC,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,2,BELCAMPOSTRAAT (ACHTER 019),BELCAMPOSTRAAT,19,3544 NG,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,20,'T ZAND (VM 051),'T ZAND,51,3451 AA,VLEUTEN,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,21,'T ZAND ACHTER 010-012,'T ZAND,10,3544 NC,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,22,'T ZAND ACHTER/NABIJ 014-018,'T ZAND,14,3544 NC,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,23,UTRECHTSEWEG (ACHTER 045-049),UTRECHTSEWEG,45,3544 NA,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,24,UTRECHTSEWEG (ACHTER 109G),UTRECHTSEWEG,109G,3544 NA,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,25,UTRECHTSEWEG (NABIJ 043),UTRECHTSEWEG,43,3544 NA,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,26,UTRECHTSEWEG (NABIJ 047),UTRECHTSEWEG,47,3544 NA,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,28,UTRECHTSEWEG (NABIJ 113),UTRECHTSEWEG,113,3544 NA,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,29,UTRECHTSEWEG (TUSSEN 055-057),UTRECHTSEWEG,55,3544 NA,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,3,JOHANNITERWEG (ACHTER 017-019),JOHANNITERWEG,17,3544 ND,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Agrarisch
10202,,30,UTRECHTSEWEG (VM 059),UTRECHTSEWEG,59,3544 NA,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,31,UTRECHTSEWEG (VM 061),UTRECHTSEWEG,61,3544 NA,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,32,UTRECHTSEWEG (VM 063),UTRECHTSEWEG,63,3544 NA,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,33,UTRECHTSEWEG (VM 065),UTRECHTSEWEG,65,3544 NA,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,34,UTRECHTSEWEG (VM 071),UTRECHTSEWEG,71,3544 NA,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,35,UTRECHTSEWEG (VM 073),UTRECHTSEWEG,73,3544 NA,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,36,UTRECHTSEWEG (VM 075),UTRECHTSEWEG,75,3544 NA,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,37,UTRECHTSEWEG (VM 077),UTRECHTSEWEG,77,3544 NA,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,38,UTRECHTSEWEG (VM 109F),UTRECHTSEWEG,109F,3544 NA,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,39,UTRECHTSEWEG (VM 109G),UTRECHTSEWEG,109G,3544 NA,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,4,PABLO PICASSOSTRAAT (ONG),PABLO PICASSOSTRAAT,,3544 NX,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Maatschappelijk
10202,,40,UTRECHTSEWEG (VM 109J),UTRECHTSEWEG,109J,3544 NA,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,41,'T ZAND (NABIJ 010),'T ZAND,10,3544 NC,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,42,UTRECHTSEWEG NABIJ 103,UTRECHTSEWEG,103,3544 NA,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,43,WESTLANDSETUIN (VM 005),WESTLANDSETUIN,5,3544 NE,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,44,WESTLANDSETUIN 003GED.,WESTLANDSETUIN,3,3544 NE,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,45,WESTLANDSETUIN NABIJ 018,WESTLANDSETUIN,18,3544 NE,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,46,WESTLANDSETUIN NABIJ EN T.O. 6,WESTLANDSETUIN,6,3544 NE,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,47,UTRECHTSEWEG (VM 067),UTRECHTSEWEG,67,3544 NA,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,48,UTRECHTSEWEG (VM 069),UTRECHTSEWEG,69,3544 NA,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,49,EMMY VAN LOKHORSTSTRAAT HOEK BELCAMPOSTRAAT,EMMY VAN LOKHORSTSTRAAT,,3544 NA,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Tuin
10202,,5,'T ZAND (ACHTER 002-004-006),'T ZAND,2,3544 NC,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,50,KANDINSKYSTRAAT (316),KANDINSKYSTRAAT,216,3544 NW,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,51,UTRECHTSEWEG (VM 109C),UTRECHTSEWEG,109C,3544 NA,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,52,PABLO PICASSOSTRAAT (ONG),PABLO PICASSOSTRAAT,,3544 NX,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,6,'T ZAND (ACHTER 020),'T ZAND,20,3544 NC,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,7,F. BORDEWIJCKSTRAAT (GROND NABIJ),F. BORDEWIJCKSTRAAT,,3544 NC,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,8,'T ZAND (BIJ 022D),'T ZAND,22D,3544 NC,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10202,,9,'T ZAND (NABIJ 011A),'T ZAND,11A,3544 NC,UTRECHT,Leidsche Rijn,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10203,1,,HEYCOPPLEIN 003,HEYCOPPLEIN,3,3521 EX,UTRECHT,Zuidwest,Gemeentelijk monument,1000,884,Overig / gemengd,,Bijeenkomstfunctie,Maatschappelijk
10203,1,,HEYCOPPLEIN 005,HEYCOPPLEIN,3,3521 EX,UTRECHT,Zuidwest,Gemeentelijk monument,1280,1100,Overig / gemengd,,Sportfunctie,Sport
10204,,1,HEYCOPSTRAAT (NAAST 007),HEYCOPSTRAAT,7,3521 EN,UTRECHT,Zuidwest,NB,,,,Overig / gemengd,Grondfunctie,Verkeer
10205,1,,HEYCOPPLEIN (ONDER 003/005),HEYCOPSTRAAT,165/167,3521 EN,UTRECHT,Zuidwest,,10,10,Overig / gemengd,,Overige gebruiksfunctie,Bedrijf
10206,1,,HOEFIJZERSTRAAT 010,HOEFIJZERSTRAAT,10,3572 BW,UTRECHT,Noordoost,,580,104,Kunst en Cultuur,,Bijeenkomstfunctie,Cultuur en ontspanning
10207,1,,HOGELANDEN W.Z. 032,HOGELANDEN W.Z.,32,3552 AC,UTRECHT,Noordwest,,644,536,Zorg,,Logiesfunctie,Maatschappelijk
10208,1,,HOGENOORD 006,HOGENOORD,6,3513 GX,UTRECHT,Noordwest,Gemeentelijk monument,346,242,Overig / gemengd,,Winkelfunctie,Wonen
10210,1,,HONDSRUG 017,HONDSRUG,17,3524 BP,UTRECHT,Zuid,,1225,"857,5",Multifunctionele Accomodaties,,Bijeenkomstfunctie,Cultuur en ontspanning
10210,1,,HONDSRUG 019,HONDSRUG,17,3524 BP,UTRECHT,Zuid,,1442,"1009,4",Multifunctionele Accomodaties,,Bijeenkomstfunctie,Cultuur en ontspanning
10210,1,,TREEK 015,HONDSRUG,17,3524 BP,UTRECHT,Zuid,,757,530,Multifunctionele Accomodaties,,Bijeenkomstfunctie,Maatschappelijk
10210,2,,HONDSRUG 021,HONDSRUG,21,3524 BP,UTRECHT,Zuid,,1571,1101,Multifunctionele Accomodaties,,Bijeenkomstfunctie,Maatschappelijk
10215,1,,HOUTENSEPAD 198,HOUTENSEPAD,198+200,3524 SB,UTRECHT,Oost,,357,"249,9",Ruimtelijke ontwikkeling,,Woonfunctie,Wonen
10215,1,,HOUTENSEPAD 200,HOUTENSEPAD,198+200,3524 SB,UTRECHT,Oost,,357,"249,9",Ruimtelijke ontwikkeling,,Woonfunctie,Wonen
10215,1,,HOUTENSEPAD (NABIJ 198-200),HOUTENSEPAD,198+200,3524 SB,UTRECHT,Oost,,50,50,Ruimtelijke ontwikkeling,,Woonfunctie,Bedrijf
10215,,1,LUNETTEN (SPOORWEGDRIEHOEK),HOUTENSEPAD,198+200,3524 SB,UTRECHT,Oost,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Agrarisch
10215,,1,TUSSEN DE RAILS,HOUTENSEPAD,198+200,3524 SB,UTRECHT,Oost,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Verkeer
10215,,1,WULVENBROEKSEWETERING (OUD),HOUTENSEPAD,198+200,3524 SB,UTRECHT,Oost,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10216,,1,INA BOUDIER-BAKKERLAAN,INA B.-BAKKERLAAN,,3582 VA,UTRECHT,Oost,NB,,,,Overig / gemengd,Grondfunctie,Overig
10218,,1,NIJVERHEIDSKADE,INDUSTRIEHAVEN,,3534 AA,UTRECHT,West,NB,,,,Overig / gemengd,Grondfunctie,Overig
10220,1,,ISOTOPENWEG 051,ISOTOPENWEG,51/53,3542 AS,UTRECHT,West,,110,110,Ruimtelijke ontwikkeling,,Woonfunctie,Wonen
10220,1,,ISOTOPENWEG 053,ISOTOPENWEG,51/53,3542 AS,UTRECHT,West,,110,110,Ruimtelijke ontwikkeling,,Woonfunctie,Wonen
10221,,1,ISOTOPENWEG T/O 051 EN 053,ISOTOPENWEG T/O 051 EN 053,51 EN 53,3542 AS,UTRECHT,West,NB,,,,Overig / gemengd,Grondfunctie,Overig
10222,,1,ISOTOPENWEG,ISOTOPENWEG,,3542 AS,UTRECHT,West,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Bedrijf
10222,,1,LAGEWEIDE,ISOTOPENWEG,,3542 AS,UTRECHT,West,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10222,,1,NEUTRONWEG,NEUTRONWEG,,3542 AS,UTRECHT,West,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Overig
10224,1,,JUSTUS VAN MAURIKSTRAAT 002,JUSTUS VAN MAURIKSTRAAT,2,3532 BR,UTRECHT,West,,276,193,Overig / gemengd,,Bijeenkomstfunctie,Maatschappelijk
10228,,1,JACOB CATSSTRAAT (NAAST 001),JACOB CATSSTRAAT (NAAST 001),1,3451 BA,UTRECHT,Zuidwest,NB,,,,Overig / gemengd,Grondfunctie,Verkeer
10230,1,,ST.-JACOBSSTRAAT 171 (JACOBITOREN),ST.-JACOBSSTRAAT,171,3511 BP,UTRECHT,Binnenstad,,702,491,Erfgoed,,Overige gebruiksfunctie,Overig
10231,1,,JAGERSKADE 004-006,JAGERSKADE,002-004,3552 TL,UTRECHT,Noordwest,Gemeentelijk monument,417,173,Welzijn,,Kantoorfunctie,Maatschappelijk
10233,1,,JANSKERKHOF 001,JANSKERKHOF,1,3512 BK,UTRECHT,Binnenstad,Rijksmonument,515,360,Welzijn,,Kantoorfunctie,Kantoor
10234,1,,JANSKERKHOF A/D WERF (DRIFT),JANSKERKHOF A/D WERF,,3512 BR,UTRECHT,Binnenstad,,18,18,Erfgoed,,Overige gebruiksfunctie,Bedrijf
10235,1,,JANSVELD 051,JANSVELD,51,3512 BE,UTRECHT,Binnenstad,,820,691,Zorg,,Logiesfunctie,Maatschappelijk
10236,1,,JANSVELD 053,JANSVELD,53,3512 BE,UTRECHT,Binnenstad,,81,68,Zorg,,Kantoorfunctie,Kantoor
10241,1,,JEREMIESTRAAT 006,JEREMIESTRAAT,6,3511 TW,UTRECHT,Binnenstad,,22,15,Overig / gemengd,,Industriefunctie,Bedrijf
10242,1,,JEREMIESTRAAT 008,JEREMIESTRAAT,8,3511 TW,UTRECHT,Binnenstad,,235,165,Overig / gemengd,,Bijeenkomstfunctie,Cultuur en ontspanning
10243,1,,JOAN ROELLSTRAAT 012,JOAN ROELLSTRAAT,12,3551 XJ,UTRECHT,Noordwest,,278,195,Onderwijs (inclusief Bibliotheek en UCK),,Kantoorfunctie,Maatschappelijk
10243,1,,ROYAARDS VAN DEN HAMKADE 018GED,JOAN ROELLSTRAAT,12,3551 XJ,UTRECHT,Noordwest,,720,549,Onderwijs (inclusief Bibliotheek en UCK),,Bijeenkomstfunctie,Maatschappelijk
10244,,1,"JUTFASEWEG (""DE WERF"")",JUTFASEWEG,,3522 HA,UTRECHT,Zuidwest,NB,,,,Overig / gemengd,Grondfunctie,Recreatie
10244,,1,JUTFASEWEG (NABIJ 210),JUTFASEWEG,210,3522 HA,UTRECHT,Zuidwest,NB,,,,Overig / gemengd,Grondfunctie,Recreatie
10245,,1,JUTFASEWEG (ACHTER 231),JUTFASEWEG (ACHTER 231),231,3522 HS,UTRECHT,Zuidwest,NB,,,,Overig / gemengd,Grondfunctie,Bedrijf
10246,1,,KORTE MINREBROEDERSTRAAT 002,KORTE MINREBROEDERSTRAAT,2,3512 GG,UTRECHT,Binnenstad,Rijksmonument,"18694,5","13136,51",Gemeentelijke huisvesting,,Kantoorfunctie,Maatschappelijk
10246,1,,KORTE MINREBROEDERSTRAAT 002,KORTE MINREBROEDERSTRAAT,2,3512 GG,UTRECHT,Binnenstad,Rijksmonument,0,0,Gemeentelijke huisvesting,,Overige gebruiksfunctie,Bedrijf
10248,1,,KORTE MINREBROEDERSTRAAT 2 (FIETSENKELDER),KORTE MINREBROEDERSTRAAT,2,3512 GG,UTRECHT,Binnenstad,,744,521,Gemeentelijke huisvesting,,Industriefunctie,Verkeer
10249,1,,KALVERSTRAAT 027,KALVERSTRAAT,27,3454 AC,DE MEERN,Vleuten-De Meern,,143,45,Overig / gemengd,,Kantoorfunctie,Kantoor
10250,1,,KANAALWEG 060B,KANAALWEG,60B/C,3526 KM,UTRECHT,Noordwest,,425,425,Ruimtelijke ontwikkeling,,Industriefunctie,Bedrijf
10250,1,,KANAALWEG 060B,KANAALWEG,60B/C,3526 KM,UTRECHT,Noordwest,,15,11,Ruimtelijke ontwikkeling,,Woonfunctie,Wonen
10250,1,,KANAALWEG 060C,KANAALWEG,60B/C,3526 KM,UTRECHT,Noordwest,,0,0,Ruimtelijke ontwikkeling,,Industriefunctie,Wonen
10250,1,,KANAALWEG 060C,KANAALWEG,60B/C,3526 KM,UTRECHT,Noordwest,,85,61,Ruimtelijke ontwikkeling,,Woonfunctie,Wonen
10250,2,,KANAALWEG 061,KANAALWEG,61,3526 KM,UTRECHT,Noordwest,,14,10,Ruimtelijke ontwikkeling,,Industriefunctie,Cultuur en ontspanning
10250,2,,KANAALWEG 061,KANAALWEG,61,3526 KM,UTRECHT,Noordwest,,148,105,Ruimtelijke ontwikkeling,,Woonfunctie,Wonen
10250,2,,KANAALWEG NABIJ 061,KANAALWEG,61,3526 KM,UTRECHT,Noordwest,,428,300,Ruimtelijke ontwikkeling,,Industriefunctie,Bedrijf
10252,,1,PIETER NIEUWLANDSTRAAT 112,PIETER NIEUWLANDSTRAAT,112,3514 HL,UTRECHT,Noordoost,NB,,,,Overig / gemengd,Bouwwerk geen gebouw zijnde,Bedrijf
10253,,1,KERNWEG / ATOOMWEG (HOEK),KERNWEG / ATOOMWEG (HOEK),,3542 AE,UTRECHT,West,NB,,,,Overig / gemengd,Bouwwerk geen gebouw zijnde,Bedrijf
10254,,1,KEULSEKADE (VOOR 215-217),KEULSEKADE,215-217,3534 AC,UTRECHT,West,NB,,,,Overig / gemengd,Grondfunctie,Verkeer
10254,,1,KEULSEKADE (VOOR 218),KEULSEKADE,218,3534 AC,UTRECHT,West,NB,,,,Overig / gemengd,Grondfunctie,Verkeer
10256,,1,KOGLLAAN,KOGLLAAN,,3571 PZ,UTRECHT,Noordoost,NB,,,,Overig / gemengd,Grondfunctie,Cultuur en ontspanning
10257,,1,KONINGIN WILHELMINALAAN (NABIJ 3/5),KON WILHELMINALN (NABIJ 3/5),40301,3527 LA,UTRECHT,Zuidwest,NB,,,,Ruimtelijke ontwikkeling,Grondfunctie,Verkeer
10259,,1,KONINGSLAAN (BIJ 011),KONINGSLAAN,11,3981 HD,BUNNIK,Bunnik,NB,,,,Erfgoed,Grondfunctie,Agrarisch
10259,,1,KONINGSLAAN (GROND),KONINGSLAAN,,3981 HD,BUNNIK,Bunnik,NB,,,,Erfgoed,Grondfunctie,Overig
10259,,1,RHIJNAUWENSELAAN,KONINGSLAAN,,3981 HD,BUNNIK,Bunnik,NB,,,,Erfgoed,Industriefunctie,Agrarisch
10259,,1,RHIJNAUWENSELAAN 009A,KONINGSLAAN,9A,3981 HD,BUNNIK,Bunnik,NB,,,,Erfgoed,Overige gebruiksfunctie,Overig
10259,,1,RHIJNAUWENSELAAN (ANNA-MARIA),KONINGSLAAN,,3981 HD,BUNNIK,Bunnik,NB,,,,Erfgoed,Grondfunctie,Agrarisch
10259,,1,RHIJNAUWENSELAAN (NAAST 005),KONINGSLAAN,5,3981 HD,BUNNIK,Bunnik,NB,,,,Erfgoed,Grondfunctie,Agrarisch
10259,,1,RHIJNAUWENSELAAN (NABIJ 003),KONINGSLAAN,3,3981 HD,BUNNIK,Bunnik,NB,,,,Erfgoed,Grondfunctie,Overig
10259,,1,RIJNSOEVER (NAAST 005),KONINGSLAAN,5,3981 HD,BUNNIK,Bunnik,NB,,,,Erfgoed,Grondfunctie,Overig
10260,1,,KONINGSLAAN 001A,KONINGSLAAN,1A/3/5,3981 HD,BUNNIK,Bunnik,Rijksmonument,200,140,Erfgoed,,Industriefunctie,Horeca
10260,2,,KONINGSLAAN 003,KONINGSLAAN,3,3981 HD,BUNNIK,Bunnik,Rijksmonument,207,145,Erfgoed,,Woonfunctie,Wonen
10260,3,,KONINGSLAAN 005,KONINGSLAAN,3,3981 HD,BUNNIK,Bunnik,Rijksmonument,143,100,Erfgoed,,Woonfunctie,Wonen
10260,4,,KONINGSLAAN 005B,KONINGSLAAN,3,3981 HD,BUNNIK,Bunnik,Rijksmonument,45,50,Erfgoed,,Industriefunctie,Bedrijf
10260,,1,KONINGSLAAN (BIJ NR. 005A),KONINGSLAAN,1A/3/5,3981 HD,BUNNIK,Bunnik,NB,,,,Erfgoed,Bijeenkomstfunctie,Agrarisch
10261,1,,KONINGSLAAN 009,KONINGSLAAN,9,3981 HD,BUNNIK,Bunnik,Rijksmonument,1753,1227,Erfgoed,,Bijeenkomstfunctie,Cultuur en ontspanning
10262,1,,KONINGSLAAN 011GED,KONINGSLAAN,11-13,3981 HD,BUNNIK,Bunnik,Rijksmonument,195,150,Erfgoed,,Bijeenkomstfunctie,Dienstverlening
10262,1,,KONINGSLAAN 011GED,KONINGSLAAN,11-13,3981 HD,BUNNIK,Bunnik,Rijksmonument,428,300,Erfgoed,,Woonfunctie,Wonen
10262,1,,KONINGSLAAN 013,KONINGSLAAN,11-13,3981 HD,BUNNIK,Bunnik,Rijksmonument,136,110,Erfgoed,,Woonfunctie,Wonen
10263,1,,KONINGSLAAN 015,KONINGSLAAN,15,3981 HD,BUNNIK,Bunnik,Rijksmonument,1172,820,Erfgoed,,Woonfunctie,Gemengd
10263,,1,KONINGSLAAN T.O. 015A,KONINGSLAAN,15,3981 HD,BUNNIK,Bunnik,NB,,,,Erfgoed,Grondfunctie,Agrarisch
10264,1,,KONINGSLAAN 019,KONINGSLAAN,19-23,3981 HD,BUNNIK,Bunnik,Rijksmonument,137,96,Erfgoed,,Woonfunctie,Wonen
10264,1,,KONINGSLAAN 021,KONINGSLAAN,19-23,3981 HD,BUNNIK,Bunnik,Rijksmonument,178,125,Erfgoed,,Woonfunctie,Wonen
10264,1,,KONINGSLAAN 023,KONINGSLAAN,19-23,3981 HD,BUNNIK,Bunnik,Rijksmonument,178,125,Erfgoed,,Woonfunctie,Wonen
10265,1,,KONINGSWEG (BEGRAAFPLAATS),KONINGSWEG,,3582 GP,UTRECHT,Oost,,456,296,Gemeentelijke huisvesting,,Kantoorfunctie,Maatschappelijk
10266,,1,KONINGSWEG (ONTSL.WEG),KONINGSWEG (ONTSL.WEG),,3582 GA,UTRECHT,Oost,NB,,,,Overig / gemengd,Grondfunctie,Verkeer
10268,1,,KONINGSWEG 002GED,KONINGSWEG,2,3582 GE,UTRECHT,Oost,,1878,1315,Overig / gemengd,,Industriefunctie,Bedrijf
