FID,KLASSE,MAAIVELD_TOV_NAP,GEMIDDELD_TOV_NAP,GEMIDDELD_TOV_MAAIVELD,LAAGSTE_TOV_MAAIVELD,LAAGSTE_TOV_NAP,HOOGSTE_TOV_MAAIVELD,HOOGSTE_TOV_NAP,GRONDWATERBESCHERMINGSGEBIED,OPMERKING,FLUCTUATIE,GEOMETRIE
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5494,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184300 422950, 184350 422950, 184350 423000, 184300 423000, 184300 422950))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5493,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184350 422950, 184400 422950, 184400 423000, 184350 423000, 184350 422950))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5492,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184400 422950, 184450 422950, 184450 423000, 184400 423000, 184400 422950))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5491,0_2,7.5,7.3,0.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184450 422950, 184500 422950, 184500 423000, 184450 423000, 184450 422950))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5490,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184500 422950, 184550 422950, 184550 423000, 184500 423000, 184500 422950))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-548f,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184550 422950, 184600 422950, 184600 423000, 184550 423000, 184550 422950))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-548e,0_2,8.5,7.3,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184600 422950, 184650 422950, 184650 423000, 184600 423000, 184600 422950))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-548d,0_2,8.5,7.3,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184650 422950, 184700 422950, 184700 423000, 184650 423000, 184650 422950))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-548c,0_2,8.5,7.3,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184700 422950, 184750 422950, 184750 423000, 184700 423000, 184700 422950))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-548b,5_10,12,6.8,5.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183500 423000, 183550 423000, 183550 423050, 183500 423050, 183500 423000))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-548a,0_2,8.5,6.8,1.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183550 423000, 183600 423000, 183600 423050, 183550 423050, 183550 423000))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5489,0_2,8.5,6.8,1.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183600 423000, 183650 423000, 183650 423050, 183600 423050, 183600 423000))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5488,0_2,8,6.8,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183650 423000, 183700 423000, 183700 423050, 183650 423050, 183650 423000))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5487,0_2,8,6.8,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183700 423000, 183750 423000, 183750 423050, 183700 423050, 183700 423000))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5486,0_2,8,6.8,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183750 423000, 183800 423000, 183800 423050, 183750 423050, 183750 423000))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5485,0_2,8,6.8,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183800 423000, 183850 423000, 183850 423050, 183800 423050, 183800 423000))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5484,0_2,8.5,6.8,1.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183850 423000, 183900 423000, 183900 423050, 183850 423050, 183850 423000))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5483,0_2,8.5,6.8,1.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183900 423000, 183950 423000, 183950 423050, 183900 423050, 183900 423000))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5482,0_2,7.5,6.8,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183950 423000, 184000 423000, 184000 423050, 183950 423050, 183950 423000))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5481,,6.5,6.8,-0.3,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184000 423000, 184050 423000, 184050 423050, 184000 423050, 184000 423000))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5480,0_2,7.5,6.8,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184050 423000, 184100 423000, 184100 423050, 184050 423050, 184050 423000))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-547f,0_2,8,6.8,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184100 423000, 184150 423000, 184150 423050, 184100 423050, 184100 423000))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-547e,0_2,8,6.8,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184150 423000, 184200 423000, 184200 423050, 184150 423050, 184150 423000))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-547d,0_2,8,6.8,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184200 423000, 184250 423000, 184250 423050, 184200 423050, 184200 423000))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-547c,0_2,8,6.8,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184250 423000, 184300 423000, 184300 423050, 184250 423050, 184250 423000))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-547b,0_2,8,6.8,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184300 423000, 184350 423000, 184350 423050, 184300 423050, 184300 423000))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-547a,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184350 423000, 184400 423000, 184400 423050, 184350 423050, 184350 423000))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5479,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184400 423000, 184450 423000, 184450 423050, 184400 423050, 184400 423000))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5478,0_2,7.5,7.3,0.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184450 423000, 184500 423000, 184500 423050, 184450 423050, 184450 423000))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5477,0_2,8.5,7.3,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184500 423000, 184550 423000, 184550 423050, 184500 423050, 184500 423000))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5476,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184550 423000, 184600 423000, 184600 423050, 184550 423050, 184550 423000))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5475,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184600 423000, 184650 423000, 184650 423050, 184600 423050, 184600 423000))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5474,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184650 423000, 184700 423000, 184700 423050, 184650 423050, 184650 423000))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5473,0_2,8.5,7.3,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184700 423000, 184750 423000, 184750 423050, 184700 423050, 184700 423000))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5472,0_2,8.5,7.3,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184750 423000, 184800 423000, 184800 423050, 184750 423050, 184750 423000))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5471,2_3,9,6.8,2.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183450 423050, 183500 423050, 183500 423100, 183450 423100, 183450 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5470,3_4,10.5,6.8,3.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183500 423050, 183550 423050, 183550 423100, 183500 423100, 183500 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-546f,4_5,11.5,6.8,4.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183550 423050, 183600 423050, 183600 423100, 183550 423100, 183550 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-546e,0_2,8.5,6.8,1.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183600 423050, 183650 423050, 183650 423100, 183600 423100, 183600 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-546d,0_2,8,6.8,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183650 423050, 183700 423050, 183700 423100, 183650 423100, 183650 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-546c,0_2,8,6.8,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183700 423050, 183750 423050, 183750 423100, 183700 423100, 183700 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-546b,0_2,8,6.8,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183750 423050, 183800 423050, 183800 423100, 183750 423100, 183750 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-546a,0_2,8.5,6.8,1.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183800 423050, 183850 423050, 183850 423100, 183800 423100, 183800 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5469,0_2,8.5,6.8,1.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183850 423050, 183900 423050, 183900 423100, 183850 423100, 183850 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5468,0_2,7.5,6.8,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183900 423050, 183950 423050, 183950 423100, 183900 423100, 183900 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5467,0_2,7,6.8,0.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183950 423050, 184000 423050, 184000 423100, 183950 423100, 183950 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5466,0_2,7.5,6.8,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184000 423050, 184050 423050, 184050 423100, 184000 423100, 184000 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5465,0_2,7.5,6.8,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184050 423050, 184100 423050, 184100 423100, 184050 423100, 184050 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5464,0_2,8,6.8,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184100 423050, 184150 423050, 184150 423100, 184100 423100, 184100 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5463,0_2,8,6.8,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184150 423050, 184200 423050, 184200 423100, 184150 423100, 184150 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5462,0_2,8,6.8,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184200 423050, 184250 423050, 184250 423100, 184200 423100, 184200 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5461,0_2,7.5,6.8,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184250 423050, 184300 423050, 184300 423100, 184250 423100, 184250 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5460,0_2,7.5,6.8,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184300 423050, 184350 423050, 184350 423100, 184300 423100, 184300 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-545f,0_2,8,6.8,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184350 423050, 184400 423050, 184400 423100, 184350 423100, 184350 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-545e,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184400 423050, 184450 423050, 184450 423100, 184400 423100, 184400 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-545d,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184450 423050, 184500 423050, 184500 423100, 184450 423100, 184450 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-545c,0_2,8.5,7.3,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184500 423050, 184550 423050, 184550 423100, 184500 423100, 184500 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-545b,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184550 423050, 184600 423050, 184600 423100, 184550 423100, 184550 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-545a,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184600 423050, 184650 423050, 184650 423100, 184600 423100, 184600 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5459,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184650 423050, 184700 423050, 184700 423100, 184650 423100, 184650 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5458,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184700 423050, 184750 423050, 184750 423100, 184700 423100, 184700 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5457,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184750 423050, 184800 423050, 184800 423100, 184750 423100, 184750 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5456,0_2,8.5,7.3,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184800 423050, 184850 423050, 184850 423100, 184800 423100, 184800 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5455,0_2,8.5,7.3,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184850 423050, 184900 423050, 184900 423100, 184850 423100, 184850 423050))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5454,0_2,8,6.8,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183400 423100, 183450 423100, 183450 423150, 183400 423150, 183400 423100))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5453,0_2,8.5,6.8,1.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183450 423100, 183500 423100, 183500 423150, 183450 423150, 183450 423100))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5452,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184100 422500, 184150 422500, 184150 422550, 184100 422550, 184100 422500))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5451,0_2,8.5,7.3,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184150 422500, 184200 422500, 184200 422550, 184150 422550, 184150 422500))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5450,0_2,8.5,7.3,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184200 422500, 184250 422500, 184250 422550, 184200 422550, 184200 422500))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-544f,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184050 422550, 184100 422550, 184100 422600, 184050 422600, 184050 422550))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-544e,0_2,8.5,7.3,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184100 422550, 184150 422550, 184150 422600, 184100 422600, 184100 422550))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-544d,0_2,8.5,7.3,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184150 422550, 184200 422550, 184200 422600, 184150 422600, 184150 422550))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-544c,0_2,8.5,7.3,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184200 422550, 184250 422550, 184250 422600, 184200 422600, 184200 422550))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-544b,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184250 422550, 184300 422550, 184300 422600, 184250 422600, 184250 422550))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-544a,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184000 422600, 184050 422600, 184050 422650, 184000 422650, 184000 422600))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5449,0_2,8.5,7.3,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184050 422600, 184100 422600, 184100 422650, 184050 422650, 184050 422600))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5448,0_2,8.5,7.3,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184100 422600, 184150 422600, 184150 422650, 184100 422650, 184100 422600))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5447,0_2,8.5,7.3,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184150 422600, 184200 422600, 184200 422650, 184150 422650, 184150 422600))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5446,0_2,8.5,7.3,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184200 422600, 184250 422600, 184250 422650, 184200 422650, 184200 422600))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5445,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184250 422600, 184300 422600, 184300 422650, 184250 422650, 184250 422600))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5444,0_2,8.5,7.3,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184300 422600, 184350 422600, 184350 422650, 184300 422650, 184300 422600))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5443,0_2,8,6.8,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183900 422650, 183950 422650, 183950 422700, 183900 422700, 183900 422650))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5442,0_2,8.5,6.8,1.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183950 422650, 184000 422650, 184000 422700, 183950 422700, 183950 422650))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5441,0_2,8,6.8,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184000 422650, 184050 422650, 184050 422700, 184000 422700, 184000 422650))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5440,0_2,8.5,7.3,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184050 422650, 184100 422650, 184100 422700, 184050 422700, 184050 422650))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-543f,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184100 422650, 184150 422650, 184150 422700, 184100 422700, 184100 422650))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-543e,0_2,8.5,7.3,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184150 422650, 184200 422650, 184200 422700, 184150 422700, 184150 422650))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-543d,0_2,8.5,7.3,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184200 422650, 184250 422650, 184250 422700, 184200 422700, 184200 422650))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-543c,0_2,8.5,7.3,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184250 422650, 184300 422650, 184300 422700, 184250 422700, 184250 422650))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-543b,0_2,8.5,7.3,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184300 422650, 184350 422650, 184350 422700, 184300 422700, 184300 422650))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-543a,0_2,8.5,7.3,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184350 422650, 184400 422650, 184400 422700, 184350 422700, 184350 422650))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5439,0_2,8,6.8,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183850 422700, 183900 422700, 183900 422750, 183850 422750, 183850 422700))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5438,0_2,8.5,6.8,1.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183900 422700, 183950 422700, 183950 422750, 183900 422750, 183900 422700))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5437,0_2,8.5,6.8,1.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183950 422700, 184000 422700, 184000 422750, 183950 422750, 183950 422700))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5436,0_2,8,6.8,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184000 422700, 184050 422700, 184050 422750, 184000 422750, 184000 422700))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5435,0_2,8,6.8,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184050 422700, 184100 422700, 184100 422750, 184050 422750, 184050 422700))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5434,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184100 422700, 184150 422700, 184150 422750, 184100 422750, 184100 422700))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5433,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184150 422700, 184200 422700, 184200 422750, 184150 422750, 184150 422700))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5432,0_2,8.5,7.3,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184200 422700, 184250 422700, 184250 422750, 184200 422750, 184200 422700))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5431,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184250 422700, 184300 422700, 184300 422750, 184250 422750, 184250 422700))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-5430,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184300 422700, 184350 422700, 184350 422750, 184300 422750, 184300 422700))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-542f,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184350 422700, 184400 422700, 184400 422750, 184350 422750, 184350 422700))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-542e,0_2,8,7.3,0.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((184400 422700, 184450 422700, 184450 422750, 184400 422750, 184400 422700))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-542d,0_2,8,6.8,1.2,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183800 422750, 183850 422750, 183850 422800, 183800 422800, 183800 422750))"
MIL_WAT_GWSTAND.fid-36cc8544_1861f90ef02_-542c,0_2,8.5,6.8,1.7,0,0,0,0,,,"1,0  a 1,5 meter","POLYGON ((183850 422750, 183900 422750, 183900 422800, 183850 422800, 183850 422750))"
