FID,bronactualiteit,tdncode,geometrie_length,geometrie_area,gdb_geomattr_data,shape
bebouwd_gebied_nacht.11,2018-11-01T00:00:00,1101,496.46369476,13109.2309289,,"POLYGON ((199531.9250999987 309399.73110000044, 199369.52010000125 309470.2030999996, 199401.77149999887 309546.4272999987, 199410.5177000016 309542.36410000175, 199476.6136999987 309518.13809999824, 199512.9924999997 309518.47250000015, 199531.9250999987 309399.73110000044))"
bebouwd_gebied_nacht.12,2018-11-01T00:00:00,1101,321.32223165,5904.2259373,,"POLYGON ((199908.1708999984 309510.5689000003, 199903.45749999955 309500.82829999924, 199810.9125000015 309542.2322999984, 199833.5311000012 309597.97989999875, 199837.3125 309595.98369999975, 199843.83529999852 309592.53929999843, 199927.2655000016 309549.6442999989, 199908.1708999984 309510.5689000003))"
bebouwd_gebied_nacht.13,2018-11-01T00:00:00,1101,443.87065338,13154.01943601,,"POLYGON ((200000.3476999998 309604.9118999988, 200028.17009999976 309591.72410000116, 200037.2939000018 309556.30490000173, 200036.54989999905 309495.9904999994, 200026.2674999982 309471.65630000085, 200014.4611000009 309461.7261000015, 199917.16230000183 309506.20050000027, 199908.1708999984 309510.5689000003, 199927.2655000016 309549.6442999989, 199947.53069999814 309590.5689000003, 199963.29349999875 309611.7157000005, 199988.01949999854 309614.6766999997, 199990.99450000003 309608.4017000012, 200000.3476999998 309604.9118999988))"
bebouwd_gebied_nacht.14,2018-11-01T00:00:00,1101,275.96818236,4051.15329218,,"POLYGON ((198218.61789999902 314480.73209999874, 198234.6251000017 314464.6568999998, 198263.7408999987 314462.4791000001, 198286.5423000008 314454.1603000015, 198265.78009999916 314436.8830999993, 198251.5625 314406.35170000046, 198248.74810000136 314398.7047000006, 198190.01289999858 314421.0912999995, 198212.55730000138 314475.0518999994, 198219.0826999992 314478.5445000008, 198218.61789999902 314480.73209999874))"
bebouwd_gebied_nacht.15,2018-11-01T00:00:00,1101,793.8258744,24203.64181545,,"POLYGON ((199166.17810000107 314410.7531000003, 199144.02569999918 314340.9417000003, 199121.38170000166 314346.35069999844, 199044.6367000006 314346.3167000003, 198976.3867000006 314336.21489999816, 198906.495099999 314333.60009999946, 198906.370099999 314337.7540999986, 198901.71029999852 314409.8451000005, 198934.05409999937 314415.6420999989, 198953.42210000008 314427.67610000074, 198962.8365000002 314498.38910000026, 198966.86510000005 314497.2974999994, 199028.79610000178 314483.46009999886, 199015.23809999973 314446.7261000015, 199017.1750999987 314426.0881000012, 199062.8000999987 314427.5170999989, 199113.72709999979 314415.007100001, 199166.17810000107 314410.7531000003))"
bebouwd_gebied_nacht.16,2018-11-01T00:00:00,1101,319.00283917,5642.64846406,,"POLYGON ((198118.0267000012 314502.23589999974, 198147.59910000116 314439.9530999996, 198095.46310000122 314403.2890999988, 198076.70910000056 314378.4310999997, 198072.51810000092 314378.11410000175, 198062.97549999878 314388.69889999926, 198065.09010000154 314451.04509999976, 198072.22069999948 314463.5142999999, 198118.0267000012 314502.23589999974))"
bebouwd_gebied_nacht.17,2018-11-01T00:00:00,1101,281.70758653,5036.811815,,"POLYGON ((198352.68930000067 314435.4545000009, 198339.75710000098 314419.26209999993, 198298.34109999985 314378.1431000009, 198259.8220999986 314394.3773000017, 198248.74810000136 314398.7047000006, 198251.5625 314406.35170000046, 198265.78009999916 314436.8830999993, 198286.5423000008 314454.1603000015, 198291.80429999903 314450.3520999998, 198312.374499999 314454.9257000014, 198335.96330000088 314457.63910000026, 198338.95789999887 314454.44469999894, 198349.7811000012 314445.20010000095, 198352.68930000067 314435.4545000009))"
bebouwd_gebied_nacht.18,2018-11-01T00:00:00,1101,280.42796269,4751.01915778,,"POLYGON ((198901.71029999852 314409.8451000005, 198901.05689999834 314453.5507000014, 198909.35170000046 314508.257100001, 198913.19970000163 314507.52910000086, 198962.8365000002 314498.38910000026, 198953.42210000008 314427.67610000074, 198934.05409999937 314415.6420999989, 198901.71029999852 314409.8451000005))"
bebouwd_gebied_nacht.19,2018-11-01T00:00:00,1101,479.21202387,7850.78858545,,"POLYGON ((197856.9134999998 314514.99909999967, 197859.65529999882 314511.75129999965, 197909.94509999827 314443.68189999834, 197880.07710000128 314423.14350000024, 197867.84650000185 314429.1810999997, 197862.62829999998 314425.89009999856, 197845.5161000006 314439.627700001, 197845.81049999967 314431.87409999967, 197823.33509999886 314414.50250000134, 197860.63049999997 314393.3029000014, 197857.30209999904 314386.46510000154, 197847.74529999867 314393.53510000184, 197845.30070000142 314387.7840999998, 197809.20949999988 314419.9378999993, 197777.76630000025 314463.68930000067, 197771.56049999967 314469.1997000016, 197817.23669999838 314490.7166999988, 197856.9134999998 314514.99909999967))"
bebouwd_gebied_nacht.20,2018-11-01T00:00:00,1101,502.01520832,12230.89986904,,"POLYGON ((199247.4070999995 314479.2591000013, 199223.18329999968 314361.4061000012, 199214.5282999985 314317.45490000024, 199208.77549999952 314309.4787000008, 199176.63369999826 314328.35229999945, 199154.0199000016 314338.5819000006, 199144.02569999918 314340.9417000003, 199166.17810000107 314410.7531000003, 199175.70309999958 314469.55409999937, 199193.91330000013 314520.5247000009, 199198.80689999834 314516.4860999994, 199231.47709999979 314494.5040999986, 199247.4070999995 314479.2591000013))"
bebouwd_gebied_nacht.21,2018-11-01T00:00:00,1101,1440.64965623,35816.53719266,,"POLYGON ((197424.0650999993 314276.8361000009, 197282.3834999986 314298.4778999984, 197288.44909999892 314353.9631000012, 197330.92610000074 314345.71609999985, 197438.63830000162 314377.90469999984, 197439.6341000013 314364.16310000047, 197430.40410000086 314362.26309999824, 197432.30409999937 314351.9481000006, 197494.8808999993 314365.6664999984, 197493.91010000184 314391.6041000001, 197505.01209999993 314390.7760999985, 197507.68310000002 314426.6123000011, 197478.30110000074 314416.05110000074, 197487.25710000098 314397.42610000074, 197459.45470000058 314386.9807000011, 197455.06909999996 314389.6484999992, 197423.6239 314502.2179000005, 197348.50569999963 314482.1506999992, 197346.76429999992 314487.7622999996, 197416.0427000001 314504.5769000016, 197401.2393000014 314509.8374999985, 197420.95050000027 314512.11730000004, 197451.0577000007 314508.90309999883, 197455.90309999883 314483.63109999895, 197468.3291000016 314491.5480999984, 197470.07470000163 314484.67650000006, 197521.11730000004 314518.69509999827, 197559.23310000077 314451.03869999945, 197562.0311000012 314445.125500001, 197575.9620999992 314315.63610000163, 197531.0784999989 314298.0375000015, 197488.8150999993 314279.32550000027, 197477.92830000073 314265.2063000016, 197424.0650999993 314276.8361000009))"
bebouwd_gebied_nacht.22,2018-11-01T00:00:00,1101,310.99200418,4166.59748467,,"POLYGON ((198298.5998999998 314506.6532999985, 198335.96330000088 314457.63910000026, 198312.374499999 314454.9257000014, 198291.80429999903 314450.3520999998, 198286.5423000008 314454.1603000015, 198263.7408999987 314462.4791000001, 198234.6251000017 314464.6568999998, 198218.61789999902 314480.73209999874, 198246.67909999937 314496.77690000087, 198249.3761 314491.17229999974, 198239.85130000114 314512.0405000001, 198241.19949999824 314509.42390000075, 198298.5998999998 314506.6532999985))"
bebouwd_gebied_nacht.23,2018-11-01T00:00:00,1101,1540.9482414,40668.00946576,,"POLYGON ((198065.28610000014 314255.96290000156, 198080.25950000063 314255.7923000008, 198121.8370999992 314257.04850000143, 198127.31670000032 314257.13650000095, 198182.28090000153 314259.96990000084, 198215.29710000008 314263.4331, 198282.16310000047 314314.20109999925, 198318.26209999993 314332.45710000023, 198354.18389999866 314242.6107000001, 198224.06010000035 314196.56709999964, 198175.3291000016 314190.1801000014, 198066.44949999824 314190.94249999896, 198035.49929999933 314191.4167000018, 198038.13190000132 314199.69509999827, 197925.74810000136 314206.24610000104, 197989.59310000017 314263.59109999985, 198022.3434999995 314362.9068999998, 198028.370099999 314472.73310000077, 198082.35869999975 314529.1261, 198095.52309999987 314538.7137000002, 198096.77969999984 314536.7197000012, 198118.0267000012 314502.23589999974, 198072.22069999948 314463.5142999999, 198065.09010000154 314451.04509999976, 198062.97549999878 314388.69889999926, 198072.51810000092 314378.11410000175, 198056.2060999982 314328.3280999996, 198056.82510000095 314285.2181000002, 198057.85709999874 314255.5421000011, 198065.28610000014 314255.96290000156))"
bebouwd_gebied_nacht.24,2018-11-01T00:00:00,1101,344.95554586,7031.08676132,,"POLYGON ((197771.56049999967 314469.1997000016, 197753.5117000006 314460.6609000005, 197723.46909999847 314445.37469999865, 197687.46090000123 314497.8370999992, 197742.15909999982 314554.38109999895, 197793.43809999898 314508.97309999913, 197817.23669999838 314490.7166999988, 197771.56049999967 314469.1997000016))"
bebouwd_gebied_nacht.25,2018-11-01T00:00:00,1101,483.12326306,9084.39104386,,"POLYGON ((198352.68930000067 314435.4545000009, 198349.7811000012 314445.20010000095, 198338.95789999887 314454.44469999894, 198335.96330000088 314457.63910000026, 198298.5998999998 314506.6532999985, 198297.30370000005 314532.1909000017, 198296.9800999984 314540.0449000001, 198311.26469999924 314546.07009999827, 198318.72569999844 314558.1640999988, 198378.9327000007 314474.71290000156, 198431.01309999824 314408.16970000044, 198429.94409999996 314409.1127000004, 198382.66569999978 314374.9761000015, 198342.46510000154 314417.1490999982, 198339.75710000098 314419.26209999993, 198352.68930000067 314435.4545000009))"
bebouwd_gebied_nacht.26,2018-11-01T00:00:00,1101,396.96398372,8631.21817018,,"POLYGON ((198118.0267000012 314502.23589999974, 198096.77969999984 314536.7197000012, 198141.9362999983 314575.49430000037, 198147.16950000077 314567.77710000053, 198180.39990000054 314513.8786999993, 198208.9048999995 314478.560899999, 198212.55730000138 314475.0518999994, 198190.01289999858 314421.0912999995, 198147.59910000116 314439.9530999996, 198118.0267000012 314502.23589999974))"
bebouwd_gebied_nacht.27,2018-11-01T00:00:00,1101,668.94919772,17742.71306266,,"POLYGON ((199193.91330000013 314520.5247000009, 199175.70309999958 314469.55409999937, 199129.06210000068 314470.6330999993, 199061.7201000005 314484.2221000008, 199028.79610000178 314483.46009999886, 198966.86510000005 314497.2974999994, 198962.8365000002 314498.38910000026, 198913.19970000163 314507.52910000086, 198909.35170000046 314508.257100001, 198927.80490000173 314576.7243000008, 198932.41710000113 314574.5538999997, 198985.61609999835 314557.1840999983, 199055.6420999989 314554.92009999976, 199193.91330000013 314520.5247000009))"
bebouwd_gebied_nacht.28,2018-11-01T00:00:00,1101,781.95268291,22918.16951409,,"POLYGON ((198782.9301000014 314333.3531000018, 198765.30209999904 314332.48910000175, 198669.46609999985 314372.2204999998, 198643.41270000115 314368.40989999846, 198624.55590000004 314437.6002999991, 198605.83929999918 314461.67350000143, 198591.0813000016 314476.373300001, 198584.69310000166 314483.9935000017, 198543.06489999965 314517.3022999987, 198605.8476999998 314579.99450000003, 198605.58190000057 314581.38529999927, 198611.32970000058 314574.810899999, 198678.75809999928 314503.85269999877, 198695.07990000024 314462.0874999985, 198695.40349999815 314431.1737000011, 198800.0998999998 314390.813099999, 198792.9400999993 314340.28009999916, 198782.9301000014 314333.3531000018))"
bebouwd_gebied_nacht.29,2018-11-01T00:00:00,1101,269.27337956,4400.06229782,,"POLYGON ((198147.16950000077 314567.77710000053, 198141.9362999983 314575.49430000037, 198183.25429999828 314612.47989999875, 198189.3856999986 314604.49529999867, 198199.1526999995 314589.75869999826, 198229.61950000003 314541.7307000011, 198180.39990000054 314513.8786999993, 198147.16950000077 314567.77710000053))"
bebouwd_gebied_nacht.30,2018-11-01T00:00:00,1101,729.45373165,26131.80264651,,"POLYGON ((198901.71029999852 314409.8451000005, 198906.370099999 314337.7540999986, 198906.495099999 314333.60009999946, 198792.9400999993 314340.28009999916, 198800.0998999998 314390.813099999, 198807.0439000018 314463.17810000107, 198808.18670000136 314473.11030000076, 198822.2910999991 314581.7210999988, 198831.66690000147 314585.12249999866, 198852.35130000114 314593.69689999893, 198878.74549999833 314613.0152999982, 198927.80490000173 314576.7243000008, 198909.35170000046 314508.257100001, 198901.05689999834 314453.5507000014, 198901.71029999852 314409.8451000005))"
bebouwd_gebied_nacht.31,2018-11-01T00:00:00,1101,1467.83721813,41360.76123587,,"POLYGON ((198752.90150000155 315258.0496999994, 198751.11950000003 315256.1878999993, 198723.55889999866 315226.80310000107, 198606.64930000156 315329.73750000075, 198602.9186999984 315325.13369999826, 198588.07550000027 315337.9924999997, 198579.49210000038 315332.5560999997, 198568.22789999843 315343.5445000008, 198541.25169999897 315317.8579000011, 198579.02569999918 315285.9065000005, 198515.57569999993 315227.56749999896, 198531.939100001 315211.59109999985, 198527.34789999947 315207.0865000002, 198533.8537000008 315199.97890000045, 198529.92309999838 315194.67909999937, 198585.36210000142 315142.9681000002, 198555.3761 315111.3220999986, 198560.84010000154 315091.17229999974, 198541.24269999936 315075.55469999835, 198536.8563000001 315086.2857000008, 198527.90150000155 315108.85830000043, 198460.19590000063 315172.7492999993, 198391.85909999907 315230.91910000145, 198373.76309999824 315243.4941000007, 198379.8310999982 315254.8610999994, 198452.6986999996 315304.1570999995, 198525.06450000033 315368.09369999915, 198606.98429999873 315446.91970000044, 198611.74049999937 315451.5406999998, 198642.67909999937 315414.62150000036, 198627.52589999884 315399.9477000013, 198651.46990000084 315375.7707000002, 198642.68450000137 315363.7245000005, 198647.9129000008 315358.3451000005, 198644.9263000004 315353.7793000005, 198752.90150000155 315258.0496999994))"
bebouwd_gebied_nacht.32,2018-11-01T00:00:00,1101,496.10622276,10207.38721177,,"POLYGON ((198151.27809999883 315476.81529999897, 198162.94189999998 315475.9464999996, 198192.81650000066 315491.28290000185, 198205.3579000011 315489.8541000001, 198199.86809999868 315482.814100001, 198219.6024999991 315428.0711000003, 198182.6651000008 315420.0810999982, 198192.38329999894 315396.53830000013, 198200.1085000001 315390.3781000003, 198190.37189999968 315385.566300001, 198145.35190000013 315368.48369999975, 198139.07710000128 315371.93609999865, 198136.04309999943 315364.90630000085, 198104.83909999952 315389.22410000116, 198092.9048999995 315413.1612999998, 198089.60049999878 315419.7578999996, 198072.55189999938 315464.72410000116, 198083.49210000038 315466.3112999983, 198097.00710000098 315444.53229999915, 198107.16110000014 315443.27230000123, 198151.27809999883 315476.81529999897))"
bebouwd_gebied_nacht.33,2018-11-01T00:00:00,1101,413.19825671,8209.83653081,,"POLYGON ((198494.95549999923 315402.79509999976, 198486.0203000009 315412.7600999996, 198499.73209999874 315426.3931000009, 198475.61609999835 315452.8280999996, 198486.7291000001 315458.60009999946, 198495.48409999907 315449.21510000154, 198511.52309999987 315467.8451000005, 198518.2111000009 315460.1121000014, 198563.67969999835 315497.1009000018, 198604.60330000147 315449.3671000004, 198606.98429999873 315446.91970000044, 198525.06450000033 315368.09369999915, 198506.7751000002 315389.2190999985, 198500.20710000023 315396.7597000003, 198494.95549999923 315402.79509999976))"
bebouwd_gebied_nacht.34,2018-11-01T00:00:00,1101,676.60314292,27825.93638945,,"POLYGON ((198910.00310000032 309753.1110999994, 198788.7188999988 309859.8159000017, 198781.2111000009 309866.42130000144, 198775.9461000003 309871.0342999995, 198800.1127000004 309934.22850000113, 198802.29210000113 309952.0839000009, 198827.84230000153 309991.9752999991, 198832.81830000132 309986.935899999, 198929.89409999922 309923.9250999987, 199004.9534999989 309865.3812999986, 198910.00310000032 309753.1110999994))"
bebouwd_gebied_nacht.35,2018-11-01T00:00:00,1101,404.67502387,8402.35802854,,"POLYGON ((198083.6411000006 315536.6612999998, 198058.36890000105 315566.76150000095, 198096.99109999835 315621.063099999, 198148.4541000016 315650.14009999856, 198160.20210000128 315629.5771000013, 198189.95210000128 315643.27010000125, 198203.74069999903 315596.40769999847, 198179.55950000137 315587.0762999989, 198116.0053000003 315555.7076999992, 198083.6411000006 315536.6612999998))"
bebouwd_gebied_nacht.36,2018-11-01T00:00:00,1101,1346.01245419,60301.54371099,,"POLYGON ((199211.4406999983 309623.09910000116, 199238.24830000103 309624.15630000085, 199277.60770000145 309633.93349999934, 199294.18030000106 309633.2446999997, 199414.3156999983 309572.2978999987, 199401.77149999887 309546.4272999987, 199369.52010000125 309470.2030999996, 199267.63309999928 309515.7281000018, 199101.69509999827 309609.8691000007, 198990.81309999898 309690.20710000023, 198956.75869999826 309716.02430000156, 198910.00310000032 309753.1110999994, 199004.9534999989 309865.3812999986, 199082.4550999999 309804.50510000065, 199103.17909999937 309784.28730000183, 199122.88289999962 309759.33309999853, 199137.90830000117 309733.7917000018, 199180.52409999818 309644.2617000006, 199201.6612999998 309624.22370000184, 199211.4406999983 309623.09910000116))"
bebouwd_gebied_nacht.37,2018-11-01T00:00:00,1101,662.47184327,16024.25318247,,"POLYGON ((198800.0998999998 314390.813099999, 198695.40349999815 314431.1737000011, 198695.07990000024 314462.0874999985, 198678.75809999928 314503.85269999877, 198611.32970000058 314574.810899999, 198605.58190000057 314581.38529999927, 198648.52389999852 314615.2335000001, 198654.0672999993 314610.6449000016, 198720.75070000067 314557.27529999986, 198748.10209999979 314473.5753000006, 198807.0439000018 314463.17810000107, 198800.0998999998 314390.813099999))"
bebouwd_gebied_nacht.38,2018-11-01T00:00:00,1101,282.165081,2933.21739174,,"POLYGON ((198241.19949999824 314509.42390000075, 198239.85130000114 314512.0405000001, 198232.83089999855 314534.52969999984, 198229.61950000003 314541.7307000011, 198199.1526999995 314589.75869999826, 198189.3856999986 314604.49529999867, 198183.25429999828 314612.47989999875, 198199.18809999898 314624.0676999986, 198211.89970000088 314607.9208999984, 198235.32669999823 314586.4882999994, 198262.15830000117 314551.99230000004, 198241.19949999824 314509.42390000075))"
bebouwd_gebied_nacht.39,2018-11-01T00:00:00,1101,562.67804354,16378.67188083,,"POLYGON ((198767.6101000011 314626.0740999989, 198781.81709999964 314609.7930999994, 198794.31309999898 314599.5736999996, 198809.1900999993 314584.70910000056, 198822.2910999991 314581.7210999988, 198808.18670000136 314473.11030000076, 198807.0439000018 314463.17810000107, 198748.10209999979 314473.5753000006, 198720.75070000067 314557.27529999986, 198654.0672999993 314610.6449000016, 198648.52389999852 314615.2335000001, 198701.3156999983 314643.84589999914, 198724.55150000006 314644.8680999987, 198741.57869999856 314639.3431000002, 198767.6101000011 314626.0740999989))"
bebouwd_gebied_nacht.40,2018-11-01T00:00:00,1101,533.50612524,9858.85193391,,"POLYGON ((198559.67009999976 314625.3761, 198550.67210000008 314628.9263000004, 198527.63589999825 314599.81430000067, 198534.23589999974 314598.6196999997, 198535.06549999863 314581.0304999985, 198575.30550000072 314625.5647, 198605.8476999998 314579.99450000003, 198543.06489999965 314517.3022999987, 198465.53409999982 314576.0401000008, 198471.38369999826 314584.12469999865, 198518.80469999835 314658.93189999834, 198524.0689000003 314656.2485000007, 198565.64350000024 314632.0538999997, 198559.67009999976 314625.3761))"
bebouwd_gebied_nacht.41,2018-11-01T00:00:00,1101,331.56136652,5759.68529839,,"POLYGON ((199082.4550999999 309804.50510000065, 199099.05810000002 309869.7291000001, 199155.0500999987 309832.8262999989, 199163.13010000065 309827.5011, 199159.84369999915 309808.9028999992, 199142.39029999822 309750.4723000005, 199137.90830000117 309733.7917000018, 199122.88289999962 309759.33309999853, 199103.17909999937 309784.28730000183, 199082.4550999999 309804.50510000065))"
bebouwd_gebied_nacht.42,2018-11-01T00:00:00,1101,983.96880868,22083.64990469,,"POLYGON ((197576.62849999964 314670.0203000009, 197621.49810000136 314600.6990999989, 197687.46090000123 314497.8370999992, 197723.46909999847 314445.37469999865, 197696.3211000003 314428.44889999926, 197584.9503000006 314320.1574999988, 197575.9620999992 314315.63610000163, 197562.0311000012 314445.125500001, 197559.23310000077 314451.03869999945, 197640.5496999994 314502.1510999985, 197602.7613000013 314561.252700001, 197569.9791000001 314542.30110000074, 197556.63709999993 314567.6330999993, 197611.5320999995 314599.56810000166, 197570.75310000032 314666.4081000015, 197576.62849999964 314670.0203000009))"
bebouwd_gebied_nacht.43,2018-11-01T00:00:00,1101,478.55856782,9529.873581,,"POLYGON ((198878.74549999833 314613.0152999982, 198965.1031000018 314686.7897000015, 198965.44629999995 314683.55590000004, 198984.06010000035 314608.46009999886, 199048.7351000011 314570.9321000017, 199055.6420999989 314554.92009999976, 198985.61609999835 314557.1840999983, 198932.41710000113 314574.5538999997, 198927.80490000173 314576.7243000008, 198878.74549999833 314613.0152999982))"
bebouwd_gebied_nacht.44,2018-11-01T00:00:00,1101,682.6488977,12598.65475136,,"POLYGON ((198211.89970000088 314607.9208999984, 198199.18809999898 314624.0676999986, 198183.25429999828 314612.47989999875, 198141.9362999983 314575.49430000037, 198096.77969999984 314536.7197000012, 198095.52309999987 314538.7137000002, 198073.0689000003 314567.3343000002, 198208.59470000118 314684.4301000014, 198211.70809999853 314679.68349999934, 198318.72569999844 314558.1640999988, 198311.26469999924 314546.07009999827, 198296.9800999984 314540.0449000001, 198262.15830000117 314551.99230000004, 198235.32669999823 314586.4882999994, 198211.89970000088 314607.9208999984))"
bebouwd_gebied_nacht.45,2018-11-01T00:00:00,1101,370.74063636,7807.92899713,,"POLYGON ((198571.27389999852 314627.85170000046, 198617.87409999967 314705.9010999985, 198625.28429999948 314702.32349999994, 198633.77169999853 314697.0533000007, 198701.3156999983 314643.84589999914, 198648.52389999852 314615.2335000001, 198605.58190000057 314581.38529999927, 198605.8476999998 314579.99450000003, 198575.30550000072 314625.5647, 198571.27389999852 314627.85170000046))"
bebouwd_gebied_nacht.46,2018-11-01T00:00:00,1101,292.8201934,5133.56467521,,"POLYGON ((198554.23970000073 314720.1592999995, 198617.87409999967 314705.9010999985, 198571.27389999852 314627.85170000046, 198565.64350000024 314632.0538999997, 198524.0689000003 314656.2485000007, 198518.80469999835 314658.93189999834, 198549.16910000145 314722.2201000005, 198554.23970000073 314720.1592999995))"
bebouwd_gebied_nacht.47,2018-11-01T00:00:00,1101,554.40410728,19060.81275188,,"POLYGON ((198353.0698999986 314673.59050000086, 198410.36510000005 314720.00189999864, 198437.34910000116 314743.4081000015, 198480.2815000005 314763.08850000054, 198549.16910000145 314722.2201000005, 198518.80469999835 314658.93189999834, 198471.38369999826 314584.12469999865, 198465.53409999982 314576.0401000008, 198353.0698999986 314673.59050000086))"
