OBJECTID,KPNIDENT,SOORT,STATUS,IDEALISATIE,BETROUWBAARHEID,GEGEVENS_BRON,GlobalID,SHAPE_Length
1,7489,2,1,,,,{353EA3FF-49AE-4FC1-9B1B-43335494D73A},0.0431440954781189
2,3352,1,1,,,,{7C4013B5-9DDF-4516-A029-C63E4BC04B47},0.0672188277383237
3,3285,1,1,,,,{06F4FAD0-3664-4084-9476-4D06A132DAFF},0.00251106515620053
4,3374,1,1,,,,{DBBC04E7-0041-45F6-B516-B93BC79FEB79},0.00175177943501501
5,3228,1,1,,,,{EACB32CD-C53D-4FFA-8E2C-D8EA3E5725EE},0.0125275769764226
6,3367,1,1,,,,{A8C7CD82-7D27-4F75-80BD-7EE03F9465EE},0.00110033214097458
7,3249,1,1,,,,{66F57B52-02D8-4BF3-9983-175BC86381B5},0.00235625194978261
8,3318,1,1,,,,{77E69FA2-0C26-4AC9-9E91-CBE411327FDA},0.00534427572995353
9,3235,1,1,,,,{6186D0D8-9682-469F-B54D-07673F51875B},0.00341974589616829
10,3345,1,1,,,,{6A4564BD-2AF8-42F2-B0DE-6E0273F65D3D},0.000722029387570518
11,3286,1,1,,,,{9549BFD2-E866-4E18-A09D-EF03CE9B5E1D},0.14923108614775
12,3229,1,1,,,,{DE2BA99B-F963-4633-A0DF-1E0B88133A02},0.0058397200667643
13,3279,1,1,,,,{8148CE28-1530-4101-BAC7-D59A44DD5B2C},0.00395045816786906
14,3303,1,1,,,,{473BE26C-21A2-4A9B-B9AE-F7A7C03F2DF4},0.0039512201730594
15,3337,1,1,,,,{378161C5-12A1-4132-9447-ED42A2EDC5B8},0.00304040670620439
16,3319,1,1,,,,{69752CB7-BEBC-4A44-AD2A-DB3DB908A0F4},0.0205158192792649
17,6984,2,1,,,,{5994EA7E-08C8-40B3-8A98-A7C9FAD00465},0.0138424745554826
18,6923,2,1,,,,{85A6B148-1BF3-4F77-A57F-AF92095095F0},0.014864407977919
19,6979,2,1,,,,{95BA1300-FC7D-4D9F-877D-4DCEE801C451},0.0140642475953245
20,7121,2,1,,,,{14BD9BEC-E597-48D1-AEDE-2BEE3FE67CA3},0.0031338277470788
21,7032,2,1,,,,{69CA5536-A52C-41A0-8358-B3422A8189DA},0.00375777366346218
