OBJECTID,PC5CODE,FREQUENCY,MEAN_labelCode,labelCodeRound,label,MaxSimpTol,MinSimpTol,Shape__Area,Shape__Length
366,2545G,357,5.10112359550562,5,E,25,25,187711.27973175,3578.08402453566
367,2545H,423,3.96926713947991,4,D,25,25,76769.5989227295,1994.41150650257
368,2545J,415,4.98795180722892,5,E,25,25,75835.3088417053,1821.94071960368
369,2545K,165,1.63030303030303,2,B,25,25,11331.1285324097,561.161720202699
370,2545L,129,1,1,A,25,25,19637.0503463745,663.245844997412
371,2545N,580,4.01724137931035,4,D,25,25,98979.4463348389,2026.08653746964
372,2545P,276,3.49275362318841,3,C,25,25,18005.1087341309,593.044054312701
373,2545R,175,2.78285714285714,3,C,25,25,19745.3550796509,701.637647145139
374,2545S,106,1.22641509433962,1,A,25,25,24251.6351699829,832.48320346587
375,2545T,303,1.63366336633663,2,B,25,25,84549.6828422546,2130.99825455983
376,2545V,202,2.15544041450777,2,B,25,25,30067.3504714966,944.980940868027
377,2545W,239,1.20502092050209,1,A,25,25,64613.7921829224,1323.17500939729
378,2545X,82,1.5,2,B,25,25,28471.2384986877,771.490615027194
379,2546A,370,7,7,G,25,25,44472.4702148438,1572.55260226252
380,2546B,311,6.9935691318328,7,G,25,25,15324.0911712646,658.6305625886
381,2546C,431,6.21577726218097,6,F,25,25,34963.8118400574,1443.60635610764
382,2546E,240,4.90416666666667,5,E,25,25,49432.3926429749,1068.28958221129
383,2546R,256,5.21875,5,E,25,25,64839.8252182007,1870.57442611479
384,2546S,299,5.8628762541806,6,F,25,25,35856.0414161682,1014.17295659176
385,2546T,298,6.81208053691275,7,G,25,25,12332.415435791,468.881192788425
386,2546V,346,5.12138728323699,5,E,25,25,72902.7842025757,1411.46914411797
387,2546X,292,6.12328767123288,6,F,25,25,38439.2502365112,1163.47629523507
388,2547A,406,5.62068965517241,6,F,25,25,52375.4507369995,1606.27510657413
389,2547B,136,5,5,E,25,25,9680.11994171143,613.66691274169
390,2547C,425,5.49176470588235,5,E,25,25,71981.470539093,2208.22765764122
391,2547D,76,3,3,C,25,25,9081.82358932495,440.613813226876
392,2547E,358,6,6,F,25,25,196724.309654236,2638.08772083834
393,2547G,424,5.95754716981132,6,F,25,25,36666.9473876953,1201.52160815533
394,2547H,181,4.30386740331492,4,D,25,25,111019.417076111,3822.63707523261
395,2547J,409,6,6,F,25,25,110028.988922119,2470.46838279564
396,2547K,383,6,6,F,25,25,16577.6935424805,528.578278495339
397,2547L,227,6,6,F,25,25,26824.2723121643,897.190178435846
398,2547S,228,6.23684210526316,6,F,25,25,21758.3340606689,804.006599017739
399,2547T,286,5.67132867132867,6,F,25,25,56256.6858062744,1088.82448483222
400,2547V,219,6,6,F,25,25,31909.3405570984,808.976684756505
401,2547X,224,4.95535714285714,5,E,25,25,62558.9941749573,1395.66492273873
402,2548A,244,3.98712446351931,4,D,25,1.5625,650922.14175415,6958.06108608435
403,2548B,594,1.3389544688027,1,A,25,25,55958.1945762634,1624.91792576723
404,2548C,653,1.79326186830015,2,B,25,25,49532.5370635986,1500.57225171344
405,2548D,49,1.20408163265306,1,A,25,25,4334.84749221802,512.381527021913
406,2548E,404,1.19106699751861,1,A,25,25,152027.463882446,2542.20648439074
407,2548G,223,1.45739910313901,1,A,25,25,33183.9753189087,1014.86377009968
408,2548H,533,1.04562737642586,1,A,25,25,210386.847988129,3918.98420473516
409,2548J,672,1,1,A,25,12.5,199169.855361938,2545.13093723852
410,2548L,56,1,1,A,25,1.5625,28325.1768379211,843.169715604879
411,2548M,249,1.95582329317269,2,B,25,25,114093.763843536,1578.8567714387
412,2548N,381,1.06040268456376,1,A,25,1.5625,419275.164710999,7045.68695193444
413,2548P,210,1.15238095238095,1,A,25,25,47534.2825889587,1282.87137933696
414,2548R,335,1.8955223880597,2,B,25,25,93387.1013717651,2960.40685316838
415,2548S,531,1.68738229755179,2,B,25,25,277039.892997742,3047.68441534643
416,2548T,755,1.9682119205298,2,B,25,25,113010.73469162,1612.00540701799
417,2548V,327,1.4434250764526,1,A,25,25,185882.959049225,2537.89330624653
418,2548W,582,1.21305841924399,1,A,25,25,319596.785106659,3493.09945534565
419,2548Z,471,1.09978768577495,1,A,25,25,207436.636856079,2138.23072715577
420,2551A,191,6,6,F,25,25,40798.0918140411,908.433935896107
421,2551B,168,6,6,F,25,25,22438.2188129425,785.143243055795
422,2551C,201,5.46268656716418,5,E,25,25,26327.9661216736,805.692650315207
423,2551D,30,3,3,C,25,25,3332.32691001892,245.464580287011
424,2551E,332,5.48493975903614,5,E,25,25,66566.8314647675,1370.04026942035
425,2551G,484,4.26915113871636,4,D,25,25,70448.1311073303,1905.79458148811
426,2551H,227,5.20704845814978,5,E,25,25,37213.7639350891,797.149041797259
427,2551J,316,2.59493670886076,3,C,25,25,43164.2545814514,1211.57349803176
428,2551K,308,4.36688311688312,4,D,25,25,48780.8425922394,929.74572075203
429,2551L,435,2.83870967741936,3,C,25,25,81975.7843894959,1479.02143739676
430,2551M,330,3,3,C,25,25,107306.637676239,1482.64076523809
431,2551N,421,2.66983372921615,3,C,25,25,95868.7000846863,1637.52299575856
432,2551P,265,5.55849056603774,6,F,25,25,60613.8296222687,1404.80035477777
433,2551R,56,6,6,F,25,25,6807.45992469788,352.851208787966
434,2551S,256,5.625,6,F,25,25,24548.4462223053,940.58203134968
435,2551T,254,6.14173228346457,6,F,25,25,30090.009098053,971.775800618276
436,2551V,287,6.23776223776224,6,F,25,25,119810.920307159,1748.33851015822
437,2551W,448,3,3,C,25,25,71932.085975647,1329.39973481946
438,2551X,491,3.07959183673469,3,C,25,25,63572.9425354004,1287.54329688094
439,2551Z,288,3,3,C,25,25,76615.0358886719,1613.18955990984
440,2552A,270,4.76029962546817,5,E,25,25,123433.3652668,2166.09106374388
441,2552B,419,3.72727272727273,4,D,25,25,99098.3980331421,2654.91057321818
442,2552C,495,3.59393939393939,4,D,25,25,90812.3393287659,1307.75513174121
443,2552D,243,3.0125,3,C,25,25,105766.71673584,1696.34299478855
444,2552E,411,5.00729927007299,5,E,25,3.125,62256.3367614746,1782.23491276964
445,2552G,366,4.14520547945205,4,D,25,25,78574.7663116455,2104.80445333903
446,2552H,368,2.69021739130435,3,C,25,25,87724.2477264404,2210.4838939575
447,2552J,380,3,3,C,25,1.5625,262831.834869385,4603.63338860251
448,2552K,391,3,3,C,25,25,98460.1353034973,1871.29791872119
449,2552L,495,2.99595141700405,3,C,25,25,176435.66802597,1895.45281733035
450,2552M,303,3,3,C,25,25,35276.7292785645,1127.85313194155
451,2552N,383,2.8798955613577,3,C,25,25,109855.164897919,2048.80290058888
452,2552P,466,2.85991379310345,3,C,25,25,105010.963344574,2509.80920134897
453,2552R,275,6.49270072992701,6,F,25,25,49544.0587005615,1148.80370120636
454,2552S,212,3,3,C,25,25,29558.5058097839,802.399732106388
455,2552T,272,6.01587301587302,6,F,25,1.5625,33039.5322189331,1074.13375225719
456,2552V,260,5.57692307692308,6,F,25,25,51250.6039886475,1238.08151487136
457,2552W,429,3,3,C,25,25,53895.3301277161,1245.04533058594
458,2552X,294,3.42320819112628,3,C,25,25,44372.3870506287,1201.9330960611
459,2552Z,375,2.84266666666667,3,C,25,25,238391.174980164,2161.7055734882
460,2553A,133,2.5530303030303,3,C,25,25,373942.901332855,3804.95205694405
461,2553B,314,5.60828025477707,6,F,25,25,50955.3964328766,1061.77824527437
462,2553C,207,4.77294685990338,5,E,25,25,30941.4437141418,865.914033442121
463,2553D,13,,,,25,25,20015.6771888733,871.861255081053
464,2553E,197,2.80254777070064,3,C,25,25,2418992.39227295,8995.68500153563
465,2553G,257,2.91452991452991,3,C,25,25,77966.4524250031,1574.93348477336
466,2553H,454,3,3,C,25,25,35092.7360286713,1479.61075146996
467,2553J,235,2.94893617021277,3,C,25,25,23216.9366760254,670.725451405933
468,2553K,258,3,3,C,25,25,18361.8782901764,1036.97849648455
469,2553L,138,3,3,C,25,25,30846.0226173401,973.673715528384
470,2553N,270,2.57777777777778,3,C,25,25,70517.4521751404,1542.77632972049
471,2553P,277,2.74007220216606,3,C,25,25,193001.364847183,2164.91242881158
472,2553R,336,2.53293413173653,3,C,25,25,1386061.1482296,11458.9981201681
473,2553S,258,6.45736434108527,6,F,25,25,31403.905456543,1208.64948840272
474,2553T,395,2.80506329113924,3,C,25,25,89060.823474884,1445.99316781667
475,2553V,236,6.05932203389831,6,F,25,25,37842.7489509583,1036.13486380208
476,2553X,53,6.62264150943396,7,G,25,25,6214.15900039673,322.452532883426
477,2554A,237,5.39830508474576,5,E,25,25,42901.1488800049,1251.67780798213
478,2554B,143,3.67213114754098,4,D,25,25,782853.094848633,6833.0934412192
479,2554E,176,5.69411764705882,6,F,25,25,500075.212467194,12856.3996512645
480,2554G,67,4.14925373134328,4,D,25,25,126669.169107437,1619.58473517932
481,2554H,280,2.58571428571429,3,C,25,25,265171.179553986,2301.02545309353
482,2555A,84,5.85714285714286,6,F,25,25,5442.60886001587,307.383066929914
483,2555B,294,5.17006802721088,5,E,25,25,23783.3223152161,824.316963986304
484,2555C,286,5.13286713286713,5,E,25,25,29586.8139533997,1135.99662470758
485,2555D,168,5,5,E,25,25,55311.2888679504,1060.3489115994
486,2555E,189,5.68617021276596,6,F,25,25,36856.1436805725,944.59219869439
487,2555G,185,5.36216216216216,5,E,25,25,72136.685382843,1582.24106803461
488,2555H,243,5.33333333333333,5,E,25,25,47880.4788551331,956.779627071597
489,2555J,275,4.66423357664234,5,E,25,25,81374.3858833313,2216.3388360966
490,2555K,356,5.87078651685393,6,F,25,25,30768.3238716125,1039.67573904677
491,2555L,340,4.89117647058824,5,E,25,25,41704.2928962708,1373.04511798508
492,2555M,322,5.66981132075472,6,F,25,25,347722.496414185,4232.79213876592
493,2555N,148,5.14189189189189,5,E,25,25,1114090.21480751,7212.45343203035
494,2555P,206,5.26699029126214,5,E,25,25,51426.4326248169,1108.28568445084
495,2555R,274,5.11313868613139,5,E,25,25,16284.8407020569,820.574582639509
496,2555S,454,2.96902654867257,3,C,25,25,38522.7184181213,1041.72945102131
497,2555T,177,4.75706214689266,5,E,25,25,46554.8274002075,916.352090723858
498,2555V,321,5.390625,5,E,25,25,31334.883392334,732.15745526816
499,2555W,210,5.61904761904762,6,F,25,25,45426.6356506348,1072.90470955694
500,2555X,452,5.35476718403548,5,E,25,25,353037.990306854,4474.82247755483
501,2555Z,381,7,7,G,25,25,38081.4972038269,1069.44784252104
502,2561A,362,6.7707182320442,7,G,25,25,26878.2654762268,812.715602324052
503,2561B,180,6.98850574712644,7,G,25,25,39483.0028038025,855.770478377587
504,2561D,356,6.8061797752809,7,G,25,25,30866.9532394409,856.589881605975
505,2561E,233,6.96995708154506,7,G,25,25,17308.5774040222,743.843122556448
506,2561R,29,2.51724137931034,3,C,25,25,3319.08129501343,273.469343131671
507,2561S,307,6.70819672131148,7,G,25,25,33640.795715332,1063.81334207477
508,2561T,425,6.87380952380952,7,G,25,25,33038.3685874939,787.931182973346
509,2561V,364,6.95054945054945,7,G,25,25,38910.0362281799,1178.76608762746
510,2561X,307,6.81456953642384,7,G,25,25,25235.1356277466,904.600387299045
511,2562A,350,6.14285714285714,6,F,25,25,110101.051673889,2965.85482161539
512,2562B,197,6.09230769230769,6,F,25,25,63540.8865127563,2405.86127788218
513,2562C,455,6.68351648351648,7,G,25,25,42958.6432647705,1080.41436376768
514,2562E,436,6.01146788990826,6,F,25,25,59382.4732322693,1923.57397294552
515,2562G,408,6.44029850746269,6,F,25,25,37053.2180938721,1033.52025704455
516,2562H,326,6.96932515337423,7,G,25,25,34698.3978729248,1386.90314713772
517,2562J,305,6.12541254125413,6,F,25,25,26527.8744812012,671.028298428176
518,2562K,480,6.82366071428571,7,G,25,25,17152.6515083313,651.184284929328
519,2562L,334,4.84684684684685,5,E,25,25,103771.342842102,1505.560792131
520,2562N,373,6.21951219512195,6,F,25,25,26325.1690330505,919.314544662243
521,2562P,96,3.55555555555556,4,D,25,25,32215.4419174194,994.109662119258
522,2562R,224,4.79372197309417,5,E,25,25,24072.7363586426,898.958352605958
523,2562S,289,6.85467128027682,7,G,25,25,12130.1568222046,585.061259009966
524,2562T,335,6.22522522522523,6,F,25,25,48768.1879920959,1229.10969028661
525,2562V,358,5.41456582633053,5,E,25,25,11064.1999092102,534.23787998227
526,2562X,354,6.13105413105413,6,F,25,25,16798.9086227417,695.525647821009
527,2563A,288,6.78125,7,G,25,25,23806.174282074,947.747085881836
528,2563B,287,6.7112676056338,7,G,25,25,96670.2808494568,1966.21498498636
529,2563C,373,6.54959785522788,7,G,25,25,41819.2658424377,1011.96990216388
530,2563E,207,7,7,G,25,25,18894.5754318237,986.95921816552
531,2563G,407,6.63144963144963,7,G,25,25,91212.3681411743,1867.32225774596
532,2563H,340,7,7,G,25,25,65154.192401886,1305.39567975413
533,2563J,284,7,7,G,25,25,66985.4376602173,1513.17872819036
534,2563K,331,6.9969696969697,7,G,25,25,146868.692028046,2153.05055723927
535,2563N,187,5.96791443850267,6,F,25,25,17367.262336731,629.881479492703
536,2563P,374,6.97860962566845,7,G,25,25,33046.2540016174,992.128359782388
537,2563R,402,6.82089552238806,7,G,25,25,27954.1112861633,1074.85252548494
538,2563S,318,7,7,G,25,25,13018.5166397095,515.323021739374
539,2563T,313,6.99680511182109,7,G,25,25,54993.2054519653,1257.42718462576
540,2563V,300,6.99333333333333,7,G,25,25,56985.5228385925,1440.96267544863
541,2563X,395,6.8,7,G,25,25,47145.9364471436,988.693272813064
542,2563Z,278,6.87769784172662,7,G,25,25,40043.6332168579,981.435650119126
543,2564A,374,6.42513368983957,6,F,25,25,232698.640533447,4586.05544086425
544,2564B,414,5.85024154589372,6,F,25,25,112860.909492493,2652.21279758272
545,2564C,437,6.33638443935927,6,F,25,25,32371.8391342163,1088.33565804243
546,2564E,378,6.92063492063492,7,G,25,25,98120.0327186584,1717.18029398127
547,2564G,204,5.98514851485149,6,F,25,25,142360.928623199,2907.27867090805
548,2564H,307,6.98697068403909,7,G,25,25,17421.8178901672,707.549500664803
549,2564J,265,7,7,G,25,25,57171.2930793762,1195.42721928345
550,2564K,343,6.62390670553936,7,G,25,25,35210.8314704895,945.560845792668
551,2564L,339,7,7,G,25,25,92988.1039581299,1764.97025625901
552,2564P,403,6.55970149253731,7,G,25,25,98158.0060119629,2236.68266095798
553,2564R,304,6.97029702970297,7,G,25,25,30821.8011665344,825.733825072969
554,2564S,306,6.77704918032787,7,G,25,25,11019.071018219,482.421468302699
555,2564T,341,6.06744868035191,6,F,25,25,36101.1846084595,1060.65514194218
556,2564V,316,6.84810126582278,7,G,25,25,35728.7466583252,823.71001680837
557,2564X,353,6.98583569405099,7,G,25,25,55641.7035827637,1326.29698259203
558,2565A,244,4.7827868852459,5,E,25,25,405922.527099609,4396.40354053396
559,2565B,435,4.85057471264368,5,E,25,25,79540.9094924927,2108.44990398683
560,2565C,333,6.49698795180723,6,F,25,25,66503.8371810913,1597.34410047389
561,2565D,306,5,5,E,25,25,49526.9846038818,1044.2904536797
562,2565E,355,5.95689655172414,6,F,25,25,15193.1265144348,506.24288055666
563,2565G,290,6.23103448275862,6,F,25,25,83392.8972358704,1894.74230295971
564,2565H,401,6.05236907730673,6,F,25,25,63380.2525863647,1707.26383666445
565,2565J,315,7,7,G,25,25,21853.2562675476,663.267501348653
566,2565K,273,6.94505494505495,7,G,25,25,26061.3933792114,825.350116849123
567,2565L,301,6.33554817275748,6,F,25,25,36784.4670372009,1169.22198985137
568,2565M,217,6.67592592592593,7,G,25,25,41481.7277755737,1271.8348837352
569,2565N,155,4.53548387096774,5,E,25,25,7181.84412765503,500.456064519459
570,2565P,312,6.75641025641026,7,G,25,25,33884.1681213379,1015.9882156267
571,2565R,285,4.5387323943662,5,E,25,25,121163.001873016,2365.15030881868
572,2565S,238,5.94117647058824,6,F,25,25,47282.5305366516,1540.26213318649
573,2565T,339,6.95870206489676,7,G,25,25,27305.9610977173,1069.14757950263
574,2565V,400,6.9075,7,G,25,25,77097.0561561584,1263.85266052888
575,2565W,262,6.95419847328244,7,G,25,25,20541.5313644409,628.732442869069
576,2565X,260,6.996138996139,7,G,25,25,45228.480014801,973.534252362134
577,2565Z,294,7,7,G,25,25,22238.039150238,611.374062654418
578,2566A,194,5.06701030927835,5,E,25,25,227066.728620529,2307.52194247356
579,2566B,49,3.46938775510204,3,C,25,25,63768.1434020996,1286.8259294584
580,2566C,171,5.27485380116959,5,E,25,25,73445.4658813477,1411.91888507237
581,2566D,169,6.07142857142857,6,F,25,25,577503.213005066,4933.45769840415
582,2566E,154,6.74342105263158,7,G,25,25,412543.541297913,4882.47348235782
583,2566G,153,6.07894736842105,6,F,25,25,108189.971214294,1411.61190871095
584,2566H,108,1.22429906542056,1,A,25,25,114777.981571198,3336.05197240589
585,2566J,132,6.87022900763359,7,G,25,25,157376.742630005,2245.37350182384
586,2566K,105,6.32380952380952,6,F,25,25,37728.4651222229,1328.40490664466
587,2566L,199,5,5,E,25,25,63637.7650680542,1108.04685245051
588,2566M,176,5,5,E,25,25,152810.361248016,2122.27246136216
589,2566N,184,5,5,E,25,25,55526.4364051819,1365.20213827139
590,2566P,128,5.671875,6,F,25,25,67559.9964370728,1504.43889177055
591,2566R,161,6.07453416149068,6,F,25,25,50984.6666564941,1433.34728927119
592,2566S,116,6.51304347826087,7,G,25,25,49728.2885894775,1217.01626651698
593,2566T,155,6.55483870967742,7,G,25,25,43681.4427757263,1134.61023615507
594,2566V,122,6.71900826446281,7,G,25,25,80964.1878929138,1452.92580794663
595,2566W,121,6.5702479338843,7,G,25,25,24138.5048484802,1137.53165136217
596,2566X,130,6.71538461538462,7,G,25,25,36031.0382499695,1166.18029458638
597,2566Z,148,6.98648648648649,7,G,25,25,168229.377105713,2690.85120499407
598,2571A,421,4.69249394673123,5,E,25,25,60595.6316146851,1436.54265824786
599,2571B,518,5.93436293436293,6,F,25,25,53943.6833839417,1217.84865935957
600,2571C,503,6.62549800796813,7,G,25,25,50930.9585037231,2100.79662536063
601,2571D,315,1.29617834394904,1,A,25,25,49680.9064712524,1368.56794843802
602,2571E,365,7,7,G,25,25,49260.8522109985,2016.65189547797
603,2571G,278,3.34090909090909,3,C,25,25,33910.3424911499,1118.44476912427
604,2571H,301,6.64765100671141,7,G,25,25,117820.27261734,2462.85781259881
605,2571P,301,5.72053872053872,6,F,25,25,59876.5339508057,1785.94064657932
606,2571R,287,4.4822695035461,4,D,25,25,21388.6955413818,653.570796159669
607,2571S,51,2,2,B,25,25,1914.00975036621,207.109548964314
608,2571T,342,4.2046783625731,4,D,25,25,19204.2384376526,570.204637207182
609,2571V,264,4.80152671755725,5,E,25,25,21396.1743812561,934.552502699255
610,2571W,114,3,3,C,25,25,15491.4571838379,503.457142093569
611,2571X,322,4.5527950310559,5,E,25,25,21185.4930915833,651.778780818631
612,2572A,214,4.00934579439252,4,D,25,25,31677.4930076599,794.514229096016
613,2572B,93,3.71739130434783,4,D,25,25,23257.3318214417,676.121107216133
614,2572C,185,4.3695652173913,4,D,25,25,31542.4223403931,1166.98168230541
615,2572E,221,3.61990950226244,4,D,25,25,36758.480670929,809.868250331244
616,2572G,144,4.94642857142857,5,E,25,25,20082.2730484009,818.241294190488
617,2572H,275,5.27636363636364,5,E,25,25,69194.5294914246,1786.51584272881
618,2572J,211,3.53554502369668,4,D,25,25,18917.4788246155,586.317366681811
619,2572N,317,6.43217665615142,6,F,25,25,50065.3362007141,1056.04316898833
620,2572P,193,4.66321243523316,5,E,25,25,10923.4307899475,432.004917289312
621,2572R,220,2.74429223744292,3,C,25,25,24874.7004737854,1116.47854627347
622,2572S,132,1.84677419354839,2,B,25,25,20868.6605033875,923.738571571641
623,2572T,312,6.22222222222222,6,F,25,25,31924.5684394836,1023.95990782197
624,2572V,253,3.94861660079051,4,D,25,25,20384.1026535034,583.611277177877
625,2572W,272,1.36756756756757,1,A,25,25,33739.8151893616,1166.45950851865
626,2572X,233,2.53684210526316,3,C,25,25,15097.8332939148,512.513895736811
627,2573A,313,7,7,G,25,25,36883.5604934692,1091.64892710001
628,2573B,280,7,7,G,25,25,65225.78673172,1219.56487210194
629,2573C,32,7,7,G,25,25,1282.01044845581,227.782513857177
630,2573D,78,7,7,G,25,25,2514.83533859253,248.586155986732
631,2573E,329,6.98480243161094,7,G,25,25,21922.6603546143,699.508691585411
632,2573G,330,7,7,G,25,25,43636.5402412415,1396.83797089952
633,2573H,318,6.92138364779874,7,G,25,25,33031.4033355713,887.754007724183
634,2573J,37,7,7,G,25,25,1540.97961807251,223.250894017314
635,2573K,155,6.69032258064516,7,G,25,25,33311.6761322021,991.389260682034
636,2573L,229,7,7,G,25,25,70339.8703117371,2299.481478009
637,2573N,304,7,7,G,25,25,41105.7580680847,1073.61143678527
638,2573P,230,7,7,G,25,25,11966.3875770569,500.541873856516
639,2573R,224,7,7,G,25,25,11158.2225379944,489.000210924326
640,2573S,253,7,7,G,25,25,5710.25818634033,360.378207931353
641,2573T,151,7,7,G,25,25,3734.15437316895,246.03260975433
642,2573V,283,7,7,G,25,25,29404.5893630981,736.046912299597
643,2573W,203,7,7,G,25,25,39786.9072914124,1078.10650560694
644,2573X,252,6.77777777777778,7,G,25,25,16839.1631126404,631.641755978451
645,2573Z,302,6.98675496688742,7,G,25,25,25684.6760215759,1050.14426856392
646,2574A,303,7,7,G,25,25,40420.9875297546,986.047908069852
647,2574B,299,7,7,G,25,25,13688.852394104,1232.12890983213
648,2574C,86,7,7,G,25,25,63651.4702377319,1948.39452678114
649,2574E,184,7,7,G,25,25,44176.9792404175,1495.64685104154
650,2574G,252,7,7,G,25,25,60793.6650886536,1904.36636395657
651,2574H,212,7,7,G,25,25,33994.8997802734,1104.7741279756
652,2574J,297,6.81144781144781,7,G,25,25,23470.7659416199,762.276588687343
653,2574K,110,6.28440366972477,6,F,25,25,6342.98887252808,326.435571400689
654,2574P,195,6.82051282051282,7,G,25,25,30764.1895980835,672.703229062941
655,2574R,255,6.45098039215686,6,F,25,25,45058.4300804138,1280.85181758393
656,2574S,227,6.17180616740088,6,F,25,25,27249.5421257019,1029.52931954286
657,2574T,241,6.0746887966805,6,F,25,25,30648.8130149841,777.565123884928
658,2574V,311,6.56913183279743,7,G,25,25,17021.5145797729,508.808631718617
659,2574X,301,5.99667774086379,6,F,25,25,53718.6629371643,1233.8973211883
660,2581A,246,6.51836734693878,7,G,25,25,68435.4361763,2213.00923938968
661,2581B,59,6.28813559322034,6,F,25,25,37351.8781776428,1276.33450952419
662,2581R,60,6.96666666666667,7,G,25,25,5017.17581558228,297.479730117371
663,2581S,269,6.95149253731343,7,G,25,25,24382.8712654114,1181.17364042876
664,2581T,259,6.81782945736434,7,G,25,25,32304.1855506897,1031.51285375721
665,2581V,300,6.8695652173913,7,G,25,25,17390.706237793,728.039584426882
666,2581X,380,6.6,7,G,25,25,107366.499362946,2835.36027235408
667,2582A,244,6.60655737704918,7,G,25,25,95836.0932312012,2398.27336551089
668,2582B,255,6.6259842519685,7,G,25,6.25,21715.5583534241,778.585094753331
669,2582C,365,3.64657534246575,4,D,25,25,14552.2538986206,504.984466841814
670,2582E,242,6.20661157024793,6,F,25,25,95036.6994361877,2118.01155082973
671,2582G,204,6.29556650246305,6,F,25,25,166561.204158783,2661.31089081755
672,2582H,275,6.5970695970696,7,G,25,25,41040.8773040771,1056.8183220697
673,2582J,296,6.55067567567568,7,G,25,25,16500.3429985046,727.477809382762
674,2582K,342,6.02923976608187,6,F,25,25,30898.3940086365,882.123529614135
675,2582L,300,6.04377104377104,6,F,25,6.25,74244.0793685913,2114.13732819319
676,2582N,261,5.25096525096525,5,E,25,25,51394.9228591919,1447.175719901
677,2582R,335,6.1021021021021,6,F,25,25,56825.5681190491,1090.1393569113
678,2582S,223,6.34080717488789,6,F,25,25,17124.203666687,612.1622892552
679,2582T,251,6.41434262948207,6,F,25,25,21859.9014015198,737.753686209489
680,2582V,318,6.77358490566038,7,G,25,25,13450.9711914063,565.660679127365
681,2582X,318,6.99685534591195,7,G,25,25,18701.2124176025,646.14661747738
682,2583A,347,6.26376811594203,6,F,25,25,16617.8386955261,575.460326035573
683,2583B,346,6.5606936416185,7,G,25,25,67645.2773323059,1508.62384078988
684,2583C,367,5.62942779291553,6,F,25,25,158773.117881775,3823.70807596919
685,2583E,390,4.33933161953728,4,D,25,25,167499.661235809,3256.44595689433
686,2583G,269,6.78599221789883,7,G,25,25,179741.633609772,2230.90015487766
687,2583H,287,5.87456445993031,6,F,25,25,53932.7201309204,1699.31965164095
688,2583J,434,5.38861386138614,5,E,25,25,60675.1273841858,1038.28043549088
689,2583K,305,5.47540983606557,5,E,25,12.5,936130.044124603,9703.91619734534
690,2583M,137,4.04379562043796,4,D,25,25,33922.615234375,892.244670048991
691,2583N,406,4.16995073891626,4,D,25,25,162504.158477783,2148.53386583522
692,2583P,267,4.27659574468085,4,D,25,25,7159.30949401855,451.928706424584
693,2583R,252,5.6036866359447,6,F,25,25,27568.2810440063,1133.66131497888
694,2583S,123,4.25,4,D,25,25,7403.93431472778,425.436012344863
695,2583T,150,5.60666666666667,6,F,25,25,34168.6717185974,928.935947374275
696,2583V,223,2.69506726457399,3,C,25,25,50234.6022720337,1001.28401447351
697,2583W,313,2.50159744408946,3,C,25,25,60849.2941932678,1332.91750905624
698,2583X,330,5.60182370820669,6,F,25,12.5,34244.4530563354,1106.69729257095
699,2584A,407,4.83292383292383,5,E,25,25,271789.0284729,3954.35003278979
700,2584B,353,6.15428571428571,6,F,25,25,83736.5648498535,1826.49122054686
701,2584C,285,5.98947368421053,6,F,25,25,180958.551361084,3026.86714015434
702,2584E,321,6.30218068535826,6,F,25,25,58790.0640029907,1864.11089177034
703,2584G,431,4.67285382830626,5,E,25,25,45391.083152771,1130.06632825399
704,2584H,265,5.75,6,F,25,25,55130.8761024475,1670.58440676032
705,2584J,38,3,3,C,25,25,388.192245483398,89.9222477371273
706,2584K,98,3,3,C,25,25,4460.65873718262,312.266482147716
707,2584R,227,6.25333333333333,6,F,25,25,744682.05532074,5509.93520855581
708,2584S,300,6.24,6,F,25,25,35439.0471801758,1136.81692194851
709,2584T,159,5.14556962025316,5,E,25,25,20881.9578933716,574.373616801543
710,2584V,238,6.76890756302521,7,G,25,25,50725.556968689,1329.09543053834
711,2584X,338,6.4,6,F,25,25,39100.6316719055,1125.08099267023
712,2585A,250,6.54285714285714,7,G,25,25,84136.2393569946,2546.29276786745
713,2585B,382,3.09736842105263,3,C,25,25,65891.0999221802,1800.6663600836
714,2585C,465,4.49247311827957,4,D,25,25,36130.2724647522,968.106378628358
715,2585D,345,2.07418397626113,2,B,25,25,54899.6882629395,1197.57961636283
716,2585E,247,6.52892561983471,7,G,25,25,120250.661777496,3180.60305702916
717,2585G,257,6.359375,6,F,25,25,68423.2485694885,1258.23274108201
718,2585H,223,6.30414746543779,6,F,25,25,74899.5737991333,1359.29499488162
719,2585J,274,4.83763837638376,5,E,25,25,389997.525100708,3370.99490002191
720,2585K,36,6.25,6,F,25,25,1399.22040557861,165.856695083181
721,2585S,247,6.40485829959514,6,F,25,25,46533.4563331604,1276.47882305602
722,2585T,286,5.10489510489511,5,E,25,25,14150.3334541321,568.679230026763
723,2585V,291,6.81944444444444,7,G,25,25,45609.8583602905,927.812333854506
724,2585W,8,2,2,B,25,25,26218.8003578186,897.432888721803
725,2585X,348,6.48979591836735,6,F,25,25,32896.812046051,881.404461415163
726,2585Z,43,3,3,C,25,25,10549.2237281799,434.712826082851
727,2586A,423,5.08983451536643,5,E,25,25,55951.9511985779,1975.5337285022
728,2586B,521,4.03094777562863,4,D,25,25,50868.3518333435,1447.99063078288
729,2586C,253,4.82936507936508,5,E,25,25,46166.6766395569,1120.80923559785
