FID,loc_nr,oid,loc_type,loc_des,roadnumber,roadname,first_name,secnd_name,junct_ref,exit_nr,hstart_pos,hend_pos,hstart_neg,hend_neg,hecto_char,hecto_dir,pos_in,pos_out,neg_in,neg_out,dir,area_ref,lin_ref,inter_ref,pos_off,neg_off,urban_code,pres_pos,pres_neg,far_away,city_distr,top_sign,type_code,mw_ref,rw_nr,aw_ref,gdb_geomattr_data,shape
tunnel_66.238,7184,1464,P3.1,Tunnel,A10, ,Zeeburgertunnel,Buiten-IJ,0, ,84,93,92,88, ,1,0,0,0,0, ,2415,3015,0,7185,7183,0,1,1,0, , ,3,0,10,421,,POINT (126859.07789999992 487826.09690000117)
tunnel_66.264,7211,1490,P3.1,Tunnel,A10, ,Coentunnel,IJ,0, ,295,305,305,295, ,1,0,0,0,0, ,2415,3014,0,7212,7210,0,1,1,0, , ,3,0,10,421,,POINT (119495.11679999903 492036.83570000157)
tunnel_66.392,7428,1618,P3.1,Tunnel,A15, ,Thomassentunnel,Calandkanaal,0, ,364,374,374,364, ,1,0,0,0,0, ,2536,3059,0,7429,21984,0,1,1,0, , ,3,0,15,427,,POINT (75133.18840000033 435284.1752000004)
tunnel_66.397,7434,1623,P3.1,Tunnel,A15, ,Botlektunnel,Oude Maas,0, ,463,469,469,463, ,1,0,0,0,0, ,2536,3059,0,7435,7433,0,1,1,0, , ,3,0,15,427,,POINT (82253.16849999875 431861.72630000114)
tunnel_66.418,7457,1644,P3.1,Tunnel,A15, ,Noordtunnel,Noord,0, ,734,746,746,734, ,1,0,0,0,0, ,2475,3056,0,7458,7456,0,1,1,0, , ,3,0,15,427,,POINT (104496.76060000062 430145.14820000157)
tunnel_66.501,7615,1727,P3.1,Tunnel,A16, ,Drechttunnel,Oude Maas,0, ,344,337,337,344, ,-1,0,0,0,0, ,2564,3065,0,7616,7614,0,1,1,0, , ,3,0,16,427,,POINT (103990.9712000005 424835.5366999991)
tunnel_66.694,7994,1920,P3.1,Tunnel,A2, ,Leidsche Rijntunnel, ,0, ,615,598,598,615, ,-1,0,0,0,0, ,2402,3105,0,7995,7993,0,1,1,0, , ,3,0,2,434,,POINT (133171.09319999814 456614.3792999983)
tunnel_66.809,8233,2035,P3.1,Tunnel,A22, ,Velsertunnel,Noordzeekanaal,0, ,112,127,127,112, ,1,0,0,0,0, ,2462,3463,0,8237,22282,0,1,1,0, , ,3,0,22,409,,POINT (105169.5923999995 497563.7335000001)
tunnel_66.1028,8684,2254,P3.1,Tunnel,A29, ,Heinenoordtunnel,Oude Maas,0, ,144,135,135,144, ,-1,0,0,0,0, ,1963,3210,0,8685,8683,0,1,1,0, , ,3,0,29,427,,POINT (94626.25400000066 427457.6994000003)
tunnel_66.1238,9154,2464,P3.1,Tunnel,A4,Ring Rotterdam,Beneluxtunnel,Nieuwe Maas,0, ,737,725,725,737, ,-1,0,0,0,0, ,2536,3301,0,9155,9153,0,1,1,0, , ,3,0,4,427,,POINT (85435.1239 434400.60979999974)
tunnel_66.1274,9228,2500,P3.1,Tunnel,A4, ,Schipholtunnel,Schiphol,0, ,76,68,68,76, ,-1,0,0,0,0, ,2433,3300,0,9229,9227,0,1,1,0, , ,3,0,4,421,,POINT (111770.97769999877 481175.2661000006)
tunnel_66.1793,11978,3941,P3.1,Tunnel,N62, ,Westerscheldetunnel,Westerschelde,0, ,211,279,279,211, ,1,0,0,0,0, ,2586,4020,0,21580,11977,0,1,1,0, , ,3,0,0,0,,POINT (44344.848900001496 375568.92990000173)
tunnel_66.1802,11997,3950,P3.1,Tunnel,N62, ,Sluiskiltunnel,Kanaal Terneuzen-Gent,0, ,135,149,149,135, ,1,0,0,0,0, ,2586,4020,0,11973,11968,0,1,1,0, , ,3,0,0,0,,POINT (46820.89519999921 368064.6052000001)
tunnel_66.1993,10154,2958,P3.1,Tunnel,A7, ,Prinses Margriettunnel,Prinses Margrietkanaal,0, ,1265,1275,1275,1265, ,1,0,0,0,0, ,2585,3402,0,10156,10152,0,1,1,0, , ,3,0,7,705,,POINT (176352.1689000018 556927.061999999)
tunnel_66.2120,10592,3216,P3.1,Tunnel,A9, ,Wijkertunnel,Noordzeekanaal,0, ,514,523,523,514, ,1,0,0,0,0, ,2422,3461,0,10593,10591,0,1,1,0, , ,3,0,9,409,,POINT (106293.06439999864 496951.6992000006)
tunnel_66.2133,10609,3229,P3.1,Tunnel,N9,Ring Alkmaar,Regulierstunnel, ,0, ,764,765,765,764, ,1,0,0,0,0, ,2413,3464,0,10610,10608,0,1,1,0, , ,3,0,9,409,,POINT (109990.2089000009 515215.2745999992)
