X,Y,OBJECTID,PUIC,REF_FUNCTIONELE_SPOORTAK_PUIC,REF_FUNCTIONELE_SPOORTAK_NAAM,GELDIG_VANAF,PUBLICATIEDATUM
6.57924172003931,53.2078352717387,1,0621ab6a-6044-4845-abd0-e7b63e6a458f,9f3698f2-cb27-4785-89c8-3362e08a3df1,181BV,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00
6.58693826404983,53.2039826552454,2,a0394e6f-9aec-4d62-b366-bc353483263f,9f3698f2-cb27-4785-89c8-3362e08a3df1,181BV,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00
6.51933097981842,53.3348120297523,3,aaff577e-946c-4266-bb55-3865b2140301,78d06f78-62f9-48e9-8d60-e8a60adb99a7,157V,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00
6.52174858660049,53.3262345776936,4,6e7b647f-d001-445f-9101-7434d57dd54c,3d97f5c2-a6b2-4b5d-b73a-fd1053ef080e,151V,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00
6.98546527235722,52.9509545099203,5,4e2de43b-49e0-4d9c-9a27-aa979f7e05bb,1cfca476-6ca7-4e03-b82d-bb262150a943,1FV,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00
5.82426989556973,53.1999819130599,6,b220c4ee-756a-4ff7-aa13-c9c986b73a7c,c5a38798-d792-4eae-b3df-1486349c304f,157V,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00
5.77381445226134,53.1927345010347,7,5e6cce0b-2719-4ece-aeee-05d3a247db24,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,25AV,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00
5.7737669256842,53.1927587449275,8,ec018c87-b6c9-4abf-9388-6f28d96353a7,a9d64321-a30b-4284-a2ec-2304472836b0,25BS,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00
5.76322038742551,53.1924193284043,9,433fae28-8321-4b09-99a4-963dd6d4b398,d28ee321-e4c1-4c4b-9906-ecb15a28b6a0,39S,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00
5.76314558039419,53.192441892424,10,755a045a-707e-4d30-ad5b-a4ebe64bee96,ff7a113a-eff1-455c-b70b-6b4931997859,41BS,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00
6.74514439655623,53.1606649683915,11,0c65c278-af38-41a2-bc37-3d9ac3a3174b,34398f4f-eb07-44bb-b329-146e12ee4046,1V,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00
6.74068047205495,53.160815881969,12,a02d8503-4af8-4cb7-a0e9-894b76e6a441,34398f4f-eb07-44bb-b329-146e12ee4046,1V,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00
6.7451410168397,53.1606291941343,13,486819ec-050a-461b-a7a0-c4c1221e50fa,1a6b9332-2310-4378-88c6-bf86aeb66a3e,3L,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00
6.74052762973659,53.1607877354086,14,4dc87614-0244-4bdb-93a8-e37650b132b0,1a6b9332-2310-4378-88c6-bf86aeb66a3e,3L,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00
