X,Y,OBJECTID,KWKIDENT,KWKAFSL1,KWKSTATU,KWKDATUM,OSMOMSCH,IWS_LEGGERSTATUS,IWS_MEMO,KWKNAAM,IWS_OH_RENOVATIEJAAR,IWS_AFST_B_OUD,RICHTING,OBJECTID_1,KWKIDENT_1,ONDERHOUDSPLICHTIGE_1,ONDERHOUDSVERPLICHTING_1,ONDERHOUDSPLICHTIGE_2,ONDERHOUDSVERPLICHTING_2,GlobalID
6.34693089358295,52.316520804547,1,AS.70.28-DB0001,,,,Debietbegrenzer,1,Debietdoorgang ± Ø 150 mm.,,,,,,,Waterschap,Gewoon en buitengewoon en constructie,,,481066cd-bc03-4cf2-aec9-0d400b0c3eb1
6.27589811308075,52.2783193039259,2,AS.45.12-DB0002,,,,Debietbegrenzer,1,Debietbegrenzer rond 12 cm.,,,,,,,Waterschap,Gewoon en buitengewoon en constructie,,,4ac5b317-1071-47e2-ab53-9ae495aebe8d
6.20757282772746,52.2439654832792,3,AS.25.4-DB0004,,,,Debietbegrenzer,1,,,,,,,,Waterschap,Gewoon en buitengewoon en constructie,,,85cf4ac2-078b-4deb-93e0-c49da91e833b
6.26697653817656,52.4091882659329,4,SW.55.134-DB0013,,,,Debietbegrenzer,1,,,,,,,,Waterschap,Gewoon en buitengewoon en constructie,,,49c5538a-8d59-43c9-8370-6f2cf182b9bb
6.19663343591485,52.5882544875912,5,DV.5.2-DB0001,,,,Debietbegrenzer,1,,,,,,,,Waterschap,Gewoon en buitengewoon en constructie,,,84fc90ac-04c0-4157-ab44-78dc9f4b4afd
6.23367046970853,52.5914372129924,6,DV.15.8-DB0002,,,,Debietbegrenzer,1,,,,,,,,Waterschap,Gewoon en buitengewoon en constructie,,,334b7b86-04a8-42f0-954a-a406b2e0d7b3
6.24380440481491,52.5944324135412,7,DV.15.14-DB0003,,,,Debietbegrenzer,1,,,,,,,,Waterschap,Gewoon en buitengewoon en constructie,,,cda57aec-b737-45c9-8982-1d7b51520fb4
6.21260907848842,52.601663510141,8,DV.5.108-DB0004,,,,Debietbegrenzer,1,,,,,,,,Waterschap,Gewoon en buitengewoon en constructie,,,292cc2de-9916-4a4d-a7cf-e7a6dba543db
6.21715655515292,52.6061739769115,9,DV.5.118-DB0006,,,,Debietbegrenzer,1,,,,,,,,Waterschap,Gewoon en buitengewoon en constructie,,,b30a926c-68e3-419f-813a-67a2ea56859f
6.1992557767641,52.5928626913173,10,DV.5.82-DB0008,,,,Debietbegrenzer,1,,,,,,,,Waterschap,Gewoon en buitengewoon en constructie,,,4f71b3e7-5804-49b7-b419-50b92a4931ee
6.22413044091235,52.5941316991672,11,DV.5.94-DB0009,,,,Debietbegrenzer,1,,,,,,,,Waterschap,Gewoon en buitengewoon en constructie,,,c68cd2b2-26e8-452d-8d03-2c75cd37814e
6.20210838454329,52.5977689497367,12,DV.5.95-DB0010,,,,Debietbegrenzer,1,,,,,,,,Waterschap,Gewoon en buitengewoon en constructie,,,35899c3b-f79e-4196-9cd0-325b1e973100
5.91004986774794,52.56465716666,13,IWK-11-0190,,,,riooloverstort,1,,riooloverstort Veerweg,,,,,,,,,,292a8035-d63d-4b49-9116-527a55d7bd11
6.08824823173902,52.5101949878187,14,IWK-534-0060,,,,riooloverstort,1,,riooloverstort Emmawijk,,,,,,,,,,17a0993b-0c04-47fb-baba-ac0fa5858f14
6.08169225865556,52.5177586918232,15,IWK-53-1310,,,,open leiding,1,,rioolafsluiter holterbroekerbrug katerdijk,,,,,,,,,,9280f7a9-27c8-48b0-bbaf-c594416b2fea
6.06911515788858,52.5183489826083,16,IWK-53-1220,,,,riooloverstort,1,,riooloverstort Rieteweg Katwolderhaven,,,,,,,,,,664222bf-691d-41b4-a171-51cde2c00125
6.09352285211431,52.5888674911053,17,IWK-09-0260,,,,riooloverstort Eikenlaan,1,,riooloverstort Eikenlaan,,,,,,,,,,e1fd483f-16ec-465a-8df4-5a28a0e57d1b
5.87354779352077,52.5682114557915,18,IWK-11-0080,,,,rioolpersleiding,1,,rioolpersleiding MBI,,,,,,,,,,dca1228b-6521-4f88-a278-b57dce5ed60c
