FID,loc_nr,oid,loc_type,loc_des,roadnumber,roadname,first_name,secnd_name,junct_ref,exit_nr,hstart_pos,hend_pos,hstart_neg,hend_neg,hecto_char,hecto_dir,pos_in,pos_out,neg_in,neg_out,dir,area_ref,lin_ref,inter_ref,pos_off,neg_off,urban_code,pres_pos,pres_neg,far_away,city_distr,top_sign,type_code,mw_ref,rw_nr,aw_ref,gdb_geomattr_data,shape
veerterminal_66.43,22761,7750,P3.17,Veerterminal, , ,Vlieland, ,0, ,-1,-1,-1,-1, ,0,1,1,1,1, ,2243,2007,0,0,22756,0,1,1,0, , ,0,0,0,0,,POINT (134236.68100000173 589994.9230999984)
veerterminal_66.44,22760,7749,P3.17,Veerterminal, , ,Terschelling, ,0, ,-1,-1,-1,-1, ,0,1,1,1,1, ,2244,2006,0,0,22755,0,1,1,0, , ,0,0,0,0,,POINT (143682.30420000106 596737.8880999982)
veerterminal_66.45,22762,7751,P3.17,Veerterminal, , ,Ameland, ,0, ,-1,-1,-1,-1, ,0,1,1,1,1, ,2226,2008,0,0,22757,0,1,1,0, , ,0,0,0,0,,POINT (180820.1939000003 605653.9479999989)
veerterminal_66.46,22763,7752,P3.17,Veerterminal, , ,Schiermonnikoog, ,0, ,-1,-1,-1,-1, ,0,1,1,1,1, ,2240,2009,0,0,22758,0,1,1,0, , ,0,0,0,0,,POINT (209187.87570000067 609463.8365999982)
veerterminal_66.1411,9541,2637,P3.17,Veerterminal,N676, ,Breskens, ,0, ,0,0,0,0, ,-1,0,0,0,0, ,2723,6313,0,0,21729,0,1,1,0, , ,0,0,0,0,,POINT (27075.4178000018 380616.2870000005)
veerterminal_66.1768,11923,3916,P3.17,Veerterminal,N250, ,Den Helder, ,0, ,1200,1200,1200,1200, ,1,0,1,1,0, ,2439,3990,22753,0,11922,0,1,1,0, , ,0,0,0,0,,POINT (114016.25950000063 553076.3770999983)
veerterminal_66.4275,14500,4871,P3.17,Veerterminal,N356, ,Holwerd, ,0, ,228,228,228,228, ,-1,0,1,1,0, ,1970,5000,22757,0,14499,0,1,1,0, , ,0,0,0,0,,POINT (188004.32499999925 600634.4078000002)
veerterminal_66.4755,15470,5353,P3.17,Veerterminal,N390, ,Harlingen, ,0, ,35,35,35,35, ,-1,1,0,0,1, ,2231,5340,22755,15471,0,0,1,1,0, , ,0,0,0,0,,POINT (156790.99210000038 576608.2666999996)
veerterminal_66.4895,15904,5495,P3.17,Veerterminal,N46, ,Eemshaven, ,0, ,396,396,396,396, ,1,0,1,1,0, ,1966,5386,22759,0,15903,0,1,1,0, , ,0,0,0,0,,POINT (249945.0711000003 607261.1634000018)
veerterminal_66.4999,16320,5603,P3.17,Veerterminal,N501, ,Texel, ,0, ,1,1,1,1, ,1,1,0,0,1, ,2459,6235,22754,16321,0,0,1,1,0, , ,0,0,0,0,,POINT (114186.125 557770.3398999982)
veerterminal_66.5951,22308,7485,P3.17,Veerterminal,N211, ,Hoek van Holland, ,0, ,24,24,24,24, ,1,1,0,0,1, ,2536,3610,22750,22307,0,0,1,1,0, , ,0,0,0,0,,POINT (68429.80330000073 443826.3552000001)
veerterminal_66.6975,22750,7739,P3.17,Veerterminal, , ,Hoek van Holland, ,0, ,-1,-1,-1,-1, ,0,1,1,1,1, ,2536,2002,22308,0,0,0,1,1,0, , ,0,0,0,0,,POINT (68495.37959999964 443631.9668000005)
veerterminal_66.6976,22751,7740,P3.17,Veerterminal, , ,Rotterdam Europoort, ,0, ,-1,-1,-1,-1, ,0,1,1,1,1, ,2536,2003,26613,0,0,0,1,1,0, , ,0,0,0,0,,POINT (68600.78860000148 440290.34899999946)
veerterminal_66.6977,22752,7741,P3.17,Veerterminal, , ,IJmuiden, ,0, ,-1,-1,-1,-1, ,0,1,1,1,1, ,2462,2004,25645,0,0,0,1,1,0, , ,0,0,0,0,,POINT (100501.09290000051 497480.97190000117)
veerterminal_66.6978,22753,7742,P3.17,Veerterminal, , ,Den Helder, ,0, ,-1,-1,-1,-1, ,0,1,1,1,1, ,2439,2005,11923,22754,0,0,1,1,0, , ,0,0,0,0,,POINT (114075.72210000083 553048.4332999997)
veerterminal_66.6979,22754,7743,P3.17,Veerterminal, , ,Texel, ,0, ,-1,-1,-1,-1, ,0,1,1,1,1, ,2459,2005,16320,0,22753,0,1,1,0, , ,0,0,0,0,,POINT (114331.34829999879 557570.7314999998)
veerterminal_66.6980,22755,7744,P3.17,Veerterminal, , ,Harlingen, ,0, ,-1,-1,-1,-1, ,0,1,1,1,1, ,2231,2006,22756,22760,0,0,1,1,0, , ,0,0,0,0,,POINT (156798.04989999905 576726.2593999989)
veerterminal_66.6981,22756,7745,P3.17,Veerterminal, , ,Harlingen, ,0, ,-1,-1,-1,-1, ,0,1,1,1,1, ,2231,2007,15470,22761,0,0,1,1,0, , ,0,0,0,0,,POINT (156665.85960000008 576643.7542000003)
veerterminal_66.6982,22757,7746,P3.17,Veerterminal, , ,Holwerd, ,0, ,-1,-1,-1,-1, ,0,1,1,1,1, ,1970,2008,14500,22762,0,0,1,1,0, , ,0,0,0,0,,POINT (187647.7701999992 601168.7906999998)
veerterminal_66.6983,22758,7747,P3.17,Veerterminal, , ,Lauwersoog, ,0, ,-1,-1,-1,-1, ,0,1,1,1,1, ,1966,2009,31624,22763,0,0,1,1,0, , ,0,0,0,0,,POINT (208896.9512999989 603003.4481000006)
veerterminal_66.6984,22759,7748,P3.17,Veerterminal, , ,Eemshaven, ,0, ,-1,-1,-1,-1, ,0,1,1,1,1, ,1966,2010,15904,0,0,0,1,1,0, , ,0,0,0,0,,POINT (251015.14240000024 608716.8784000017)
veerterminal_66.7302,25645,8143,P3.17,Veerterminal,h588,Parkweg,IJmuiden, ,0, ,-1,-1,-1,-1, ,0,1,1,1,1, ,2462,25640,22752,0,25643,0,1,1,0, , ,0,0,0,0,,POINT (100621.5203000009 497596.7404000014)
veerterminal_66.7445,26613,8616,P3.17,Veerterminal,R104,Scheldeweg,Rotterdam Europoort, ,0, ,-1,-1,-1,-1, ,0,1,1,1,1, ,2536,26611,22751,0,26612,0,1,1,0, , ,0,0,0,0,,POINT (68689.15230000019 440706.6788999997)
veerterminal_66.9268,31624,11188,P3.17,Veerterminal,L024,Zeedijk,Lauwersoog, ,0, ,-1,-1,-1,-1, ,0,1,1,1,1, ,1966,31622,22758,0,31623,0,1,1,0, , ,0,0,0,0,,POINT (208847.74540000036 602997.1059000008)
