identificatie_namespace;identificatie_lokaalid;objectbegintijd;objecteindtijd;tijdstipregistratie;eindregistratie;lv-publicatiedatum;bronhouder;inonderzoek;relatievehoogteligging;bgt-status;plus-status;identificatieBAGPND;geometrie
NL.IMGeo;G0362.2ceaee37d20a4ffe90ac45701d30d8bc;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((120401.298 480447.528,120391.742 480447.784,120391.736 480447.574,120391.836 480447.572,120391.676 480441.744,120401.037 480441.484,120401.193 480447.321,120401.293 480447.328,120401.298 480447.528))
NL.IMGeo;G0362.2d6b52105f594865b24b63243f2c9e9b;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((118718.825 480356.895,118710.797 480357.096,118710.639 480351.707,118718.678 480351.339,118718.737 480353.59,118719.253 480354.156,118719.291 480355.606,118718.807 480356.199,118718.825 480356.895))
NL.IMGeo;G0362.31b77d5d911841ee8adc0f8330a25377;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((118788.108 480311.721,118777.527 480311.987,118777.364 480305.419,118788.539 480305.204,118788.642 480308.764,118788.022 480308.781,118788.108 480311.721))
NL.IMGeo;G0362.32ef754e1e3e4d9aa1f4d31ff3fc7db1;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((118949.737 481523.34,118946.56 481523.509,118946.245 481517.347,118949.341 481517.205,118949.737 481523.34))
NL.IMGeo;G0362.34e9e9aefcc9482fa90d0206a146e990;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((118458.52 480435.323,118458.526 480435.493,118451.606 480435.727,118451.416 480430.121,118462.275 480429.753,118462.358 480432.596,118458.418 480432.647,118458.52 480435.323))
NL.IMGeo;G0362.36e4e801e64347e8b5f8db1414853401;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((118189.896 480809.715,118189.884 480809.901,118187.558 480809.741,118177.413 480809.042,118177.727 480803.883,118190.199 480804.738,118189.896 480809.715))
NL.IMGeo;G0362.37b737da09164438b9090cae1307a3b9;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((118714.555 480211.946,118708.415 480212.042,118708.08 480206.29,118708.73 480205.4,118708.533 480202.204,118708.304 480202.209,118708.054 480193.231,118709.324 480193.196,118710.076 480192.515,118712.275 480192.454,118713.052 480193.093,118714.392 480193.055,118714.493 480196.954,118715.523 480196.927,118715.612 480200.295,118714.582 480200.322,118714.626 480202.01,118714.045 480202.025,118714.229 480209.064,118714.509 480209.057,118714.555 480211.946))
NL.IMGeo;G0362.3983a4035c764c6d822121bfabe84925;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((118585.221 480430.857,118578.119 480431.166,118577.867 480425.362,118585.453 480425.032,118585.492 480426.063,118585.041 480426.08,118585.221 480430.857))
NL.IMGeo;G0362.39abded16c764d089695564b19f9c4d0;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((117977.721 480243.037,117974.581 480238.256,117983.345 480232.49,117986.485 480237.271,117977.721 480243.037))
NL.IMGeo;G0362.3a7cd08dd1ca4aa29107afc7c85030f3;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((117984.326 481020.89,117983.379 481024.358,117983.487 481024.383,117981.856 481030.041,117981.106 481029.825,117979.4 481035.745,117980.15 481035.962,117978.751 481040.813,117971.484 481038.729,117971.954 481037.094,117964.417 481034.932,117967.171 481025.384,117972.889 481027.031,117973.167 481026.061,117973.639 481026.196,117974.788 481022.208,117972.577 481021.572,117973.669 481017.819,117984.326 481020.89))
NL.IMGeo;G0362.3fbdcdd362554c0cb4f2982df0dab281;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((119510.733 481094.598,119505.366 481094.771,119505.445 481097.215,119510.812 481097.042,119511.863 481097.008,119511.874 481097.328,119511.705 481097.334,119511.791 481100.035,119505.423 481100.212,119505.424 481100.246,119501.396 481100.36,119501.348 481100.361,119501.178 481095.039,119498.032 481095.085,119498.021 481094.69,119497.869 481089.392,119504.576 481089.199,119504.344 481081.102,119504.004 481081.111,119503.996 481080.841,119510.284 481080.661,119510.316 481081.64,119510.816 481081.624,119510.895 481084.07,119510.395 481084.086,119510.733 481094.598))
NL.IMGeo;G0362.4270e016b0954e89947af9864912f58b;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((119411.371 481010.716,119410.913 481010.733,119408.307 481010.827,119408.21 481008.131,119408.091 481004.834,119408.221 481004.829,119411.153 481004.719,119411.371 481010.716))
NL.IMGeo;G0362.444e1cd49ffe4d3f8395481ea30d1747;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((118709.75 480323.486,118717.909 480323.26,118718.063 480328.829,118717.644 480328.846,118717.672 480329.555,118715.319 480329.644,118715.292 480328.935,118709.965 480329.139,118709.949 480328.719,118709.24 480328.746,118709.15 480326.398,118709.859 480326.371,118709.75 480323.486))
NL.IMGeo;G0362.aa757fdb3de24e84a083d4ec8f3555f7;20141031;;2,0181E+13;;2,0181E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((119334.759 478889.424,119326.121 478892.68,119326.007 478892.414,119326.172 478892.352,119324.229 478887.094,119324.065 478887.158,119324.026 478887.057,119332.639 478883.811,119332.723 478884.09,119332.482 478884.167,119334.5 478889.393,119334.716 478889.33,119334.759 478889.424))
NL.IMGeo;G0362.3d2b7927b228405fa1d81b8a3c63995b;20141031;;2,01811E+13;;2,01811E+13;G0358;N;0;bestaand;;3,581E+14;POLYGON ((115361.67 476953.38,115358.815 476951.733,115357.234 476954.535,115351.822 476951.481,115357.682 476941.122,115366.016 476945.837,115365.122 476947.398,115361.67 476953.38))
NL.IMGeo;G0362.f3d684ce8b4b4ae997fa9a26eb70d4ef;20141031;;2,01811E+13;;2,01811E+13;G0358;N;0;bestaand;;3,581E+14;POLYGON ((115413.432 476751.129,115412.591 476752.623,115412.961 476752.837,115411.143 476756.038,115401.859 476750.776,115404.386 476746.317,115402.172 476745.065,115402.302 476744.835,115413.432 476751.129))
NL.IMGeo;G0362.3d8996781f834d01a8a8ed19865f415f;20141031;;2,01811E+13;;2,01811E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((117917.743 476960.255,117915.045 476964.595,117907.165 476959.652,117909.861 476955.323,117917.743 476960.255))
NL.IMGeo;G0362.51fde2238f3f4285a0a4810691efb5f0;20141031;;2,01811E+13;;2,01811E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((119560.654 476651.346,119551.579 476653.448,119550.407 476648.412,119559.481 476646.311,119560.654 476651.346))
NL.IMGeo;G0362.623dd79d6c0c4304a7835ea31fc6a242;20141031;;2,01811E+13;;2,01811E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((118993.269 478875.57,118993.07 478875.613,118993.035 478875.467,118987.604 478876.718,118987.625 478876.839,118987.402 478876.891,118985.681 478869.234,118991.542 478867.912,118993.269 478875.57))
NL.IMGeo;G0362.7b6a1bce890e42e9bdd32cd2ac20a0a8;20141031;;2,01811E+13;;2,01811E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((119225.187 476652.134,119234.322 476649.968,119236.609 476649.426,119237.902 476654.976,119226.463 476657.639,119225.187 476652.134))
NL.IMGeo;G0362.c1d639e0228e4d08ade785134a176962;20141031;;2,01811E+13;;2,01811E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((119171.115 478670.405,119170.928 478670.477,119170.878 478670.496,119170.766 478670.197,119171.178 478670.043,119169.117 478664.546,119168.705 478664.701,119168.649 478664.553,119176.312 478661.652,119176.358 478661.776,119175.945 478661.93,119178.006 478667.427,119178.418 478667.272,119178.529 478667.569,119171.115 478670.405))
NL.IMGeo;G0362.cc2de6ef560d40de8c3ceca02d784997;20141031;;2,01811E+13;;2,01811E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((119280.233 478855.056,119278.562 478855.678,119278.64 478855.886,119271.858 478858.414,119271.767 478858.147,119271.942 478858.077,119270.046 478852.824,119269.842 478852.875,119269.754 478852.63,119278.146 478849.485,119278.232 478849.698,119278.04 478849.749,119279.915 478854.789,119280.106 478854.737,119280.233 478855.056))
NL.IMGeo;G0362.e359e3cb20c8439fa0b27e7815ae0eb6;20141031;;2,01811E+13;;2,01811E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((119142.491 476579.328,119138.318 476580.297,119137.231 476580.549,119135.107 476571.403,119140.367 476570.183,119142.491 476579.328))
NL.IMGeo;G0363.434217eea3614426841a77634250148b;20051223;;2,00512E+13;;2,01604E+13;G0363;N;0;bestaand;;3,631E+14;POLYGON ((118606.977 486449.467,118606.943 486452.339,118595.444 486452.2,118595.445 486452.143,118595.516 486446.2,118607.015 486446.339,118606.977 486449.467))
NL.IMGeo;G0363.c2d8c2d6f46442be90c96c1888a02ddc;20051223;;2,00512E+13;;2,01605E+13;G0363;N;0;bestaand;;3,631E+14;POLYGON ((119602.062 486890.08,119599.434 486889.267,119600.746 486885.026,119603.374 486885.839,119603.083 486886.778,119602.062 486890.08))
NL.IMGeo;G0362.151fec43614544d69bff1ec46465576f;20160106;;2,01606E+13;;2,01606E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((121390.739 481478.728,121389.327 481481.636,121391.183 481482.539,121389.566 481485.715,121388.784 481485.335,121373.583 481477.957,121375.336 481474.358,121376.558 481471.849,121390.739 481478.728))
NL.IMGeo;G0362.d2ec3a7496aa4f0ebbac0ce34d249f9b;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((119684.839 479976.775,119681.559 479976.874,119681.504 479975.898,119678.771 479975.898,119678.384 479975.989,119675.833 479976.012,119675.747 479975.741,119675.576 479969.92,119685.184 479969.653,119685.341 479975.401,119685.771 479975.389,119685.78 479975.699,119684.81 479975.725,119684.839 479976.775))
NL.IMGeo;G0362.0163fbf33dd84f55b558ee9e70e3d767;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((117033.965 477510.13,117023.356 477515.054,117020.981 477509.949,117031.866 477504.887,117033.508 477508.413,117033.227 477508.544,117033.965 477510.13))
NL.IMGeo;G0362.292c48eaa74f41ecbbf26238906728e4;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((116798.952 476193.179,116799.036 476193.361,116792.548 476196.401,116792.582 476196.474,116790.768 476197.317,116786.852 476188.892,116788.665 476188.049,116788.581 476187.869,116795.071 476184.828,116795.04 476184.761,116799.204 476182.819,116801.379 476187.499,116797.212 476189.436,116798.952 476193.179))
NL.IMGeo;G0362.bcb140a472bf469db4e731e5d8d5db2c;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((116734.333 476256.776,116732.067 476257.832,116731.94 476257.56,116724.293 476261.126,116721.944 476256.09,116731.858 476251.465,116734.333 476256.776))
NL.IMGeo;G0362.bd121606e83742d19ec7dc16e27e4cbf;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((116936.316 477063.253,116928.365 477066.959,116926.085 477062.064,116934.037 477058.357,116936.316 477063.253))
NL.IMGeo;G0362.e3d118345cce45c5a2cdb65f418399bf;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((116816.925 477877.359,116806.954 477882.005,116804.673 477877.11,116814.647 477872.462,116814.735 477872.652,116816.925 477877.359))
NL.IMGeo;G0362.f53936254563430094d9a549432e4db6;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((116927.919 477541.393,116925.635 477536.493,116936.499 477531.413,116938.78 477536.317,116927.919 477541.393))
NL.IMGeo;G0362.fca68731447f441da4e34cf79309ff96;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((116874.212 477166.244,116865.732 477170.187,116863.449 477165.275,116871.33 477161.611,116872.344 477163.758,116872.922 477163.484,116874.212 477166.244))
NL.IMGeo;G0362.029971b2b0944b2abf4f1da0478f6f8e;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((118893.74 481302.232,118882.006 481302.77,118881.999 481302.559,118882.498 481302.542,118882.441 481300.916,118881.942 481300.933,118881.916 481300.185,118880.995 481299.539,118880.895 481299.542,118880.833 481297.766,118880.933 481297.763,118881.807 481297.053,118881.389 481296.488,118881.319 481296.491,118881.315 481296.392,118881.385 481296.389,118893.518 481295.978,118893.74 481302.232))
NL.IMGeo;G0362.0cb18022a87746f9b9df8b5e1a358841;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((118866.465 480899.083,118865.806 480899.116,118864.208 480899.195,118852.301 480899.712,118852.198 480897.517,118852.857 480897.486,118852.617 480892.392,118854.216 480892.317,118855.036 480891.457,118856.874 480891.371,118857.749 480892.137,118863.842 480891.834,118866.444 480891.743,118866.787 480899.067,118866.465 480899.083))
NL.IMGeo;G0362.1b57ce73e2a0446e85bbf7df7f7fbec1;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((118716.305 480246.595,118715.821 480247.188,118715.848 480248.129,118707.709 480248.352,118704.92 480248.427,118703.465 480248.466,118703.317 480242.816,118707.605 480242.773,118715.695 480242.551,118715.75 480244.569,118716.265 480245.145,118716.305 480246.595))
NL.IMGeo;G0362.20b1ac58030a4036bc55f1417bf3aa9b;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((119221.798 481616.314,119220.908 481616.292,119220.364 481616.858,119218.865 481616.821,119218.349 481616.228,119215.983 481616.169,119215.544 481616.158,119215.784 481606.542,119215.847 481604.042,119217.421 481604.081,119222.005 481604.195,119221.944 481606.695,119221.935 481606.994,119221.822 481611.504,119221.71 481616.012,119221.809 481616.015,119221.798 481616.314))
NL.IMGeo;G0362.226735f714504d67a9baff4c5814cdc5;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((119517.252 481054.79,119527.062 481054.477,119527.065 481054.567,119526.785 481054.577,119526.986 481060.405,119527.266 481060.395,119527.27 481060.534,119527.379 481060.53,119527.386 481060.734,119517.359 481061.08,119517.352 481060.876,119517.452 481060.873,119517.447 481060.723,119517.747 481060.713,119517.546 481054.898,119517.256 481054.908,119517.252 481054.79))
NL.IMGeo;G0362.275d7c62b9fc4550a3c21587e3885b9d;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((119402.503 481616.451,119404.503 481616.497,119404.432 481619.596,119402.433 481619.55,119402.41 481620.55,119396.043 481620.405,119396.387 481611.168,119396.361 481610.361,119402.639 481610.503,119402.503 481616.451))
NL.IMGeo;G0362.2a911b9d0c1f4e8f8a5b68f07bf0b778;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((118978.858 481303.425,118975.891 481303.621,118975.875 481303.391,118976.125 481303.375,118975.739 481297.518,118975.489 481297.534,118975.476 481297.334,118975.067 481297.361,118975.046 481297.083,118978.251 481296.886,118987.741 481296.386,118988.164 481302.811,118978.858 481303.425))
NL.IMGeo;G0362.31b3f6fe918546fdb8175c4873c1b4fd;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((119147.254 480800.241,119141.275 480800.456,119141.266 480800.21,119141.386 480800.206,119141.294 480797.637,119141.174 480797.642,119141.168 480797.476,119147.147 480797.261,119147.254 480800.241))
NL.IMGeo;G0362.31e7677aa87e44b1aa5e6e4fd4b4b6ee;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((119530.912 481622.82,119531.051 481612.651,119537.6 481612.785,119537.466 481619.535,119538.48 481619.555,119538.411 481622.984,119530.912 481622.82))
NL.IMGeo;G0362.33e0fa51c91047af8c7d6015b529f667;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((118680.688 480454.494,118672.947 480454.697,118672.928 480453.971,118672.413 480453.405,118672.375 480451.954,118672.859 480451.362,118672.801 480449.126,118680.561 480448.923,118680.688 480454.494))
NL.IMGeo;G0362.34e1987b85d04f7088e97d9fecccd8c1;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((119174.89 481332.048,119166.266 481332.437,119166.173 481330.579,119165.973 481330.588,119165.748 481326.095,119174.571 481325.606,119174.89 481332.048))
NL.IMGeo;G0362.3a21bdc8f45244eaa18f62f7a2c93ac8;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((119401.215 481022.743,119391.403 481023.121,119391.398 481022.983,119391.678 481022.974,119391.478 481017.159,119391.198 481017.168,119391.196 481017.118,119401.009 481016.776,119401.011 481016.825,119400.731 481016.835,119400.932 481022.654,119401.212 481022.644,119401.215 481022.743))
NL.IMGeo;G0362.42834c1920c4419ea83bfc4c1e17bdfc;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((119184.399 481550.692,119174.353 481551.16,119174.041 481545.496,119174.023 481545.149,119184.071 481544.736,119184.399 481550.692))
NL.IMGeo;G0362.42b135d4ed514b4b96417ac6b9d0c581;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((119355.794 481561.909,119352.542 481562.067,119352.49 481559.745,119350.382 481559.798,119350.435 481562.067,119348.59 481562.119,119348.327 481559.798,119345.204 481559.954,119345.165 481559.048,119344.397 481559.082,119344.283 481556.446,119345.051 481556.412,119344.938 481553.804,119355.44 481553.31,119355.794 481561.909))
NL.IMGeo;G0362.44034dc4bb254062a918aad9fbc3f0f6;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((117967.34 480129.699,117957.344 480130.974,117957.281 480130.476,117956.857 480127.152,117955.587 480127.305,117955.275 480127.342,117955.203 480126.771,117954.752 480123.232,117964.748 480121.929,117965.23 480125.712,117966.807 480125.511,117967.34 480129.699))
NL.IMGeo;G0362.449190053a4b49ce982561f05eb72698;20141031;;2,01812E+13;;2,01812E+13;G0362;N;0;bestaand;;3,621E+14;POLYGON ((118810.084 480842.172,118806.968 480842.324,118807.041 480843.822,118805.323 480843.906,118805.47 480846.922,118794.684 480847.446,118794.52 480844.27,118798.781 480844.059,118798.366 480835.234,118809.734 480834.699,118809.757 480835.199,118810.233 480835.947,118810.344 480838.325,118809.941 480839.114,118810.084 480842.172))
NL.IMGeo;G0439.10da4c54f6524ce59eb1feed8be544c3;20151102;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((125095.923 500332.431,125103.952 500328.82,125106.042 500333.473,125098.015 500337.082,125095.923 500332.431))
NL.IMGeo;G0439.2285a1d4e37648ed9342350a13fce5e7;20151102;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((124861.493 500747.716,124864.595 500748.294,124864.277 500750,124864.137 500750.752,124861.043 500750.176,124861.075 500750,124861.493 500747.716))
NL.IMGeo;G0439.292b0580b4bb4e0fb9afd150d90b0639;20151102;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((125009.489 500369.303,125010.753 500362.512,125019.004 500364.056,125018.655 500365.914,125021.002 500366.354,125020.083 500371.282,125009.489 500369.303))
NL.IMGeo;G0439.3367c2e00e5d4c619f5dec5985f87092;20151102;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((124869.869 500689.838,124866.174 500689.154,124866.511 500687.335,124870.206 500688.019,124869.869 500689.838))
NL.IMGeo;G0439.3767b0bc8e554a899f495effb9f06c07;20151102;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((124851.389 500414.343,124850.438 500417.195,124852.028 500417.725,124851.015 500420.761,124849.425 500420.231,124840.289 500417.186,124842.252 500411.299,124851.389 500414.343))
NL.IMGeo;G0439.3a3d1c880aa440daa8e51edc6dd9f2bb;20151103;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((124696.879 501520.943,124694.361 501520.478,124694.818 501518,124697.336 501518.465,124696.879 501520.943))
NL.IMGeo;G0439.484e7d2f9fb340e98b04ebc12d17f330;20151103;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((124130.637 501387.317,124132.201 501384.749,124134.882 501386.392,124133.309 501388.949,124130.637 501387.317))
NL.IMGeo;G0439.4b1ad031e0bb404ab8dd5f32ef1f4e2f;20151103;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((124863.685 501575.375,124858.377 501574.388,124860.075 501565.255,124865.384 501566.243,124863.685 501575.375))
NL.IMGeo;G0439.507b641383584de485b3e7d0cb917914;20151102;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((125091.402 500905.531,125090.844 500908.527,125084.743 500907.391,125085.301 500904.395,125091.402 500905.531))
NL.IMGeo;G0439.557f75f76fd24cd19d8c5e1b6db2757b;20151103;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((124295.027 501531.602,124306.147 501533.666,124305.179 501538.9,124294.054 501536.831,124295.027 501531.602))
