FID,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkingen,symbol,se_anno_cad_data,gdb_geomattr_data,shape
trend_2012_50.29,301560,3,1560,-9,53.13463562,62.13463562,4.344,-,- - 3 - 5 -,1,,,"POLYGON ((183094.49399999902 609714.5870000012, 183079.34200000018 609931.2580000013, 183278.85500000045 609945.2089999989, 183294.00600000098 609728.5379999988, 183094.49399999902 609714.5870000012))"
trend_2012_50.30,301580,3,1580,-1,57.56413699,58.56413699,2.22,-,- - 3 - 5 -,1,,,"POLYGON ((183294.49399999902 609731.5870000012, 183286.7509999983 609842.3170000017, 183486.26300000027 609856.2679999992, 183494.00600000098 609745.5379999988, 183294.49399999902 609731.5870000012))"
trend_2012_50.31,1201375,12,1375,184,222.29271507,38.29271507,-28.717,2013,- - - - - -,3,,,"POLYGON ((50583.984999999404 427812.0879999995, 51051.45300000161 426454.46499999985, 50862.34899999946 426389.3520000018, 50394.881999999285 427746.97399999946, 50583.984999999404 427812.0879999995))"
trend_2012_50.32,1201400,12,1400,125,175.76706027,50.76706027,-23.399,2014,- - - - - -,3,,,"POLYGON ((50294.11300000176 427741.6479999982, 50732.38399999961 426656.88899999857, 50546.947000000626 426581.9679999985, 50108.675999999046 427666.7270000018, 50294.11300000176 427741.6479999982))"
trend_2012_50.33,1201425,12,1425,54,139.77356712,85.77356712,-13.424,2018,- - - - - -,3,,,"POLYGON ((50002.01399999857 427667.57499999925, 50285.675000000745 427059.26099999994, 50104.414000000805 426974.73699999973, 49820.75200000033 427583.05099999905, 50002.01399999857 427667.57499999925))"
trend_2012_50.34,1201450,12,1450,-20,115.95498356,135.95498356,-0.653,>2022,- - - - - -,3,,,"POLYGON ((49754.01399999857 427607.57400000095, 49767.81199999899 427577.9840000011, 49586.550999999046 427493.4600000009, 49572.75200000033 427523.05099999905, 49754.01399999857 427607.57400000095))"
trend_2012_50.35,504952,5,4952,203,221.7,18.7,4.712,-,- - - - 5 6,1,,,"POLYGON ((131252.33900000155 591399.3900000006, 131152.76999999955 591612.9169999994, 131306.84299999848 591684.7619999982, 131406.41099999845 591471.2360000014, 131252.33900000155 591399.3900000006))"
trend_2012_50.36,504970,5,4970,200,229.1,29.1,6.053,-,- - - - 5 6,1,,,"POLYGON ((131415.33900000155 591475.3900000006, 131287.43400000036 591749.6840000004, 131441.50600000098 591821.5289999992, 131569.41099999845 591547.2349999994, 131415.33900000155 591475.3900000006))"
trend_2012_50.37,807675,8,7675,198,245.6,47.6,5.511,-,- - - - - -,1,,,"POLYGON ((90969.40700000152 478204.02600000054, 90721.74399999902 478324.8189999983, 90831.33700000122 478549.5179999992, 91079 478428.72399999946, 90969.40700000152 478204.02600000054))"
trend_2012_50.38,807700,8,7700,191,245.1,54.1,5.043,-,- - - - - -,1,,,"POLYGON ((90858.40700000152 477979.02600000054, 90631.77600000054 478089.5610000007, 90741.36899999902 478314.26000000164, 90968 478203.72399999946, 90858.40700000152 477979.02600000054))"
trend_2012_50.39,807725,8,7725,204,250.8,46.8,5.982,-,- - - - - -,1,,,"POLYGON ((90748.40700000152 477754.02600000054, 90479.57699999958 477885.1429999992, 90589.17000000179 478109.84099999815, 90857.9990000017 477978.7250000015, 90748.40700000152 477754.02600000054))"
trend_2012_50.40,807750,8,7750,214,250.7,36.7,5.619,-,- - - - - -,1,,,"POLYGON ((90644.24300000072 477545.6240000017, 90393.9149999991 477673.1730000004, 90507.41200000048 477895.92500000075, 90757.74100000039 477768.3759999983, 90644.24300000072 477545.6240000017))"
trend_2012_50.41,807775,8,7775,212,243.4,31.4,3.847,-,- - - - - -,1,,,"POLYGON ((90528.40700000152 477305.02600000054, 90355.52400000021 477389.34699999914, 90465.11699999869 477614.0450000018, 90638 477529.7250000015, 90528.40700000152 477305.02600000054))"
trend_2012_50.42,807800,8,7800,218,239.2,21.2,1.933,-,- - - - - -,1,,,"POLYGON ((90423.24399999902 477094.6240000017, 90337.12799999863 477138.5029999986, 90450.625 477361.25400000066, 90536.74100000039 477317.3759999983, 90423.24399999902 477094.6240000017))"
trend_2012_50.43,807825,8,7825,210,231.7,21.7,2,-,- - - - - -,1,,,"POLYGON ((90317.78200000152 476906.4849999994, 90230.3200000003 476954.96599999815, 90351.52199999988 477173.62099999934, 90438.9840000011 477125.1400000006, 90317.78200000152 476906.4849999994))"
trend_2012_50.44,807850,8,7850,210,228,18,2.908,-,- - - - - -,1,,,"POLYGON ((90195.37099999934 476669.1000000015, 90066.99100000039 476737.36100000143, 90184.35799999908 476958.09899999946, 90312.73900000006 476889.8370000012, 90195.37099999934 476669.1000000015))"
trend_2012_50.45,807875,8,7875,209,217.7,8.7,3.491,-,- - - - - -,1,,,"POLYGON ((90078.37099999934 476449.1000000015, 89924.25200000033 476531.0460000001, 90041.62000000104 476751.7829999998, 90195.73900000006 476669.8370000012, 90078.37099999934 476449.1000000015))"
trend_2012_50.46,807900,8,7900,194,205.7,11.7,2.239,-,- - - - - -,1,,,"POLYGON ((89960.37099999934 476226.1009999998, 89861.52499999851 476278.6579999998, 89978.89299999923 476499.39499999955, 90077.73800000176 476446.8370000012, 89960.37099999934 476226.1009999998))"
trend_2012_50.47,807925,8,7925,188,200.4,12.4,0.962,-,- - - - - -,1,,,"POLYGON ((89843.37099999934 476005.1000000015, 89800.90100000054 476027.68200000003, 89918.26900000125 476248.41899999976, 89960.73900000006 476225.8370000012, 89843.37099999934 476005.1000000015))"
trend_2012_50.48,807950,8,7950,190,204.7,14.7,1.369,-,- - - - - -,1,,,"POLYGON ((89726.37099999934 475785.1000000015, 89665.93299999833 475817.23600000143, 89783.30099999905 476037.97199999914, 89843.73900000006 476005.8370000012, 89726.37099999934 475785.1000000015))"
trend_2012_50.49,807975,8,7975,181,205.6,24.6,1.293,-,- - - - - -,1,,,"POLYGON ((89609.37000000104 475563.1009999998, 89552.28799999878 475593.4519999996, 89669.6559999995 475814.1889999993, 89726.73900000006 475783.8370000012, 89609.37000000104 475563.1009999998))"
trend_2012_50.50,808000,8,8000,176,226,50,6.517,-,- - - 4 - -,1,,,"POLYGON ((89491.37099999934 475341.1000000015, 89203.66299999878 475494.0780000016, 89321.03000000119 475714.81500000134, 89608.73900000006 475561.8370000012, 89491.37099999934 475341.1000000015))"
trend_2012_50.51,808025,8,8025,184,235.4,51.4,5.402,-,- - - 4 - -,1,,,"POLYGON ((89374.37099999934 475120.1000000015, 89135.88699999824 475246.9050000012, 89253.25499999896 475467.6409999989, 89491.73900000006 475340.8370000012, 89374.37099999934 475120.1000000015))"
trend_2012_50.52,808050,8,8050,196,260.9,64.9,3.665,-,- - - 4 - -,1,,,"POLYGON ((89257.37000000104 474899.1000000015, 89095.5709999986 474985.131000001, 89212.93800000101 475205.8680000007, 89374.73900000006 475119.8379999995, 89257.37000000104 474899.1000000015))"
trend_2012_50.53,808075,8,8075,192,279.8,87.8,4.126,-,- - - 4 - -,1,,,"POLYGON ((89140.37099999934 474679.1000000015, 88958.2190000005 474775.9519999996, 89075.58700000122 474996.6889999993, 89257.73900000006 474899.8370000012, 89140.37099999934 474679.1000000015))"
trend_2012_50.54,808100,8,8100,191,263,72,-7.41,2021,- - - 4 - 6,3,,,"POLYGON ((89139.73900000006 474675.8370000012, 89466.87099999934 474501.8979999982, 89349.50299999863 474281.16099999845, 89022.37099999934 474455.1000000015, 89139.73900000006 474675.8370000012))"
trend_2012_50.55,808125,8,8125,194,253.2,59.2,-7.798,2019,- - - 4 - 6,3,,,"POLYGON ((89022.73800000176 474455.8379999995, 89367 474272.79100000113, 89249.63199999928 474052.0540000014, 88905.37099999934 474235.1009999998, 89022.73800000176 474455.8379999995))"
trend_2012_50.56,808150,8,8150,192,255.9,63.9,-1.492,>2022,- - - 4 - 6,3,,,"POLYGON ((88905.73900000006 474234.8370000012, 88971.60700000077 474199.81500000134, 88854.23900000006 473979.0780000016, 88788.37099999934 474014.1000000015, 88905.73900000006 474234.8370000012))"
trend_2012_50.57,808175,8,8175,193,264.9,71.9,2.412,-,- - - 4 - 6,1,,,"POLYGON ((88671.37099999934 473793.1000000015, 88564.88699999824 473849.7190000005, 88682.25499999896 474070.4549999982, 88788.73900000006 474013.8370000012, 88671.37099999934 473793.1000000015))"
trend_2012_50.58,808200,8,8200,198,300.4,102.4,10.11,-,- - - 4 - -,1,,,"POLYGON ((88552.37099999934 473569.1000000015, 88106.04100000113 473806.41800000146, 88223.40900000185 474027.1550000012, 88669.73800000176 473789.8370000012, 88552.37099999934 473569.1000000015))"
trend_2012_50.59,808225,8,8225,192,293.8,101.8,3.495,-,- - - 4 - -,1,,,"POLYGON ((88441.78200000152 473363.4849999994, 88288.94200000167 473448.20600000024, 88410.14400000125 473666.8599999994, 88562.9840000011 473582.1400000006, 88441.78200000152 473363.4849999994))"
trend_2012_50.60,808250,8,8250,195,274,79,-2.853,>2022,- - - 4 - -,3,,,"POLYGON ((88445.9840000011 473362.1400000006, 88570.7490000017 473292.9820000008, 88449.54600000009 473074.3269999996, 88324.78200000152 473143.4849999994, 88445.9840000011 473362.1400000006))"
trend_2012_50.61,808275,8,8275,205,257.5,52.5,-1.038,>2022,- - - 4 - -,3,,,"POLYGON ((88318.73900000006 473127.8379999995, 88364.56300000101 473103.47199999914, 88247.1959999986 472882.7349999994, 88201.37000000104 472907.1009999998, 88318.73900000006 473127.8379999995))"
trend_2012_50.62,808300,8,8300,216,258.6,42.6,1.058,-,- - - - - -,1,,,"POLYGON ((88090.78200000152 472701.4849999994, 88044.5150000006 472727.131000001, 88165.71700000018 472945.78599999845, 88211.9840000011 472920.1400000006, 88090.78200000152 472701.4849999994))"
trend_2012_50.63,808325,8,8325,217,253.7,36.7,2.348,-,- - - - - -,1,,,"POLYGON ((87973.47700000182 472498.7470000014, 87871.8049999997 472557.4470000006, 87996.8049999997 472773.9530000016, 88098.47700000182 472715.2529999986, 87973.47700000182 472498.7470000014))"
trend_2012_50.64,808350,8,8350,216,251.8,35.8,3.817,-,- - - - - -,1,,,"POLYGON ((87849.47700000182 472281.7470000014, 87684.1950000003 472377.1719999984, 87809.1950000003 472593.6790000014, 87974.47700000182 472498.2529999986, 87849.47700000182 472281.7470000014))"
trend_2012_50.65,704075,7,4075,83,130.8,47.8,4.307,-,- - - - - -,1,,,"POLYGON ((101632.33799999952 512065.40399999917, 101419.08399999887 512095.375, 101453.87700000033 512342.94200000167, 101667.13100000098 512312.97100000083, 101632.33799999952 512065.40399999917))"
trend_2012_50.66,704100,7,4100,87,114.3,27.3,0.696,-,- - - - - -,1,,,"POLYGON ((101598.33799999952 511815.40399999917, 101563.8759999983 511820.2479999997, 101598.67000000179 512067.8139999993, 101633.13100000098 512062.97100000083, 101598.33799999952 511815.40399999917))"
trend_2012_50.67,704125,7,4125,84,97.3,13.3,-3.541,2015,- - - - - -,3,,,"POLYGON ((101594.68699999899 511798.94299999997, 101770.41699999943 511777.3660000004, 101739.94999999925 511529.23000000045, 101564.2190000005 511550.80700000003, 101594.68699999899 511798.94299999997))"
trend_2012_50.68,704150,7,4150,86,119.8,33.8,-0.526,>2022,- - - - - -,3,,,"POLYGON ((101566.13100000098 511567.97100000083, 101592.17500000075 511564.3110000007, 101557.38199999928 511316.743999999, 101531.33799999952 511320.40399999917, 101566.13100000098 511567.97100000083))"
trend_2012_50.69,401240,4,1240,182,308,126,1.869,-,- - - - - -,1,,,"POLYGON ((149382.87900000066 603730.1609999985, 149354.0009999983 603819.0370000005, 149544.21200000122 603880.8409999982, 149573.08999999985 603791.9640000015, 149382.87900000066 603730.1609999985))"
trend_2012_50.70,401260,4,1260,154,295.7,141.7,2.187,-,- - - - - -,1,,,"POLYGON ((149573.87900000066 603793.1609999985, 149540.08799999952 603897.1590000018, 149730.29899999872 603958.9620000012, 149764.08999999985 603854.9640000015, 149573.87900000066 603793.1609999985))"
trend_2012_50.71,401280,4,1280,149,284.4,135.4,2.369,-,- - - - - -,1,,,"POLYGON ((149763.87900000066 603855.1609999985, 149727.27600000054 603967.8139999993, 149917.48699999973 604029.6169999987, 149954.08999999985 603916.9649999999, 149763.87900000066 603855.1609999985))"
trend_2012_50.72,401300,4,1300,135,272.4,137.4,2.469,-,- - - - - -,1,,,"POLYGON ((149953.87900000066 603917.1609999985, 149915.73099999875 604034.5689999983, 150105.94200000167 604096.3720000014, 150144.08999999985 603978.9640000015, 149953.87900000066 603917.1609999985))"
trend_2012_50.73,401320,4,1320,108,264.4,156.4,3.526,-,- - - - - -,1,,,"POLYGON ((150143.87799999863 603979.1609999985, 150089.3990000002 604146.8319999985, 150279.6099999994 604208.6350000016, 150334.08999999985 604040.9640000015, 150143.87799999863 603979.1609999985))"
trend_2012_50.74,401340,4,1340,97,247.3,150.3,3.564,-,- - - - - -,1,,,"POLYGON ((150333.87900000066 604042.1609999985, 150278.811999999 604211.6389999986, 150469.02299999818 604273.443, 150524.08999999985 604103.9640000015, 150333.87900000066 604042.1609999985))"
trend_2012_50.75,401360,4,1360,67,226.1,159.1,2.904,-,- - - - - -,1,,,"POLYGON ((150523.87900000066 604104.1609999985, 150479.01000000164 604242.254999999, 150669.22100000083 604304.0579999983, 150714.08999999985 604165.9649999999, 150523.87900000066 604104.1609999985))"
trend_2012_50.76,401380,4,1380,57,211.9,154.9,3.172,-,- - - - - -,1,,,"POLYGON ((150713.87900000066 604166.1609999985, 150664.86899999902 604316.9979999997, 150855.0799999982 604378.8020000011, 150904.08999999985 604227.9640000015, 150713.87900000066 604166.1609999985))"
trend_2012_50.77,401400,4,1400,41,199.4,158.4,4.169,-,- - - - - -,1,,,"POLYGON ((150908.87900000066 604230.1609999985, 150844.46400000155 604428.4079999998, 151034.67500000075 604490.2120000012, 151099.08999999985 604291.9640000015, 150908.87900000066 604230.1609999985))"
trend_2012_50.78,401420,4,1420,22,182.7,160.7,4.24,-,- - - - - -,1,,,"POLYGON ((151097.87900000066 604292.1609999985, 151032.36800000072 604493.7850000001, 151222.5789999999 604555.5879999995, 151288.08999999985 604353.9640000015, 151097.87900000066 604292.1609999985))"
trend_2012_50.79,401440,4,1440,9,170.1,161.1,5.313,-,- - - - - -,1,,,"POLYGON ((151288.87799999863 604354.1609999985, 151206.78799999878 604606.8090000004, 151396.9990000017 604668.6130000018, 151479.08999999985 604415.9640000015, 151288.87799999863 604354.1609999985))"
trend_2012_50.80,401460,4,1460,-12,157.7,169.7,5.118,-,- - - - - -,1,,,"POLYGON ((151478.87900000066 604416.1609999985, 151399.80099999905 604659.5359999985, 151590.01300000027 604721.3399999999, 151669.08999999985 604477.9640000015, 151478.87900000066 604416.1609999985))"
trend_2012_50.81,401480,4,1480,-25,141.8,166.8,4.886,-,- - - - - -,1,,,"POLYGON ((151667.87900000066 604478.1609999985, 151592.38599999994 604710.5040000007, 151782.59699999914 604772.307, 151858.08999999985 604539.9640000015, 151667.87900000066 604478.1609999985))"
trend_2012_50.82,401500,4,1500,-45,130.6,175.6,4.98,-,- - - - - -,1,,,"POLYGON ((151857.87900000066 604540.1609999985, 151780.93400000036 604776.9739999995, 151971.14499999955 604838.7769999988, 152048.08999999985 604601.9640000015, 151857.87900000066 604540.1609999985))"
trend_2012_50.83,401520,4,1520,-60,115,175,5.047,-,- - - - - -,1,,,"POLYGON ((152053.87900000066 604605.1609999985, 151975.89799999818 604845.1600000001, 152166.1099999994 604906.9629999995, 152244.08999999985 604666.9640000015, 152053.87900000066 604605.1609999985))"
trend_2012_50.84,401540,4,1540,-64,108,172,5.768,-,- - - - - -,1,,,"POLYGON ((152244.87900000066 604667.1609999985, 152155.7580000013 604941.4450000003, 152345.9699999988 605003.2490000017, 152435.08999999985 604728.9640000015, 152244.87900000066 604667.1609999985))"
trend_2012_50.85,401560,4,1560,-77,103.4,180.4,7.196,-,- - - - - -,1,,,"POLYGON ((152433.87900000066 604729.1609999985, 152322.6950000003 605071.3509999998, 152512.9059999995 605133.1550000012, 152624.08999999985 604790.9640000015, 152433.87900000066 604729.1609999985))"
trend_2012_50.86,401580,4,1580,-89,88.1,177.1,6.954,-,- - - - - -,1,,,"POLYGON ((152624.87900000066 604791.1609999985, 152517.43299999833 605121.8429999985, 152707.64499999955 605183.6469999999, 152815.08999999985 604852.9640000015, 152624.87900000066 604791.1609999985))"
trend_2012_50.87,401600,4,1600,-96,63.7,159.7,5.415,-,- - - - - -,1,,,"POLYGON ((152821.87900000066 604856.1609999985, 152738.21299999952 605113.6600000001, 152928.42399999872 605175.4629999995, 153012.08999999985 604917.9640000015, 152821.87900000066 604856.1609999985))"
trend_2012_50.88,401620,4,1620,-104,50.3,154.3,4.668,-,- - - - - -,1,,,"POLYGON ((153011.87900000066 604918.1609999985, 152939.75400000066 605140.1369999982, 153129.96599999815 605201.9409999996, 153202.08999999985 604979.9640000015, 153011.87900000066 604918.1609999985))"
trend_2012_50.89,401640,4,1640,-108,32.1,140.1,3.658,-,- - - - - -,1,,,"POLYGON ((153201.87900000066 604980.1609999985, 153145.3599999994 605154.1090000011, 153335.5709999986 605215.9120000005, 153392.08999999985 605041.9640000015, 153201.87900000066 604980.1609999985))"
trend_2012_50.90,401660,4,1660,-111,19.6,130.6,3.819,-,- - - - - -,1,,,"POLYGON ((153392.87799999863 605042.1609999985, 153333.87200000137 605223.7650000006, 153524.08300000057 605285.5689999983, 153583.08999999985 605103.9640000015, 153392.87799999863 605042.1609999985))"
trend_2012_50.91,401680,4,1680,-110,7.3,117.3,2.725,-,- - - - - -,1,,,"POLYGON ((153581.87900000066 605104.1609999985, 153539.7749999985 605233.7430000007, 153729.98699999973 605295.5460000001, 153772.08999999985 605165.9640000015, 153581.87900000066 605104.1609999985))"
trend_2012_50.92,401700,4,1700,-108,-0.6,107.4,2.489,-,- - - - - -,1,,,"POLYGON ((153775.87799999863 605168.1609999985, 153737.4210000001 605286.5199999996, 153927.6330000013 605348.324000001, 153966.08999999985 605229.9640000015, 153775.87799999863 605168.1609999985))"
trend_2012_50.93,401720,4,1720,-112,0.9,112.9,3.083,-,- - - - - -,1,,,"POLYGON ((153966.87900000066 605231.1609999985, 153919.24399999902 605377.7659999989, 154109.4549999982 605439.5700000003, 154157.08999999985 605292.9649999999, 153966.87900000066 605231.1609999985))"
trend_2012_50.94,401740,4,1740,-109,-3.5,105.5,3.617,-,- - - - - -,1,,,"POLYGON ((154156.87900000066 605293.1609999985, 154100.99300000072 605465.1590000018, 154291.2039999999 605526.9629999995, 154347.08999999985 605354.9640000015, 154156.87900000066 605293.1609999985))"
trend_2012_50.95,401760,4,1760,-118,-6.6,111.4,3.865,-,- - - - - -,1,,,"POLYGON ((154346.87900000066 605355.1609999985, 154287.16099999845 605538.9519999996, 154477.37299999967 605600.756000001, 154537.08999999985 605416.9640000015, 154346.87900000066 605355.1609999985))"
trend_2012_50.96,401780,4,1780,-122,-17.1,104.9,4.282,-,- - - - - -,1,,,"POLYGON ((154536.87799999863 605417.1609999985, 154470.71799999848 605620.7820000015, 154660.9290000014 605682.5859999992, 154727.08999999985 605478.9640000015, 154536.87799999863 605417.1609999985))"
trend_2012_50.97,401800,4,1800,-127,-9.3,117.7,10.921,-,- - - - - -,1,,,"POLYGON ((154732.87900000066 605481.1609999985, 154564.1400000006 606000.4849999994, 154754.3509999998 606062.2890000008, 154923.08999999985 605542.9640000015, 154732.87900000066 605481.1609999985))"
trend_2012_50.98,401820,4,1820,-109,-15.1,93.9,3.304,-,- - - - - -,1,,,"POLYGON ((155010.6099999994 605556.879999999, 154973.44799999893 605717.8460000008, 155168.32200000063 605762.8359999992, 155205.4840000011 605601.8709999993, 155010.6099999994 605556.879999999))"
