PEILDATUM;GEMEENTENUMMER;GEMEENTENAAM;POSTCODE_LEERLING;GEMEENTENAAM_LEERLING;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;LEEFTIJD_JONGER;LEEFTIJD_4;LEEFTIJD_5;LEEFTIJD_6;LEEFTIJD_7;LEEFTIJD_8;LEEFTIJD_9;LEEFTIJD_10;LEEFTIJD_11;LEEFTIJD_12;LEEFTIJD_13;LEEFTIJD_14;LEEFTIJD_15;LEEFTIJD_16;LEEFTIJD_17;LEEFTIJD_18;LEEFTIJD_19;LEEFTIJD_20;LEEFTIJD_21;LEEFTIJD_22;LEEFTIJD_23;LEEFTIJD_24;LEEFTIJD_OUDER;TOTAAL
20211001;14;Groningen;9408;Assen;01VG;1;Peter Petersenschool;9751SL;HAREN GN;Groningen;Bo;Algemeen bijzonder;40865;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20211001;14;Groningen;9469;Aa en Hunze;01VG;1;Peter Petersenschool;9751SL;HAREN GN;Groningen;Bo;Algemeen bijzonder;40865;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20211001;14;Groningen;9475;Tynaarlo;01VG;1;Peter Petersenschool;9751SL;HAREN GN;Groningen;Bo;Algemeen bijzonder;40865;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
20211001;14;Groningen;9479;Groningen;01VG;1;Peter Petersenschool;9751SL;HAREN GN;Groningen;Bo;Algemeen bijzonder;40865;0;0;1;3;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
20211001;14;Groningen;9481;Tynaarlo;01VG;1;Peter Petersenschool;9751SL;HAREN GN;Groningen;Bo;Algemeen bijzonder;40865;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20211001;14;Groningen;9611;Midden-Groningen;01VG;1;Peter Petersenschool;9751SL;HAREN GN;Groningen;Bo;Algemeen bijzonder;40865;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
20211001;14;Groningen;9711;Groningen;01VG;1;Peter Petersenschool;9751SL;HAREN GN;Groningen;Bo;Algemeen bijzonder;40865;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20211001;14;Groningen;9713;Groningen;01VG;1;Peter Petersenschool;9751SL;HAREN GN;Groningen;Bo;Algemeen bijzonder;40865;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20211001;14;Groningen;9721;Groningen;01VG;1;Peter Petersenschool;9751SL;HAREN GN;Groningen;Bo;Algemeen bijzonder;40865;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
20211001;14;Groningen;9722;Groningen;01VG;1;Peter Petersenschool;9751SL;HAREN GN;Groningen;Bo;Algemeen bijzonder;40865;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
20211001;14;Groningen;9732;Groningen;01VG;1;Peter Petersenschool;9751SL;HAREN GN;Groningen;Bo;Algemeen bijzonder;40865;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20211001;14;Groningen;9751;Groningen;01VG;1;Peter Petersenschool;9751SL;HAREN GN;Groningen;Bo;Algemeen bijzonder;40865;0;12;12;25;13;19;15;15;16;2;0;0;0;0;0;0;0;0;0;0;0;0;0;129
20211001;14;Groningen;9752;Groningen;01VG;1;Peter Petersenschool;9751SL;HAREN GN;Groningen;Bo;Algemeen bijzonder;40865;0;5;6;3;7;5;2;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
20211001;14;Groningen;9753;Groningen;01VG;1;Peter Petersenschool;9751SL;HAREN GN;Groningen;Bo;Algemeen bijzonder;40865;0;5;8;10;9;5;5;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55
20211001;14;Groningen;9755;Groningen;01VG;1;Peter Petersenschool;9751SL;HAREN GN;Groningen;Bo;Algemeen bijzonder;40865;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4
20211001;14;Groningen;9756;Groningen;01VG;1;Peter Petersenschool;9751SL;HAREN GN;Groningen;Bo;Algemeen bijzonder;40865;0;0;0;1;0;1;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
20211001;14;Groningen;9761;Tynaarlo;01VG;1;Peter Petersenschool;9751SL;HAREN GN;Groningen;Bo;Algemeen bijzonder;40865;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20211001;14;Groningen;9765;Tynaarlo;01VG;1;Peter Petersenschool;9751SL;HAREN GN;Groningen;Bo;Algemeen bijzonder;40865;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20211001;14;Groningen;9312;Noordenveld;02WR;0;SSBO Fiducia;9728CR;GRONINGEN;Groningen;Sbo;Protestants-Christelijk;40851;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20211001;14;Groningen;9351;Westerkwartier;02WR;0;SSBO Fiducia;9728CR;GRONINGEN;Groningen;Sbo;Protestants-Christelijk;40851;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
20211001;14;Groningen;9363;Westerkwartier;02WR;0;SSBO Fiducia;9728CR;GRONINGEN;Groningen;Sbo;Protestants-Christelijk;40851;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4
20211001;14;Groningen;9364;Westerkwartier;02WR;0;SSBO Fiducia;9728CR;GRONINGEN;Groningen;Sbo;Protestants-Christelijk;40851;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20211001;14;Groningen;9472;Tynaarlo;02WR;0;SSBO Fiducia;9728CR;GRONINGEN;Groningen;Sbo;Protestants-Christelijk;40851;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
20211001;14;Groningen;9601;Midden-Groningen;02WR;0;SSBO Fiducia;9728CR;GRONINGEN;Groningen;Sbo;Protestants-Christelijk;40851;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
20211001;14;Groningen;9602;Midden-Groningen;02WR;0;SSBO Fiducia;9728CR;GRONINGEN;Groningen;Sbo;Protestants-Christelijk;40851;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
20211001;14;Groningen;9603;Midden-Groningen;02WR;0;SSBO Fiducia;9728CR;GRONINGEN;Groningen;Sbo;Protestants-Christelijk;40851;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20211001;14;Groningen;9607;Midden-Groningen;02WR;0;SSBO Fiducia;9728CR;GRONINGEN;Groningen;Sbo;Protestants-Christelijk;40851;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
20211001;14;Groningen;9611;Midden-Groningen;02WR;0;SSBO Fiducia;9728CR;GRONINGEN;Groningen;Sbo;Protestants-Christelijk;40851;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20211001;14;Groningen;9686;Oldambt;02WR;0;SSBO Fiducia;9728CR;GRONINGEN;Groningen;Sbo;Protestants-Christelijk;40851;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
20211001;14;Groningen;9711;Groningen;02WR;0;SSBO Fiducia;9728CR;GRONINGEN;Groningen;Sbo;Protestants-Christelijk;40851;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
20211001;14;Groningen;9713;Groningen;02WR;0;SSBO Fiducia;9728CR;GRONINGEN;Groningen;Sbo;Protestants-Christelijk;40851;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
20211001;14;Groningen;9715;Groningen;02WR;0;SSBO Fiducia;9728CR;GRONINGEN;Groningen;Sbo;Protestants-Christelijk;40851;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
20211001;14;Groningen;9716;Groningen;02WR;0;SSBO Fiducia;9728CR;GRONINGEN;Groningen;Sbo;Protestants-Christelijk;40851;0;0;0;0;0;1;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
20211001;14;Groningen;9717;Groningen;02WR;0;SSBO Fiducia;9728CR;GRONINGEN;Groningen;Sbo;Protestants-Christelijk;40851;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
20211001;14;Groningen;9718;Groningen;02WR;0;SSBO Fiducia;9728CR;GRONINGEN;Groningen;Sbo;Protestants-Christelijk;40851;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
