FID,hectomtrng,afstand,wvk_id,wvk_begdat,zijde,hecto_lttr,se_anno_cad_data,gdb_geomattr_data,shape
nwb_wegen_hectopunten_1996.1,309,387,65179009,1989-08-15T00:00:00, , ,,,POINT (32829 389481)
nwb_wegen_hectopunten_1996.2,310,277,65179009,1989-08-15T00:00:00, , ,,,POINT (32764 389569)
nwb_wegen_hectopunten_1996.3,311,174,65179009,1989-08-15T00:00:00, , ,,,POINT (32705 389654)
nwb_wegen_hectopunten_1996.4,312,73,65179009,1989-08-15T00:00:00, , ,,,POINT (32643 389734)
nwb_wegen_hectopunten_1996.5,98,98,65199001,1986-12-09T00:00:00, , ,,,POINT (32809 399672)
nwb_wegen_hectopunten_1996.6,99,207,65199001,1986-12-09T00:00:00, , ,,,POINT (32864 399766)
nwb_wegen_hectopunten_1996.7,88,917,65199002,1986-12-11T00:00:00, , ,,,POINT (33300 398932)
nwb_wegen_hectopunten_1996.8,89,825,65199002,1986-12-11T00:00:00, , ,,,POINT (33305 399021)
nwb_wegen_hectopunten_1996.9,90,736,65199002,1986-12-11T00:00:00, , ,,,POINT (33271 399103)
nwb_wegen_hectopunten_1996.10,91,645,65199002,1986-12-11T00:00:00, , ,,,POINT (33212 399173)
nwb_wegen_hectopunten_1996.11,92,537,65199002,1986-12-11T00:00:00, , ,,,POINT (33123 399233)
nwb_wegen_hectopunten_1996.12,93,445,65199002,1986-12-11T00:00:00, , ,,,POINT (33049 399288)
nwb_wegen_hectopunten_1996.13,94,341,65199002,1986-12-11T00:00:00, , ,,,POINT (32970 399355)
nwb_wegen_hectopunten_1996.14,95,244,65199002,1986-12-11T00:00:00, , ,,,POINT (32898 399420)
nwb_wegen_hectopunten_1996.15,96,143,65199002,1986-12-11T00:00:00, , ,,,POINT (32824 399490)
nwb_wegen_hectopunten_1996.16,97,37,65199002,1986-12-11T00:00:00, , ,,,POINT (32747 399562)
nwb_wegen_hectopunten_1996.17,178,469,65200003,1989-08-15T00:00:00, , ,,,POINT (32790 400699)
nwb_wegen_hectopunten_1996.18,179,370,65200003,1989-08-15T00:00:00, , ,,,POINT (32752 400608)
nwb_wegen_hectopunten_1996.19,180,270,65200003,1989-08-15T00:00:00, , ,,,POINT (32713 400516)
nwb_wegen_hectopunten_1996.20,181,172,65200003,1989-08-15T00:00:00, , ,,,POINT (32679 400424)
nwb_wegen_hectopunten_1996.21,182,74,65200003,1989-08-15T00:00:00, , ,,,POINT (32645 400332)
nwb_wegen_hectopunten_1996.22,174,71,65201001,1989-08-15T00:00:00, ,p,,,POINT (33008 401018)
nwb_wegen_hectopunten_1996.23,480,1941,73181001,1994-06-29T00:00:00, , ,,,POINT (38199 391760)
nwb_wegen_hectopunten_1996.24,481,1853,73181001,1994-06-29T00:00:00, , ,,,POINT (38111 391767)
nwb_wegen_hectopunten_1996.25,482,1756,73181001,1994-06-29T00:00:00, , ,,,POINT (38014 391773)
nwb_wegen_hectopunten_1996.26,483,1659,73181001,1994-06-29T00:00:00, , ,,,POINT (37917 391779)
nwb_wegen_hectopunten_1996.27,484,1562,73181001,1994-06-29T00:00:00, , ,,,POINT (37820 391785)
nwb_wegen_hectopunten_1996.28,485,1461,73181001,1994-06-29T00:00:00, , ,,,POINT (37722 391766)
nwb_wegen_hectopunten_1996.29,486,1362,73181001,1994-06-29T00:00:00, , ,,,POINT (37654 391693)
nwb_wegen_hectopunten_1996.30,487,1261,73181001,1994-06-29T00:00:00, , ,,,POINT (37585 391619)
nwb_wegen_hectopunten_1996.31,488,1161,73181001,1994-06-29T00:00:00, , ,,,POINT (37517 391546)
nwb_wegen_hectopunten_1996.32,489,1060,73181001,1994-06-29T00:00:00, , ,,,POINT (37448 391472)
nwb_wegen_hectopunten_1996.33,490,960,73181001,1994-06-29T00:00:00, , ,,,POINT (37380 391399)
nwb_wegen_hectopunten_1996.34,491,860,73181001,1994-06-29T00:00:00, , ,,,POINT (37312 391326)
nwb_wegen_hectopunten_1996.35,492,761,73181001,1994-06-29T00:00:00, , ,,,POINT (37244 391254)
nwb_wegen_hectopunten_1996.36,493,661,73181001,1994-06-29T00:00:00, , ,,,POINT (37176 391181)
nwb_wegen_hectopunten_1996.37,494,561,73181001,1994-06-29T00:00:00, , ,,,POINT (37108 391108)
nwb_wegen_hectopunten_1996.38,495,462,73181001,1994-06-29T00:00:00, , ,,,POINT (37040 391035)
nwb_wegen_hectopunten_1996.39,496,363,73181001,1994-06-29T00:00:00, , ,,,POINT (36972 390963)
nwb_wegen_hectopunten_1996.40,497,263,73181001,1994-06-29T00:00:00, , ,,,POINT (36904 390890)
nwb_wegen_hectopunten_1996.41,498,163,73181001,1994-06-29T00:00:00, , ,,,POINT (36836 390817)
nwb_wegen_hectopunten_1996.42,499,72,73181001,1994-06-29T00:00:00, , ,,,POINT (36771 390753)
nwb_wegen_hectopunten_1996.43,1630,318,73183001,1988-11-02T00:00:00, ,p,,,POINT (37059 391792)
nwb_wegen_hectopunten_1996.44,1631,226,73183001,1988-11-02T00:00:00, ,p,,,POINT (36971 391764)
nwb_wegen_hectopunten_1996.45,1632,115,73183001,1988-11-02T00:00:00, ,p,,,POINT (36877 391705)
nwb_wegen_hectopunten_1996.46,1633,0,73183001,1988-11-02T00:00:00, ,p,,,POINT (36812 391610)
nwb_wegen_hectopunten_1996.47,1630,304,73183005,1988-11-02T00:00:00, , ,,,POINT (37072 391767)
nwb_wegen_hectopunten_1996.48,1631,209,73183005,1988-11-02T00:00:00, , ,,,POINT (36988 391723)
nwb_wegen_hectopunten_1996.49,1632,103,73183005,1988-11-02T00:00:00, , ,,,POINT (36897 391668)
nwb_wegen_hectopunten_1996.50,593,4250,73205001,1988-02-02T00:00:00, , ,,,POINT (38445 406362)
nwb_wegen_hectopunten_1996.51,594,4157,73205001,1988-02-02T00:00:00, , ,,,POINT (38368 406309)
nwb_wegen_hectopunten_1996.52,595,4053,73205001,1988-02-02T00:00:00, , ,,,POINT (38282 406251)
nwb_wegen_hectopunten_1996.53,596,3935,73205001,1988-02-02T00:00:00, , ,,,POINT (38183 406186)
nwb_wegen_hectopunten_1996.54,597,3838,73205001,1988-02-02T00:00:00, , ,,,POINT (38103 406131)
