gebiedcode;gebiedstype;gebiednaam;opp_ha_gebied;opp_land_ha;opp_water_ha;opp_bebouwd_ha;opp_erf_ha;opp_terrein_ha;opp_wegen_ha;opp_groen_ha;percentage_land;percentage_water;percentage_bebouwd;percentage_erf;percentage_terrein;percentage_wegen;percentage_groen;percentage_groen_op_land
A01f;buurt;Spuistraat Zuid;6,71081286715;5,9379;0,7729;2,9779;0,1519;0,0010;2,8016;0,0056;88,4828403736481;11,5171596263519;44,3743497037664;2,26302514984888;0,0148636172337525;41,7476137214543;0,0829881813447742;0,0937901416753002
A01g;buurt;Begijnhofbuurt;7,06096872215025;7,0610;0,0000;4,1969;0,3848;0,0147;2,3780;0,0866;100;0;59,4383601826821;5,44918457643519;0,207764402127371;33,677670239184;1,2270205995713;1,2270205995713
A01h;buurt;Kalverdriehoek;6,03867080430007;5,2532;0,7854;3,1893;0,1371;0,0123;1,9146;0,0000;86,9930841240572;13,0069158759428;52,8139446691207;2,26982047450927;0,204485969334774;31,7048330110924;0;0
A02;wijk;Grachtengordel-West;56,9044181204999;45,1198;11,7846;24,6500;8,3907;0,0242;12,0545;0,0004;79,2905384912636;20,7094615087364;43,3182771090419;14,7452623413385;0,0424982345734296;21,183851506814;0,000649299495898213;0,000818886475300902
A02a;buurt;Langestraat e.o.;12,3308566503505;9,6774;2,6534;5,3013;1,9775;0,0004;2,3980;0,0002;78,481544629399;21,518455370601;42,9923600642718;16,0370136296138;0,00315294477117395;19,4474228363618;0,00159515438038284;0,00203252164303772
A02b;buurt;Leliegracht e.o.;17,3446551405998;13,7459;3,5988;7,1763;2,4264;0,0092;4,1339;0,0002;79,2513841088582;20,7486158911418;41,3747461932888;13,9892174191832;0,0527548663807638;23,8336694504989;0,000996179506613399;0,00125698688775589
A02c;buurt;Felix Meritisbuurt;20,3160265125998;16,2803;4,0357;9,2501;2,8620;0,0088;4,1594;0,0000;80,135469592871;19,864530407129;45,5312419967328;14,0875437725276;0,0433887924562368;20,4732950311543;0;0
A02d;buurt;Leidsegracht Noord;6,91287981694983;5,4162;1,4967;2,9222;1,1248;0,0058;1,3633;0,0000;78,3486826754168;21,6513173245832;42,2724114678861;16,2709891936825;0,0843289616965386;19,7209530521516;0;0
A03;wijk;Grachtengordel-Zuid;64,1832204356506;52,4692;11,7141;25,3299;11,6188;0,1279;15,2541;0,1385;81,749024077765;18,2509759222351;39,464929455993;18,1025659165704;0,199240942022653;23,7664969210519;0,215790842126903;0,263967484090855
A03a;buurt;Spiegelbuurt;9,42614344295077;8,0000;1,4261;4,0920;2,1859;0,0111;1,7110;0,0000;84,8707960852871;15,1292039147129;43,4114267837767;23,1900000300187;0,11794961012979;18,1514196613619;0;0
A03b;buurt;Gouden Bocht;5,54883182209991;4,6523;0,8965;2,1198;1,3249;0,0088;1,1989;0,0000;83,8437445925478;16,1562554074522;38,2024568028855;23,8762019896123;0,157863497586098;21,6072223024639;0;0
A03c;buurt;Van Loonbuurt;15,3304671117505;13,0035;2,3270;5,9959;3,8096;0,0112;3,1869;0,0000;84,8213796374568;15,1786203625432;39,1107522962417;24,8500467504854;0,0728355943748162;20,787744996355;0;0
A03d;buurt;Amstelveldbuurt;14,7839432238008;11,3505;3,4334;4,9571;2,7800;0,0055;3,6051;0,0027;76,7760514170216;23,2239485829784;33,5306053127333;18,8044555112743;0,0369443142963264;24,3855660771999;0,0184802015175411;0,0240702682365923
A03e;buurt;Rembrandtpleinbuurt;7,68279277974953;5,9504;1,7324;2,9215;0,4864;0,0139;2,3928;0,1358;77,4512112562403;22,5487887437597;38,0267480383989;6,33115987784234;0,181566464718555;31,1445486499243;1,76718822535633;2,28167926194175
A03f;buurt;Reguliersbuurt;4,54704996409931;4,0009;0,5461;2,2298;0,1397;0,0048;1,6266;0,0000;87,9895161211357;12,0104838788643;49,0387665199637;3,0729349837386;0,105200084401219;35,7726145330322;0;0
A03g;buurt;Leidsegracht Zuid;6,86399209119974;5,5114;1,3526;3,0137;0,8922;0,0726;1,5328;0,0000;80,2940913420336;19,7059086579664;43,9060688040685;12,99871503368;1,05828843750728;22,3310190667778;0;0
A04;wijk;Nieuwmarkt/Lastage;106,680585508851;69,8455;36,8351;26,2319;6,1513;2,4613;34,1808;0,8202;65,4715796216984;34,5284203783016;24,58918270739;5,76606357615122;2,30716318561655;32,040301420826;0,768868731714591;1,17435494325506
A04a;buurt;Oosterdokseiland;24,2948122659008;12,1370;12,1578;2,4147;0,1451;1,6614;7,5799;0,3360;49,9572946419139;50,0427053580861;9,93897009094376;0,597311061662739;6,83843424887186;31,1997158371992;1,38286340323638;2,76809105286531
A04b;buurt;Scheepvaarthuisbuurt;10,7781367826497;4,5154;6,2627;1,6161;0,2752;0,2521;2,3683;0,0037;41,8941326572545;58,1058673427455;14,9940102323741;2,55373029832109;2,33881124815608;21,9734127492151;0,0341681291886692;0,0815582684768927
A04c;buurt;Rapenburg;16,5949982383499;9,0072;7,5878;2,2867;0,6722;0,1787;5,6043;0,2652;54,276696743933;45,723303256067;13,7797110544564;4,05065244450544;1,07701970795439;33,7709855788637;1,59832795815335;2,94477750864971
A04d;buurt;Lastage;7,78041296774894;5,2409;2,5395;2,3698;0,3424;0,0934;2,4177;0,0176;67,3603293496442;32,6396706503558;30,4581387927776;4,4011585156609;1,20096968180002;31,0738168545358;0,226245504869971;0,335873513467561
A04e;buurt;Nieuwmarkt;7,12720955585078;6,0108;1,1164;2,6626;0,6251;0,1611;2,5086;0,0535;84,3359984917908;15,6640015082092;37,3582237607065;8,77043011896331;2,25979323174996;35,1969742619075;0,750577118463493;0,889984267556342
A04f;buurt;Uilenburg;10,6889347233999;8,1024;2,5865;4,0141;1,6045;0,0108;2,4562;0,0168;75,801893144943;24,198106855057;37,5542115780964;15,0111031390804;0,100710439117043;22,9791453227939;0,15672266585482;0,206752970608723
A04g;buurt;Valkenburg;7,35911503900036;6,8153;0,5438;2,5564;1,3660;0,0048;2,8129;0,0753;92,6107532827689;7,38924671723113;34,7380568943054;18,5624517575852;0,0648723818537897;38,2227296173871;1,02264263163735;1,1042374620525
A04h;buurt;Zuiderkerkbuurt;9,10162110015014;6,8318;2,2698;3,7717;0,5653;0,0112;2,4762;0,0074;75,0615498646102;24,9384501353898;41,4400711139799;6,21081375256259;0,122916074508032;27,2063873547101;0,0813615688496851;0,108393137360524
A04i;buurt;Waterloopleinbuurt;12,9553448358005;11,1845;1,7708;4,5398;0,5553;0,0879;5,9567;0,0448;86,3313955254381;13,6686044745619;35,041655910186;4,28661199134749;0,678267501262756;45,9788120485211;0,346048074120471;0,400836882126509
A05;wijk;Haarlemmerbuurt;81,4523509284499;53,2921;28,1603;19,0880;6,4934;1,9351;24,0429;1,7327;65,4272715265809;34,5727284734191;23,4345269767789;7,97201322103404;2,37574746846025;29,5177215101179;2,12726235018985;3,25133893031993
A05a;buurt;Westerdokseiland;33,778220593899;15,5336;18,2446;3,0689;1,6350;1,1583;8,8350;0,8364;45,9869710161918;54,0130289838082;9,08535051375119;4,8403087095437;3,42925481656316;26,1559306132254;2,47612636310849;5,38440847133999
A05b;buurt;Haarlemmerbuurt Oost;10,1365854713006;9,2419;0,8947;3,8436;1,0400;0,2839;3,8859;0,1884;91,1736212063056;8,82637879369441;37,9184605860774;10,2599084803135;2,80087297140983;38,3357070767263;1,85867209177805;2,03860729362969
A05c;buurt;Haarlemmerbuurt West;11,7324451429504;10,8392;0,8932;5,1159;0,8984;0,0721;4,7057;0,0471;92,3867764201951;7,61322357980488;43,6046809753597;7,65702791106354;0,614898150990352;40,1087566889704;0,401412693811269;0,434491503400396
A05d;buurt;Westelijke eilanden;21,6567185017498;14,6828;6,9739;6,3152;2,7126;0,3382;4,8193;0,4975;67,7979787562565;32,2020212437435;29,1606824978848;12,5253210043691;1,56173223952918;22,2529185718151;2,29732444265835;3,38848515074109
A05f;buurt;Planciusbuurt Noord;2,41274069255026;1,7822;0,6305;0,4884;0,1627;0,0773;1,0025;0,0513;73,86594705801;26,13405294199;20,2440501649494;6,74432104734599;3,20181187531176;41,548813956321;2,1269500140819;2,87947301672246
A05g;buurt;Planciusbuurt Zuid;1,73564052599984;1,2123;0,5233;0,2559;0,0448;0,0052;0,7945;0,1120;69,8496721444607;30,1503278555393;14,743122763237;2,57913718426581;0,301563867635902;45,7746574045454;6,45119092477644;9,23582133848003
A06;wijk;Jordaan;94,6521953833996;83,1932;11,4590;40,3848;13,0831;0,7624;28,2245;0,7382;87,8935296365045;12,1064703634956;42,6665399408788;13,8223153948105;0,805507995951164;29,8192118226955;0,779954482168316;0,887385550897686
A06a;buurt;Driehoekbuurt;10,6075759963002;9,7562;0,8513;4,8781;1,5575;0,0305;3,2600;0,0302;91,9742999557681;8,02570004423186;45,9872009303793;14,6826212630724;0,287479060426978;30,732363409327;0,284635292562347;0,309472638225278
A06c;buurt;Bloemgrachtbuurt;12,7092206349002;11,2506;1,4587;6,5848;1,4506;0,0150;3,1976;0,0027;88,5227591038224;11,4772408961776;51,8110938865851;11,4135071737105;0,117636235610991;25,1593864033456;0,0211354045699781;0,0238756730855957
A06d;buurt;Marnixbuurt Noord;7,21124645325043;5,4528;1,7585;1,8962;0,6217;0,1426;2,4412;0,3510;75,615083542208;24,384916457792;26,2955062871879;8,62181879963625;1,97771862733721;33,8524690260764;4,86757080197015;6,4373013609819
A06e;buurt;Zaagpoortbuurt;3,79385674754978;3,5029;0,2910;1,2261;0,2222;0,0302;1,8665;0,1578;92,3300247315831;7,66997526841691;32,3192616634336;5,8579428036684;0,795479559673503;49,1969978053241;4,1603428994834;4,50594799641625
A06f;buurt;Marnixbuurt Midden;2,15913393994977;1,5361;0,6230;0,5026;0,2288;0,0008;0,8024;0,0015;71,1452957703044;28,8547042296956;23,2795189826096;10,5956783706495;0,0390714366717309;37,1632519750026;0,0677750053711701;0,0952628063983099
A06g;buurt;Elandsgrachtbuurt;20,7901996282509;18,9547;1,8355;10,6157;3,2500;0,0404;5,0187;0,0298;91,1711848492121;8,82881515078788;51,0612613390753;15,632231250065;0,194502971311753;24,1399161594368;0,143273129323359;0,157147381116432
A06h;buurt;Passeerdersgrachtbuurt;5,4682041728497;4,6288;0,8395;2,4055;0,8750;0,0058;1,3425;0,0000;84,6485124666174;15,3514875333826;43,9912290011443;16,0007040921069;0,105396969293505;24,5511824040727;0;0
A06i;buurt;Groenmarktkadebuurt;4,94658932465037;3,4958;1,4508;0,5967;0,1505;0,4442;2,2393;0,0651;70,6710013831106;29,3289986168894;12,0636772240078;3,04182081545715;8,98031240232545;45,2694593955532;1,31573154576695;1,86177006129333
A06j;buurt;Marnixbuurt Zuid;5,12300842774997;4,0954;1,0276;1,4862;0,8556;0,0331;1,7024;0,0181;79,9416474596382;20,0583525403618;29,0111275977008;16,7009735872499;0,646518576158869;33,2301747586464;0,352852939882362;0,441388126333666
A06k;buurt;Anjeliersbuurt Noord;9,88319145069944;9,4587;0,4245;4,5368;1,6420;0,0155;3,2603;0,0040;95,7047796756012;4,29522032439878;45,904626892126;16,613580094057;0,156921986964688;32,9887329288763;0,0409177735772013;0,0427541588997909
A06l;buurt;Anjeliersbuurt Zuid;11,9599686072488;11,0612;0,8987;5,6558;2,2294;0,0043;3,0937;0,0781;92,4855668741653;7,51443312583473;47,2893661757477;18,6404808682179;0,0359074186648738;25,867131878232;0,652680533302397;0,705710691258914
A07;wijk;De Weteringschans;64,7678404995491;55,5887;9,1791;23,3360;7,2010;0,5983;21,1966;3,2568;85,8276904272722;14,1723095727278;36,0302611099989;11,118104110757;0,923769788288057;32,7271133125453;5,02844210568313;5,8587643226216
A07a;buurt;Leidsebuurt Noordwest;2,8545328934498;2,4902;0,3643;1,4290;0,2241;0,0164;0,8208;0,0000;87,236403449629;12,763596550371;50,0594947985705;7,84947317174869;0,573536836362421;28,7538986429473;0;0
A07b;buurt;Leidsebuurt Zuidwest;3,25557975404997;2,6900;0,5656;1,3639;0,1560;0,0132;1,1568;0,0000;82,6273932016758;17,3726067983242;41,894219301833;4,79298232226415;0,406862384196968;35,5333291933817;0;0
A07c;buurt;Leidsebuurt Noordoost;6,15645952919968;5,4170;0,7394;3,2211;0,4129;0,0631;1,7199;0,0000;87,9891277515834;12,0108722484166;52,3204190467741;6,7074221574103;1,02459527728817;27,9366912701108;0;0
A07d;buurt;Leidsebuurt Zuidoost;5,10975769105048;4,3497;0,7600;1,6551;0,5566;0,0595;2,0771;0,0014;85,1256179821795;14,8743820178205;32,3909218627041;10,8927814145916;1,16509183156974;40,6489466463746;0,0278762269392572;0,0327471654245058
A07e;buurt;Weteringbuurt;13,627641237251;11,9630;1,6647;6,1960;1,8789;0,0587;3,7840;0,0453;87,784547751939;12,215452248061;45,4666227876816;13,7876088170675;0,43099893330598;27,7667350102836;0,332582203600529;0,378861897814109
A07f;buurt;Den Texbuurt;11,2860269518992;9,4263;1,8597;2,6927;1,0662;0,3002;3,7431;1,6241;83,5218219210924;16,4781780789076;23,858686336713;9,44694138257591;2,65973815615518;33,1659793328946;14,390476712754;17,2296010572536
A07g;buurt;Utrechtsebuurt Zuid;6,87862611014893;5,7176;1,1610;2,9591;0,7921;0,0038;1,8461;0,1165;83,1213634298549;16,8786365701451;43,0193169644039;11,5153891806546;0,0553808210467573;26,8377487489506;1,69352771479903;2,03741570748918
A07h;buurt;Frederikspleinbuurt;15,5992163325001;13,5350;2,0643;3,8191;2,1141;0,0834;6,0489;1,4695;86,7668901683871;13,2331098316129;24,482707836132;13,5526393590777;0,534340046542877;38,7771058253277;9,4200971013069;10,856787748213
A08;wijk;Weesperbuurt/Plantage;91,9826386476989;76,7694;15,2132;24,6858;20,7909;1,2762;24,2836;5,7329;83,4607497613079;16,5392502386921;26,8374434186565;22,6031017552431;1,38748306399064;26,4001503243583;6,23257119905939;7,46766739681122
A08a;buurt;Weesperbuurt;27,9123298705497;21,2412;6,6712;7,7414;5,2184;0,3526;7,1589;0,7699;76,0996131217523;23,9003868782477;27,7347977110932;18,6956103096589;1,26312586378208;25,6476850146338;2,7583942225842;3,62471517190374
A08b;buurt;Sarphatistrook;21,4481130189495;18,1571;3,2910;7,0618;2,5398;0,2694;7,2898;0,9963;84,6559608139961;15,3440391860039;32,9251762100062;11,8414427493787;1,25610599169558;33,9878634550183;4,6453724078972;5,48735418419489
A08d;buurt;de Plantage;37,7613838046495;33,3981;4,3632;8,8992;12,2761;0,6312;8,2675;3,3241;88,4452160614736;11,5547839385264;23,5670256947489;32,509748317555;1,67160372167018;21,8940193280289;8,80281899947077;9,9528492229047
A08e;buurt;Alexanderplein e.o.;4,86081195355024;3,9730;0,8878;0,9833;0,7567;0,0230;1,5674;0,6425;81,7349284919091;18,2650715080909;20,229055480132;15,566373208932;0,474076053966125;32,246637178283;13,2187865705958;16,172751129163
A09;wijk;Oostelijke Eilanden/Kadijken;130,406231733101;98,2859;32,1203;29,5079;8,5258;10,5198;35,6390;14,0935;75,3690542975312;24,6309457024688;22,6276438122803;6,53785666772822;8,06694439498851;27,3292062775152;10,807403145019;14,3393110683798
A09a;buurt;Marine-Etablissement;27,1576740607007;16,7243;10,4334;3,2371;0,7460;0,9412;6,5081;5,2918;61,5821519831046;38,4178480168954;11,9198032301294;2,74698294279441;3,4657302408647;23,9641523819048;19,4854831874112;31,6414457110189
A09b;buurt;Kattenburg;12,0705538914992;8,8485;3,2221;2,7289;0,5594;0,4364;3,2164;1,9073;73,3061109658696;26,6938890341304;22,6080189480081;4,63461510467722;3,61563037980983;26,6465954499362;15,8012510834381;21,5551621484803
A09c;buurt;Wittenburg;18,0470684045511;12,3533;5,6938;3,5923;1,4891;0,8745;5,1530;1,2445;68,4505522248548;31,5494477751452;19,9051501523822;8,25098430364617;4,84577012584256;28,5529847042086;6,89566293877527;10,0739332476436
A09d;buurt;Oostenburg;24,7469963172499;20,2429;4,5041;6,2607;1,1626;7,2202;4,0485;1,5508;81,7993681807559;18,2006318192441;25,29882873662;4,69784478871404;29,1762379632905;16,3597150684259;6,2667416237055;7,66111250377581
A09e;buurt;Czaar Peterbuurt;10,77001666445;10,3717;0,3983;3,4951;1,0417;0,2147;4,8295;0,7908;96,3018096171618;3,69819038283818;32,4523916353234;9,67179064011949;1,99332868465241;44,8420184566771;7,34228020038943;7,6242390766881
A09f;buurt;Het Funen;9,18020944819967;7,4248;1,7554;2,2381;0,1928;0,2288;2,7496;2,0154;80,8781741641357;19,1218258358643;24,3800318284248;2,10065334523556;2,49197108466408;29,9514447736625;21,9540731321488;27,1446201141915
A09h;buurt;Kazernebuurt;6,6044956468006;5,4506;1,1539;1,5965;0,5519;0,1411;2,5167;0,6444;82,5291764545452;17,4708235454548;24,1729404723884;8,35574806486261;2,13686865997066;38,1061738780098;9,75744537931377;11,8230252602701
A09i;buurt;Kadijken;21,8292172996497;16,8699;4,9594;6,3590;2,7823;0,4628;6,6172;0,6485;77,281115556169;22,718884443831;29,130866507685;12,745958658867;2,12017903015086;30,3133013608932;2,970809998573;3,84416034524473
Amsterdam;woonplaats;Amsterdam;21949,1789338565;16189,6469;5759,5321;2420,5919;2245,1965;1251,0073;3603,7987;6669,0525;73,7596923783798;26,2403076216202;11,0281658625897;10,2290681247539;5,69956301064773;16,4188315041631;30,3840638810965;41,1933169748449
B;stadsdeel;Westpoort;2899,1559772117;1975,8066;923,3494;320,7970;408,3553;555,1939;178,5748;512,8856;68,1510977888115;31,8489022111885;11,0651850111472;14,0853172899867;19,1501917006022;6,1595440863148;17,6908597007606;25,9582901446159
B10;wijk;Westelijk Havengebied;2899,1559772117;1975,8066;923,3494;320,7970;408,3553;555,1939;178,5748;512,8856;68,1510977888115;31,8489022111885;11,0651850111472;14,0853172899867;19,1501917006022;6,1595440863148;17,6908597007606;25,9582901446159
B10a;buurt;Coenhaven/Mercuriushaven;302,24120961855;145,0536;157,1876;39,6070;40,8233;15,8203;29,3616;19,4414;47,9926633575649;52,0073366424351;13,1044235965418;13,5068733707617;5,23434006991054;9,71462823958137;6,43239808076953;13,4028779208304
B10b;buurt;Alfa-driehoek;40,6259062850495;38,5562;2,0697;5,7298;5,1069;1,6486;10,9356;15,1353;94,9054917855436;5,09450821445635;14,1037166411282;12,5704956079975;4,05807885862594;26,9178176782929;37,2553829994993;39,2552446634855
B10c;buurt;Petroleumhaven;321,71822474615;193,3356;128,3826;27,5425;95,2355;23,1622;19,5306;27,8648;60,0946985841979;39,9053014158021;8,56106777151878;29,6021329305407;7,19954202907372;6,07072696644427;8,6612288866204;14,4126338773216
B10d;buurt;Westhaven Noord;569,602853576053;381,4889;188,1140;75,2410;122,1386;95,3391;33,1795;55,5907;66,974534471981;33,025465528019;13,2093802233995;21,4427664542951;16,7378168171514;5,82502521552134;9,75954576161368;14,5720247830862
B10e;buurt;Vervoerscentrum;70,0347770996487;67,5658;2,4690;15,6156;13,0462;1,6098;16,1114;21,1829;96,4745872422503;3,52541275774971;22,2968770875577;18,6281605065129;2,29852336016289;23,0047875538827;30,2462387341341;31,3515088260341
B10f;buurt;Amerikahaven;1012,1416956957;693,9205;318,2212;89,1015;88,1532;306,9343;39,4077;170,3239;68,5596220480855;31,4403779519144;8,80326176659906;8,70956811798531;30,3252298613889;3,89349147904063;16,8280708230716;24,5451627654378
B10g;buurt;Afrikahaven;535,79516536945;413,9852;121,8099;55,5439;28,6560;106,8997;24,4832;198,4025;77,2655764206683;22,7344235793317;10,3666253046588;5,34831330218202;19,9515906462954;4,56950358370458;37,0295435838276;47,9250208168023
B10h;buurt;Westhaven Zuid;46,9961448210976;41,9008;5,0953;12,4158;15,1957;3,7799;5,5652;4,9442;89,1580354174573;10,8419645825427;26,4187442621154;32,3338681694533;8,04304846418453;11,8419218477913;10,5204526739128;11,7997807204407
DX01;ggw_gebied;Centrum-West;346,3240506295;272,0873;74,2367;130,0295;31,5297;3,8393;104,0791;2,6097;78,5643778094317;21,4356221905683;37,5456125618571;9,1041048654507;1,10858957409452;30,0525167832751;0,753554024754286;0,959154830427259
DX02;ggw_gebied;Centrum-Oost;458,020516824851;352,9587;105,0618;129,0914;54,2877;14,9835;130,5541;24,0420;77,0617675306872;22,9382324693128;28,1846359026544;11,8526869519195;3,27136479159638;28,5039789621229;5,24910092239382;6,81155012477952
DX03;ggw_gebied;Westerpark;385,476460246849;300,6750;84,8014;69,8930;47,1987;20,3796;100,1290;63,0746;78,0008797479605;21,9991202520395;18,1315858061628;12,2442586647363;5,28687006447521;25,9753894052646;16,3627758073215;20,977681098205
DX04;ggw_gebied;Bos en Lommer;344,812997849451;324,7316;20,0814;72,6468;69,7525;11,5116;111,3604;59,4602;94,176152683149;5,82384731685095;21,068477816402;20,229089654397;3,33850745189635;32,2958951009619;17,2441826594917;18,3105618229159
DX05;ggw_gebied;Oud-West, De Baarsjes;332,710262366251;309,2996;23,4107;109,1327;66,7630;3,8387;115,7381;13,8271;92,9636415896559;7,03635841034406;32,8011174908884;20,0663952785261;1,15377885221642;34,786455497219;4,15589447080604;4,47045145794769
DX06;ggw_gebied;Geuzenveld, Slotermeer, Sloterdijken;1535,7053734614;1349,6010;186,1044;157,6635;166,2548;54,7773;304,9333;665,9721;87,8815043897185;12,1184956102815;10,2665192064179;10,8259556141195;3,56691550728641;19,8562351304849;43,3658789314098;49,3458540935984
DX07;ggw_gebied;Osdorp;917,461435536696;814,9381;102,5234;94,2697;91,1046;26,5373;157,2130;445,8134;88,8253227070488;11,1746772929512;10,2750592753929;9,93007850272786;2,89247367294505;17,1356559562551;48,5920552997278;54,7051829577781
DX08;ggw_gebied;De Aker, Sloten, Nieuw-Sloten;758,461326804253;592,2810;166,1803;80,7760;138,2989;17,3979;144,4409;211,3674;78,0898105330864;21,9101894669136;10,6499761165395;18,234141181752;2,29383834267999;19,0439368438809;27,867918048234;35,6870094292603
DX09;ggw_gebied;Slotervaart;589,899726450101;519,1266;70,7732;83,9676;53,7588;14,1857;184,5737;182,6407;88,0025075236165;11,9974924763835;14,2342215459633;9,11321739034089;2,40476312069343;31,2889980861774;30,9613073804415;35,1823013362803
DX10;ggw_gebied;Oud-Zuid;540,342088971699;490,2054;50,1367;134,9670;99,5925;14,6704;178,9534;62,0221;90,7212991622742;9,27870083772583;24,9780587273745;18,4313714341922;2,71502349326084;33,1185437798479;11,4783017275987;12,6522678065571
DX11;ggw_gebied;Buitenveldert, Zuidas;785,283907456898;671,7024;113,5815;106,6023;76,9635;29,9384;224,1923;234,0059;85,5362494868275;14,4637505131725;13,5749973151307;9,80072251509462;3,81242996610249;28,5492080651599;29,7988916253398;34,837734649482
DX12;ggw_gebied;De Pijp, Rivierenbuurt;401,803397960353;369,3371;32,4663;109,8677;68,0232;9,7699;133,8010;47,8753;91,9198604280668;8,08013957193321;27,3436560336063;16,9294794553314;2,43150315909091;33,3001050027311;11,9151167773071;12,9625052973524
DX13;ggw_gebied;Oud-Oost;219,312771768247;204,8098;14,5029;60,0880;33,3484;3,4710;82,5792;25,3232;93,3871029866252;6,61289701337485;27,3983099109402;15,2058455642158;1,582687964389;37,6536415506168;11,5466179964634;12,3642533360491
DX14;ggw_gebied;Indische Buurt, Oostelijk Havengebied;558,801855849399;285,5723;273,2296;67,8610;37,5108;10,7571;112,9222;56,5211;51,1043917152137;48,8956082847863;12,1440219314359;6,71272776772322;1,92502248922142;20,2079231429538;10,1146963838794;19,7922253732026
DX15;ggw_gebied;Watergraafsmeer;902,683386297801;804,0720;98,6113;104,2968;117,9693;53,3032;219,9638;308,5391;89,0757558382009;10,9242441617991;11,5540803243795;13,0687328159395;5,90496773009794;24,3677647971809;34,1802101706031;38,3720686386189
DX16;ggw_gebied;IJburg, Zeeburgereiland;1378,71672864965;593,1734;785,5433;52,7104;49,8288;222,8324;104,3770;163,4247;43,0235872537455;56,9764127462545;3,82315186940997;3,61414157157498;16,1623078632952;7,57059351927094;11,8533924301942;27,5509161062861
DX17;ggw_gebied;Noord-West;834,744798517899;684,7710;149,9738;82,7180;112,2891;34,0309;178,8402;276,8929;82,0335746727195;17,9664253272805;9,90937585451333;13,4519041917989;4,07680462169639;21,4245308191964;33,1709591855147;40,4358329109188
DX18;ggw_gebied;Oud-Noord;900,33405223725;647,5999;252,7342;135,5482;128,9005;55,5716;171,2961;156,2835;71,9288437999403;28,0711562000597;15,055321022087;14,316961064058;6,17233268637806;19,0258363885746;17,3583926388425;24,1327285714788
