objectid,functie,omschrijving,shape.area,shape.len,longitude,latitude,_z
888,stedelijk groengebied,gv-vlk-ruv functie,0,0,134102.77100000158,397241.8509999998,-9999
889,stedelijk groengebied,gv-vlk-ruv functie,0,0,135064.45600000024,396647.7659999989,-9999
890,stedelijk groengebied,gv-vlk-ruv functie,0,0,126668.1950000003,399247.3220000006,-9999
891,stedelijk groengebied,gv-vlk-ruv functie,0,0,133121.99700000137,400561.2170000002,-9999
836,stedelijk groengebied,gv-vlk-ruv functie,0,0,135397.39499999955,396517.625,-9999
840,stedelijk groengebied,gv-vlk-ruv functie,0,0,134608.8999999985,399211.3429999985,-9999
841,stedelijk groengebied,gv-vlk-ruv functie,0,0,131632.29100000113,396954.6339999996,-9999
847,stedelijk groengebied,gv-vlk-ruv functie,0,0,132286.94000000134,395427,-9999
845,stedelijk groengebied,gv-vlk-ruv functie,0,0,134131.9459999986,398342.7199999988,-9999
848,stedelijk groengebied,gv-vlk-ruv functie,0,0,127417.51999999955,400384.36499999836,-9999
849,stedelijk groengebied,gv-vlk-ruv functie,0,0,131559.8509999998,398132.61199999973,-9999
850,stedelijk groengebied,gv-vlk-ruv functie,0,0,133106.26999999955,398008.72399999946,-9999
852,stedelijk groengebied,gv-vlk-ruv functie,0,0,127649.89400000125,400073.6810000017,-9999
853,stedelijk groengebied,gv-vlk-ruv functie,0,0,132190.89499999955,398040.2010000013,-9999
858,stedelijk groengebied,gv-vlk-ruv functie,0,0,134241.563000001,398061.5879999995,-9999
859,stedelijk groengebied,gv-vlk-ruv functie,0,0,133662.76399999857,396535.53400000185,-9999
860,stedelijk groengebied,gv-vlk-ruv functie,0,0,127579.1790000014,400504.94299999997,-9999
862,stedelijk groengebied,gv-vlk-ruv functie,0,0,138416.8509999998,400429.68499999866,-9999
863,stedelijk groengebied,gv-vlk-ruv functie,0,0,133628.52600000054,397342.1499999985,-9999
864,stedelijk groengebied,gv-vlk-ruv functie,0,0,134233.80200000107,398041.7740000002,-9999
865,stedelijk groengebied,gv-vlk-ruv functie,0,0,133084.54899999872,399744.3579999991,-9999
867,stedelijk groengebied,gv-vlk-ruv functie,0,0,133892.83900000155,397478.3999999985,-9999
868,stedelijk groengebied,gv-vlk-ruv functie,0,0,134501.87700000033,395822.3049999997,-9999
869,stedelijk groengebied,gv-vlk-ruv functie,0,0,134382.2349999994,394532.17500000075,-9999
871,stedelijk groengebied,gv-vlk-ruv functie,0,0,129099.23299999908,399027.4620000012,-9999
872,stedelijk groengebied,gv-vlk-ruv functie,0,0,134687.01799999923,399568.6099999994,-9999
873,stedelijk groengebied,gv-vlk-ruv functie,0,0,132431.04399999976,395364.5540000014,-9999
875,stedelijk groengebied,gv-vlk-ruv functie,0,0,134010.7899999991,397266.84600000083,-9999
876,stedelijk groengebied,gv-vlk-ruv functie,0,0,133132.33700000122,397264.34600000083,-9999
878,stedelijk groengebied,gv-vlk-ruv functie,0,0,127667.62799999863,400237.83900000155,-9999
879,stedelijk groengebied,gv-vlk-ruv functie,0,0,127923.40199999884,400196.7580000013,-9999
880,stedelijk groengebied,gv-vlk-ruv functie,0,0,134135.09699999914,398248.80000000075,-9999
881,stedelijk groengebied,gv-vlk-ruv functie,0,0,133235.1860000007,397544.9290000014,-9999
882,stedelijk groengebied,gv-vlk-ruv functie,0,0,134414.51099999994,397729.2430000007,-9999
