FID,datummutatie,naammuteerder,bron,status,genormeerd,type,objectnaam,rwsdienst,waterlichaam,beheerobjectcode,objectcode,lengte,breedte,bereikbreedte,bereiklengte,profielurl,opmerkingen,stakeholders,afwijking,gdb_geomattr_data,shape
krib_legger.436,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,21A86AD8-964C-4EE8-A34D-474987F3FF2A,,,,,,,,0,,"POLYGON ((210118.45850000158 460864.42650000006, 210123.69729999825 460863.0771000013, 210141.71539999917 460856.64770000055, 210144.53500000015 460852.0729999989, 210145.63910000026 460851.19640000165, 210147.41800000146 460849.78400000185, 210146.45100000128 460848.9849999994, 210144.9737999998 460847.86250000075, 210142.36499999836 460845.87999999896, 210141.01000000164 460846.55999999866, 210139.9149999991 460847.23699999973, 210138.88899999857 460848.29199999943, 210138.15799999982 460848.81599999964, 210137.35799999908 460849.4389999993, 210136.9600000009 460849.6420000009, 210129.5700000003 460852.28500000015, 210127.9200000018 460853.01900000125, 210125.53200000152 460853.756000001, 210121.22399999946 460854.44999999925, 210119.52899999917 460854.4530000016, 210117.8299999982 460854.1950000003, 210117.2950000018 460854.118999999, 210117.04199999943 460854.1640000008, 210116.811999999 460854.3359999992, 210116.84299999848 460854.50499999896, 210117.11800000072 460855.063000001, 210117.0949999988 460855.4149999991, 210116.6090000011 460855.8509999998, 210116.04199999943 460856.08399999887, 210114.62299999967 460856.16800000146, 210114.1710000001 460856.0760000013, 210113.6889999993 460855.81500000134, 210113.26099999994 460855.37099999934, 210113.0390000008 460855.1070000008, 210112.48099999875 460854.90399999917, 210111.28299999982 460854.7729999982, 210107.99700000137 460854.15100000054, 210106.04199999943 460854.1579999998, 210099.08199999854 460854.3759999983, 210096.09699999914 460854.69900000095, 210092.97100000083 460854.9609999992, 210092.33999999985 460855.0760000013, 210091.36800000072 460855.4690000005, 210090.47199999914 460855.8049999997, 210089.71400000155 460855.94299999997, 210088.66600000113 460855.9149999991, 210088.19200000167 460855.6970000006, 210087.16600000113 460855.7960000001, 210086.42399999872 460856.0170000009, 210085.50499999896 460856.70600000024, 210085.0150000006 460857.3599999994, 210084.6959999986 460860.1559999995, 210084.6799999997 460860.55000000075, 210084.97100000083 460861.19299999997, 210085.57499999925 460861.6490000002, 210086.10300000012 460861.68400000036, 210086.66899999976 460861.4510000013, 210087.14799999818 460861.4510000013, 210087.70600000024 460861.65399999917, 210088.23800000176 460862.4270000011, 210088.5009999983 460862.68400000036, 210089.26999999955 460862.84899999946, 210092.6409999989 460862.9770000018, 210093.3110000007 460863.0729999989, 210094.35500000045 460863.31799999997, 210095.37700000033 460863.438000001, 210097.23600000143 460863.6220000014, 210098.57499999925 460863.8139999993, 210100.48000000045 460863.7729999982, 210101.87299999967 460863.7820000015, 210102.9600000009 460864.01999999955, 210104.30600000173 460864.25400000066, 210112.50620000064 460864.3539999984, 210118.45850000158 460864.42650000006))"
krib_legger.437,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,F44AB48B-469D-412C-A560-D971BDCF0AF4,,,,,,,,0,,"POLYGON ((210046.86800000072 460566.13899999857, 210051.25499999896 460565.40100000054, 210053.51199999824 460564.8909999989, 210054.15300000086 460565.0870000012, 210054.84200000018 460565.5780000016, 210061.08399999887 460564.1020000018, 210062.1000000015 460559.52059999853, 210063.18950000033 460554.60810000077, 210059.4684999995 460554.95010000095, 210051.5700000003 460555.67599999905, 210051.16299999878 460556.08999999985, 210050.05999999866 460556.7529999986, 210048.87299999967 460557.4299999997, 210047.84699999914 460557.77600000054, 210045.5399999991 460557.9910000004, 210043.83900000155 460558.4510000013, 210041.8280000016 460558.6160000004, 210040.7950000018 460558.9200000018, 210040.02199999988 460559.22300000116, 210039.6490000002 460559.58999999985, 210039.29899999872 460560.08199999854, 210038.9690000005 460560.44200000167, 210038.43499999866 460560.8779999986, 210037.82400000095 460561.3720000014, 210037.2490000017 460562.3359999992, 210037.0390000008 460562.8920000009, 210037.07499999925 460563.6229999997, 210037.31500000134 460564.27699999884, 210037.82299999893 460565.2329999991, 210038.23099999875 460565.59800000116, 210038.37900000066 460565.7030000016, 210039.08300000057 460566.0179999992, 210040.01900000125 460566.1640000008, 210041.1719999984 460566.05700000003, 210042.2259999998 460565.87999999896, 210042.7259999998 460566.01199999824, 210042.97899999842 460566.23000000045, 210043.5780000016 460566.43299999833, 210044.05600000173 460566.4389999993, 210046.86800000072 460566.13899999857))"
krib_legger.438,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,5C38BCC8-737C-4BA5-9547-3834DE2DC945,,,,,,,,0,,"POLYGON ((210073.50400000066 460664.85599999875, 210074.5240000002 460664.7280000001, 210075.69799999893 460664.7470000014, 210077.15399999917 460664.6319999993, 210078.3500000015 460664.5179999992, 210079.1790000014 460664.5520000011, 210079.4539999999 460664.8960000016, 210079.43780000135 460665.0683999993, 210085.19900000095 460664.1191000007, 210085.14600000158 460661.993999999, 210084.99700000137 460661.3680000007, 210084.69299999997 460660.5949999988, 210083.97569999844 460658.44750000164, 210083.0469999984 460655.66699999943, 210081.8669999987 460652.78500000015, 210081.03700000048 460650.9224999994, 210075.6240000017 460651.5799999982, 210075.48099999875 460652.1169999987, 210074.95600000024 460653.1160000004, 210074.39400000125 460653.9050000012, 210073.6710000001 460654.76399999857, 210073.0249999985 460655.30700000003, 210072.01999999955 460655.77899999917, 210070.49399999902 460655.9930000007, 210066.27600000054 460656.9629999995, 210064.86300000176 460657.33100000024, 210063.6409999989 460657.7969999984, 210062.59299999848 460658.27699999884, 210061.87000000104 460658.8759999983, 210061.40700000152 460659.47399999946, 210061.02899999917 460660.5789999999, 210060.8900000006 460661.81700000167, 210060.92700000107 460662.80900000036, 210061.2659999989 460663.79300000146, 210061.7100000009 460664.368999999, 210063.0549999997 460665.1400000006, 210065.4389999993 460665.6499999985, 210068.16099999845 460665.8420000002, 210072.5549999997 460664.88599999994, 210073.50400000066 460664.85599999875))"
krib_legger.459,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,CB81BCFD-1DF3-4101-804E-843D6568CA24,,,,,,,,0,,"POLYGON ((210114.0929000005 460961.25549999997, 210113.59750000015 460955.3753999993, 210112.87909999862 460955.4092000015, 210109.20010000095 460955.5821999982, 210109.62900000066 460954.8029999994, 210109.16200000048 460955.58399999887, 210108.6339999996 460956.02699999884, 210107.09099999815 460956.39400000125, 210104.77600000054 460956.813000001, 210100.40700000152 460956.21400000155, 210098.20699999854 460956.30799999833, 210096.34800000116 460956.1229999997, 210094.77899999917 460956.1030000001, 210093.78400000185 460956.37000000104, 210093.1640000008 460956.7870000005, 210092.436999999 460957.5709999986, 210091.4140000008 460959.36499999836, 210091.03799999878 460961.12900000066, 210090.9990000017 460961.875, 210091.23200000077 460962.91899999976, 210091.55700000003 460963.51300000027, 210092.82699999958 460964.2820000015, 210096.1009999998 460965.0799999982, 210102.5940000005 460965.6429999992, 210104.8209999986 460965.93499999866, 210107.23099999875 460966.2800000012, 210109.67799999937 460968.75, 210114.46510000154 460968.98369999975, 210114.41800000146 460968.72399999946, 210114.15089999884 460968.25979999825, 210113.78400000185 460967.6220000014, 210114.00230000168 460963.12150000036, 210114.0929000005 460961.25549999997))"
krib_legger.439,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Krib,ON,Boven-Rijn - Waal,,A64A690C-6FA9-4A53-90A2-456169E68A71,,,,,,,,0,,"POLYGON ((148420.32239999995 425840.0036999993, 148405.59710000083 425836.03770000115, 148402.44179999828 425847.7531999983, 148405.33900000155 425852.05900000036, 148407.1009999998 425857.2019999996, 148406.59899999946 425863.19299999997, 148405.94799999893 425868.95699999854, 148406.6649999991 425872.33399999887, 148406.8669999987 425875.1649999991, 148406.48299999908 425878.97300000116, 148404.08300000057 425884.5390000008, 148402.14600000158 425890.3509999998, 148402.38599999994 425895.6160000004, 148402.03400000185 425900.9620000012, 148399.45600000024 425907.1039999984, 148397.0940000005 425913.68499999866, 148396.94900000095 425921.7719999999, 148398.04560000077 425922.71499999985, 148398.88650000095 425923.438099999, 148389.4140000008 425958.60830000043, 148389.34200000018 425958.9323000014, 148389.28500000015 425959.5835000016, 148389.34200000018 425960.2347000018, 148389.5111999996 425960.86609999835, 148389.7873999998 425961.4585000016, 148390.16230000183 425961.993999999, 148390.624499999 425962.4561999999, 148391.16000000015 425962.8310999982, 148391.75239999965 425963.1072999984, 148392.38379999995 425963.27650000155, 148393.03500000015 425963.3335000016, 148393.68620000035 425963.27650000155, 148394.31760000065 425963.1072999984, 148394.91000000015 425962.8310999982, 148395.4455000013 425962.4561999999, 148395.90769999847 425961.993999999, 148396.2826000005 425961.4585000016, 148396.5588000007 425960.86609999835, 148396.6559999995 425960.558699999, 148416.73420000076 425886.01029999927, 148417.7789000012 425885.97679999843, 148418.98699999973 425885.938000001, 148423.0150000006 425883.2879999988, 148430.65300000086 425880.7270000018, 148435.08830000088 425880.3482000008, 148444.22069999948 425846.44029999897, 148429.49549999833 425842.4743000008, 148428.5298999995 425842.2142000012, 148421.2879000008 425840.26370000094, 148420.32239999995 425840.0036999993))"
krib_legger.440,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Krib,ON,Boven-Rijn - Waal,,298A038C-FC2E-4B10-BD98-19B211D4EDCE,,,,,,,,0,,"POLYGON ((154276.188000001 425900.3139999993, 154276.14169999957 425899.9704999998, 154276.00030000135 425898.92159999907, 154287.7478 425892.9893999994, 154287.93250000104 425892.8896000013, 154288.46799999848 425892.51469999924, 154288.93019999936 425892.05249999836, 154289.3051000014 425891.5170000009, 154289.5813000016 425890.9246000014, 154289.750500001 425890.2932000011, 154289.80750000104 425889.6420000009, 154289.750500001 425888.9908000007, 154289.5813000016 425888.3594000004, 154289.3051000014 425887.7670000009, 154288.93019999936 425887.23149999976, 154288.46799999848 425886.7692999989, 154287.93250000104 425886.3944000006, 154287.34010000154 425886.1182000004, 154286.70870000124 425885.94900000095, 154286.05750000104 425885.8920000009, 154285.40630000085 425885.94900000095, 154284.77490000054 425886.1182000004, 154284.36719999835 425886.29459999874, 154273.1297999993 425891.9690999985, 154272.46700000018 425891.51000000164, 154272.32609999925 425891.2551999986, 154271.6160000004 425889.97100000083, 154270.02299999818 425886.1169999987, 154265.33309999853 425877.7019000016, 154262.9149999991 425878.9230000004, 154269.78909999877 425892.5357999988, 154269.8460999988 425892.50759999827, 154270.29069999978 425893.4028000012, 154270.2397999987 425893.4285000004, 154270.33260000125 425893.6121999994, 154271.88419999927 425896.6849000007, 154273.04580000043 425898.98519999906, 154273.62049999833 425900.123300001, 154273.6264999993 425900.12029999867, 154274.07129999995 425901.01590000093, 154280.94539999962 425914.628800001, 154284.91959999874 425912.6218999997, 154284.26099999994 425911.4910000004, 154279.50499999896 425903.31500000134, 154278.31700000167 425902.7259999998, 154277.2109999992 425902.1790000014, 154276.188000001 425900.3139999993))"
krib_legger.441,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Krib,ON,Boven-Rijn - Waal,,0D0AE83D-ACA5-4D92-8502-9D1C33A6D3A7,,,,,,,,0,,"POLYGON ((149800.03599999845 425853.49500000104, 149803.0540000014 425849.36400000006, 149808.83100000024 425843.72199999914, 149809.4860999994 425843.22360000014, 149805.73580000177 425833.58879999816, 149791.52450000122 425839.12049999833, 149790.59259999916 425839.48319999874, 149783.60339999944 425842.20369999856, 149782.6715000011 425842.56639999896, 149768.46009999886 425848.0982000008, 149769.74350000173 425851.3951999992, 149774.05700000003 425849.7650000006, 149781.20699999854 425850.88800000027, 149784.16099999845 425853.1169999987, 149784.85500000045 425856.57499999925, 149783.4459999986 425860.0179999992, 149781.84299999848 425865.77699999884, 149781.74700000137 425871.5920000002, 149783.91699999943 425876.6330000013, 149787.48270000145 425881.1079000011, 149787.77199999988 425881.47100000083, 149793.33199999854 425884.73000000045, 149796.83300000057 425886.1330000013, 149799.7089000009 425886.33689999953, 149800.8125 425886.4151000008, 149809.6554000005 425909.13329999894, 149809.90239999816 425909.6479999982, 149810.2773000002 425910.18349999934, 149810.73950000107 425910.6457000002, 149811.2749999985 425911.02059999853, 149811.86740000173 425911.29679999873, 149812.4987999983 425911.46599999815, 149813.1499999985 425911.5229999982, 149813.8011999987 425911.46599999815, 149814.432599999 425911.29679999873, 149815.0249999985 425911.02059999853, 149815.56049999967 425910.6457000002, 149816.02270000055 425910.18349999934, 149816.39759999886 425909.6479999982, 149816.67379999906 425909.0555999987, 149816.84299999848 425908.4241999984, 149816.8999999985 425907.7729999982, 149816.84299999848 425907.1218000017, 149816.67379999906 425906.4904000014, 149816.64460000023 425906.41270000115, 149804.44680000097 425875.0758999996, 149798.9686000012 425861.00189999864, 149799.16090000048 425858.73900000006, 149799.37200000137 425856.25499999896, 149800.03599999845 425853.49500000104))"
krib_legger.442,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Krib,ON,Boven-Rijn - Waal,,832F942E-942A-41D5-85E6-C77BAB906D6B,,,,,,,,0,,"POLYGON ((147194.66899999976 425914.6429999992, 147188.59200000018 425911.1570000015, 147184.82200000063 425907.94200000167, 147182.07600000128 425905.2340000011, 147181.3222000003 425902.1143000014, 147180.72480000183 425899.6420999989, 147194.7237999998 425816.60990000144, 147194.77600000054 425815.9864999987, 147194.7190000005 425815.3352999985, 147194.54980000108 425814.7038999982, 147194.2736000009 425814.1114999987, 147193.89869999886 425813.5760000013, 147193.4365000017 425813.1138000004, 147192.90100000054 425812.73889999837, 147192.30860000104 425812.46269999817, 147191.67720000073 425812.29349999875, 147191.02600000054 425812.2364999987, 147190.37480000034 425812.29349999875, 147189.74340000004 425812.46269999817, 147189.15100000054 425812.73889999837, 147188.61549999937 425813.1138000004, 147188.1532999985 425813.5760000013, 147187.77840000018 425814.1114999987, 147187.5022 425814.7038999982, 147187.33060000092 425815.3491999991, 147176.24480000138 425881.10240000114, 147174.9162000008 425882.9679999985, 147170.00299999863 425889.8669999987, 147167.62299999967 425896.25499999896, 147167.13599999994 425899.9279999994, 147167.57699999958 425905.7490000017, 147167.3900000006 425909.0929999985, 147167.19000000134 425910.36100000143, 147166.9910000004 425911.62999999896, 147164.45600000024 425912.7490000017, 147158.16000000015 425913.05900000036, 147154.62000000104 425913.0480000004, 147154.40100000054 425912.92069999874, 147153.4822999984 425918.370099999, 147168.5186999999 425920.9155000001, 147169.50519999862 425921.08249999955, 147176.89889999852 425922.33399999887, 147177.8850999996 425922.5007000007, 147192.92110000178 425925.04630000144, 147194.67449999973 425914.6460000016, 147194.66899999976 425914.6429999992))"
krib_legger.443,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Krib,ON,Boven-Rijn - Waal,,0FB5472B-6FD8-453C-99FE-DE2CF269DA16,,,,,,,,0,,"POLYGON ((154607.20850000158 425968.2197000012, 154641.8856999986 425932.44889999926, 154642.3209999986 425932.68400000036, 154642.99379999936 425932.7426000014, 154647.23600000143 425933.11199999973, 154650.12099999934 425934.5320000015, 154652.3839999996 425937.7890000008, 154655.28669999912 425941.97150000185, 154663.52210000157 425933.4763999991, 154652.5725999996 425922.8616999984, 154651.8546999991 425922.1656999998, 154646.46970000118 425916.94530000165, 154645.75169999897 425916.2492999993, 154634.80220000073 425905.6345999986, 154631.0843999982 425909.4697000012, 154632.8999999985 425915.4129999988, 154633.74599999934 425922.71499999985, 154633.03700000048 425927.6700000018, 154633.50409999862 425928.8830000013, 154633.9001000002 425929.91120000184, 154601.82349999994 425962.9992999993, 154601.64330000058 425963.19900000095, 154601.26839999855 425963.7344999984, 154600.99219999835 425964.3269000016, 154600.82299999893 425964.9582999982, 154600.7659999989 425965.6094999984, 154600.82299999893 425966.2606999986, 154600.99219999835 425966.8920999989, 154601.26839999855 425967.4844999984, 154601.64330000058 425968.01999999955, 154602.10550000146 425968.48220000044, 154602.6409999989 425968.85709999874, 154603.2333999984 425969.13329999894, 154603.8647999987 425969.30249999836, 154604.5159999989 425969.3594999984, 154605.1671999991 425969.30249999836, 154605.7985999994 425969.13329999894, 154606.3909999989 425968.85709999874, 154606.92650000006 425968.48220000044, 154607.20850000158 425968.2197000012))"
krib_legger.444,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,A4780575-C5B7-4BDC-AA54-C2812781CA55,,,,,,,,0,,"POLYGON ((202547.38699999824 446695.3770000003, 202549.2349999994 446695.26099999994, 202551.00200000033 446695.7410000004, 202552.87750000134 446695.60819999874, 202562.54199999943 446694.9235999994, 202559.34629999846 446680.7115999982, 202559.16360000148 446680.75180000067, 202554.35330000147 446681.81010000035, 202553.86829999834 446683.1066999994, 202552.78700000048 446683.91800000146, 202551.30200000107 446684.4510000013, 202541.9459999986 446686.40100000054, 202537.7490000017 446687.4919999987, 202527.6719999984 446689.69299999997, 202524.24300000072 446690.79100000113, 202522.1790000014 446691.7749999985, 202521.6240000017 446692.3819999993, 202521.3440000005 446694.52699999884, 202521.77899999917 446697.19200000167, 202522.67700000107 446698.3200000003, 202523.79100000113 446698.69999999925, 202526.0300000012 446698.45800000057, 202528.811999999 446697.9750000015, 202531.09200000018 446697.73600000143, 202533.89600000158 446697.55099999905, 202547.38699999824 446695.3770000003))"
krib_legger.445,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,99167F04-34A8-4FCC-AA9F-0983EE5D787C,,,,,,,,0,,"POLYGON ((202309.22150000185 447259.51300000027, 202302.78200000152 447252.81599999964, 202303.120099999 447252.49390000105, 202302.3759999983 447252.31799999997, 202289.6700000018 447240.1770000011, 202279.66000000015 447231.9239999987, 202277.32499999925 447230.7950000018, 202275.64400000125 447230.72300000116, 202273.95199999958 447231.1550000012, 202272.26000000164 447232.2010000013, 202270.9910000004 447233.59899999946, 202270.63599999994 447235.86400000006, 202270.98699999973 447237.8979999982, 202272.4549999982 447240.5560000017, 202279.40700000152 447247.07499999925, 202290.11100000143 447256.8289999999, 202293.06899999827 447259.2969999984, 202293.76199999824 447260.7980000004, 202293.70430000126 447261.4770000018, 202298.79989999905 447266.9935000017, 202300.188000001 447266.0320000015, 202306.41809999943 447261.6411000006, 202308.7349999994 447260.0089999996, 202309.22150000185 447259.51300000027))"
krib_legger.446,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,38B0C39F-640B-41A2-8AAC-F34FDC687F48,,,,,,,,0,,"POLYGON ((202519.53500000015 446575.41600000113, 202516.74540000036 446566.7347000018, 202514.63170000166 446567.440200001, 202510.79199999943 446568.72199999914, 202503.03599999845 446572.03500000015, 202500.32499999925 446574.24500000104, 202499.46400000155 446575.16899999976, 202498.73099999875 446576.41899999976, 202498.42799999937 446577.243999999, 202498.62299999967 446577.69099999964, 202499.09699999914 446577.9279999994, 202499.64499999955 446578.5390000008, 202499.8449999988 446579.3680000007, 202500.186999999 446580.40399999917, 202500.74300000072 446581.04399999976, 202501.8209999986 446581.48900000006, 202503.15900000185 446581.6330000013, 202504.5399999991 446581.9200000018, 202513.0150000006 446579.8189999983, 202515.21400000155 446578.9510000013, 202520.3449999988 446577.0012000017, 202519.53500000015 446575.41600000113))"
krib_legger.447,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,DB8A9C89-0088-4B05-87CB-3849934D3C03,,,,,,,,0,,"POLYGON ((202486.6400000006 446506.25829999894, 202492.32759999856 446504.9334000014, 202492.9299999997 446496.3669999987, 202491.26570000127 446491.0353000015, 202485.9609999992 446493.13969999924, 202480.79399999976 446495.91699999943, 202479.25 446496.9919999987, 202478.4290000014 446497.9079999998, 202477.063000001 446500.4279999994, 202477.0789999999 446501.81799999997, 202478.2749999985 446503.7729999982, 202480.69200000167 446506.1579999998, 202485.26999999955 446505.2870000005, 202486.6499999985 446506.4539999999, 202486.6400000006 446506.25829999894))"
krib_legger.448,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,8B0B65C4-45DF-41C7-A800-971A0122CBAA,,,,,,,,0,,"POLYGON ((203452.0267000012 445101.89919999987, 203451.7659999989 445096.90100000054, 203440.05099999905 445097.5604000017, 203440.11199999973 445102.1339999996, 203440.77299999818 445102.59099999815, 203441.04899999872 445103.0170000009, 203441.4149999991 445103.881000001, 203441.5249999985 445105.125, 203441.33700000122 445108.16099999845, 203440.72700000182 445112.5769999996, 203440.30200000107 445115.31700000167, 203440.39600000158 445116.87999999896, 203440.81799999997 445117.73699999973, 203441.72399999946 445119.0069999993, 203442.7580000013 445119.8660000004, 203444.19099999964 445120.4050000012, 203445.2410000004 445120.54399999976, 203445.9219999984 445120.2729999982, 203446.4450000003 445119.7120000012, 203447.04800000042 445118.9279999994, 203447.52899999917 445117.3110000007, 203448.73200000077 445111.9990000017, 203449.3289999999 445107.8420000002, 203450.2650000006 445104.8449999988, 203451.16899999976 445103.4670000002, 203452.0549999997 445102.44200000167, 203452.0267000012 445101.89919999987))"
krib_legger.3870,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,,Dwarskrib 403,ZN,Maas,,37BBE690-F2FF-4DE1-8C34-84BF824C2D2A,,,,,,,,0,,"POLYGON ((200421.53500000015 365663.23099999875, 200421.2923000008 365662.86879999936, 200407.86129999906 365670.3066000007, 200396.61400000006 365676.53500000015, 200397.45100000128 365680.72100000083, 200410.5925000012 365674.15239999816, 200410.67599999905 365674.1107000001, 200413.72520000115 365672.5865999982, 200424.9578000009 365666.9721999988, 200424.54899999872 365666.5780000016, 200424.48299999908 365666.51000000164, 200422.65900000185 365664.6479999982, 200421.53500000015 365663.23099999875))"
krib_legger.449,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Niet van toepassing,ON,IJssel,,CECFC429-6FF0-459E-B403-6CA481021F36,,,,,,,,0,,"POLYGON ((209458.77899999917 463606.7250000015, 209459.55900000036 463605.6770000011, 209459.99399999902 463604.69299999997, 209459.96700000018 463603.65300000086, 209459.36499999836 463602.45800000057, 209458.70199999958 463601.7030000016, 209456.83700000122 463600.7419999987, 209455.0780000016 463600.35599999875, 209454.2100000009 463600.54199999943, 209453.70699999854 463600.77699999884, 209453.19299999997 463601.20600000024, 209452.4219999984 463601.91899999976, 209451.10399999842 463602.49599999934, 209446.875 463603.8999999985, 209441.90399999917 463605.2749999985, 209440.05700000003 463605.6889999993, 209438.7410000004 463605.7670000009, 209437.66200000048 463605.5879999995, 209436.79140000045 463605.061999999, 209436.69900000095 463605.006000001, 209436.13010000065 463604.28489999846, 209435.7349999994 463603.78400000185, 209432.2773000002 463604.504900001, 209432.77899999917 463606.1039999984, 209433.9219999984 463610.58199999854, 209434.14299999923 463611.2019999996, 209435.8449999988 463615.9759999998, 209436.4074999988 463617.67720000073, 209440.6772999987 463616.6218999997, 209440.78500000015 463613.7019999996, 209440.98900000006 463612.881000001, 209441.313000001 463612.3220000006, 209442.1099999994 463611.6270000003, 209442.63599999994 463611.38699999824, 209443.5540000014 463611.21599999815, 209444.96799999848 463611.0249999985, 209446.99599999934 463610.43400000036, 209448.84299999848 463609.7589999996, 209451.00600000098 463609, 209452.938000001 463608.40399999917, 209454.29199999943 463608.2710000016, 209455.60599999875 463607.93200000003, 209456.875 463607.6009999998, 209458.07699999958 463607.1640000008, 209458.77899999917 463606.7250000015))"
krib_legger.450,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Niet van toepassing,ON,IJssel,,C85737F6-7B18-4DE9-A8AB-CC346D71F6D7,,,,,,,,0,,"POLYGON ((209481.15700000152 463678.70699999854, 209481.1099999994 463677.8139999993, 209481.20100000128 463676.51399999857, 209480.9219999984 463675.7820000015, 209480.24500000104 463675.0760000013, 209479.12299999967 463674.4050000012, 209478.07699999958 463674.1479999982, 209477.19299999997 463674.1220000014, 209476.1240000017 463674.25, 209474.8990000002 463674.69099999964, 209473.49399999902 463675.30900000036, 209471.8350000009 463675.97300000116, 209469.71799999848 463676.3429999985, 209466.62700000033 463676.96499999985, 209463.76700000092 463677.6860000007, 209461.74300000072 463678.30000000075, 209460.5850000009 463678.5859999992, 209459.50169999897 463678.2622999996, 209458.98200000077 463677.88599999994, 209458.6640000008 463677.3269999996, 209453.36989999935 463678.8478000015, 209453.60599999875 463680.4299999997, 209453.89799999818 463681.188000001, 209454.15199999884 463682.8590000011, 209455.0850000009 463685.9519999996, 209455.67700000107 463687.91899999976, 209455.8200000003 463688.8929999992, 209459.31599999964 463690.0170000009, 209459.37299999967 463690.11129999906, 209462.24430000037 463689.30370000005, 209462.24920000136 463689.1030000001, 209462.27199999988 463688.1790000014, 209462.52010000125 463687.59010000154, 209462.75 463687.0450000018, 209463.27800000086 463686.3049999997, 209464.3299999982 463685.4450000003, 209465.2589999996 463684.8209999986, 209467.10300000012 463684.0029999986, 209469.29100000113 463683.1220000014, 209471.63800000027 463682.3289999999, 209473.5549999997 463681.90199999884, 209476.26000000164 463681.375, 209478.51099999994 463681.2179999985, 209479.36300000176 463680.94099999964, 209479.92700000107 463680.52800000086, 209480.76000000164 463679.63699999824, 209481.15700000152 463678.70699999854))"
krib_legger.451,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,3404CE33-F0BF-4675-A458-509220A9AB47,,,,,,,,0,,"POLYGON ((203184.0460000001 445263.5399999991, 203182.55790000036 445258.2314000018, 203182.4609999992 445258.256000001, 203181.16310000047 445258.54360000044, 203180.80999999866 445258.6220000014, 203180.42700000107 445258.59600000083, 203179.6889999993 445257.98600000143, 203176.39699999988 445254.70800000057, 203174.89600000158 445253.43200000003, 203173.9459999986 445253.02600000054, 203172.91000000015 445252.92599999905, 203171.27199999988 445253.2950000018, 203169.61899999902 445253.9310000017, 203168.46700000018 445254.3040000014, 203167.90399999917 445254.84099999815, 203167.5089999996 445255.3669999987, 203167.4149999991 445256.7650000006, 203167.88199999928 445258.936999999, 203168.9600000009 445261.2569999993, 203169.1009999998 445261.71400000155, 203169.15100000054 445262.23099999875, 203168.86899999902 445262.70600000024, 203168.7558999993 445262.8288999982, 203168.90399999917 445262.7718999982, 203171.31590000167 445267.313099999, 203172.2259999998 445269.02650000155, 203177.8302000016 445266.4252000004, 203184.0460000001 445263.5399999991))"
