FID,jaar,bed_zosnol,bed_zosmar,bed_rupmar,bedzostot,bio_zosnol,bio_zosmar,bio_rupmar,biozostot,bio_tot,type_ws,hoofdgeb,gebied,deelgeb,gdb_geomattr_data,shape
zostera_noltei_1995.3658,1995,0,50,0,0,0,17400,0,0,17400,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257739.9998999983 599800, 257720 599800, 257720 599820, 257739.9998999983 599820, 257739.9998999983 599800))"
zostera_noltei_1995.3673,1995,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257820 599920, 257800 599920, 257800 599940, 257820 599940, 257820 599920))"
zostera_noltei_1995.3720,1995,0,30,0,0,0,10440,0,0,10440,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257660.0001000017 599660.0001000017, 257640.0001000017 599660.0001000017, 257640.0001000017 599680.0001000017, 257660.0001000017 599680.0001000017, 257660.0001000017 599660.0001000017))"
zostera_noltei_1995.3801,1995,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257780.0001000017 599800, 257759.9998999983 599800, 257759.9998999983 599820, 257780.0001000017 599820, 257780.0001000017 599800))"
zostera_noltei_1995.3810,1995,0,30,0,0,0,10440,0,0,10440,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257780.0001000017 599780.0001000017, 257759.9998999983 599780.0001000017, 257759.9998999983 599800, 257780.0001000017 599800, 257780.0001000017 599780.0001000017))"
zostera_noltei_1995.3910,1995,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257800 599800, 257780.0001000017 599800, 257780.0001000017 599820, 257800 599820, 257800 599800))"
zostera_noltei_1995.4050,1995,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257720 600660.0001000017, 257700.00019999966 600660.0001000017, 257700.00019999966 600680, 257720 600680, 257720 600660.0001000017))"
zostera_noltei_1995.4051,1995,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257720 600640.0001000017, 257700.00019999966 600640.0001000017, 257700.00019999966 600660.0001000017, 257720 600660.0001000017, 257720 600640.0001000017))"
zostera_noltei_1995.4157,1995,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257720 599820, 257700.00019999966 599820, 257700.00019999966 599840, 257720 599840, 257720 599820))"
zostera_noltei_1995.4409,1995,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257739.9998999983 600640.0001000017, 257720 600640.0001000017, 257720 600660.0001000017, 257739.9998999983 600660.0001000017, 257739.9998999983 600640.0001000017))"
